Date,GRADE,GPS,MAA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-03-06,61.14199000568291,A,6.525984287261963,6.5151678085327145,6.470097160339355,6.460181760787964,6.409355735778808,6.3440481328964236,6.1898647618293765
2000-03-07,61.0696491023881,A,6.381762981414795,6.475506687164307,6.468294525146485,6.458379244804382,6.410781946182251,6.3449722051620485,6.191956806182861
2000-03-08,61.069816428426634,A,6.489928722381592,6.475506687164307,6.471900367736817,6.461985015869141,6.41437147140503,6.34641544342041,6.194923748970032
2000-03-09,61.04577506732296,A,6.417813301086426,6.461083602905274,6.471900367736817,6.461083316802979,6.416518688201904,6.3473132753372195,6.197363083362579
2000-03-10,61.01776817568618,A,6.417813301086426,6.44666051864624,6.473702764511108,6.459280467033386,6.417611227035523,6.348914265632629,6.199635379314422
2000-03-13,60.97331567728054,P,6.399789333343506,6.421421527862549,6.468294668197632,6.457477569580078,6.419046411514282,6.350159187316894,6.201232900619507
2000-03-14,60.99667334032148,P,6.4719014167785645,6.439449214935303,6.457477951049805,6.456576204299926,6.421220712661743,6.351773676872253,6.20294043302536
2000-03-15,60.96738662715336,P,6.417813301086426,6.42502613067627,6.450266408920288,6.45387179851532,6.4237195587158205,6.352847285270691,6.204461033344269
2000-03-16,60.981409467496384,P,6.489928722381592,6.439449214935303,6.450266408920288,6.454773163795471,6.425551300048828,6.354817862510681,6.206091663837433
2000-03-17,61.008073011325514,P,6.525984287261963,6.46108341217041,6.453871965408325,6.458378863334656,6.427049522399902,6.357852072715759,6.2079860830307005
2000-03-20,61.02921026519102,A,6.4719014167785645,6.475505828857422,6.448463678359985,6.45928041934967,6.42852071762085,6.35929078578949,6.209610087871551
2000-03-21,61.03058604817905,A,6.453870296478272,6.471899604797363,6.455674409866333,6.461984467506409,6.431037521362304,6.3598460721969605,6.211227464675903
2000-03-22,61.041555973097864,A,6.453870296478272,6.479111003875732,6.452068567276001,6.461984467506409,6.43355432510376,6.360225567817688,6.212510752677917
2000-03-23,61.036230289946865,A,6.453870296478272,6.47189931869507,6.455674266815185,6.463787317276001,6.436071128845215,6.360956654548645,6.2150468611717224
2000-03-24,61.03449479081746,A,6.507953643798828,6.468293190002443,6.464688301086426,6.469195532798767,6.440021152496338,6.362580142021179,6.21785338640213
2000-03-27,61.039514278410444,A,6.4719014167785645,6.468293190002443,6.471899509429932,6.470097088813782,6.443250131607056,6.363315739631653,6.220062046051026
2000-03-28,61.034303225364596,A,6.489928722381592,6.4755048751831055,6.473702239990234,6.465590095520019,6.443675670623779,6.3638800573348995,6.222778446674347
2000-03-29,61.04402135505189,A,6.489928722381592,6.4827165603637695,6.480913782119751,6.465590095520019,6.442695016860962,6.365499043464661,6.225494847297669
2000-03-30,61.08483646205453,A,6.616118907928467,6.515166282653809,6.493532800674439,6.471899604797363,6.446661128997802,6.3685557079315185,6.228508098125458
2000-03-31,61.08505453731909,A,6.562040328979492,6.525983619689941,6.497138404846192,6.4755051851272585,6.4484639072418215,6.371247401237488,6.231250956058502
2000-04-03,61.0921564365027,A,6.525984287261963,6.536800193786621,6.502546691894532,6.4755051851272585,6.451348333358765,6.373930101394653,6.233061864376068
2000-04-04,61.11154292693851,A,6.525984287261963,6.5440113067626955,6.5097580909729,6.4827162504196165,6.453511753082275,6.376261234283447,6.234538691043854
2000-04-05,61.13243858592639,A,6.562040328979492,6.558433628082275,6.520575094223022,6.486321830749512,6.457477827072143,6.379304494857788,6.236446335315704
2000-04-06,61.11567286759142,A,6.580068588256836,6.551223564147949,6.533194923400879,6.494434595108032,6.461804466247559,6.382176470756531,6.239195830821991
2000-04-07,61.1358272604391,A,6.634149551391602,6.565645408630371,6.545814514160156,6.505251407623291,6.467212724685669,6.384007234573364,6.2422157311439515
2000-04-10,61.16777914935229,A,6.634149551391602,6.5872784614562985,6.56203932762146,6.5169694185256954,6.4722604560852055,6.386365313529968,6.245235631465912
2000-04-11,61.21734749690466,A,6.7062578201293945,6.623333168029785,6.58367223739624,6.528687238693237,6.478389825820923,6.390499181747437,6.248699576854706
2000-04-12,61.3174142763523,A,6.904562473297119,6.69183759689331,6.625135612487793,6.553024697303772,6.4888458156585695,6.397319173812866,6.252820963859558
2000-04-13,61.4197438475056,A,6.958644390106201,6.767552757263184,6.659388160705566,6.576460480690002,6.5000229167938235,6.4046799850463865,6.257129242420197
2000-04-14,61.53994714036711,A,7.066808223724365,6.854084491729736,6.709864950180053,6.603501677513123,6.514084348678589,6.413122434616088,6.261894817352295
2000-04-17,61.65601373352237,A,7.066808223724365,6.940616226196289,6.763947343826294,6.633247017860413,6.527064247131348,6.421740655899048,6.266660392284393
2000-04-18,61.692470553429956,A,6.887335777282715,6.9768318176269535,6.800082492828369,6.654920291900635,6.536454696655273,6.4282126188278195,6.270695645809173
2000-04-19,61.670979924858216,A,6.961192607879639,6.988157844543457,6.839997720718384,6.680286407470703,6.5473222827911375,6.4352474021911625,6.275267236232757
2000-04-20,61.656370527527876,A,7.016587734222412,6.999746513366699,6.883649635314941,6.70842227935791,6.558937091827392,6.442836136817932,6.279948749542236
2000-04-21,61.5959304902118,A,7.016587734222412,6.989702415466309,6.921893453598022,6.733853983879089,6.570191440582275,6.450776381492615,6.284463222026825
2000-04-24,61.51238479244248,A,6.942724704742432,6.964885711669922,6.952750968933105,6.757395148277283,6.5803289890289305,6.457626485824585,6.2887754201889035
2000-04-25,61.49181717603992,A,6.924261093139648,6.972270774841308,6.9745512962341305,6.779111766815186,6.589015636444092,6.464467701911926,6.292995300292969
2000-04-26,61.457822794455126,A,6.942724704742432,6.968577194213867,6.978367519378662,6.801751565933228,6.598432102203369,6.471493554115296,6.297547416687012
2000-04-27,61.41810500497535,A,6.998117923736572,6.9648832321167,6.982314872741699,6.820851516723633,6.608956432342529,6.47924910068512,6.302547903060913
2000-04-28,61.408959467762294,A,7.053518295288086,6.972269344329834,6.980985879898071,6.845425415039062,6.6209493923187255,6.487558650970459,6.308082420825958
2000-05-01,61.44111838825916,A,7.090444087982178,7.001813220977783,6.983349466323853,6.873648405075073,6.6336808681488035,6.496589031219482,6.313972957134247
2000-05-02,61.48683902786471,A,7.090444087982178,7.035049819946289,7.0036602973937985,6.901871395111084,6.647493963241577,6.5063225317001345,6.3198634934425355
2000-05-03,61.4947621257507,A,6.961192607879639,7.038743400573731,7.0036602973937985,6.921829009056092,6.657640409469605,6.514763517379761,6.325107772350311
2000-05-04,61.48734323819078,A,6.942724704742432,7.027664756774902,6.996273994445801,6.9399618148803714,6.668138637542724,6.523019824028015,6.330516755580902
2000-05-05,61.474775737872015,A,7.016587734222412,7.020278644561768,6.996273994445801,6.959083724021911,6.680474605560303,6.531311640739441,6.335609591007232
2000-05-08,61.42379636071229,A,6.961192607879639,6.99442834854126,6.9981207847595215,6.975435876846314,6.69062105178833,6.539576840400696,6.340168359279633
2000-05-09,61.31720253257737,P,6.868869781494141,6.9501134872436525,6.9925816535949705,6.983566474914551,6.696397075653076,6.546039905548096,6.344265513420105
2000-05-10,61.26517337726304,P,6.868869781494141,6.931648921966553,6.985196161270141,6.981781840324402,6.703975896835328,6.551448302268982,6.349562292098999
2000-05-11,61.22348047777206,P,6.887335777282715,6.920571136474609,6.974117946624756,6.9782164096832275,6.71192403793335,6.557041358947754,6.354351577758789
2000-05-12,61.169047187365464,P,6.924261093139648,6.902105808258057,6.961192226409912,6.9710890531539915,6.720610685348511,6.563003668785095,6.3595825600624085
2000-05-15,61.1780594351628,P,7.071981906890869,6.924263668060303,6.959346008300781,6.971347737312317,6.731530637741089,6.570443186759949,6.365809206962585
2000-05-16,61.26657707815131,P,7.12737512588501,6.975964736938477,6.963039112091065,6.983349704742432,6.746442880630493,6.578612413406372,6.372398512363434
2000-05-17,61.35366638189655,A,7.145840167999268,7.031358814239502,6.981503868103028,6.992582082748413,6.7595611095428465,6.586966290473938,6.378994450569153
2000-05-18,61.42514962165773,A,7.090444087982178,7.0719804763793945,6.996275806427002,6.9962749004364015,6.773013725280761,6.594766206741333,6.385227708816529
2000-05-19,61.49537489452968,A,7.10891056060791,7.108910369873047,7.005508089065552,7.0008910417556764,6.786835670471191,6.602223448753357,6.391467621326447
2000-05-22,61.52066420225221,A,7.12737512588501,7.119989013671875,7.022126340866089,7.010123562812805,6.8013873863220216,6.610216898918152,6.3977998566627505
2000-05-23,61.48568570290745,A,7.071981906890869,7.108910369873047,7.042437553405762,7.017509603500367,6.813388996124267,6.617304854393005,6.403855125904084
2000-05-24,61.40441019150364,A,6.924261093139648,7.064594554901123,7.047976684570313,7.016586422920227,6.823517951965332,6.623618755340576,6.40917179107666
2000-05-25,61.31800144811583,A,6.868869781494141,7.0202796936035154,7.046130084991455,7.010124015808105,6.831096773147583,6.6283240365982055,6.414211499691009
2000-05-26,61.22363435025303,A,6.868869781494141,6.972271537780761,7.0405909538269045,7.000891590118409,6.8379544830322265,6.632502002716064,6.418737094402314
2000-05-29,61.12086326548169,P,6.868869781494141,6.9205704689025875,7.020279741287231,6.989812874794007,6.845893850326538,6.6372072839736935,6.423519759178162
2000-05-30,61.06509211038141,P,6.942724704742432,6.894719028472901,7.001814699172973,6.982426905632019,6.855670938491821,6.643354229927063,6.428843059539795
2000-05-31,61.0630254088413,P,6.924261093139648,6.894719028472901,6.979656791687011,6.9805803298950195,6.865078754425049,6.6493165397644045,6.43381697177887
2000-06-01,61.09750067385837,P,6.942724704742432,6.909490013122559,6.964884853363037,6.9805803298950195,6.874855842590332,6.655463485717774,6.438797521591186
2000-06-02,61.144438836164994,P,6.961192607879639,6.927954578399659,6.95011305809021,6.977810573577881,6.883920621871948,6.661970887184143,6.444127469062805
2000-06-05,61.20514263364674,P,6.9796576499938965,6.950112152099609,6.935341310501099,6.978733825683594,6.894075746536255,6.668662939071655,6.449121322631836
2000-06-06,61.227780170605826,A,6.961192607879639,6.953805732727051,6.924262380599975,6.9833499670028685,6.903501024246216,6.673588347434998,6.454022850990295
2000-06-07,61.25239817163339,A,6.9796576499938965,6.9648850440979,6.9298020362854,6.988889360427857,6.913295602798462,6.677995309829712,6.459102385044098
2000-06-08,61.26554788261016,A,6.998117923736572,6.975963687896728,6.9427268505096436,6.9944284677505495,6.920935583114624,6.683798356056213,6.463760099411011
2000-06-09,61.300327402915364,A,7.090444087982178,7.001813983917236,6.964884281158447,7.002737617492675,6.931503658294678,6.689983782768249,6.46827965259552
2000-06-12,61.28530318466926,A,6.961192607879639,6.998120975494385,6.974116563796997,6.997198152542114,6.940207824707032,6.695778079032898,6.472152948379517
2000-06-13,61.23530767227502,A,6.831943511962891,6.972271156311035,6.963038444519043,6.982426571846008,6.94632700920105,6.699919381141663,6.4753799986839295
2000-06-14,61.203442304613226,P,6.942724704742432,6.964884567260742,6.964884805679321,6.972270798683167,6.953940696716309,6.705709261894226,6.47916095495224
2000-06-15,61.178751142090526,P,6.9796576499938965,6.961192512512207,6.968578100204468,6.966731476783752,6.961932477951049,6.7118684720993045,6.483040893077851
2000-06-16,61.09146632613723,P,6.887335777282715,6.9205708503723145,6.961192417144775,6.955652737617493,6.966996202468872,6.717104463577271,6.486287846565246
2000-06-19,61.079113772108606,P,6.961192607879639,6.9205708503723145,6.959345912933349,6.9473436117172245,6.9735370635986325,6.722898759841919,6.490161142349243
2000-06-20,61.11823132833509,P,6.942724704742432,6.942727088928223,6.9574991226196286,6.940880751609802,6.9782664012908935,6.728328113555908,6.493942098617554
2000-06-21,61.136188190590936,P,7.016587734222412,6.957499694824219,6.9611921310424805,6.94549708366394,6.980506906509399,6.734676361083984,6.498092370033264
2000-06-22,61.12471189338555,P,6.961192607879639,6.953806686401367,6.957499599456787,6.950113224983215,6.980557870864868,6.740290393829346,6.502308397293091
2000-06-23,61.14710741679766,P,6.942724704742432,6.964884471893311,6.942727661132812,6.95380597114563,6.97807620048523,6.746080274581909,6.506260724067688
2000-06-26,61.180471565068,A,7.090444087982178,6.9907347679138185,6.955652809143066,6.964884686470032,6.978548917770386,6.752806582450867,6.510865957736969
2000-06-27,61.23198789059728,A,7.12737512588501,7.027664852142334,6.985195970535278,6.9741172075271605,6.983349704742432,6.7599022006988525,6.515655846595764
2000-06-28,61.26010505569483,A,7.12737512588501,7.0498223304748535,7.003661012649536,6.984272909164429,6.986673355102539,6.766997818946838,6.521045527458191
2000-06-29,61.30995551112637,A,7.12737512588501,7.083058834075928,7.018432760238648,6.993505430221558,6.988889102935791,6.773913097381592,6.527206387519836
2000-06-30,61.363415675915284,A,7.095058917999268,7.113525676727295,7.039205074310303,7.000198745727539,6.990458526611328,6.780324983596802,6.533377041816712
2000-07-03,61.38554475198171,A,7.18276834487915,7.131990528106689,7.061362648010254,7.010354280471802,6.995259399414063,6.7877941942214965,6.539986243247986
2000-07-04,61.380700068810796,A,7.18276834487915,7.143069171905518,7.085367012023926,7.0214330673217775,7.000429544448853,6.794722590446472,6.546509761810302
2000-07-05,61.36096658041759,A,7.10891056060791,7.139376258850097,7.094599294662475,7.027895712852478,7.003753261566162,6.801092681884765,6.552663991451263
2000-07-06,61.34409717634143,A,7.12737512588501,7.139376258850097,7.1112175464630125,7.0343585729599,7.006338405609131,6.80764741897583,6.558824851512909
2000-07-07,61.32618850233905,A,7.12737512588501,7.145839500427246,7.12968258857727,7.036205124855042,7.00781554222107,6.814382467269898,6.564557292461395
2000-07-10,61.28436526801013,A,7.12737512588501,7.134760856628418,7.1333756923675535,7.04451425075531,7.008554162979126,6.821117515563965,6.570118348598481
2000-07-11,61.255867829230404,A,7.145840167999268,7.127375221252441,7.1352221965789795,7.060209083557129,7.0096620845794675,6.828578023910523,6.5755146741867065
2000-07-12,61.26224766453624,A,7.164304256439209,7.138453960418701,7.138915109634399,7.071288061141968,7.013724317550659,6.835682363510132,6.580403528213501
2000-07-13,61.25618079474759,A,7.145840167999268,7.142146968841553,7.140761613845825,7.0795971870422365,7.017786626815796,6.84296263217926,6.585114378929138
2000-07-14,61.26918328613911,A,7.18276834487915,7.153225612640381,7.1495325565338135,7.094368815422058,7.021110239028931,6.850792422294616,6.589924187660217
2000-07-17,61.2746397201872,A,7.145840167999268,7.156918621063232,7.145839738845825,7.103601193428039,7.0248031902313235,6.857712121009826,6.594463663101196
2000-07-18,61.24666670741522,A,7.071981906890869,7.142146968841553,7.134761095046997,7.110064053535462,7.0288654327392575,6.862631254196167,6.598719539642334
2000-07-19,61.22963631874061,P,7.12737512588501,7.134761142730713,7.136607551574707,7.115603423118591,7.034035539627075,6.869005718231201,6.603166689872742
2000-07-20,61.22972445054943,P,7.151595115661621,7.135912132263184,7.139029550552368,7.12512354850769,7.039320726394653,6.875622382164002,6.607734940052032
2000-07-21,61.198378619729056,P,7.113749980926514,7.122108459472656,7.137667036056518,7.133674812316895,7.04311050415039,6.881860594749451,6.611771221160889
2000-07-24,61.16420753040643,P,7.075911998748779,7.108122825622559,7.132520723342895,7.132948207855224,7.043189105987548,6.8873598718643185,6.6157040023803715
2000-07-25,61.17041563945702,P,7.113749980926514,7.116476440429688,7.1293117046356205,7.1322669506073,7.042916603088379,6.894679741859436,6.619825973510742
2000-07-26,61.157770158656376,P,7.151595115661621,7.12132043838501,7.128040790557861,7.133477950096131,7.043031702041626,6.901296405792237,6.623855924606323
2000-07-27,61.12829631556311,P,7.113749980926514,7.113751411437988,7.124831771850586,7.132796692848205,7.043497819900512,6.908255772590637,6.627784523963928
2000-07-28,61.11914737633705,P,7.113749980926514,7.113751411437988,7.117929935455322,7.133731245994568,7.0435946083068846,6.915215139389038,6.632064702510834
2000-07-31,61.15016906740311,A,7.170508861541748,7.132670783996582,7.1203968048095705,7.133118271827698,7.044457283020019,6.9229223346710205,6.636540760993958
2000-08-01,61.18066288639002,A,7.22727108001709,7.155375003814697,7.135925722122193,7.135343408584594,7.047563066482544,6.930476031303406,6.641124854087829
2000-08-02,61.23395108814767,A,7.284027576446533,7.181861495971679,7.151590967178345,7.144099259376526,7.0547583961486815,6.939138174057007,6.645992729663849
2000-08-03,61.28985659254358,A,7.265110015869141,7.212133502960205,7.1629424571990965,7.150986003875732,7.062683200836181,6.9468899869918825,6.6508539247512815
2000-08-04,61.33909072136177,A,7.246188640594482,7.238621234893799,7.1761863231658936,7.156926679611206,7.070229578018188,6.954092030525207,6.655972051620483
2000-08-07,61.36194606930085,A,7.22727108001709,7.2499736785888675,7.191322231292725,7.16192147731781,7.077397603988647,6.961645727157593,6.660468256473541
2000-08-08,61.383716776129994,A,7.321868896484375,7.268893241882324,7.212134122848511,7.170722913742066,7.084980487823486,6.970325713157654,6.6650858926773076
2000-08-09,61.36978977405744,A,7.30294942855835,7.272677612304688,7.227269554138184,7.177655172348023,7.09255425453186,6.978816504478455,6.669521036148072
2000-08-10,61.3312668876213,A,7.189428329467773,7.257541275024414,7.234837388992309,7.179834580421447,7.097488327026367,6.9861720848083495,6.673564369678497
2000-08-11,61.32197447844654,A,7.284027576446533,7.265109062194824,7.2518651485443115,7.184897541999817,7.103945026397705,6.993932824134827,6.678256483078003
2000-08-14,61.33798318354596,A,7.340789318084717,7.28781270980835,7.268893194198609,7.1946449995040895,7.111167659759522,7.002621703147888,6.682968721389771
2000-08-15,61.33508045544723,A,7.359705924987793,7.295380115509033,7.282136678695679,7.209031200408935,7.1191379261016845,7.01131947517395,6.687599766254425
2000-08-16,61.359650125289924,A,7.416463851928711,7.318083000183106,7.295380306243897,7.22348563671112,7.127874050140381,7.020584826469421,6.693041934967041
2000-08-17,61.407070641583594,A,7.378626346588135,7.355922603607178,7.306731939315796,7.234837198257447,7.135484218597412,7.028209900856018,6.698382804393768
2000-08-18,61.421366981677714,A,7.378626346588135,7.374842357635498,7.319975709915161,7.248081016540527,7.141247863769531,7.0363757610321045,6.703811581134796
2000-08-21,61.42485132914257,A,7.378626346588135,7.382409763336182,7.335111236572265,7.263216733932495,7.149596538543701,7.044902181625366,6.70941614151001
2000-08-22,61.44944309834451,A,7.454304695129394,7.401329517364502,7.348354816436768,7.280244469642639,7.162043762207031,7.054185385704041,6.7152233099937435
2000-08-23,61.426403978257014,A,7.378626346588135,7.393762016296387,7.355922508239746,7.2915960311889645,7.170761795043945,7.0623512458801265,6.720827870368957
2000-08-24,61.41852441881651,A,7.378626346588135,7.393762016296387,7.374842309951783,7.304839849472046,7.17874116897583,7.07033682346344,6.726256647109985
2000-08-25,61.41052009686263,A,7.378626346588135,7.393762016296387,7.384302186965942,7.318083667755127,7.188566980361938,7.077781591415405,6.730894412994385
2000-08-28,61.35484321242739,A,7.265110015869141,7.371058750152588,7.376734256744385,7.322813725471496,7.1946453285217284,7.0840911960601805,6.735228254795074
2000-08-29,61.26534209930909,A,7.246188640594482,7.329435539245606,7.365382528305053,7.323759603500366,7.200714607238769,7.089490504264831,6.739994843006134
2000-08-30,61.207020044629324,P,7.265110015869141,7.306732273101806,7.350247144699097,7.322813725471496,7.205685052871704,7.093095979690552,6.745207576751709
2000-08-31,61.16032458015988,P,7.321868896484375,7.295380783081055,7.3445713996887205,7.325651669502259,7.212898578643799,7.096728224754333,6.75070410490036
2000-09-01,61.11869127070824,P,7.321868896484375,7.284029293060303,7.338895654678344,7.329435682296753,7.220481462478638,7.099278831481934,6.756200633049011
2000-09-04,61.12420827316831,P,7.321868896484375,7.29538106918335,7.333219909667969,7.334165573120117,7.225109958648682,7.101829438209534,6.761785047054291
2000-09-05,61.12481124360792,P,7.265110015869141,7.299165344238281,7.314300441741944,7.331327629089356,7.227864656448364,7.105607180595398,6.766909899711609
2000-09-06,61.106034396369616,P,7.189428329467773,7.284029006958008,7.295380640029907,7.3256515741348265,7.229105720520019,7.107889537811279,6.77156847000122
2000-09-07,61.05978442226589,P,7.170508861541748,7.253756999969482,7.274568891525268,7.324705600738525,7.229968395233154,7.109428749084473,6.776132442951202
2000-09-08,61.00732430227763,P,7.151595115661621,7.219702243804932,7.2518657684326175,7.318083977699279,7.231099119186402,7.110778822898864,6.78077760219574
2000-09-11,60.96298751629632,P,7.189428329467773,7.1932141304016115,7.24429759979248,7.310515928268432,7.231232318878174,7.113245859146118,6.785436172485351
2000-09-12,60.96806697571424,P,7.265110015869141,7.1932141304016115,7.246189737319947,7.3057861328125,7.232879152297974,7.116654348373413,6.79056102514267
2000-09-13,61.0058032530745,P,7.284027576446533,7.212133979797363,7.248081493377685,7.2991643190383915,7.236381492614746,7.120067377090454,6.795780465602875
2000-09-14,61.04264733408798,P,7.265110015869141,7.231054210662842,7.242405605316162,7.293488502502441,7.2391361904144285,7.12273729801178,6.80099319934845
2000-09-15,61.08747690510381,P,7.265110015869141,7.253757190704346,7.236729717254638,7.287812685966491,7.241890888214112,7.12485321521759,6.8062059330940246
2000-09-18,61.09267805156401,P,7.189428329467773,7.253757190704346,7.223485660552979,7.2783527851104735,7.243131952285767,7.125843057632446,6.811216044425964
2000-09-19,61.074001339297155,P,7.22727108001709,7.246189403533935,7.219701766967773,7.267001104354859,7.244760570526123,7.1272113275527955,6.816766929626465
2000-09-20,61.0548477168266,P,7.22727108001709,7.2348381042480465,7.223486042022705,7.259433341026306,7.246019906997681,7.12987211227417,6.822317814826965
2000-09-21,61.03638785568193,P,7.189428329467773,7.219701766967773,7.225377988815308,7.249973440170288,7.2468916702270505,7.132339148521424,6.827679486274719
2000-09-22,61.02486446081016,P,7.22727108001709,7.212133979797363,7.232945585250855,7.242405676841736,7.247781724929809,7.13444598197937,6.8328788113594054
2000-09-25,61.04337315050625,P,7.189428329467773,7.212133979797363,7.232945585250855,7.2386215925216675,7.24865348815918,7.136728339195251,6.838152589797974
2000-09-26,61.054498088284795,P,7.189428329467773,7.2045654296875,7.225377416610717,7.235783576965332,7.251002416610718,7.139933924674988,6.842986915111542
2000-09-27,61.0653702995993,P,7.246188640594482,7.208348941802979,7.221593523025513,7.234837508201599,7.253378686904907,7.143707113265991,6.847577707767487
2000-09-28,61.11709662615314,A,7.359705924987793,7.242404460906982,7.231053113937378,7.23672935962677,7.257540903091431,7.148430814743042,6.852736086845398
2000-09-29,61.12525857410498,P,7.246188640594482,7.246187973022461,7.229160976409912,7.232945346832276,7.26018967628479,7.15165009021759,6.8573268795013425
2000-10-02,61.11714998906901,P,7.189428329467773,7.246187973022461,7.229160976409912,7.2263233184814455,7.26246000289917,7.1528245544433595,6.861633870601654
2000-10-03,61.09766842939718,P,7.151595115661621,7.23862133026123,7.221593379974365,7.220647573471069,7.263216905593872,7.1530667543411255,6.865839583873749
2000-10-04,61.05895977425789,P,7.132672786712647,7.215918159484863,7.212133550643921,7.217809796333313,7.262838459014892,7.152935080528259,6.869950685501099
2000-10-05,60.9718925560045,P,7.094834327697754,7.1629438400268555,7.202674150466919,7.214026069641113,7.2624601459503175,7.152978982925415,6.873872594833374
2000-10-06,60.91170080131659,P,7.038074016571045,7.121320915222168,7.1837544441223145,7.208350014686585,7.260946626663208,7.152270617485047,6.877247033119201
2000-10-09,60.86724374891995,B,7.038074016571045,7.091050052642823,7.168619012832641,7.200782299041748,7.258297929763794,7.151377606391907,6.88079725265503
2000-10-10,60.846148459190516,B,7.075911998748779,7.075913429260254,7.157267379760742,7.19132239818573,7.255270748138428,7.151416907310486,6.884360880851745
2000-10-11,60.807611977069804,B,6.981314659118652,7.045641803741455,7.130779981613159,7.176186752319336,7.24921648979187,7.151987442970276,6.887803099155426
2000-10-12,60.75337190009517,B,6.88671875,7.004018688201905,7.08348126411438,7.1572671890258786,7.2416486644744875,7.152165932655334,6.89024498462677
2000-10-13,60.72051840593199,P,6.88671875,6.973747634887696,7.0475342750549315,7.138347625732422,7.234459266662598,7.152344422340393,6.892423212528229
2000-10-16,60.70507593380969,P,6.924560070037842,6.9510448455810545,7.021047449111938,7.125104212760926,7.2284050464630125,7.15290132522583,6.895054304599762
2000-10-17,60.66073673159479,P,6.88671875,6.9132061958312985,6.994559812545776,7.108076596260071,7.219702043533325,7.152341265678405,6.897847747802734
2000-10-18,60.62564849179177,B,6.792120456695557,6.87536735534668,6.960504579544067,7.086319065093994,7.209485464096069,7.151019859313965,6.900168199539184
2000-10-19,60.63190575471069,B,6.773200035095215,6.852663612365722,6.9283411502838135,7.065507650375366,7.201160898208618,7.149324612617493,6.902394049167633
2000-10-20,60.648760845314904,B,6.8563313484191895,6.846586132049561,6.910166883468628,7.046960663795471,7.192606973648071,7.148276000022888,6.905123443603515
2000-10-23,60.63484074939717,B,6.836906909942627,6.829055500030518,6.890050172805786,7.029334592819214,7.18252932548523,7.146848492622375,6.907755715847015
2000-10-24,60.637669492650076,B,6.836906909942627,6.819093132019043,6.866149663925171,7.011708521842957,7.172073345184327,7.1456056356430055,6.909596991539002
2000-10-25,60.64104825547721,B,6.75921630859375,6.812512302398682,6.8439398288726805,6.98735990524292,7.158928394317627,7.143401222229004,6.910698266029358
2000-10-26,60.65597153989874,B,6.81748628616333,6.821369552612305,6.837016582489014,6.960248923301696,7.147705593109131,7.141594905853271,6.912696630954742
2000-10-27,60.65446459652987,B,6.8563313484191895,6.821369552612305,6.833977842330933,6.940756058692932,7.137259693145752,7.1392537784576415,6.914618780612946
2000-10-30,60.67215976693583,B,6.8563313484191895,6.825254440307617,6.827154970169067,6.924101209640503,7.126813793182373,7.138205165863037,6.916991622447967
2000-10-31,60.691310178316776,B,6.836906909942627,6.825254440307617,6.82217378616333,6.908366799354553,7.114465837478638,7.1382547998428345,6.919087090492249
2000-11-01,60.72960441667803,B,6.798064231872559,6.833024024963379,6.8227681636810305,6.891636371612549,7.1028545951843265,7.136808195114136,6.921258728504181
2000-11-02,60.741869390837216,B,6.798064231872559,6.829139614105225,6.825254583358765,6.876797866821289,7.0912433528900145,7.134992260932922,6.923430366516113
2000-11-03,60.75794249939486,B,6.836906909942627,6.825254726409912,6.823312139511108,6.866739511489868,7.080408964157105,7.134487972259522,6.925796217918396
2000-11-06,60.73334581477246,B,6.720370769500732,6.7980626106262205,6.811658525466919,6.850854349136353,7.069514179229737,7.132079753875733,6.927489256858825
2000-11-07,60.728150029075344,B,6.778639793395996,6.786409187316894,6.805831813812256,6.835990738868714,7.060163202285767,7.1304389047622685,6.929383509159088
2000-11-08,60.71878416089922,B,6.739791870117188,6.7747547149658205,6.803889369964599,6.82391459941864,7.049656839370727,7.127670946121216,6.9311736536026
2000-11-09,60.70747567915163,B,6.720370769500732,6.759216022491455,6.79417781829834,6.815597200393677,7.037626876831054,7.125262727737427,6.932776560783386
2000-11-10,60.68255089519071,B,6.720370769500732,6.735908794403076,6.780581760406494,6.807279801368713,7.0255969142913814,7.12303918838501,6.93455973148346
2000-11-13,60.720371526441056,B,6.81748628616333,6.755331897735596,6.776697254180908,6.801926112174987,7.015509262084961,7.120309610366821,6.936558096408844
2000-11-14,60.71580679437151,B,6.739791870117188,6.747562313079834,6.766985750198364,6.7945797681808475,7.005002899169922,7.116433777809143,6.938167989253998
2000-11-15,60.74415173587523,B,6.798064231872559,6.759216785430908,6.766985750198364,6.794876956939698,6.9971756172180175,7.113140668869018,6.940069243907929
2000-11-16,60.79251872158168,B,6.836906909942627,6.7825240135192875,6.770870018005371,6.7980623006820675,6.990503578186035,7.110235986709594,6.942074542045593
2000-11-17,60.817010504017276,B,6.75921630859375,6.790293121337891,6.763100957870483,6.7932065486907955,6.982656002044678,7.10687756061554,6.943601272106171
2000-11-20,60.799743401414815,B,6.739791870117188,6.774754238128662,6.765043067932129,6.788350796699524,6.973663272857666,7.10244779586792,6.945120995044708
2000-11-21,60.8113809463674,B,6.75921630859375,6.778639125823974,6.763100719451904,6.78446626663208,6.963545398712158,7.098212275505066,6.946467432975769
2000-11-22,60.79514088731543,B,6.75921630859375,6.770869541168213,6.765043163299561,6.78446626663208,6.953049173355103,7.094715332984924,6.947904007434845
