Date,GRADE,GPS,ALLE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2024-01-10,73.31384521674265,P,120.76387786865234,121.640185546875,122.73507308959961,121.8968448638916,110.92766250610352,106.96304473876953,108.35773914337159
2024-01-11,72.25131733576464,P,119.34952545166016,121.32368774414063,122.12284622192382,122.02245483398437,111.3611898803711,107.09318794250488,108.4675539779663
2024-01-12,71.08631436762876,P,118.46926879882812,120.73025360107422,121.43940734863281,122.13421859741212,111.72272323608398,107.20020408630371,108.57296752929688
2024-01-15,69.30731823772365,P,118.46926879882812,119.94889678955079,120.7559684753418,122.22471771240234,112.08740951538086,107.29770324707032,108.6747647857666
2024-01-16,66.81593865347325,P,118.1033172607422,119.03105163574219,120.27726516723632,122.21927833557129,112.45108261108399,107.37241065979003,108.77008964538574
2024-01-17,64.9740809940075,P,117.42086791992188,118.3624496459961,120.00131759643554,122.12927436828613,112.78810104370118,107.43234649658203,108.86092716217041
2024-01-18,64.95589444289853,P,119.84405517578124,118.46135559082032,119.89252166748047,122.03828086853028,113.19210662841797,107.5141594696045,108.96099731445312
2024-01-19,65.59371448034715,P,120.85289764404295,118.93808135986328,119.83416748046875,121.84393119812012,113.56978286743164,107.59683822631835,109.06317958831787
2024-01-22,67.52307259465994,P,124.01787567138672,120.047802734375,119.99834976196288,121.80783042907714,114.0158821105957,107.71116676330567,109.17292781829833
2024-01-23,69.25887385595821,P,122.96947479248048,121.02103424072266,120.02604293823242,121.65205383300781,114.38780700683594,107.85043014526367,109.27802043914795
2024-01-24,70.74786627426236,A,121.58480072021484,121.85382080078125,120.10813522338867,121.42160415649414,114.71745590209962,108.00204299926757,109.37682506561279
2024-01-25,72.29077839113383,A,124.3838348388672,122.76177673339843,120.61156616210937,121.3672061920166,115.11727401733398,108.18596328735352,109.48957592010498
2024-01-26,73.36575438633874,A,123.50357055664062,123.29191131591797,121.11499633789063,121.27720184326172,115.49160415649413,108.36039413452148,109.60378982543945
2024-01-29,73.73739220977241,A,125.47179412841795,123.58269500732422,121.81524887084962,121.28560867309571,115.91731964111328,108.55283920288086,109.7271117401123
2024-01-30,74.73546430109572,A,124.80913543701172,123.95062713623047,122.48583068847657,121.38154792785645,116.36091735839844,108.75347290039062,109.8529358291626
2024-01-31,75.270707547313,A,122.53429412841795,124.1405258178711,122.99717330932617,121.49924545288086,116.74896835327148,108.94313179016113,109.94031219482422
2024-02-01,75.36039187008659,A,125.8377456665039,124.43130798339844,123.59654235839844,121.74453201293946,117.20308837890624,109.1584666442871,110.02490245819092
2024-02-02,75.99767968971211,A,126.23336029052734,124.97726593017578,124.13458862304688,121.98437805175782,117.65782943725586,109.37953125,110.11616218566894
2024-02-05,75.09232723401539,A,124.3838348388672,124.75967407226562,124.17118453979492,122.0847671508789,118.09311843872071,109.58702713012696,110.19719696044922
2024-02-06,74.21087620857604,A,124.65087890625,124.72802276611328,124.33932495117188,122.18268394470215,118.5343392944336,109.79069038391113,110.28479595184326
2024-02-07,74.91058596191186,A,125.55091857910156,125.33134765625,124.73593673706054,122.4220359802246,118.98429916381836,110.01902030944824,110.38007164001465
2024-02-08,75.94365703290079,A,129.09173583984375,125.98214569091797,125.2067268371582,122.90914649963379,119.47551635742188,110.28669967651368,110.50248321533203
2024-02-09,77.21712466486275,A,130.46653747558594,126.82878112792969,125.90302352905273,123.50900993347167,119.94299362182618,110.56842269897462,110.6265885925293
2024-02-12,80.4451817513358,A,132.10838317871094,128.37369079589843,126.56668243408203,124.19096565246582,120.47562576293946,110.86488914489746,110.76120010375976
2024-02-13,82.11295104478673,A,128.1719207763672,129.07789916992186,126.90296096801758,124.69439582824707,120.95967910766602,111.14071174621581,110.8750053024292
2024-02-14,83.5130655610676,A,129.74452209472656,129.91661987304687,127.62398376464844,125.31057853698731,121.48286987304688,111.42043663024903,110.9944255065918
2024-02-15,84.00100274899482,A,131.8511962890625,130.46851196289063,128.2253288269043,125.91093559265137,122.04898223876953,111.7116709136963,111.12164237976074
2024-02-16,83.24101855811182,A,130.970947265625,130.56939392089845,128.69908752441407,126.41683807373047,122.49403274536132,111.9946939086914,111.24519104003906
2024-02-19,81.49398662795032,A,130.970947265625,130.34190673828124,129.35779876708983,126.76449165344238,122.9501188659668,112.28825958251953,111.36551433563233
2024-02-20,81.5641186849166,A,130.61488342285156,130.83049926757812,129.95419921875,127.14676208496094,123.39967468261719,112.581713180542,111.49813167572022
2024-02-21,80.2363614976378,A,129.67529296875,130.8166534423828,130.36663665771485,127.5512866973877,123.80087966918946,112.85256774902344,111.61358940124512
2024-02-22,77.4270799963554,A,128.2411651611328,130.0946472167969,130.28157958984374,127.74415321350098,124.02895645141602,113.12257972717285,111.71483932495117
2024-02-23,75.31174276863993,A,127.67737579345705,129.4359329223633,130.00266342163087,127.9528434753418,124.25782409667968,113.37769203186035,111.81908569335937
2024-02-26,72.8620762067467,A,127.0839614868164,128.65853576660157,129.5002212524414,128.03345184326173,124.46631759643554,113.61938194274903,111.91811706542968
2024-02-27,70.51501584137966,P,127.8751983642578,128.1105987548828,129.47054901123047,128.18675498962403,124.65957946777344,113.85893394470214,112.03038974761962
2024-02-28,68.62481389989703,P,126.757568359375,127.52705383300781,129.1718536376953,128.39791870117188,124.81031188964843,114.08238311767577,112.14479564666748
2024-02-29,68.02370253396477,P,126.4707489013672,127.17297058105468,128.6338088989258,128.42956886291503,124.90644836425781,114.32296585083007,112.26280097961425
2024-03-01,67.05962435058511,P,125.41246032714844,126.71998748779296,128.0779602050781,128.3885238647461,124.91989974975586,114.55749801635743,112.36647407531738
2024-03-04,67.45918214113526,P,127.3806610107422,126.77932739257812,127.71893157958985,128.53836517333986,124.97271514892579,114.79417388916016,112.47998817443847
2024-03-05,66.6120351637229,P,126.13446807861328,126.43118133544922,127.27089004516601,128.612544631958,124.97370437622071,115.01513626098632,112.5873690032959
2024-03-06,66.90504568355233,P,127.0048370361328,126.48063507080079,127.0038444519043,128.68524055480958,124.9899252319336,115.2991911315918,112.71053707122803
2024-03-07,68.80620429273255,A,130.4566192626953,127.2778091430664,127.22538986206055,128.75348472595215,125.08962173461914,115.63264190673829,112.850866355896
2024-03-08,70.80286067923204,A,129.4181365966797,128.07894439697264,127.39946594238282,128.70106468200683,125.17191131591797,115.97107856750489,112.96396324157715
2024-03-11,71.78339833751265,A,129.60604858398438,128.5240219116211,127.65167465209962,128.5759479522705,125.2579591369629,116.31267524719239,113.08190914154052
