Date,GRADE,GPS,JCI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-11-06,68.51477349578994,A,7.788782119750977,7.779341125488282,7.74787278175354,7.745511794090271,7.6999365329742435,7.377024140357971,6.98323796749115
1995-11-07,68.6515848912009,A,7.820253372192383,7.813958358764649,7.752593040466309,7.758886528015137,7.7096150112152095,7.386232933998108,6.9920547747612
1995-11-08,68.70373356170732,A,7.867457389831543,7.829693412780761,7.762033700942993,7.772261261940002,7.719609279632568,7.395756945610047,7.001264133453369
1995-11-09,68.73077793121068,A,7.977602005004883,7.851722335815429,7.793503522872925,7.7848491907119755,7.730549545288086,7.406852850914001,7.011180722713471
1995-11-10,68.79630316941262,A,7.961867332458496,7.883192443847657,7.820252370834351,7.7990106582641605,7.739604234695435,7.417634592056275,7.020079572200775
1995-11-13,68.9028229674382,A,8.040536880493164,7.933543395996094,7.856442260742187,7.818679141998291,7.750232315063476,7.429203028678894,7.029137015342712
1995-11-14,68.95164524815058,A,8.009069442749023,7.971306610107422,7.892632484436035,7.826546549797058,7.75834584236145,7.442652039527893,7.038115379810333
1995-11-15,69.0815422116611,A,8.213623046875,8.040539741516113,7.935116577148437,7.843854832649231,7.771178913116455,7.457676162719727,7.048507764339447
1995-11-16,69.25230104261426,A,8.43390941619873,8.131801223754882,7.991761779785156,7.8737510442733765,7.786532535552978,7.47521680355072,7.060392851829529
1995-11-17,69.41594080166153,A,8.370972633361816,8.213622283935546,8.048407363891602,7.89892680644989,7.80251259803772,7.491187233924865,7.072198038101196
1995-11-20,69.5506689143033,A,8.402445793151855,8.286004066467285,8.109773731231689,7.928823256492615,7.8191221237182615,7.507817993164062,7.084160590171814
1995-11-21,69.76497978273271,A,8.528325080871582,8.389855194091798,8.18058090209961,7.966586971282959,7.836678323745727,7.525707545280457,7.095969982147217
1995-11-22,69.75364000857518,A,8.308032035827637,8.408736991882325,8.224638366699219,7.993336033821106,7.849828662872315,7.540922894477844,7.106521418094635
1995-11-23,69.61506472405989,A,8.308032035827637,8.383561515808106,8.257681369781494,8.02559244632721,7.861407995223999,7.555038571357727,7.1174641132354735
1995-11-24,69.49176771253669,A,8.308032035827637,8.37097339630127,8.292297840118408,8.056275105476379,7.873615665435791,7.567269129753113,7.127859032154083
1995-11-27,69.31705498987112,A,8.276564598083496,8.345797157287597,8.315900611877442,8.086171436309815,7.8839373207092285,7.578242468833923,7.138096613883972
1995-11-28,69.04018751064977,A,8.18215560913086,8.276563262939453,8.333209228515624,8.11292085647583,7.893313293457031,7.589685535430908,7.147470879554748
1995-11-29,68.84693030714725,A,8.087747573852539,8.232506370544433,8.320621681213378,8.127869129180908,7.898916006088257,7.599870352745056,7.156451361179352
1995-11-30,68.56669118682501,A,7.89892578125,8.150685119628907,8.267123317718506,8.12944254875183,7.900428075790405,7.608481121063233,7.164252951145172
1995-12-01,68.32157471741026,P,7.961867332458496,8.081452178955079,8.226212787628175,8.137310075759888,7.901942262649536,7.616778736114502,7.171821484565735
1995-12-04,68.30305554545897,P,8.339506149291992,8.094040489196777,8.219918823242187,8.164846277236938,7.911323289871216,7.628538551330567,7.181434738636017
1995-12-05,68.29629794490619,P,8.276564598083496,8.112922286987304,8.194742774963379,8.187661838531493,7.919759664535523,7.640140228271484,7.190185475349426
1995-12-06,68.43123082218735,P,8.339506149291992,8.163274002075195,8.197890186309815,8.211264276504517,7.931025924682618,7.653942308425903,7.199407451152801
1995-12-07,68.68840434152636,A,8.308032035827637,8.245095252990723,8.197890186309815,8.227785778045654,7.941096229553223,7.666644139289856,7.20870680809021
1995-12-08,68.88881556035064,A,8.276564598083496,8.308034706115723,8.194743442535401,8.243520641326905,7.9480195903778075,7.680288062095642,7.21745754480362
1995-12-11,68.87373008971822,A,8.308032035827637,8.30173988342285,8.197890186309815,8.256895399093628,7.958719215393066,7.694089546203613,7.226365618705749
1995-12-12,68.92487422686084,A,8.339506149291992,8.31432819366455,8.213625240325928,8.273417234420776,7.969104270935059,7.708048691749573,7.234961552619934
1995-12-13,68.8477121975638,A,8.24509334564209,8.29544563293457,8.229359817504882,8.27499074935913,7.981377477645874,7.721063709259033,7.243085422515869
1995-12-14,68.76722952477171,A,8.213623046875,8.276563835144042,8.260829544067382,8.263976430892944,7.99490948677063,7.732350177764893,7.251208434104919
1995-12-15,68.75662807184881,A,8.308032035827637,8.282857322692871,8.295446014404297,8.260829401016235,8.008756217956543,7.744894938468933,7.259490468502045
1995-12-18,68.55940086032517,P,7.961867332458496,8.213624382019043,8.257682132720948,8.238800477981567,8.015679655075074,7.755391888618469,7.266198208332062
1995-12-19,68.42049683922228,P,8.15068244934082,8.175859642028808,8.24509391784668,8.219918346405029,8.027638130187988,7.767148599624634,7.2738500237464905
1995-12-20,68.45544185248305,P,8.370972633361816,8.201035499572754,8.248240566253662,8.223065376281738,8.04305832862854,7.780165667533875,7.282838056087494
1995-12-21,68.53616123591588,P,8.46538257598877,8.251387405395509,8.263975620269775,8.230932903289794,8.057849111557006,7.793184247016907,7.291985113620758
1995-12-22,68.69142533820849,A,8.717144966125488,8.333209991455078,8.308033657073974,8.251388549804688,8.07861925125122,7.807620792388916,7.302782249450684
1995-12-25,69.1057140707285,A,8.717144966125488,8.484265518188476,8.34894495010376,8.273417568206787,8.10001880645752,7.822214422225952,7.313579385280609
1995-12-26,69.42913075594646,A,8.780084609985352,8.610145950317383,8.393002796173096,8.303314018249512,8.118586072921753,7.8374374485015865,7.324612977504731
1995-12-27,69.64940337379277,A,8.843019485473633,8.704555320739747,8.45279541015625,8.341077613830567,8.138097314834594,7.853446960449219,7.336117742061615
1995-12-28,69.81577242337205,A,8.780084609985352,8.767495727539062,8.509441566467284,8.385135555267334,8.156979303359986,7.869612560272217,7.347464342117309
1995-12-29,69.90473123708573,A,8.968903541564941,8.817847442626952,8.575528717041015,8.435487365722656,8.179008226394654,7.887666349411011,7.3593637561798095
1996-01-01,69.94652051362766,A,8.968903541564941,8.868199157714844,8.67623233795166,8.466957235336304,8.202295961380004,7.904149188995361,7.370715396404266
1996-01-02,69.96658129643446,A,8.949990272521973,8.902180290222168,8.756163120269775,8.500628519058228,8.22583475112915,7.921228408813477,7.382207221984864
1996-01-03,69.90794156912393,A,8.918477058410645,8.91727180480957,8.810913562774658,8.52957706451416,8.24874327659607,7.937049884796142,7.393949172496796
1996-01-04,69.83121690535438,A,8.823934555053711,8.926041793823241,8.846768760681153,8.555372190475463,8.271963891983033,7.952868547439575,7.405218410491943
1996-01-05,69.61250997014349,A,8.729395866394043,8.878140258789063,8.847993850708008,8.57801375389099,8.292664232254028,7.967741823196411,7.415701367855072
1996-01-08,69.392566175679,A,8.729395866394043,8.830238723754883,8.849218940734863,8.59908194541931,8.313679389953613,7.981672487258911,7.426733136177063
1996-01-09,69.12905548262621,A,8.603338241577148,8.760908317565917,8.831544303894043,8.612273550033569,8.332802810668944,7.994499673843384,7.436899392604828
1996-01-10,68.76416975832853,P,8.288198471069336,8.634852600097656,8.776062202453613,8.614428806304932,8.342791137695313,8.004646754264831,7.445646760463714
1996-01-11,68.49975678251396,P,8.38273811340332,8.546613311767578,8.73632755279541,8.622884559631348,8.353096752166747,8.016367611885071,7.4547884249687195
1996-01-12,68.25929331022967,P,8.256680488586426,8.452070236206055,8.665105247497559,8.620316982269287,8.36214002609253,8.026042437553405,7.463456616401673
1996-01-15,68.1150433028276,P,8.38273811340332,8.38273868560791,8.606488704681396,8.641360521316528,8.374019145965576,8.036977839469909,7.472990293502807
1996-01-16,68.11790302578036,P,8.54030990600586,8.370133018493652,8.565520668029786,8.66084189414978,8.388420276641845,8.049017643928527,7.4835470461845395
1996-01-17,68.44680567588115,P,8.855449676513672,8.48358325958252,8.559217929840088,8.685065746307373,8.408180122375489,8.063894701004028,7.494738671779633
1996-01-18,68.65945377664693,A,8.792421340942383,8.565519905090332,8.556066608428955,8.701417684555054,8.424476509094239,8.077513027191163,7.505771973133087
1996-01-19,68.9380025213709,A,8.760906219482422,8.666365051269532,8.559217643737792,8.7036057472229,8.440457286834716,8.090030760765076,7.516647698879242
1996-01-22,69.00688634511042,A,8.571825981140137,8.704182624816895,8.543460655212403,8.696339797973632,8.451083068847657,8.100657691955567,7.526578023433685
1996-01-23,69.10856317141031,A,8.823934555053711,8.760907554626465,8.565520286560059,8.69853229522705,8.46738037109375,8.1128631067276,7.537768890857697
1996-01-24,69.03121858765775,A,8.855449676513672,8.760907554626465,8.622245407104492,8.699153804779053,8.480216903686523,8.12569790840149,7.548646912574768
1996-01-25,68.99870777245481,A,8.88696575164795,8.779816436767579,8.672668170928954,8.704497861862183,8.489278030395507,8.137905282974243,7.559368913173675
1996-01-26,69.0090855772368,A,8.918477058410645,8.811330604553223,8.738847827911377,8.701976537704468,8.500228118896484,8.151370358467101,7.570483644008636
1996-01-29,69.07992942587667,A,8.792421340942383,8.855449676513672,8.779816150665283,8.69315242767334,8.508027629852295,8.163574876785278,7.580968096256256
1996-01-30,68.99689151470265,A,8.823934555053711,8.855449676513672,8.808178615570068,8.686849641799927,8.513939819335938,8.175309071540832,7.592002146244049
1996-01-31,68.94561080650195,A,8.918477058410645,8.868055152893067,8.814481353759765,8.686849641799927,8.526148719787598,8.187988691329956,7.603195304870606
1996-02-01,68.94020019029728,A,8.981507301330566,8.88696346282959,8.833389949798583,8.69472827911377,8.539618225097657,8.200513110160827,7.615017218589783
1996-02-02,68.89949168581659,A,8.949990272521973,8.893266105651856,8.852298355102539,8.705757999420166,8.552457389831543,8.213036527633667,7.626838364601135
1996-02-05,68.94963188864585,A,8.949990272521973,8.924779891967773,8.890114784240723,8.716787719726563,8.565925903320313,8.224931612014771,7.6385810804367065
1996-02-06,69.17043695187967,A,9.23362159729004,9.006717300415039,8.931083488464356,8.748301887512207,8.586955223083496,8.240134258270263,7.651820383071899
1996-02-07,69.33379155054719,A,9.139076232910156,9.050837135314941,8.959446144104003,8.790845775604248,8.607981796264648,8.253448901176453,7.664508528709412
1996-02-08,69.64996448749316,A,9.548758506774902,9.16428737640381,9.025625419616699,8.849146795272826,8.640978450775146,8.270703263282776,7.679009892940521
1996-02-09,69.91314756704033,A,9.422699928283691,9.258829307556152,9.076047706604005,8.90744776725769,8.67019510269165,8.286068682670594,7.693037769794464
1996-02-12,70.07315550564746,A,9.32815933227539,9.334463119506836,9.129621505737305,8.954718828201294,8.689968166351319,8.300645728111267,7.706671330928803
1996-02-13,70.06893632954977,A,9.35967254638672,9.359673309326173,9.183195304870605,8.995686960220336,8.711630325317383,8.315694994926453,7.719992039203643
1996-02-14,70.10434101920363,A,9.422699928283691,9.416398048400879,9.23361759185791,9.024049472808837,8.733294200897216,8.332160062789917,7.733314299583435
1996-02-15,69.96671380323993,A,9.58027172088623,9.422700691223145,9.293494033813477,9.06344199180603,8.758738994598389,8.349917612075807,7.747032418251037
1996-02-16,69.86514836718668,A,9.517247200012209,9.441610145568848,9.3502197265625,9.10125904083252,8.783552646636963,8.365786118507385,7.759494578838348
1996-02-19,69.86239477029439,A,9.517247200012209,9.479427719116213,9.406945419311523,9.148530101776123,8.807736949920654,8.38322808265686,7.771643123626709
1996-02-20,69.77682052072421,A,9.391196250915527,9.485732460021973,9.422702884674072,9.176893186569213,8.828770751953124,8.398937511444093,7.783788635730743
1996-02-21,69.73673365282313,A,9.45421314239502,9.492035102844238,9.454216575622558,9.206831359863282,8.852953147888183,8.417165312767029,7.796327645778656
1996-02-22,69.77594795231373,A,9.769353866577148,9.529851531982422,9.476276111602782,9.25095076560974,8.884067764282227,8.439488625526428,7.8111479640007015
1996-02-23,69.7567699185942,A,9.58027172088623,9.542456436157227,9.492033290863038,9.284040498733521,8.909512557983398,8.459134387969971,7.8254932689666745
1996-02-26,69.62201362484556,A,9.32815933227539,9.504638862609863,9.492033290863038,9.310827398300171,8.936838397979736,8.476259026527405,7.838107614517212
1996-02-27,69.63410285999103,A,9.391196250915527,9.504638862609863,9.495185661315919,9.339190483093262,8.961648674011231,8.494643402099609,7.850566725730896
1996-02-28,69.50711870406948,A,9.296645164489746,9.47312526702881,9.482580184936523,9.358098888397217,8.98016212463379,8.511610226631165,7.862317895889282
1996-02-29,69.11479935051962,P,9.107563018798828,9.340767097473144,9.435309314727784,9.36440167427063,8.99300573348999,8.5254274225235,7.873750860691071
1996-03-01,68.92093832797597,P,9.296645164489746,9.284041786193848,9.413249111175537,9.38173441886902,9.004595737457276,8.541607494354247,7.886678032875061
1996-03-04,69.03263831506413,P,9.674814224243164,9.353372764587402,9.429005813598632,9.417975616455077,9.023749122619629,8.561883964538573,7.901496050357818
1996-03-05,69.03717831020592,P,9.58027172088623,9.391187858581542,9.447913360595702,9.435308122634888,9.039752864837647,8.5791694688797,7.915841355323791
1996-03-06,69.12007275919565,P,9.548758506774902,9.441610527038574,9.457367897033691,9.455792236328126,9.053867645263672,8.595982480049134,7.9296371102333065
1996-03-07,69.3286348932612,A,9.548758506774902,9.529849624633789,9.435308361053467,9.455792236328126,9.069241123199463,8.613110213279723,7.943432865142822
1996-03-08,69.28665075298748,A,9.296645164489746,9.529849624633789,9.406945705413818,9.449489498138428,9.07579595565796,8.627402091026307,7.955889639854431
1996-03-11,68.93117813067387,A,9.139076232910156,9.422702026367187,9.388037395477294,9.440035343170166,9.079199409484863,8.640747685432434,7.966931350231171
1996-03-12,68.73737595978461,P,9.296645164489746,9.365976715087891,9.378582286834718,9.436883974075318,9.08613250732422,8.655983629226684,7.978604106903076
1996-03-13,68.58547750273131,P,9.32815933227539,9.321856880187989,9.381733703613282,9.432156944274903,9.094326152801514,8.671534714698792,7.99074803352356
1996-03-14,68.43375652280027,P,9.202103614807127,9.252525901794433,9.391187763214111,9.413248538970947,9.101889533996582,8.686926712989807,8.002418494224548
1996-03-15,68.33998467539287,P,9.013016700744627,9.19580020904541,9.3628249168396,9.388037014007569,9.107561950683595,8.700113091468811,8.012986707687379
1996-03-18,68.4256752637813,P,9.23362159729004,9.214709281921387,9.318705654144287,9.37385573387146,9.117646465301513,8.715662927627564,8.024736349582673
1996-03-19,68.4252278069193,P,9.202103614807127,9.195800971984863,9.280888843536378,9.36440110206604,9.129621772766113,8.73121229171753,8.036328401565552
1996-03-20,68.29261850606477,P,8.981507301330566,9.126470565795898,9.224163722991943,9.340765810012817,9.143487949371337,8.743139543533324,8.046739068031311
1996-03-21,68.2407022113878,P,9.107563018798828,9.107562446594239,9.180044174194336,9.3076762676239,9.157984447479247,8.755540599822998,8.057701601982117
1996-03-22,68.32751376277984,P,9.076048851013184,9.120168876647949,9.15798454284668,9.28246512413025,9.174371814727783,8.768255920410157,8.06834979057312
1996-03-25,68.1585218405473,P,8.729395866394043,9.01932373046875,9.117016506195068,9.252526950836181,9.181304969787597,8.777662057876586,8.077343099117279
1996-03-26,68.10366787075061,P,9.013016700744627,8.981506347656248,9.088653659820556,9.233617973327636,9.190759105682373,8.78958969116211,8.08791131258011
1996-03-27,68.1113419684316,P,8.918477058410645,8.968900299072265,9.047685432434083,9.214709568023682,9.192019653320312,8.8000998878479,8.097928416728973
1996-03-28,68.17041262452204,P,9.076048851013184,8.962597465515136,9.035079956054688,9.2131338596344,9.19769220352173,8.811084356307983,8.108968603610993
1996-03-29,68.14657613991791,P,9.013016700744627,8.949991035461426,9.035079956054688,9.198952436447144,9.202734413146972,8.821595849990844,8.11961522102356
1996-04-01,68.29367852182783,P,9.025642395019531,9.009240341186523,9.014282035827637,9.166493844985961,9.21181074142456,8.831446905136108,8.130324966907502
1996-04-02,68.42503919606558,P,9.27810764312744,9.062258529663087,9.021882438659668,9.151385641098022,9.220894203186035,8.844137287139892,8.143394663333893
1996-04-03,68.65155833717411,A,9.341221809387209,9.1468074798584,9.057853889465331,9.141008806228637,9.230609645843506,8.855413274765015,8.15654471874237
1996-04-04,68.73786398420827,A,9.341221809387209,9.199842071533203,9.08121976852417,9.130631971359254,9.23969476699829,8.864486398696899,8.16985160112381
1996-04-05,68.87264032250096,A,9.341221809387209,9.265483093261718,9.107737064361572,9.132860803604126,9.248149662017822,8.874188890457154,8.18268806219101
1996-04-08,69.00200404744095,A,9.214988708496094,9.303352355957031,9.156296348571777,9.136656427383423,9.256601009368897,8.882314319610595,8.195066156387329
1996-04-09,68.93405888379834,A,9.18343448638916,9.284417724609375,9.17333812713623,9.130995893478394,9.263791007995605,8.888865413665771,8.207286479473114
1996-04-10,68.82974574450715,A,9.214988708496094,9.259171104431152,9.202989292144775,9.125337362289429,9.269721240997315,8.897934980392456,8.21942893743515
1996-04-11,68.72501615781789,A,9.151873588562012,9.221301460266114,9.210571765899658,9.122825860977173,9.273128566741944,8.9063733959198,8.230705983638764
1996-04-12,68.62287846281099,P,9.18343448638916,9.189743995666504,9.227613544464111,9.1313467502594,9.277797451019287,8.915127420425415,8.241198275089264
1996-04-15,68.61135326769278,A,9.372779846191406,9.221302223205566,9.262327289581298,9.138304662704467,9.286253242492675,8.926089572906495,8.25216602087021
1996-04-16,68.64113586058191,A,9.30966567993164,9.246548461914063,9.265483093261718,9.143682765960694,9.287774124145507,8.937364673614502,8.263525104522705
1996-04-17,68.70003844485723,A,9.372779846191406,9.278106689453125,9.26863889694214,9.163246393203735,9.292448196411133,8.950214996337891,8.275042674541474
1996-04-18,69.03881209694005,A,9.877716064453123,9.423275184631347,9.322288322448731,9.20175404548645,9.299027347564698,8.970002899169922,8.289242010116578
1996-04-19,69.32912273504384,A,9.84615421295166,9.555819129943847,9.372781562805176,9.240259313583374,9.307496433258057,8.988845767974853,8.302812252044678
1996-04-22,69.58147809700229,A,9.940828323364258,9.669428825378418,9.445365524291992,9.300830936431884,9.319749813079834,9.004858989715576,8.316698770523072
1996-04-23,69.88723157406433,A,9.940828323364258,9.795661354064942,9.521104907989502,9.347221517562867,9.331372928619384,9.021501626968384,8.330820927619934
1996-04-24,70.15526565754816,A,9.97239112854004,9.915583610534668,9.596845149993896,9.399917221069336,9.342366752624512,9.037830476760865,8.345886392593384
1996-04-25,70.0771023408137,A,9.909268379211426,9.921894073486328,9.672584629058838,9.441578197479249,9.348946685791015,9.053842840194703,8.36024348974228
1996-04-26,70.00108021911419,A,9.84615421295166,9.921894073486328,9.738856601715089,9.483235073089599,9.355524826049805,9.069538736343384,8.374913399219514
1996-04-29,69.79068764877405,A,9.751480102539062,9.88402442932129,9.776726627349854,9.519526958465576,9.360209484100341,9.083973217010499,8.389031381607056
1996-04-30,69.58120224856783,A,9.751480102539062,9.84615478515625,9.820908069610596,9.543195581436157,9.367415161132813,9.098092956542969,8.40307082414627
1996-05-01,69.36084372764402,A,9.783039093017578,9.808284378051757,9.861933994293214,9.565286445617676,9.373991680145263,9.113472414016723,8.417268061637879
1996-05-02,69.10050627312894,A,9.62524700164795,9.751480102539062,9.836687088012695,9.579487705230713,9.37110954284668,9.127588653564453,8.429969415664672
1996-05-03,68.82812489996184,A,9.5305757522583,9.688364410400391,9.805129241943359,9.588955402374268,9.37011562347412,9.139814090728759,8.442354514598847
1996-05-06,68.66349719886797,P,9.46745491027832,9.631559371948242,9.757791900634766,9.601578712463379,9.37290153503418,9.154869966506958,8.455130927562713
1996-05-07,68.47560684257233,P,9.43589687347412,9.568442726135254,9.707298755645752,9.614201831817628,9.37379554748535,9.167722110748292,8.467435355186462
1996-05-08,68.31440114817089,P,9.5305757522583,9.517950057983398,9.663117218017579,9.629981184005738,9.378474159240723,9.179318141937255,8.479741904735565
1996-05-09,68.37538560784745,P,9.593690872192385,9.511638832092284,9.631559467315673,9.652072048187256,9.388196716308594,9.190601224899291,8.4918927359581
1996-05-10,68.44729183766704,P,9.593690872192385,9.524261856079104,9.606313133239746,9.672584867477417,9.394137630462646,9.19936668395996,8.503493738174438
1996-05-13,68.50515497977517,P,9.656811714172363,9.56213321685791,9.596846294403075,9.686786460876466,9.393777580261231,9.20876335144043,8.515488886833191
1996-05-14,68.71546790347846,A,9.877716064453123,9.65049705505371,9.609469890594482,9.715188980102539,9.399726467132568,9.219739665985108,8.528588557243348
1996-05-15,68.90871227331701,A,9.940828323364258,9.732547569274903,9.62524881362915,9.743591403961181,9.407567863464356,9.230717754364013,8.542082357406617
1996-05-16,68.96263424846525,A,9.84615421295166,9.783040237426757,9.64733953475952,9.742013311386108,9.413515777587891,9.241378450393677,8.555495505332948
1996-05-17,69.14587312647569,A,10.035504341125488,9.871402931213378,9.697832393646241,9.7514808177948,9.428292961120606,9.252044458389282,8.569855403900146
1996-05-20,69.36193048816692,A,10.130179405212402,9.966076469421386,9.764104843139648,9.760948371887206,9.44811502456665,9.263657217025758,8.583903203010559
1996-05-21,69.42514278721767,A,10.130179405212402,10.016569137573242,9.833533096313477,9.770415925979615,9.464785709381104,9.275459108352662,8.598343758583068
1996-05-22,69.59326733156435,A,10.414204597473145,10.111244392395019,9.921895980834961,9.79250659942627,9.486506614685059,9.290416383743286,8.613733134269715
1996-05-23,69.79875692944275,A,10.28797435760498,10.199608421325683,9.991324329376221,9.811441898345947,9.508224029541015,9.3050567817688,8.628962664604186
1996-05-24,69.87353639381745,A,10.256410598754885,10.243789672851562,10.05759630203247,9.831954717636108,9.533091907501221,9.320326929092408,8.64403437614441
1996-05-27,69.8752189020292,A,10.256410598754885,10.269035911560058,10.117556190490722,9.8572012424469,9.553547687530518,9.335597076416015,8.658634781837463
1996-05-28,69.86109680278481,A,10.193294525146484,10.281658935546876,10.149114036560059,9.87929196357727,9.573371505737304,9.351496639251708,8.672998156547546
1996-05-29,69.62701950451532,A,10.003944396972656,10.199606895446777,10.155425643920898,9.890337228775024,9.593820247650147,9.368654098510742,8.686650426387788
1996-05-30,69.44068033489452,A,9.97239112854004,10.13649024963379,10.168049335479738,9.907694435119629,9.611116809844972,9.38455062866211,8.70045912027359
1996-05-31,69.26657936568132,A,9.97239112854004,10.07968635559082,10.161738014221193,9.929785203933715,9.62904365539551,9.401707735061645,8.713875086307526
1996-06-03,69.07206647985028,A,9.84615421295166,9.997635078430175,10.13333549499512,9.948720169067382,9.651378822326661,9.416341896057128,8.72665986776352
1996-06-04,69.02989022154988,P,10.098621368408203,9.97870044708252,10.130179691314698,9.981856393814088,9.673090915679932,9.431925010681152,8.74047132730484
1996-06-05,69.20524999580138,P,10.382640838623049,10.054439735412599,10.127023315429689,10.024459648132325,9.70237419128418,9.447196922302247,8.755545811653137
1996-06-06,69.33914795505656,P,10.319534301757812,10.123868370056154,10.130179309844973,10.060751819610596,9.727243900299074,9.4624680519104,8.769990539550781
1996-06-07,69.48352576152207,A,10.319534301757812,10.193297004699707,10.136491680145266,10.097043991088867,9.753374252319338,9.478054332733155,8.784042546749115
1996-06-10,69.74687667511867,A,10.414204597473145,10.306907081604004,10.15227108001709,10.134913635253906,9.78114549636841,9.496478118896484,8.798567905426026
1996-06-11,69.71618829206203,A,10.193294525146484,10.32584171295166,10.15227108001709,10.150692558288574,9.79944923400879,9.510171718597412,8.811517412662505
1996-06-12,69.56442836356149,A,10.224855422973633,10.294284629821778,10.174362182617188,10.164893913269044,9.81712190628052,9.523865776062012,8.82478184223175
1996-06-13,69.40742422151486,A,10.130179405212402,10.256413650512695,10.190141010284425,10.17909517288208,9.832901058197022,9.536297912597655,8.83710159778595
1996-06-14,69.18401012131856,A,10.035504341125488,10.199607658386231,10.196452331542968,10.17909517288208,9.846786708831788,9.547468185424805,8.849419271945953
1996-06-17,68.84070246540212,A,9.909268379211426,10.098620414733887,10.202763748168945,10.168049621582032,9.860672302246094,9.558636655807495,8.861105766296387
1996-06-18,68.713470000519,A,9.97239112854004,10.054439735412597,10.190140724182129,10.160160207748413,9.876451435089113,9.570121221542358,8.872715146541596
1996-06-19,68.59000951255418,P,10.098621368408203,10.029192924499512,10.161738777160645,10.144381046295166,9.894124088287354,9.581922664642335,8.884955677986145
1996-06-20,68.54271649945868,P,10.130179405212402,10.029192924499512,10.142803287506103,10.136491298675537,9.913690204620362,9.593409385681152,8.89696124792099
1996-06-21,68.57135651822706,P,10.130179405212402,10.048127937316895,10.123867797851563,10.130179738998413,9.932625102996827,9.605211277008056,8.909123902320863
1996-06-24,68.67308092646259,P,10.193294525146484,10.104933166503907,10.101776790618896,10.127023935317993,9.94903539657593,9.617644319534302,8.921287965774535
1996-06-25,68.65105473660621,P,9.97239112854004,10.104933166503907,10.079686450958253,10.115978765487672,9.962289905548097,9.625032014846802,8.932583136558533
1996-06-26,68.76753709932575,P,10.256410598754885,10.136491012573241,10.082841968536377,10.128602075576783,9.979962520599367,9.636205358505249,8.944827129840851
1996-06-27,68.71413441328043,P,10.098621368408203,10.130179405212402,10.079686164855957,10.13491358757019,9.984380626678467,9.641703987121582,8.956203625202178
1996-06-28,68.75612769391343,A,10.28797435760498,10.161738395690918,10.104933166503907,10.150692749023438,9.993217029571534,9.650356731414796,8.968212707042694
1996-07-01,68.79369284791255,A,10.28797435760498,10.180674362182618,10.142803764343261,10.172783756256104,10.000159950256348,9.65995488166809,8.98030030488968
1996-07-02,68.90159905092197,A,10.237415313720703,10.23367919921875,10.169306182861328,10.179723453521728,10.006091690063478,9.668732309341431,8.992213652133941
1996-07-03,68.86205987299658,A,10.363805770874023,10.255158233642579,10.19582462310791,10.178781700134277,10.013919982910158,9.678143367767333,9.005151715278625
1996-07-04,68.9657091034393,A,10.363805770874023,10.308195114135742,10.219187259674072,10.180995273590089,10.02301073074341,9.685978708267212,9.017948160171509
1996-07-05,68.76384244623696,A,10.0162353515625,10.253847312927245,10.207792854309082,10.165830326080322,10.026412353515626,9.690968589782715,9.02837735414505
1996-07-08,68.51271744428628,A,9.953043937683104,10.18686122894287,10.183767795562744,10.14277229309082,10.030443630218507,9.695326557159424,9.039277319908143
1996-07-09,68.42098167165591,P,10.111029624938965,10.161584091186523,10.197631645202637,10.138659048080445,10.037634620666505,9.702524890899658,9.050731201171875
1996-07-10,68.26316753472956,P,10.047834396362305,10.098389816284179,10.176774024963379,10.129807996749879,10.0429305267334,9.708461103439332,9.06281320810318
1996-07-11,68.06574125286306,P,9.953043937683104,10.016237449645995,10.162216281890869,10.120951223373414,10.049486465454102,9.71029800415039,9.074893314838409
1996-07-12,68.12256295892733,P,9.984634399414062,10.009917259216309,10.131882286071777,10.118407726287842,10.058567638397218,9.71434163093567,9.08673800945282
1996-07-15,67.93604636778565,P,9.35269546508789,9.889847564697266,10.038354396820068,10.090579080581666,10.05627244949341,9.714586992263794,9.0954230093956
1996-07-16,67.59780109220668,P,9.35269546508789,9.73818073272705,9.949882411956787,10.059594297409058,10.054608421325685,9.714201984405518,9.104422693252564
1996-07-17,67.42913428084437,P,9.573880195617676,9.643389892578124,9.870889854431152,10.033357238769531,10.055474510192873,9.716974334716797,9.11429228067398
1996-07-18,67.5446077585563,P,10.07943344116211,9.668667793273926,9.84245262145996,10.030819940567017,10.065189361572267,9.72669303894043,9.126060230731964
1996-07-19,67.64343974585552,P,10.111029624938965,9.693946838378906,9.851932048797607,10.029862451553345,10.075536136627198,9.734836883544922,9.138222188949586
1996-07-22,68.06217935612689,P,10.07943344116211,9.83929443359375,9.864570999145508,10.024169397354125,10.083988571166993,9.738883075714112,9.150383520126343
1996-07-23,68.51152048329105,P,10.142624855041504,9.997280311584472,9.867730522155762,10.032681083679199,10.089286746978761,9.744506607055664,9.161838037967682
1996-07-24,68.66692228647214,P,9.826656341552734,10.047835540771484,9.845612716674804,10.011193370819091,10.087003307342531,9.747285585403443,9.171634032726288
1996-07-25,68.73211763788633,A,10.237415313720703,10.079431915283203,9.874049854278564,10.018133068084717,10.094828529357912,9.7541721534729,9.183641183376313
1996-07-26,68.68328395596862,A,10.142624855041504,10.085750961303711,9.889848899841308,10.010865592956543,10.09697093963623,9.762631950378418,9.195017020702362
