Date,GRADE,GPS,BKNG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-10-03,47.766826054050256,B,57.73448181152344,63.37587661743164,70.69619178771973,77.25796566009521,91.05784675598144,105.50685527801514,110.72832620620727
2008-10-06,47.707568638826785,B,58.03233337402344,61.709868621826175,68.34312629699707,75.58004207611084,90.10371376037598,104.80073711395264,110.44829164505005
2008-10-07,47.64680414002445,B,56.9401969909668,59.50970306396484,66.14296112060546,74.23522109985352,89.10291656494141,104.05689064025879,110.16279640197754
2008-10-08,47.72886226341626,B,63.0561752319336,59.269432067871094,64.62389373779297,73.26818084716797,88.20299346923828,103.40954948425293,109.90599460601807
2008-10-09,47.81474650361013,B,58.53868865966797,58.860375213623044,62.79108505249023,71.97300186157227,87.09119537353516,102.70035369873047,109.64566818237304
2008-10-10,47.96159510542219,B,58.87626266479492,59.088731384277345,61.23230400085449,70.63562717437745,85.95219276428223,101.9820235824585,109.4061916923523
2008-10-13,48.19201256655952,B,64.67453002929688,60.417170715332034,61.063519668579104,69.96396160125732,85.02724952697754,101.32167613983154,109.20742223739624
2008-10-14,48.418621871302626,B,65.4588851928711,62.12090835571289,60.81530570983887,69.09868907928467,84.00917686462402,100.67254795074463,109.02697095870971
2008-10-15,48.426674765457115,B,57.80398178100586,61.07046966552734,60.16995086669922,68.0695957183838,83.23574356079102,99.91887222290039,108.80541553497315
2008-10-16,48.54151203876277,B,59.164188385009766,61.195569610595705,60.02797241210938,66.79626026153565,82.51274711608886,99.20054203033447,108.59100862503051
2008-10-17,48.6182029257515,B,57.67490768432617,60.955298614501956,60.02201499938965,65.35910339355469,81.76830490112305,98.44160430908204,108.4016216659546
2008-10-20,48.556681540980435,B,60.27618789672852,60.07563018798828,60.24640045166016,64.29476337432861,80.9356974029541,97.726252784729,108.20399404525757
2008-10-21,48.45624700926577,B,57.06926345825195,58.39770584106445,60.259307098388675,63.20113410949707,80.0750910949707,96.97873268127441,107.97663040161133
2008-10-22,48.4287443399831,B,54.07084274291992,57.65107803344726,59.3607738494873,61.992333793640135,79.15272926330566,96.18077564239502,107.77324419021606
2008-10-23,48.33394082069066,B,51.55892562866211,56.130025482177736,58.66279754638672,60.72694129943848,78.16007354736328,95.33277893066406,107.58743152618408
2008-10-24,48.26821589166038,B,51.57878112792969,54.91080017089844,57.9330493927002,59.58267669677734,77.14239807128907,94.53323348999024,107.38374740600585
2008-10-27,48.15730278153274,B,48.90800476074219,52.63716354370117,56.35639686584473,58.70995826721192,76.12174377441406,93.76585639953613,107.1667094039917
2008-10-28,48.15009829968341,B,52.4624252319336,51.7157958984375,55.05675086975098,57.93602828979492,75.20017654418945,93.02578285217285,106.94977073669433
2008-10-29,48.26173746480159,B,55.27219772338867,51.95606689453125,54.803572463989255,57.48676166534424,74.31236625671387,92.37834255218506,106.72836423873902
2008-10-30,48.41221312968667,B,55.89770126342773,52.823822021484375,54.47692375183105,57.252448081970215,73.46029876708984,91.72345588684082,106.46883209228515
2008-10-31,48.49591039942817,B,52.25392532348633,52.9588508605957,53.93482551574707,56.97842025756836,72.47737312316895,90.98606296539306,106.21093816757202
2008-11-03,48.616128542922006,B,51.91635513305664,53.56052093505859,53.098842239379884,56.67262134552002,71.58757720947266,90.23804656982422,105.94251998901368
2008-11-04,48.70931802689041,B,53.54463195800781,53.77696228027344,52.74637908935547,56.50284309387207,70.77820220947265,89.52656723022461,105.6863635635376
2008-11-05,48.655150124143624,B,52.22413635253906,53.16735000610352,52.56170845031738,55.96124114990234,69.93745300292969,88.76504806518555,105.41864040374756
2008-11-06,48.51006127472394,B,46.7336540222168,51.33454055786133,52.07918128967285,55.37098941802979,68.96604438781738,87.93273830413818,105.11358591079711
2008-11-07,48.55782580739194,B,54.18006134033203,51.71976776123047,52.33930931091309,55.13617935180664,68.20333351135254,87.17737476348877,104.84884130477906
2008-11-10,48.59298076134954,B,53.90206527709961,52.11690979003906,52.838715362548825,54.59755611419678,67.43506271362304,86.40543060302734,104.59372737884522
2008-11-11,48.58567404799279,B,54.18006134033203,52.243995666503906,53.01047897338867,54.03361492156982,66.58061233520507,85.65284706115723,104.37673908233643
2008-11-12,48.59620535434459,B,50.06964874267578,51.81309814453125,52.490224075317386,53.64689826965332,65.7362890625,84.84734451293946,104.16362293243408
2008-11-13,48.77078915040665,C,54.5970573425293,53.38577880859375,52.360159683227536,53.418541717529294,64.98092536926269,84.13239009857178,103.93457147598266
2008-11-14,48.76987083946986,C,53.41556167602539,53.232878875732425,52.47632331848145,53.205574417114256,64.18981903076173,83.42418716430664,103.69633605957031
2008-11-17,48.807627828807654,B,54.33891677856445,53.32024917602539,52.71857948303223,52.90871086120605,63.44478126525879,82.82122676849366,103.45770349502564
2008-11-18,48.904802389769195,B,56.404056549072266,53.76504821777344,53.00452194213867,52.87545051574707,62.896130065917966,82.23981124877929,103.22840381622315
2008-11-19,49.05604608779654,C,54.855201721191406,54.72215881347656,53.2676284790039,52.91466846466064,62.34529449462891,81.7227326965332,102.98162990570069
2008-11-20,49.08955583837733,C,52.57163619995117,54.317074584960935,53.851426696777345,52.9653039932251,61.70788185119629,81.1886763381958,102.73699060440063
2008-11-21,49.18161926115693,C,57.44654846191406,55.12327194213867,54.17807540893555,53.25869235992432,61.14433769226074,80.70336910247802,102.40934869766235
2008-11-24,49.323779092444575,C,61.16975784301758,56.4894401550293,54.90484466552734,53.87178001403809,60.80557601928711,80.26671180725097,102.1003228378296
2008-11-25,49.4046516684646,C,62.3711051940918,57.6828498840332,55.72394905090332,54.36721401214599,60.39771141052246,79.81972881317138,101.80350904464721
2008-11-26,49.54998069247872,C,67.17652130126953,60.14711380004883,57.4346363067627,54.96243019104004,60.17352485656738,79.40799213409424,101.50639738082886
2008-11-27,49.711914827328506,C,67.17652130126953,63.0680908203125,58.69258270263672,55.52637119293213,59.82443733215332,78.98126331329345,101.2281499671936
2008-11-28,49.8608968106435,C,68.50695037841797,65.28017120361328,60.201721572875975,56.33902244567871,59.466215438842774,78.59990795135498,100.9389811515808
2008-12-01,49.82776560555166,C,62.28175354003906,65.50257034301758,60.99600524902344,56.857292366027835,59.08059074401856,78.15302425384522,100.63725271224976
2008-12-02,49.78623431723298,C,61.54703903198242,65.3377571105957,61.51030349731445,57.25741271972656,58.73269454956055,77.7389047241211,100.31685863494873
2008-12-03,49.60734029789543,C,59.74004364013672,63.85046157836914,61.99878768920898,57.63320808410644,58.36255844116211,77.22291839599609,100.00371238708496
2008-12-04,49.43882998289695,C,57.813907623291016,61.97793884277344,62.523014831542966,58.18722076416016,57.98150108337402,76.69670558929444,99.68063760757447
2008-12-05,49.28391164278771,C,60.02797317504883,60.28214340209961,62.78115730285644,58.479616355896,57.692779083251956,76.25806251525879,99.41475124359131
2008-12-08,49.33426734176365,C,63.98945999145508,60.62368469238281,63.063127517700195,58.98398609161377,57.64532081604004,75.89517429351807,99.17031045913696
2008-12-09,49.345472786725146,C,61.15982818603516,60.54624252319336,62.94199981689453,59.332974433898926,57.509696884155275,75.46050273895264,98.90358011245728
2008-12-10,49.429693324624054,C,61.63639831542969,60.925513458251956,62.387987518310545,59.91131191253662,57.45727424621582,75.07041027069091,98.62414125442506
2008-12-11,49.50818428487968,B,60.52439880371094,61.467611694335936,61.722775268554685,60.207678985595706,57.45608276367187,74.67773639678956,98.35150346755981
2008-12-12,49.61400449770804,C,64.22774505615234,62.30756607055664,61.294854736328126,60.74828815460205,57.58594802856445,74.32189739227294,98.09221956253052
2008-12-15,49.58853636216173,C,62.48032379150391,62.00573883056641,61.31471176147461,61.155358505249026,57.67490783691406,73.88931079864501,97.8596930885315
2008-12-16,49.69342508002111,C,66.91838073730469,63.157449340820314,61.85184593200684,61.681074714660646,57.874471511840824,73.48869403839112,97.62245054244995
2008-12-17,49.808109562057304,C,69.80758666992188,64.79168701171875,62.85860023498535,62.42869396209717,58.00949974060059,73.10624660491943,97.37110944747924
2008-12-18,49.94073076009835,C,69.59909057617188,66.60662536621093,64.03711853027343,63.280066680908206,58.230707778930665,72.6609515762329,97.1110312461853
2008-12-19,49.97506299177829,C,68.75516510009766,67.512109375,64.90983772277832,63.84549751281738,58.42828582763672,72.19023929595947,96.87085977554321
2008-12-22,49.98088463238193,C,65.4886703491211,68.11377868652343,65.05975875854492,64.06144313812256,58.4445686340332,71.73590908050537,96.64687185287475
2008-12-23,49.93880779033973,C,69.77780151367188,68.68566284179687,65.92155609130859,64.43177795410156,58.53094696044922,71.27006191253662,96.38485761642455
2008-12-24,49.88915016965344,C,69.00337219238281,68.52481994628906,66.6582534790039,64.52312049865722,58.754934768676755,70.99533916473389,96.15928110122681
2008-12-25,49.829399383790765,C,69.00337219238281,68.40567626953126,67.50615081787109,64.6144630432129,58.951718444824216,70.73223278045654,95.91538640975952
2008-12-26,49.79225602849229,C,67.96087646484375,68.24681854248047,67.87946395874023,64.58715934753418,59.15743782043457,70.4628713607788,95.66627923965454
2008-12-29,49.834083447411416,C,68.64594268798828,68.8782730102539,68.49602584838867,64.90536880493164,59.324832916259766,70.13026515960694,95.39031534194946
2008-12-30,49.86068547355713,C,70.3139419555664,68.98550109863281,68.83558197021485,65.34371395111084,59.589726486206054,69.83240879058837,95.13376176834106
2008-12-31,49.91496042045183,C,73.12371826171875,69.8095703125,69.16719512939453,66.01289768218994,59.97078399658203,69.56175662994384,94.89895170211793
2009-01-01,49.98271638241109,C,73.12371826171875,70.63363952636719,69.51965789794922,66.77838821411133,60.402079849243165,69.28107669830322,94.67441770553589
2009-01-02,50.11979208690531,C,76.34056854248047,72.30957794189453,70.2781982421875,67.59401798248291,60.89731559753418,69.01985683441163,94.45052907943726
2009-01-05,50.21348821008448,C,74.46407318115234,73.47320404052735,71.17573852539063,68.11774864196778,61.408436965942386,68.76509037017823,94.22286756515503
2009-01-06,50.32830344057391,C,78.0582046508789,75.02205657958984,72.00377883911133,68.96266746520996,61.92035255432129,68.56026454925536,93.97778146743775
2009-01-07,50.31787528522322,C,74.54351043701172,75.30601501464844,72.55779266357422,69.60802307128907,62.30577880859375,68.30907253265381,93.71755437850952
2009-01-08,50.32996985851912,C,76.50935363769531,75.98314208984375,73.30839080810547,70.40727081298829,62.7180118560791,68.08915531158448,93.4646743965149
2009-01-09,50.251395567009716,C,74.66264343261719,75.64755706787109,73.97856750488282,70.92901573181152,63.16618621826172,67.82177967071533,93.21492189407348
2009-01-12,50.17211704741203,C,71.64437103271484,75.0836166381836,74.27841033935547,71.38721809387206,63.56074653625488,67.57416187286377,92.96109869003296
2009-01-13,50.00879458919184,C,70.44300842285156,73.56057739257812,74.29131698608398,71.56344947814941,63.89871406555176,67.3384581375122,92.68905660629272
2009-01-14,49.890340748368125,C,68.55659484863281,72.36319427490234,73.8346046447754,71.50089988708496,64.22536323547364,67.08140811920165,92.40783067703246
2009-01-15,49.76604051938364,C,70.39337158203125,71.13999786376954,73.56156997680664,71.54061393737793,64.69855758666992,66.83230098724366,92.13559003829955
2009-01-16,49.692688176471385,B,70.6217269897461,70.33181457519531,72.9896858215332,71.63394203186036,65.0273908996582,66.61536220550538,91.8923903465271
2009-01-19,49.67158826834731,B,70.6217269897461,70.12728576660156,72.60545120239257,71.89059486389161,65.36178413391113,66.39842342376708,91.64928998947144
2009-01-20,49.602032753309835,B,65.56809997558594,69.15230407714844,71.35644073486328,71.6801097869873,65.58954490661621,66.08507862091065,91.39134645462036
2009-01-21,49.62557313546635,B,67.51409149169922,68.94380340576171,70.65349884033203,71.60564575195312,65.93843376159668,65.83736141204834,91.12843862533569
2009-01-22,49.589184704695555,B,66.88859558105469,68.2428482055664,69.69142303466796,71.49990692138672,66.18426452636719,65.58259494781494,90.8673676109314
2009-01-23,49.566152102289145,B,68.42752075195312,67.80400695800782,69.06791076660156,71.52323913574219,66.48450370788574,65.33716136932372,90.56697950363159
2009-01-26,49.491710185465955,B,66.51130676269531,66.98192291259765,68.5546043395996,71.41650733947753,66.72795150756836,65.08636638641357,90.2560174369812
2009-01-27,49.56402491997664,B,66.76945495605469,67.22219390869141,68.18724899291992,71.23928298950196,66.93525947570801,64.91569477081299,89.96516080856323
2009-01-28,49.59859784490288,B,68.77501678466797,67.47437896728516,68.20909118652344,71.02184791564942,67.21365577697753,64.77947513580322,89.68458017349244
2009-01-29,49.63754876477398,B,67.16659545898438,67.5299789428711,67.88641357421875,70.7239917755127,67.5055549621582,64.60671840667725,89.39973028182983
2009-01-30,49.61626128457889,B,66.610595703125,67.16659393310547,67.48530044555665,70.23749313354492,67.68883590698242,64.41658679962158,89.09547002792358
2009-02-02,49.669039575491865,B,68.01051330566406,67.46643524169922,67.22417907714843,69.91481513977051,67.82565101623535,64.31561351776124,88.82526468276977
2009-02-03,49.69095924649914,B,69.33101654052734,67.97874755859375,67.60047073364258,69.47845573425293,67.96484924316407,64.18128032684326,88.55396722793579
2009-02-04,49.69020419079783,B,70.2543716430664,68.27461853027344,67.8744987487793,69.26399879455566,68.02640625,64.0999655532837,88.27159944534301
2009-02-05,49.73732684394906,C,72.15071868896484,69.27144317626953,68.40071105957031,69.04606704711914,68.1258901977539,63.975163764953614,87.99578447341919
2009-02-06,49.854468337814296,C,73.93785858154297,70.73689575195313,68.9517448425293,69.00982780456543,68.23450836181641,63.85036190032959,87.73813875198364
2009-02-09,49.94109600680964,C,73.48115539550781,71.83102416992188,69.64872970581055,69.10166702270507,68.45849639892577,63.76954357147217,87.47820951461792
2009-02-10,49.98375319377184,C,71.31672668457031,72.22816619873046,70.10345687866212,69.14535293579101,68.65389015197754,63.69329235076904,87.20581998825074
2009-02-11,50.031357529935995,C,71.45572662353516,72.46843719482422,70.37152786254883,69.29030952453613,68.88820381164551,63.62538112640381,86.95730855941773
2009-02-12,50.05648497091718,C,71.69401550292969,72.3770965576172,70.82426986694335,69.35534172058105,69.16580596923828,63.57365352630615,86.70130109786987
2009-02-13,50.031024586904415,C,72.14080047607422,72.01768493652344,71.37729034423828,69.43129539489746,69.40806251525879,63.55042079925537,86.37380815505982
2009-02-16,49.9895000100033,C,72.14080047607422,71.74961395263672,71.79031906127929,69.50724906921387,69.57108932495117,63.60820507049561,86.0451733970642
2009-02-17,49.94115350444943,C,68.37788391113281,71.16184539794922,71.69500579833985,69.64773826599121,69.71545043945312,63.6125736618042,85.6937526512146
2009-02-18,49.88118337835757,A,68.2488021850586,70.52046051025391,71.49444885253907,69.68447380065918,69.8476985168457,63.652486381530764,85.34848756790161
2009-02-19,50.005153316711045,A,79.58721160888672,72.0990997314453,72.23809814453125,70.31940460205078,70.22895477294922,63.84251876831055,85.05862379074097
2009-02-20,50.19926448858373,A,83.15155029296875,74.30124969482422,73.15946731567382,71.05560607910157,70.60743087768554,64.096689453125,84.80177236557007
2009-02-23,50.3775208314967,A,81.31476593017578,76.13604278564453,73.94282836914063,71.79577903747558,70.98411972045898,64.32951377868652,84.56512544631958
2009-02-24,50.65374327093139,A,84.24369049072266,79.3092041015625,75.23552474975585,72.66949081420898,71.33062591552735,64.60254871368409,84.32971967697144
2009-02-25,50.94464086215277,A,86.06061553955078,82.87156677246094,76.69601364135742,73.53377075195313,71.65568649291993,64.83259311676025,84.12107130050659
2009-02-26,50.98784228885282,A,84.55148315429688,83.86442108154297,77.98176040649415,74.40301513671875,71.95473434448242,65.09272106170654,83.8965373802185
2009-02-27,50.96151639351637,A,84.25361633300781,84.08483428955078,79.1930419921875,75.2851661682129,72.26470336914062,65.34649459838867,83.66425909042358
2009-03-02,50.91561631229982,A,82.39698028564453,84.30127716064453,80.21865997314453,76.00448951721191,72.6028695678711,65.52371910095215,83.42269762039184
2009-03-03,50.79116666365422,A,82.05941009521484,83.86442108154297,81.58681259155273,76.64090919494629,72.84850173950196,65.68972434997559,83.1811361503601
2009-03-04,50.66084322843967,A,82.36719512939453,83.12573699951172,82.99865188598633,77.24655036926269,73.11577819824218,65.93535648345947,82.92711435317993
2009-03-05,50.5530360499718,A,81.78141021728516,82.57172241210938,83.21807174682617,77.72808494567872,73.37133895874024,66.16152870178223,82.68103536605835
2009-03-06,50.47195830169759,A,82.99268341064453,82.31953582763671,83.20218505859376,78.18082618713379,73.67197509765624,66.4147064590454,82.42815538406371
2009-03-09,50.35090096435315,A,77.80006408691406,81.40015258789063,82.85071487426758,78.3967716217041,73.85505752563476,66.58994522094727,82.15809900283813
2009-03-10,50.29628591948515,A,80.6991958618164,81.12810974121093,82.49626541137695,78.8658950805664,74.06276260375977,66.82624454498291,81.90248861312867
2009-03-11,50.141764083749784,P,75.3973617553711,79.73414306640625,81.42994003295898,79.0629768371582,74.10823547363282,67.03950973510742,81.61014268875122
2009-03-12,50.07152847986084,P,77.54192352294922,78.88624572753906,80.72898406982422,79.35537223815918,74.19659957885742,67.29933971405029,81.31605932235718
2009-03-13,49.995954603060376,P,77.78020477294922,77.84375,80.08164291381836,79.63734245300293,74.22539230346679,67.56135395050049,81.04729372024536
2009-03-16,50.069018547388,P,79.77584075927734,78.23890533447266,79.81952896118165,80.01909446716309,74.3316276550293,67.87003231048584,80.81794435501098
2009-03-17,50.091788812963976,P,80.59992218017578,78.21905059814453,79.67358016967773,80.63019638061523,74.38246200561524,68.15140727996827,80.58859506607055
2009-03-18,50.21754635241185,P,78.9815673828125,78.9358917236328,79.33501739501953,81.16683464050293,74.47122314453125,68.3885009765625,80.38342176437378
2009-03-19,50.23924902574541,A,77.97877502441406,79.02326202392578,78.95475387573242,81.0864128112793,74.50061157226563,68.60931171417236,80.1663838005066
2009-03-20,50.24090711600735,A,77.43270111083984,78.95376129150391,78.39875564575195,80.80047035217285,74.55601272583007,68.8610994720459,79.92358121871948
2009-03-23,50.24602609893898,A,81.52326965332031,79.3032470703125,78.77107620239258,80.81089553833007,74.75359069824219,69.15716861724853,79.69760759353638
2009-03-24,50.19283958004803,P,78.83263397216797,78.94978942871094,78.58442001342773,80.54034271240235,74.92138320922851,69.41004863739013,79.46830793380737
2009-03-25,50.15920516430213,P,79.4283447265625,79.03914489746094,78.98751831054688,80.20872917175294,75.1388182067871,69.68209072113036,79.22356939315796
2009-03-26,50.2571514516263,A,83.37991333007812,80.11937255859375,79.57131729125976,80.150150680542,75.39854904174804,70.04855331420899,78.99064580917359
2009-03-27,50.32381349036147,A,80.83818817138672,80.80046997070312,79.87711563110352,79.97937927246093,75.60287826538087,70.31513458251953,78.74625467300415
2009-03-30,50.26740883898194,A,79.59713745117188,80.41524353027344,79.85924530029297,79.83938713073731,75.78238647460938,70.57208530426026,78.4887579536438
2009-03-31,50.272442575548354,A,78.2170639038086,80.29212951660156,79.62095947265625,79.64726982116699,76.03536575317383,70.81245532989502,78.23265119552612
2009-04-01,50.28575619791601,A,80.30205535888672,80.46687164306641,79.75300827026368,79.5440128326416,76.29112503051758,71.11477939605713,77.98106195449829
2009-04-02,50.2983643387285,A,85.48475646972656,80.8878402709961,80.50360641479492,79.72918014526367,76.66304824829102,71.4236563873291,77.77802324295044
2009-04-03,50.41462792135846,A,87.99667358398438,82.31953735351563,81.56000366210938,79.97937965393066,77.05443130493164,71.76946750640869,77.59682733535766
2009-04-06,50.60352973730846,A,88.4831771850586,84.09674530029297,82.2559944152832,80.51353530883789,77.4938687133789,72.11091011047364,77.46606843948365
2009-04-07,50.7588491106012,A,86.20954895019531,85.69524230957032,82.99368591308594,80.78905296325684,77.88267059326172,72.40896503448486,77.32438814163208
2009-04-08,50.89679174000879,A,86.47761535644531,86.93035430908203,83.69861297607422,81.34306564331055,78.23672256469726,72.7251891708374,77.2239609336853
2009-04-09,50.97734435031325,A,89.31717681884766,87.69683837890625,84.29233932495117,81.93182830810547,78.67973419189452,73.09264457702636,77.14066045761109
2009-04-10,50.99370041643804,A,89.31717681884766,87.9609390258789,85.14023818969727,82.5086769104004,79.13386581420899,73.4113508605957,77.05735998153686
2009-04-13,50.971938225340175,A,89.65473937988281,88.19525146484375,86.14599838256837,83.00262184143067,79.56675033569336,73.69620067596435,76.98145624160766
2009-04-14,50.96722492343347,A,88.34418487548828,88.62217864990234,87.15871047973633,83.38983497619628,79.94701370239258,73.95593147277832,76.88783014297485
2009-04-15,50.91971252255242,A,87.88746643066406,88.90414886474609,87.91725158691406,83.83512992858887,80.29967559814453,74.16304092407226,76.78551652908325
2009-04-16,50.85187600981421,A,89.3370361328125,88.90812072753906,88.30247955322265,84.40304298400879,80.64340194702149,74.3846460723877,76.68295469284058
2009-04-17,50.810329712016454,A,90.6773910522461,89.18016357421875,88.57055130004883,85.06527748107911,80.97819259643555,74.60635047912598,76.60312921524047
2009-04-20,50.773845817786,A,90.74687957763672,89.39859161376953,88.79692153930664,85.52645797729492,81.32350708007813,74.89100173950196,76.52201299667358
2009-04-21,50.83636317317888,A,93.92401885986328,90.51455841064453,89.56836853027343,86.2810272216797,81.77565292358399,75.21477153778076,76.47683813095092
2009-04-22,50.91369583340211,A,94.0431671142578,91.74569854736328,90.32492370605469,87.01176834106445,82.22740173339844,75.55780277252197,76.39036058425903
2009-04-23,50.97536854461378,A,93.8545150756836,92.6491943359375,90.77865753173828,87.53549842834472,82.67061172485352,75.9182088470459,76.30745721817017
2009-04-24,51.054861653226475,A,95.47286987304688,93.60829010009766,91.3942268371582,88.26723251342773,83.13725311279296,76.27265781402588,76.26536016464233
2009-04-27,51.061093601853266,A,90.73695373535156,93.60630493164062,91.50244827270508,88.82422332763672,83.50917617797852,76.54013275146484,76.21765352249146
2009-04-28,51.01819199674522,A,92.91131591796876,93.40376434326171,91.95916137695312,89.55893592834472,83.99984481811524,76.85764762878418,76.15907518386841
2009-04-29,51.006454758449685,A,94.3112335205078,93.45737762451172,92.6015380859375,90.25939483642578,84.52109344482422,77.18439598083496,76.12740312576294
2009-04-30,51.017177136145165,A,96.3962173461914,93.96571807861328,93.3074562072754,90.80496788024902,84.85727355957032,77.54311416625977,76.11042528152466
2009-05-01,50.9475585772175,A,95.36365509033205,93.94387512207031,93.77608261108398,91.1733169555664,85.10151565551757,77.85447326660156,76.08818532943725
2009-05-04,51.02245032509344,A,98.6897201538086,95.53442840576172,94.57036666870117,91.6836441040039,85.44901473999023,78.21656723022461,76.05293901443481
2009-05-05,51.12775897526293,A,104.5773468017578,97.86763458251953,95.63569946289063,92.60203399658204,85.85568786621094,78.59315689086914,76.04092546463012
2009-05-06,51.15961763217931,A,102.50227355957033,99.50584259033204,96.48161010742187,93.40326690673828,86.18452102661132,78.92010375976562,76.01317518234254
2009-05-07,51.13256403516021,A,100.07972717285156,100.24254455566407,97.10413131713867,93.94139442443847,86.49508590698242,79.22491012573242,75.94293085098266
2009-05-08,51.21742603144918,A,104.1504135131836,101.99989624023438,97.97188568115234,94.68305625915528,86.89302185058594,79.57886260986328,75.88455095291138
2009-05-11,51.31094816793199,A,108.10196685791016,103.8823455810547,99.7083869934082,95.60541763305665,87.40712158203125,80.00499557495117,75.87045232772827
2009-05-12,51.28450999487578,A,107.45661926269533,104.45820007324218,101.16291732788086,96.561039352417,87.91506576538086,80.38178375244141,75.82592283248901
2009-05-13,51.23410852815749,A,100.30806732177734,104.0193588256836,101.76260070800781,97.18206939697265,88.27388320922852,80.69483070373535,75.84508493423462
2009-05-14,51.22817759601757,A,99.02729034423828,103.80887145996094,102.0257080078125,97.66658210754395,88.61880081176758,80.99506988525391,75.86365133285523
2009-05-15,51.13901257155734,A,98.94786834716795,102.76836242675782,102.38412933349609,98.08010597229004,88.93790451049804,81.30493980407715,75.88390558242799
2009-05-18,50.97025498678761,A,100.8740005493164,101.32276916503906,102.60255737304688,98.58646202087402,89.3993832397461,81.62722038269042,75.87874277114868
2009-05-19,50.86492050128704,A,103.24691772460938,100.48082885742187,102.46951446533203,99.05260696411133,89.85033767700196,81.95655014038086,75.89447946548462
2009-05-20,50.85917086804293,A,102.10514068603516,100.84024353027344,102.42980117797852,99.4557056427002,90.38449325561524,82.24636436462403,75.90406049728394
2009-05-21,50.84147847755778,A,99.73220825195312,100.98122711181641,102.39504928588867,99.74959030151368,90.82829895019532,82.51244926452637,75.8967629814148
2009-05-22,50.83059913421911,P,100.52649688720705,101.29695281982421,102.03265762329102,100.00227165222168,91.28322479248047,82.75430854797364,75.88708269119263
2009-05-25,50.816668983540325,P,100.52649688720705,101.22745208740234,101.27511062622071,100.49174880981445,91.69823791503906,83.01493278503418,75.8900115776062
2009-05-26,50.83770415222918,A,104.52770233154295,101.48360900878906,100.98221893310547,101.07256813049317,92.1767935180664,83.27962776184081,75.91994615554809
2009-05-27,50.858530059996816,A,104.08091735839844,101.87876434326172,101.35950393676758,101.5610523223877,92.67878051757812,83.57500183105469,75.94203718185425
2009-05-28,50.96346800296342,A,107.00984191894533,103.33429107666015,102.15775909423829,102.09173355102538,93.25940185546875,83.88000671386719,75.98458101272583
2009-05-29,51.11750659170315,A,109.32318878173828,105.0936294555664,103.1952911376953,102.7897102355957,93.89721160888672,84.2266121673584,76.02419591903687
2009-06-01,51.33197576463365,A,113.4832534790039,107.68498077392579,104.45621643066406,103.52938690185547,94.53641128540039,84.64500099182129,76.10958143234252
2009-06-02,51.48999462816692,A,114.56546020507812,109.69253234863281,105.58807067871093,104.02879257202149,95.2510678100586,85.08622550964355,76.21234182357789
2009-06-03,51.6432072707649,A,114.9626007080078,111.86886901855469,106.8738166809082,104.65180892944336,95.9617529296875,85.5502855682373,76.31584684371948
2009-06-04,51.73904186870092,A,115.53845977783205,113.57459259033203,108.45444183349609,105.42474555969238,96.60492385864258,86.00173645019531,76.41701871871948
2009-06-05,51.78240907993494,A,115.4888153076172,114.8077178955078,109.9506736755371,105.99166564941406,97.29793640136718,86.45040733337402,76.5328847694397
2009-06-08,51.741027958132314,A,115.4490966796875,115.20088653564453,111.44293365478515,106.35902214050293,98.0149755859375,86.89868103027344,76.64855222702026
2009-06-09,51.730054394251745,A,117.15680694580078,115.71915588378906,112.70584411621094,106.8440315246582,98.79377044677734,87.41456809997558,76.74982336044312
2009-06-10,51.68428599248163,A,114.98245239257812,115.72312622070312,113.7959976196289,107.57775077819824,99.48737838745117,87.88925170898438,76.86330656051636
2009-06-11,51.620942692424755,A,114.7838897705078,115.57221221923828,114.57340240478516,108.36558074951172,100.0733610534668,88.36820465087891,76.97539979934692
2009-06-12,51.553984707742906,A,114.48603057861328,115.3716552734375,115.08968658447266,109.14248886108399,100.60314819335937,88.82878974914551,77.08297555923463
2009-06-15,51.4351093388722,A,110.2564697265625,114.3331298828125,114.76700820922852,109.61161231994629,101.03861404418946,89.26624137878417,77.17630388259887
2009-06-16,51.27128603155264,A,108.56861877441406,112.61549224853516,114.16732406616211,109.87769737243653,101.48579544067383,89.68423301696777,77.29996389389038
2009-06-17,51.142388324530096,P,109.21397399902344,111.46179656982422,113.59246139526367,110.23313903808594,101.94052261352539,90.08862258911132,77.43404886245727
2009-06-18,51.036078308206605,P,109.36290740966795,110.37760009765626,112.97490615844727,110.71467399597168,102.34143722534179,90.51058570861817,77.5586520576477
2009-06-19,50.98607611103858,P,111.75568389892578,109.83153076171875,112.60159301757812,111.27613334655761,102.79020736694336,90.96203659057618,77.68931169509888
2009-06-22,50.95368051934805,P,106.02691650390624,108.9856201171875,111.659375,111.55115432739258,103.11765090942383,91.3422006225586,77.82890707015991
2009-06-23,50.93040436034682,P,105.81841278076172,108.43557891845703,110.5255355834961,111.61568984985351,103.4671354675293,91.70707458496094,77.94417745590209
2009-06-24,50.957700845362865,P,109.58133697509766,108.50905151367188,109.98542404174805,111.89071083068848,103.90101287841797,92.10034423828125,78.10015489578247
2009-06-25,51.01064069422356,P,112.91732788085938,109.21993560791016,109.7987678527832,112.18608512878419,104.37261871337891,92.5080103302002,78.2415870475769
2009-06-26,51.02088832793604,P,114.09880828857422,109.68856048583984,109.76004562377929,112.42486610412598,104.84104705810547,92.9096198272705,78.37999086380005
