Date,GRADE,GPS,LYV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-08-08,,,18.790000915527344,19.73400001525879,20.46099987030029,21.0375,21.632200012207033,20.82509998321533,
2006-08-09,,,18.780000686645508,19.30800018310547,20.16299991607666,20.901500034332276,21.55180004119873,20.822899990081787,
2006-08-10,,,18.81999969482422,19.002000045776366,19.904999923706054,20.761999988555907,21.459000053405763,20.822599983215333,
2006-08-11,,,19.020000457763672,18.91400032043457,19.65900001525879,20.62150001525879,21.36580005645752,20.82429998397827,
2006-08-14,,,19.030000686645508,18.88800048828125,19.466000175476076,20.465000057220458,21.268400077819823,20.827399997711183,
2006-08-15,,,19.57999992370605,19.046000289916993,19.39000015258789,20.355000019073486,21.174600067138673,20.833899993896484,
2006-08-16,,,19.93000030517578,19.276000213623046,19.292000198364256,20.24100008010864,21.081600074768065,20.84329999923706,
2006-08-17,,,20.299999237060547,19.572000122070314,19.28700008392334,20.161000061035157,21.005000076293946,20.856099987030028,
2006-08-18,,,20.07999992370605,19.78400001525879,19.34900016784668,20.10550003051758,20.931600074768067,20.85849998474121,
2006-08-21,,,19.700000762939453,19.91800003051758,19.403000259399413,20.04400005340576,20.865000076293946,20.863799991607667,
2006-08-22,,,19.96999931335449,19.995999908447263,19.521000099182125,19.99099998474121,20.823600044250487,20.873299980163573,
2006-08-23,,,20.21999931335449,20.053999710083005,19.664999961853024,19.913999938964842,20.809400024414064,20.88549997329712,
2006-08-24,,,19.31999969482422,19.85799980163574,19.714999961853025,19.80999994277954,20.7796000289917,20.886799964904785,
2006-08-25,,,19.270000457763672,19.695999908447266,19.739999961853023,19.699499988555907,20.74120002746582,20.887499961853027,
2006-08-28,,,19.920000076293945,19.739999771118164,19.82899990081787,19.647500038146973,20.709600028991698,20.896099967956545,
2006-08-29,,,21.15999984741211,19.977999877929687,19.986999893188475,19.688500022888185,20.69780002593994,20.917699966430664,
2006-08-30,,,21.149999618530277,20.163999938964842,20.108999824523924,19.700500011444092,20.687000007629393,20.937499961853028,
2006-08-31,,,20.979999542236328,20.495999908447267,20.1769998550415,19.731999969482423,20.66740001678467,20.955299949645998,
2006-09-01,,,21.01000022888184,20.8439998626709,20.26999988555908,19.80950002670288,20.65900001525879,20.97339994430542,
2006-09-04,,,21.01000022888184,21.061999893188478,20.400999832153325,19.90200004577637,20.64340000152588,20.989599952697755,
2006-09-05,,,21.11000061035156,21.052000045776367,20.51499996185303,20.018000030517577,20.647000007629394,21.007699966430664,
2006-09-06,,,20.280000686645508,20.878000259399414,20.521000099182128,20.09300003051758,20.631000022888184,21.018099975585937,
2006-09-07,,,20.299999237060547,20.74200019836426,20.619000053405763,20.167000007629394,20.597000007629394,21.02879997253418,
2006-09-08,,,19.8799991607666,20.51599998474121,20.679999923706056,20.20999994277954,20.587399978637695,21.035999965667724,
2006-09-11,,,20.56999969482422,20.427999877929686,20.744999885559082,20.286999893188476,20.57939998626709,21.049199962615965,
2006-09-12,,,21.3799991607666,20.481999588012695,20.766999816894533,20.376999855041504,20.58759998321533,21.070899963378906,
2006-09-13,,,22.51000022888184,20.92799949645996,20.90299987792969,20.505999851226807,20.6203999710083,21.10239995956421,
2006-09-14,,,22.450000762939453,21.357999801635742,21.050000000000004,20.613499927520753,20.65419998168945,21.1353999710083,
2006-09-15,,,22.01000022888184,21.78400001525879,21.15,20.70999994277954,20.67479999542236,21.16549997329712,
2006-09-18,,,21.959999084472656,22.061999893188478,21.244999885559082,20.8229998588562,20.684999961853027,21.190999965667725,
2006-09-19,,,20.90999984741211,21.96800003051758,21.224999809265135,20.869999885559082,20.667199974060058,21.20649995803833,
2006-09-20,,,21.989999771118164,21.863999938964845,21.395999717712403,20.958499908447266,20.676999969482424,21.232499961853026,
2006-09-21,,,21.899999618530277,21.753999710083008,21.555999755859375,21.08749990463257,20.682799949645997,21.25649995803833,
2006-09-22,,,21.43000030517578,21.637999725341796,21.71099987030029,21.195499897003174,20.67479995727539,21.268399963378908,
2006-09-25,,,21.920000076293945,21.629999923706055,21.845999908447265,21.295499897003175,20.669999961853026,21.286199970245363,
2006-09-26,,,21.93000030517578,21.834000015258788,21.901000022888184,21.333999919891358,20.672999954223634,21.29549997329712,19.365899991989135
2006-09-27,,,21.5,21.736000061035156,21.8,21.351499938964842,20.65879997253418,21.29799997329712,19.419149990081788
2006-09-28,,,20.989999771118164,21.554000091552734,21.653999900817873,21.351999950408935,20.64059997558594,21.298399963378905,19.47109998703003
2006-09-29,,,20.420000076293945,21.352000045776368,21.494999885559082,21.32249994277954,20.625199966430664,21.291999969482422,19.513449988365174
2006-10-02,,,20.0,20.96800003051758,21.298999977111816,21.27199993133545,20.60659996032715,21.275099964141845,19.553699989318847
2006-10-03,55.35707726394989,B,20.020000457763672,20.586000061035158,21.210000038146973,21.217499923706054,20.586399955749513,21.259199962615966,19.591299991607666
2006-10-04,55.040259476845954,B,20.399999618530277,20.36599998474121,21.051000022888182,21.223499870300294,20.55919994354248,21.255099964141845,19.626799988746644
2006-10-05,55.043713757073476,B,20.75,20.318000030517577,20.936000061035156,21.245999908447267,20.546199951171875,21.245999965667725,19.664499988555907
2006-10-06,55.35339816608024,B,20.850000381469727,20.404000091552735,20.87800006866455,21.294499969482423,20.533599967956544,21.236499977111816,19.703249988555907
2006-10-09,55.78137047657999,B,20.5,20.504000091552733,20.736000061035156,21.290999984741212,20.52439998626709,21.22839998245239,19.74024998664856
2006-10-10,55.9649708238667,B,20.1299991607666,20.52599983215332,20.555999946594238,21.228499984741212,20.520199966430663,21.21559997558594,19.773399982452393
2006-10-11,55.943814035609414,B,20.11000061035156,20.46800003051758,20.417000007629394,21.108500003814697,20.504199981689453,21.20439998626709,19.80894998550415
2006-10-12,55.757462770654,B,20.18000030517578,20.354000091552734,20.336000061035158,20.994999980926515,20.500799980163574,21.18569999694824,19.84484998703003
2006-10-13,55.386373622603855,B,20.0,20.18400001525879,20.29400005340576,20.89449996948242,20.51159999847412,21.152299995422364,19.88019998550415
2006-10-16,55.19540522760388,P,20.0,20.084000015258788,20.29400005340576,20.79650001525879,20.528400001525878,21.118899993896484,19.91144998550415
2006-10-17,55.334666291184135,P,20.01000022888184,20.060000228881837,20.29300003051758,20.751500034332274,20.55279998779297,21.0925,19.94324998855591
2006-10-18,55.38908186061412,P,19.8799991607666,20.013999938964844,20.24099998474121,20.6460000038147,20.574799957275392,21.06329999923706,19.97104998588562
2006-10-19,55.47897888859322,P,20.200000762939453,20.018000030517577,20.186000061035156,20.561000061035156,20.602399978637695,21.03070001602173,20.000049991607668
2006-10-20,55.516562628277995,P,19.989999771118164,20.01599998474121,20.1,20.489000034332275,20.621799964904785,20.993800010681152,20.02614998817444
2006-10-23,55.47695619253498,P,19.979999542236328,20.011999893188477,20.047999954223634,20.392000007629395,20.640799942016603,20.954600009918213,20.0521999835968
2006-10-24,55.20832579277974,P,19.82999992370605,19.97599983215332,20.018000030517577,20.28699998855591,20.645799942016602,20.910200004577636,20.076999983787537
2006-10-25,55.15031508797293,P,19.88999938964844,19.977999877929687,19.995999908447267,20.20649995803833,20.644999923706056,20.86329999923706,20.10399998188019
2006-10-26,55.029440252996075,P,19.979999542236328,19.933999633789064,19.97599983215332,20.15599994659424,20.63859992980957,20.82180000305176,20.127799978256224
2006-10-27,55.023282782298004,P,19.950000762939453,19.92599983215332,19.970999908447265,20.132499980926514,20.63599994659424,20.78380001068115,20.14474998474121
2006-10-30,55.27705285266259,P,20.5,20.029999923706054,20.020999908447266,20.157499980926513,20.65199993133545,20.758500003814696,20.159299983978272
2006-10-31,55.944459749812175,A,21.26000022888184,20.315999984741214,20.145999908447266,20.21949996948242,20.677799949645998,20.750699996948242,20.177649984359743
2006-11-01,56.65821608564945,A,21.3700008392334,20.612000274658204,20.295000076293945,20.268000030517577,20.700799980163573,20.755100002288817,20.200849990844727
2006-11-02,57.5381494225227,A,21.790000915527344,20.974000549316408,20.454000091552736,20.320000076293944,20.750200004577636,20.76490001678467,20.226949996948242
2006-11-03,58.216873582037884,A,21.40999984741211,21.26600036621094,20.596000099182127,20.348000049591064,20.792999992370607,20.767100009918213,20.24875
2006-11-06,58.704542576718495,A,21.81999969482422,21.530000305175783,20.780000114440917,20.414000034332275,20.83099998474121,20.770300006866456,20.271649999618532
2006-11-07,59.0155339991716,A,22.6299991607666,21.804000091552734,21.060000038146974,20.539000034332275,20.860399971008302,20.77909999847412,20.296049995422365
2006-11-08,59.00582717841252,A,22.049999237060547,21.939999771118163,21.276000022888184,20.635999965667725,20.878399963378907,20.782699985504152,20.318749990463257
2006-11-09,58.55156659349069,A,21.46999931335449,21.875999450683594,21.425,20.70049991607666,20.88819995880127,20.777799987792967,20.339099988937377
2006-11-10,58.42566930083594,A,21.71999931335449,21.937999343872068,21.601999855041505,20.786499881744383,20.902399940490724,20.780699977874757,20.359449987411498
2006-11-13,58.080578746692574,A,21.59000015258789,21.8919994354248,21.71099987030029,20.86599988937378,20.913999938964842,20.778699970245363,20.379199991226198
2006-11-14,57.62822552985634,A,22.07999992370605,21.78199958801269,21.792999839782716,20.96949987411499,20.933399925231935,20.790199966430663,20.400799989700317
2006-11-15,57.43352472458574,A,21.899999618530277,21.751999664306638,21.845999717712402,21.070499897003174,20.96579990386963,20.798399963378905,20.420949983596802
2006-11-16,57.53323924476391,A,22.07999992370605,21.873999786376952,21.874999618530275,21.164499855041505,21.00139991760254,20.799199962615965,20.436599979400636
2006-11-17,57.49682311745869,A,21.899999618530277,21.90999984741211,21.92399959564209,21.25999984741211,21.04179992675781,20.814599952697755,20.450749979019164
2006-11-20,57.55522548996364,A,21.959999084472656,21.98399963378906,21.937999534606934,21.358999824523927,21.069599914550782,20.824499950408935,20.463549976348876
2006-11-21,57.39060952772521,A,21.899999618530277,21.947999572753908,21.8649995803833,21.462499809265136,21.079999923706055,20.833799953460694,20.47794997215271
2006-11-22,57.12369539179218,A,21.670000076293945,21.90199966430664,21.82699966430664,21.551499843597412,21.0631999206543,20.841799945831298,20.490949974060058
2006-11-23,56.896123031782224,P,21.670000076293945,21.81999969482422,21.846999740600587,21.635999870300292,21.047599906921388,20.85089994430542,20.506799974441527
2006-11-24,56.65151925110391,P,21.6200008392334,21.763999938964844,21.836999893188477,21.71949987411499,21.039799919128416,20.85729995727539,20.525199975967407
2006-11-27,56.13754377796263,P,20.86000061035156,21.544000244140626,21.763999938964844,21.737499904632568,21.017799949645998,20.85139995574951,20.539799976348878
2006-11-28,55.650698446209454,P,20.68000030517578,21.300000381469726,21.623999977111815,21.708499908447266,21.01319995880127,20.840199966430664,20.548549976348877
2006-11-29,55.23114859021222,B,20.670000076293945,21.100000381469727,21.501000022888185,21.673499870300294,20.986799964904787,20.831899967193603,20.557199974060058
2006-11-30,55.02883240747676,B,21.440000534057617,21.054000473022462,21.43700008392334,21.655999851226806,20.97759998321533,20.830199966430666,20.570849981307983
2006-12-01,55.49215886807229,B,23.049999237060547,21.34000015258789,21.552000045776367,21.737999820709227,21.009999961853026,20.842399959564208,20.593649978637696
2006-12-04,56.60369118478124,A,23.739999771118164,21.915999984741212,21.73000011444092,21.833999824523925,21.04639995574951,20.85819995880127,20.622799978256225
2006-12-05,57.820482247738454,A,23.63999938964844,22.50799980163574,21.904000091552735,21.88449983596802,21.080599937438965,20.876799945831298,20.651749973297118
2006-12-06,59.201830667163215,A,23.90999984741211,23.155999755859376,22.12800006866455,21.977499866485594,21.128799934387207,20.893799953460693,20.682349967956544
