Date,GRADE,GPS,KIM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-04-02,,,0.9632655382156372,0.968416428565979,0.9745978772640228,0.9859304308891297,0.9889181578159332,,
1992-04-03,,,0.9632655382156372,0.9673863291740418,0.9720223128795624,0.9843851029872894,0.9890211808681488,,
1992-04-06,,,0.9581143856048584,0.9653259992599488,0.9684165418148041,0.9818095266819,0.9891242074966431,,
1992-04-07,,,0.9375100135803224,0.9581143021583557,0.9642956614494324,0.978718850016594,0.9886090970039367,,
1992-04-08,,,0.9272072315216064,0.9498725414276123,0.9596595346927643,0.975113034248352,0.9877849209308625,,
1992-04-09,,,0.916904628276825,0.9406003594398499,0.9545083940029144,0.9712496608495712,0.9866516435146332,0.9286279779672623,
1992-04-10,,,0.9220563769340516,0.9323585271835327,0.9498724281787874,0.9671287477016449,0.9856214010715485,0.9296627062559127,
1992-04-13,,,0.9323585033416748,0.927207350730896,0.9462666749954225,0.9640380680561066,0.9846941947937011,0.9308004558086396,
1992-04-14,,,0.9478121399879456,0.9292677760124206,0.9436910390853883,0.9619776159524918,0.9838700139522553,0.932092741727829,
1992-04-15,,,0.9581143856048584,0.9354492068290711,0.9426608741283419,0.9604322761297226,0.9830458307266235,0.9334880501031876,
1992-04-16,,,0.9581143856048584,0.9436911582946778,0.9421457588672639,0.9583718180656433,0.9822216475009918,0.9348833584785461,
1992-04-17,,,0.9581143856048584,0.9509027600288391,0.9416306436061861,0.9568264782428741,0.981191416978836,0.9362786668539047,
1992-04-20,,,0.9684160351753236,0.9581142663955688,0.9426608085632326,0.9555386751890182,0.9803672194480896,0.937828152179718,
1992-04-21,,,0.9735684990882874,0.9632655382156372,0.9462666571140289,0.9552811592817306,0.9797490966320038,0.939429162144661,
1992-04-22,,,0.9787188172340392,0.9673864245414734,0.9514178156852722,0.9555386751890182,0.979233980178833,0.9410816752910613,
1992-04-23,,,0.9632655382156372,0.9684166550636292,0.9560539066791535,0.9552811503410339,0.978615849018097,0.9425796556472779,
1992-04-24,,,0.981745421886444,0.9731428623199463,0.9620228111743927,0.9559476196765899,0.9783673155307769,0.9443135970830917,
1992-04-27,,,0.9922459721565248,0.9779088497161865,0.9680115580558777,0.95713911652565,0.9783287930488587,0.9461525440216064,
1992-04-28,,,0.9922459721565248,0.9816443443298339,0.9724549412727356,0.9580729901790619,0.9783932888507842,0.9479914909601211,
1992-04-29,,,1.002745509147644,0.986449682712555,0.9769180536270141,0.9597894638776779,0.9787707984447479,0.949935433268547,
1992-04-30,,,1.0237454175949097,0.9985456585884094,0.9834811568260193,0.9628134578466415,0.9796713304519653,0.9520893746614456,
1992-05-01,,,1.0237454175949097,1.0069456577301026,0.9900442600250244,0.9658374518156052,0.9805718624591827,0.9542433160543442,
1992-05-04,,,1.0237454175949097,1.0132455468177795,0.995577198266983,0.9691190034151077,0.9813693702220917,0.9563972574472427,
1992-05-05,,,1.0552455186843872,1.025845456123352,1.003744900226593,0.975005778670311,0.9826938569545746,0.9588150376081467,
1992-05-06,,,1.044745683670044,1.034245491027832,1.0103475868701934,0.9808827012777328,0.9840143942832946,0.9611278194189071,
1992-05-07,,,1.0604956150054932,1.0415955305099487,1.020070594549179,0.9880622506141663,0.9852378356456757,0.9635469400882721,
1992-05-08,,,1.0604956150054932,1.0489455699920653,1.027945613861084,0.9949842125177384,0.9866673243045807,0.965966060757637,
1992-05-11,,,1.070995807647705,1.0583956480026244,1.035820597410202,1.0019160777330398,0.9877917039394378,0.9682855373620987,
1992-05-12,,,1.0919947624206543,1.0657454967498778,1.045795476436615,1.0091252088546754,0.9890269815921784,0.9708661639690399,
1992-05-13,,,1.0762450695037842,1.072045373916626,1.053145432472229,1.0150317430496216,0.989844251871109,0.9732892936468125,
1992-05-14,,,1.0657451152801514,1.0730952739715576,1.0573454022407531,1.0204132795333862,0.9909666359424592,0.975453936457634,
1992-05-15,,,1.044745683670044,1.0699452877044677,1.0594454288482666,1.0247448444366456,0.9919781076908112,0.9774597495794296,
1992-05-18,,,1.0604956150054932,1.0678452491760253,1.0631204485893249,1.029348823428154,0.9929955017566681,0.9796230620145798,
1992-05-19,,,1.0657451152801514,1.0625953197479248,1.0641704082489014,1.033957654237747,0.9943239331245423,0.9814807426929474,
1992-05-20,,,1.0604956150054932,1.0594454288482666,1.0657454013824463,1.0380464941263199,0.9955473744869232,0.9832859283685684,
1992-05-21,,,1.0604956150054932,1.0583955287933349,1.0657454013824463,1.0429079979658127,0.9968738448619843,0.9850911140441895,
1992-05-22,,,1.070995807647705,1.0636455535888671,1.0667954206466674,1.0473705172538756,0.9982042682170867,0.9869501346349716,
1992-05-25,,,1.070995807647705,1.0657455921173096,1.0667954206466674,1.0513080090284348,0.9997407424449921,0.9886045092344284,
1992-05-26,,,1.0762450695037842,1.0678455829620361,1.0652204513549806,1.0555079638957978,1.0014852201938629,0.9902602159976959,
1992-05-27,,,1.081494927406311,1.0720454454421997,1.065745437145233,1.059445434808731,1.0033346951007842,0.9919684213399887,
1992-05-28,,,1.081494927406311,1.0762453079223633,1.067320418357849,1.062332910299301,1.0049781227111816,0.9937277871370316,
1992-05-29,,,1.081494927406311,1.0783451318740844,1.0709953427314758,1.0652203857898712,1.006827597618103,0.9953336727619171,
1992-06-01,,,1.0919947624206543,1.0825449228286743,1.074145257472992,1.0686328530311584,1.0087840509414674,0.9970445567369461,
1992-06-02,,,1.081494927406311,1.0835948944091798,1.075720238685608,1.0699453234672547,1.0108395731449127,0.9984969556331634,
1992-06-03,,,1.0762450695037842,1.0825449228286743,1.077295184135437,1.0715202927589416,1.0128931045532226,0.9997945320606232,
1992-06-04,,,1.081494927406311,1.0825449228286743,1.0793951153755188,1.0725702583789825,1.0151546823978423,1.0011446070671082,
1992-06-05,,,1.081494927406311,1.0825449228286743,1.0804450273513795,1.0736202239990233,1.0174162602424621,1.002443522810936,
1992-06-08,,,1.0762450695037842,1.0793949842453003,1.0809699535369872,1.0738826870918274,1.0195728409290314,1.0037410992383957,
1992-06-09,,,1.0762450695037842,1.0783450126647949,1.0809699535369872,1.0730952024459839,1.0216263723373413,1.0049875164031983,
1992-06-10,,,1.0604956150054932,1.0751951217651368,1.0788700222969054,1.0723077297210692,1.0234679639339448,1.006076439023018,
1992-06-11,,,1.0657451152801514,1.0720451593399047,1.0772950410842896,1.0723077297210692,1.025517555475235,1.007217856645584,
1992-06-12,,,1.0657451152801514,1.068895196914673,1.0757200598716736,1.0733577013015747,1.0275671470165253,1.008294163942337,
1992-06-15,,,1.0762450695037842,1.068895196914673,1.0741450905799865,1.0741451740264893,1.0299297606945037,1.0095269840955734,
1992-06-16,,,1.081494927406311,1.0699451684951782,1.0741450905799865,1.0749326646327972,1.0328094589710235,1.0107092779874802,
1992-06-17,,,1.081494927406311,1.0741450309753418,1.0746700763702393,1.0759826302528381,1.0358952128887176,1.01184006690979,
1992-06-18,,,1.081494927406311,1.0772949934005738,1.0746700763702393,1.077032595872879,1.0391870188713073,1.0129193311929703,
1992-06-19,,,1.0762450695037842,1.0793949842453003,1.0741450905799865,1.077295058965683,1.042270792722702,1.0139460968971252,
1992-06-22,,,1.081494927406311,1.0804449558258056,1.0746700763702393,1.0778200149536132,1.0452535212039948,1.0149738579988479,
1992-06-23,,,1.081494927406311,1.0804449558258056,1.075195062160492,1.0780825078487397,1.0479271769523621,1.0158985954523088,
1992-06-24,,,1.0762450695037842,1.0793949842453003,1.076770007610321,1.0778200149536132,1.0502897906303406,1.016667810678482,
1992-06-25,,,1.081494927406311,1.0793949842453003,1.078344988822937,1.0778200149536132,1.0527574014663696,1.0174895244836808,
1992-06-26,,,1.081494927406311,1.0804449558258056,1.079919970035553,1.0778200149536132,1.0552250123023987,1.0182082146406173,
1992-06-29,,,1.0762450695037842,1.0793949842453003,1.079919970035553,1.0770325303077697,1.0573815929889678,1.0188744062185286,
1992-06-30,,,1.0657451152801514,1.0762450218200683,1.078344988822937,1.0762450397014618,1.059225125312805,1.0194871109724044,
1992-07-01,,,1.0657451152801514,1.0741450309753418,1.076770007610321,1.0757200419902802,1.0609656512737273,1.0200998157262802,
1992-07-02,,,1.0657451152801514,1.07099506855011,1.075195026397705,1.0749325513839723,1.0630152428150177,1.0208155459165573,
1992-07-03,,,1.0657451152801514,1.067845106124878,1.0741450309753418,1.0741450607776641,1.064695236682892,1.0215312761068345,
1992-07-06,,,1.0657451152801514,1.0657451152801514,1.0725700497627257,1.0736200630664825,1.0661652195453644,1.0222470062971114,
1992-07-07,,,1.0657451152801514,1.0657451152801514,1.07099506855011,1.0730950653553009,1.0676352024078368,1.0230142456293105,
1992-07-08,,,1.0657451152801514,1.0657451152801514,1.0699450731277467,1.0733575403690339,1.068895194530487,1.0238329964876174,
1992-07-09,,,1.0762450695037842,1.067845106124878,1.069420087337494,1.0738825380802155,1.0699451875686645,1.024808259010315,
1992-07-10,,,1.086745023727417,1.072045087814331,1.0699450969696045,1.0749325335025788,1.0712051796913147,1.0258885210752486,
1992-07-13,,,1.102494239807129,1.0793949127197267,1.072570013999939,1.076244992017746,1.072780156135559,1.0270747631788253,
1992-07-14,,,1.102494239807129,1.086744737625122,1.0762449264526368,1.0772949576377868,1.073725130558014,1.0282094937562942,
1992-07-15,,,1.0972449779510498,1.0930447101593017,1.0793949127197267,1.0780824601650238,1.074775116443634,1.0293947553634644,
1992-07-16,,,1.0972449779510498,1.0972446918487548,1.0825448989868165,1.0788699626922607,1.0755101037025452,1.0303739696741103,
1992-07-17,,,1.0919947624206543,1.0982946395874023,1.0851698637008667,1.0796574473381042,1.0761400866508484,1.0314037054777145,
1992-07-20,,,1.0919947624206543,1.0961947441101074,1.087794828414917,1.0801824390888215,1.0765600657463075,1.0321758848428726,
1992-07-21,,,1.0972449779510498,1.0951448917388915,1.0909448146820069,1.0809699416160583,1.0766650700569154,1.0328460258245469,
1992-07-22,,,1.1077446937561035,1.0972448348999024,1.095144772529602,1.0825449228286743,1.0772950625419617,1.0335696572065354,
1992-07-23,,,1.112994909286499,1.1003948211669923,1.0988197565078734,1.0841199219226838,1.0782400584220886,1.0346033471822738,
1992-07-24,,,1.105093479156494,1.1030145645141602,1.1006546020507812,1.0852998495101929,1.0794470143318176,1.0357125610113145,
1992-07-27,,,1.1157714128494265,1.1077698945999146,1.101982319355011,1.087276166677475,1.0805525302886962,1.0367740160226822,
1992-07-28,,,1.1157714128494265,1.1114751815795898,1.1033100366592408,1.0897774815559387,1.0815530562400817,1.037938494682312,
1992-07-29,,,1.1264485120773315,1.1152159452438355,1.1062303900718689,1.0928126513957976,1.0828721141815185,1.039209744334221,
1992-07-30,,,1.1371252536773682,1.1200420141220093,1.1102184176445007,1.0963816583156585,1.084404706954956,1.0406392759084702,
1992-07-31,,,1.1584804058074951,1.1307193994522096,1.116866981983185,1.1010184228420257,1.086154398918152,1.0421793335676193,
1992-08-03,,,1.1584804058074951,1.1392611980438232,1.123515546321869,1.1056551873683929,1.0879040908813478,1.0438224166631698,
1992-08-04,,,1.147802233695984,1.145667362213135,1.1285712718963623,1.1097580432891845,1.0893352341651916,1.0454102271795274,
1992-08-05,,,1.1317871809005735,1.1467350959777831,1.1309755206108094,1.1130601465702057,1.090341079235077,1.0468378871679307,
1992-08-06,,,1.1157714128494265,1.1424643278121949,1.131253170967102,1.1150364637374879,1.091026608943939,1.0480023658275603,
1992-08-07,,,1.1264485120773315,1.1360579490661622,1.1333886742591859,1.1170216381549836,1.0919256806373596,1.0493766391277313,
1992-08-10,,,1.121109962463379,1.1285838603973388,1.133922529220581,1.117952424287796,1.0925079846382142,1.0506460177898407,
1992-08-11,,,1.121109962463379,1.123245406150818,1.1344563841819764,1.1188832104206086,1.0933002853393554,1.052069929242134,
1992-08-12,,,1.121109962463379,1.121109962463379,1.133922529220581,1.120076459646225,1.0941975831985473,1.053545343875885,
1992-08-13,,,1.1317871809005735,1.1243131160736084,1.1333887219429015,1.1218035697937012,1.0952034282684326,1.0551790553331375,
1992-08-14,,,1.1264485120773315,1.1243131160736084,1.1301855325698853,1.123526257276535,1.096102499961853,1.0567593801021575,
1992-08-17,,,1.1264485120773315,1.1253808259963989,1.1269823431968689,1.125248944759369,1.097106568813324,1.0583397048711776,
1992-08-18,,,1.1264485120773315,1.1264485359191894,1.1248469710350038,1.126709121465683,1.0981106376647949,1.059868505001068,
1992-08-19,,,1.1317871809005735,1.1285839796066282,1.1248469710350038,1.1279112458229066,1.0995364689826965,1.0615022164583205,
1992-08-20,,,1.1264485120773315,1.12751624584198,1.1259146809577942,1.1285839259624482,1.10075053691864,1.0631340461969376,
1992-08-21,,,1.1317871809005735,1.1285839796066284,1.1264485478401185,1.1299186110496522,1.1020713782310485,1.064819262623787,
1992-08-24,,,1.121109962463379,1.127516269683838,1.1264485478401185,1.1301855385303496,1.1029686760902404,1.0664492183923722,
1992-08-25,,,1.1157714128494265,1.125380849838257,1.1259146928787231,1.1301855385303496,1.1036542057991028,1.0682318323850633,
1992-08-26,,,1.121109962463379,1.123245406150818,1.1259146928787231,1.1299186110496522,1.1044465065002442,1.070170859694481,
1992-08-27,,,1.121109962463379,1.1221776962280274,1.1248469710350038,1.1291178464889526,1.1052388072013855,1.0722129130363465,1.0004204455018044
1992-08-28,,,1.1157714128494265,1.118974542617798,1.123779261112213,1.1269823968410493,1.1060293340682983,1.0741500633955001,1.0019063848257064
1992-08-31,,,1.121109962463379,1.118974542617798,1.123245406150818,1.1251138746738434,1.1068216347694397,1.0760375779867173,1.0034190168976784
1992-09-01,,,1.121109962463379,1.1200422525405884,1.1227115511894226,1.123779261112213,1.107613935470581,1.0777705562114717,1.0049316489696503
1992-09-02,,,1.121109962463379,1.1200422525405884,1.1216438293457032,1.1232454001903533,1.1085112333297729,1.0794005119800567,1.006444281041622
1992-09-03,62.536039978811665,P,1.1317871809005735,1.1221776962280274,1.1221776962280274,1.1240461885929107,1.1095170783996582,1.081137239933014,1.00801029920578
1992-09-04,62.56094281291214,P,1.1264485120773315,1.1243131160736084,1.1216438293457032,1.1240461885929107,1.1104161500930787,1.0828205811977387,1.0095496240258217
1992-09-07,62.577335009667884,P,1.1264485120773315,1.1253808259963989,1.1221776843070983,1.1243131160736084,1.1114202189445495,1.0844009059667588,1.0111145290732384
1992-09-08,62.61112217492459,A,1.1371252536773682,1.1285838842391969,1.1243130683898925,1.125113880634308,1.112847821712494,1.0860364735126495,1.0127328178286552
1992-09-09,62.63430259694229,A,1.1317871809005735,1.1307193279266357,1.1253807902336121,1.1256477415561676,1.1141686630249024,1.0875671571493148,1.014324416220188
1992-09-10,62.638119098461225,A,1.1371252536773682,1.1317869424819946,1.126982319355011,1.1259146451950073,1.1155962657928467,1.0893057543039322,1.015942704975605
1992-09-11,62.656216789547976,A,1.1371252536773682,1.133922290802002,1.1291177034378053,1.1264484822750092,1.117023868560791,1.0908595526218414,1.0175865748524666
1992-09-14,62.659526292035416,A,1.1317871809005735,1.1349900245666504,1.1301854252815244,1.1267154157161712,1.1183447098731996,1.0922549647092819,1.0192037543654442
1992-09-15,62.65455498443506,A,1.1424630880355835,1.1360575914382935,1.132320737838745,1.1275161445140838,1.119879069328308,1.0937571358680724,1.0208743134140967
1992-09-16,62.66027815917556,A,1.1424630880355835,1.1381927728652954,1.1344560503959653,1.1280499398708344,1.1214134287834168,1.095154311656952,1.0225448724627495
1992-09-17,62.64379901667579,A,1.1371252536773682,1.1381927728652954,1.1349898576736448,1.1285837769508362,1.1226310324668884,1.0962881100177766,1.024188742339611
1992-09-18,62.66525427364806,A,1.1638189554214478,1.1435315132141113,1.1387269020080564,1.1301853656768799,1.124172511100769,1.0976888453960418,1.0259660807251931
1992-09-21,62.70998962052419,A,1.1691571474075315,1.151005506515503,1.1429977655410766,1.1325877249240874,1.125505769252777,1.099142962694168,1.0277701100707055
1992-09-22,62.71194401508233,A,1.1584804058074951,1.1542089700698852,1.1451332807540893,1.134723174571991,1.1266254925727843,1.1001753115653992,1.0294951745867729
1992-09-23,62.726373110567636,A,1.1638189554214478,1.1584801435470582,1.1483364582061768,1.1368586242198944,1.1279569721221925,1.1013660442829132,1.03124693185091
1992-09-24,62.7486685320998,A,1.1584804058074951,1.1627511739730836,1.1504719734191895,1.1387271463871003,1.1291816806793213,1.1023458921909333,1.0329464161396027
1992-09-25,62.710384303094365,A,1.153140902519226,1.1606155633926392,1.1520735383033753,1.1405956208705903,1.1304046034812927,1.1032723450660706,1.0346192029118537
1992-09-28,62.63694072311353,A,1.1424630880355835,1.1552767515182496,1.1531411290168763,1.1416632771492004,1.1314139699935912,1.1039870178699493,1.0361362776160241
1992-09-29,62.609141150747526,A,1.153140902519226,1.1542088508605957,1.1542089104652404,1.1432648241519927,1.132531888484955,1.1045984792709351,1.0377323216199874
1992-09-30,62.58474153323263,A,1.1638189554214478,1.1542088508605957,1.1563444972038268,1.1454002737998963,1.1336533737182617,1.1054742181301116,1.0393817558884622
1992-10-01,62.57169364948387,A,1.1638189554214478,1.1552765607833861,1.1590138673782349,1.14700186252594,1.1346698546409606,1.1064549565315247,1.0409544464945792
1992-10-02,62.58720265108377,A,1.1691571474075315,1.1584798097610471,1.1595476865768433,1.14913729429245,1.1359511280059815,1.1076990711688994,1.0425794103741646
1992-10-05,62.625412888441055,A,1.1691571474075315,1.163818621635437,1.1595476865768433,1.15127272605896,1.1370188426971435,1.10878568649292,1.04420437425375
1992-10-06,62.638373702475036,A,1.1691571474075315,1.1670218706130981,1.160615360736847,1.1528743207454681,1.1380865573883054,1.1098198068141938,1.0456502747535705
1992-10-07,62.64653793172966,A,1.179834008216858,1.1702248811721803,1.1622168660163879,1.1552766621112824,1.1391542673110961,1.1110131907463074,1.0471495595574378
1992-10-08,62.65282005375195,A,1.179834008216858,1.1734278917312622,1.1643522262573243,1.1574120998382569,1.140008442401886,1.112206574678421,1.0486488443613053
1992-10-09,62.650798509390086,A,1.185173511505127,1.1766311645507812,1.1675554871559144,1.1598145127296449,1.1405423045158385,1.1133483517169953,1.0501492431759833
1992-10-12,62.66977053714646,A,1.1958506107330322,1.1819698572158814,1.1728942394256592,1.1630176842212676,1.1412897086143492,1.1145968997478486,1.0516007044911384
1992-10-13,62.70164319923786,A,1.2011886835098269,1.1883761644363404,1.1776990175247193,1.1659539639949799,1.1423574376106262,1.115846335887909,1.0530532759428024
1992-10-14,62.70787526439006,A,1.1958506107330322,1.191579484939575,1.1809021830558777,1.1686233401298523,1.1436387062072755,1.116989892721176,1.0544791570305825
1992-10-15,62.729892461440606,A,1.2011886835098269,1.195850419998169,1.1846391558647156,1.1718265116214752,1.1453470516204833,1.1181868302822113,1.0559573087096215
