Date,GRADE,GPS,TTWO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-10-04,52.84661990645634,P,22.77192687988281,22.351952743530273,22.59127140045166,22.61626977920532,21.940911560058595,20.85451211929321,21.149927158355712
2004-10-05,53.156724287058296,A,22.77859306335449,22.529275131225585,22.52460880279541,22.651600933074953,21.973709526062013,20.895709571838378,21.167692718505858
2004-10-06,53.54830458327058,A,23.285228729248047,22.774593353271484,22.558606719970705,22.734262466430664,22.020373306274415,20.940040168762206,21.188058128356932
2004-10-07,54.01228263731127,A,23.13190460205078,23.02124481201172,22.59793758392334,22.82425699234009,22.065303840637206,20.98363748550415,21.20765691757202
2004-10-08,53.84588583127897,A,22.78525924682617,22.950582504272457,22.62193603515625,22.841255950927735,22.10450138092041,21.022635059356688,21.22452254295349
2004-10-11,53.90463653675781,A,23.071908950805664,23.01057891845703,22.681265830993652,22.856921672821045,22.149831924438477,21.061832637786864,21.24268808364868
2004-10-12,53.921009685073216,A,23.098573684692383,23.07457504272461,22.801925086975096,22.86558780670166,22.19769561767578,21.092830734252928,21.252020835876465
2004-10-13,53.661261845484084,A,23.038578033447266,23.025244903564452,22.89991912841797,22.860588169097902,22.22756046295166,21.123962154388426,21.26308681488037
2004-10-14,53.39401301505836,A,23.098573684692383,23.018578720092773,23.019911766052246,22.842922592163085,22.254492149353027,21.152360401153565,21.27101965904236
2004-10-15,53.34737167194538,A,23.025245666503903,23.06657600402832,23.00857925415039,22.836256408691405,22.288490028381347,21.184158458709717,21.281785669326784
2004-10-18,53.20508436118016,A,23.111906051635746,23.074575424194336,23.042577171325682,22.81692428588867,22.321554679870605,21.216823120117187,21.29108510017395
2004-10-19,53.013133407780494,P,22.878585815429688,23.030577850341796,23.0525764465332,22.788592624664307,22.340753479003908,21.247154579162597,21.302584381103514
2004-10-20,52.66585205065405,P,21.99864196777344,22.822590637207032,22.923917770385742,22.741262245178223,22.34741970062256,21.27001983642578,21.304350938796997
2004-10-21,52.38518859254652,P,22.011972427368164,22.605270385742188,22.811924552917482,22.70493106842041,22.371818161010744,21.29708480834961,21.307517404556275
2004-10-22,52.047959737794024,P,21.698659896850582,22.339953231811524,22.70326461791992,22.662600326538087,22.387283897399904,21.31375045776367,21.3070174407959
2004-10-25,51.50170411108338,P,20.992036819458008,21.915979385375977,22.495277404785156,22.588271617889404,22.39115032196045,21.321883277893065,21.30298436164856
2004-10-26,51.01721968246153,P,20.838712692260746,21.50800476074219,22.26929130554199,22.535608196258544,22.381550903320313,21.339282188415527,21.29418490409851
2004-10-27,51.098146381887865,P,21.811986923217773,21.470673751831054,22.146632194519043,22.523275661468507,22.37928440093994,21.368280391693116,21.28931854248047
2004-10-28,51.1097420584942,P,21.745325088500977,21.417344284057616,22.011307334899904,22.515609550476075,22.38021770477295,21.390479030609132,21.288051958084107
2004-10-29,51.20206430683166,B,21.97197723388672,21.472007751464844,21.905980491638182,22.457279872894286,22.374751358032228,21.414944190979003,21.28508547782898
2004-11-01,51.77559043629075,B,22.665267944335938,21.80665397644043,21.861316680908203,22.451946926116943,22.38848388671875,21.4452756690979,21.286352071762085
2004-11-02,52.26304629315427,P,22.158632278442383,22.070637893676757,21.78932132720947,22.420948886871336,22.397016716003417,21.467274322509766,21.29015184402466
2004-11-03,52.56616812056138,P,22.75192642211914,22.258625793457032,21.864649772644043,22.394283771514893,22.417948722839355,21.498139057159424,21.29871796607971
2004-11-04,52.923765005176186,P,22.84525489807129,22.478611755371094,21.947978019714355,22.37995128631592,22.438214149475098,21.532936897277832,21.309617280960083
2004-11-05,53.3913120971476,A,23.17190170288086,22.71859664916992,22.095302200317384,22.399283409118652,22.457146301269532,21.568068046569824,21.328816099166872
2004-11-08,53.35405999247271,A,22.398616790771484,22.66526641845703,22.23596019744873,22.365618801116945,22.469945487976073,21.59206657409668,21.341715307235717
2004-11-09,53.42793417940002,A,22.258625030517575,22.68526496887207,22.377951431274415,22.323621368408205,22.47847831726074,21.614665184020996,21.356847705841066
2004-11-10,53.377511236212165,A,22.691930770874023,22.673265838623045,22.46594581604004,22.30628900527954,22.49794376373291,21.636263847351074,21.37527989387512
2004-11-11,53.37397274200786,A,23.111906051635746,22.726596069335937,22.602603912353516,22.30695562362671,22.52060905456543,21.663995475769042,21.39347876548767
2004-11-12,53.20546848792031,P,23.078575134277344,22.707930755615234,22.713263702392577,22.30962209701538,22.54940731048584,21.6887939453125,21.409044466018678
2004-11-15,53.336475451970706,A,23.24523162841797,22.87725372314453,22.771260070800782,22.31628837585449,22.581538696289062,21.71819211959839,21.4243101978302
2004-11-16,53.447081980904294,A,23.20523452758789,23.066575622558595,22.875920295715332,22.3326208114624,22.604203987121583,21.74345724105835,21.43427625656128
2004-11-17,53.461160416865646,A,22.89858627319336,23.10790672302246,22.890586280822752,22.377618026733398,22.62953575134277,21.76818904876709,21.44330904006958
2004-11-18,53.20502363106474,A,22.31195640563965,22.947916793823243,22.83725643157959,22.392617225646973,22.64913459777832,21.789987716674805,21.451375207901002
2004-11-19,52.80089865253859,P,21.758657455444336,22.68393325805664,22.69593200683594,22.39561710357666,22.635402145385743,21.806386699676512,21.454308366775514
2004-11-22,52.57510140255696,P,22.425281524658203,22.519943237304688,22.69859848022461,22.46727933883667,22.628735885620117,21.82945192337036,21.460574645996093
2004-11-23,52.35983853271793,P,22.418615341186523,22.362619400024414,22.714597511291505,22.54627447128296,22.618603172302247,21.85665023803711,21.464107761383058
2004-11-24,52.204825946500115,P,22.53194046020508,22.289290237426762,22.69859848022461,22.582272148132326,22.6064705657959,21.88304859161377,21.46780753135681
2004-11-25,52.26175386917647,P,22.53194046020508,22.333287048339844,22.640601921081544,22.621602916717528,22.588071670532226,21.914913272857667,21.4738738155365
2004-11-26,52.49293739790476,P,22.325288772583008,22.446613311767578,22.56527328491211,22.639268493652345,22.571406059265136,21.938311824798586,21.478740186691283
2004-11-29,52.535645235404054,A,22.878585815429688,22.537274169921876,22.52860870361328,22.649934387207033,22.559006805419923,21.969843196868897,21.48783962249756
2004-11-30,52.718395117998135,A,23.298561096191406,22.713263320922852,22.53794136047363,22.70693082809448,22.55607364654541,22.00864080429077,21.499338912963868
2004-12-01,53.10036199194133,A,23.931854248046875,22.99324607849121,22.641268157958983,22.765927219390868,22.575805740356444,22.054371299743654,21.512804746627808
2004-12-02,53.42882665142513,A,23.75186538696289,23.237231063842774,22.78525905609131,22.811257743835448,22.596071128845214,22.0962353515625,21.524404029846192
2004-12-03,53.977142923234,A,24.24517059326172,23.621207427978515,23.03391036987305,22.864921188354494,22.63006904602051,22.145432319641113,21.54130299568176
2004-12-06,54.34572273992552,A,24.031848907470703,23.85186004638672,23.194567108154295,22.946582794189453,22.661133804321288,22.192696056365968,21.551902332305907
2004-12-07,54.251875076090215,A,23.011911392211918,23.79453010559082,23.253896713256836,22.98424711227417,22.68353240966797,22.219827709197997,21.556802024841307
2004-12-08,53.842273582164985,A,22.77859306335449,23.563877868652344,23.278561973571776,22.988580226898193,22.697931518554686,22.249159240722655,21.557968616485596
2004-12-09,53.14957077532514,A,21.671993255615234,23.147903442382812,23.19256725311279,22.91658458709717,22.6933984375,22.26549154281616,21.554768800735474
2004-12-10,52.40346069552237,A,22.47194480895996,22.793258285522462,23.207232856750487,22.886253070831298,22.68006591796875,22.289223403930663,21.553568868637086
2004-12-13,52.079155498682695,P,23.611875534057617,22.709263610839844,23.28056182861328,22.90458526611328,22.696864891052247,22.31888822555542,21.56103507041931
2004-12-14,51.76143127555175,P,22.298622131347656,22.56660575866699,23.180567932128906,22.85925464630127,22.687265472412108,22.330487499237062,21.56336826324463
2004-12-15,51.63296848846448,P,22.47861099243164,22.50660934448242,23.035243606567384,22.838255882263184,22.67113311767578,22.345753211975097,21.569501218795775
2004-12-16,51.90160566838239,P,22.31195640563965,22.634601974487303,22.891252708435058,22.838255882263184,22.654734153747558,22.360018997192384,21.575967493057252
2004-12-17,51.772079667815724,P,21.63866233825684,22.46794548034668,22.63060188293457,22.83225612640381,22.631802215576172,22.36815179824829,21.575000886917113
2004-12-20,51.172206926966034,P,21.39867782592773,22.025305938720702,22.367284774780273,22.780925941467284,22.598337593078615,22.374084758758546,21.575334205627442
2004-12-21,51.19045857216482,P,22.011972427368164,21.967975997924803,22.2672908782959,22.760593795776366,22.57660556793213,22.387150592803955,21.571601095199586
2004-12-22,51.12161276287822,B,21.925312042236328,21.85731620788574,22.181962776184083,22.73026237487793,22.55434024810791,22.390950355529785,21.567534675598143
2004-12-23,51.19819175500257,B,22.52527618408203,21.89998016357422,22.26729106903076,22.729929161071777,22.542874298095704,22.398683223724365,21.566701402664183
2004-12-24,51.554711765060745,B,22.52527618408203,22.077302932739258,22.272624206542968,22.73992853164673,22.532874908447265,22.410682468414308,21.565034837722777
2004-12-27,52.00865304064146,B,22.52527618408203,22.302622604370118,22.16396427154541,22.722263050079345,22.52114231109619,22.4213484954834,21.565334815979003
2004-12-28,52.28464208003269,B,22.985248565673828,22.49727783203125,22.232626914978027,22.706597423553468,22.523275566101074,22.43201452255249,21.567901334762574
2004-12-29,52.67040408330794,A,23.19856834411621,22.751929092407227,22.304622650146484,22.669933128356934,22.54727409362793,22.447346897125243,21.572834367752076
2004-12-30,52.766837758294876,A,23.13857078552246,22.874588012695312,22.387284088134766,22.639268398284912,22.569806060791016,22.47081211090088,21.572101078033448
2004-12-31,52.86363205142016,A,23.1919002532959,23.007912826538085,22.542607879638673,22.586604881286622,22.599670867919922,22.49347738265991,21.566968059539796
2005-01-03,53.190042538024215,A,23.585208892822266,23.219899368286132,22.761260986328125,22.5642728805542,22.651534309387205,22.521342315673827,21.56176836967468
2005-01-04,53.07854746824179,A,22.598604202270508,23.14257049560547,22.81992416381836,22.54360752105713,22.686732139587402,22.534141521453858,21.55210229873657
2005-01-05,52.8018010229782,A,22.398616790771484,22.982580184936523,22.867254638671874,22.52460870742798,22.698464736938476,22.53887456893921,21.541469621658326
2005-01-06,52.46998716070696,P,21.931978225708008,22.741261672973632,22.807924842834474,22.537607955932618,22.70219779968262,22.541207752227784,21.527937126159667
2005-01-07,51.933809431338396,P,21.49867248535156,22.402616119384767,22.705264472961424,22.488944339752198,22.692731704711914,22.53374153137207,21.51213809967041
2005-01-10,51.242365969888624,P,21.87198257446289,22.05997085571289,22.639935111999513,22.40194969177246,22.676865997314454,22.5326749420166,21.497672328948976
2005-01-11,51.07027157621504,B,22.105300903320312,21.961310195922852,22.55194034576416,22.392283630371093,22.67579936981201,22.536408042907716,21.488706216812133
2005-01-12,50.974136944214365,B,22.111967086791992,21.903980255126953,22.44328022003174,22.37395143508911,22.663000183105467,22.54047445297241,21.4791401386261
2005-01-13,51.065176418313904,B,22.24529457092285,21.96664352416992,22.353952598571777,22.37061834335327,22.6510009765625,22.5446075630188,21.471407289505006
2005-01-14,51.64764851508289,B,23.22523307800293,22.311955642700195,22.35728588104248,22.449946880340576,22.652067604064943,22.554606952667235,21.46857413291931
2005-01-17,52.2214592047571,C,23.22523307800293,22.5826057434082,22.321288299560546,22.541274642944337,22.66859992980957,22.56927270889282,21.464441061019897
2005-01-18,52.42667290310745,C,22.55860710144043,22.673266983032228,22.31728858947754,22.56860637664795,22.67459957122803,22.576538944244383,21.45990800857544
2005-01-19,52.56642897954236,C,22.045305252075195,22.65993461608887,22.28195743560791,22.574606037139894,22.66166706085205,22.57980541229248,21.463741102218627
2005-01-20,52.61441055263129,C,22.125301361083984,22.635935974121093,22.301289749145507,22.55460729598999,22.641934967041017,22.58127201080322,21.468240823745727
2005-01-21,52.42339582221653,A,22.51861000061035,22.49461135864258,22.403283500671385,22.554273986816405,22.630735664367677,22.59007148742676,21.476673641204833
2005-01-24,52.145663121887544,A,22.298622131347656,22.309289169311523,22.445947456359864,22.542941284179687,22.61180347442627,22.596671085357666,21.48140667915344
2005-01-25,52.065200544392525,P,22.418615341186523,22.281290817260743,22.477278900146484,22.514609622955323,22.596071090698242,22.600137538909912,21.487939615249633
2005-01-26,52.370191543349286,P,23.30522727966309,22.53327522277832,22.596604919433595,22.519942569732667,22.604203910827636,22.616869831085204,21.49923891067505
2005-01-27,52.69021643291683,A,23.291894912719727,22.76659393310547,22.701264953613283,22.527608776092528,22.623802680969238,22.636468639373778,21.509838256835938
2005-01-28,52.845084351925955,A,23.32522773742676,22.92791748046875,22.711264419555665,22.534275150299074,22.655134086608886,22.645268115997315,21.521437549591063
2005-01-31,53.12113376553477,A,23.49854850769043,23.167902755737305,22.738595962524414,22.529942131042482,22.676599426269533,22.652667655944825,21.535103368759156
2005-02-01,53.50069287781046,A,23.745201110839844,23.43321990966797,22.857255363464354,22.587271976470948,22.7031311416626,22.660867156982423,21.551502361297608
2005-02-02,53.793221392781724,A,24.64514541625977,23.701203536987304,23.11723937988281,22.699598407745363,22.74539524078369,22.675932903289794,21.57286771774292
2005-02-03,54.099683655144304,A,24.631811141967773,23.969186782836914,23.36789035797119,22.83459005355835,22.787392654418944,22.687732162475587,21.597932825088503
2005-02-04,54.80138804442546,A,25.69174575805664,24.44249038696289,23.68520393371582,23.044243717193602,22.85472179412842,22.713063926696776,21.63009750366211
2005-02-07,55.29585988812341,A,25.23177528381348,24.789135742187504,23.978519248962407,23.212233352661134,22.901785583496093,22.73039619445801,21.65579592704773
2005-02-08,55.602473125273775,A,25.318435668945312,25.103782653808597,24.268501281738285,23.372890090942384,22.94218307495117,22.74912836074829,21.6794278049469
2005-02-09,55.425049382346565,A,24.82513427734375,25.13978042602539,24.420491981506352,23.50854845046997,22.96004867553711,22.767927207946776,21.70005986213684
2005-02-10,55.075890926059,A,24.238502502441406,25.06111869812012,24.51515274047852,23.608208847045898,22.96978141784668,22.782926273345947,21.718558712005617
2005-02-11,54.45800512043805,A,24.891796112060547,24.9011287689209,24.671809577941897,23.69153699874878,22.982713928222655,22.806391487121584,21.74112399101257
2005-02-14,54.095997774404175,A,24.965126037597656,24.847798919677736,24.81846733093262,23.778531646728517,23.001379470825196,22.831256637573244,21.767822341918944
2005-02-15,53.86193905265956,A,25.07845115661621,24.799802017211913,24.951792335510255,23.904523849487305,23.042710266113282,22.863121337890625,21.795653963088988
2005-02-16,53.94199503791672,A,25.16511344909668,24.8677978515625,25.003789138793945,24.06051425933838,23.090440673828127,22.894186096191405,21.82468550682068
2005-02-17,54.09353442778353,A,24.571815490722656,24.93446044921875,24.997789573669433,24.182839965820314,23.148437118530275,22.920917778015138,21.850017280578612
2005-02-18,53.95898133210858,A,24.351829528808597,24.82646713256836,24.86379795074463,24.274500942230226,23.186034812927247,22.933050365447997,21.875082397460936
2005-02-21,53.76542694984183,P,24.351829528808597,24.703807830810547,24.77580337524414,24.377161312103272,23.200833892822267,22.948849391937255,21.901680755615235
2005-02-22,53.47080855160374,P,24.19850730895996,24.527819061279295,24.663810539245606,24.466155910491942,23.23883159637451,22.96304853439331,21.929379053115845
2005-02-23,53.09758732445255,P,24.19183921813965,24.33316421508789,24.600481033325195,24.51048650741577,23.27309616088867,22.972114639282225,21.956077404022217
2005-02-24,52.991097010119525,P,24.5251522064209,24.32383155822754,24.629146003723143,24.57214937210083,23.317360076904297,22.986047115325928,21.98484230041504
2005-02-25,53.15884877511638,P,24.59181404113769,24.371828460693358,24.59914779663086,24.635478687286376,23.376423110961912,23.004112663269044,22.013373861312868
2005-02-28,53.2585126649303,P,24.445158004760746,24.39049415588379,24.547150993347167,24.682809162139893,23.437352714538573,23.017845153808594,22.03983889579773
2005-03-01,53.34152412891884,P,24.50515365600586,24.451823425292968,24.489821243286134,24.720806789398193,23.487216339111328,23.031910953521727,22.06237084388733
2005-03-02,53.62440549131518,A,25.24510955810547,24.662477493286133,24.49782085418701,24.75080499649048,23.55361228942871,23.05397626876831,22.08896921157837
2005-03-03,53.620862728308765,A,24.945125579833984,24.74647216796875,24.535151863098143,24.76647071838379,23.60200927734375,23.072441787719725,22.112401094436645
2005-03-04,53.9464518044277,A,26.35170555114746,25.098450469970704,24.735139465332033,24.79946870803833,23.678537864685058,23.105706386566162,22.14493242263794
2005-03-07,54.5745707800404,A,27.138322830200195,25.637083435058592,25.013788795471193,24.894796085357665,23.770798797607423,23.145970554351806,22.181396837234498
2005-03-08,55.183804776552876,A,26.99833297729492,26.135719299316406,25.29377136230469,24.978790950775146,23.851060485839845,23.187168025970458,22.217161302566527
2005-03-09,55.61595319418628,A,27.0049991607666,26.487697219848634,25.575087356567384,25.087784194946288,23.92718910217285,23.23723159790039,22.253625717163086
2005-03-10,56.22847375590345,A,27.158323287963867,26.93033676147461,25.83840446472168,25.233775234222414,24.00758415222168,23.28869510650635,22.292889957427978
2005-03-11,56.2280588887898,A,26.77834701538086,27.01566505432129,26.057057762145995,25.328102779388427,24.07931308746338,23.33949197769165,22.326621217727663
2005-03-14,55.95678115601371,A,26.898338317871094,26.96766815185547,26.30237579345703,25.4247633934021,24.145575675964356,23.39855499267578,22.360219135284424
2005-03-15,55.79248206411679,A,26.898338317871094,26.947669219970702,26.541694259643556,25.515757751464843,24.231570358276368,23.459151248931885,22.399216718673706
2005-03-16,55.47281135600726,A,26.498363494873047,26.846342086791992,26.667019653320313,25.58242025375366,24.313565292358398,23.506015014648437,22.437147703170776
2005-03-17,55.17405541080755,A,26.7316837310791,26.76101417541504,26.845675468444824,25.690413665771484,24.40955940246582,23.55587860107422,22.473178815841674
2005-03-18,55.261113442317786,A,27.33164405822754,26.871673583984375,26.943669319152832,25.839404392242432,24.52621883392334,23.609475269317628,22.512209730148314
2005-03-21,55.35777663762577,A,27.61162757873535,27.014331436157228,26.99099979400635,26.00239429473877,24.64101173400879,23.65893886566162,22.55210726737976
2005-03-22,55.28730971864851,A,27.164989471435547,27.067661666870116,27.00766544342041,26.150718402862548,24.742205505371093,23.709002437591554,22.58813838005066
2005-03-23,55.25753818399466,A,26.585023880004883,27.084993743896483,26.965667915344238,26.27037763595581,24.83166664123535,23.74733341217041,22.622736234664917
2005-03-24,55.109346389898754,A,26.698352813720703,27.078327560424803,26.919670867919923,26.3790376663208,24.920727806091307,23.785864391326903,22.65940064430237
2005-03-25,54.76431326446778,A,26.698352813720703,26.95166931152344,26.911671447753907,26.484364604949953,24.990190200805664,23.8211289024353,22.694598474502563
2005-03-28,54.431905265352235,P,26.7316837310791,26.775680541992188,26.895005989074708,26.598690891265868,25.06031921386719,23.864459571838378,22.72826307296753
2005-03-29,54.0378548585484,P,25.891735076904297,26.521029663085937,26.794345664978028,26.66801996231079,25.126981773376464,23.900790672302247,22.75772792816162
2005-03-30,54.04119271167545,P,26.73834800720215,26.551694488525392,26.818344116210938,26.742681884765624,25.220842628479005,23.941254844665526,22.7887593460083
2005-03-31,53.857842750069416,P,26.0650577545166,26.42503547668457,26.751681518554687,26.798678493499757,25.299637756347657,23.970786361694337,22.81739091873169
2005-04-01,53.60337599900771,P,25.985063552856445,26.282377624511717,26.617023468017578,26.780346393585205,25.36896682739258,23.999851245880127,22.844322595596314
2005-04-04,53.3841280251957,P,26.285043716430664,26.19304962158203,26.48436508178711,26.73768243789673,25.448695259094237,24.030249366760255,22.874220743179322
2005-04-05,53.39699676930744,P,26.17171669006348,26.24904594421387,26.3850378036499,26.696351623535158,25.523757286071778,24.059914188385008,22.90168571472168
2005-04-06,53.06894342260171,P,26.07172393798828,26.115721130371092,26.333707809448242,26.64968786239624,25.579087219238282,24.09164556503296,22.929917306900023
2005-04-07,53.133739731050746,P,26.551692962646484,26.21304817199707,26.31904182434082,26.61935634613037,25.644283180236815,24.134042930603027,22.962015323638916
2005-04-08,53.37175589692055,P,26.51836204528809,26.3197078704834,26.301042747497558,26.606357097625732,25.708145866394045,24.181639976501465,22.99401333808899
2005-04-11,53.52165707083561,P,26.511695861816406,26.365038299560545,26.27904396057129,26.587024974823,25.76840881347656,24.222504119873047,23.025978021621704
2005-04-12,53.65213975015118,P,26.43836784362793,26.418368530273437,26.33370723724365,26.56402645111084,25.822272148132324,24.26270164489746,23.059675941467287
2005-04-13,53.62179049412975,P,25.79840660095215,26.36370506286621,26.23971309661865,26.529028606414794,25.845337371826172,24.29536630630493,23.08920744895935
2005-04-14,53.15195424451616,P,24.868465423583984,26.02705955505371,26.120053863525392,26.435867691040038,25.850070457458497,24.318731555938722,23.116822414398193
2005-04-15,52.65275543942781,P,25.09844970703125,25.743077087402344,26.03139247894287,26.324207973480224,25.83820453643799,24.346463165283204,23.142387495040893
2005-04-18,52.42891948537011,P,25.99839401245117,25.6404167175293,26.002727508544922,26.243546295166016,25.853536911010742,24.377661247253418,23.173752222061157
2005-04-19,52.24604388445409,P,26.2083797454834,25.594419097900392,26.006393814086913,26.195715808868407,25.871335792541505,24.406759433746338,23.207700119018554
2005-04-20,52.18375632682728,P,25.448429107666016,25.524423599243164,25.944064331054687,26.138886070251466,25.883801689147948,24.42192518234253,23.238148241043092
2005-04-21,52.353423596431696,P,25.168445587158203,25.584419631958006,25.80573959350586,26.06239070892334,25.902400550842284,24.43609098434448,23.26616316795349
2005-04-22,52.25639714807431,P,24.34849739074707,25.434429168701172,25.588753128051756,25.94489793777466,25.891534576416017,24.437124252319336,23.291278285980226
2005-04-25,51.90587068759984,P,24.488487243652344,25.132447814941408,25.386432266235353,25.83273811340332,25.88200180053711,24.44169063568115,23.317193346023558
2005-04-26,51.371238936378745,P,24.018516540527344,24.694475173950195,25.144447135925294,25.739077186584474,25.860803108215332,24.451756687164306,23.335792198181153
2005-04-27,51.07472814536695,P,24.188507080078125,24.442490768432616,24.983457183837892,25.61158514022827,25.84127098083496,24.46585582733154,23.3575075340271
2005-04-28,50.78375353552511,P,23.568544387817383,24.122510528564455,24.85346508026123,25.48675947189331,25.821205558776857,24.484821338653564,23.375156440734862
2005-04-29,50.7934436998396,P,23.528547286987305,23.9585205078125,24.696474838256837,25.363933658599855,25.80473991394043,24.49538736343384,23.392305383682253
2005-05-02,50.829307789212635,P,23.948522567749023,23.850527572631837,24.49148769378662,25.247107601165773,25.79667377471924,24.498753833770753,23.408821029663088
2005-05-03,51.102782951306246,P,24.24850273132324,23.896524810791014,24.295499992370605,25.15094690322876,25.797673683166504,24.51825263977051,23.424370069503784
2005-05-04,51.34084571790339,P,24.41849136352539,23.94252166748047,24.19250621795654,25.068285274505616,25.802206726074218,24.537651443481444,23.441702327728272
2005-05-05,51.65173071310798,P,24.49848747253418,24.12851028442383,24.12551040649414,24.965625,25.801673431396484,24.55951675415039,23.459767875671385
2005-05-06,52.12774036454382,P,24.958457946777344,24.414492416381837,24.186506462097167,24.887629795074464,25.80900630950928,24.592714710235597,23.480433254241944
2005-05-09,52.77758546255356,P,25.68841361999512,24.762470626831053,24.306499099731447,24.8464656829834,25.833871421813964,24.63561206817627,23.504848413467407
2005-05-10,53.280907047787736,A,25.678415298461918,25.04845314025879,24.472488975524904,24.808468055725097,25.857336654663087,24.672276496887207,23.52971354484558
2005-05-11,53.670388333859826,A,25.698413848876957,25.304437637329105,24.623479652404786,24.803468418121337,25.866402740478517,24.710007514953613,23.5504789352417
2005-05-12,53.99686025456247,A,25.43842887878418,25.492425918579105,24.810468101501463,24.831966590881347,25.87626880645752,24.739139041900636,23.5689111328125
2005-05-13,53.959619551043176,A,25.138446807861328,25.5284236907959,24.97145805358887,24.83396644592285,25.852003631591796,24.765270748138427,23.587976608276367
2005-05-16,53.773949444909015,A,25.788408279418945,25.54842262268067,25.15544662475586,24.82346715927124,25.825005340576173,24.797902069091798,23.6096252822876
2005-05-17,53.83740343728143,A,26.838342666625977,25.780408096313476,25.414430618286133,24.85496530532837,25.82180553436279,24.836433010101317,23.634223766326905
2005-05-18,54.11259188328744,A,27.428306579589844,26.126386642456055,25.715412139892578,24.95395917892456,25.83027168273926,24.878730392456056,23.66303864479065
2005-05-19,54.17951919670719,A,26.498363494873047,26.338373565673827,25.915399742126464,25.020455074310302,25.817072486877443,24.91232831954956,23.69157021522522
2005-05-20,54.31683103067576,A,25.98839569091797,26.508363342285158,26.018393516540527,25.10244998931885,25.801273460388185,24.940293273925782,23.716885328292847
2005-05-23,54.342967919321104,A,26.07839012145996,26.56635971069336,26.05739116668701,25.18194513320923,25.78487449645996,24.965225086212158,23.743283700942992
2005-05-24,54.05086617684995,A,25.978395462036133,26.39437026977539,26.087389183044433,25.279939079284667,25.766475639343263,24.999022998809814,23.766582260131838
2005-05-25,53.39293605248511,A,25.498424530029297,26.008393859863283,26.06739025115967,25.345434951782227,25.746476860046386,25.03002107620239,23.7844478225708
2005-05-26,53.164569909255476,A,25.828405380249023,25.874402236938476,26.106387901306153,25.45842800140381,25.728411293029787,25.0689853477478,23.805096549987795
2005-05-27,53.09082081512532,A,25.88840103149414,25.85440330505371,26.181383323669433,25.57642068862915,25.69954643249512,25.112882633209228,23.82331208229065
2005-05-30,53.02837709041438,A,25.88840103149414,25.816405487060546,26.191382598876952,25.673414611816405,25.665081901550295,25.15304681777954,23.842860879898073
2005-05-31,52.948025386726876,P,25.75840950012207,25.772408294677735,26.083389282226562,25.748909950256348,25.636950302124024,25.18957790374756,23.862992973327636
2005-06-01,53.24189689029881,P,26.41836929321289,25.956397247314452,25.982395553588866,25.848903846740722,25.633617210388184,25.232641925811766,23.88655818939209
2005-06-02,53.321593939722,A,26.368371963500977,26.064390563964842,25.96939640045166,25.942398071289062,25.62701759338379,25.27387269973755,23.909240131378173
2005-06-03,53.50996488322681,A,27.07832717895508,26.30237579345703,26.07838954925537,26.04839153289795,25.634617080688475,25.31240364074707,23.933505296707153
2005-06-06,53.720989989029015,A,26.978334426879883,26.52036247253418,26.168383979797362,26.112887573242187,25.63955009460449,25.349934654235838,23.95960368156433
2005-06-07,54.1114838064635,A,27.068328857421875,26.782346343994142,26.277377319335937,26.182383251190185,25.663081970214844,25.395031871795656,23.98578540802002
2005-06-08,54.12276292026386,A,26.51836204528809,26.80234489440918,26.379371070861815,26.223380661010744,25.65868225097656,25.439762439727783,24.009783926010133
2005-06-09,54.53752769042518,A,27.98827171325684,27.12632484436035,26.5953577041626,26.350872802734376,25.697146530151368,25.49839214324951,24.039832077026368
2005-06-10,54.877927298751466,A,28.50823974609375,27.412307357788087,26.85734157562256,26.519362449645996,25.747610054016114,25.558288440704345,24.07417996406555
2005-06-13,55.4622086522634,A,29.28819274902344,27.874279022216797,27.19732074737549,26.69435167312622,25.807673034667967,25.628184146881104,24.112427616119383
2005-06-14,55.918803793826946,A,29.33818817138672,28.328250885009766,27.555298614501954,26.819343948364256,25.871002464294435,25.697379875183106,24.148758707046508
2005-06-15,56.32157294606907,A,28.578235626220703,28.74022560119629,27.771285247802734,26.8768404006958,25.921132698059083,25.750109958648682,24.183489894866945
2005-06-16,56.21019098902017,A,28.498239517211918,28.842219161987305,27.984272003173828,26.976834201812743,25.96006362915039,25.802173404693605,24.219321022033693
2005-06-17,55.810888235501416,A,28.098264694213867,28.76022415161133,28.086265754699706,27.08232765197754,25.991661682128907,25.849903774261474,24.247585945129394
2005-06-20,55.16895594984334,A,28.14826202392578,28.532238006591797,28.203258514404297,27.18582124710083,26.024393005371095,25.89640090942383,24.274534282684325
2005-06-21,54.47159106480918,A,27.82828140258789,28.230256652832033,28.2792537689209,27.278315544128418,26.052191276550293,25.93723171234131,24.299049434661864
2005-06-22,54.14817291004636,A,27.888277053833008,28.092264938354493,28.41624526977539,27.397808170318605,26.09398868560791,25.96966302871704,24.322797966003417
2005-06-23,53.62474910324085,A,27.05832862854004,27.80428276062012,28.32325096130371,27.459304332733154,26.13778594970703,25.993928203582765,24.340830183029176
2005-06-24,53.04810054048573,A,26.258378982543945,27.436305618286134,28.09826488494873,27.477803230285645,26.160984535217285,25.999594535827637,24.356329231262208
2005-06-27,52.281365132173505,P,25.638416290283203,26.934336471557618,27.733287239074706,27.4653039932251,26.153784980773924,26.003660945892335,24.367028570175172
