Date,GRADE,GPS,WST,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-08-08,56.034943684122375,P,1.8003753423690796,1.8211485624313355,1.8436531186103822,1.8068667292594909,1.755538716316223,1.6499397587776183,1.4853958988189697
1985-08-09,56.02006959387142,P,1.7830641269683838,1.8038374423980712,1.83499755859375,1.8094634532928466,1.7558849596977233,1.6533154714107514,1.4879493182897567
1985-08-12,56.013282377879335,P,1.774409294128418,1.7934508085250855,1.8254765152931214,1.8116274356842041,1.756231198310852,1.65677774310112,1.4902430725097657
1985-08-13,56.01029008228721,P,1.774409294128418,1.7865266799926758,1.8176864981651306,1.8137914180755614,1.7567505478858947,1.6601534628868102,1.4923637109994887
1985-08-14,56.007096045657384,P,1.7397851943969729,1.7744086503982544,1.8047030448913575,1.8155225336551666,1.7569236588478088,1.6630098235607147,1.4944410651922226
1985-08-15,56.0062372615395,P,1.7657519578933716,1.7674839735031127,1.7943162679672242,1.8194175601005553,1.7576161050796508,1.6661258518695832,1.496561697125435
1985-08-16,56.008578519849,P,1.774409294128418,1.7657530069351197,1.7847952246665955,1.8224470734596252,1.758481698036194,1.6695015716552735,1.4987256157398223
1985-08-19,56.009941032304546,P,1.774409294128418,1.7657530069351197,1.7796019077301026,1.8198504149913788,1.7591741800308227,1.6729638433456422,1.5010626477003097
1985-08-20,56.01058570834755,P,1.774409294128418,1.7657530069351197,1.7761398434638977,1.8159554064273835,1.7602129149436951,1.676166445016861,1.5034862339496613
1985-08-21,56.01448659869502,P,1.7657519578933716,1.7709463596343995,1.7726775050163268,1.8107620179653168,1.7610785031318665,1.6791959202289581,1.5058665335178376
1985-08-22,56.01704097483485,P,1.7830641269683838,1.774408793449402,1.7709463834762573,1.8072997510433197,1.7624634051322936,1.682571632862091,1.5083766734600068
1985-08-23,56.016628434404026,P,1.774409294128418,1.774408793449402,1.7700809001922608,1.8025392293930054,1.7629827547073365,1.6858607971668242,1.5108002597093582
1985-08-26,56.01806479531806,P,1.7830641269683838,1.776139760017395,1.7709463834762573,1.7982114493846892,1.7636752009391785,1.6891499471664428,1.5133969551324844
1985-08-27,56.02307516024337,P,1.8090299367904663,1.7830638885498047,1.7744084477424622,1.7960474729537963,1.7650600957870484,1.692958425283432,1.5161234796047212
1985-08-28,56.03025231891555,A,1.8176852464675903,1.7934505462646484,1.7821984529495238,1.7934507489204408,1.766964349746704,1.696680349111557,1.5190663927793502
1985-08-29,56.03182749724565,A,1.791719675064087,1.795181655883789,1.7847952246665955,1.7895557463169098,1.7686954855918884,1.700229172706604,1.521879478096962
1985-08-30,56.03686674650043,A,1.8003753423690796,1.8003748655319214,1.7873918294906617,1.7860935270786285,1.7709459638595582,1.7042973339557648,1.5247358417510986
1985-09-02,56.0406981032832,A,1.8003753423690796,1.8038371086120606,1.7899884343147279,1.7847951710224152,1.7730233144760132,1.7082789313793183,1.527462375164032
1985-09-03,56.04030019302785,A,1.8003753423690796,1.8021061897277832,1.7925850391387939,1.784362441301346,1.7754468965530394,1.7119143116474151,1.5302321851253509
1985-09-04,56.03822730965289,A,1.8003753423690796,1.798644208908081,1.7960473775863648,1.784362441301346,1.7780435943603516,1.715549691915512,1.5331751090288162
1985-09-05,56.0391518376967,A,1.791719675064087,1.798644208908081,1.796912932395935,1.7839296579360961,1.7801209592819214,1.7190985155105591,1.5360314750671387
1985-09-06,56.03826490249369,P,1.791719675064087,1.7969130754470826,1.7986439704895019,1.7843624353408813,1.7821983242034911,1.7223876678943635,1.5388445603847503
1985-09-09,56.035356423310816,A,1.7830641269683838,1.7934508323669434,1.7986439704895019,1.7847951769828796,1.7828907704353332,1.7255037009716034,1.5416576486825944
1985-09-10,56.02987855031393,P,1.7570973634719849,1.7847952365875244,1.7934507131576538,1.783929580450058,1.7834101247787475,1.7285331833362578,1.5443409031629562
1985-09-11,56.01554901792371,P,1.6791962385177612,1.7605594158172608,1.779601812362671,1.7809001326560974,1.7827176690101623,1.730350875854492,1.5467212080955506
1985-09-12,56.000297106061936,P,1.66188383102417,1.7345922470092774,1.7666182279586793,1.7757067263126374,1.7816789650917053,1.7316492199897766,1.549058229327202
1985-09-13,55.98404238670355,P,1.66188383102417,1.708625078201294,1.7527690768241881,1.770080453157425,1.7802940487861634,1.732514773607254,1.551395250558853
1985-09-16,55.97007434458643,P,1.66188383102417,1.684389019012451,1.7389199256896972,1.7644541800022124,1.7790822744369508,1.7335534441471099,1.5536024373769761
1985-09-17,55.960762042078706,P,1.66188383102417,1.6653463125228882,1.7250707745552063,1.758827906847,1.7780435705184936,1.7348517882823944,1.5559394586086273
1985-09-18,55.959610552573785,P,1.6359175443649292,1.6566905736923219,1.7086249947547913,1.752336186170578,1.7764855408668518,1.7360635805130005,1.5579735332727431
1985-09-19,55.96272143637949,P,1.6532284021377563,1.654959487915039,1.6947758674621582,1.7458443999290467,1.7752737283706665,1.737448481321335,1.560137442946434
1985-09-20,55.963843926042365,P,1.6272611618041992,1.6480349540710448,1.6783300161361694,1.7384869933128357,1.7731963586807251,1.7385737097263336,1.5621282356977462
1985-09-23,55.971251276543505,P,1.6878514289855957,1.65322847366333,1.6688087463378907,1.7337263584136964,1.7723307943344115,1.7400451624393463,1.5644652605056764
1985-09-24,55.975290190920674,P,1.670540452003479,1.654959797859192,1.66015305519104,1.7268018841743469,1.7711190104484558,1.741256959438324,1.5667157304286956
1985-09-25,55.98138538047143,P,1.66188383102417,1.66015305519104,1.658421814441681,1.719011813402176,1.7702534294128418,1.7422090780735016,1.5688796365261077
1985-09-26,55.98348121984401,P,1.64457368850708,1.6584221124649048,1.6566908001899718,1.7116545140743256,1.7693878746032714,1.7429015302658082,1.5709137147665024
1985-09-27,55.98861260252886,P,1.64457368850708,1.661884617805481,1.654959785938263,1.7038644313812257,1.7680029678344726,1.743074655532837,1.5730343508720397
1985-09-30,55.98303800446286,P,1.64457368850708,1.6532290697097778,1.653228771686554,1.6960743486881256,1.7643675923347473,1.742901554107666,1.5751549869775772
1985-10-01,55.98159011517061,P,1.66188383102417,1.651497745513916,1.653228771686554,1.6891497731208802,1.7605590796470643,1.7429881083965302,1.5773621737957
1985-10-02,55.97900254554503,P,1.66188383102417,1.651497745513916,1.655825400352478,1.6822251975536346,1.7564043617248535,1.743161209821701,1.5795260798931121
1985-10-03,55.97933618292257,P,1.670540452003479,1.6566910982131957,1.6575566053390502,1.6761662364006042,1.7527689814567566,1.743161209821701,1.5818198293447494
1985-10-04,55.98019275945422,P,1.670540452003479,1.6618844509124755,1.6618845343589783,1.6701072752475739,1.748787395954132,1.743161209821701,1.5841568553447722
1985-10-07,55.9832065873748,C,1.670540452003479,1.6670778036117553,1.6601534366607666,1.6644810914993287,1.7448058104515076,1.7428149855136872,1.5864073252677917
1985-10-08,55.98544965032696,C,1.6791962385177612,1.6705402851104736,1.6610190153121949,1.6605860352516175,1.7413435459136963,1.7424687576293945,1.5887010741233825
1985-10-09,55.98756649078556,C,1.670540452003479,1.6722716093063354,1.6618846774101257,1.6601532459259034,1.7373619604110717,1.7421225333213806,1.590951544046402
1985-10-10,55.991664160020925,C,1.6965078115463257,1.6774650812149048,1.6670780897140502,1.6618844449520112,1.7338997220993042,1.7420359826087952,1.5933318507671357
1985-10-11,55.99723009950636,C,1.7138190269470217,1.6861207962036133,1.6740026235580445,1.6644812047481536,1.7307837080955506,1.7422090947628022,1.5957554328441619
1985-10-14,56.00537011800305,C,1.7138190269470217,1.6947765111923219,1.6809271574020386,1.6670779645442964,1.728533239364624,1.7423822069168091,1.5982222956418992
1985-10-15,56.0114752372601,C,1.7224725484848022,1.70343177318573,1.6869860291481018,1.670107400417328,1.7268020915985107,1.7417762911319732,1.6006458681821822
1985-10-16,56.01906592112328,C,1.7397851943969729,1.717280721664429,1.6947761654853821,1.6753007829189301,1.7255902886390686,1.7406510484218598,1.6031127274036407
1985-10-17,56.022248077212595,C,1.7397851943969729,1.7259361982345585,1.7017006397247314,1.6796286225318908,1.7243784856796265,1.7399586009979249,1.6055795866250993
1985-10-18,56.02219760346757,C,1.7224725484848022,1.7276669025421143,1.7068938493728638,1.684389191865921,1.7231666541099548,1.739525806903839,1.6080031591653823
1985-10-21,56.019373972804964,C,1.7138190269470217,1.7276669025421143,1.711221706867218,1.6856875717639923,1.721954848766327,1.7390930235385895,1.6102969110012055
1985-10-22,56.016715904110534,C,1.7138190269470217,1.725936198234558,1.7146839857101441,1.6878515005111694,1.720743043422699,1.7387467956542968,1.61241754591465
1985-10-23,56.01041660047539,C,1.6965078115463257,1.7172807216644288,1.7172807216644288,1.6895826995372771,1.719877495765686,1.7384005773067475,1.6144083487987517
1985-10-24,55.997695373619734,C,1.6359175443649292,1.69650719165802,1.711221694946289,1.6891498923301698,1.7172808074951171,1.737448456287384,1.6161394762992858
1985-10-25,55.984113087799436,B,1.6186063289642334,1.6757339477539062,1.7017004251480103,1.6878515243530274,1.7141647481918334,1.7363232231140138,1.617654215693474
1985-10-28,55.96983441117146,B,1.5926390886306765,1.6514979600906372,1.6895824313163756,1.685254794359207,1.7105293440818787,1.7348517620563506,1.618995839357376
1985-10-29,55.95451352982813,B,1.5839831829071045,1.6255307912826538,1.675733494758606,1.6813597619533538,1.7067208218574523,1.7334668684005736,1.6202509057521821
1985-10-30,55.940726935422425,B,1.5839831829071045,1.6030258655548095,1.660153293609619,1.6774647295475007,1.703085446357727,1.7320819747447969,1.621332859992981
1985-10-31,55.93792497184941,B,1.6012954711914062,1.596101450920105,1.6463043212890625,1.674002480506897,1.6994500732421876,1.7309567391872407,1.6224148160219192
1985-11-01,55.938066441045265,B,1.6012954711914062,1.5926392793655395,1.634186613559723,1.6705402314662934,1.6959877967834474,1.7294852757453918,1.6234967720508575
1985-11-04,55.94086068662057,B,1.5926390886306765,1.5926392793655395,1.6220686197280885,1.666645163297653,1.692179296016693,1.7279272484779358,1.6244488894939422
1985-11-05,55.944855505998454,B,1.5926390886306765,1.594370460510254,1.6099506258964538,1.662317305803299,1.6878514790534973,1.7264557874202728,1.6253577339649201
1985-11-06,55.94639802395977,B,1.5666719675064087,1.590908217430115,1.5969670414924624,1.6571238815784455,1.6828312134742738,1.724897781610489,1.6260069072246552
1985-11-07,55.94726048031922,B,1.5839831829071045,1.5874457597732545,1.5917736053466798,1.6514976501464844,1.678676483631134,1.7236859846115111,1.6266993588209153
1985-11-08,55.94754635505931,B,1.5839831829071045,1.5839833021163943,1.5883112907409669,1.6450058579444886,1.6743486404418946,1.7226473021507263,1.6274350881576538
1985-11-11,55.94973338462373,B,1.5926390886306765,1.583983302116394,1.5883112907409669,1.6389468610286713,1.6701939153671264,1.72160861492157,1.6281708192825317
1985-11-12,55.95461012940908,B,1.6099505424499512,1.5874455928802491,1.5909080266952516,1.6333207607269287,1.666385419368744,1.7209161579608918,1.6291662210226059
1985-11-13,55.96079937109722,B,1.5926390886306765,1.5926390171051026,1.5917736172676087,1.625963455438614,1.6622306942939757,1.7201371443271638,1.6301616203784943
1985-11-14,55.966911400036906,C,1.6272611618041992,1.6012946128845216,1.594370186328888,1.6203372538089753,1.6589415240287781,1.7195312416553497,1.6313301301002503
1985-11-15,55.97514365847533,C,1.64457368850708,1.6134127140045167,1.5986980080604554,1.6164423108100892,1.655998604297638,1.7190984642505647,1.6326284772157669
1985-11-18,55.98292644432999,C,1.66188383102417,1.6272616624832152,1.6056224822998046,1.6138455510139464,1.6535749983787538,1.7182328844070434,1.6338835453987122
1985-11-19,55.994029594658976,C,1.7138190269470217,1.6480353593826294,1.6177404761314391,1.6138455510139464,1.6527094316482545,1.718059778213501,1.6353982895612718
1985-11-20,56.00499672106176,C,1.6791962385177612,1.6653467893600464,1.6289929032325745,1.6129799723625182,1.6527094316482545,1.7177135503292085,1.636566806435585
1985-11-21,56.01213264255673,C,1.670540452003479,1.6740026473999023,1.637648630142212,1.6147111177444458,1.6528825640678406,1.717280764579773,1.6377785980701447
1985-11-22,56.01550888571686,C,1.66188383102417,1.6774646759033203,1.6454386949539184,1.6168749928474426,1.6528825640678406,1.716588306427002,1.6389471065998078
1985-11-25,56.013448638174886,C,1.6272611618041992,1.6705401420593262,1.6489009022712708,1.6186060965061189,1.6521901106834411,1.715636192560196,1.6399425017833709
1985-11-26,56.00205090855934,C,1.6099505424499512,1.649766445159912,1.6489009022712708,1.6199044644832612,1.6511514449119569,1.7145975077152251,1.6410677331686019
1985-11-27,55.996647197345766,C,1.6359175443649292,1.6411107063293457,1.653228747844696,1.6225011825561524,1.6511514449119569,1.7138184928894042,1.6421929699182511
1985-11-28,55.99095933549896,C,1.6359175443649292,1.6341861248016358,1.654094386100769,1.6242322862148284,1.6508052277565002,1.7130394780635834,1.643231647014618
1985-11-29,55.986725700373235,C,1.6359175443649292,1.6289928674697876,1.653228771686554,1.6259633898735046,1.6509783554077149,1.7120873570442199,1.6442703241109848
1985-12-02,55.98596960751372,C,1.6272611618041992,1.6289928674697876,1.6497665047645569,1.6276944935321809,1.649766550064087,1.7110486721992493,1.6454388338327408
1985-12-03,55.98932084147887,B,1.6359175443649292,1.6341862678527832,1.6419763565063477,1.6298584163188934,1.6490740919113158,1.7100965511798858,1.6466939002275467
1985-12-04,55.98983066682405,B,1.64457368850708,1.6359174966812133,1.6385141015052795,1.633753502368927,1.6487278890609742,1.709490659236908,1.6479922473430633
1985-12-05,55.991679217751944,C,1.64457368850708,1.6376487255096435,1.6359174251556396,1.6367830276489257,1.6487278890609742,1.7090578818321227,1.6491174823045731
1985-12-06,55.99440933299679,C,1.6532284021377563,1.641110897064209,1.6350518822669984,1.6402452886104584,1.6489009833335877,1.7084519755840302,1.6502859908342362
1985-12-09,56.000631494405376,C,1.6791962385177612,1.6514979124069213,1.6402453899383544,1.6445731461048125,1.6495934343338012,1.7069805133342744,1.6516276210546494
1985-12-10,56.007541658319376,A,1.6965078115463257,1.6636159658432006,1.648901116847992,1.6489010095596313,1.6502859139442443,1.7054224967956544,1.6530558091402054
1985-12-11,56.01492005837472,A,1.7224725484848022,1.6791957378387452,1.6575566172599792,1.6553926825523377,1.6514976882934571,1.7039510250091552,1.6547436505556106
1985-12-12,56.02241361589316,A,1.7311296463012695,1.696506929397583,1.6670778274536133,1.6605861067771912,1.6527094721794129,1.7027392268180848,1.6563449478149415
1985-12-13,56.02996670969361,A,1.7484418153762815,1.715549612045288,1.6783302545547485,1.6657795131206512,1.654267499446869,1.7015274477005005,1.657946246266365
1985-12-16,56.04053060056214,A,1.8090299367904663,1.741516351699829,1.6965071320533753,1.673136818408966,1.6570372891426086,1.700921549797058,1.6598937624692918
1985-12-17,56.045163128765495,A,1.7830641269683838,1.7588276147842408,1.7112217903137208,1.6765990734100342,1.6591146469116211,1.7002290964126587,1.661711449623108
1985-12-18,56.044956086682554,A,1.7657519578933716,1.7674834966659545,1.7233396172523499,1.6809268593788147,1.661018877029419,1.6991904187202453,1.663399298787117
1985-12-19,56.04486949945548,A,1.774409294128418,1.7761394262313843,1.7363231778144836,1.6861203014850616,1.6625769066810607,1.6982383143901825,1.6650005996227264
1985-12-20,56.043725623905736,A,1.7830641269683838,1.7830638885498047,1.7493067502975463,1.6921793162822723,1.663961808681488,1.6973727583885192,1.6665586161613464
1985-12-23,56.03612386184355,A,1.791719675064087,1.7796018362045287,1.760559093952179,1.7004022419452667,1.6655198216438294,1.6970265305042267,1.6682031923532485
1985-12-24,56.03210509655974,A,1.774409294128418,1.7778708696365357,1.7683492422103881,1.70862517952919,1.6665585565567016,1.6966803240776063,1.6697612166404725
1985-12-25,56.03000613892985,A,1.774409294128418,1.779602336883545,1.7735429167747498,1.7155497670173645,1.6672510385513306,1.6964206635951995,1.671405798792839
1985-12-26,56.025188842448564,A,1.7570973634719849,1.7761399507522584,1.7761396884918212,1.7216087579727173,1.6675972819328309,1.6959878838062286,1.6729638212919236
1985-12-27,56.02206635357566,A,1.774409294128418,1.7744089841842652,1.7787364363670348,1.7285333454608918,1.668636016845703,1.695901335477829,1.67460840344429
1985-12-30,56.021121742958634,A,1.8003753423690796,1.7761401176452636,1.7778709769248962,1.7371890544891357,1.6703671431541443,1.6961609959602355,1.6764693695306778
1985-12-31,56.02133146579661,A,1.791719675064087,1.7796021938323974,1.7787365317344666,1.7449791610240937,1.6719251561164856,1.6963340997695924,1.6782437813282014
1986-01-01,56.0228625042751,A,1.791719675064087,1.7830642700195312,1.7813333034515382,1.752336460351944,1.673829393386841,1.6968534445762635,1.679931634068489
1986-01-02,56.02880186546628,A,1.8003753423690796,1.7917198657989502,1.7839299082756042,1.760126543045044,1.6771185493469238,1.6971996784210206,1.6816627651453018
1986-01-03,56.03534960845912,A,1.8263424634933472,1.802106499671936,1.7882577419281005,1.7687822461128235,1.681273272037506,1.6977190101146697,1.6836102908849717
1986-01-06,56.03913247171383,A,1.8263424634933472,1.8072999238967895,1.7917200207710267,1.7761395573616028,1.6859473395347595,1.6982383418083191,1.6856010925769807
1986-01-07,56.04609413248886,A,1.8523094654083248,1.8194178819656373,1.7995100378990174,1.7839296400547027,1.6913138651847839,1.6990173435211182,1.6875918942689896
1986-01-08,56.052807568358794,A,1.860964298248291,1.833266806602478,1.8081655383110047,1.7908542275428772,1.6968534874916077,1.6999694669246674,1.6895826935768128
1986-01-09,56.05435986015714,A,1.8349970579147337,1.8401911497116088,1.8159555077552796,1.7960475981235504,1.7015275192260741,1.7004887962341309,1.691530214548111
1986-01-10,56.04820550364531,A,1.8003753423690796,1.8349977254867553,1.8185521125793458,1.7986442744731903,1.7055091166496277,1.7007484567165374,1.693304626941681
1986-01-13,56.04426151366557,A,1.8263424634933472,1.8349977254867553,1.8211488246917724,1.7995099008083344,1.710183184146881,1.7011812400817872,1.695165593624115
1986-01-14,56.04173762745023,A,1.8696197271347048,1.8384597778320313,1.8289388298988343,1.8038376808166503,1.7157227969169617,1.7017871379852294,1.6973727816343307
1986-01-15,56.04085175245361,A,1.8869314193725584,1.8436532020568848,1.8384600043296815,1.8098966538906098,1.7221279859542846,1.7024795997142792,1.699579974412918
1986-01-16,56.04280182352309,A,1.878275752067566,1.8523089408874511,1.84625004529953,1.8150899767875672,1.7280138373374938,1.703345160484314,1.701787166595459
1986-01-17,56.04890901779543,A,1.860964298248291,1.8644267320632935,1.8497122287750245,1.8189849853515625,1.7335534596443176,1.703951050043106,1.7041241919994354
1986-01-20,56.05564101555374,A,1.8869314193725584,1.8765445232391358,1.8557711243629456,1.823745572566986,1.7394393062591553,1.7048166108131408,1.7065477710962296
1986-01-21,56.05828874874815,A,1.9128984212875368,1.8852002620697021,1.8618300199508666,1.830670028924942,1.745498263835907,1.7059418416023255,1.7089280766248702
1986-01-22,56.05630223590833,A,1.895586848258972,1.886931347846985,1.8652922749519347,1.8367289066314698,1.751557219028473,1.7068939566612245,1.7112218242883683
1986-01-23,56.05656178398476,A,1.904241919517517,1.8921245813369751,1.8722167611122131,1.8440861344337462,1.7570968341827393,1.7080191791057586,1.7135588473081589
1986-01-24,56.05784611122661,A,1.895586848258972,1.8990490913391114,1.8817379117012023,1.850145012140274,1.762117097377777,1.7090578508377074,1.7157227593660354
1986-01-27,56.059064385690924,A,1.9302096366882324,1.907704734802246,1.892124629020691,1.8566367268562316,1.7674836134910583,1.710529305934906,1.7180165034532546
1986-01-28,56.05852609212107,A,1.9388649463653564,1.9128980398178101,1.8990491509437561,1.8639939904212952,1.771984531879425,1.7123469817638397,1.7204400825500488
1986-01-29,56.05866247418438,A,1.9128984212875368,1.916360354423523,1.9016458511352539,1.8700529277324676,1.7766585755348205,1.7146840035915374,1.7225174397230147
1986-01-30,56.056699805976756,A,1.9128984212875368,1.9180916547775269,1.9051081180572509,1.8756790816783906,1.7815057349205017,1.7171941494941712,1.7244216847419738
1986-01-31,56.05502522513444,A,1.9128984212875368,1.9215539693832397,1.9103015303611754,1.8800068795681,1.786526026725769,1.719704295396805,1.7261095345020294
1986-02-03,56.05151306544875,A,1.9215552806854248,1.9198230981826783,1.9137639164924622,1.884767520427704,1.7924119091033937,1.7223010098934173,1.7279272270202637
1986-02-04,56.04721890231547,A,1.9128984212875368,1.9146297931671143,1.9137639164924622,1.8877969682216644,1.7984708666801452,1.724811155796051,1.7298314720392227
1986-02-05,56.04597010966267,A,1.9128984212875368,1.9146297931671146,1.9154950737953187,1.8903936743736267,1.8040104842185973,1.727580964565277,1.7318222725391388
1986-02-06,56.04603302156684,A,1.9215552806854248,1.9163611650466923,1.9172264099121095,1.8947215855121613,1.8097232389450073,1.7302642333507539,1.7338563573360444
1986-02-07,56.05017343302713,A,1.9475200176239011,1.9232854843139648,1.9224197268486023,1.9020788192749023,1.8159552884101868,1.7334668219089509,1.7360202658176422
1986-02-10,56.05507219216258,A,1.973488450050354,1.9336721181869507,1.9267476081848145,1.9094361186027526,1.8228798341751098,1.7363231921195983,1.7381841772794724
1986-02-11,56.06796458894175,A,2.0340771675109863,1.9579078674316406,1.9362688302993774,1.9176589906215669,1.8308430266380311,1.7399585592746734,1.7406077593564988
1986-02-12,56.07979961949445,A,2.0340771675109863,1.9821436166763307,1.9483867049217225,1.925016278028488,1.8386330962181092,1.7436804926395417,1.7429447853565216
1986-02-13,56.08858728052055,A,2.016765832901001,2.001185727119446,1.9587734460830688,1.93194078207016,1.8460769391059875,1.7474024140834807,1.7451519721746445
1986-02-14,56.09121411054354,A,2.008110523223877,2.013303828239441,1.968294656276703,1.9392980933189392,1.8531745815277099,1.751037782430649,1.747056218981743
1986-02-17,56.091047269277,A,2.008110523223877,2.0202282428741456,1.976950180530548,1.945357048511505,1.8597528672218322,1.7546731507778168,1.7487873524427413
1986-02-18,56.082147262385206,A,2.008110523223877,2.0150349140167236,1.9864713907241822,1.9501176536083222,1.8659849214553832,1.7581354176998139,1.750561763048172
1986-02-19,56.07216435235086,A,1.9994547367095947,2.0081104278564452,1.995127022266388,1.9553110480308533,1.871524565219879,1.761511126756668,1.7523361682891845
1986-02-20,56.061981686940534,A,1.98214328289032,2.001185917854309,2.0011858224868773,1.9592061161994934,1.87654483795166,1.7646271550655366,1.7538941824436187
1986-02-21,56.05440884281455,A,1.9907995462417605,1.9977237224578857,2.005513775348663,1.9639667510986327,1.8813919925689697,1.7678297460079193,1.7554954779148102
1986-02-24,56.04564943932508,A,1.98214328289032,1.9925302743911744,2.00637925863266,1.9665634334087372,1.8848542594909667,1.7709457743167878,1.7568803799152375
1986-02-25,56.03809306225805,A,1.98214328289032,1.9873368263244628,2.0011858701705934,1.9687273502349854,1.8888358426094056,1.7739752447605133,1.7582220011949539
1986-02-26,56.03073665028609,P,1.964832782745361,1.9804124355316162,1.9942614316940308,1.9713240683078765,1.8928174591064453,1.7769181680679322,1.7595203506946564
1986-02-27,56.033002752013395,P,2.0254220962524414,1.9890681982040406,1.995127058029175,1.9769502520561217,1.8978377151489259,1.7802073109149932,1.7611216467618942
1986-02-28,56.03735718145054,A,2.051388502120972,2.0011859893798833,1.9994548559188843,1.9838747560977936,1.9032042026519775,1.7835830056667328,1.7628960502147675
1986-03-03,56.05393041981275,A,2.129288911819458,2.030615115165711,2.0115726947784425,1.9942614376544952,1.909955587387085,1.7877377045154572,1.765059955716133
1986-03-04,56.070647056168134,A,2.120633363723755,2.0583131313323975,2.0228249788284303,2.0046481847763062,1.9168800687789918,1.7917193126678468,1.7667478018999099
1986-03-05,56.088158089806676,A,2.120633363723755,2.0894732475280766,2.0349428415298463,2.015034931898117,1.9238045501708985,1.7955277943611145,1.768089421391487
1986-03-06,56.09799087805635,A,2.129288911819458,2.1102466106414797,2.04965740442276,2.0254216134548186,1.9312483811378478,1.7994228315353393,1.769690716266632
1986-03-07,56.10388352202574,A,2.129288911819458,2.125826692581177,2.06350634098053,2.0345100581645967,1.9383459734916686,1.803490995168686,1.7715084010362625
1986-03-10,56.10271411151131,A,2.172568082809448,2.1344825267791747,2.0825488209724425,2.044464039802551,1.945789828300476,1.8080784857273102,1.7735857546329499
1986-03-11,56.10125707402391,A,2.163912296295166,2.143138313293457,2.1007257223129274,2.05095579624176,1.9532336807250976,1.8125794184207917,1.7756631070375442
1986-03-12,56.10050469992378,A,2.163912296295166,2.151794099807739,2.120633673667908,2.0574475526809692,1.9606775331497193,1.81725346326828,1.7778270202875137
1986-03-13,56.097012059200885,A,2.1466009616851807,2.155256509780884,2.1327515602111817,2.0639393091201783,1.9676020455360412,1.8223602974414825,1.7799043768644334
1986-03-14,56.09512669152309,A,2.155256509780884,2.1604500293731688,2.143138360977173,2.0712966084480287,1.974180326461792,1.827726799249649,1.7820250111818314
1986-03-17,56.08728606021867,A,2.1466009616851807,2.1552566051483155,2.144869565963745,2.0782211303710936,1.9805854964256286,1.833266417980194,1.7840590900182725
1986-03-18,56.08051188325708,A,2.137945413589477,2.1500632286071775,2.146600770950317,2.084712874889374,1.9862982153892517,1.8388060402870179,1.7861364543437959
1986-03-19,56.074960866651,A,2.155256509780884,2.1483320713043215,2.15006308555603,2.0925029635429384,1.9921840596199036,1.8445187735557556,1.788300374150276
1986-03-20,56.07432239056586,A,2.163912296295166,2.1517943382263183,2.1535254240036013,2.1015914142131806,1.9987623643875123,1.8501449418067932,1.790550840497017
1986-03-21,56.075086812120254,A,2.1812233924865723,2.156987714767456,2.1587188720703123,2.1111126065254213,2.006379325389862,1.8559442210197448,1.7927147483825683
1986-03-24,56.08016080948562,A,2.1898796558380127,2.1656434535980225,2.1604500293731688,2.121499425172806,2.013650069236755,1.8619166266918183,1.794921937584877
1986-03-25,56.08579888336083,A,2.1898796558380127,2.1760303020477294,2.1630467653274534,2.1318862438201904,2.0200552678108217,1.8678890323638917,1.7971724098920823
1986-03-26,56.08643691582529,A,2.163912296295166,2.177761459350586,2.1630467653274534,2.1418402194976807,2.025594885349274,1.873861435651779,1.799379608631134
1986-03-27,56.08515961790987,A,2.172568082809448,2.1794926166534423,2.1656434774398803,2.149197518825531,2.0314807319641113,1.8797472846508025,1.8017166346311568
1986-03-28,56.08127001990696,A,2.172568082809448,2.1777615547180176,2.1673746347427367,2.1552564978599547,2.0377128076553346,1.885633133649826,1.8041402179002761
1986-03-31,56.07424208563659,A,2.163912296295166,2.1725680828094482,2.1691057682037354,2.1569876670837402,2.0432524251937867,1.891345865726471,1.8064772403240204
1986-04-01,56.063340412281114,A,2.129288911819458,2.1604499340057375,2.168240118026733,2.157420444488525,2.047580235004425,1.896539249420166,1.808727703690529
1986-04-02,56.05639432376657,A,2.129288911819458,2.1535252571105956,2.1656433582305907,2.1578532218933106,2.052254276275635,1.9019057476520538,1.8110214459896088
1986-04-03,56.04713470909997,P,2.120633363723755,2.143138313293457,2.1613154649734496,2.157420444488525,2.0565821051597597,1.9068394696712494,1.8131853556632995
1986-04-04,56.03247627812951,P,2.068700790405273,2.122364854812622,2.1500632047653196,2.154391038417816,2.0600443840026856,1.9110807406902313,1.815089602470398
1986-04-07,56.015079364422,P,2.0340771675109863,2.0963978290557863,2.1344829559326173,2.1474664926528932,2.0621217346191405,1.9148026740550994,1.8165177792310714
1986-04-08,56.00631962586504,P,2.068700790405273,2.084280204772949,2.1223650693893434,2.1427059173583984,2.064718451499939,1.918351491689682,1.8182056349515916
1986-04-09,56.00106619194156,P,2.094667434692383,2.077355909347534,2.115440583229065,2.1392436742782595,2.068353831768036,1.9225062036514282,1.8201098769903183
1986-04-10,55.99762194439285,P,2.0860116481781006,2.070431566238403,2.10678493976593,2.1362142086029055,2.071816096305847,1.9266609156131744,1.8219708400964736
1986-04-11,56.00303710992183,P,2.094667434692383,2.0756248950958254,2.0989948749542235,2.13318475484848,2.075451476573944,1.9309887516498565,1.8237885290384293
1986-04-14,56.01616565865165,P,2.094667434692383,2.0877429485321044,2.092070388793945,2.1305880784988402,2.0789137196540834,1.9356628143787384,1.825649503469467
