Date,GRADE,GPS,AVB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-11-21,64.44463174251369,A,19.83824348449707,19.773014068603516,19.567450714111327,19.199456787109376,19.186688270568848,19.564567108154296,19.02027831077576
2001-11-22,64.45151005014583,A,19.83824348449707,19.796131896972657,19.633909034729005,19.26777238845825,19.184856491088865,19.569473495483397,19.02748571395874
2001-11-23,64.44533019290931,A,19.87537956237793,19.839886093139647,19.706144332885742,19.322465705871583,19.183767433166505,19.573326225280763,19.034938278198243
2001-11-26,64.40686082482036,A,19.80108642578125,19.83741111755371,19.75856761932373,19.37406368255615,19.19422134399414,19.577291088104246,19.042019376754762
2001-11-27,64.38983135843652,A,19.83824348449707,19.83823928833008,19.776318359375,19.43391752243042,19.19914836883545,19.582278861999512,19.049484376907348
2001-11-28,64.3938290610655,A,19.91666412353516,19.853923416137697,19.813468742370606,19.49273853302002,19.214764099121094,19.589272327423096,19.05803483963013
2001-11-29,64.41027926392086,A,19.86299705505371,19.858874130249024,19.82750301361084,19.529475688934326,19.240299339294435,19.596136207580567,19.06712926864624
2001-11-30,64.46445391138607,A,19.95794105529785,19.875386428833007,19.85763626098633,19.590567111968994,19.276690521240234,19.601913890838624,19.075291843414306
2001-12-03,64.48631718839609,A,19.796951293945312,19.87455940246582,19.855985260009767,19.639275074005127,19.308640632629395,19.608321018218994,19.082154150009156
2001-12-04,64.53718718869072,A,20.01572799682617,19.91005630493164,19.874147796630858,19.680552673339843,19.339347686767578,19.617119522094725,19.089000940322876
2001-12-05,64.57056819115292,A,20.263391494750977,19.979401779174804,19.91666259765625,19.74205665588379,19.362793502807616,19.626562461853027,19.096234140396117
2001-12-06,64.62470499923222,A,20.39136505126953,20.08507537841797,19.971974754333495,19.80294189453125,19.383927955627442,19.638302936553956,19.10287892341614
2001-12-07,64.6278446265038,A,20.44089126586914,20.181665420532227,20.02852592468262,19.86733512878418,19.398540267944338,19.650538673400877,19.10822606086731
2001-12-10,64.65415542281377,A,20.366596221923828,20.29559440612793,20.085076904296876,19.921822261810302,19.410428504943848,19.66211280822754,19.11258758544922
2001-12-11,64.63149473972145,A,20.325319290161133,20.35751266479492,20.13378448486328,19.95505142211914,19.419922561645507,19.673477878570555,19.117733249664308
2001-12-12,64.53767424824791,A,20.007474899291992,20.306329345703126,20.142865562438963,19.978167152404787,19.443616218566895,19.679587955474855,19.121091594696043
2001-12-13,64.39826874709328,A,19.970319747924805,20.22212028503418,20.153597831726074,19.990550422668456,19.459054107666017,19.684878673553467,19.124561309814453
2001-12-14,64.2607745499757,A,19.95794105529785,20.125530242919922,20.153597831726074,20.0056170463562,19.471520080566407,19.68980125427246,19.127751235961913
2001-12-17,64.13123432288776,A,19.891895294189453,20.030590057373047,20.16309223175049,20.00953874588013,19.485306968688963,19.694104137420656,19.13053168296814
2001-12-18,64.05258800681007,A,20.01985740661621,19.969497680664062,20.163505172729494,20.018826484680176,19.501818084716795,19.69948316574097,19.133852882385256
2001-12-19,64.00974666445683,P,19.949687957763672,19.957940292358398,20.13213481903076,20.024398708343504,19.515935401916504,19.70224681854248,19.136882667541503
2001-12-20,63.909534566218234,P,19.586441040039062,19.88116455078125,20.051642417907715,20.011808586120605,19.518082122802735,19.69958656311035,19.138670721054076
2001-12-21,63.82045624171861,P,19.59882354736328,19.809341049194337,19.96743564605713,19.997980785369872,19.521466903686523,19.696113719940186,19.140263204574584
2001-12-24,63.724990612859195,P,19.54928398132324,19.74081878662109,19.88570442199707,19.985390663146973,19.520310974121095,19.69137191772461,19.141449460983278
2001-12-25,63.59909413070354,P,19.54928398132324,19.6467041015625,19.80810089111328,19.97094268798828,19.518990058898925,19.686019325256346,19.141962127685545
2001-12-26,63.5230927986646,P,19.607080459594727,19.57818260192871,19.768061447143555,19.95546350479126,19.5210538482666,19.680633964538575,19.14502223968506
2001-12-27,63.60404433422209,P,19.74933815002441,19.61076202392578,19.745963287353515,19.949780559539796,19.53264995574951,19.677078380584717,19.14972478866577
2001-12-28,63.69822687270371,P,19.803733825683597,19.651744079589843,19.73054256439209,19.94207019805908,19.550287399291992,19.671949634552004,19.154937028884888
2001-12-31,63.81619566900188,P,19.795366287231445,19.700960540771483,19.72088966369629,19.94199094772339,19.573866691589355,19.666940727233886,19.158542404174806
2002-01-01,63.935333980264865,P,19.795366287231445,19.750177001953126,19.698440551757812,19.930972862243653,19.59744598388672,19.661321144104004,19.16294020652771
2002-01-02,64.00765134457558,P,19.703311920166016,19.769423294067384,19.67380294799805,19.902968883514404,19.624302787780763,19.654781017303467,19.168805418014525
2002-01-03,64.05340482585198,P,19.912521362304688,19.802059936523438,19.70641098022461,19.879026699066163,19.653114585876466,19.650332984924315,19.175917530059813
2002-01-04,64.0636654634002,A,19.862308502197266,19.813774871826173,19.732759475708008,19.850097560882567,19.674730491638183,19.645382823944093,19.18324041366577
2002-01-07,64.05356000140522,A,19.81210327148437,19.81712226867676,19.759041404724123,19.822372913360596,19.69559001922607,19.638953380584717,19.190553255081177
2002-01-08,64.04901016946918,A,19.78699111938477,19.81544723510742,19.782812118530273,19.79545650482178,19.718506507873535,19.628282794952394,19.19932691574097
2002-01-09,64.05932417365409,A,19.740970611572266,19.822978973388672,19.796201133728026,19.782131290435792,19.73852104187012,19.617274169921874,19.208874435424804
2002-01-10,63.94873301153072,P,19.55686378479004,19.75184745788574,19.77695369720459,19.761458492279054,19.747093238830566,19.601533737182617,19.216517515182495
2002-01-11,63.8613592646586,P,19.39786148071289,19.65895805358887,19.73636646270752,19.733454513549805,19.760328216552736,19.587663974761963,19.225152759552003
2002-01-14,63.76636299592689,P,19.305816650390625,19.55770072937012,19.687411499023437,19.704150581359862,19.769988708496093,19.57429880142212,19.232825717926026
2002-01-15,63.63891235635995,P,19.20957374572754,19.44221725463867,19.628832244873045,19.66363639831543,19.77037666320801,19.558586807250975,19.240539588928222
2002-01-16,63.52952340860495,P,19.205394744873047,19.335102081298828,19.57904052734375,19.6264217376709,19.773818321228028,19.543403148651123,19.250220527648924
2002-01-17,63.50541376294208,P,19.18029022216797,19.259787368774415,19.505817413330078,19.606114196777344,19.77395092010498,19.528904914855957,19.259775943756104
2002-01-18,63.451961455423344,P,18.971088409423828,19.1744327545166,19.416695404052735,19.57472743988037,19.770312156677246,19.51304750442505,19.26828535079956
2002-01-21,63.42023372999338,B,18.971088409423828,19.10748710632324,19.33259391784668,19.5458176612854,19.764196853637696,19.497190093994142,19.277497549057006
2002-01-22,63.4252245555652,B,18.983627319335938,19.062297821044922,19.252257537841796,19.517534828186037,19.750654678344727,19.48390096664429,19.286069650650024
2002-01-23,63.3978080688266,B,18.94597053527832,19.010412979125977,19.1727575302124,19.484479331970213,19.73867088317871,19.471171798706056,19.292204484939575
2002-01-24,63.361714571414204,B,18.8957633972168,18.95350761413574,19.106647491455078,19.441800594329834,19.722133064270018,19.461156845092773,19.2983292388916
2002-01-25,63.36115853305241,B,18.837182998657227,18.92672653198242,19.050579643249513,19.393473052978514,19.705744552612305,19.449253311157225,19.3050044631958
2002-01-28,63.322974380333,B,18.678184509277344,18.868145751953126,18.987816429138185,19.33761396408081,19.683039016723633,19.43673683166504,19.311125602722168
2002-01-29,63.26240222679351,B,18.59450912475586,18.79032211303711,18.926309967041014,19.27757110595703,19.658247146606445,19.423383598327636,19.314940814971923
2002-01-30,63.23018754702741,B,18.661453247070312,18.733418655395507,18.871915817260742,19.225478172302246,19.63471134185791,19.41069980621338,19.31899040222168
2002-01-31,63.221974116791245,B,18.807905197143555,18.71584701538086,18.834677314758302,19.17024736404419,19.61410457611084,19.399480533599853,19.322366619110106
2002-02-01,63.26101754295362,B,19.017114639282227,18.751833343505858,18.83927993774414,19.127987670898438,19.596939277648925,19.390353355407715,19.326367168426515
2002-02-04,63.40162176542116,B,19.20957374572754,18.8581111907959,18.863128471374512,19.097861194610594,19.585109024047853,19.389665184020995,19.331249675750733
2002-02-05,63.562738292416874,B,19.230504989624023,18.985310363769532,18.88781623840332,19.07003688812256,19.57295425415039,19.38605131149292,19.335995874404908
2002-02-06,63.72263726647899,C,19.24723625183105,19.10246696472168,18.917942810058594,19.0453501701355,19.55956569671631,19.3871648979187,19.34178956031799
2002-02-07,63.852189604345966,C,19.125900268554688,19.166065979003907,18.94095649719238,19.02380199432373,19.54482376098633,19.392561550140382,19.3466552734375
2002-02-08,63.95221024185603,A,19.20957374572754,19.204557800292967,18.978195571899413,19.014387607574463,19.52985641479492,19.403273468017577,19.351999645233153
2002-02-11,64.02026206548116,A,19.38113594055176,19.238870239257814,19.048490715026855,19.018153572082518,19.521540107727052,19.415090370178223,19.358543176651
2002-02-12,64.00278387517425,A,19.008731842041016,19.19451560974121,19.089912986755373,19.008111476898193,19.501400184631347,19.420373935699462,19.363144340515138
2002-02-13,63.97245343657776,A,19.15937805175781,19.176943969726562,19.139705467224122,19.00581064224243,19.479319915771484,19.42105670928955,19.369161434173584
2002-02-14,63.97402878074607,A,19.305816650390625,19.21292724609375,19.18949661254883,19.012086963653566,19.457608947753908,19.420768451690673,19.376533184051514
2002-02-15,63.92049669286524,A,19.234678268432617,19.217948150634765,19.211252975463868,19.025266456604005,19.433484687805176,19.416012477874755,19.383770141601563
2002-02-18,63.8135881895986,C,19.234678268432617,19.188656616210938,19.213763427734374,19.038445949554443,19.410846328735353,19.4106374168396,19.391288270950316
2002-02-19,63.783250150201816,C,19.100791931152344,19.207068634033202,19.200792121887208,19.044304180145264,19.386355781555174,19.40313917160034,19.39773530960083
2002-02-20,63.809805476632484,C,19.23887062072754,19.22296714782715,19.199955558776857,19.058949184417724,19.370983695983888,19.40729995727539,19.404752292633056
2002-02-21,63.76830652840038,C,19.104969024658203,19.182797622680663,19.197862434387208,19.069409465789796,19.353676681518554,19.406365394592285,19.409633893966674
2002-02-22,63.793974684352946,B,19.29744911193848,19.195351791381835,19.2066499710083,19.092422771453858,19.340466842651367,19.405993461608887,19.414594316482543
2002-02-25,63.865088970057286,C,19.422971725463867,19.233010482788085,19.21083354949951,19.129662132263185,19.331088371276856,19.40819766998291,19.420282783508302
2002-02-26,63.98119156048458,A,19.498291015625,19.312510299682618,19.25978946685791,19.17485122680664,19.320657043457032,19.411237564086914,19.426066694259642
2002-02-27,64.00661402822007,A,19.452268600463867,19.355189895629884,19.289078521728516,19.21439199447632,19.310708656311036,19.41332202911377,19.430154638290404
2002-02-28,64.0479460880983,A,19.305816650390625,19.395359420776366,19.289078521728516,19.23928756713867,19.305096168518066,19.4115891456604,19.433068571090697
2002-03-01,64.10931972125691,A,19.644731521606445,19.46481590270996,19.3300838470459,19.27066841125488,19.30601432800293,19.413740615844727,19.437335681915282
2002-03-04,64.16400371799368,A,19.84139633178711,19.54850082397461,19.390755653381348,19.302259540557863,19.311856575012207,19.41608377456665,19.44258611679077
2002-03-05,64.28079275496886,A,20.29328346252441,19.707499313354493,19.510004806518555,19.35539846420288,19.32673656463623,19.42286331176758,19.45079882621765
2002-03-06,64.47249802134367,A,20.50667381286621,19.918380355834962,19.636785125732423,19.41837034225464,19.34472843170166,19.432891139984132,19.460901775360107
2002-03-07,64.71394112867769,A,20.515047073364254,20.16022644042969,19.777792930603027,19.487827682495116,19.360042610168456,19.446346282958984,19.47044418334961
2002-03-08,64.873361274736,A,20.485759735107425,20.328432083129883,19.89662399291992,19.551636981964112,19.373683128356934,19.461985263824463,19.48030198097229
2002-03-11,64.98426988128429,A,20.43972396850586,20.44809761047363,19.998299217224123,19.604566383361817,19.386570281982422,19.480218486785887,19.489126377105713
2002-03-12,64.97260279390552,A,20.389514923095703,20.467343902587892,20.08742160797119,19.673605537414552,19.398453254699707,19.497949619293212,19.49749897956848
2002-03-13,64.93513717984521,A,20.50667381286621,20.467343902587892,20.192862129211427,19.74097032546997,19.41452049255371,19.519411640167235,19.50629672050476
2002-03-14,64.92535605371673,A,20.791202545166016,20.522574996948244,20.341400718688966,19.81523962020874,19.432094116210937,19.5426043510437,19.516476936340332
2002-03-15,64.96301496238874,A,20.962759017944336,20.617974853515626,20.473203468322755,19.901643657684325,19.45410312652588,19.564416809082033,19.527816162109374
2002-03-18,65.01711944356292,A,20.9334659576416,20.716723251342774,20.582410430908205,19.986583042144776,19.476530380249024,19.58606019973755,19.539249811172485
2002-03-19,65.09934843749949,A,20.962759017944336,20.8313720703125,20.649357986450195,20.079681396484375,19.500045738220216,19.609276123046875,19.55101071357727
2002-03-20,65.13649863677033,A,20.94184112548828,20.918405532836914,20.692874717712403,20.16482992172241,19.524063148498534,19.631292095184325,19.56232565879822
2002-03-21,65.16263257726838,A,21.19706153869629,20.99957733154297,20.761076164245605,20.269434547424318,19.55686710357666,19.651980171203615,19.575197830200196
2002-03-22,65.14109452133772,A,21.0422477722168,21.01547508239746,20.816724967956542,20.356674480438233,19.58975482940674,19.675041522979736,19.587818002700807
2002-03-25,65.11474069291452,A,20.97112464904785,21.02300682067871,20.869865036010744,20.434082126617433,19.623060989379884,19.696524848937987,19.6005846118927
2002-03-26,65.08797924456891,A,21.025514602661133,21.03555793762207,20.933465003967285,20.51044330596924,19.659379806518555,19.71487823486328,19.613442363739015
2002-03-27,65.13323323599849,A,21.25889015197754,21.09896774291992,21.00868663787842,20.600774383544923,19.700449714660646,19.737134017944335,19.626362590789796
2002-03-28,65.08563009772287,A,21.131589889526367,21.085873413085938,21.042725372314454,20.69206304550171,19.739475708007813,19.756713314056398,19.637080030441282
2002-03-29,65.06538532383708,A,21.131589889526367,21.10374183654785,21.059608459472656,20.766405963897704,19.782685737609864,19.776498947143555,19.648058547973633
2002-04-01,65.0626924944027,A,21.161296844482425,21.141776275634765,21.08239154815674,20.83240098953247,19.826489906311036,19.795343379974366,19.660089235305787
2002-04-02,65.0717363594225,A,21.38196182250977,21.213065719604494,21.12431182861328,20.88683490753174,19.87445659637451,19.81255563735962,19.672500343322753
2002-04-03,65.00301775768064,A,21.30132293701172,21.22155227661133,21.160260009765626,20.926567363739014,19.92156364440918,19.830117263793944,19.68430468559265
2002-04-04,64.98391879104054,A,21.322540283203125,21.25974235534668,21.172807884216308,20.966942024230956,19.970099182128905,19.84611612319946,19.6952379989624
2002-04-05,64.97284936515614,A,21.30132293701172,21.293688964843753,21.1987154006958,21.00772018432617,20.019381980895997,19.86256326675415,19.706574087142943
2002-04-08,64.98526293727373,A,21.454090118408203,21.352247619628905,21.247011947631837,21.05843849182129,20.074900093078615,19.878969554901122,19.71708620071411
2002-04-09,65.02518032259503,A,21.70020294189453,21.415895843505858,21.314480781555176,21.12397289276123,20.137013969421385,19.897630558013915,19.728747415542603
2002-04-10,65.16112015824072,A,22.06511878967285,21.568655014038086,21.395103645324706,21.20189514160156,20.20508728027344,19.919899311065674,19.742233209609985
2002-04-11,65.30169713473107,A,22.107555389404297,21.72565803527832,21.4927001953125,21.267712783813476,20.271080284118653,19.942592430114747,19.756032962799072
2002-04-12,65.46665207173169,A,22.340932846069336,21.933580017089845,21.613634490966795,21.336621475219726,20.337556648254395,19.96724796295166,19.77028709411621
2002-04-15,65.52382230003097,A,22.00995635986328,22.04475326538086,21.698500442504884,21.39044599533081,20.393564300537108,19.98933666229248,19.783313875198363
2002-04-16,65.44093356683508,A,21.636547088623047,22.032022094726564,21.72395896911621,21.424135398864745,20.44168514251709,20.007319698333742,19.794799280166625
2002-04-17,65.17551604082341,A,21.14432716369629,21.84786376953125,21.70825939178467,21.434259700775147,20.479626960754395,20.01959632873535,19.804434328079225
2002-04-18,64.89110386792227,A,21.06795692443848,21.639944076538086,21.682801055908204,21.427804470062256,20.51846809387207,20.0316459274292,19.813891067504883
2002-04-19,64.58441709301509,A,21.19949531555176,21.41165657043457,21.672618293762206,21.435666847229008,20.558266525268554,20.04406147003174,19.82298768043518
2002-04-22,64.338914475716,P,21.02551651000977,21.214768600463866,21.629760932922363,21.438386440277103,20.591154136657714,20.05634712219238,19.83233407020569
2002-04-23,64.02321396692516,P,20.12168884277344,20.911796951293947,21.471909523010257,21.39319515228272,20.613413276672365,20.057406730651856,19.83726312637329
2002-04-24,63.83935921658293,P,20.240503311157227,20.731032180786137,21.289447975158694,21.342275810241702,20.635035781860353,20.05717784881592,19.841870155334473
2002-04-25,63.675555852990584,P,20.240503311157227,20.565541458129886,21.102742767333986,21.297721481323244,20.653729515075682,20.055669231414797,19.846986083984376
2002-04-26,63.46130668635187,P,20.11745262145996,20.349132919311526,20.88039474487305,21.247014617919923,20.67138500213623,20.052434844970705,19.85148675918579
2002-04-29,63.27425689534635,P,20.049560546875,20.15394172668457,20.68435516357422,21.191427803039552,20.687682647705078,20.049264488220214,19.855688648223875
2002-04-30,63.355709814844914,P,20.2277774810791,20.175159454345703,20.543478202819827,21.13371858596802,20.710222358703614,20.048289070129396,19.860883474349976
2002-05-01,63.37475490147031,P,19.922264099121094,20.111511611938475,20.421271896362306,21.06476564407349,20.723890228271486,20.047436962127687,19.86351245880127
2002-05-02,63.40529253107647,P,19.943470001220703,20.052104949951172,20.30882320404053,20.995812129974368,20.740660247802733,20.047168464660643,19.866023569107057
2002-05-03,63.47852377416516,P,19.97742462158203,20.024099349975586,20.186616134643558,20.929617214202885,20.754259757995605,20.047363300323486,19.868582277297975
2002-05-06,63.53783470216417,P,19.939228057861328,20.002032852172853,20.077987289428712,20.85387411117554,20.764584884643554,20.047836627960205,19.87097038269043
2002-05-07,63.48271799762287,P,19.81617546081543,19.919712448120116,20.04743595123291,20.759672737121583,20.770942573547362,20.045799808502196,19.872641487121584
2002-05-08,63.46057708084779,P,19.73979377746582,19.883218383789064,19.99736499786377,20.643406486511232,20.7766930770874,20.04370086669922,19.87297384262085
2002-05-09,63.42609581928246,P,19.688875198364254,19.832299423217773,19.942202186584474,20.52247247695923,20.784354248046874,20.044725208282472,19.87215588569641
2002-05-10,63.34424196978466,P,19.56158447265625,19.749131393432616,19.886615371704103,20.383505058288577,20.78269130706787,20.0443528175354,19.870233268737792
2002-05-13,63.27527505549994,B,19.56158447265625,19.673602676391603,19.837817764282228,20.261086463928226,20.777095069885252,20.04447582244873,19.86792387008667
2002-05-14,63.23977395922179,B,19.671913146972656,19.64475021362305,19.782231330871582,20.162854766845705,20.76466766357422,20.045702114105225,19.865860719680786
2002-05-15,63.267281900469946,B,19.803438186645508,19.657479095458985,19.770348739624023,20.095810317993166,20.750602951049803,20.047665691375734,19.864149827957153
2002-05-16,63.2467575815593,B,19.56158447265625,19.632020950317383,19.73216018676758,20.020491695404054,20.731533699035644,20.04578815460205,19.861433267593384
2002-05-17,63.28420163585446,B,19.64219665527344,19.64814338684082,19.698637390136717,19.942626762390137,20.714662437438964,20.04417278289795,19.858061208724976
2002-05-20,63.30613462021196,B,19.56158447265625,19.64814338684082,19.660873031616212,19.869430160522462,20.697099647521974,20.041834964752198,19.854387845993042
2002-05-21,63.30376864179565,B,19.39608383178711,19.59297752380371,19.61886386871338,19.833149909973145,20.6772310256958,20.037842140197753,19.84958164215088
2002-05-22,63.24003144198707,B,19.374874114990234,19.507264709472658,19.58237190246582,19.789868450164796,20.654595031738282,20.034557762145997,19.844669389724732
2002-05-23,63.2951781720021,B,19.718582153320312,19.538664245605467,19.585342597961425,19.763772392272948,20.633142623901367,20.032618370056152,19.841475677490234
2002-05-24,63.34035192303883,B,19.73555564880371,19.557336044311523,19.60273971557617,19.744677543640137,20.608598556518555,20.031350841522215,19.838366832733154
2002-05-27,63.39997657951113,B,19.73555564880371,19.592130279541017,19.62013683319092,19.728977298736574,20.584640350341797,20.03058536529541,19.834769372940062
2002-05-28,63.504369838534586,C,19.964693069458008,19.705852127075197,19.649414825439454,19.715823078155516,20.56467903137207,20.032362384796144,19.830322589874267
2002-05-29,63.694408925754004,C,20.27444839477539,19.885766983032227,19.696515846252442,19.733432292938232,20.551331176757813,20.037697162628174,19.827485666275024
2002-05-30,63.78370155129273,C,20.21929359436035,19.985909271240235,19.762286758422853,19.747223472595216,20.531775817871093,20.04432146072388,19.822927598953246
2002-05-31,63.85638993222943,C,20.09622573852539,20.05804328918457,19.807689666748047,19.753163528442382,20.512855377197265,20.051305103302003,19.819484539031983
2002-06-03,63.95529775268236,C,20.19807243347168,20.150546646118165,19.87133846282959,19.766105747222902,20.497394332885744,20.060227661132814,19.817263231277465
2002-06-04,64.02935666287253,C,20.282936096191406,20.214195251464844,19.96002368927002,19.7894437789917,20.48254276275635,20.070961284637452,19.814774045944215
2002-06-05,64.00682979053971,C,20.261716842651367,20.21164894104004,20.048707962036133,19.815539932250978,20.462599296569824,20.081524505615235,19.81246382713318
2002-06-06,64.0131870514425,C,20.25748062133789,20.219286346435545,20.102597808837892,19.843970203399657,20.445117111206056,20.092296409606934,19.810600662231444
2002-06-07,64.01196349667896,C,20.070764541625977,20.214194107055665,20.136118698120118,19.869429206848146,20.423900604248047,20.103293170928954,19.808170337677
2002-06-10,63.947464761242315,C,19.956212997436523,20.165822219848632,20.158184432983397,19.889160633087158,20.399798927307128,20.11314441680908,19.80516725540161
2002-06-11,63.81262333942525,C,19.77375030517578,20.063985061645507,20.139090156555177,19.894252490997314,20.36763469696045,20.12104564666748,19.802473306655884
2002-06-12,63.711236847051,C,19.85861015319824,19.983363723754884,20.09750633239746,19.897011089324952,20.33878044128418,20.13017204284668,19.800671920776367
2002-06-13,63.61148453909561,B,19.77375030517578,19.88661766052246,20.052952003479003,19.907619380950926,20.30780464172363,20.13895191192627,19.80005437850952
2002-06-14,63.50084690189376,B,19.56158447265625,19.784781646728515,19.99948787689209,19.90358877182007,20.273009872436525,20.14619592666626,19.797724618911744
2002-06-17,63.4274216535862,B,19.56582260131836,19.70670356750488,19.93626289367676,19.903800678253173,20.235244522094728,20.15507230758667,19.795904569625854
2002-06-18,63.39069373835184,B,19.43853187561035,19.639659881591797,19.851822471618654,19.905923080444335,20.19001110076904,20.163512535095215,19.793448066711427
2002-06-19,63.34499616588314,B,19.52339553833008,19.572616958618163,19.777990341186523,19.913349151611328,20.13917663574219,20.172131958007814,19.791415882110595
2002-06-20,63.330786364641334,B,19.731311798095703,19.564129257202147,19.725373458862304,19.913985633850096,20.091651763916015,20.181366024017333,19.790423278808593
2002-06-21,63.38793115970916,B,19.9052791595459,19.632868194580077,19.708824920654298,19.922471809387208,20.042938690185547,20.19024766921997,19.79030051231384
2002-06-24,63.441817674351746,B,19.811935424804688,19.682090759277344,19.694397163391113,19.926290798187257,19.998978271484376,20.19627128601074,19.79296823501587
2002-06-25,63.586181535004386,A,20.09199333190918,19.81278305053711,19.72622146606445,19.932655811309814,19.968087196350098,20.204886169433593,19.795468740463257
2002-06-26,63.73461974906339,A,20.07046127319336,19.922196197509766,19.747406578063966,19.922456455230712,19.946609878540038,20.213118419647216,19.80014165878296
2002-06-27,63.871798963726455,A,20.113523483276367,19.998638534545897,19.781383895874022,19.917167949676514,19.927521209716797,20.222994651794433,19.807778100967408
2002-06-28,63.97390039080805,A,20.113523483276367,20.04028739929199,19.836577796936034,19.918032836914062,19.90580177307129,20.232034149169923,19.81765380859375
2002-07-01,64.02484472368182,A,19.87664222717285,20.053228759765624,19.867659759521484,19.90196132659912,19.88282428741455,20.236989212036132,19.826039791107178
2002-07-02,64.00148258310537,A,19.743125915527344,19.98345527648926,19.898119163513183,19.874970817565917,19.87525302886963,20.244333152770995,19.83235354423523
2002-07-03,63.93519328139306,P,19.661287307739254,19.90162048339844,19.9119083404541,19.844949340820314,19.86366870880127,20.24935224533081,19.83520447731018
2002-07-04,63.82999651358829,P,19.661287307739254,19.811173248291013,19.904905891418455,19.81513967514038,19.85208438873291,20.252906951904297,19.836837701797485
2002-07-05,63.722857091852795,P,19.682830810546875,19.725034713745114,19.88266105651855,19.795742988586426,19.843391952514647,20.25738847732544,19.836700477600097
2002-07-08,63.6439980092029,P,19.48900985717773,19.64750823974609,19.850368499755856,19.772382831573488,19.832180938720704,20.25993179321289,19.835284605026246
2002-07-09,63.545871964412605,P,19.38132667541504,19.57514839172363,19.77930183410644,19.75276165008545,19.815251922607423,20.262737140655517,19.83293815612793
2002-07-10,63.46348708891245,B,19.1229305267334,19.46747703552246,19.684548759460448,19.715977668762207,19.799265251159667,20.261577739715577,19.834438848495484
2002-07-11,63.35240612098255,B,18.90757179260254,19.31673393249512,19.563953590393062,19.672668743133546,19.778547286987305,20.25960376739502,19.832984580993653
2002-07-12,63.24364322911361,B,18.95062828063965,19.170293426513673,19.44766407012939,19.642120933532716,19.758011360168457,20.256135559082033,19.83106451034546
2002-07-15,63.144974359698246,B,18.812816619873047,19.035054779052736,19.341281509399412,19.604470634460448,19.735483131408692,20.250034008026123,19.829115839004515
2002-07-16,63.15953172448278,B,19.165990829467773,18.99198760986328,19.283568000793455,19.59084358215332,19.72247943878174,20.24671100616455,19.82897428512573
2002-07-17,63.161409394295504,B,18.90757179260254,18.948915863037108,19.208196449279786,19.560052394866943,19.705834999084473,20.241264038085937,19.827293033599855
2002-07-18,63.16149200194397,B,18.636228561401367,18.894647216796876,19.105690574645998,19.505298233032228,19.684782066345214,20.234568157196044,19.823078651428222
2002-07-19,63.048839045722254,B,18.175390243530277,18.739599609375,18.954946517944336,19.418803787231447,19.657058181762697,20.219874744415282,19.816807680130005
2002-07-22,62.89214435922661,B,17.87820816040039,18.55267791748047,18.7938663482666,19.322117424011232,19.62339065551758,20.200242862701415,19.808163318634033
2002-07-23,62.533029917983754,B,17.529346466064453,18.225349044799806,18.608668327331543,19.193985080718996,19.580539321899415,20.172603492736815,19.7977334022522
2002-07-24,62.206078617462595,B,17.434598922729492,17.930754470825196,18.439835166931154,19.0621919631958,19.533162536621095,20.14188274383545,19.78738694190979
2002-07-25,62.03046927033001,B,17.753299713134766,17.754168701171874,18.324407958984374,18.94418077468872,19.496996841430665,20.114265270233155,19.78030577659607
2002-07-26,62.089321956866605,B,18.2399959564209,17.76708984375,18.2533447265625,18.850504398345947,19.468952827453613,20.09180763244629,19.776896448135375
2002-07-29,62.33313426707966,B,18.69222640991211,17.929893493652344,18.241285705566405,18.79128360748291,19.451565666198732,20.074332656860353,19.77727557182312
2002-07-30,62.7998511845189,B,19.144458770751957,18.252915954589845,18.239132499694826,18.761350250244142,19.446533164978028,20.061882095336912,19.779915857315064
2002-07-31,63.33449537391757,B,19.35980987548828,18.637958145141603,18.284356307983398,18.746276378631592,19.446231880187987,20.050413455963135,19.784912548065186
2002-08-01,63.696194695174306,C,19.157373428344727,18.918772888183593,18.336470794677734,18.721080684661864,19.435007705688477,20.03407516479492,19.78833975791931
2002-08-02,63.88928274345506,C,19.05832290649414,19.082438278198243,18.42476406097412,18.689855289459228,19.421463050842284,20.01503080368042,19.789723806381225
2002-08-05,63.88742859389516,C,18.782678604125977,19.100528717041016,18.51521110534668,18.654538726806642,19.402405509948732,19.993522930145264,19.789791564941407
2002-08-06,63.774464835976225,C,18.847278594970703,19.041092681884766,18.647004318237304,18.627836322784425,19.380057220458983,19.972368125915526,19.790822124481203
2002-08-07,63.66866519368842,C,19.25213623046875,19.01955795288086,18.82875804901123,18.63429660797119,19.359610977172853,19.95547107696533,19.79338158607483
2002-08-08,63.63094340020755,C,19.273670196533203,19.042817306518554,18.980795097351074,18.652601528167725,19.34069850921631,19.9362371635437,19.794108667373656
2002-08-09,63.60241578304899,B,19.10138511657715,19.051429748535156,19.066934013366698,18.6601393699646,19.320801696777345,19.916828536987303,19.79593502998352
2002-08-12,63.73361742643785,C,19.575159072875977,19.209925842285156,19.155227279663087,18.698256492614746,19.30834342956543,19.902868881225587,19.79969686508179
2002-08-13,63.79144243250776,C,19.424409866333008,19.325352096557616,19.183222389221193,18.71117744445801,19.291172904968263,19.886857833862305,19.800868034362793
2002-08-14,63.73834379098931,C,19.3511962890625,19.345164108276368,19.182361030578612,18.733358669281007,19.272962493896486,19.867780895233153,19.802457456588744
