Date,GRADE,GPS,ETN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1986-07-22,37.83374326918946,B,1.4310609102249146,1.4399359941482544,1.4560214638710023,1.4823682487010956,1.5154822373390198,1.5624295675754547,1.4813057631254196
1986-07-23,37.835450044932976,B,1.4116467237472534,1.434389019012451,1.4463146328926086,1.477653479576111,1.5138736820220948,1.5599966621398926,1.4824807077646256
1986-07-24,37.82623257536431,B,1.4005539417266846,1.4221861124038697,1.4379945516586303,1.47266144156456,1.512209665775299,1.5574528288841247,1.4835729551315309
1986-07-25,37.82923951088108,B,1.422741413116455,1.4194127798080445,1.432725155353546,1.4683627605438232,1.511044855117798,1.5551860344409942,1.484776139855385
1986-07-28,37.83260848302354,B,1.4199671745300293,1.4171940326690673,1.42828768491745,1.4636480212211609,1.509769103527069,1.5532776486873627,1.485924592614174
1986-07-29,37.83143341335968,B,1.4205255508422852,1.4150869607925416,1.4275114774703979,1.458545196056366,1.508005313873291,1.5509611213207244,1.4871030819416047
1986-07-30,37.837315302316405,B,1.4177345037460327,1.4163045167922974,1.4253467679023744,1.4539961695671082,1.5057974219322205,1.5486718392372132,1.4883084654808045
1986-07-31,37.84585888184173,B,1.4205255508422852,1.4202988386154174,1.4212424755096436,1.4494480311870575,1.5029242849349975,1.546382886171341,1.4896095210313798
1986-08-01,37.85029715548956,B,1.4428521394729614,1.4243209838867188,1.4218668818473816,1.4460162222385406,1.4999430084228516,1.5440965378284455,1.490994969010353
1986-08-04,37.86026580153947,B,1.4679687023162842,1.4339212894439697,1.4255576610565186,1.443562912940979,1.497464063167572,1.5422544419765472,1.492451523542404
1986-08-05,37.87380509095192,C,1.4763423204421997,1.4450846433639526,1.430085802078247,1.4430536329746246,1.4950416493415832,1.5407443034648896,1.4939389830827714
1986-08-06,37.88386093776793,C,1.4623878002166748,1.454015302658081,1.4351599097251893,1.4407372713088988,1.4925620031356812,1.5391497886180878,1.4953155493736268
1986-08-07,37.8990463972222,C,1.4763423204421997,1.465178656578064,1.4427387475967408,1.4403666496276855,1.4905833315849304,1.5380809831619262,1.4965836876630783
1986-08-08,37.90943426953421,C,1.481923222541809,1.4729928731918336,1.448656928539276,1.4406910419464112,1.4887162780761718,1.5371231412887574,1.4977426528930664
1986-08-11,37.91744494981018,C,1.50704026222229,1.4808071851730347,1.4573642373085023,1.4428259611129761,1.4874624943733215,1.5361130595207215,1.4990546208620072
1986-08-12,37.92564211352147,C,1.520993947982788,1.4897375106811523,1.4674110770225526,1.4474612772464752,1.4863768553733825,1.5352149415016174,1.5004226493835449
1986-08-13,37.94800386609973,C,1.5712299346923828,1.511505937576294,1.4827606201171875,1.4540536940097808,1.4860740518569946,1.5345433580875396,1.5020281481742859
1986-08-14,37.958586751913124,C,1.5516937971115112,1.5265762329101562,1.49587744474411,1.4585599601268768,1.48560240983963,1.5336212456226348,1.5034400153160095
1986-08-15,37.97334548870747,C,1.5656486749649048,1.5433213233947753,1.5081570982933044,1.465011990070343,1.4852434635162353,1.532838681936264,1.5049353593587875
1986-08-18,37.98414440935338,C,1.5768109560012815,1.5572754621505738,1.519041323661804,1.4722994923591615,1.4857178926467896,1.532057418823242,1.5064316898584367
1986-08-19,37.98323845253692,C,1.546110987663269,1.56229887008667,1.5260181903839112,1.4780519962310792,1.4862994146347046,1.5307760775089263,1.5078019338846207
1986-08-20,37.971014435021026,A,1.5544848442077637,1.558949851989746,1.53522789478302,1.4851939022541045,1.4870484137535096,1.5298542988300323,1.5092140471935271
1986-08-21,37.956367805811915,A,1.501458764076233,1.5489028453826905,1.5377395391464233,1.490239143371582,1.4866259479522705,1.5291469776630402,1.510361030101776
1986-08-22,37.9374959630724,A,1.50704026222229,1.5371811628341674,1.5402512431144715,1.4944540858268738,1.4861486959457397,1.5283299851417542,1.5115085071325303
1986-08-25,37.921116007200204,A,1.5265766382217407,1.5271342992782593,1.5422048807144164,1.4997845590114594,1.4861731219291687,1.5276531946659089,1.5127125430107116
1986-08-26,37.92048943152728,A,1.5544848442077637,1.5288090705871582,1.545553970336914,1.5064825236797332,1.487143976688385,1.5270348191261292,1.513960164785385
1986-08-27,37.913710774879284,A,1.537739396095276,1.5254599809646607,1.5422049164772034,1.5124827682971955,1.4880017971992492,1.5263868939876557,1.5151240593194961
1986-08-28,37.92363817286068,A,1.5516937971115112,1.5355069875717162,1.5422049164772034,1.5190411806106567,1.4891941833496094,1.5259061014652253,1.516165819168091
1986-08-29,37.93823162660882,A,1.5740200281143188,1.548902940750122,1.5430420517921448,1.5255995750427247,1.4906112122535706,1.5256761515140533,1.5173192101716995
1986-09-01,37.947085753453116,A,1.5740200281143188,1.5583916187286377,1.5427629590034484,1.5309021413326263,1.4919173121452332,1.5253082942962646,1.5185137236118316
1986-09-02,37.95152703625145,A,1.5907660722732544,1.5656478643417358,1.547228467464447,1.536623328924179,1.4936137914657592,1.525300967693329,1.5197919672727584
1986-09-03,37.961562365924856,A,1.5823941230773926,1.5745788097381592,1.5500193953514099,1.542623645067215,1.495142831802368,1.5252375137805938,1.5210146456956863
1986-09-04,37.96785671024836,A,1.5935560464859009,1.582951259613037,1.5592291235923768,1.5484843313694001,1.4970060586929321,1.5253684222698212,1.5222931337356567
1986-09-05,37.96358107415995,A,1.5740200281143188,1.582951259613037,1.5659271001815795,1.5530891716480255,1.4983121585845947,1.525083303451538,1.5234602332115172
