Date,GRADE,GPS,DAL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-05-11,69.92013836795827,A,9.943042755126951,9.733163642883301,9.662329292297363,9.438020515441895,8.903964424133301,8.666887998580933,7.7882797908782955
2012-05-14,70.01991701150483,A,9.995512962341309,9.778637313842774,9.70343074798584,9.48961591720581,8.934746761322021,8.693997445106506,7.809311468601226
2012-05-15,69.98051338161905,A,9.768144607543944,9.778637313842772,9.713924980163574,9.521535062789917,8.966403617858887,8.720144944190979,7.82719496011734
2012-05-16,70.19248363533478,A,9.960533142089844,9.862589073181152,9.75939874649048,9.55913848876953,9.00173334121704,8.748741030693054,7.847789392471314
2012-05-17,69.8494090698854,A,9.103525161743164,9.754151725769042,9.71130142211914,9.541211223602295,9.018173942565918,8.769029388427734,7.862830760478974
2012-05-18,69.23901215984444,P,8.867412567138672,9.539025688171387,9.636094665527343,9.514539098739624,9.031641254425049,8.786956620216369,7.876691565513611
2012-05-21,68.81053337583542,P,9.252191543579102,9.390361404418945,9.58449935913086,9.522846889495849,9.05595235824585,8.808731641769409,7.890945897102356
2012-05-22,68.50385193924242,P,9.217212677001951,9.280175018310548,9.52940616607666,9.525470638275147,9.077465114593506,8.830594124794006,7.903538682460785
2012-05-23,68.11357727395072,P,9.39210605621338,9.166489601135254,9.514539337158203,9.536839056015015,9.102650566101074,8.854467883110047,7.916393790245056
2012-05-24,68.55265304530663,P,9.855595588684082,9.316903686523437,9.53552770614624,9.574879884719849,9.13133415222168,8.880178155899047,7.933359065055847
2012-05-25,69.20149274453071,P,9.943042755126951,9.532029724121093,9.53552770614624,9.598928499221802,9.169112453460693,8.906850361824036,7.951548616886139
2012-05-28,69.58725595836748,A,9.943042755126951,9.670199966430664,9.530280685424803,9.616855716705322,9.205141811370849,8.933872356414795,7.969694445133209
2012-05-29,70.18041620000267,A,10.319076538085938,9.89057273864746,9.585373878479002,9.64964942932129,9.244843997955321,8.9647421169281,7.989545545578003
2012-05-30,70.60993879131279,A,10.275352478027344,10.067222023010254,9.616855812072753,9.688127279281616,9.279998817443847,8.992201375961304,8.009221756458283
2012-05-31,70.88572622654164,A,10.581426620483398,10.212388229370116,9.764645957946776,9.737973690032959,9.32494800567627,9.020447654724121,8.032264778614044
2012-06-01,70.84111081805183,A,10.065474510192873,10.2368745803833,9.884452152252198,9.76027340888977,9.35800407409668,9.04370931148529,8.05146001815796
2012-06-04,70.20571341759806,A,8.902389526367188,10.028743934631347,9.849471950531006,9.716985654830932,9.36325101852417,9.055340118408203,8.063178291320801
2012-06-05,69.49987450232301,A,9.252191543579102,9.81536693572998,9.85296983718872,9.69118800163269,9.376718311309814,9.071518359184266,8.076164600849152
2012-06-06,68.88085281974048,P,9.27842617034912,9.615981674194336,9.841601848602293,9.67807059288025,9.387387218475341,9.086297378540038,8.089631884098052
2012-06-07,67.80969370522816,P,8.989842414855957,9.297664833068847,9.755026531219482,9.645277118682861,9.391060123443603,9.094605121612549,8.10213721036911
2012-06-08,67.10693841888096,P,9.077292442321776,9.10002841949463,9.668451499938964,9.601989603042602,9.399105567932128,9.103087797164918,8.115735666751862
2012-06-11,67.15017444733317,P,8.893645286560059,9.098279571533203,9.563511753082276,9.54689621925354,9.401903953552246,9.110783395767212,8.128415887355805
2012-06-12,66.91810573285075,P,8.779960632324219,9.003833389282226,9.409600162506104,9.497487020492553,9.397006759643554,9.116555061340332,8.141139833927154
2012-06-13,66.72651541208847,P,8.998583793640137,8.94786491394043,9.281923294067383,9.449389553070068,9.393683681488037,9.119440898895263,8.153470251560211
2012-06-14,66.94896159311985,P,9.138505935668944,8.977597618103026,9.137631225585938,9.451138591766357,9.39508291244507,9.121889505386353,8.167199878692626
2012-06-15,67.03971812507187,P,8.97235107421875,8.956609344482422,9.028318881988525,9.456385517120362,9.393159046173096,9.120752658843994,8.180667152404785
2012-06-18,67.31011485659504,P,9.295913696289062,9.037063026428223,9.067671298980713,9.458571624755859,9.399105644226074,9.119528360366822,8.194877741336823
2012-06-19,67.84385777039255,P,9.54077434539795,9.189225769042968,9.096529579162597,9.47474970817566,9.418344593048095,9.122676572799683,8.207645418643951
2012-06-20,68.3771104715368,A,9.803123474121094,9.35013370513916,9.148999309539795,9.495300579071046,9.441081581115723,9.125387516021728,8.21997582912445
2012-06-21,68.71391300168968,A,9.820612907409668,9.486555099487305,9.232076358795165,9.493551445007324,9.458046817779541,9.126524362564087,8.232087624073028
2012-06-22,69.00685029930224,A,9.654459953308104,9.622976875305175,9.289793109893798,9.479122304916382,9.47396266937256,9.12425066947937,8.243631002902985
2012-06-25,68.79676603544135,A,9.199722290039062,9.603738594055176,9.320400810241699,9.441956281661987,9.47868501663208,9.120140542984009,8.253294215202331
2012-06-26,68.67807710753902,A,9.74191188812256,9.643966102600098,9.416595935821533,9.413098049163818,9.490928020477295,9.121627244949341,8.265406022071838
2012-06-27,68.43907320955816,A,9.68069553375244,9.619480514526368,9.484807109832763,9.383365201950074,9.500372638702393,9.122326850891113,8.278829576969146
2012-06-28,68.24530320878607,A,9.75939655303955,9.607237243652344,9.546896171569824,9.34226369857788,9.506319160461425,9.122676649093627,8.29448308467865
2012-06-29,68.10273727984706,P,9.575753211975098,9.591495895385743,9.607236385345459,9.317777633666992,9.509817123413086,9.123201341629029,8.30663860797882
2012-07-02,68.39983371228658,A,9.724416732788086,9.696434783935548,9.650086688995362,9.358878993988037,9.522584743499756,9.122938957214355,8.318969023227691
2012-07-03,68.21200763026035,P,9.40959930419922,9.62997226715088,9.636969184875488,9.366749382019043,9.52748197555542,9.121364850997924,8.330424950122833
2012-07-04,68.08973225907222,P,9.40959930419922,9.575753021240235,9.5976167678833,9.373308038711547,9.532379207611084,9.120752725601196,8.342012050151824
2012-07-05,67.9285394864127,P,9.295913696289062,9.483056449890137,9.54514684677124,9.388611602783204,9.536401901245117,9.11812921524048,8.353730323314666
2012-07-06,67.9937673857125,P,9.61948013305664,9.491801834106445,9.541648864746094,9.415720987319947,9.539550094604492,9.119615898132324,8.369034049510956
2012-07-09,67.89387729831789,P,9.54077434539795,9.455073356628418,9.575754070281983,9.44807744026184,9.53867561340332,9.120315523147584,8.387660863399505
2012-07-10,67.99268177813288,P,9.37461757659912,9.4480770111084,9.53902463912964,9.477810287475586,9.53290391921997,9.126174621582031,8.40265849351883
2012-07-11,68.26708177964396,P,9.698184967041016,9.505794143676757,9.540773582458495,9.51279034614563,9.536751708984376,9.136318798065185,8.418661818504333
2012-07-12,68.42475866462343,A,9.40085506439209,9.526782417297364,9.50491943359375,9.525907802581788,9.533078842163086,9.145588493347168,8.431648113727569
2012-07-13,68.39802415154547,A,9.46207046508789,9.495300483703613,9.49355115890503,9.550393772125243,9.529930648803711,9.156869525909423,8.444853043556213
2012-07-16,68.35170741162798,A,9.593241691589355,9.505793952941895,9.480433654785156,9.565260171890259,9.52643259048462,9.168325414657593,8.45762069940567
2012-07-17,68.3296256667785,A,9.444580078125,9.51978645324707,9.483931732177734,9.560450458526612,9.51996129989624,9.17619592666626,8.468945457935334
2012-07-18,67.83650683257653,P,8.946114540100098,9.369372367858887,9.437583255767823,9.51760001182556,9.508068103790283,9.179868803024291,8.476859660148621
2012-07-19,67.44714645922572,P,8.744980812072754,9.238197517395019,9.382489967346192,9.463818407058715,9.490053482055664,9.183016986846924,8.482631342411041
2012-07-20,66.96147978317101,P,8.692511558532715,9.084285736083984,9.289793109893798,9.415720987319947,9.465042858123779,9.18450364112854,8.488621666431428
2012-07-23,66.37383610005827,P,8.447652816772461,8.855167961120605,9.18048095703125,9.378117513656616,9.434085655212403,9.184416208267212,8.494131009578705
2012-07-24,65.71160331613952,P,8.15906810760498,8.5980655670166,9.058926010131836,9.298975324630737,9.401904125213623,9.184153871536255,8.496841957569123
2012-07-25,65.46165457615741,P,8.281495094299316,8.465141677856446,8.917257022857665,9.22901530265808,9.368323364257812,9.185028352737426,8.501083269119263
2012-07-26,65.33652375376843,P,8.229024887084961,8.361950492858886,8.800074005126953,9.152496719360352,9.350833358764648,9.184503650665283,8.504187726974488
2012-07-27,65.33022939317075,P,8.237771987915039,8.271002578735352,8.677644157409668,9.085597658157349,9.338240547180176,9.184940900802612,8.507510821819306
2012-07-30,65.42296142216438,P,8.281495094299316,8.237771034240723,8.546469497680665,9.01345157623291,9.31882661819458,9.187389488220214,8.510003151893615
2012-07-31,65.82289833220632,P,8.438904762268066,8.29373836517334,8.44590196609497,8.964916849136353,9.303260459899903,9.190362787246704,8.515293867588044
2012-08-01,66.06216210807165,P,8.290241241455078,8.295487594604491,8.38031463623047,8.908948945999146,9.281223163604736,9.191936864852906,8.519316561222077
2012-08-02,66.10986574031408,P,8.071617126464844,8.264006042480469,8.312978267669678,8.847734117507935,9.24554359436035,9.188438873291016,8.521896328926086
2012-08-03,66.14478188561866,P,8.124085426330566,8.241268730163574,8.256135654449462,8.772964382171631,9.209164447784424,9.189138450622558,8.525306851863862
2012-08-06,66.22628056928066,P,8.194046974182129,8.223779106140137,8.230775070190429,8.70562801361084,9.174184532165528,9.189663171768188,8.529023461341858
2012-08-07,66.10016809153886,B,8.150323867797852,8.166062927246093,8.229900646209718,8.644413328170776,9.130809478759765,9.187826738357543,8.533352239131927
2012-08-08,66.04304916504452,B,8.211539268493652,8.150322532653808,8.22290506362915,8.570081043243409,9.089533214569093,9.18476601600647,8.538336889743805
2012-08-09,66.01709847531299,B,7.931697845458984,8.122338676452637,8.193172359466553,8.496623182296753,9.036538639068603,9.180743322372436,8.54170371055603
2012-08-10,65.97076762010113,B,7.922950744628906,8.082111740112305,8.16169023513794,8.419667196273803,8.993688163757325,9.175846118927002,8.544808173179627
2012-08-13,65.99544347599972,B,8.09785270690918,8.062872886657715,8.143325996398925,8.344897747039795,8.977597427368163,9.170424222946167,8.548962037563324
2012-08-14,66.04596430203117,B,8.115341186523438,8.055876350402832,8.110969638824463,8.278435802459716,8.954860420227051,9.165789365768433,8.553684325218201
2012-08-15,66.1165731261971,B,8.09785270690918,8.033139038085938,8.091730785369872,8.236022710800171,8.931248950958253,9.159318084716796,8.559193665981292
2012-08-16,66.28912495208634,B,7.896713733673096,8.02614221572876,8.074240446090698,8.193609356880188,8.909386377334595,9.150223250389098,8.565358853340149
2012-08-17,66.48418576754352,B,7.984164237976074,8.038384914398193,8.060248327255248,8.158191990852355,8.88752381324768,9.143314690589905,8.570518379211427
2012-08-20,66.68535138647802,B,8.272750854492188,8.073364543914796,8.068118715286255,8.149446892738343,8.875105924606324,9.138504939079285,8.576639862060548
2012-08-21,67.01730722168269,B,8.491375923156738,8.148571491241455,8.102223920822144,8.16606228351593,8.869334230422973,9.133170495033264,8.584116818904876
2012-08-22,67.22246621271054,C,8.333967208862305,8.19579439163208,8.11446671485901,8.16868588924408,8.856041898727417,9.124862790107727,8.592643179893493
2012-08-23,67.32380124265292,C,8.00165843963623,8.216783332824708,8.121462774276733,8.157317566871644,8.833304948806763,9.114193930625916,8.60081974029541
2012-08-24,67.37097127004175,C,7.966678142547607,8.213286113739013,8.125835514068603,8.143762874603272,8.81319149017334,9.103175268173217,8.608471608161926
2012-08-27,67.19045959244498,C,7.922950744628906,8.143326091766358,8.108345317840577,8.125835657119751,8.785732231140138,9.092418937683105,8.616560699939727
2012-08-28,66.68451368232435,B,7.608133316040039,7.966677570343018,8.057624530792236,8.08429708480835,8.747079410552978,9.082712001800537,8.622769634723664
2012-08-29,66.25565766506936,B,7.529426574707031,7.805769443511963,8.000781917572022,8.046256351470948,8.701605472564697,9.07134352684021,8.62928463459015
2012-08-30,65.96147464070312,B,7.4769606590271,7.700829887390137,7.9588066101074215,8.01652352809906,8.654732427597047,9.056389622688293,8.635537304878234
2012-08-31,65.74412345773128,B,7.564408779144287,7.620376014709473,7.916831064224243,7.988539695739746,8.61293140411377,9.043447036743164,8.642227215766907
2012-09-03,65.60276536643738,B,7.564408779144287,7.548667621612549,7.845996856689453,7.957057785987854,8.580225133895874,9.029455075263977,8.647561659812927
2012-09-04,65.58675565493954,B,7.485702514648437,7.524181461334228,7.745429515838623,7.923826718330384,8.535100946426391,9.013014483451844,8.650884749889373
2012-09-05,65.73720184276618,B,7.765543460845947,7.571404838562012,7.6885871410369875,7.901526927947998,8.496797904968261,8.998585271835328,8.654207844734191
2012-09-06,66.01172225994436,B,8.045381546020508,7.685089015960694,7.692959451675415,7.907211112976074,8.46251760482788,8.984418382644654,8.65718112707138
2012-09-07,66.27949818597273,B,8.115341186523438,7.795275497436523,7.707825756072998,7.9168306350708,8.433309364318848,8.971563243865967,8.660985198020935
2012-09-10,66.6029168553329,B,8.202794075012207,7.922952556610108,7.735810089111328,7.922077703475952,8.40287691116333,8.962730827331542,8.66435203552246
2012-09-11,67.02054891154798,C,8.115341186523438,8.048880290985107,7.786530876159668,7.922077703475952,8.376991748809814,8.952236862182618,8.667893743515014
2012-09-12,67.3494374381976,C,8.307729721069336,8.157317543029786,7.864361190795899,7.93257155418396,8.354954357147216,8.94366678237915,8.67200387954712
2012-09-13,67.49791262597789,C,8.264009475708008,8.201043128967285,7.943066072463989,7.950936341285706,8.334316272735595,8.935359086990356,8.677556953430177
2012-09-14,67.43807453308051,C,8.106597900390625,8.199294471740723,7.997284984588623,7.957058024406433,8.304058628082275,8.921804361343384,8.680923779010772
2012-09-17,67.28868342923064,C,8.071617126464844,8.17305908203125,8.048005819320679,7.947001338005066,8.274675483703612,8.906675548553467,8.68411570072174
2012-09-18,67.03395448014116,C,7.835501670837402,8.117091178894043,8.082985734939575,7.914207625389099,8.243893165588378,8.888398542404175,8.688357014656066
2012-09-19,66.83412372884297,B,8.194046974182129,8.094354629516602,8.125836086273193,7.9072116136550905,8.213810405731202,8.875281057357789,8.693691456317902
2012-09-20,66.54855111801312,B,8.00165843963623,8.041884422302246,8.121463775634766,7.9072116136550905,8.185826473236084,8.859452657699585,8.696140048503876
2012-09-21,66.38284226272789,B,7.931697845458984,8.006904411315919,8.10309944152832,7.905462598800659,8.155219020843505,8.842574834823608,8.69635867357254
2012-09-24,66.30319790409526,B,7.984164237976074,7.989413833618164,8.081236457824707,7.908523273468018,8.12303747177124,8.82473503112793,8.699069590568543
2012-09-25,66.33103727762152,B,7.887972831726074,7.999908065795898,8.058499622344971,7.922515249252319,8.091905326843262,8.805933313369751,8.700774867534637
2012-09-26,66.28964189431906,B,8.01040267944336,7.963179206848144,8.028766918182374,7.946564054489135,8.073191089630127,8.790629596710206,8.70379188299179
2012-09-27,66.42843633621483,B,8.071617126464844,7.977170944213867,8.009527683258057,7.976296877861023,8.05972381591797,8.774888648986817,8.70759595155716
2012-09-28,66.58609897034461,B,8.01040267944336,7.992911911010742,7.99990816116333,7.998596572875977,8.046081638336181,8.75556224822998,8.711225123405457
2012-10-01,66.85617167848322,C,8.281495094299316,8.052378082275391,8.020895957946777,8.034450888633728,8.042758483886718,8.73842206954956,8.716209757328034
2012-10-02,67.31792838545807,C,8.543846130371094,8.183552742004395,8.091730403900147,8.08735806941986,8.050454044342041,8.726179084777833,8.723162014484405
2012-10-03,67.8124601365454,C,8.884899139404297,8.358452033996581,8.160815620422364,8.143325853347779,8.06252212524414,8.715422744750976,8.732081887722016
2012-10-04,68.26377105670164,A,8.867412567138672,8.517611122131347,8.247391033172608,8.184427404403687,8.075289878845215,8.713061618804932,8.741045503616332
2012-10-05,68.82411409145833,A,8.989842414855957,8.713499069213867,8.353205490112305,8.228152465820312,8.090331287384034,8.714285917282105,8.750621268749237
2012-10-08,69.09643926882389,A,8.858667373657227,8.82893352508545,8.44065580368042,8.260946130752563,8.101874732971192,8.710350675582886,8.759541158676148
2012-10-09,69.01994168773356,A,8.648788452148438,8.849921989440919,8.516737365722657,8.287618494033813,8.1060724067688,8.704666433334351,8.767630279064178
2012-10-10,68.76549283132742,A,8.605059623718262,8.79395408630371,8.576203060150146,8.30248498916626,8.112368774414062,8.696795969009399,8.775631926059724
2012-10-11,68.40671500492527,A,8.52635669708252,8.72574291229248,8.621677017211914,8.315602350234986,8.121463565826415,8.683503580093383,8.781840867996216
2012-10-12,68.0721264612017,A,8.762472152709961,8.680268859863281,8.696883964538575,8.348396062850952,8.134231300354005,8.671697874069213,8.789274117946626
2012-10-15,67.91201644406094,A,8.841176986694336,8.676770782470703,8.752852153778075,8.386874055862426,8.147173900604248,8.660679216384887,8.797275786399842
2012-10-16,67.83566767855201,A,8.736233711242676,8.69425983428955,8.772090911865234,8.43191065788269,8.158892097473144,8.644850788116456,8.804796452522277
2012-10-17,67.8741769574571,A,8.911134719848633,8.755474853515626,8.774714469909668,8.467765045166015,8.172884006500244,8.631208610534667,8.811704993247986
2012-10-18,68.0051660071501,A,8.92862606048584,8.83592872619629,8.780835819244384,8.514113426208496,8.19282257080078,8.614680604934692,8.817564129829407
2012-10-19,67.92245040586538,A,8.744980812072754,8.832430458068847,8.756349658966064,8.554777574539184,8.209263172149658,8.60147566795349,8.82259248971939
2012-10-22,67.92543700929954,A,8.867412567138672,8.837677574157714,8.757224178314209,8.598939990997314,8.224654369354248,8.601125898361206,8.828233008384705
2012-10-23,68.01144386959088,A,8.876152038574219,8.865661239624023,8.779960536956787,8.648348951339722,8.239870586395263,8.597365503311158,8.834441931247712
2012-10-24,67.99396236110834,A,8.779960632324219,8.839426422119141,8.797450637817382,8.686826848983765,8.253512744903565,8.592380847930908,8.839339113235473
2012-10-25,67.78834498082446,A,8.43016242980957,8.739733695983887,8.787831211090088,8.704754114151001,8.264181718826293,8.586784048080444,8.840694584846496
2012-10-26,67.67923589156705,P,8.43016242980957,8.67677001953125,8.754600238800048,8.725742101669312,8.273101682662963,8.580312747955322,8.84170027256012
2012-10-29,67.40499997347666,P,8.43016242980957,8.58931999206543,8.713498783111572,8.733175468444824,8.27624991416931,8.575677919387818,8.843230657577514
2012-10-30,67.07674546744919,P,8.43016242980957,8.5001220703125,8.682891654968262,8.727491283416748,8.275025644302367,8.572179937362671,8.8443674993515
2012-10-31,66.77380737727822,P,8.421416282653809,8.428413200378419,8.633919811248779,8.704317140579224,8.276774625778199,8.566408262252807,8.842924580574035
2012-11-01,66.72031649972747,P,8.48263168334961,8.438907051086426,8.589320373535156,8.68507809638977,8.286394090652466,8.559849519729614,8.840869512557983
2012-11-02,66.68582893521555,B,8.48263168334961,8.449400901794434,8.563085460662842,8.659717559814453,8.296713161468507,8.554952325820922,8.837852492332459
2012-11-05,66.69404561444775,B,8.543846130371094,8.472137641906738,8.530728816986084,8.643976497650147,8.30913106918335,8.547431650161743,8.833480005264283
2012-11-06,66.87208150627752,B,8.779960632324219,8.542097282409667,8.521109676361084,8.650535106658936,8.332567615509033,8.539823513031006,8.831250042915345
2012-11-07,67.05715833754722,B,8.692511558532715,8.59631633758545,8.512364768981934,8.654907703399658,8.355829315185547,8.528717393875121,8.827052454948426
2012-11-08,67.33638387406356,B,8.998583793640137,8.699506759643555,8.56920690536499,8.67851905822754,8.386261777877808,8.520497102737426,8.823510732650757
2012-11-09,67.53729734764596,C,8.911134719848633,8.785207366943359,8.617304134368897,8.685952186584473,8.413196296691895,8.513063850402832,8.818657259941102
2012-11-12,67.81822874316289,C,9.007330894470217,8.877904319763184,8.675020980834962,8.694259881973267,8.442054738998413,8.511139936447144,8.815640239715576
2012-11-13,67.85741828047327,C,8.92862606048584,8.907637405395509,8.724867343902588,8.703879499435425,8.47091320991516,8.503007078170777,8.812317161560058
2012-11-14,67.65293985797723,C,8.360201835632324,8.84117546081543,8.718745899200439,8.67633285522461,8.482806377410888,8.489802141189575,8.806064496040344
2012-11-15,67.15595638289874,C,8.298986434936523,8.701255989074706,8.70038137435913,8.644850873947144,8.48787847518921,8.475198040008545,8.798937344551087
2012-11-16,66.69846354038408,B,8.15906810760498,8.550842666625977,8.668025016784668,8.615555238723754,8.48875301361084,8.461031188964844,8.792116265296936
2012-11-19,66.20749403418111,B,8.351455688476562,8.419667625427246,8.648785972595215,8.589757394790649,8.491726245880127,8.447301578521728,8.785120267868042
2012-11-20,65.88661179689304,B,8.465141296386719,8.326970672607422,8.617304039001464,8.569206857681275,8.498722248077392,8.437856998443603,8.779610924720764
2012-11-21,65.97676659868871,B,8.500120162963867,8.35495433807373,8.59806489944458,8.555214834213256,8.502570056915284,8.42876220703125,8.774757466316224
2012-11-22,66.18731696712483,B,8.500120162963867,8.3951810836792,8.548218536376954,8.558712720870972,8.5072922706604,8.420804271697998,8.769466743469238
2012-11-23,66.50301293709113,B,8.605059623718262,8.484379386901855,8.517611026763916,8.567457580566407,8.517261505126953,8.410660066604613,8.765137982368469
2012-11-26,66.72850103252537,B,8.570080757141113,8.528104400634765,8.473886013031006,8.574453496932984,8.527230777740478,8.400953130722046,8.760634326934815
2012-11-27,66.9371718589175,C,8.587571144104004,8.552590370178223,8.439780521392823,8.582323932647705,8.54227216720581,8.393082666397095,8.759628643989563
2012-11-28,67.13172910194933,C,8.744980812072754,8.6015625,8.478258419036866,8.598502159118652,8.553290843963623,8.383550624847413,8.7599347114563
2012-11-29,67.38281044058525,C,8.788707733154297,8.659280014038085,8.527230548858643,8.613805961608886,8.569031829833984,8.377429151535035,8.761508822441101
2012-11-30,67.54064107725637,C,8.744980812072754,8.687264251708985,8.58582181930542,8.626923418045044,8.58529748916626,8.370258255004883,8.763563890457153
2012-12-03,67.54489598528265,A,8.412671089172363,8.655782318115234,8.591943359375,8.620364665985107,8.593867626190185,8.358452548980713,8.763388981819153
2012-12-04,67.509064314152,A,8.508867263793945,8.640041542053222,8.596315956115722,8.606809997558594,8.606285514831542,8.349095420837402,8.76264567375183
2012-12-05,67.37165645498854,P,8.491375923156738,8.58932056427002,8.595441532135009,8.596753215789795,8.61590497970581,8.34454803466797,8.76220841884613
2012-12-06,67.29248455492952,P,8.762472152709961,8.584073448181153,8.62167673110962,8.584947633743287,8.629722080230714,8.344722948074342,8.763869967460632
2012-12-07,67.27077424520276,P,8.841176986694336,8.603312683105468,8.645288467407227,8.581449747085571,8.646337566375733,8.346209602355957,8.76535662174225
2012-12-10,67.51338286563978,A,8.867412567138672,8.69426097869873,8.675021648406982,8.574453830718994,8.65805591583252,8.35040719985962,8.767411704063415
2012-12-11,67.96806105455272,A,9.322149276733398,8.856917381286621,8.748479461669922,8.594129991531371,8.673621978759765,8.362038011550903,8.773095941543579
2012-12-12,68.45195226098518,A,9.37461757659912,9.033565711975097,8.81144313812256,8.644850778579713,8.683416347503663,8.372969236373901,8.778998794555664
2012-12-13,69.02244702899777,A,9.873082160949709,9.255687713623047,8.919880580902099,8.723555564880371,8.703529739379883,8.389409809112548,8.786956729888916
2012-12-14,69.51903840582166,A,9.811869621276855,9.44982624053955,9.02656946182251,8.806195640563965,8.719970283508301,8.405150785446168,8.79504584312439
2012-12-17,69.98939744579069,A,9.820612907409668,9.64046630859375,9.16736364364624,8.87965350151062,8.73920919418335,8.420541963577271,8.803965725898742
2012-12-18,70.2712905476301,A,10.082962036132812,9.792628860473632,9.324773120880128,8.960544538497924,8.767892665863037,8.436982536315918,8.813672661781311
2012-12-19,70.66301661321177,A,10.34531307220459,9.986767959594726,9.510166835784911,9.05280418395996,8.802697734832764,8.457533254623414,8.82473505973816
2012-12-20,70.79360845211947,A,10.441505432128906,10.100452613830566,9.678070163726806,9.149873447418212,8.841000709533692,8.481232137680054,8.834835505485534
2012-12-21,70.914753382846,A,10.371545791625977,10.212387847900391,9.831107044219971,9.238197755813598,8.873182182312013,8.503706741333009,8.846422595977783
2012-12-24,70.95071190426296,A,10.30158805847168,10.308582878112793,9.974524593353271,9.324773120880128,8.902390403747559,8.524782152175904,8.857222661972045
2012-12-25,70.85397583294248,A,10.30158805847168,10.352308082580567,10.072468471527099,9.410473966598511,8.933697490692138,8.546294794082641,8.867060766220092
2012-12-26,70.48450076030637,A,10.187904357910156,10.32082633972168,10.153797149658203,9.482620143890381,8.95923288345337,8.566058444976807,8.875412230491639
2012-12-27,70.08700815413273,A,10.117944717407228,10.256114196777343,10.178283405303954,9.549081993103027,8.983019256591797,8.587920913696289,8.884332118034363
2012-12-28,69.72769676376998,A,10.056729316711426,10.193150901794434,10.202769374847412,9.61466941833496,9.00925422668457,8.609258699417115,8.892552409172058
2012-12-31,69.58526173848354,A,10.380290031433104,10.208891296386719,10.258737087249756,9.713050365447998,9.039511775970459,8.632083072662354,8.90125364780426
2013-01-01,69.4988220065699,A,10.380290031433104,10.224631690979004,10.288469886779785,9.806621503829955,9.069594535827637,8.65473256111145,8.910260963439942
2013-01-02,69.69749915429455,A,10.695110321044922,10.326072883605956,10.323449611663818,9.916808223724365,9.10789752960205,8.680705137252808,8.920011610984803
2013-01-03,70.1409432843795,A,11.001185417175291,10.50272102355957,10.379417610168456,10.02874388694763,9.159317989349365,8.711749854087829,8.930986552238464
2013-01-04,70.7749900131231,A,11.350982666015623,10.76157169342041,10.477361297607422,10.154234170913695,9.217734394073487,8.745418038368225,8.944366364479064
2013-01-07,71.18272917853857,A,11.35973072052002,10.957459831237793,10.583175563812256,10.278850078582762,9.276325759887696,8.776287837028503,8.957396388053894
2013-01-08,71.55842909865035,A,11.350982666015623,11.151598358154295,10.68811502456665,10.380291748046874,9.334742164611816,8.804883904457093,8.969027199745177
2013-01-09,71.80712855153723,A,11.464669227600098,11.30551013946533,10.815791511535645,10.484794330596923,9.395607223510742,8.83619092464447,8.980526857376098
2013-01-10,71.91970812741368,A,11.630823135375977,11.431437683105468,10.967079353332519,10.572681379318237,9.45857105255127,8.872482571601868,8.993338251113892
2013-01-11,71.82683800726976,A,11.67455005645752,11.496151161193847,11.128861427307129,10.66581540107727,9.522409420013428,8.909561290740967,9.006368279457092
2013-01-14,71.79975924875615,A,11.753253936767578,11.57485580444336,11.266157817840575,10.762447452545164,9.586597576141358,8.947864322662353,9.020141630172729
2013-01-15,71.92834060490772,A,11.91940689086914,11.688540649414062,11.42006950378418,10.854269695281982,9.649386501312256,8.990977058410644,9.03684453010559
2013-01-16,72.10018086530107,A,12.173014640808104,11.830209732055664,11.567859935760499,10.945654773712157,9.718996562957763,9.037412939071656,9.054378232955933
2013-01-17,72.10752593737054,A,12.094308853149414,11.922906875610352,11.67717227935791,11.028294944763182,9.780911064147949,9.083586421012878,9.069988021850586
2013-01-18,72.00419448959552,A,11.901918411254885,11.968380546569824,11.732265853881836,11.104813575744627,9.840726737976075,9.126961517333985,9.085204277038574
2013-01-21,71.87563357761765,A,11.901918411254885,11.998113441467286,11.786484622955323,11.184830093383788,9.898618488311767,9.17033661365509,9.099895844459533
2013-01-22,71.8088966129473,A,12.251718521118164,12.06457576751709,11.876558208465577,11.282336616516112,9.965080337524414,9.217996773719788,9.115505628585815
2013-01-23,71.55162128032933,A,12.050581932067873,12.040089225769044,11.935149478912354,11.375470495223997,10.038887939453126,9.260847158432007,9.129716215133667
2013-01-24,71.46980513185515,A,12.181758880615234,12.057579231262208,11.990243053436279,11.478661203384398,10.116543388366699,9.302210931777955,9.143314657211304
2013-01-25,71.658200758696,A,12.391637802124023,12.155523109436036,12.061951828002929,11.595406627655027,10.20119478225708,9.34497389793396,9.158268570899963
2013-01-28,71.73176938982627,A,12.190503120422363,12.213240051269532,12.105676746368408,11.68591728210449,10.277975730895996,9.384850988388061,9.173790907859802
2013-01-29,71.46270877623948,A,11.963133811950684,12.155523109436036,12.110049438476562,11.765059471130371,10.347935581207276,9.423328914642333,9.187782888412476
2013-01-30,71.35767736228354,A,12.10305404663086,12.166017532348633,12.103053379058839,11.835456657409669,10.419994258880616,9.46128215789795,9.202474470138549
2013-01-31,71.20711284579258,A,12.146777153015137,12.159021186828614,12.10830020904541,11.89273624420166,10.49292739868164,9.50010983467102,9.21773446083069
2013-02-01,70.82996649588955,A,12.085562705993652,12.097806167602538,12.126664638519287,11.92946524620056,10.562537460327148,9.539899482727051,9.230851922035217
