Date,GRADE,GPS,LYB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-10-28,53.95652435896405,B,54.718536376953125,56.002638244628905,55.725453567504886,57.90242004394531,64.64439544677734,63.637848358154294,58.99488691329956
2014-10-29,53.899721752086755,B,55.67515563964844,55.672716522216795,56.02348251342774,57.46671905517578,64.39076309204101,63.59007179260254,59.03234970092773
2014-10-30,53.472767944323806,B,55.81007385253906,55.26552963256836,56.126505279541014,57.09908752441406,64.12964965820312,63.5432788848877,59.077874908447264
2014-10-31,53.93418749392902,B,56.19028091430664,55.17231750488281,56.249152755737306,56.7897123336792,63.87810264587402,63.502116203308105,59.13082683563233
2014-11-03,55.13054531443217,B,54.712398529052734,55.4212890625,56.0774486541748,56.401231956481936,63.58706390380859,63.446723251342775,59.17692995071411
2014-11-04,54.144726334982664,B,51.55425643920898,54.78843307495117,55.39553565979004,55.933336639404295,63.23715492248535,63.36029716491699,59.20438941955567
2014-11-05,52.539631196873565,B,52.27788162231445,54.108978271484375,54.89084739685059,55.40197353363037,62.889453430175784,63.27994956970215,59.235557041168214
2014-11-06,51.3542956956922,B,52.92177963256836,53.53131942749023,54.398424530029295,55.00705394744873,62.556101608276364,63.2070768737793,59.26573972702026
2014-11-07,50.21155839858593,B,53.63312149047852,53.01988754272461,54.09610252380371,54.77463970184326,62.22630661010742,63.133090858459475,59.29737693786621
2014-11-10,50.52417955967834,B,53.9826545715332,52.873938751220706,54.14761390686035,54.8187931060791,61.90350227355957,63.0591263961792,59.3354167175293
2014-11-11,52.98117449153949,B,54.295406341552734,53.42216873168945,54.10530090332031,54.9153772354126,61.588915252685545,62.992067909240724,59.37252759933472
2014-11-12,55.183467182875034,B,54.32606506347656,53.83180541992188,53.970391845703126,54.99693717956543,61.27445068359375,62.93457874298096,59.41108310699463
2014-11-13,56.597071180415874,B,53.92746353149414,54.03294219970703,53.782130813598634,54.954318046569824,60.95679756164551,62.87359119415283,59.443110904693604
2014-11-14,57.4811163332312,C,54.1666259765625,54.13964309692383,53.57976531982422,54.91445903778076,60.634729080200195,62.82492843627929,59.47119909286499
2014-11-17,57.132783944973404,B,53.78030776977539,54.09917373657227,53.48655624389649,54.782002449035645,60.31216995239258,62.76764919281006,59.49696537017822
2014-11-18,56.77247266365871,B,54.6020393371582,54.16050033569336,53.791334533691405,54.59343509674072,60.01794242858887,62.713285255432126,59.524677963256835
2014-11-19,56.589809586066764,C,54.79210662841797,54.25370864868164,54.04275703430176,54.46680221557617,59.72236518859863,62.659420585632326,59.55051795959473
2014-11-20,57.258340657858106,C,55.8860969543457,54.64543533325195,54.339188766479495,54.36880664825439,59.45136627197266,62.6108895111084,59.57957542419434
2014-11-21,58.21094182539901,C,56.36820983886719,55.08575210571289,54.61269760131836,54.354400062561034,59.209019317626954,62.56717956542969,59.60774011611939
2014-11-24,59.453891751055856,C,55.97263717651367,55.524217987060545,54.8116958618164,54.47965488433838,58.956553268432614,62.52761856079101,59.633926944732664
2014-11-25,60.029044742060385,C,56.02827072143555,55.80946426391601,54.984982299804685,54.5451416015625,58.70887939453125,62.49263614654541,59.65780916213989
2014-11-26,60.155783845585205,C,55.34220123291016,55.91948318481445,55.086595916748045,54.528493881225586,58.44723937988281,62.44384574890137,59.681414375305174
2014-11-27,59.65824945140364,C,55.34220123291016,55.81070404052734,55.22806968688965,54.50510025024414,58.158984985351566,62.397066535949705,59.700454750061034
2014-11-28,55.84548695558021,B,48.74119186401367,54.28530044555664,54.685526275634764,54.132645797729495,57.73564353942871,62.280194206237795,59.686940593719484
2014-12-01,51.60269456404095,B,47.47414016723633,52.585601043701175,54.05490951538086,53.77073287963867,57.30400939941406,62.15168731689453,59.66613014221191
2014-12-02,47.840618292231966,B,47.610145568847656,50.90197601318359,53.355720138549806,53.573527336120605,56.90330429077149,62.02770927429199,59.64500867843628
2014-12-03,44.85672609907951,B,48.6546630859375,49.56446838378906,52.74197578430176,53.39236640930176,56.50337478637695,61.90820426940918,59.62574632644653
2014-12-04,42.64874742806927,B,50.15040969848633,48.526110076904295,52.16840705871582,53.253797912597655,56.156540908813476,61.80316940307617,59.610787620544436
2014-12-05,44.028201771969655,B,49.92169952392578,48.762211608886716,51.52375602722168,53.06822681427002,55.76600852966308,61.68670631408691,59.594050312042235
2014-12-08,45.04706841769978,B,48.02421951293945,48.87222747802734,50.72891426086426,52.77030506134033,55.33691345214844,61.55011039733887,59.56664628982544
2014-12-09,46.10710154424272,B,48.6361198425293,49.077422332763675,49.98969917297363,52.48734073638916,54.976964492797855,61.41396614074707,59.53864280700684
2014-12-10,45.703965319624814,B,46.120567321777344,48.57060317993164,49.06753578186035,52.0770658493042,54.611592330932616,61.25053359985352,59.49679151535034
2014-12-11,44.81368245004838,B,46.54085922241211,47.8486930847168,48.187401580810544,51.7077356338501,54.27915542602539,61.091791229248045,59.45413879394531
2014-12-12,42.66005059560547,B,43.64209747314453,46.59277267456055,47.67749214172363,51.1815092086792,53.90444168090821,60.873164672851566,59.39747608184815
2014-12-15,41.53181932128529,B,43.679176330566406,45.72376403808594,47.29799575805664,50.67645263671875,53.52838508605957,60.64174575805664,59.340605640411376
2014-12-16,40.31427694685059,B,44.22307968139648,44.841156005859375,46.959289169311525,50.157504653930665,53.19460342407226,60.42405384063721,59.28823883056641
2014-12-17,41.423089045533466,B,46.726261138916016,44.96229476928711,46.766448974609375,49.754212379455566,52.871025772094725,60.232063903808594,59.249234466552736
2014-12-18,43.410974568313975,B,48.98842239379883,45.45180740356445,46.65025024414062,49.409328651428225,52.63439079284668,60.07445713043213,59.22495800018311
2014-12-19,47.42391525640176,B,50.681941986083984,46.85977630615234,46.726274490356445,49.12501525878906,52.4824015045166,59.93195732116699,59.20948179244995
2014-12-22,51.2414848298768,B,50.1318473815918,48.15031051635742,46.93703727722168,48.83297576904297,52.42304672241211,59.77122013092041,59.18617502212524
2014-12-23,55.06668867311709,C,50.805545806884766,49.46680374145508,47.15397987365723,48.57183952331543,52.39188316345215,59.62502021789551,59.165934238433834
2014-12-24,57.33338857941657,C,50.25546646118164,50.172644805908206,47.56746978759766,48.317502784729,52.34309516906738,59.463386421203616,59.14596702575684
2014-12-25,58.21843486177176,C,50.25546646118164,50.42605361938477,47.93893051147461,48.06316604614258,52.25260757446289,59.30821212768555,59.12430643081665
2014-12-26,58.257283679232096,C,50.0515022277832,50.29996566772461,48.579870986938474,48.12868156433105,52.15436149597168,59.148316535949704,59.102291164398196
2014-12-29,58.177633611245035,C,49.8969841003418,50.25299301147461,49.20165176391602,48.24982376098633,52.02371238708496,58.98742446899414,59.080924587249754
2014-12-30,57.51071378032676,C,49.81664276123047,50.05521240234375,49.76100807189941,48.36014862060547,51.85257751464844,58.82201141357422,59.056132526397704
2014-12-31,56.64593540361989,C,49.06876373291016,49.81787185668945,49.99525833129883,48.3808536529541,51.68745750427246,58.64326934814453,59.029687519073484
2015-01-01,55.93932197189358,C,49.06876373291016,49.58053131103516,50.00329246520996,48.326771354675294,51.51191261291504,58.464893112182615,59.01086273193359
2015-01-02,54.90524152879058,C,49.489044189453125,49.46803970336914,49.884002685546875,48.30513858795166,51.36856666564941,58.28578361511231,58.991054954528806
2015-01-05,53.09041809432219,C,46.99822235107422,48.88828735351562,49.57064018249512,48.2538387298584,51.23918029785156,58.07835304260254,58.95709966659546
2015-01-06,50.977184129587236,B,46.00313186645508,48.12558517456055,49.09039878845215,48.122189331054685,51.0648722076416,57.854633827209476,58.91868307113648
2015-01-07,49.835934707610626,B,46.48522567749024,47.60887756347657,48.71337471008301,48.14042224884033,50.88107360839844,57.635918350219725,58.87814109802246
2015-01-08,49.73614998754687,B,48.34561538696289,47.46424789428711,48.522389602661136,48.23066005706787,50.731784439086915,57.43071704864502,58.84632646560669
2015-01-09,49.95422726062273,B,48.81535720825195,47.32951049804687,48.39877510070801,48.48932304382324,50.58428596496582,57.23119430541992,58.821184673309325
2015-01-12,50.59692977593219,B,47.06620407104492,47.34310684204102,48.11569709777832,48.65867443084717,50.431362075805666,57.00921298980713,58.793072814941404
2015-01-13,51.93387459345809,B,46.54085922241211,47.450652313232425,47.78811874389648,48.77456340789795,50.331094131469726,56.784124526977536,58.76257612228394
2015-01-14,52.2794790422486,B,45.95987319946289,47.34558181762695,47.47722969055176,48.73624401092529,50.20473396301269,56.54709369659424,58.72463863372803
2015-01-15,51.709280915081145,B,46.522308349609375,46.98092041015625,47.22258415222168,48.61293830871582,50.07674453735351,56.31642307281494,58.69302114486695
2015-01-16,51.718685742806485,B,49.3469123840332,47.0872314453125,47.208370971679685,48.54618682861328,49.991020355224606,56.10866348266602,58.676343059539796
2015-01-19,52.515108990624924,B,49.3469123840332,47.543373107910156,47.44323997497558,48.506940078735354,49.89830551147461,55.90090389251709,58.656520175933835
2015-01-20,52.793606409893435,B,48.17256164550781,47.869713592529294,47.66018295288086,48.375290870666504,49.77584861755371,55.68238193511963,58.62659200668335
2015-01-21,54.57920425386837,C,50.29872894287109,48.737484741210935,48.04153327941894,48.37745399475098,49.695301895141604,55.484876289367676,58.60151899337769
2015-01-22,56.29258954738244,C,50.31726837158203,49.49647674560547,48.23869857788086,48.380544090270995,49.62309799194336,55.289947776794435,58.57457315444946
2015-01-23,56.420834899527314,C,49.94023895263672,49.615142059326175,48.351186752319336,48.37498092651367,49.53857025146485,55.08664966583252,58.545742168426514
2015-01-26,55.88559462044291,C,48.994606018066406,49.544680786132815,48.544026947021486,48.3298620223999,49.44285621643066,54.87751308441162,58.51178997039795
2015-01-27,55.8094067460923,C,48.62374877929688,49.634918212890625,48.75231590270996,48.27021732330322,49.32329040527344,54.67061641693115,58.47286891937256
2015-01-28,53.992983780425476,C,47.25781631469727,49.02673568725586,48.8821102142334,48.17966995239258,49.17260459899902,54.44748489379883,58.43005130767822
2015-01-29,52.65513862154497,B,48.06748962402344,48.57677993774414,49.036628341674806,48.12960624694824,49.01623245239258,54.233799362182616,58.391647758483884
2015-01-30,52.068699653373905,B,48.88334274291992,48.36540069580078,48.990271377563474,48.09932117462158,48.866535110473635,54.037777214050294,58.35863367080688
2015-02-02,52.82327476781862,B,50.681941986083984,48.702867889404295,49.12377433776855,48.28350715637207,48.76072120666504,53.85863723754883,58.33555711746216
2015-02-03,55.16543582316988,C,53.71049499511719,49.72021713256836,49.677567672729495,48.66887531280518,48.71436569213867,53.71162254333496,58.32692253112793
2015-02-04,57.7934297560167,C,52.75248336791992,50.81915054321289,49.922943115234375,48.98223819732666,48.662571334838866,53.55490535736084,58.308835926055906
2015-02-05,60.49980296327084,C,54.17405319213867,52.040463256835935,50.30862159729004,49.27366008758545,48.63920837402344,53.3990966796875,58.29810089111328
2015-02-06,63.09034360200974,C,53.66104507446289,52.99600372314453,50.680702209472656,49.515944480895996,48.73760543823242,53.236624488830564,58.28486173629761
2015-02-09,65.02941220742615,C,54.60052108764648,53.779719543457034,51.24129371643066,49.89266033172608,48.880133056640624,53.09207122802734,58.27248081207276
2015-02-10,65.07850414717171,C,54.52016830444336,53.941654205322266,51.830935668945315,50.291625785827634,49.01833351135254,52.96081890106201,58.258509693145754
2015-02-11,65.47050837337285,C,53.88356018066406,54.167869567871094,52.49351005554199,50.6878101348877,49.12291145324707,52.81314311981201,58.236114749908445
2015-02-12,65.96212821525201,C,55.50289916992188,54.43363876342774,53.237051010131836,51.13683967590332,49.229961242675785,52.69325107574463,58.225838584899904
2015-02-13,66.1499152498606,C,55.62034606933594,54.82549896240234,53.91075134277344,51.450511360168456,49.34393417358398,52.554971351623536,58.21310266494751
2015-02-16,65.65029219475286,C,55.62034606933594,55.02946395874024,54.404591751098636,51.764183044433594,49.49585670471191,52.416385078430174,58.197837619781495
2015-02-17,65.36556323372727,C,55.58942413330078,55.24331512451172,54.592484664916995,52.135026168823245,49.63492279052734,52.305943641662594,58.18330160140991
2015-02-18,65.36298451068329,C,55.311309814453125,55.528865051269534,54.848367309570314,52.38565521240234,49.81873764038086,52.21516498565674,58.16560775756836
2015-02-19,65.13970242561538,C,56.39292526245117,55.70687026977539,55.070254516601565,52.689438056945804,50.01577896118164,52.14746719360352,58.15737445831299
2015-02-20,65.21143232661743,C,55.91700744628906,55.76620254516602,55.29585075378418,52.98827648162842,50.26127716064453,52.082859420776366,58.1440193939209
2015-02-23,65.74349658445622,C,56.584510803222656,55.95903549194336,55.494249725341795,53.36777172088623,50.519383850097654,52.02388446807861,58.13199075698853
2015-02-24,66.38240703828004,C,56.44237518310547,56.129625701904295,55.686470413208006,53.75870304107666,50.76376976013184,51.97918659210205,58.11864206314087
2015-02-25,66.32848048677461,C,55.37310409545898,56.14198455810547,55.8354248046875,54.16446743011475,50.936706619262694,51.90386619567871,58.09641246795654
2015-02-26,65.10319764079202,C,54.04001998901367,55.67140350341797,55.68913688659668,54.46309394836426,51.03773857116699,51.836064682006835,58.068919010162354
2015-02-27,63.61110222074142,C,53.516746520996094,55.191351318359374,55.478776931762695,54.694764137268066,51.094434661865236,51.78841808319092,58.0355184173584
2015-03-02,61.99329885646674,B,53.63511276245117,54.601471710205075,55.28025360107422,54.84242267608643,51.16449996948242,51.793773345947265,58.00270965576172
2015-03-03,60.281698769818426,B,53.87805938720703,54.08860855102539,55.109117126464845,54.85080089569092,51.22595024108887,51.80891670227051,57.972060203552246
2015-03-04,59.57054455868908,B,54.34525680541992,53.88303909301758,55.012511825561525,54.93043956756592,51.30774604797363,51.82542060852051,57.94216234207153
2015-03-05,59.854047850679386,B,54.80624008178711,54.03628311157227,54.85384330749512,54.96204891204834,51.39876152038574,51.825684547424316,57.910425415039064
2015-03-06,60.39144782111084,P,54.44491958618164,54.221917724609376,54.706634521484375,55.00124263763428,51.48662986755371,51.820495681762694,57.87925853729248
2015-03-09,60.632403372443804,P,54.56950378417969,54.40879592895508,54.50513381958008,54.999691772460935,51.58008026123047,51.80189632415772,57.84679489135742
2015-03-10,59.958998718235684,C,52.56365203857422,54.145914459228514,54.117261505126955,54.90186595916748,51.63502044677735,51.74379898071289,57.805246658325196
2015-03-11,59.21932665465145,B,53.018402099609375,53.8805435180664,53.881791305541995,54.85860805511474,51.714013214111326,51.700735359191896,57.76524097442627
2015-03-12,58.65325908755963,B,53.58528137207031,53.63635177612305,53.836317443847655,54.76272716522217,51.80434356689453,51.658128089904785,57.731390895843504
2015-03-13,57.558373634497535,B,52.15250396728516,53.17786865234375,53.699893188476565,54.58933506011963,51.85761276245117,51.61308971405029,57.69049877166748
2015-03-16,57.33976720689068,B,53.11806106567383,52.88758010864258,53.64818801879883,54.46422080993652,51.98000953674316,51.609594917297365,57.65467826843262
2015-03-17,57.59222242298812,B,51.4922103881836,52.673291778564455,53.409603118896484,54.25936012268066,52.08979110717773,51.577331657409665,57.60759000778198
2015-03-18,58.48782748565969,B,54.07741928100586,52.88509521484375,53.38281936645508,54.1976655960083,52.24163497924805,51.56135429382324,57.57571304321289
2015-03-19,58.36790239255321,B,52.96232604980469,52.760504150390624,53.19842796325683,54.02613563537598,52.33396919250488,51.5328768157959,57.5380778503418
2015-03-20,59.123982468033496,B,53.28001403808594,52.98600616455078,53.08193740844727,53.89428596496582,52.42326232910156,51.50377414703369,57.5029451751709
2015-03-23,59.40135229372523,B,53.80952453613281,53.124298858642575,53.00593948364258,53.75553665161133,52.55812873840332,51.49474540710449,57.47073432922363
2015-03-24,60.70444177055046,B,53.59774017333984,53.54540481567383,53.10934829711914,53.613304901123044,52.69926635742188,51.5151802444458,57.437738704681394
2015-03-25,60.49874905606992,B,53.19904708862305,53.369730377197264,53.12741279602051,53.50460205078125,52.84404983520508,51.524391899108885,57.402170734405516
2015-03-26,61.91233976777889,A,54.731483459472656,53.72356185913086,53.24203300476074,53.5391752243042,53.008233337402345,51.54248893737793,57.37478290557861
2015-03-27,62.502429065348366,A,53.921661376953125,53.851891326904294,53.41894874572754,53.55942096710205,53.09972831726074,51.54537433624267,57.33923259735107
2015-03-30,63.001299925930304,A,54.67542266845703,54.02507095336914,53.57468490600586,53.611436462402345,53.20629852294922,51.552302017211915,57.305714206695555
2015-03-31,63.23629120382943,A,54.69410705566406,54.244344329833986,53.894874572753906,53.652238845825195,53.33672943115234,51.55628902435303,57.274178466796876
2015-04-01,63.88743789708292,A,55.21112823486328,54.64676055908203,54.00824546813965,53.695532417297365,53.43497741699219,51.5651396560669,57.249859199523925
2015-04-02,63.43881213018468,A,54.80624008178711,54.661711883544925,54.19263687133789,53.695532417297365,53.52475685119629,51.57392742156983,57.22375930786133
2015-04-03,63.61065006532323,A,54.80624008178711,54.838627624511716,54.345259475708005,53.71359844207764,53.6220768737793,51.58032356262207,57.20262599945068
2015-04-06,64.36850865551257,A,56.65635681152344,55.234814453125,54.62994270324707,53.81794109344482,53.775311889648435,51.60908405303955,57.1883666229248
2015-04-07,65.24736570521769,A,57.20455932617188,55.73690490722656,54.990624618530276,54.04998645782471,53.946928100585936,51.63510925292969,57.17419725418091
2015-04-08,66.04029400772107,A,56.8494758605957,56.06457443237305,55.35566749572754,54.241540145874026,54.138761291503904,51.65568294525146,57.157551765441895
2015-04-09,66.71755652820067,A,56.52555084228516,56.40843658447265,55.53507423400879,54.388553619384766,54.30792251586914,51.66207748413086,57.13648349761963
2015-04-10,67.53342766604466,A,56.94291305541992,56.83577117919922,55.83719940185547,54.6280740737915,54.46911392211914,51.667824516296385,57.11750204086304
2015-04-13,67.11593378579938,A,56.74980163574219,56.85446014404297,56.044637298583986,54.809661102294925,54.59047111511231,51.675596160888674,57.10160736083984
2015-04-14,66.83674365873568,A,58.12027359008789,57.03760299682617,56.38725395202637,55.14106426239014,54.67866668701172,51.69651618957519,57.0945761680603
2015-04-15,67.48403373997577,A,60.12612533569336,57.6929328918457,56.878753662109375,55.44349956512451,54.826139526367186,51.74435543060303,57.094100589752195
2015-04-16,68.45222359422868,A,59.74615097045898,58.33705291748047,57.372744750976565,55.782690811157224,54.93758148193359,51.788394927978516,57.09273073196411
2015-04-17,69.31310526854297,A,59.58417510986328,58.86530532836914,57.85053825378418,56.09789886474609,55.0560440826416,51.89682476043701,57.088509483337404
2015-04-20,70.70794583216471,A,60.02022171020508,59.51938934326172,58.18692474365234,56.408433723449704,55.16443809509278,52.0222855758667,57.086986446380614
2015-04-21,71.45655002021864,A,60.14484024047852,59.924302673339845,58.48095283508301,56.73578872680664,55.276931533813475,52.14763252258301,57.0876708984375
2015-04-22,71.35198952535013,A,60.49366760253906,59.99781112670898,58.84537200927734,57.10051975250244,55.409133682250975,52.266022567749026,57.0871134185791
2015-04-23,71.2604898285221,A,60.78022384643555,60.2046257019043,59.270839309692384,57.40295677185058,55.51468017578125,52.37232070922852,57.08774505615234
2015-04-24,71.89187702869921,A,62.811012268066406,60.84999313354492,59.85764923095703,57.84742431640625,55.658493499755856,52.50121383666992,57.09396007537842
2015-04-27,73.24978735996932,A,64.49296569824219,61.74454193115234,60.63196563720703,58.338301467895505,55.83594589233398,52.66590129852295,57.10800584793091
2015-04-28,74.72306821861547,A,64.87294006347656,62.690161895751956,61.3072322845459,58.84724311828613,56.0216162109375,52.828269500732425,57.12111782073975
2015-04-29,76.22780938766384,A,65.06604766845703,63.604637908935544,61.80122451782226,59.33998908996582,56.21671096801758,53.01772430419922,57.134128952026366
2015-04-30,77.48965681655945,A,64.48673248291016,64.34593963623047,62.27528266906738,59.82401371002197,56.37858711242676,53.1971830368042,57.144487133026125
2015-05-01,77.89400085072683,A,65.09719848632812,64.80317687988281,62.82658500671387,60.338561630249025,56.56219093322754,53.41173404693603,57.142449359893796
2015-05-04,76.88270414724525,A,64.7047348022461,64.8455307006836,63.29503631591797,60.740980529785155,56.72459541320801,53.62198963165283,57.13186769485473
2015-05-05,75.57102140565736,A,64.14409637451172,64.69976196289062,63.69496192932129,61.08795738220215,56.87862983703613,53.82119979858398,57.122626819610595
2015-05-06,74.30171085493758,A,64.32474517822266,64.55150146484375,64.07806968688965,61.461720848083495,57.057662658691406,53.99718463897705,57.11462427139282
2015-05-07,73.0234394863887,A,63.40904235839844,64.33596343994141,64.34095153808593,61.80589542388916,57.2450431060791,54.141390838623046,57.10792398452759
2015-05-08,71.8979063310584,A,64.67984008789062,64.2524917602539,64.52783432006837,62.192741775512694,57.46830497741699,54.281369819641114,57.10666357040405
2015-05-11,71.19313916280224,A,64.4244155883789,64.19642791748046,64.52097930908204,62.576472473144534,57.684091033935545,54.42429550170898,57.0977578163147
2015-05-12,70.6955017450742,A,64.30607604980469,64.22882385253907,64.46429290771485,62.88576259613037,57.8926513671875,54.55930080413818,57.09216051101684
2015-05-13,70.30684074814967,A,65.03492736816406,64.37086029052735,64.46118087768555,63.131202697753906,58.10644477844238,54.70709541320801,57.08524091720581
2015-05-14,70.3899754548767,A,64.91654205322266,64.67236022949218,64.5041618347168,63.38972225189209,58.3086508178711,54.853706169128415,57.08095914840698
2015-05-15,70.2222919285281,A,65.24671936035156,64.78573608398438,64.51911392211915,63.6728494644165,58.52468681335449,55.005658340454104,57.076987438201904
2015-05-18,70.24822667435127,A,65.03492736816406,64.9078384399414,64.55213317871093,63.92358474731445,58.73399528503418,55.15703777313232,57.07223112106323
2015-05-19,69.67530458809405,A,63.06018829345703,64.65866088867188,64.44374237060546,64.06935214996338,58.94392601013183,55.28947322845459,57.05574232101441
2015-05-20,69.01485743909024,P,63.42148971557617,64.33597335815429,64.35341682434083,64.21574325561524,59.15198776245117,55.43300048828125,57.03813491821289
2015-05-21,68.70272227551811,P,64.4244155883789,64.23754806518555,64.45495414733887,64.3979528427124,59.36877044677735,55.58655700683594,57.02572505950928
2015-05-22,68.02173219831919,P,64.10049438476562,64.00830307006837,64.39701957702637,64.46242694854736,59.60773025512695,55.73267150878906,57.00922756195068
2015-05-25,67.37803750449699,P,64.10049438476562,63.82141647338867,64.36462745666503,64.44280338287354,59.82737892150879,55.903694229125975,56.99102363586426
2015-05-26,67.1754563324872,P,62.68017959594727,63.74541473388672,64.2020378112793,64.33316535949707,60.05113830566406,56.0704647064209,56.96254926681519
2015-05-27,66.86520401733227,P,63.12870407104492,63.68685760498047,64.01141548156738,64.23629817962646,60.232164001464845,56.23689949035644,56.93640892028809
2015-05-28,65.95868245258559,P,63.20345306396485,63.442665100097656,63.8401065826416,64.1721342086792,60.43698654174805,56.38547786712647,56.908097457885745
2015-05-29,65.2968493429894,P,62.97919845581055,63.21840591430664,63.6133544921875,64.06623420715331,60.63097023010254,56.52711627960205,56.87915529251099
2015-06-01,64.82362682187441,P,63.18478775024414,63.035264587402345,63.42834053039551,63.990236854553224,60.818475494384764,56.68830211639404,56.84875755310058
2015-06-02,65.33904444877946,P,63.73918151855469,63.24706497192383,63.496239852905276,63.96999111175537,61.021304321289065,56.86028533935547,56.8222049331665
2015-06-03,65.9988757856819,P,64.02574157714844,63.42647247314453,63.5566650390625,63.95504093170166,61.23783821105957,57.040944023132326,56.79401885986328
2015-06-04,65.68546677684706,P,61.97003555297852,63.179788970947264,63.311227035522464,63.883090591430665,61.38260925292969,57.195421295166014,56.75592218399048
2015-06-05,65.44834830302132,P,62.09463119506836,63.00287551879883,63.11064071655274,63.753830146789554,61.54606864929199,57.32289848327637,56.71578098297119
2015-06-08,64.93072773879305,P,61.97003555297852,62.759925079345706,62.89759483337402,63.63111114501953,61.69196090698242,57.44912971496582,56.67501680374146
2015-06-09,64.49327772008168,P,63.43394470214844,62.69887771606445,62.97297134399414,63.58750457763672,61.86675765991211,57.60174354553223,56.642062740325926
2015-06-10,64.3641922468661,P,64.8230972290039,62.85834884643555,63.14241065979004,63.576913070678714,62.058997039794924,57.74698722839356,56.61593175888061
2015-06-11,65.6791237770383,A,64.98506927490234,63.46135559082031,63.32057228088379,63.580339431762695,62.262573623657225,57.89366523742676,56.5918065071106
2015-06-12,67.05504862534296,A,64.96013641357422,64.03445663452149,63.51866607666015,63.566010284423825,62.46565155029297,58.043864212036134,56.565256938934326
2015-06-15,68.39413479173447,A,64.7047348022461,64.581396484375,63.67066078186035,63.54950065612793,62.62661911010742,58.20096549987793,56.53923929214478
2015-06-16,69.08194377819582,A,65.20308685302734,64.93522491455079,63.817051315307616,63.65664558410644,62.78658966064453,58.36675888061524,56.518687648773195
2015-06-17,68.97083011889156,A,64.56147003173828,64.88289947509766,63.8706241607666,63.71364459991455,62.940829544067384,58.53979541778565,56.493640155792235
2015-06-18,68.90048230584107,A,65.29655456542969,64.94519653320313,64.20327606201172,63.75725154876709,63.116249618530276,58.71208606719971,56.472942714691165
2015-06-19,68.61122776918218,A,64.74835968017578,64.90284118652343,64.46864891052246,63.7896448135376,63.27235855102539,58.87073623657226,56.45425672531128
2015-06-22,68.71193763071712,A,65.38375091552734,65.03864440917968,64.81002044677734,63.853807640075686,63.44503753662109,59.0177543258667,56.43819578170776
2015-06-23,68.21445250288873,A,65.06604766845703,65.01123657226563,64.97323074340821,63.97310104370117,63.583953018188474,59.1313098526001,56.42146619796753
2015-06-24,68.1154014444985,A,65.2903060913086,65.1570037841797,65.01995162963867,64.08118114471435,63.687236633300785,59.256688079833985,56.405796718597415
2015-06-25,67.74341128735693,A,66.11259460449219,65.3202117919922,65.13270416259766,64.22663822174073,63.81456550598145,59.37607349395752,56.38758508682251
2015-06-26,67.32152611053714,A,65.17815399169922,65.40617065429687,65.15450592041016,64.33658599853516,63.92644508361816,59.491244583129884,56.36393453598023
2015-06-29,65.70968543376408,A,63.30313873291016,64.99004821777343,65.01434631347657,64.34250354766846,63.99210342407227,59.57827075958252,56.33517099380493
2015-06-30,65.10679986002637,P,64.48673248291016,64.87418518066406,64.94271087646484,64.37988109588623,64.0789412689209,59.67793640136719,56.3193776512146
2015-07-01,63.84090006627843,P,62.954288482666016,64.40698165893555,64.78199272155761,64.32630844116211,64.12815368652343,59.76864368438721,56.29089340209961
2015-07-02,62.52435691003902,P,63.321807861328125,63.84882431030273,64.58451805114746,64.39389705657959,64.1789853668213,59.84683277130127,56.270041923522946
2015-07-03,61.46231322030539,P,63.321807861328125,63.47755508422851,64.44186286926269,64.45525588989258,64.18920127868653,59.923847389221194,56.239409370422365
2015-07-06,60.63198750376125,P,61.51528549194336,63.11998443603515,64.0550163269043,64.43251838684083,64.12964767456054,59.98279678344726,56.19959093093872
2015-07-07,58.823491552678966,B,60.81134796142578,62.38490753173828,63.629546356201175,64.30138854980468,64.04841583251954,60.03501602172852,56.17047983169556
2015-07-08,57.198634377841366,B,59.22286224365234,61.63862228393555,63.02280197143555,64.02137680053711,63.93155212402344,60.07413154602051,56.144648265838626
2015-07-09,56.00563551664641,B,60.618255615234375,61.0979118347168,62.473368072509764,63.80303611755371,63.85418258666992,60.11638484954834,56.13192602157593
2015-07-10,55.27206314577817,B,61.284812927246094,60.69051284790039,62.08403396606445,63.619269943237306,63.777934875488285,60.17006290435791,56.12646116256714
2015-07-13,55.96289907853359,B,61.95133972167969,60.777723693847655,61.94885406494141,63.48160018920898,63.722866973876954,60.22373119354248,56.12380783081055
2015-07-14,57.6066195673555,B,62.99165725708008,61.213785552978514,61.7993465423584,63.37102870941162,63.69981819152832,60.289224014282226,56.13420530319214
2015-07-15,59.89479904972418,B,62.48084259033203,61.86538162231445,61.752001953125,63.26699733734131,63.662940139770505,60.360301399230956,56.13208379745483
2015-07-16,61.73062246360721,P,62.76116943359375,62.29396438598633,61.69593811035156,63.14022808074951,63.649982681274416,60.44751289367676,56.1417887878418
2015-07-17,62.27060363167572,P,60.73662185668945,62.184326171875,61.4374195098877,62.9396411895752,63.57111831665039,60.51971164703369,56.1540648651123
2015-07-20,62.02948749185214,P,59.94550323486328,61.78315887451172,61.28044128417969,62.66772880554199,63.48154006958008,60.58281555175781,56.18829444885254
2015-07-21,61.20242991982318,P,59.83958053588867,61.15274353027344,61.183264541625974,62.406405448913574,63.392210159301754,60.642430763244626,56.22567373275757
