Date,GRADE,GPS,INTC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-06-18,59.42344525858895,C,15.591468811035156,16.04555492401123,15.630491638183594,15.308552646636963,16.358819313049317,16.958870277404785,16.039663982391357
1999-06-21,59.9406509342084,C,16.12360191345215,16.18390998840332,15.726275444030762,15.320969009399414,16.333800773620606,16.924641437530518,16.059480872154236
1999-06-22,59.9651448076042,C,15.804325103759766,16.18390998840332,15.839797210693359,15.36087899208069,16.306651878356934,16.891827239990235,16.077612776756286
1999-06-23,59.26749121195007,C,16.052656173706055,16.00653533935547,15.937355518341064,15.430056428909301,16.30432601928711,16.85564935684204,16.097606310844423
1999-06-24,58.642707714335934,C,15.626954078674316,15.839801216125489,15.92848768234253,15.457550477981567,16.285330753326416,16.827358827590942,16.116932687759398
1999-06-25,59.11479835432533,C,15.697898864746094,15.861087226867676,15.953321075439453,15.475288200378419,16.274491367340087,16.803412199020386,16.136613788604738
1999-06-28,59.25616534586903,C,16.176816940307617,15.87173023223877,16.027820110321045,15.516971826553345,16.283158779144287,16.777960958480836,16.157538099288942
1999-06-29,60.1097562866608,C,16.81537628173828,16.073940467834472,16.128925228118895,15.638475179672241,16.29856939315796,16.768380365371705,16.18240800380707
1999-06-30,60.635268744608936,A,16.886322021484375,16.240673637390138,16.123604488372802,15.745788383483887,16.304761486053465,16.75454503059387,16.20515277862549
1999-07-01,62.26268084777494,A,17.844152450561523,16.68411331176758,16.261957263946535,15.921391534805299,16.31273561477661,16.743994245529176,16.23392668247223
1999-07-02,63.7931297052531,A,18.02153587341309,17.148840713500977,16.504963970184328,16.06772780418396,16.322839069366456,16.744791040420534,16.261461868286133
1999-07-05,64.83157542136892,A,18.02153587341309,17.51778450012207,16.694757366180422,16.21051640510559,16.317695560455324,16.74558783531189,16.289927015304567
1999-07-06,65.3358305021628,A,18.127954483032227,17.78030014038086,16.927120304107667,16.38345875740051,16.327090702056886,16.74762608528137,16.317861437797546
1999-07-07,66.272190622728,A,18.26987648010254,18.05701103210449,17.148842334747318,16.54309892654419,16.345352268218996,16.753565587997436,16.348453941345216
1999-07-08,66.47963661912145,A,18.660097122192383,18.220199966430663,17.452156639099123,16.690322160720825,16.373545742034914,16.75844313621521,16.38263606071472
1999-07-09,66.54160023996114,A,18.80199813842773,18.376292419433593,17.762566566467285,16.85794382095337,16.402449741363526,16.764828329086303,16.417217721939085
1999-07-12,66.54237237401537,A,18.5714054107666,18.486266326904296,18.002025413513184,17.014922761917113,16.41574975967407,16.76217062950134,16.452993397712707
1999-07-13,66.2873220969906,A,18.553674697875977,18.571410369873046,18.175855255126955,17.152390241622925,16.43685064315796,16.75729672431946,16.489344668388366
1999-07-14,66.31742089815494,A,19.298662185668945,18.777167510986327,18.41708927154541,17.270346879959106,16.45955499649048,16.76536871910095,16.529819440841674
1999-07-15,66.1664948389858,A,19.20997428894043,18.887142944335938,18.553671455383302,17.40781435966492,16.50496389389038,16.776276998519897,16.570293593406678
1999-07-16,65.86541292543306,A,19.05033302307129,18.936809921264647,18.656551170349122,17.580757570266723,16.540084743499754,16.796669454574584,16.606161184310913
1999-07-19,65.99450049611015,A,19.17449378967285,19.057427597045898,18.771846961975097,17.73330216407776,16.579462299346925,16.822381334304808,16.641498222351075
1999-07-20,65.79932533819805,A,18.42951393127441,19.032595443725587,18.802002906799313,17.864561605453492,16.59436201095581,16.850926218032836,16.674438815116883
1999-07-21,65.1149900844235,A,18.60689163208008,18.894241333007812,18.83570442199707,17.992273378372193,16.611745052337646,16.874330549240113,16.708974871635437
1999-07-22,64.24517960374699,A,18.127954483032227,18.677837371826172,18.782490158081053,18.117323398590088,16.633384952545168,16.89480706214905,16.739699168205263
1999-07-23,63.57297988330948,A,18.21665573120117,18.511101913452148,18.723955917358396,18.24326124191284,16.668505573272704,16.914397649765014,16.771442646980287
1999-07-26,62.37379791633415,P,17.844152450561523,18.24503364562988,18.65123062133789,18.326628017425538,16.688016834259034,16.92317162513733,16.800437932014464
1999-07-27,62.787043264641504,P,19.17449378967285,18.39402961730957,18.713312530517577,18.444583892822266,16.736972904205324,16.951365480422975,16.836394925117492
1999-07-28,63.67052785977074,P,19.954954147338867,18.663642120361327,18.77894172668457,18.59801549911499,16.797281398773194,16.985147848129273,16.874482860565184
1999-07-29,64.72061470173271,A,19.7243595123291,18.982923126220705,18.830380249023438,18.69202585220337,16.86432981491089,17.014851388931273,16.911196398735047
1999-07-30,65.55496945363183,A,19.582469940185547,19.25608596801758,18.883593940734862,18.770072555541994,16.932442874908446,17.04295876502991,16.947289085388185
1999-08-02,67.37079856150359,A,20.238754272460938,19.73500633239746,18.99001998901367,18.880933475494384,17.019712467193603,17.078160791397096,16.985467538833618
1999-08-03,68.29764187639698,A,20.699935913085938,20.040094757080077,19.217062187194824,19.00953254699707,17.133588676452636,17.11442883491516,17.02710328102112
1999-08-04,68.66537040213338,A,20.672971725463867,20.18369827270508,19.4236701965332,19.129687309265137,17.253665962219237,17.1502499294281,17.067253499031068
1999-08-05,68.89488613571297,A,20.28258514404297,20.29534339904785,19.639133262634278,19.210811710357667,17.357776203155517,17.180305547714234,17.1050754070282
1999-08-06,69.25635569297727,A,20.31806945800781,20.442463302612303,19.84927463531494,19.28661527633667,17.457274703979493,17.21470513343811,17.143473320007324
1999-08-09,69.41840310955592,A,20.850419998168945,20.564796447753906,20.149901390075684,19.400566005706786,17.56742021560669,17.25992423057556,17.18267306804657
1999-08-10,68.77169749421658,A,20.37129783630371,20.499068832397462,20.26958179473877,19.491447162628173,17.687139987945557,17.30114987373352,17.220451431274412
1999-08-11,68.89362598577127,A,21.577964782714844,20.680067443847655,20.431882858276367,19.60541229248047,17.823898124694825,17.347793741226198,17.261133556365966
1999-08-12,69.4570645245333,A,21.56021881103516,20.935594177246095,20.615468788146973,19.722924518585206,17.96846071243286,17.396121740341187,17.30230290412903
1999-08-13,70.7434981836797,A,22.64266967773437,21.400514221191408,20.921488761901855,19.90254135131836,18.11941789627075,17.457047185897828,17.347865562438965
1999-08-16,71.11655960603584,A,22.30551147460937,21.69153251647949,21.1281644821167,20.059092235565185,18.26221284866333,17.50768666267395,17.3913436794281
1999-08-17,72.28654963379576,A,22.429725646972656,22.10321807861328,21.301143455505372,20.259102821350098,18.417425212860106,17.559568281173707,17.434335322380065
