Date,GRADE,GPS,WTW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2002-04-08,51.63410452041045,A,42.65523910522461,42.03260116577148,41.15570411682129,41.26001815795898,42.82083427429199,40.5263818359375,36.74103549003601
2002-04-09,52.522568484917024,A,44.67633819580078,42.72043151855469,41.57948341369629,41.3822624206543,42.912110290527345,40.611301040649415,36.82261339187622
2002-04-10,53.54555047774582,A,45.23050308227539,43.58428726196289,42.07660903930664,41.55340423583984,42.98089309692383,40.69931694030762,36.906962118148805
2002-04-11,54.0501692458865,A,45.149017333984375,44.14824295043945,42.56558609008789,41.7123218536377,43.010883483886715,40.78651798248291,36.9878880405426
2002-04-12,54.41682090763566,A,45.62169647216797,44.666558837890626,43.1018310546875,41.93562183380127,43.02913864135742,40.863939476013186,37.07150336265564
2002-04-15,54.833768038221145,A,45.55649185180664,45.24680938720703,43.63970527648926,42.18418521881104,43.048371658325195,40.938101081848146,37.159926910400394
2002-04-16,54.61950891173971,A,45.63800048828125,45.439141845703126,44.079786682128905,42.41807899475098,43.0490234375,41.008188018798826,37.25038792610169
2002-04-17,54.50112581979149,A,46.45296096801758,45.683633422851564,44.63396034240723,42.70657596588135,43.07901435852051,41.09261840820312,37.34207135200501
2002-04-18,54.43542650720344,A,46.22477340698242,45.89878463745117,45.02351379394531,42.92743129730225,43.12171821594238,41.16596523284912,37.43571077346802
2002-04-19,54.21364903715781,A,46.04546356201172,45.98353805541992,45.32504844665527,43.15317554473877,43.14323333740234,41.24045269012451,37.525356712341306
2002-04-22,53.69006468568261,A,44.83934020996094,45.84010772705078,45.54345855712891,43.3495813369751,43.141929397583006,41.30499786376953,37.60815714836121
2002-04-23,53.27956844055509,A,44.83934020996094,45.68037567138672,45.55975875854492,43.569621086120605,43.134106140136716,41.36644622802734,37.6909575843811
2002-04-24,52.40934746589274,A,44.08958053588867,45.207699584960935,45.44566650390625,43.76113777160644,43.10639770507812,41.423167877197265,37.77163910865784
2002-04-25,51.467090812558716,A,43.25830459594727,44.61440582275391,45.25659523010254,43.91109066009521,43.04576454162598,41.46782787322998,37.84938667297363
2002-04-26,50.991036090458614,P,44.415557861328125,44.28842468261719,45.13598136901855,44.11890621185303,43.033050994873044,41.52976528167724,37.933327980041504
2002-04-29,50.77792570971015,P,44.07327651977539,44.13521194458008,44.98765983581543,44.313682556152344,43.013491821289065,41.59398452758789,38.01555788040161
2002-04-30,51.54201546020982,P,47.675411224365234,44.70242614746094,45.19140090942383,44.635593795776366,43.083578491210936,41.69015041351318,38.12028081893921
2002-05-01,52.62888543699862,A,47.83839416503906,45.452188873291014,45.32994422912598,44.9819522857666,43.16018501281738,41.78876106262207,38.22704105377197
2002-05-02,54.37781894292214,A,49.71281433105469,46.7430908203125,45.678748321533206,45.35113105773926,43.27036827087402,41.90464889526367,38.341461973190306
2002-05-03,55.5035515836482,A,48.897857666015625,47.63955078125,45.96398773193359,45.644518089294436,43.38120330810547,42.014668998718264,38.445777368545535
2002-05-06,56.901078507706245,A,49.71281433105469,48.76745834350586,46.45133514404297,45.997396850585936,43.49725387573242,42.135283622741696,38.555797481536864
2002-05-07,56.210158373292835,A,45.963985443115234,48.42517318725586,46.563799667358396,46.06177921295166,43.55104148864746,42.21922508239746,38.64503602981567
2002-05-08,55.32754939797878,A,45.605411529541016,47.97857666015625,46.715382766723636,46.080524635314944,43.593093643188475,42.2925719833374,38.732318782806395
2002-05-09,53.87563967340521,A,45.40981674194336,47.117977142333984,46.930533981323244,46.09356460571289,43.62145469665527,42.36298496246338,38.82286135673523
2002-05-10,52.89852281844485,A,46.28996276855469,46.596398162841794,47.1179744720459,46.12697792053223,43.67035224914551,42.45018619537353,38.91047001838684
2002-05-13,51.58070697046498,A,46.28996276855469,45.911827850341794,47.33964309692383,46.16365146636963,43.72087966918945,42.53673530578613,38.995226249694824
2002-05-14,51.96206479401652,A,47.887298583984375,46.29649047851562,47.360831832885744,46.276116371154785,43.80498352050781,42.63925777435303,39.09204397201538
2002-05-15,52.225334584517576,A,46.87674331665039,46.5507568359375,47.26466674804688,46.297305488586424,43.88550193786621,42.73314155578613,39.18340147972107
2002-05-16,53.466392419525924,A,50.52778625488281,47.57435073852539,47.34616394042969,46.51245613098145,44.05957847595215,42.86109104156494,39.29415510177612
2002-05-17,54.46610366136158,A,50.44629287719727,48.405616760253906,47.50100746154785,46.73249759674072,44.232025146484375,42.98415065765381,39.4021378993988
2002-05-20,55.373318314939866,A,49.81064224243164,49.1097526550293,47.510790252685545,46.981062698364255,44.40512405395508,43.09840885162353,39.50523097991943
2002-05-21,55.66122399044293,A,49.142337799072266,49.36076049804687,47.82862548828125,47.19621257781982,44.54334175109863,43.20598400115967,39.603026638031004
2002-05-22,56.301894593848594,A,49.12604141235352,49.8106201171875,48.1806884765625,47.448035621643065,44.689709243774416,43.31421138763428,39.69992583274841
2002-05-23,56.02631706160429,A,49.79433441162109,49.66392974853515,48.619140243530275,47.77483711242676,44.846182632446286,43.42423168182373,39.79886262893677
2002-05-24,55.92625408247246,A,50.52778625488281,49.68022842407227,49.04292259216309,48.08044853210449,45.033624420166014,43.54240158081055,39.899918203353884
