Date,GRADE,GPS,PTC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-12-12,68.32356560921035,A,69.84375,69.5,68.921875,66.55859375,64.7484375,61.46875,56.492578125
1996-12-13,67.24640105429991,A,64.84375,68.8125,68.609375,66.69140625,64.7609375,61.6046875,56.598046875
1996-12-16,65.9747981002039,A,65.46875,68.03125,68.328125,66.87890625,64.7265625,61.7921875,56.704296875
1996-12-17,64.18947753580208,P,64.6875,66.875,67.96875,66.99609375,64.7296875,61.9578125,56.815234375
1996-12-18,63.747436756025564,P,68.75,66.71875,68.0,67.25390625,64.7890625,62.125,56.938671875
1996-12-19,63.1911005288916,P,68.75,66.5,68.0,67.58203125,64.8578125,62.2671875,57.060546875
1996-12-20,63.61617323710458,P,67.1875,66.96875,67.890625,67.71484375,64.8921875,62.3671875,57.163671875
1996-12-23,63.420644652580414,P,65.46875,66.96875,67.5,67.74609375,64.8640625,62.4875,57.254296875
1996-12-24,63.28757226488579,A,65.3125,67.09375,66.984375,67.703125,64.8234375,62.59375,57.347265625
1996-12-25,62.10127938073682,P,65.3125,66.40625,66.5625,67.609375,64.85,62.6671875,57.446484375
1996-12-26,61.05369587371234,P,65.46875,65.75,66.125,67.5234375,64.89375,62.75625,57.550390625
1996-12-27,60.58204692568444,P,65.625,65.4375,66.203125,67.40625,64.9125,62.8453125,57.648828125
1996-12-30,60.3268196842204,P,63.515625,65.046875,66.0078125,67.16796875,64.9515625,62.91484375,57.74765625
1996-12-31,60.3780826119706,P,64.21875,64.828125,65.9609375,66.96484375,64.9796875,62.98515625,57.8484375
1997-01-01,60.42412908843571,P,64.21875,64.609375,65.5078125,66.75390625,65.0140625,63.06484375,57.94453125
1997-01-02,60.48380406645336,P,64.6875,64.453125,65.1015625,66.55078125,65.0734375,63.16328125,58.03515625
1997-01-03,61.18628551188251,P,68.28125,64.984375,65.2109375,66.55078125,65.2046875,63.29296875,58.13203125
1997-01-06,62.1670645811629,P,67.34375,65.75,65.3984375,66.44921875,65.3171875,63.42265625,58.225
1997-01-07,63.42458018607281,P,69.21875,66.75,65.7890625,66.38671875,65.4859375,63.57265625,58.33046875
1997-01-08,64.43189586821198,A,67.34375,67.375,65.9921875,66.27734375,65.6140625,63.68828125,58.4296875
1997-01-09,65.50473138893373,A,68.4375,68.125,66.2890625,66.20703125,65.7609375,63.79921875,58.5359375
1997-01-10,66.2540412389287,A,70.9375,68.65625,66.8203125,66.51171875,65.965625,63.92890625,58.6546875
1997-01-13,67.43033055331159,A,71.71875,69.53125,67.640625,66.82421875,66.19375,64.06953125,58.78359375
1997-01-14,68.12999228314587,A,72.8125,70.25,68.5,67.23046875,66.38125,64.19921875,58.9140625
1997-01-15,69.34229103564739,A,72.96875,71.375,69.375,67.44140625,66.5625,64.32578125,59.0640625
1997-01-16,69.89107751059596,A,71.5625,72.0,70.0625,67.58203125,66.703125,64.46484375,59.19296875
1997-01-17,70.3628573199486,A,74.765625,72.765625,70.7109375,67.9609375,66.9171875,64.646484375,59.331640625
1997-01-20,70.54986820605575,A,75.15625,73.453125,71.4921875,68.4453125,67.1203125,64.83203125,59.466796875
1997-01-21,70.4035197821005,A,74.375,73.765625,72.0078125,68.8984375,67.3421875,65.00546875,59.588671875
1997-01-22,71.28956035530854,A,78.125,74.796875,73.0859375,69.5390625,67.6265625,65.21796875,59.738671875
1997-01-23,71.68659904546634,A,74.21875,75.328125,73.6640625,69.9765625,67.8390625,65.40234375,59.861328125
1997-01-24,70.87186939465168,A,72.96875,74.96875,73.8671875,70.34375,68.0546875,65.53828125,59.987890625
1997-01-27,69.66983304646959,A,72.1875,74.375,73.9140625,70.77734375,68.2640625,65.64921875,60.097265625
1997-01-28,68.47633859546944,A,71.25,73.75,73.7578125,71.12890625,68.4421875,65.75234375,60.189453125
1997-01-29,65.6780573042915,A,70.3125,72.1875,73.4921875,71.43359375,68.5765625,65.83984375,60.283203125
1997-01-30,64.63499670598738,P,72.03125,71.75,73.5390625,71.80078125,68.7734375,65.95078125,60.379296875
1997-01-31,63.938117188569,P,72.1875,71.59375,73.28125,71.99609375,68.9265625,66.04140625,60.481640625
1997-02-03,63.527473589675175,P,71.71875,71.5,72.9375,72.21484375,69.0640625,66.14921875,60.583984375
1997-02-04,63.25741459898125,P,71.25,71.5,72.625,72.31640625,69.165625,66.21640625,60.688671875
1997-02-05,62.783033788955,P,68.59375,71.15625,71.671875,72.37890625,69.19375,66.28046875,60.774609375
1997-02-06,62.43556745434327,P,71.875,71.125,71.4375,72.55078125,69.2875,66.36953125,60.887109375
1997-02-07,62.77616826790854,P,73.75,71.4375,71.515625,72.69140625,69.403125,66.47421875,61.004296875
1997-02-10,62.97555204683071,A,72.96875,71.6875,71.59375,72.75390625,69.496875,66.58828125,61.117578125
1997-02-11,62.70701604510401,P,70.0,71.4375,71.46875,72.61328125,69.53125,66.67734375,61.220703125
1997-02-12,64.79372128333654,A,75.9375,72.90625,72.03125,72.76171875,69.68125,66.79921875,61.347265625
1997-02-13,65.14763594867203,A,73.671875,73.265625,72.1953125,72.8671875,69.7796875,66.9109375,61.459375
1997-02-14,65.31487127993303,A,75.703125,73.65625,72.546875,72.9140625,69.928125,67.03671875,61.569921875
1997-02-17,65.68427015285268,A,75.703125,74.203125,72.9453125,72.94140625,70.0546875,67.1765625,61.68359375
1997-02-18,66.86187168917398,A,75.3125,75.265625,73.3515625,72.98828125,70.1515625,67.31875,61.79140625
1997-02-19,66.345054990094,A,76.875,75.453125,74.1796875,72.92578125,70.2984375,67.446875,61.90859375
1997-02-20,66.08331550491856,A,74.21875,75.5625,74.4140625,72.92578125,70.3859375,67.5671875,61.996875
1997-02-21,64.69496754344514,A,70.625,74.546875,74.1015625,72.80859375,70.5015625,67.63125,62.07265625
1997-02-24,62.452554935001636,P,67.8125,72.96875,73.5859375,72.58984375,70.5484375,67.6375,62.12734375
1997-02-25,61.256124276618884,P,71.015625,72.109375,73.6875,72.578125,70.675,67.70234375,62.201953125
1997-02-26,59.652512804020056,P,71.25,70.984375,73.21875,72.625,70.725,67.75703125,62.281640625
1997-02-27,58.735686097821485,P,70.78125,70.296875,72.9296875,72.5625,70.765625,67.81171875,62.360546875
1997-02-28,58.89679022178942,P,70.46875,70.265625,72.40625,72.4765625,70.83125,67.86171875,62.444140625
1997-03-03,59.826359664770415,P,69.53125,70.609375,71.7890625,72.3671875,70.9125,67.88828125,62.523046875
1997-03-04,59.2352900359061,P,68.75,70.15625,71.1328125,72.2421875,70.98125,67.90234375,62.602734375
1997-03-05,58.51784734635104,P,65.9375,69.09375,70.0390625,72.109375,70.99375,67.921875,62.668359375
1997-03-06,57.97307539732994,P,67.1875,68.375,69.3359375,71.875,71.028125,67.9609375,62.728515625
1997-03-07,56.46051830081745,P,63.75,67.03125,68.6484375,71.375,70.990625,67.9515625,62.761328125
1997-03-10,55.856097569577834,P,65.46875,66.21875,68.4140625,71.0,71.0296875,67.990625,62.812890625
1997-03-11,55.39910283567723,P,65.0,65.46875,67.8125,70.75,71.0453125,68.0125,62.853515625
1997-03-12,55.36689916306079,P,64.84375,65.25,67.171875,70.1953125,71.0578125,68.0359375,62.883984375
1997-03-13,54.712461005419584,P,63.28125,64.46875,66.421875,69.67578125,71.0296875,68.0515625,62.910546875
1997-03-14,55.03919357771394,P,63.75,64.46875,65.75,69.078125,70.9390625,68.071875,62.937109375
1997-03-17,54.29022188955912,P,63.28125,64.03125,65.125,68.45703125,70.8578125,68.0875,62.956640625
1997-03-18,53.55450079847208,P,62.34375,63.5,64.484375,67.80859375,70.7203125,68.103125,62.969921875
1997-03-19,52.5580216214454,P,60.15625,62.5625,63.90625,66.97265625,70.5765625,68.0953125,62.966015625
1997-03-20,52.667932452383866,P,62.5,62.40625,63.4375,66.38671875,70.4578125,68.109375,62.986328125
1997-03-21,52.66014799056756,P,61.40625,61.9375,63.203125,65.92578125,70.2671875,68.11640625,63.011328125
1997-03-24,52.5267087338195,P,59.84375,61.25,62.640625,65.52734375,70.0296875,68.11171875,63.037109375
1997-03-25,51.948312587784635,B,58.125,60.40625,61.953125,64.8828125,69.7359375,68.05859375,63.05078125
1997-03-26,52.5817949839869,B,60.78125,60.53125,61.546875,64.359375,69.4921875,68.02734375,63.071875
1997-03-27,51.82563225253298,B,58.59375,59.75,61.078125,63.75,69.2328125,67.96796875,63.07578125
1997-03-28,51.03891787148884,B,58.59375,59.1875,60.5625,63.15625,68.909375,67.91328125,63.084375
1997-03-31,50.14727302810411,B,56.40625,58.5,59.875,62.5,68.534375,67.82734375,63.08515625
1997-04-01,49.04736569326426,B,51.875,57.25,58.828125,61.65625,68.084375,67.71328125,63.06953125
1997-04-02,47.02224680768538,B,51.25,55.34375,57.9375,60.921875,67.546875,67.58671875,63.06640625
1997-04-03,46.605191656120155,B,54.921875,54.609375,57.1796875,60.30859375,67.1609375,67.5,63.073828125
1997-04-04,46.855176632365634,B,56.40625,54.171875,56.6796875,59.94140625,66.8296875,67.4421875,63.084765625
1997-04-07,46.209091420711644,B,50.78125,53.046875,55.7734375,59.20703125,66.4015625,67.3328125,63.055859375
1997-04-08,46.54103301619649,B,49.53125,52.578125,54.9140625,58.43359375,65.9671875,67.2046875,63.023828125
1997-04-09,47.521949608833516,B,51.71875,52.671875,54.0078125,57.77734375,65.5953125,67.0859375,63.009765625
1997-04-10,47.867091249507325,B,53.4375,52.375,53.4921875,57.28515625,65.2234375,66.9984375,63.004296875
1997-04-11,47.05006709432763,B,52.1875,51.53125,52.8515625,56.70703125,64.8234375,66.875,62.993359375
1997-04-14,48.82996999805858,B,55.078125,52.390625,52.71875,56.296875,64.490625,66.77734375,63.003125
1997-04-15,50.24207264765522,B,52.8125,53.046875,52.8125,55.8203125,64.121875,66.64375,62.99921875
1997-04-16,50.92532513513256,B,51.875,53.078125,52.875,55.40625,63.7875,66.490625,62.98203125
1997-04-17,50.94653283340083,B,52.65625,52.921875,52.6484375,54.9140625,63.403125,66.3453125,62.97578125
1997-04-18,51.146480205625885,B,51.484375,52.78125,52.15625,54.41796875,62.9578125,66.18046875,62.964453125
1997-04-21,49.770541939269094,B,49.140625,51.59375,51.9921875,53.8828125,62.48125,65.9890625,62.96328125
1997-04-22,49.98275981983898,B,52.96875,51.625,52.3359375,53.625,62.140625,65.8359375,62.9765625
1997-04-23,50.152585947997586,B,53.59375,51.96875,52.5234375,53.265625,61.69375,65.6875,62.98359375
1997-04-24,50.88460433142782,B,54.53125,52.34375,52.6328125,53.0625,61.3109375,65.5453125,62.9953125
1997-04-25,51.38088650914,B,51.71875,52.390625,52.5859375,52.71875,60.83125,65.3796875,63.00546875
1997-04-28,52.29419100237075,C,51.875,52.9375,52.265625,52.4921875,60.3546875,65.2046875,63.02109375
1997-04-29,52.747934593201485,C,55.0,53.34375,52.484375,52.6484375,59.9484375,65.05,63.059375
1997-04-30,53.85646562281432,C,56.5625,53.9375,52.953125,52.9140625,59.5421875,64.9203125,63.1
1997-05-01,54.92229534391365,C,58.4375,54.71875,53.53125,53.08984375,59.2265625,64.80625,63.1375
1997-05-02,57.22343855098569,C,59.375,56.25,54.3203125,53.23828125,59.0015625,64.7515625,63.178125
1997-05-05,60.00205992615372,C,59.53125,57.78125,55.359375,53.67578125,58.8359375,64.6921875,63.2421875
1997-05-06,61.085794360671514,C,58.28125,58.4375,55.890625,54.11328125,58.58125,64.628125,63.29296875
1997-05-07,61.56855174660166,C,59.21875,58.96875,56.453125,54.48828125,58.340625,64.5328125,63.32890625
1997-05-08,60.968774957205966,C,57.03125,58.6875,56.703125,54.66796875,58.065625,64.415625,63.34140625
1997-05-09,59.52912007404728,C,55.859375,57.984375,57.1171875,54.8515625,57.7734375,64.30234375,63.334765625
1997-05-12,57.28120713865973,C,55.0,57.078125,57.4296875,54.84765625,57.4828125,64.19765625,63.342578125
1997-05-13,55.53451681690877,C,53.75,56.171875,57.3046875,54.89453125,57.1828125,64.08203125,63.337890625
1997-05-14,54.751287032164505,C,57.03125,55.734375,57.3515625,55.15234375,57.0046875,63.99921875,63.333203125
1997-05-15,55.58527411132594,C,60.0,56.328125,57.5078125,55.51953125,56.8609375,63.94453125,63.350390625
1997-05-16,56.457765590595464,C,58.75,56.90625,57.4453125,55.8828125,56.7609375,63.87578125,63.360546875
1997-05-19,57.26794916303089,C,57.109375,57.328125,57.203125,56.28125,56.59375,63.81171875,63.36328125
1997-05-20,59.111687433200615,C,60.15625,58.609375,57.390625,56.640625,56.496875,63.77109375,63.378125
1997-05-21,60.18160756403606,C,61.09375,59.421875,57.578125,57.015625,56.421875,63.73984375,63.40234375
1997-05-22,59.972319666386404,C,59.21875,59.265625,57.796875,57.25,56.340625,63.68515625,63.42421875
1997-05-23,59.086542516863574,C,55.46875,58.609375,57.7578125,57.4375,56.175,63.55703125,63.425
1997-05-26,58.673850946367004,C,55.46875,58.28125,57.8046875,57.6171875,56.01875,63.43828125,63.43046875
1997-05-27,57.03421283038018,C,54.6875,57.1875,57.8984375,57.6015625,55.865625,63.29296875,63.4328125
1997-05-28,54.99853733969488,C,53.90625,55.75,57.5859375,57.46875,55.740625,63.15859375,63.4234375
1997-05-29,53.49348797037707,B,55.0,54.90625,57.0859375,57.296875,55.590625,63.02421875,63.41171875
1997-05-30,53.300595018003726,B,56.09375,55.03125,56.8203125,57.1328125,55.484375,62.87578125,63.40234375
1997-06-02,53.07411153489979,B,56.328125,55.203125,56.7421875,56.97265625,55.4140625,62.721875,63.395703125
1997-06-03,52.88075891688072,B,54.84375,55.234375,56.2109375,56.80078125,55.3484375,62.5421875,63.370703125
1997-06-04,52.806557670652545,B,54.21875,55.296875,55.5234375,56.55078125,55.2171875,62.3546875,63.340234375
1997-06-05,52.838372383354454,B,53.4375,54.984375,54.9453125,56.37109375,55.1140625,62.1734375,63.319140625
1997-06-06,52.94505897334124,B,55.234375,54.8125,54.921875,56.33984375,55.046875,61.978125,63.3123046875
1997-06-09,52.69905147795995,B,54.21875,54.390625,54.796875,56.30078125,55.003125,61.76875,63.300390625
1997-06-10,52.76144384785014,B,52.1875,53.859375,54.546875,56.22265625,55.009375,61.546875,63.276171875
1997-06-11,53.34623195216471,B,53.59375,53.734375,54.515625,56.05078125,55.05625,61.3015625,63.259765625
1997-06-12,53.614603996125254,B,53.3203125,53.7109375,54.34765625,55.716796875,55.02421875,61.092578125,63.2474609375
1997-06-13,53.37721686283035,B,54.53125,53.5703125,54.19140625,55.505859375,54.98671875,60.908203125,63.2232421875
1997-06-16,54.12806953227087,B,56.5625,54.0390625,54.21484375,55.478515625,55.10234375,60.751953125,63.2005859375
1997-06-17,55.379747603724546,B,57.34375,55.0703125,54.46484375,55.337890625,55.25859375,60.612890625,63.1826171875
1997-06-18,55.65103136446857,C,55.0,55.3515625,54.54296875,55.033203125,55.32421875,60.459765625,63.1498046875
1997-06-19,56.50315226221098,C,56.25,55.9375,54.82421875,54.884765625,55.38046875,60.301953125,63.1263671875
1997-06-20,56.99563731519887,C,55.234375,56.078125,54.82421875,54.873046875,55.44140625,60.132421875,63.0869140625
1997-06-23,55.70466978267975,C,51.875,55.140625,54.58984375,54.693359375,55.37734375,59.933984375,63.0416015625
1997-06-24,54.157202510568176,B,51.875,54.046875,54.55859375,54.552734375,55.35859375,59.740234375,62.9783203125
1997-06-25,53.896712277961626,B,52.8125,53.609375,54.48046875,54.498046875,55.37734375,59.582421875,62.9314453125
1997-06-26,53.14306262845864,B,53.359375,53.03125,54.484375,54.416015625,55.39140625,59.397265625,62.8833984375
1997-06-27,52.983019343002645,B,54.84375,52.953125,54.515625,54.353515625,55.45859375,59.208203125,62.8412109375
1997-06-30,53.620742708901645,B,53.203125,53.21875,54.1796875,54.197265625,55.53984375,59.010546875,62.7994140625
1997-07-01,53.937225181939844,B,52.34375,53.3125,53.6796875,54.072265625,55.52734375,58.833984375,62.7556640625
1997-07-02,53.37503677467394,B,51.5625,53.0625,53.3359375,53.939453125,55.48671875,58.590234375,62.6947265625
1997-07-03,53.16195937428506,B,52.5,52.890625,52.9609375,53.892578125,55.44609375,58.378515625,62.6447265625
1997-07-04,52.53508299328062,B,52.5,52.421875,52.6875,53.755859375,55.46171875,58.146484375,62.5916015625
1997-07-07,52.60650773282384,B,53.125,52.40625,52.8125,53.701171875,55.48671875,57.920703125,62.5486328125
1997-07-08,53.47775061231922,B,55.078125,52.953125,53.1328125,53.845703125,55.48828125,57.718359375,62.5185546875
1997-07-09,54.37088613609951,B,54.6875,53.578125,53.3203125,53.900390625,55.45078125,57.496484375,62.4716796875
1997-07-10,55.366965187164816,C,56.09375,54.296875,53.59375,54.0390625,55.40390625,57.315234375,62.4412109375
1997-07-11,56.58182206113548,C,57.03125,55.203125,53.8125,54.1640625,55.35703125,57.179296875,62.4052734375
1997-07-14,57.57306665772765,C,58.4375,56.265625,54.3359375,54.2578125,55.33515625,57.085546875,62.3615234375
1997-07-15,58.844323226667996,C,62.1484375,57.6796875,55.31640625,54.498046875,55.4125,56.996875,62.349609375
1997-07-16,61.40385808103105,C,65.46875,59.8359375,56.70703125,55.021484375,55.5375,56.9390625,62.348046875
1997-07-17,63.882723923085734,C,66.875,61.9921875,58.14453125,55.552734375,55.734375,56.9,62.355859375
1997-07-18,66.03539856028361,C,65.9375,63.7734375,59.48828125,56.087890625,55.9359375,56.8546875,62.358203125
1997-07-21,67.76782393595388,C,65.3125,65.1484375,60.70703125,56.759765625,56.1421875,56.8125,62.350390625
1997-07-22,68.0488662143644,C,64.140625,65.546875,61.61328125,57.373046875,56.35,56.76640625,62.334375
1997-07-23,67.00565251837871,C,63.4375,65.140625,62.48828125,57.904296875,56.478125,56.74140625,62.331640625
1997-07-24,65.51395326406849,C,63.90625,64.546875,63.26953125,58.431640625,56.55625,56.70859375,62.334765625
1997-07-25,64.17640251737379,C,63.515625,64.0625,63.91796875,58.865234375,56.6515625,56.70625,62.32890625
1997-07-28,62.9447248051292,C,62.96875,63.59375,64.37109375,59.353515625,56.76875,56.68125,62.3359375
1997-07-29,62.30707011289916,A,63.75,63.515625,64.53125,59.923828125,56.840625,56.66875,62.340625
1997-07-30,61.785093973366905,A,63.203125,63.46875,64.3046875,60.505859375,56.8828125,56.65234375,62.344140625
1997-07-31,60.93452180767545,A,61.25,62.9375,63.7421875,60.943359375,56.9234375,56.63203125,62.341796875
1997-08-01,60.252785304723915,P,60.9375,62.421875,63.2421875,61.365234375,57.0328125,56.60390625,62.337890625
1997-08-04,59.89253220453293,P,61.953125,62.21875,62.90625,61.806640625,57.1625,56.590625,62.3390625
1997-08-05,59.37841553082925,P,61.328125,61.734375,62.625,62.119140625,57.2953125,56.58046875,62.341796875
1997-08-06,59.33550099562876,P,61.484375,61.390625,62.4296875,62.458984375,57.446875,56.59375,62.34453125
1997-08-07,59.23230279714227,B,59.453125,61.03125,61.984375,62.626953125,57.5359375,56.56328125,62.336328125
1997-08-08,58.67965127906465,B,58.125,60.46875,61.4453125,62.681640625,57.5765625,56.53046875,62.3234375
1997-08-11,58.332468160679525,B,60.390625,60.15625,61.1875,62.779296875,57.6578125,56.5359375,62.323828125
1997-08-12,57.175120026126244,B,57.1875,59.328125,60.53125,62.53125,57.7046875,56.5265625,62.292578125
1997-08-13,55.54565139353756,B,56.953125,58.421875,59.90625,62.10546875,57.759375,56.48828125,62.2578125
1997-08-14,54.84564344438669,B,57.34375,58.0,59.515625,61.62890625,57.8375,56.47578125,62.221875
1997-08-15,54.582784772929706,B,57.34375,57.84375,59.15625,61.19921875,57.8796875,56.46328125,62.18828125
1997-08-18,54.01140145043825,B,58.59375,57.484375,58.8203125,60.86328125,57.9671875,56.48515625,62.15625
1997-08-19,55.57925350675106,P,61.0546875,58.2578125,58.79296875,60.708984375,58.14453125,56.576953125,62.1451171875
1997-08-20,58.64127893236661,P,65.9375,60.0546875,59.23828125,60.833984375,58.39140625,56.723828125,62.1552734375
1997-08-21,60.38039071263768,P,62.1875,61.0234375,59.51171875,60.748046875,58.56875,56.796484375,62.1482421875
1997-08-22,62.143840976119634,A,62.5,62.0546875,59.94921875,60.697265625,58.728125,56.857421875,62.1498046875
1997-08-25,63.731082268710246,A,62.96875,62.9296875,60.20703125,60.697265625,58.85625,56.979296875,62.1560546875
1997-08-26,63.83647722676805,A,61.875,63.09375,60.67578125,60.603515625,58.946875,57.102734375,62.1537109375
1997-08-27,62.04491803112962,A,60.46875,62.0,61.02734375,60.466796875,59.05625,57.190234375,62.1380859375
1997-08-28,61.21782871525306,A,59.375,61.4375,61.23046875,60.373046875,59.11875,57.249609375,62.1240234375
1997-08-29,59.92913118442767,P,58.046875,60.546875,61.30078125,60.228515625,59.175,57.308203125,62.0916015625
1997-09-01,58.487590481639295,P,58.046875,59.5625,61.24609375,60.033203125,59.2984375,57.337890625,62.0576171875
1997-09-02,57.89388950388533,P,60.15625,59.21875,61.15625,59.974609375,59.4640625,57.411328125,62.0275390625
1997-09-03,57.37074899231791,P,58.671875,58.859375,60.4296875,59.833984375,59.58125,57.479296875,61.9849609375
1997-09-04,56.95110707508553,P,57.734375,58.53125,59.984375,59.748046875,59.66875,57.530078125,61.9376953125
1997-09-05,56.90328571352939,P,57.5,58.421875,59.484375,59.716796875,59.721875,57.590234375,61.8853515625
1997-09-08,57.11509583487517,P,58.125,58.4375,59.0,59.603515625,59.8203125,57.680078125,61.8345703125
1997-09-09,56.5454385373962,P,57.1875,57.84375,58.53125,59.603515625,59.9171875,57.722265625,61.7791015625
1997-09-10,56.837078564906506,P,57.5,57.609375,58.234375,59.630859375,60.0359375,57.761328125,61.7244140625
1997-09-11,56.776603220712836,P,56.328125,57.328125,57.9296875,59.580078125,60.1125,57.779296875,61.6623046875
1997-09-12,56.30061132927335,P,54.140625,56.65625,57.5390625,59.419921875,60.1453125,57.803515625,61.5916015625
1997-09-15,55.15184929086646,P,52.65625,55.5625,57.0,59.123046875,60.1359375,57.811328125,61.5080078125
1997-09-16,54.662151253163934,P,55.625,55.25,56.546875,58.8515625,60.146875,57.817578125,61.4337890625
1997-09-17,54.16776089853272,P,57.34375,55.21875,56.4140625,58.421875,60.2,57.825390625,61.3728515625
1997-09-18,53.69090479590509,P,55.625,55.078125,56.203125,58.09375,60.190625,57.797265625,61.3017578125
1997-09-19,53.572895948254796,B,54.6875,55.1875,55.921875,57.703125,60.14375,57.750390625,61.2509765625
1997-09-22,54.320632300619785,B,56.09375,55.875,55.71875,57.359375,60.096875,57.716015625,61.2041015625
1997-09-23,54.60715975614027,B,56.5625,56.0625,55.65625,57.09375,59.98515625,57.698828125,61.1634765625
1997-09-24,54.07619923156145,B,55.625,55.71875,55.46875,56.8515625,59.78828125,57.662890625,61.0978515625
1997-09-25,54.42712275293144,B,57.1875,56.03125,55.5546875,56.7421875,59.59453125,57.664453125,61.0400390625
1997-09-26,55.32664425880693,C,57.890625,56.671875,55.9296875,56.734375,59.43359375,57.684765625,60.9935546875
1997-09-29,56.16708848120646,C,58.671875,57.1875,56.53125,56.765625,59.30078125,57.721484375,60.9595703125
1997-09-30,55.94964364505835,C,55.15625,56.90625,56.484375,56.515625,59.12109375,57.735546875,60.9087890625
1997-10-01,55.77702952793255,C,53.28125,56.4375,56.078125,56.24609375,58.91796875,57.698046875,60.8486328125
1997-10-02,55.51323674662125,C,55.703125,56.140625,56.0859375,56.14453125,58.75390625,57.655078125,60.7998046875
1997-10-03,55.75637490852399,B,59.53125,56.46875,56.5703125,56.24609375,58.67421875,57.662890625,60.7693359375
1997-10-06,55.96384778628735,B,60.625,56.859375,57.0234375,56.37109375,58.62734375,57.698046875,60.7548828125
1997-10-07,57.90274159946529,C,62.578125,58.34375,57.625,56.640625,58.60390625,57.722265625,60.7466796875
1997-10-08,60.163845743500474,C,61.25,59.9375,58.1875,56.828125,58.56484375,57.723828125,60.7318359375
1997-10-09,61.74932515703179,C,61.09375,61.015625,58.578125,57.06640625,58.56171875,57.742578125,60.7138671875
1997-10-10,61.928023875056205,C,60.3125,61.171875,58.8203125,57.375,58.54921875,57.791015625,60.6740234375
1997-10-13,61.610922837839695,C,59.53125,60.953125,58.90625,57.71875,58.50078125,57.831640625,60.6349609375
1997-10-14,60.3486228090754,C,58.59375,60.15625,59.25,57.8671875,58.44609375,57.870703125,60.5818359375
1997-10-15,59.047454588728904,C,57.03125,59.3125,59.625,57.8515625,58.35703125,57.901953125,60.5302734375
1997-10-16,58.55976604145868,C,59.84375,59.0625,60.0390625,58.0625,58.36484375,57.950390625,60.4873046875
1997-10-17,58.721494634162525,C,61.5625,59.3125,60.2421875,58.40625,58.43359375,58.005078125,60.4404296875
1997-10-20,59.48166675539115,C,63.59375,60.125,60.5390625,58.78125,58.49765625,58.077734375,60.3998046875
1997-10-21,60.65989934882034,A,63.75,61.15625,60.65625,59.140625,58.62890625,58.166796875,60.3544921875
1997-10-22,62.14212961831699,A,63.125,62.375,60.84375,59.515625,58.75234375,58.255859375,60.3052734375
1997-10-23,62.690708612795135,A,62.96875,63.0,61.03125,59.8046875,58.86484375,58.351171875,60.2623046875
1997-10-24,62.04876961463717,A,60.3125,62.75,61.03125,59.92578125,58.92421875,58.401953125,60.1900390625
1997-10-27,59.95449771790816,A,56.5625,61.34375,60.734375,59.8203125,58.88359375,58.425390625,60.0970703125
1997-10-28,58.65556309669702,A,59.296875,60.453125,60.8046875,60.02734375,58.8484375,58.496484375,60.0216796875
1997-10-29,56.927286764796065,C,58.28125,59.484375,60.9296875,60.27734375,58.6953125,58.543359375,59.9224609375
1997-10-30,54.75191514256002,B,55.625,58.015625,60.5078125,60.2734375,58.5640625,58.56640625,59.8294921875
1997-10-31,53.26789081224717,B,55.15625,56.984375,59.8671875,60.0546875,58.4171875,58.57265625,59.7404296875
1997-11-03,53.33196756874915,B,56.71875,57.015625,59.1796875,59.859375,58.2921875,58.57421875,59.6630859375
1997-11-04,52.621195002930314,B,58.125,56.78125,58.6171875,59.63671875,58.2171875,58.58203125,59.5974609375
1997-11-05,52.39810280882381,B,57.5,56.625,58.0546875,59.44921875,58.1578125,58.60703125,59.5333984375
1997-11-06,53.18139295365119,B,58.125,57.125,57.5703125,59.30078125,58.1328125,58.62578125,59.4638671875
1997-11-07,54.309096004262216,B,57.5,57.59375,57.2890625,59.16015625,58.121875,58.6484375,59.3904296875
1997-11-10,55.47710959964496,B,58.4375,57.9375,57.4765625,59.10546875,58.1296875,58.7140625,59.3240234375
1997-11-11,56.22930097188327,B,58.28125,57.96875,57.375,59.08984375,58.0921875,58.778125,59.2591796875
1997-11-12,56.86543622635108,B,57.34375,57.9375,57.28125,59.10546875,58.065625,58.8234375,59.2029296875
1997-11-13,57.27363061272328,B,58.046875,57.921875,57.5234375,59.015625,58.071875,58.8703125,59.1337890625
1997-11-14,58.42292315799781,A,61.796875,58.78125,58.1875,59.02734375,58.1578125,58.93984375,59.0740234375
1997-11-17,59.3544041352655,A,63.59375,59.8125,58.875,59.02734375,58.2671875,59.04375,59.0271484375
1997-11-18,60.086716839624266,A,61.40625,60.4375,59.203125,58.91015625,58.3515625,59.134375,58.9841796875
1997-11-19,60.41884885065257,A,60.0,60.96875,59.453125,58.75390625,58.4015625,59.21875,58.9044921875
1997-11-20,61.522603991084395,A,63.359375,62.03125,59.9765625,58.7734375,58.5421875,59.32734375,58.8529296875
1997-11-21,61.43207018106768,A,62.34375,62.140625,60.4609375,58.875,58.70625,59.42578125,58.7861328125
1997-11-24,60.83805492716356,A,61.25,61.671875,60.7421875,59.109375,58.878125,59.50703125,58.7138671875
1997-11-25,60.78616856972644,A,61.875,61.765625,61.1015625,59.23828125,59.003125,59.575,58.6466796875
1997-11-26,61.512615624306285,A,63.046875,62.375,61.671875,59.4765625,59.1171875,59.65859375,58.5775390625
1997-11-27,61.33202493468057,A,63.046875,62.3125,62.171875,59.84765625,59.265625,59.728125,58.5216796875
