Date,GRADE,GPS,IDXX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-12-18,58.90500293716301,B,5.28125,5.334375,5.3484375,5.48671875,5.844765615463257,6.166601557731628,6.11810546875
2000-12-19,58.92705201016262,B,5.28125,5.359375,5.3328125,5.46328125,5.841328115463257,6.156445307731628,6.11255859375
2000-12-20,58.915389526373275,B,5.140625,5.309375,5.3171875,5.43984375,5.835390615463257,6.146445307731629,6.10490234375
2000-12-21,58.8911931952029,B,5.28125,5.240625,5.2921875,5.4234375,5.8297656154632564,6.136132807731628,6.09607421875
2000-12-22,58.922697170062804,B,5.390625,5.275,5.2921875,5.40703125,5.826953115463257,6.126289057731628,6.09076171875
2000-12-25,58.92506593233063,B,5.390625,5.296875,5.315625,5.3875,5.811640615463257,6.115195307731629,6.08474609375
2000-12-26,58.944500400617734,B,5.546875,5.35,5.3546875,5.390625,5.805703115463257,6.106914057731628,6.07865234375
2000-12-27,59.01105646073759,C,5.984375,5.51875,5.4140625,5.4265625,5.806015615463257,6.102695307731628,6.07474609375
2000-12-28,59.069541034226766,C,6.0625,5.675,5.4578125,5.4453125,5.796640615463257,6.099570307731629,6.07123046875
2000-12-29,59.06168654143185,C,5.5,5.696875,5.4859375,5.43125,5.771953115463257,6.087695307731629,6.06513671875
2001-01-01,59.061450998545695,C,5.5,5.71875,5.5078125,5.428125,5.748515615463257,6.075976557731629,6.059160153865815
2001-01-02,59.049547777856866,C,5.5625,5.721875,5.5359375,5.434375,5.735703115463257,6.064101557731629,6.054238278865814
2001-01-03,59.04189007298758,C,6.15625,5.75625,5.6375,5.47734375,5.733515615463257,6.058007807731628,6.053144528865814
2001-01-04,58.997003605281236,C,5.5625,5.65625,5.665625,5.47890625,5.718515615463257,6.045664057731629,6.0534570288658145
2001-01-05,58.98835331818359,C,5.296875,5.615625,5.65625,5.47421875,5.6997656154632566,6.0303515577316285,6.050800778865814
2001-01-08,58.98247325970433,C,5.3125,5.578125,5.6484375,5.48203125,5.683828115463257,6.014414057731629,6.048691403865814
2001-01-09,58.976313372625945,C,5.421875,5.55,5.6359375,5.4953125,5.672265615463257,5.999882807731629,6.048300778865814
2001-01-10,58.92561007440315,B,5.6875,5.45625,5.60625,5.51015625,5.666953115463257,5.987226557731629,6.049003903865814
2001-01-11,58.93016502459506,B,5.660155773162842,5.4757811546325685,5.566015577316284,5.5119140386581424,5.6578906154632564,5.9752343654632565,6.047695307731629
2001-01-12,58.97211502372073,B,5.75,5.566406154632569,5.591015577316284,5.538476538658142,5.650703115463257,5.964921865463257,6.047773432731629
2001-01-15,59.00941467850689,C,5.75,5.653906154632568,5.6160155773162845,5.561914038658142,5.640703115463257,5.956953115463257,6.049101557731628
2001-01-16,59.04956838998788,C,5.953125,5.760156154632568,5.6550780773162845,5.595507788658142,5.630390615463257,5.949140615463257,6.052226557731628
2001-01-17,59.06530951007844,C,5.765625,5.775781154632568,5.6160155773162845,5.626757788658142,5.617890615463256,5.938671865463257,6.053867182731628
2001-01-18,59.09844224833038,C,5.921875,5.828125,5.651953077316284,5.658789038658142,5.610703115463257,5.932578115463257,6.0556640577316285
2001-01-19,59.122102876285446,C,6.21875,5.921875,5.744140577316284,5.700195288658142,5.610078115463256,5.927265615463257,6.057148432731628
2001-01-22,59.12597122032222,C,6.015625,5.975,5.814453077316284,5.731445288658142,5.602265615463256,5.919921865463257,6.055507807731629
2001-01-23,59.12863391368963,C,6.125,6.009375,5.884765577316284,5.760351538658142,5.608828115463257,5.9175781154632565,6.055117182731628
2001-01-24,59.11512273029873,C,5.609375,5.978125,5.876953077316284,5.741601538658142,5.600078115463257,5.910078115463257,6.052382807731629
2001-01-25,59.081220483607886,C,5.6875,5.93125,5.8796875,5.7228515386581424,5.602265615463256,5.902109365463257,6.048632807731629
2001-01-26,58.989744424669645,C,5.296875,5.746875,5.834375,5.712695288658142,5.586015615463257,5.890390615463257,6.042929682731629
2001-01-29,58.93707625477347,B,5.4375,5.63125,5.803125,5.709570288658142,5.580078115463257,5.878671865463257,6.039023432731629
2001-01-30,58.88105644022863,B,5.59375,5.525,5.7671875,5.7111327886581424,5.576953115463257,5.868671865463257,6.035820307731629
2001-01-31,58.8776691568562,B,5.546875,5.5125,5.7453125,5.680664038658142,5.575703115463257,5.857265615463257,6.031992182731629
2001-02-01,58.88530893642771,B,5.703125,5.515625,5.7234375,5.6876952886581424,5.577578115463257,5.847578115463257,6.028789057731628
2001-02-02,58.931182689250306,B,5.625,5.58125,5.6640625,5.704101538658142,5.575703115463257,5.839140615463257,6.024101557731629
2001-02-05,58.9477133909864,B,5.546875,5.603125,5.6171875,5.715820288658142,5.571015615463256,5.828828115463256,6.0166796827316285
2001-02-06,58.95545712063852,C,5.515625,5.5875,5.55625,5.720507788658142,5.571640615463257,5.819609365463257,6.011054682731628
2001-02-07,58.97997415373387,C,5.671875,5.6125,5.5625,5.719726538658142,5.5797656154632564,5.812265615463257,6.007773432731629
2001-02-08,58.98348903615868,C,5.703125,5.6125,5.5640625,5.721875,5.580078115463257,5.8052343654632566,6.004414057731628
2001-02-09,58.99196203146165,C,5.703125,5.628125,5.6046875,5.71953125,5.578515615463257,5.797890615463257,6.000585932731628
2001-02-12,59.01124112625401,C,5.6875,5.65625,5.6296875,5.71640625,5.581015615463257,5.7935156154632566,5.995273432731628
2001-02-13,59.05203753692138,C,5.96875,5.746875,5.6671875,5.7171875,5.591640615463257,5.790546865463257,5.991523432731628
2001-02-14,59.06562381840368,C,5.890625,5.790625,5.7015625,5.7234375,5.603515615463257,5.786640615463257,5.988710932731628
2001-02-15,59.08122878032439,C,6.0,5.85,5.73125,5.72734375,5.6128906154632565,5.7778906154632566,5.985039057731629
2001-02-16,59.085027312221314,C,5.921875,5.89375,5.7609375,5.7125,5.623515615463257,5.770234365463256,5.981210932731629
2001-02-19,59.09733890379039,C,5.921875,5.940625,5.7984375,5.7078125,5.638828115463257,5.768359365463257,5.9766015577316285
2001-02-20,59.09986795765396,C,6.125,5.971875,5.859375,5.7078125,5.658203115463257,5.7691406154632565,5.9726953077316285
2001-02-21,59.099090406127935,C,5.953125,5.984375,5.8875,5.725,5.669453115463257,5.769453115463257,5.969023432731628
2001-02-22,59.080892935765235,C,5.75,5.934375,5.8921875,5.728125,5.671953115463257,5.766015615463257,5.965351557731628
2001-02-23,59.084806419978726,C,5.8125,5.9125,5.903125,5.75390625,5.683828115463257,5.765546865463257,5.9619140577316285
2001-02-26,59.096837628563414,A,6.015625,5.93125,5.9359375,5.7828125,5.698515615463257,5.771640615463257,5.960429682731628
2001-02-27,59.084034639152,A,5.953125,5.896875,5.934375,5.80078125,5.711953115463257,5.776640615463257,5.958632807731629
2001-02-28,59.08159003054311,A,5.890625,5.884375,5.934375,5.81796875,5.726953115463257,5.781171865463257,5.956210932731628
2001-03-01,59.10802822980282,A,5.980469226837158,5.9304688453674315,5.932421922683716,5.8318359613418576,5.7409375,5.785351557731628,5.9548632788658145
2001-03-02,59.120241238333314,A,6.0,5.967968845367432,5.940234422683716,5.850585961341858,5.753125,5.7900390577316285,5.954550778865814
2001-03-05,59.102782968130064,A,5.953125,5.955468845367432,5.943359422683716,5.8708984613418576,5.764375,5.788007807731629,5.954003903865814
2001-03-06,59.1058388469456,A,6.015625,5.967968845367432,5.932421922683716,5.895898461341858,5.77375,5.789726557731629,5.953144528865814
2001-03-07,59.104229357865684,A,6.015625,5.9929688453674315,5.9386719226837155,5.913085961341858,5.774375,5.790195307731628,5.952207028865814
2001-03-08,59.07229312066875,C,5.75,5.946875,5.9386719226837155,5.915429711341858,5.768125,5.782382807731628,5.950332028865814
2001-03-09,59.03161682783988,B,5.65625,5.878125,5.9230469226837155,5.913085961341858,5.77125,5.771601557731628,5.946894528865815
2001-03-12,58.99584975713261,B,5.5625,5.8,5.877734422683716,5.906835961341858,5.7725,5.760507807731629,5.944707028865814
2001-03-13,58.95342501881064,B,5.5625,5.709375,5.838671922683716,5.8865234613418576,5.7725,5.754101557731628,5.940488278865814
2001-03-14,58.904091596182106,B,5.5,5.60625,5.799609422683716,5.8669922113418576,5.759375,5.746445307731628,5.935410153865814
2001-03-15,58.88392251287561,B,5.4375,5.54375,5.7453125,5.838867211341858,5.756875,5.737695307731628,5.931582028865814
2001-03-16,58.878756172485346,B,5.46875,5.50625,5.6921875,5.8162109613418576,5.7603125,5.730039057731628,5.928300778865815
2001-03-19,58.8765466509359,B,5.328125,5.459375,5.6296875,5.786523461341858,5.760625,5.722226557731628,5.926816403865814
2001-03-20,58.87638341888217,B,5.375,5.421875,5.565625,5.749023461341858,5.7596875,5.715976557731628,5.924472653865815
2001-03-21,58.86716163406086,B,5.125,5.346875,5.4765625,5.707617211341858,5.7484375,5.707695307731629,5.920332028865814
2001-03-22,58.8520406254032,B,5.015625,5.2625,5.403125,5.670898461341858,5.735546884536743,5.69671875,5.9158007788658145
2001-03-23,58.85042466367907,B,5.3125,5.23125,5.36875,5.645898461341858,5.726796884536743,5.68875,5.912910153865814
2001-03-26,58.87053155816366,B,5.515625,5.26875,5.3640625,5.6208984613418576,5.7221093845367434,5.68140625,5.911113278865814
2001-03-27,58.87448364306882,B,5.328125,5.259375,5.340625,5.5896484613418576,5.709609384536743,5.67,5.9089257788658145
2001-03-28,58.881444519172824,B,5.0,5.234375,5.290625,5.545117211341858,5.694296884536743,5.65609375,5.904707028865814
2001-03-29,58.909963144879725,B,5.234375,5.278125,5.2703125,5.5078125,5.680546884536743,5.645625,5.902832028865814
2001-03-30,58.92453964461794,B,5.484375,5.3125,5.271875,5.48203125,5.665859384536743,5.63796875,5.902207028865814
2001-04-02,58.87151738230887,B,4.859375,5.18125,5.225,5.42734375,5.642734384536743,5.6225,5.897597653865814
2001-04-03,58.83714371954182,B,4.78125,5.071875,5.165625,5.365625,5.615859384536743,5.61234375,5.8933007788658145
2001-04-04,58.85462505441732,B,5.046875,5.08125,5.1578125,5.3171875,5.604609384536743,5.60234375,5.891113278865814
2001-04-05,58.87859944875236,B,5.390625,5.1125,5.1953125,5.29921875,5.598671884536743,5.60046875,5.890566403865814
2001-04-06,58.87171732027582,B,5.25,5.065625,5.1890625,5.27890625,5.597734384536743,5.591875,5.888222653865814
2001-04-09,58.93392107193248,B,5.300000190734863,5.153750038146972,5.167500019073486,5.265781259536743,5.59498438835144,5.587531251907349,5.886285154819489
2001-04-10,59.00706000203738,C,5.40749979019165,5.278999996185303,5.175437498092651,5.258031249046326,5.591259384155274,5.584106249809265,5.884885153770447
2001-04-11,59.026024536525846,C,5.152500152587891,5.300125026702881,5.19068751335144,5.24065625667572,5.583371887207031,5.579537501335144,5.883303904533387
2001-04-12,59.03091770584743,C,5.514999866485596,5.325,5.21875,5.24453125,5.579609384536743,5.57859375,5.883222653865814
2001-04-13,59.05734121307847,C,5.514999866485596,5.377999973297119,5.22181248664856,5.24684374332428,5.577409381866455,5.576556248664856,5.883297653198242
2001-04-16,59.097371771052075,C,5.777500152587891,5.473499965667725,5.313625001907349,5.269312500953674,5.582021884918213,5.5765187501907345,5.885388278961182
2001-04-17,59.146393964969526,A,6.050000190734863,5.602000045776367,5.440500020980835,5.303062510490418,5.59270938873291,5.582175002098084,5.888763279914856
2001-04-18,59.24351511592065,A,6.385000228881836,5.848500061035156,5.574312543869018,5.366062521934509,5.606971893310547,5.593368754386902,5.893969531059265
2001-04-19,59.2999269685879,A,6.255000114440918,5.99650011062622,5.660750055313111,5.428031277656555,5.6180093955993655,5.599043755531311,5.89876015663147
