Date,GRADE,GPS,CTRA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1990-07-16,,,0.9161927103996276,0.8971897244453431,0.8904031455516815,0.8931176960468292,0.873168534040451,0.8555575650930405,
1990-07-17,,,0.9229792356491088,0.9039764523506164,0.8944751381874084,0.8937963873147965,0.8760579335689545,0.8563929998874664,
1990-07-18,,,0.9161927103996276,0.9094058752059937,0.8978684782981873,0.89481440782547,0.8786762142181397,0.8568220859766007,
1990-07-19,,,0.902618944644928,0.9134778022766114,0.899904441833496,0.89481440782547,0.8810230195522308,0.8569800436496735,
1990-07-20,,,0.902618944644928,0.9121205091476441,0.9019404053688049,0.8944750845432281,0.8832344233989715,0.8570703029632568,
1990-07-23,,,0.8890455961227417,0.9066910862922668,0.9019404053688049,0.893457093834877,0.8847681891918182,0.8570925271511078,
1990-07-24,,,0.8958323001861572,0.9012616991996765,0.9026190757751464,0.8937964290380478,0.8865730881690979,0.857047222852707,
1990-07-25,,,0.902618944644928,0.8985469460487365,0.9039764106273651,0.8944750964641571,0.8879721403121948,0.8571374821662903,
1990-07-26,,,0.8890455961227417,0.8958322763442993,0.9046550393104553,0.895153746008873,0.8886935412883759,0.8570920079946518,
1990-07-27,,,0.8890455961227417,0.8931176066398621,0.9026190578937531,0.895153746008873,0.8894149422645569,0.8572496229410171,
1990-07-30,,,0.8958323001861572,0.8944749474525452,0.900583016872406,0.8954930812120437,0.8900013029575348,0.8577458906173706,
1990-07-31,,,0.929766058921814,0.9012616991996765,0.9012616991996765,0.8978684186935425,0.8912663388252259,0.8583784085512162,
1990-08-01,,,0.936552107334137,0.9080483317375183,0.9032976388931274,0.9005830585956573,0.8926670956611633,0.8591464793682099,
1990-08-02,,,0.9704849123954772,0.9243361949920654,0.9100842356681824,0.9049943387508392,0.8947465085983276,0.860253878235817,
1990-08-03,,,0.9704849123954772,0.9406240582466125,0.9168708324432373,0.9094056189060211,0.8970539462566376,0.8611581885814666,
1990-08-06,,,0.9704849123954772,0.9555545806884765,0.9250147640705109,0.9134775847196579,0.8993613839149475,0.8620624989271164,
1990-08-07,,,0.956911563873291,0.960983681678772,0.9311226904392242,0.9168708831071853,0.901261625289917,0.8630341643095016,
1990-08-08,,,0.9501251578330994,0.9636982917785645,0.9358733117580413,0.9199248611927032,0.9028904128074646,0.8641410583257675,
1990-08-09,,,0.9455000758171082,0.9587013244628906,0.941518759727478,0.9230868995189667,0.9044266986846924,0.8652017015218735,
1990-08-10,,,0.9386973977088928,0.9523438215255737,0.9464839398860931,0.924551498889923,0.9058269309997559,0.8661266201734543,
1990-08-13,,,0.9318960309028624,0.9446260452270507,0.9500903129577637,0.9253366649150848,0.9068196654319763,0.866915825009346,
1990-08-14,,,0.9182915091514589,0.9369020342826844,0.9489428579807282,0.9251022785902023,0.9074045836925506,0.8675012898445129,
1990-08-15,,,0.9250938296318054,0.9318957686424255,0.947797030210495,0.9255473345518113,0.908125548362732,0.8681547778844834,
1990-08-16,,,0.8978844285011292,0.9223726391792297,0.9405369818210602,0.9253106087446212,0.9084380507469177,0.8686038666963577,
1990-08-17,,,0.9114885926246644,0.916930878162384,0.9346373498439788,0.9257540911436081,0.9088869106769562,0.8691889971494675,
1990-08-20,,,0.9182915091514589,0.9142099738121032,0.929418009519577,0.9272163867950439,0.9093360948562622,0.8700452488660813,
1990-08-21,,,0.9182915091514589,0.9142099738121032,0.9255560040473938,0.928339347243309,0.9095138168334961,0.8707661086320877,
1990-08-22,,,0.9182915091514589,0.9128495097160341,0.9223726391792297,0.9291229754686355,0.9098272681236267,0.8713515734672547,
1990-08-23,,,0.9046866297721864,0.9142099499702455,0.9182912945747376,0.9299050271511078,0.9098686218261719,0.8719363844394684,
1990-08-24,,,0.9114885926246644,0.9142099499702455,0.9155704140663147,0.931027176976204,0.9100460147857666,0.8725215148925781,
1990-08-27,,,0.9250938296318054,0.9155704140663147,0.914890193939209,0.9324902534484864,0.9103597831726075,0.8731073105335235,
1990-08-28,,,0.9250938296318054,0.916930878162384,0.9155704259872437,0.932256641983986,0.9106735515594483,0.873693106174469,
1990-08-29,,,0.9250938296318054,0.9182913422584533,0.9155704259872437,0.9316837280988693,0.9112587821483612,0.8744142889976502,
1990-08-30,,,0.9250938296318054,0.9223727822303772,0.9182913661003113,0.9294141739606857,0.9117082798480988,0.875270869731903,
1990-08-31,,,0.9318960309028624,0.9264542698860169,0.9203321099281311,0.927484729886055,0.9121580922603607,0.8761954724788665,
1990-09-03,,,0.9318960309028624,0.9278147101402283,0.9216925621032714,0.9255552858114242,0.9126079046726226,0.8771877694129944,
1990-09-04,,,0.9455000758171082,0.9318959593772889,0.9244134187698364,0.9249847114086152,0.91373699426651,0.8783161067962646,
1990-09-05,,,0.9727081656455994,0.9414188265800476,0.9298550844192505,0.9261138617992402,0.9154102456569672,0.8799196153879165,
1990-09-06,,,0.9659066200256348,0.9495813846588135,0.9359770834445953,0.9271341890096665,0.9172189259529113,0.8815228080749512,
1990-09-07,,,0.9795098304748536,0.9591041445732117,0.9427792072296143,0.9291748106479645,0.9190282106399537,0.8833297193050385,
1990-09-10,,,0.9659066200256348,0.9659062623977661,0.9468604862689972,0.9308753401041031,0.9205654311180115,0.8852036929130555,
1990-09-11,,,0.9727081656455994,0.9713478803634643,0.9516219198703766,0.9335961729288101,0.9223744082450867,0.8873487704992294,
1990-09-12,,,0.9931142926216124,0.975429105758667,0.9584239661693573,0.9369971960783005,0.9245915079116821,0.889562520980835,
1990-09-13,,,0.9931142926216124,0.9808706402778625,0.9652260124683381,0.9417586892843246,0.9268086075782775,0.8916408771276474,
1990-09-14,,,0.9795098304748536,0.9808706402778625,0.9699873924255371,0.9451597511768342,0.9287536180019379,0.8937185829877854,
1990-09-17,,,0.9795098304748536,0.9835912823677063,0.9747487723827362,0.9482206672430038,0.9305629026889801,0.8957962888479233,
1990-09-18,,,0.9727081656455994,0.9835912823677063,0.9774695813655854,0.9509415000677108,0.9322361540794373,0.8978059780597687,
1990-09-19,,,0.9795098304748536,0.9808703899383545,0.9781497478485107,0.9540024161338806,0.9340454387664795,0.8998836839199066,
1990-09-20,,,0.9727081656455994,0.9767891645431519,0.9788299024105072,0.9574034929275512,0.9358544158935547,0.9018256729841232,
1990-09-21,,,0.9795098304748536,0.9767891645431519,0.9788299024105072,0.9608045548200608,0.9372565042972565,0.9039033788442612,
1990-09-24,,,0.9931142926216124,0.9795100569725037,0.981550669670105,0.9642055779695511,0.9387949359416962,0.9059817349910736,
1990-09-25,,,0.9931142926216124,0.9835912823677063,0.9835912823677063,0.9676066011190414,0.9401976370811462,0.9081277853250503,
1990-09-26,,,0.9795098304748536,0.9835912823677063,0.9822308361530304,0.9703274011611939,0.9414639794826507,0.9100700968503952,
1990-09-27,,,0.9863128066062928,0.986312210559845,0.9815506875514984,0.9733883500099182,0.943137856721878,0.9120804381370544,
1990-09-28,,,0.9863128066062928,0.9876728057861328,0.9822309851646424,0.9761091887950897,0.9448117339611053,0.9140230786800384,
1990-10-01,,,0.9863128066062928,0.9863125085830688,0.9829112827777863,0.9788300275802613,0.9467570781707764,0.9157626336812973,
1990-10-02,,,0.9795098304748536,0.983591616153717,0.9835914492607116,0.9805305153131485,0.9484306287765503,0.9175018584728241,
1990-10-03,,,0.9931142926216124,0.9863125085830688,0.9849518954753875,0.9815508216619492,0.950240535736084,0.9191063380241394,
1990-10-04,,,1.0067201852798462,0.9903939843177796,0.9883530974388123,0.9835914999246598,0.9525940275192261,0.920643784403801,
1990-10-05,,,0.9795098304748536,0.9890333890914917,0.9883530974388123,0.9835914999246598,0.9544033122062683,0.9219091272354126,
1990-10-08,,,0.9931142926216124,0.9903936862945557,0.9883530974388123,0.9849518835544586,0.9563489520549774,0.9231751275062561,
1990-10-09,,,0.9727081656455994,0.9890333533287048,0.9863124847412109,0.9849518835544586,0.9572077941894531,0.9242370665073395,
1990-10-10,,,0.9727081656455994,0.9849521279335022,0.9856323182582856,0.9839315772056579,0.9579309153556824,0.9252990055084228,
1990-10-11,,,0.9591035842895508,0.9754288077354432,0.9829113960266114,0.9822310417890548,0.9577032887935638,0.9262248986959457,
1990-10-12,,,0.9727081656455994,0.9740684747695922,0.981550931930542,0.9818909585475921,0.9577477538585663,0.927400850057602,
1990-10-15,,,0.9727081656455994,0.9699872493743896,0.9801904678344726,0.9815508753061295,0.9577922189235687,0.9285768014192581,
1990-10-16,,,0.9659066200256348,0.9686269402503968,0.9788301467895508,0.9812107980251312,0.9579721200466156,0.9296168726682663,
1990-10-17,,,0.9659066200256348,0.9672666311264038,0.976109379529953,0.9805306375026703,0.9582877492904663,0.9305890810489654,
1990-10-18,,,0.9523016214370728,0.9659062385559082,0.9706675231456756,0.979510310292244,0.9584237802028656,0.931425239443779,
1990-10-19,,,0.9591035842895508,0.9631853222846984,0.9686268985271453,0.9784899979829789,0.9588319039344788,0.9323294174671173,
1990-10-22,,,0.9523016214370728,0.9591040134429931,0.9645456314086914,0.9764493644237519,0.9592400157451629,0.9330298405885696,
1990-10-23,,,0.9523016214370728,0.9563830137252808,0.9625049769878388,0.9744087308645248,0.9599202179908752,0.9336624008417129,
1990-10-24,,,0.9182915091514589,0.9468599915504455,0.9570633113384247,0.9713478147983551,0.9597841715812683,0.9339548599720001,
1990-10-25,,,0.9182915091514589,0.9400579690933227,0.9529821038246155,0.9679467499256134,0.9601923131942749,0.9343151819705963,
1990-10-26,,,0.9182915091514589,0.9318955540657043,0.9475404381752016,0.9645456850528717,0.9603283715248108,0.9346076411008835,
1990-10-29,,,0.9386973977088928,0.9291747093200684,0.944139361381531,0.9621649146080017,0.9607364892959595,0.9350362920761108,
1990-10-30,,,0.9250938296318054,0.9237331509590149,0.940058082342148,0.9594441145658493,0.9608725357055664,0.9351931762695312,
1990-10-31,,,0.9250938296318054,0.9250936150550843,0.9359768033027651,0.9560430914163589,0.9610085821151734,0.9354179251194,
1990-11-01,,,0.9250938296318054,0.9264540791511535,0.9332560241222383,0.951961773633957,0.9614167261123657,0.9356426739692688,
1990-11-02,,,0.9250938296318054,0.9278145432472229,0.9298550486564638,0.9492409735918045,0.9616888308525086,0.9358674228191376,
1990-11-05,,,0.9250938296318054,0.9250938296318054,0.927134269475937,0.9458399504423142,0.9616888308525086,0.936024307012558,
1990-11-06,,,0.9182915091514589,0.923733365535736,0.9237332582473756,0.9431191176176071,0.9615527844429016,0.936113168001175,
1990-11-07,,,0.9386973977088928,0.9264540791511535,0.925773847103119,0.9414185792207718,0.9618248558044433,0.9365418189764023,
1990-11-08,,,0.9455000758171082,0.9305353283882141,0.9284947037696838,0.9407384037971497,0.9622329807281494,0.9369706302881241,
1990-11-09,,,0.9386973977088928,0.9332560420036315,0.9305352926254272,0.9390378654003143,0.9623690080642701,0.9372635501623153,
1990-11-12,,,0.9386973977088928,0.935976755619049,0.9305352926254272,0.937337327003479,0.9625050354003907,0.9375564700365067,
1990-11-13,,,0.9318960309028624,0.9386976599693299,0.931215512752533,0.9356367975473404,0.9622329545021057,0.9379849743843078,
1990-11-14,,,0.9272591471672058,0.9364100098609924,0.931432044506073,0.933704423904419,0.9613239741325379,0.9383671098947525,0.8969194307923317
1990-11-15,,,0.9272591471672058,0.9327618241310119,0.9316485762596131,0.9324523001909256,0.9605510246753692,0.9388849753141403,0.8968846705555916
1990-11-16,,,0.9272591471672058,0.9304741740226745,0.931865108013153,0.9308600783348083,0.9595060110092163,0.9392671108245849,0.8968837556242942
1990-11-19,,,0.9340770840644836,0.9295501112937927,0.9327634334564209,0.9299488514661789,0.9588694202899933,0.9397174257040024,0.8969507804512977
1990-11-20,,,0.9408949613571168,0.9313498973846436,0.9350237786769867,0.9293785184621811,0.9582331562042237,0.9403037822246552,0.8970857426524163
1990-11-21,52.747142640693205,P,0.9272591471672058,0.9313498973846436,0.933879953622818,0.9298269003629684,0.9569160532951355,0.9407537806034089,0.8971863788366318
1990-11-22,52.755944167425234,P,0.9272591471672058,0.9313498973846436,0.9320558607578278,0.9302752822637558,0.9555989503860474,0.9412037789821625,0.8973885586857796
1990-11-23,52.77166304027086,P,0.9272591471672058,0.9313498973846436,0.9309120357036591,0.9307236641645431,0.9545539367198944,0.9416537773609162,0.8975907385349273
1990-11-26,52.7650672870573,A,0.9272591471672058,0.9299863100051879,0.9297682106494903,0.9301517516374588,0.9535089230537415,0.9420359128713608,0.8977929183840752
1990-11-27,52.75021255921118,P,0.9272591471672058,0.9272591471672058,0.9293045222759246,0.9302600175142288,0.9525999426841736,0.9424180483818054,0.8980966427922249
1990-11-28,52.730434460217175,P,0.9068042039871216,0.9231681585311889,0.9272590279579163,0.9293455362319947,0.9511458301544189,0.9425956344604492,0.8982980924844742
1990-11-29,52.71103496816003,P,0.9068042039871216,0.9190771698951721,0.9252135336399079,0.9284310549497604,0.9498277509212494,0.942841083407402,0.8984318441152572
1990-11-30,52.71387270337198,P,0.9272591471672058,0.9190771698951721,0.9252135336399079,0.9285393208265305,0.9487827372550964,0.9430196207761764,0.8988709610700607
1990-12-03,52.720554941137614,P,0.9272591471672058,0.9190771698951721,0.92453173995018,0.9286475867033005,0.9474656343460083,0.9431302851438522,0.8993439251184463
1990-12-04,52.68321161782087,P,0.8999871611595154,0.913622772693634,0.92044095993042,0.9277323693037033,0.9456030917167664,0.9429003643989563,0.8996466821432114
1990-12-05,52.67450641052482,P,0.8999871611595154,0.9122593641281128,0.9177137613296509,0.9257968574762344,0.9440126383304596,0.9427383089065552,0.8997801974415779
1990-12-06,52.66265675000604,B,0.8999871611595154,0.9108959555625915,0.9149865627288818,0.9235212117433548,0.942286125421524,0.942711991071701,0.8998460173606873
1990-12-07,52.59884514541426,B,0.8863509297370911,0.9027143120765686,0.9108957409858703,0.9209038883447647,0.94028688788414,0.9425493109226227,0.8998098069429398
1990-12-10,52.52407356245036,B,0.8727139830589294,0.8918052792549134,0.9054412245750427,0.9176047176122666,0.9380149114131927,0.9423859947919846,0.8997392609715462
1990-12-11,52.49875108695907,B,0.8727139830589294,0.8863506436347961,0.8999867081642151,0.9146456152200699,0.9358789944648742,0.9421548116207122,0.8996010172367096
1990-12-12,52.47053449311775,B,0.8727139830589294,0.8808960080146789,0.8965776860713959,0.9119183570146561,0.9334709882736206,0.9418557620048523,0.8994966220855712
1990-12-13,52.43504278873183,B,0.8658962249755859,0.8740778207778931,0.8924868881702424,0.9088502109050751,0.9306545090675354,0.9416242682933808,0.8993581381440162
1990-12-14,52.431988920742604,B,0.8658962249755859,0.8699868798255921,0.8863505959510803,0.9057820647954941,0.9283822369575501,0.9413927745819092,0.8993211987614632
1990-12-17,52.44773195295745,B,0.8658962249755859,0.8686233282089233,0.8802143037319183,0.9023730218410492,0.9258378756046295,0.9410934138298035,0.899419652223587
1990-12-18,52.45487410502357,B,0.8658962249755859,0.8672597765922546,0.8768052101135254,0.8986230850219726,0.9237016367912293,0.9404547154903412,0.8994165620207787
1990-12-19,52.47016574597004,B,0.8727139830589294,0.8672597765922546,0.8740778923034668,0.8958958268165589,0.9217017531394959,0.9398163342475891,0.8994814068078995
1990-12-20,52.47743679757227,B,0.8590783476829529,0.865896201133728,0.8699870109558105,0.8924867868423462,0.9197012484073639,0.9387022686004639,0.8994780734181405
1990-12-21,52.485714980259196,B,0.8658962249755859,0.865896201133728,0.86794154047966,0.8894186407327652,0.9175650095939636,0.937656381726265,0.8994072851538658
1990-12-24,52.49441250346765,B,0.8658962249755859,0.865896201133728,0.8672597646713257,0.8863504946231842,0.9154287707805634,0.936610494852066,0.8993364968895912
1990-12-25,52.50585990701353,B,0.8658962249755859,0.865896201133728,0.8665779888629913,0.8832823485136032,0.9134285628795624,0.935700341463089,0.8993672528862953
1990-12-26,52.501415964213116,B,0.8590783476829529,0.8631690740585327,0.8652144253253937,0.8808960556983948,0.9112919974327087,0.9347898733615875,0.8994654658436775
1990-12-27,52.4978243978922,B,0.8386239409446716,0.8590781927108765,0.8624871969223022,0.8774870425462723,0.9090184438228607,0.9337211120128631,0.8994614067673683
1990-12-28,52.51397370346731,B,0.8658962249755859,0.8590781927108765,0.8624871969223022,0.8744188964366912,0.9071542966365814,0.9329931002855301,0.8995598602294922
1990-12-31,52.52790345084076,B,0.8658962249755859,0.8590781927108765,0.8624871969223022,0.8713507503271103,0.9054261887073517,0.9323331022262573,0.8996244636178017
