Date,GRADE,GPS,UBER,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-09-30,46.93105437332368,P,36.47999954223633,35.055999755859375,35.39000015258789,35.45800018310547,33.19860000610352,33.2320001411438,32.335050106048584
2020-10-01,49.43544413664108,A,37.13999938964844,35.81399993896484,35.397999954223636,35.644500160217284,33.29800003051758,33.27550012588501,32.367400102615356
2020-10-02,51.96057022868857,A,37.720001220703125,36.466000366210935,35.45800018310547,35.8685001373291,33.42880004882812,33.32800012588501,32.4051501083374
2020-10-05,53.404328787268504,A,37.13999938964844,36.78199996948242,35.522999954223636,36.063500022888185,33.55180004119873,33.363200130462644,32.442150106430056
2020-10-06,54.223312485493786,A,36.2599983215332,36.94799957275391,35.70899963378906,36.16049995422363,33.660800018310546,33.39180009841919,32.47475009918213
2020-10-07,54.45337025917919,A,36.77999877929688,37.007999420166016,36.031999588012695,36.248999977111815,33.77599998474121,33.4148000907898,32.50995009422302
2020-10-08,54.23855330869609,A,37.34000015258789,37.04799957275391,36.430999755859375,36.317000007629396,33.9179999923706,33.44560010910034,32.54170009613037
2020-10-09,53.31559950421786,A,37.27000045776367,36.95799942016602,36.71199989318848,36.33150005340576,34.05819999694824,33.47000009536743,32.57120009422302
2020-10-12,52.06072726330006,A,36.2599983215332,36.78199920654297,36.781999588012695,36.24699993133545,34.159599952697754,33.48430006027222,32.59460008621216
2020-10-13,50.72020830600035,P,35.560001373291016,36.64199981689453,36.79499969482422,36.15149993896485,34.21719997406006,33.49430006027222,32.608350086212155
2020-10-14,48.67869088568895,P,35.11000061035156,36.30800018310547,36.65799980163574,36.023999977111814,34.2553999710083,33.49660005569458,32.614250087738036
2020-10-15,45.74806142463381,P,34.2599983215332,35.69199981689453,36.369999694824216,35.883999824523926,34.24639995574951,33.49770002365112,32.61570007324219
2020-10-16,42.89394732456154,P,33.720001220703125,34.98199996948242,35.96999969482422,35.71399993896485,34.262799949645995,33.471700038909916,32.614250087738036
2020-10-19,41.510229361095696,P,34.220001220703125,34.57400054931641,35.677999877929686,35.60049991607666,34.30179996490479,33.4557000541687,32.614650096893314
2020-10-20,42.19175237993408,P,36.310001373291016,34.72400054931641,35.68300018310547,35.69599990844726,34.40380001068115,33.460700054168704,32.62200010299683
2020-10-21,42.903090451912284,P,35.20000076293945,34.742000579833984,35.525000381469724,35.77849998474121,34.49100002288819,33.4452000617981,32.62295011520386
2020-10-22,45.357771563448324,P,36.70000076293945,35.230001068115236,35.46100044250488,35.94600009918213,34.615800056457516,33.44790006637573,32.63305011749267
2020-10-23,48.157769103868226,A,36.75,35.83600082397461,35.409000396728516,36.060500144958496,34.75100006103516,33.443300075531006,32.6411501121521
2020-10-26,49.55985600939544,A,35.4900016784668,36.09000091552734,35.332000732421875,36.057000160217285,34.87120010375977,33.42740007400513,32.64295011520386
2020-10-27,48.1066993814282,A,34.15999984741211,35.66000061035156,35.19200057983399,35.9935001373291,34.95280010223389,33.40310007095337,32.625750122070315
2020-10-28,47.285434728059734,C,33.650001525878906,35.35000076293945,35.04600067138672,35.85200023651123,35.03740013122559,33.39130006790161,32.60880012512207
2020-10-29,45.4831358369184,B,34.060001373291016,34.822000885009764,35.0260009765625,35.69800033569336,35.09040016174316,33.42090007781982,32.59210012435913
2020-10-30,43.32169427153631,B,33.40999984741211,34.15400085449219,34.9950008392334,35.48250026702881,35.142000160217286,33.43260005950928,32.575150127410886
2020-11-02,42.883206892542624,P,34.810001373291016,34.018000793457034,35.05400085449219,35.36600036621094,35.21740016937256,33.454000091552736,32.56770013809204
2020-11-03,44.120045685001514,P,35.77000045776367,34.34000091552734,35.00000076293945,35.341500473022464,35.309000167846676,33.4768000793457,32.56150014877319
2020-11-04,48.418704040046386,A,40.9900016784668,35.80800094604492,35.579000854492186,35.55200061798096,35.4828002166748,33.553800086975095,32.581500148773195
2020-11-05,52.89054685813044,A,41.959999084472656,37.38800048828125,36.10500068664551,35.7830005645752,35.66600021362305,33.63940006256104,32.60790014266968
2020-11-06,59.50076702531988,A,44.869998931884766,39.68000030517578,36.91700057983398,36.16300048828125,35.88740020751953,33.76510005950928,32.65080013275146
2020-11-09,66.97288364874679,A,48.18000030517578,42.354000091552734,38.186000442504884,36.759000587463376,36.17840019226074,33.92010005950928,32.703750133514404
2020-11-10,73.19202623675096,A,47.0,44.6,39.470000457763675,37.33100051879883,36.43240020751953,34.059600067138675,32.74610013961792
2020-11-11,75.31452983158361,A,46.22999954223633,45.6479995727539,40.728000259399415,37.887000465393065,36.66960021972656,34.21730007171631,32.793200130462644
2020-11-12,77.24258418804898,A,46.400001525878906,46.53600006103515,41.9620002746582,38.494000625610354,36.929400253295896,34.37550008773804,32.839750137329105
2020-11-13,77.62225643999484,A,47.61000061035156,47.08400039672851,43.38200035095215,39.188500595092776,37.2168002319336,34.55550008773804,32.874650135040284
2020-11-16,76.33349177852932,A,49.209999084472656,47.29000015258789,44.822000122070314,39.93800048828125,37.53620018005371,34.7513000869751,32.92065013885498
2020-11-17,75.25884363381822,A,48.88999938964844,47.668000030517575,46.13400001525879,40.56700038909912,37.827600173950195,34.92940008163452,32.95875013351441
2020-11-18,74.86259165030883,A,49.11000061035156,48.24400024414062,46.94599990844726,41.26250038146973,38.10960021972656,35.11620008468628,32.998050136566164
2020-11-19,74.19907972975358,A,49.2599983215332,48.815999603271486,47.67599983215332,41.89050025939942,38.3752001953125,35.30200006484986,33.043900127410886
2020-11-20,72.18297555313592,A,48.43000030517578,48.97999954223633,48.03199996948242,42.474500274658205,38.60420021057129,35.47950006484985,33.08775012969971
2020-11-23,70.15256498980158,A,50.040000915527344,49.145999908447266,48.21800003051758,43.20200023651123,38.84600021362305,35.65470006942749,33.139650135040284
2020-11-24,69.68052842852197,A,51.2599983215332,49.619999694824216,48.643999862670896,44.057000160217285,39.12180015563965,35.83910005569458,33.19505012512207
2020-11-25,69.22865718415856,A,50.79999923706055,49.95799942016602,49.10099983215332,44.914500045776364,39.384600143432614,36.007800045013425,33.24380012512207
2020-11-26,69.0418893692683,A,50.79999923706055,50.26599960327148,49.54099960327149,45.75149993896484,39.659400100708005,36.18430002212524,33.293200130462644
2020-11-27,69.97752850754964,A,50.720001220703125,50.72399978637695,49.85199966430664,46.61700000762939,39.93140014648438,36.36010004043579,33.34320013046265
2020-11-30,69.80077219765666,A,49.65999984741211,50.6479995727539,49.896999740600585,47.35949993133545,40.19480010986328,36.539500045776364,33.39995012283325
2020-12-01,68.6941924243071,A,49.630001068115234,50.322000122070314,49.97099990844727,48.05249996185303,40.49940010070801,36.726500053405765,33.46865013122559
2020-12-02,69.51214463148392,A,53.09000015258789,50.78000030517578,50.3689998626709,48.65749988555908,40.89020011901855,36.92930004119873,33.56185012817383
2020-12-03,70.01529008940109,A,52.52000045776367,51.124000549316406,50.695000076293944,49.18549995422363,41.27360015869141,37.13100006103516,33.662200126647946
2020-12-04,71.54133364994242,A,54.86000061035156,51.95200042724609,51.33800010681152,49.685000038146974,41.681600189208986,37.35410007476807,33.76715013504028
2020-12-07,72.96872717741014,A,53.79999923706055,52.78000030517578,51.71399993896485,49.96599998474121,42.04640014648437,37.55550006866455,33.87190013885498
2020-12-08,73.87324698116899,A,53.0099983215332,53.455999755859374,51.888999938964844,50.26649990081787,42.39800010681152,37.76010005950928,33.97175012588501
2020-12-09,72.9609091784712,A,53.790000915527344,53.59599990844727,52.18800010681152,50.644499969482425,42.74420013427734,37.97140007019043,34.068050136566164
2020-12-10,72.82503932398892,A,54.34999847412109,53.96199951171875,52.543000030517575,51.04199981689453,43.0884001159668,38.19320007324219,34.178750133514406
2020-12-11,70.20555468531997,A,52.630001068115234,53.51599960327148,52.734000015258786,51.292999839782716,43.38660011291504,38.407700080871585,34.2835001373291
2020-12-14,68.35484142035065,A,51.459999084472656,53.04799957275391,52.91399993896484,51.40549983978271,43.67300010681152,38.61240007400513,34.399950132369995
2020-12-15,66.8848622287038,A,51.0,52.645999908447266,53.05099983215332,51.510999870300296,43.96780014038086,38.814300079345706,34.51010013580322
2020-12-16,64.80255685214728,A,50.4900016784668,51.986000061035156,52.79099998474121,51.579999923706055,44.24200019836426,39.009000091552736,34.631350145339965
2020-12-17,62.450265170430384,A,50.630001068115234,51.242000579833984,52.602000045776364,51.64850006103516,44.5078002166748,39.2129001045227,34.771450147628784
2020-12-18,61.626745789054695,P,50.619998931884766,50.84000015258789,52.177999877929686,51.75799999237061,44.77480018615723,39.416500091552734,34.91155014038086
2020-12-21,62.095855875623435,P,51.79999923706055,50.90800018310547,51.97799987792969,51.84599990844727,45.085600204467774,39.622600078582764,35.06910013198853
2020-12-22,63.87320478862373,P,53.77999877929688,51.46399993896485,52.054999923706056,51.971999931335446,45.45000015258789,39.83360006332398,35.24345012664795
2020-12-23,66.64864460335559,A,53.709999084472656,52.10799942016602,52.04699974060058,52.117499923706056,45.822000122070314,40.038700046539304,35.437900123596194
2020-12-24,68.34311223452978,A,52.880001068115234,52.55799942016601,51.9,52.22150001525879,46.19440017700195,40.22040006637573,35.59985013008118
2020-12-25,70.29710244154228,A,52.880001068115234,53.00999984741211,51.925,52.32950000762939,46.577600173950195,40.4202000617981,35.75760013580322
2020-12-28,70.67937121868862,A,51.970001220703125,53.044000244140626,51.976000213623045,52.445000076293944,46.93260017395019,40.61720006942749,35.905450143814086
2020-12-29,69.37485259108162,A,52.27000045776367,52.742000579833984,52.103000259399415,52.577000045776366,47.25180015563965,40.8278000831604,36.034850149154664
2020-12-30,68.28125724301427,A,53.150001525878906,52.630001068115234,52.36900024414062,52.58000011444092,47.610800170898436,41.05090009689331,36.16965015411377
2020-12-31,66.7665018111269,A,51.0,52.25400085449219,52.4060001373291,52.50400009155273,47.896800155639646,41.256300106048585,36.284050149917604
2021-01-01,64.77786544345796,P,51.0,51.87800064086914,52.444000244140625,52.31100006103516,48.18180015563965,41.4664001083374,36.402650146484376
2021-01-04,63.6414114412021,P,51.13999938964844,51.7120002746582,52.378000259399414,52.17800006866455,48.494800109863284,41.68300010681153,36.51920014381409
2021-01-05,64.45444538889188,P,54.0099983215332,52.05999984741211,52.40100021362305,52.22800006866455,48.8918000793457,41.9223000907898,36.64965013504028
2021-01-06,63.96959710030702,P,52.47999954223633,51.92599945068359,52.27800025939941,52.1625,49.268400039672855,42.15290008544922,36.78495013236999
2021-01-07,67.2269385275565,A,56.130001068115234,52.95199966430664,52.603000259399415,52.25150012969971,49.70980003356934,42.40010009765625,36.94720013618469
2021-01-08,69.26173574611245,A,53.27999877929688,53.407999420166014,52.64300003051758,52.28400001525879,50.10720001220703,42.624600086212155,37.09950013160706
2021-01-11,71.64524902701987,A,54.59000015258789,54.097999572753906,52.90499992370606,52.44050006866455,50.50279998779297,42.86010007858276,37.242500133514405
2021-01-12,74.23107552176927,A,58.540000915527344,55.00400009155273,53.53199996948242,52.81750011444092,50.958199996948245,43.133600082397464,37.40650013923645
2021-01-13,77.78422958450332,A,59.400001525878906,56.38800048828125,54.15699996948242,53.263000106811525,51.32639999389649,43.404600105285645,37.568800144195556
2021-01-14,76.94939815093737,A,56.90999984741211,56.544000244140626,54.74799995422363,53.577000045776366,51.62540000915527,43.64570011138916,37.71780014038086
2021-01-15,76.82290836053939,A,55.52000045776367,56.992000579833984,55.2,53.822000122070314,51.83840003967285,43.86290012359619,37.85985013961792
2021-01-18,75.36569020656128,A,55.52000045776367,57.17800064086914,55.638000106811525,54.008000183105466,51.98520004272461,44.081800117492676,37.99750014305115
2021-01-19,71.52989098226026,A,56.29999923706055,56.73000030517578,55.86700019836426,54.13400020599365,52.17120002746582,44.301800117492675,38.14025013923645
2021-01-20,67.78993267083948,A,56.380001068115234,56.126000213623044,56.25700035095215,54.26750030517578,52.3742000579834,44.52190013885498,38.28510014533997
2021-01-21,65.74175951957753,A,55.790000915527344,55.902000427246094,56.22300033569336,54.41300029754639,52.562000045776365,44.745700149536134,38.428900146484374
2021-01-22,63.9229508761768,A,54.310001373291016,55.66000061035156,56.32600059509277,54.484500312805174,52.69600006103516,44.95640014648438,38.56045015335083
2021-01-25,62.53490073591241,A,54.290000915527344,55.4140007019043,56.29600067138672,54.60050029754639,52.79760009765625,45.16690013885498,38.69095015525818
2021-01-26,59.80410352190742,P,51.91999816894531,54.53800048828125,55.63400039672852,54.58300018310547,52.85820007324219,45.342900123596195,38.814600143432614
2021-01-27,54.378941528716126,P,48.11000061035156,52.88400039672852,54.505000305175784,54.3310001373291,52.838200073242184,45.473900146484375,38.91395014762878
2021-01-28,51.718796089081046,P,51.58000183105469,52.04200057983398,53.97200050354004,54.36000022888184,52.884600143432614,45.62990016937256,39.030200157165524
2021-01-29,49.48597842993178,P,50.93000030517578,51.36600036621094,53.51300048828125,54.356500244140626,52.93460014343262,45.769400177001955,39.13740015983581
2021-02-01,48.31811912283479,P,52.7599983215332,51.05999984741211,53.2370002746582,54.437500190734866,52.98900009155273,45.91750015258789,39.250800151824954
2021-02-02,51.2534541749152,P,56.459999084472656,51.96800003051758,53.253000259399414,54.56000022888183,53.09300010681152,46.10740013122559,39.382500143051146
2021-02-03,57.81890335739744,A,57.119998931884766,53.76999969482422,53.327000045776366,54.792000198364256,53.21940010070801,46.30200012207031,39.5112501335144
2021-02-04,61.53999962251526,A,57.84999847412109,55.0239990234375,53.53299980163574,54.87800006866455,53.36040008544922,46.50990009307861,39.64915012359619
2021-02-05,66.31839712235808,A,58.58000183105469,56.55399932861328,53.95999984741211,55.14300022125244,53.51760009765625,46.72450012207031,39.80010013580322
2021-02-08,70.4561420670709,A,59.290000915527344,57.85999984741211,54.45999984741211,55.378000259399414,53.71020011901855,46.952500114440916,39.95945013999939
2021-02-09,72.08994537627797,A,59.61000061035156,58.49000015258789,55.229000091552734,55.43150024414062,53.90980010986328,47.20460010528564,40.117150144577025
2021-02-10,74.6979551638704,A,63.18000030517578,59.70200042724609,56.736000061035156,55.62050018310547,54.11160011291504,47.5009001159668,40.293950147628784
2021-02-11,75.77545557780682,A,60.709999084472656,60.274000549316405,57.648999786376955,55.810500144958496,54.27540008544922,47.774500122070314,40.44285014152527
2021-02-12,75.45174760579955,A,60.630001068115234,60.684000396728514,58.6189998626709,56.06600017547608,54.390800094604494,48.03620014190674,40.58205014228821
2021-02-15,74.70041582752607,A,60.630001068115234,60.95200042724609,59.4060001373291,56.32150020599365,54.52740013122558,48.28690013885498,40.72700015068054
2021-02-16,73.75143947766482,A,60.52000045776367,61.13400039672852,59.8120002746582,56.53250026702881,54.6776001739502,48.53780014038086,40.86760014533996
2021-02-17,70.02932402318018,A,60.810001373291016,60.66000061035156,60.181000518798825,56.7540002822876,54.81800018310547,48.78110015869141,41.0065501499176
2021-02-18,67.40529353861594,A,59.0,60.31800079345703,60.29600067138672,56.91450023651123,54.91100021362305,48.99970016479492,41.13760014533997
2021-02-19,64.96396488947684,A,58.38999938964844,59.87000045776367,60.277000427246094,57.1185001373291,55.02620018005371,49.20640014648438,41.26720013618469
2021-02-22,60.99269047149341,A,55.310001373291016,58.806000518798825,59.87900047302246,57.16950016021728,55.10320022583008,49.388100166320804,41.37565014839172
2021-02-23,58.30946889212552,P,56.0,57.902000427246094,59.5180004119873,57.37350025177002,55.20320022583008,49.58550018310547,41.48865014076233
2021-02-24,54.911406911231126,P,53.90999984741211,56.52200012207031,58.591000366210935,57.663500213623045,55.27160018920898,49.756800193786624,41.58580014228821
2021-02-25,51.10618451240063,P,51.45000076293945,55.012000274658206,57.66500053405762,57.65700016021729,55.28800018310547,49.89790019989014,41.67175015449524
2021-02-26,47.77900872034177,P,51.75,53.684000396728514,56.777000427246094,57.6980001449585,55.310600204467775,50.0427001953125,41.756350145339965
2021-03-01,48.075249816495834,P,54.400001525878906,53.502000427246095,56.154000473022464,57.78000030517578,55.36260025024414,50.224100227355954,41.85420014381409
2021-03-02,47.268392535871556,P,54.650001525878906,53.232000732421874,55.56700057983399,57.689500427246095,55.380000305175784,50.41500022888184,41.95465014457702
2021-03-03,48.97948109692451,P,56.11000061035156,53.672000885009766,55.09700050354004,57.639000511169435,55.42800033569336,50.62500022888184,42.06080014228821
2021-03-04,50.821454803181666,P,53.06999969482422,53.99600067138672,54.50400047302246,57.40000057220459,55.43180030822754,50.813100242614745,42.155400133132936
2021-03-05,53.65835583228906,P,55.540000915527344,54.75400085449219,54.21900062561035,57.24800052642822,55.48500030517578,51.03130023956299,42.25150013923645
2021-03-08,53.25003955260048,P,53.20000076293945,54.514000701904294,54.0080005645752,56.94350051879883,55.50960029602051,51.22110023498535,42.33840014457703
2021-03-09,54.134910406449876,P,55.25,54.63400039672852,53.933000564575195,56.72550048828125,55.56920028686523,51.41050022125244,42.43560013771057
2021-03-10,54.94208619096142,P,57.68000030517578,54.94800033569336,54.310000610351565,56.45050048828125,55.65980026245117,51.63530021667481,42.54025013923645
2021-03-11,58.66608194752785,A,58.95000076293945,56.124000549316406,55.060000610351565,56.36250057220459,55.81880027770996,51.8578002166748,42.65285014152527
2021-03-12,61.400268277315035,A,60.34999847412109,57.08600006103516,55.92000045776367,56.348500442504886,56.00580024719238,52.093800201416016,42.76855013847351
2021-03-15,65.58204062233115,A,60.18999862670898,58.48399963378906,56.49900016784668,56.32650032043457,56.186800231933596,52.34080017089844,42.884100122451784
2021-03-16,67.57788458190588,A,58.84999847412109,59.20399932861328,56.9189998626709,56.243000221252444,56.28360023498535,52.58770015716553,42.99540011405945
2021-03-17,66.73699702354479,A,56.36000061035156,58.939999389648435,56.9439998626709,56.02050018310547,56.36120025634766,52.81480014801026,43.10305010795593
2021-03-18,63.75910860617439,A,55.68999862670898,58.28799896240234,57.205999755859374,55.85500011444092,56.35240020751953,53.03110012054444,43.22600009918213
2021-03-19,61.022709202672225,A,57.08000183105469,57.63399963378906,57.35999984741211,55.78950023651123,56.42840026855469,53.26780014038086,43.35020009994507
2021-03-22,57.797818530367806,P,55.68999862670898,56.733999633789054,57.608999633789054,55.808500099182126,56.45040023803711,53.47660011291504,43.46530010223389
2021-03-23,54.05354699946948,P,53.4900016784668,55.662000274658205,57.43299980163573,55.68300018310547,56.3494002532959,53.65380012512207,43.565300102233884
2021-03-24,51.4983985957275,P,52.56999969482422,54.90400009155273,56.921999740600576,55.616000175476074,56.21280021667481,53.76960010528565,43.661700096130375
2021-03-25,50.29503394990636,P,53.88999938964844,54.544000244140626,56.41599960327147,55.738000106811526,56.152400207519534,53.8889001083374,43.76415008544922
2021-03-26,48.5809791911193,P,54.709999084472656,54.06999969482422,55.85199966430664,55.886000061035155,56.13620018005371,53.987300109863284,43.87620008468628
2021-03-29,46.33189603168185,P,53.34999847412109,53.60199966430664,55.16799964904785,55.833499908447266,56.09280014038086,54.03900009155274,43.97955007553101
2021-03-30,46.459936308070944,P,53.459999084472656,53.59599914550781,54.62899971008301,55.773999786376955,56.036000137329104,54.10360008239746,44.08160007476807
2021-03-31,48.298991010859645,P,54.5099983215332,53.98399887084961,54.443999481201175,55.693999671936034,55.99860008239746,54.18640007019043,44.20185007095337
2021-04-01,50.988235838068675,A,57.59999847412109,54.72599868774414,54.634999465942386,55.920499610900876,56.03480003356933,54.29840003967285,44.336950063705444
2021-04-02,53.21095183878689,A,57.59999847412109,55.30399856567383,54.68699913024902,56.023499488830566,56.100599975585936,54.39830001831055,44.476900053024295
2021-04-05,56.80923657042777,A,57.400001525878906,56.11399917602539,54.85799942016602,56.23349952697754,56.162799987792965,54.48020004272461,44.615750064849856
2021-04-06,60.46741604105313,A,58.04999923706055,57.03199920654297,55.31399917602539,56.37349948883057,56.285400009155275,54.57180004119873,44.75060006141663
2021-04-07,62.4438356115958,A,56.88999938964844,57.507999420166016,55.74599914550781,56.333999443054196,56.460999984741214,54.6496000289917,44.88290005683899
2021-04-08,61.875354888217466,A,57.83000183105469,57.55400009155274,56.13999938964844,56.27799949645996,56.585999984741214,54.735300064086914,45.01865006446838
2021-04-09,61.516512037240346,A,57.68000030517578,57.57000045776367,56.43699951171875,56.14449958801269,56.72099998474121,54.827800064086915,45.15365006446839
2021-04-12,61.6408192973819,A,59.43999862670898,57.97799987792969,57.04599952697754,56.1069995880127,56.854599990844726,54.92180004119873,45.288250055313114
2021-04-13,61.41216023740133,A,60.63999938964844,58.49599990844727,57.76399955749512,56.19649963378906,56.93819999694824,55.015600051879886,45.42735005378723
2021-04-14,61.13929435534368,A,59.22999954223633,58.96399993896485,58.23599967956543,56.3399995803833,56.980400009155275,55.09990005493164,45.55385004997253
2021-04-15,61.82398569521596,A,60.7400016784668,59.545999908447264,58.55,56.59249973297119,57.03820007324219,55.199300079345704,45.69180005073547
2021-04-16,62.32491722030497,A,60.34999847412109,60.07999954223633,58.825,56.75599956512451,57.07360000610352,55.29560005187988,45.827850046157835
2021-04-19,60.41861125223912,A,57.84999847412109,59.76199951171875,58.869999694824216,56.86399955749512,57.04479995727539,55.37750003814697,45.95850004196167
2021-04-20,56.80280352939962,A,55.47999954223633,58.72999954223633,58.612999725341794,56.96349945068359,56.962199935913084,55.43600002288818,46.081250038146976
2021-04-21,53.808141180317136,A,55.77000045776367,58.0379997253418,58.50099983215332,57.12349948883057,56.81399993896484,55.46280002593994,46.196050033569335
2021-04-22,50.54143757100514,P,56.27999877929688,57.145999145507815,58.345999526977536,57.24299945831299,56.72539993286133,55.50040000915527,46.31570003509521
2021-04-23,48.48673254372759,P,57.93000030517578,56.66199951171875,58.37099952697754,57.40399951934815,56.67139991760254,55.531100006103514,46.44260004043579
2021-04-26,48.10653028875006,P,57.61000061035156,56.613999938964845,58.1879997253418,57.61699962615967,56.61099990844727,55.56920001983642,46.562350044250486
2021-04-27,49.26699796185454,P,57.15999984741211,56.95,57.839999771118165,57.80199966430664,56.54379989624024,55.61070003509521,46.685400047302245
2021-04-28,51.12185974974137,P,58.43999862670898,57.48399963378906,57.76099967956543,57.99849967956543,56.496399841308595,55.65720001220703,46.81430004119873
2021-04-29,50.46585399845634,A,54.93000030517578,57.21399993896485,57.17999954223633,57.864999771118164,56.41499984741211,55.66300003051758,46.92810005187988
2021-04-30,48.867801672486856,P,54.77000045776367,56.581999969482425,56.621999740600586,57.723499870300294,56.342599868774414,55.68440002441406,47.04605005264282
2021-05-03,47.91155142872784,P,54.84999847412109,56.029999542236325,56.32199974060059,57.5959997177124,56.333399810791015,55.71830001831054,47.16535004615784
2021-05-04,46.067374399921455,P,52.9900016784668,55.19599990844726,56.07299995422363,57.34299983978271,56.27319984436035,55.73820003509522,47.27625005722046
2021-05-05,42.54505951845693,P,51.18000030517578,53.74400024414062,55.613999938964845,57.05749988555908,56.21859985351563,55.745100021362305,47.37705005645752
2021-05-06,39.517156788193724,P,46.650001525878906,52.08800048828125,54.65100021362305,56.49849987030029,56.122599868774415,55.70530002593994,47.459100065231326
2021-05-07,36.63400332930127,B,47.02999877929688,50.54000015258789,53.56100006103516,55.96599979400635,56.02819984436035,55.66940002441406,47.5429500579834
2021-05-10,31.756430442067614,B,45.790000915527344,48.72800064086914,52.37900009155273,55.28349990844727,55.85599983215332,55.60930004119873,47.61595005989075
2021-05-11,27.966445832952076,B,46.209999084472656,47.37200012207031,51.28400001525879,54.56199989318848,55.6871997833252,55.53360004425049,47.68360005378723
2021-05-12,23.8841975009169,B,43.810001373291016,45.89800033569336,49.821000289916995,53.79099998474121,55.44119979858399,55.434600067138675,47.73665005683899
2021-05-13,23.423447068441515,B,44.47999954223633,45.46399993896485,48.77600021362305,52.97799987792969,55.26939979553222,55.35060005187988,47.785500059127806
2021-05-14,24.486221712341674,B,47.41999816894531,45.54199981689453,48.04099998474121,52.331499862670896,55.106999740600585,55.29600002288819,47.85810004234314
2021-05-17,27.52738542741513,B,47.5099983215332,45.885999298095705,47.30699996948242,51.814499855041504,54.99319969177246,55.251399993896484,47.93430003166199
2021-05-18,31.448548119318897,B,49.16999816894531,46.47799911499023,46.92499961853027,51.498999786376956,54.871599655151364,55.2203999710083,48.02410002708435
2021-05-19,37.15962356663306,B,49.470001220703125,47.609999084472655,46.75399971008301,51.18399982452392,54.707399673461914,55.183599967956546,48.11725003242493
2021-05-20,41.51441011619721,B,49.33000183105469,48.57999954223633,47.021999740600585,50.836499977111814,54.51499969482422,55.16689998626709,48.211600046157834
2021-05-21,43.229754272500735,B,48.81999969482422,48.85999984741211,47.20099983215332,50.38099994659424,54.28439971923828,55.14509998321533,48.305750045776364
2021-05-24,45.07128112317829,C,50.02999877929688,49.363999938964845,47.624999618530275,50.001999855041504,54.08119972229004,55.13399997711181,48.40850004196167
2021-05-25,45.625172807153724,C,50.459999084472656,49.62200012207031,48.04999961853027,49.66699981689453,53.91339973449707,55.09849998474121,48.5104000377655
2021-05-26,46.531271929827376,C,51.119998931884766,49.95199966430664,48.78099937438965,49.30099983215332,53.808599700927736,55.084899978637694,48.618900032043456
2021-05-27,46.85390475291112,C,50.709999084472656,50.22799911499023,49.40399932861328,49.089999771118165,53.708999710083006,55.03069995880127,48.71540002822876
2021-05-28,48.13931335620516,C,50.83000183105469,50.62999954223633,49.744999694824216,48.89299983978272,53.583999710083006,55.006199989318844,48.8154000377655
2021-05-31,48.34760415756398,C,50.83000183105469,50.79000015258789,50.077000045776366,48.692000007629396,53.486799774169924,54.968600006103514,48.91435004234314
2021-06-01,48.6103679980534,C,50.97999954223633,50.89400024414063,50.258000183105466,48.59149990081787,53.43659973144531,54.892999992370605,49.013300037384035
2021-06-02,47.8876332886307,C,50.790000915527344,50.82800064086914,50.39000015258789,48.57199993133545,53.400999755859374,54.80689998626709,49.10575004577637
2021-06-03,46.677020835749886,C,48.70000076293945,50.4260009765625,50.327000045776366,48.674499893188475,53.2971997833252,54.724799995422366,49.18525005340576
2021-06-04,46.41204504063404,B,50.18000030517578,50.29600067138672,50.46300010681152,48.831999969482425,53.20659980773926,54.671399993896486,49.26715005874634
2021-06-07,46.757596856693986,C,50.7599983215332,50.28199996948242,50.53600006103515,49.08049983978272,53.1547998046875,54.62379997253418,49.352800045013424
2021-06-08,46.45123608451116,C,49.880001068115234,50.0620002746582,50.478000259399415,49.263999938964844,53.08319984436035,54.559599990844724,49.4307000541687
2021-06-09,45.89178848314611,B,49.13999938964844,49.73199996948242,50.28000030517578,49.53049983978271,52.97579986572266,54.48719997406006,49.50455005645752
2021-06-10,46.434866189697914,B,49.54999923706055,49.90199966430664,50.16400032043457,49.783999824523924,52.81479988098145,54.42479995727539,49.58525005340576
2021-06-11,45.996407646693605,B,50.0099983215332,49.86799926757813,50.081999969482425,49.91349983215332,52.662999877929686,54.381799926757814,49.669100036621096
2021-06-14,45.481746203251596,B,50.77000045776367,49.869999694824216,50.07599983215332,50.076499938964844,52.530399856567385,54.346599922180175,49.75675003051758
2021-06-15,44.838718184703275,B,49.29999923706055,49.75399932861328,49.90799980163574,50.0829999923706,52.35539985656738,54.32039993286133,49.83165002822876
2021-06-16,44.74870884696923,B,48.88999938964844,49.70399932861328,49.717999649047854,50.05399990081787,52.195399856567384,54.3281999206543,49.901050033569334
2021-06-17,44.61247086816129,B,49.70000076293945,49.73399963378906,49.81799964904785,50.07249984741211,52.032799835205076,54.309399909973145,49.96965003967285
2021-06-18,44.424456285110516,B,49.70000076293945,49.672000122070315,49.76999969482422,50.11649990081787,51.87319984436035,54.297099914550785,50.03325004577637
2021-06-21,42.34391120600042,B,48.119998931884766,49.14199981689453,49.50599975585938,50.020999908447266,51.646799850463864,54.2506999206543,50.084100036621095
2021-06-22,41.65538837470965,B,49.04999923706055,49.09199981689453,49.42299957275391,49.95049991607666,51.41499984741211,54.17659992218017,50.14200002670288
2021-06-23,41.81494124013664,B,50.5099983215332,49.41599960327149,49.55999946594238,49.91999988555908,51.24059982299805,54.11049991607666,50.20625001907349
2021-06-24,41.521410164008905,B,50.81999969482422,49.63999938964844,49.68699951171875,49.92549991607666,51.042199783325195,54.04019992828369,50.275050010681156
