Date,GRADE,GPS,CNP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-11-21,,,0.7486904859542847,,,,,,
1983-11-22,,,0.7443878054618835,,,,,,
1983-11-23,,,0.7443878054618835,,,,,,
1983-11-24,,,0.7443878054618835,,,,,,
1983-11-25,,,0.7443878054618835,0.7452483415603638,,,,,
1983-11-28,,,0.7443878054618835,0.7443878054618835,,,,,
1983-11-29,,,0.7400853037834167,0.7435273051261901,,,,,
1983-11-30,,,0.7271768450737,0.7400851130485535,,,,,
1983-12-01,,,0.7271768450737,0.7366429209709168,,,,,
1983-12-02,,,0.7271768450737,0.73320072889328,0.7392245352268219,,,,
1983-12-05,,,0.714267909526825,0.7271767497062683,0.7357822775840759,,,,
1983-12-06,,,0.7013596892356873,0.7194316267967225,0.7314794659614563,,,,
1983-12-07,,,0.7013596892356873,0.7142681956291199,0.7271766543388367,,,,
1983-12-08,,,0.6970571875572205,0.708244264125824,0.7224435925483703,,,,
1983-12-09,,,0.7099647521972656,0.7048018455505372,0.7190012872219086,,,,
1983-12-12,,,0.714267909526825,0.7048018455505372,0.7159892976284027,,,,
1983-12-13,,,0.714267909526825,0.7073834896087646,0.7134075582027435,,,,
1983-12-14,,,0.7099647521972656,0.7091045022010803,0.7116863489151001,,,,
1983-12-15,,,0.7056629061698914,0.7108256459236145,0.7095349550247192,,,,
1983-12-16,,,0.7056629061698914,0.7099652767181397,0.7073835611343384,0.7233040481805801,,,
1983-12-19,,,0.6927544474601746,0.7056625843048095,0.7052322149276733,0.7205072462558746,,,
1983-12-20,,,0.6970571875572205,0.7022204399108887,0.7048019647598267,0.7181407153606415,,,
1983-12-21,,,0.6927544474601746,0.6987783789634705,0.7039414405822754,0.715559047460556,,,
1983-12-22,,,0.6583312153816223,0.6893120408058167,0.7000688433647155,0.7112562179565429,,,
1983-12-23,,,0.6712397933006287,0.6824274182319641,0.6961963474750519,0.7075988173484802,,,
1983-12-26,,,0.6712397933006287,0.6781244874000549,0.6918935358524323,0.7039414167404174,,,
1983-12-27,,,0.6755428910255432,0.6738216280937195,0.6880210340023041,0.7007142961025238,,,
1983-12-28,,,0.6669372916221619,0.6686581969261169,0.6837182879447937,0.6977023184299469,,,
1983-12-29,,,0.6712397933006287,0.6712399125099182,0.6802759766578674,0.6949054658412933,,,
1983-12-30,,,0.6669372916221619,0.6703794121742248,0.6764034152030944,0.6918934881687164,,,
1984-01-02,,,0.6669372916221619,0.6695189118385315,0.6738216996192932,0.6895269572734832,,,
1984-01-03,,,0.6841484904289246,0.6712400317192078,0.6725308299064636,0.6886663973331452,,,
1984-01-04,,,0.6970571875572205,0.6772640109062195,0.6729611039161683,0.6884512722492218,,,
1984-01-05,,,0.7099647521972656,0.6850090026855469,0.6781244575977325,0.689096650481224,,,
1984-01-06,,,0.7056629061698914,0.6927541255950928,0.6815667688846588,0.6888815581798553,,,
1984-01-09,,,0.7056629061698914,0.7004992485046386,0.6850090801715851,0.6884513080120087,,,
1984-01-10,,,0.7013596892356873,0.7039414882659912,0.6875907599925994,0.6878058969974518,,,
1984-01-11,,,0.6970571875572205,0.7039414882659912,0.6906027495861053,0.6871605187654495,,,
1984-01-12,,,0.7056629061698914,0.7030811190605164,0.6940450608730316,0.6871605187654495,,,
1984-01-13,,,0.7056629061698914,0.7030811190605164,0.6979176223278045,0.6871605187654495,,,
1984-01-16,,,0.6970571875572205,0.7013599753379822,0.7009296119213104,0.6873756557703018,,,
1984-01-17,,,0.6970571875572205,0.7004994750022888,0.70222048163414,0.6873756557703018,,,
1984-01-18,,,0.7013596892356873,0.7013599753379822,0.7026507318019867,0.6878059178590774,,,
1984-01-19,,,0.6970571875572205,0.699638831615448,0.7013599753379822,0.6897422164678574,,,
1984-01-20,,,0.6884515881538391,0.6961965680122375,0.699638843536377,0.6906028062105178,,,
1984-01-23,,,0.6798455715179443,0.6927542448043823,0.6970571100711822,0.6910330951213837,,,
1984-01-24,,,0.6798455715179443,0.6893119215965271,0.694905698299408,0.6912482291460037,,,
1984-01-25,,,0.6841484904289246,0.6858696818351746,0.6936148285865784,0.6921087890863419,,,
1984-01-26,,,0.6841484904289246,0.6832879424095154,0.6914633870124817,0.6927542239427567,,,
1984-01-27,,,0.6884515881538391,0.6832879424095154,0.6897422552108765,0.6938299387693405,0.7021342778205871,,
1984-01-30,,,0.6884515881538391,0.6850091457366944,0.6888816952705383,0.6949056535959244,0.7009294998645782,,
1984-01-31,,,0.6884515881538391,0.6867303490638733,0.6880211353302002,0.6951208084821701,0.6998107755184173,,
1984-02-01,,,0.6884515881538391,0.6875909686088562,0.6867303252220154,0.6946905285120011,0.6986920511722565,,
1984-02-02,,,0.6841484904289246,0.6875909686088562,0.6854394555091858,0.693399715423584,0.6974872648715973,,
1984-02-03,,,0.6927544474601746,0.6884515404701232,0.6858697414398194,0.6927542924880982,0.6964545977115632,,
1984-02-06,,,0.6884515881538391,0.6884515404701232,0.6867303431034089,0.6918937265872955,0.6953358733654023,,
1984-02-07,,,0.6884515881538391,0.6884515404701232,0.6875909447669983,0.6912483215332031,0.6943031990528107,,
1984-02-08,,,0.6927544474601746,0.6893121123313903,0.6884515404701232,0.6910331845283508,0.6936147511005402,,
1984-02-09,,,0.6778671741485596,0.6880558490753174,0.6878234088420868,0.6896433979272842,0.6926285576820373,,
1984-02-10,,,0.6645761728286743,0.6824201941490173,0.6854358673095703,0.6875890612602233,0.6913765442371368,,
1984-02-13,,,0.6468539834022522,0.6741006731986999,0.6812761068344116,0.6850789010524749,0.6900282657146454,,
1984-02-14,,,0.6557149291038513,0.6675533413887024,0.6780024409294129,0.6830117881298066,0.6891153705120087,,
1984-02-15,,,0.6601452231407166,0.6610314965248107,0.6751718044281005,0.680951064825058,0.6882910811901093,,
1984-02-16,,,0.6512842178344727,0.6557149052619934,0.6718853771686554,0.6786624163389205,0.6873756217956543,,
1984-02-17,,,0.6512842178344727,0.653056514263153,0.6677383542060852,0.6768040478229522,0.6862020111083984,,
1984-02-20,,,0.6512842178344727,0.6539425611495971,0.6640216171741485,0.6753759801387786,0.6849423372745513,,
1984-02-21,,,0.6468539834022522,0.6521703720092773,0.6598618566989899,0.6737264007329941,0.6835940587520599,,
1984-02-22,,,0.6379930973052979,0.6477399468421936,0.6543857216835022,0.6714186310768128,0.6821546256542206,,
1984-02-23,,,0.629132091999054,0.6433095216751099,0.6495122134685516,0.6686678111553193,0.6806240093708038,,
1984-02-24,,,0.6468539834022522,0.6424234747886658,0.6477399945259095,0.6665879309177398,0.679447830915451,,
1984-02-27,,,0.6512842178344727,0.6424234747886658,0.6481830179691315,0.6647295624017715,0.678618426322937,,
1984-02-28,,,0.6601452231407166,0.6450817227363587,0.648626047372818,0.6633142441511154,0.677880187034607,,
1984-02-29,,,0.6690065860748291,0.6512844204902649,0.6495121836662292,0.6623419940471649,0.6774052298069,,
1984-03-01,,,0.6645761728286743,0.658373236656189,0.6508413791656494,0.6613633781671524,0.6775301289558411,,
1984-03-02,,,0.6645761728286743,0.6619176745414734,0.6521705746650696,0.6599544644355774,0.677396856546402,,
1984-03-05,,,0.6601452231407166,0.6636898756027222,0.653056675195694,0.6585391461849213,0.6771749651432037,,
1984-03-06,,,0.6601452231407166,0.6636898756027222,0.6543857991695404,0.6571238279342652,0.6768670117855072,,
1984-03-07,,,0.6512842178344727,0.6601454019546509,0.6557149112224578,0.6550503164529801,0.6765539503097534,,
1984-03-08,,,0.6468539834022522,0.6566009640693664,0.6574871003627777,0.6534996569156647,0.6760662341117859,,
1984-03-09,,,0.6379930973052979,0.6512843489646911,0.6566010117530823,0.6521705031394959,0.6754873502254486,,
1984-03-12,,,0.6379930973052979,0.6468539237976074,0.6552718997001648,0.6517274588346481,0.6749084663391113,,
1984-03-13,,,0.6468539834022522,0.6441956758499146,0.6539427757263183,0.6512844115495682,0.6741625761985779,,
1984-03-14,,,0.6468539834022522,0.6433096289634704,0.6517275154590607,0.650619849562645,0.6731585121154785,,
1984-03-15,,,0.6645761728286743,0.6468540668487549,0.6517275154590607,0.651284447312355,0.6722507405281067,,
1984-03-16,,,0.6645761728286743,0.6521706819534302,0.6517275154590607,0.6519490450620651,0.6714290058612824,,
1984-03-19,,,0.6601452231407166,0.6566011071205139,0.6517275154590607,0.6523920953273773,0.6705186522006988,,
1984-03-20,,,0.6778671741485596,0.6628037452697754,0.653499710559845,0.6539427548646927,0.6700488018989563,,
1984-03-21,,,0.6734367609024048,0.6681203007698059,0.6557149648666382,0.6557149380445481,0.66957639336586,,
1984-03-22,,,0.6778671741485596,0.670778501033783,0.6588162839412689,0.6581516921520233,0.6690204787254334,,
1984-03-23,,,0.6778671741485596,0.67343670129776,0.662803691625595,0.6597023516893387,0.6684645640850068,,
1984-03-26,,,0.6867285370826721,0.6787533640861512,0.6676772356033325,0.6614745676517486,0.6682579910755158,,
1984-03-27,,,0.7000200152397156,0.6831839323043823,0.6729938387870789,0.6634683072566986,0.6683172476291657,,
1984-03-28,,,0.6955899596214294,0.6876145720481872,0.6778674364089966,0.6647974759340286,0.6682018530368805,,
1984-03-29,,,0.6867285370826721,0.6893868446350098,0.6800826728343964,0.6659050941467285,0.6679952800273895,,
1984-03-30,,,0.6822981238365173,0.6902730345726014,0.6818548679351807,0.6667911916971206,0.6678722107410431,,
1984-04-02,,,0.6778671741485596,0.6885007619857788,0.683627063035965,0.6676772892475128,0.6678326427936554,,
1984-04-03,,,0.6690065860748291,0.6822980761528015,0.682741004228592,0.6681203573942185,0.667615863084793,,
1984-04-04,,,0.6911591291427612,0.6814119100570679,0.6845132410526276,0.6701141029596329,0.6677560758590698,,
