Date,GRADE,GPS,TSN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-12-09,63.336007643852945,P,14.156379699707031,14.027683639526368,14.433351707458495,14.324887657165528,13.449200019836425,12.393091382980346,11.644323425292969
1996-12-10,63.625790929432725,P,14.659961700439451,14.11720905303955,14.410969734191895,14.370264863967895,13.502011432647706,12.420199756622315,11.667989091873169
1996-12-11,64.03494784024764,P,14.659961700439451,14.251498603820801,14.38299207687378,14.421232414245605,13.552586669921874,12.447866411209107,11.69053940296173
1996-12-12,64.47324437158956,A,14.604011535644531,14.40257453918457,14.349419403076173,14.461017179489136,13.604279079437255,12.47497356414795,11.714483017921447
1996-12-13,64.7154538805432,A,14.43614673614502,14.503292274475097,14.327037906646728,14.497998476028442,13.640315265655518,12.499843788146972,11.737587308883667
1996-12-16,64.9310087321122,A,14.43614673614502,14.559245681762695,14.293464660644531,14.521004009246827,13.681941833496094,12.525830669403076,11.759855070114135
1996-12-17,64.42496034947068,A,13.82065200805664,14.391383743286132,14.254296398162841,14.479692411422729,13.70902235031128,12.54789610862732,11.780160713195801
1996-12-18,64.12390056524606,A,14.156379699707031,14.29066734313965,14.271082973480224,14.452371740341187,13.742817420959472,12.579460887908935,11.80102963924408
1996-12-19,63.92293970062212,P,14.268287658691406,14.223522567749024,14.313048553466796,14.44462275505066,13.778850650787353,12.609911270141602,11.823015766143799
1996-12-20,63.89788715330192,P,14.43614673614502,14.223522567749024,14.363407421112061,14.44247145652771,13.812650718688964,12.642598648071289,11.845004682540894
1996-12-23,63.760676270451405,P,14.268287658691406,14.189950752258301,14.374598217010497,14.403974962234496,13.843093605041505,12.67360743522644,11.865875463485718
1996-12-24,64.10463821225939,P,14.380193710327148,14.301859092712402,14.346621417999268,14.37879557609558,13.878010730743409,12.704618473052978,11.887863459587097
1996-12-25,64.17683499463494,A,14.380193710327148,14.346621894836426,14.318644618988037,14.350818347930907,13.911809711456298,12.736187915802002,11.910687985420227
1996-12-26,64.23059535090556,A,14.548051834106444,14.402574729919433,14.31304864883423,14.331234025955201,13.948965854644776,12.769994344711304,11.934351801872253
1996-12-27,64.2443216856419,P,14.659961700439451,14.44733772277832,14.335430145263672,14.331234025955201,13.979415683746337,12.804361467361451,11.95745979309082
1996-12-30,64.76345945969629,A,15.27546215057373,14.648772621154786,14.419361686706543,14.356413173675538,14.02552972793579,12.845441999435424,11.981972208023072
1996-12-31,65.31156178279255,A,15.331411361694336,14.839016151428222,14.570437622070312,14.412367010116578,14.078353061676026,12.88819878578186,12.004533658027649
1997-01-01,65.89712566892122,A,15.331411361694336,15.02925968170166,14.687940788269042,14.479511880874634,14.128940162658692,12.930955572128296,12.029046988487243
1997-01-02,66.11329065968171,A,14.827836036682127,15.085216522216797,14.743895626068113,14.528472089767456,14.166101684570313,12.968676605224609,12.052715511322022
1997-01-03,66.29577020798989,A,14.995691299438477,15.152362442016601,14.799850082397459,14.58162875175476,14.19767557144165,13.008076190948486,12.075829071998596
1997-01-06,65.85123888946562,A,14.604011535644531,15.018072319030761,14.83342247009277,14.604010343551636,14.22253402709961,13.043000535964966,12.097820763587952
1997-01-07,65.25669070393316,A,14.715923309326172,14.894974708557129,14.866995429992674,14.606808423995972,14.2496307182312,13.07792727470398,12.120372014045715
1997-01-08,64.57680208634476,A,14.548051834106444,14.73830280303955,14.883781242370603,14.60121293067932,14.272251815795899,13.109500169754028,12.142920455932618
1997-01-09,64.18217773380442,A,14.43614673614502,14.65996494293213,14.87259073257446,14.592819690704346,14.297107181549073,13.138837308883668,12.164072823524474
1997-01-10,63.86041859946547,A,14.604011535644531,14.58162899017334,14.866995716094971,14.60121293067932,14.325319843292236,13.171528139114379,12.18606451511383
1997-01-13,63.73013875108068,P,14.43614673614502,14.548056030273438,14.7830641746521,14.60121293067932,14.347938919067383,13.204215517044068,12.207774591445922
1997-01-14,63.67442733291364,P,14.49210262298584,14.503291893005372,14.69913330078125,14.634785461425782,14.371677112579345,13.237462453842163,12.230043287277221
1997-01-15,63.51303035564826,P,14.10042667388916,14.413766860961914,14.576034832000733,14.631987810134888,14.389818077087403,13.266658420562743,12.25091127872467
1997-01-16,63.60060299678318,P,14.380193710327148,14.40257625579834,14.531270599365234,14.637583112716674,14.418026752471924,13.301447277069093,12.27317810535431
1997-01-17,63.455899155927945,P,14.156379699707031,14.31304988861084,14.44733943939209,14.623594760894775,14.447349452972412,13.334557037353516,12.294325861930847
1997-01-20,63.774855195764694,P,14.827836036682127,14.391387748718262,14.46972188949585,14.65157217979431,14.465503578186036,13.374381361007691,12.31897033214569
1997-01-21,63.891726072063584,P,14.604011535644531,14.41376953125,14.458530712127686,14.66276307106018,14.482535457611084,13.41308548927307,12.341798572540283
1997-01-22,64.35876472160437,A,14.715923309326172,14.536868858337403,14.475317859649659,14.679549551010131,14.504041709899901,13.452908735275269,12.365744047164917
1997-01-23,64.15142465057299,A,14.044476509094238,14.469725418090821,14.43615083694458,14.654370784759521,14.508764915466308,13.484899463653564,12.385216932296753
1997-01-24,63.992868746374164,P,13.82065200805664,14.402579879760742,14.35781488418579,14.61240530014038,14.511247539520264,13.514651947021484,12.4035706949234
1997-01-27,63.67482959460119,P,14.49210262298584,14.335433197021484,14.363410472869873,14.573237323760987,14.521568870544433,13.55167797088623,12.425002841949462
1997-01-28,63.63992330081705,P,14.771879196166992,14.369006729125976,14.391388130187988,14.54526071548462,14.524068775177001,13.593178911209106,12.448391580581665
1997-01-29,63.56195135816028,P,14.939738273620604,14.413769721984863,14.475319290161133,14.525677061080932,14.528807678222655,13.635799388885498,12.472061905860901
1997-01-30,64.08415758025082,A,15.10759735107422,14.626393890380859,14.54805965423584,14.539665126800537,14.542494277954102,13.677862281799316,12.493783106803894
1997-01-31,64.75753328660493,A,15.163557052612305,14.894974899291991,14.648777389526368,14.548058414459229,14.556181964874268,13.714614810943603,12.516341795921326
1997-02-03,65.00988485198899,A,15.163557052612305,15.029265785217286,14.682349491119385,14.576035690307616,14.5586887550354,13.74661558151245,12.538621621131897
1997-02-04,65.28979971214366,A,15.499281883239746,15.174746322631837,14.771876525878906,14.615203619003296,14.570998764038086,13.786445875167846,12.560628175735474
1997-02-05,65.35764944462714,A,15.359390258789062,15.258676719665527,14.836223220825195,14.655770540237427,14.579391803741455,13.824877252578736,12.58165644645691
1997-02-06,65.25562682523416,A,15.27546215057373,15.29224967956543,14.959321784973145,14.697736310958863,14.586106281280518,13.857437963485717,12.60338044166565
1997-02-07,65.06477846439778,A,15.163557052612305,15.29224967956543,15.09361228942871,14.72571358680725,14.596178188323975,13.888320560455321,12.623987259864807
1997-02-10,65.01315232214269,A,15.10759735107422,15.281057739257813,15.15516176223755,14.75928611755371,14.60289255142212,13.92255687713623,12.64487193107605
1997-02-11,64.75885984506401,A,15.163557052612305,15.213912773132325,15.19432954788208,14.792858839035034,14.621916999816895,13.9539985370636,12.667151756286621
1997-02-12,64.75678195597732,A,15.331411361694336,15.208316993713378,15.233496856689452,14.854408073425294,14.648774948120117,13.98935492515564,12.689992027282715
1997-02-13,64.8100119355389,A,15.499281883239746,15.253080940246582,15.272665309906007,14.910362482070923,14.681787948608399,14.024712944030762,12.713950476646424
1997-02-14,64.71872079958452,A,15.10759735107422,15.241888999938965,15.267069339752197,14.957923364639282,14.705288734436035,14.055035943984985,12.735950503349304
1997-02-17,64.64420097490914,A,15.10759735107422,15.241888999938965,15.261473369598388,14.971911430358887,14.72431308746338,14.086756553649902,12.757671704292298
1997-02-18,64.93534021066466,A,15.8629732131958,15.381772232055663,15.297842502593994,15.03485951423645,14.748373317718507,14.125192375183106,12.783169784545898
1997-02-19,64.97149399301142,A,15.69511604309082,15.45451316833496,15.33141508102417,15.083819150924683,14.769076404571534,14.160831537246704,12.808386268615722
1997-02-20,64.37073841539541,A,14.520081520080566,15.258673095703125,15.255877017974854,15.107599401474,14.767397804260254,14.185838441848755,12.826891069412232
