Date,GRADE,GPS,TRV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-11-11,49.49230561224885,P,13.470788955688477,13.483060264587403,13.397143745422364,13.544432067871094,13.402885723114014,13.133120927810669,13.160967807769776
1996-11-12,49.50309039624644,A,13.440106391906738,13.483060264587403,13.397143745422364,13.522953081130982,13.421464405059815,13.138306903839112,13.158669533729553
1996-11-13,49.490400198283616,A,13.440106391906738,13.470787811279298,13.415554904937744,13.507610702514649,13.442478504180908,13.143030195236205,13.15756953716278
1996-11-14,49.499682508978346,A,13.562841415405272,13.483062362670898,13.437034511566162,13.495336389541626,13.467164897918702,13.14928524017334,13.154986262321472
1996-11-15,49.514847858361954,A,13.624215126037598,13.507611656188965,13.473856544494629,13.481528091430665,13.490643424987793,13.155240755081177,13.153608531951905
1996-11-18,49.547104012511774,A,13.716265678405762,13.556707000732422,13.519883632659912,13.469253730773925,13.509875011444091,13.161203527450562,13.152091984748841
1996-11-19,49.60929711085748,A,13.716265678405762,13.611938858032227,13.547499561309815,13.470787906646729,13.531541709899903,13.165339908599854,13.150425629615784
1996-11-20,49.63013289343409,A,13.624215126037598,13.6487606048584,13.559774208068848,13.476925230026245,13.550758590698242,13.168251342773438,13.148299021720886
1996-11-21,49.62227529002661,A,13.685582160949709,13.673308753967286,13.578185558319092,13.484596538543702,13.566332225799561,13.171776447296143,13.14483166217804
1996-11-22,49.63413178510181,A,13.808327674865724,13.71013126373291,13.608871459960938,13.501473474502564,13.58009901046753,13.17957308769226,13.141978030204774
1996-11-25,49.66829761754739,A,13.931056022644045,13.753089332580567,13.654898166656494,13.526020956039428,13.595102806091308,13.189205875396729,13.139738039970398
1996-11-26,49.82762777089017,A,14.391340255737305,13.888104248046876,13.75002155303955,13.573582649230957,13.616877059936524,13.202528228759766,13.141746611595154
1996-11-27,50.07009325274279,A,14.575453758239746,14.078351974487305,13.863556289672852,13.639555597305298,13.642942466735839,13.21738730430603,13.14407663822174
1996-11-28,50.309972497073375,A,14.575453758239746,14.256326293945312,13.964817523956299,13.70092601776123,13.669007873535156,13.232550792694092,13.146406664848328
1996-11-29,50.47569008689958,A,14.452710151672363,14.385202789306641,14.047667026519775,13.760761785507203,13.692009525299072,13.245269231796264,13.149171409606934
1996-12-02,50.596008419127195,A,14.422030448913574,14.483397674560546,14.118243503570557,13.819063568115235,13.713179893493653,13.258594074249267,13.152681488990783
1996-12-03,50.56974318680792,A,14.514082908630373,14.50794620513916,14.198025226593018,13.872762393951415,13.734973735809326,13.272535018920898,13.157250928878785
1996-12-04,50.41435823765738,A,14.32996940612793,14.458849334716797,14.26860065460205,13.91418743133545,13.752476482391357,13.28372166633606,13.160600247383117
1996-12-05,50.289352367349075,A,14.422030448913574,14.428164672851562,14.342245483398438,13.960215520858764,13.76904649734497,13.29491569519043,13.164859232902527
1996-12-06,50.178554842171394,A,14.32996940612793,14.403616523742675,14.394409656524658,14.001640558242798,13.785002765655518,13.306102342605591,13.16701027393341
1996-12-09,50.093560181788455,A,14.391340255737305,14.397478485107422,14.440438079833985,14.04766812324524,13.800345268249512,13.318815860748291,13.168719291687012
1996-12-10,50.03700568141355,A,14.514082908630373,14.397478485107422,14.452712345123292,14.10136694908142,13.819370098114014,13.333061227798462,13.171641120910644
1996-12-11,50.0475371922602,A,14.483400344848633,14.428164672851562,14.44350700378418,14.153531646728515,13.837167510986328,13.347608594894409,13.17500873565674
1996-12-12,49.997384395475144,A,14.360654830932615,14.415889549255372,14.422027111053467,14.193422317504883,13.852510013580321,13.361537370681763,13.17761281967163
1996-12-13,49.978626077633436,A,14.299283981323242,14.409752464294433,14.406684494018554,14.227175760269166,13.861101970672607,13.374243574142456,13.184253716468811
1996-12-16,49.89748620678292,P,14.115177154541016,14.354519844055176,14.375999164581298,14.247121334075928,13.864784393310547,13.38876163482666,13.18892560005188
1996-12-17,49.84023808230402,P,14.268600463867188,14.305423355102539,14.35145092010498,14.274738073348999,13.872148780822753,13.406335916519165,13.194514389038085
1996-12-18,49.75255100695168,P,14.084494590759276,14.225642204284668,14.326903438568115,14.297752046585083,13.87644495010376,13.42115592956543,13.200081338882447
1996-12-19,49.83119866735452,P,14.54476833343506,14.262464904785157,14.339177227020263,14.34071135520935,13.88871919631958,13.441187524795533,13.207350521087646
1996-12-20,49.890990380859854,P,14.483400344848633,14.299288177490235,14.354520320892334,14.374464988708496,13.898538455963134,13.459996595382691,13.215061750411987
1996-12-23,50.007460227136185,A,14.514082908630373,14.379069328308105,14.36679458618164,14.403616333007813,13.910198993682862,13.480025701522827,13.220380110740662
1996-12-24,50.07093016111455,A,14.575453758239746,14.440439987182618,14.372931671142577,14.412822008132935,13.924314346313476,13.499755306243896,13.227053828239441
1996-12-25,50.172495958943045,A,14.575453758239746,14.538631820678711,14.382137012481689,14.412822008132935,13.940884342193604,13.518876132965088,13.233577780723571
1996-12-26,50.12164304136263,A,14.575453758239746,14.544768905639648,14.403616905212402,14.412822008132935,13.956226863861083,13.537692546844482,13.240101733207702
1996-12-27,50.1373247904248,A,14.746094703674316,14.597307777404785,14.44829797744751,14.427491235733033,13.973141136169433,13.558519783020019,13.246729955673217
1996-12-30,50.12998274372927,A,14.653356552124023,14.625162506103516,14.50211591720581,14.439057540893554,13.986973209381103,13.578724040985108,13.252594890594482
1996-12-31,50.09220957603939,A,14.498790740966797,14.609829902648926,14.525134944915772,14.438292932510375,14.003237380981446,13.598295860290527,13.257087869644165
1997-01-01,50.07089929134943,A,14.498790740966797,14.594497299194336,14.566564559936523,14.44673399925232,14.023183822631836,13.617258834838868,13.261804280281067
1997-01-02,50.0367155025626,A,14.436959266662598,14.566798400878906,14.555783653259278,14.44748044013977,14.041279888153076,13.635299119949341,13.266815338134766
1997-01-03,49.9267840203222,A,14.375127792358398,14.492605018615723,14.544956398010253,14.449738359451294,14.059366664886475,13.651503534317017,13.271668176651001
1997-01-06,49.83524442193982,A,14.313298225402832,14.424593353271485,14.5248779296875,14.44583625793457,14.076830501556396,13.667394046783448,13.278325238227843
1997-01-07,49.796691512004486,P,14.34422206878662,14.39367961883545,14.501754760742188,14.437343215942382,14.094912815093995,13.68389814376831,13.283778328895568
1997-01-08,49.755207755428565,P,14.406041145324709,14.375129699707031,14.484813499450684,14.433475255966187,14.11791374206543,13.70071608543396,13.289087648391723
1997-01-09,49.77630440340997,P,14.467865943908691,14.38131103515625,14.474054718017578,14.43883581161499,14.140310153961181,13.718456621170043,13.293649435043335
1997-01-10,49.81469947197885,P,14.436959266662598,14.39367733001709,14.443141174316406,14.445719575881958,14.163929443359375,13.736192502975463,13.298056688308716
1997-01-13,49.891339368302305,A,14.498790740966797,14.430775833129882,14.427684593200684,14.464900255203247,14.188785362243653,13.75485110282898,13.303075003623963
1997-01-14,50.01370172375729,A,14.71518611907959,14.504968643188477,14.449324131011963,14.487229537963866,14.21428695678711,13.774151687622071,13.310080995559693
1997-01-15,50.13924764143576,A,14.777015686035156,14.579163551330566,14.477146625518799,14.521855592727661,14.239797897338867,13.794983720779419,13.317849011421204
1997-01-16,50.3014062483922,A,15.024333953857422,14.690457153320313,14.53588409423828,14.54583387374878,14.27025520324707,13.81889775276184,13.32881600856781
1997-01-17,50.51657148535782,A,15.178897857666016,14.838844871520996,14.616261100769043,14.580608749389649,14.303803787231445,13.844661798477173,13.339951996803284
1997-01-20,50.674147250579544,A,15.11706829071045,14.962500381469727,14.696638107299805,14.610758018493652,14.336729373931885,13.86980754852295,13.350476932525634
1997-01-21,50.872969285917385,A,15.518948554992676,15.123252868652344,14.81411075592041,14.657932758331299,14.378306217193604,13.89988531112671,13.362860326766969
1997-01-22,51.01046393469651,A,15.395301818847656,15.246910095214844,14.913036823272705,14.698925161361695,14.417410125732422,13.929944314956664,13.374625487327576
1997-01-23,51.137704741598384,A,15.642617225646973,15.370566749572754,15.030511951446533,14.752283334732056,14.459005641937257,13.963085269927978,13.388080072402953
1997-01-24,51.216284700441484,A,15.735356330871582,15.481858444213866,15.160351657867432,14.80174641609192,14.501228466033936,13.995935945510864,13.401696448326112
1997-01-27,51.23418955020262,A,15.48804759979248,15.556054306030273,15.25927734375,14.843480968475342,14.53666410446167,14.023269557952881,13.412868666648865
1997-01-28,51.071249425692834,A,15.271644592285156,15.50659351348877,15.314923191070557,14.882123661041259,14.567771682739258,14.04965669631958,13.422506003379821
1997-01-29,50.92094768920612,A,15.147988319396973,15.457130813598633,15.352020454406738,14.914583539962768,14.598247146606445,14.074502868652344,13.431676006317138
1997-01-30,50.6688315064051,A,15.086153984069824,15.345838165283203,15.358202457427979,14.94704327583313,14.626258583068848,14.096295404434205,13.440234942436218
1997-01-31,50.498503638737816,A,15.457128524780272,15.290192604064941,15.386025524139404,15.001143312454223,14.659234600067139,14.119666805267334,13.451403522491455
1997-02-03,50.46507558955312,A,15.580792427062988,15.308741569519043,15.432397937774658,15.064518022537232,14.692229328155518,14.143666067123412,13.46409613609314
1997-02-04,50.50884782709195,A,15.61170482635498,15.376753616333009,15.44167356491089,15.12789216041565,14.716636619567872,14.166756839752198,13.477999987602233
1997-02-05,50.57629673023834,A,15.580792427062988,15.463314437866211,15.460222625732422,15.186629724502563,14.736743392944335,14.189842929840088,13.491900205612183
1997-02-06,50.730545925749105,A,15.704437255859377,15.586971092224122,15.466404628753661,15.248458290100098,14.759323062896728,14.214165468215942,13.507928166389465
1997-02-07,51.028226858184276,A,16.631866455078125,15.82191867828369,15.556055641174316,15.358203649520874,14.802906188964844,14.247457857131957,13.528895192146301
1997-02-10,51.435084773925496,A,17.250154495239258,16.155791091918946,15.732266330718994,15.495771837234496,14.859468669891358,14.286324281692504,13.552802686691285
1997-02-11,51.88579756596621,A,17.37381362915039,16.508212852478028,15.942483234405518,15.628703212738037,14.916663284301757,14.325818510055543,13.578234219551087
1997-02-12,52.281752898060425,A,17.157413482666016,16.823537063598632,16.143425750732423,15.74772310256958,14.97321216583252,14.362844324111938,13.601074223518372
1997-02-13,52.697262982396474,A,17.435636520385742,17.169776916503906,16.378374004364012,15.868288230895995,15.033484287261963,14.401265392303467,13.625456309318542
1997-02-14,52.77268887811771,A,17.342893600463867,17.311982345581054,16.566950511932372,15.976488018035889,15.093742771148682,14.4393727684021,13.6490727519989
1997-02-17,52.62639745047738,A,17.342893600463867,17.330530166625977,16.74316062927246,16.08777928352356,15.152773838043213,14.476559553146362,13.67223635673523
1997-02-18,52.432160570969785,A,17.40472412109375,17.336712265014647,16.92246255874634,16.182068061828613,15.21058666229248,14.514978380203248,13.695558104515076
1997-02-19,52.37592711993872,A,17.621131896972656,17.429455947875976,17.126496505737304,16.293359565734864,15.27334129333496,14.555254402160644,13.720112900733948
1997-02-20,52.221197493085604,A,17.559295654296875,17.4541877746582,17.311982345581054,16.389193487167358,15.337314109802247,14.594912061691284,13.744811353683472
1997-02-21,52.09755499959143,A,17.435636520385742,17.472736358642578,17.392359352111818,16.474207496643068,15.400041160583497,14.630571565628053,13.769042472839356
1997-02-24,51.956831563625066,A,17.21924591064453,17.44800682067871,17.389268493652345,16.56076741218567,15.462122535705566,14.663453464508057,13.792191638946534
1997-02-25,51.838742204973755,A,17.250154495239258,17.417092895507814,17.37690258026123,16.659692907333373,15.521753616333008,14.696951198577882,13.815948185920716
1997-02-26,51.59695533432085,A,17.09558868408203,17.311984252929687,17.37072010040283,16.757072925567627,15.581975498199462,14.729210224151611,13.83742238521576
1997-02-27,51.38851206690972,A,17.126493453979492,17.22542381286621,17.339805793762206,16.85908989906311,15.633610000610352,14.761164598464966,13.859352979660034
1997-02-28,51.138419743421544,P,16.69369125366211,17.077034759521485,17.27488555908203,16.920918035507203,15.677815818786621,14.788177137374879,13.878062934875489
1997-03-03,51.04750878997883,P,16.971927642822266,17.02757110595703,17.237788963317872,16.990474796295167,15.72697271347046,14.81858585357666,13.898164072036742
1997-03-04,50.909408589281476,P,16.84827423095703,16.947195053100586,17.1821439743042,17.052303266525268,15.772429122924805,14.84837173461914,13.917496013641358
1997-03-05,50.84648214531689,P,16.941015243530273,16.916280364990236,17.11413230895996,17.120314407348634,15.819740352630616,14.88031234741211,13.937895436286926
1997-03-06,50.8398927566972,P,17.126493453979492,16.916280364990236,17.070852088928223,17.19141721725464,15.87076114654541,14.913494005203248,13.958920359611511
1997-03-07,51.014337357198876,P,17.37381362915039,17.052304840087892,17.064669799804687,17.22851457595825,15.923315525054932,14.948228330612183,13.98193661212921
1997-03-10,51.11332658644627,A,17.559295654296875,17.169778442382814,17.098674774169922,17.243971633911134,15.98143430709839,14.984203758239746,14.005578417778015
1997-03-11,51.295468236930276,A,17.65203094482422,17.33052978515625,17.13886241912842,17.257882499694823,16.044499111175536,15.023868246078491,14.02983482837677
1997-03-12,51.47459945808904,A,17.7138614654541,17.485099029541015,17.200689697265624,17.28570489883423,16.108800525665284,15.06599217414856,14.053796591758728
1997-03-13,51.48101240876832,A,17.31199073791504,17.522198486328126,17.21923942565918,17.279522609710693,16.16630115509033,15.103790521621704,14.076503729820251
1997-03-14,51.41473435165029,A,17.188325881958008,17.485100936889648,17.268702888488768,17.2717942237854,16.222565116882325,15.140965890884399,14.09904543876648
1997-03-17,51.349328237604404,A,17.31199073791504,17.435639953613283,17.30270919799805,17.27024908065796,16.282538967132567,15.179684734344482,14.12265832901001
1997-03-18,51.19083141963474,A,17.157413482666016,17.33671646118164,17.333623123168945,17.257883548736572,16.338802795410157,15.216857805252076,14.144592580795289
1997-03-19,50.96207219509227,P,17.064668655395508,17.20687789916992,17.345988464355468,17.230060386657716,16.391975345611574,15.254944543838501,14.166365060806275
1997-03-20,50.80763881863339,P,16.786436080932617,17.101766967773436,17.311982727050783,17.1914174079895,16.43834674835205,15.289328451156615,14.186746377944946
1997-03-21,50.777644565276354,P,17.157413482666016,17.09558448791504,17.290342712402342,17.177506256103516,16.49275583267212,15.328342638015748,14.208982582092284
1997-03-24,50.74954699624993,P,17.250154495239258,17.083217239379884,17.259428596496583,17.179051685333253,16.547783107757567,15.36828423500061,14.23138053894043
1997-03-25,50.72140329641013,P,17.09558868408203,17.070852279663086,17.203784370422362,17.171323394775392,16.595391159057616,15.404839057922363,14.252854738235474
1997-03-26,50.71382798837499,P,16.994733810424805,17.056865310668947,17.131871604919432,17.166280651092528,16.63974552154541,15.43977170944214,14.274126534461976
1997-03-27,50.71450645708115,P,16.6834716796875,17.03627243041992,17.06901969909668,17.14412956237793,16.672928276062013,15.47159173965454,14.294596829414367
1997-03-28,50.60174733284516,P,16.6834716796875,16.94148406982422,17.01853427886963,17.1436185836792,16.703019752502442,15.503411769866943,14.314765219688416
1997-03-31,50.30675372549735,P,16.154335021972656,16.7223201751709,16.902768707275392,17.10273895263672,16.723765087127685,15.530247230529785,14.331684079170227
1997-04-01,50.11268200216002,P,16.30997085571289,16.56519660949707,16.81802444458008,17.07582378387451,16.73958553314209,15.558945875167847,14.34862638950348
1997-04-02,49.906102343360054,P,16.154335021972656,16.39711685180664,16.72699108123779,17.03648977279663,16.75476619720459,15.586088161468506,14.364559178352357
1997-04-03,49.73101591972023,P,16.02983283996582,16.266389083862304,16.651330757141114,16.981656742095947,16.762510509490966,15.610758075714111,14.380021657943725
1997-04-04,49.50732475190684,P,15.96759033203125,16.123212814331055,16.532348442077637,16.91134557723999,16.76715518951416,15.634191827774048,14.394716291427612
1997-04-07,49.564907608195675,P,16.27884292602539,16.1481143951416,16.43521728515625,16.847322940826416,16.782971096038818,15.659817600250244,14.410510563850403
1997-04-08,49.634521378878155,P,16.52784538269043,16.19168930053711,16.37844295501709,16.791113662719727,16.808095111846924,15.68793339729309,14.426636652946472
1997-04-09,49.688415573764566,P,16.27884292602539,16.216590881347656,16.30685386657715,16.71936273574829,16.83071220397949,15.714479675292969,14.441365509033202
1997-04-10,49.90510272990341,P,16.652345657348633,16.341093444824217,16.303741264343262,16.686380481719972,16.86203603744507,15.744147310256958,14.457961878776551
1997-04-11,50.103601462025004,P,16.372222900390625,16.422019958496094,16.272616386413574,16.645575332641602,16.880337924957274,15.769786262512207,14.474679675102234
1997-04-14,50.14801037013569,P,16.247711181640625,16.41579360961914,16.28195400238037,16.59236135482788,16.893676300048828,15.792952814102172,14.491079344749451
1997-04-15,50.143321488873234,P,16.43446922302246,16.397118377685548,16.29440383911133,16.556214141845704,16.91013158798218,15.813384103775025,14.507956166267395
1997-04-16,50.21035496880398,A,16.43446922302246,16.42824363708496,16.32241725921631,16.52470417022705,16.927205123901366,15.831974258422852,14.524680781364442
1997-04-17,50.137786875582,A,16.496732711791992,16.397121047973634,16.369107246398926,16.510219001770018,16.94305103302002,15.851187047958375,14.541868920326232
1997-04-18,50.09571572378517,P,16.43446922302246,16.4095703125,16.415795135498048,16.474071788787843,16.939103088378907,15.871004638671875,14.558136935234069
1997-04-21,49.990411172396485,P,16.154335021972656,16.390895080566406,16.403344345092773,16.419280815124512,16.917186698913575,15.888327684402466,14.573460879325866
1997-04-22,49.8703321680679,P,16.247711181640625,16.35354347229004,16.375330924987793,16.376886940002443,16.894664649963378,15.905663967132568,14.589099493026733
1997-04-23,49.729205082713584,P,16.154335021972656,16.29751663208008,16.362880134582518,16.334867000579834,16.874603080749512,15.923907623291015,14.603814644813538
1997-04-24,49.541533304701964,P,16.092086791992188,16.216587448120116,16.306854248046875,16.305297756195067,16.84773208618164,15.940608186721802,14.617761940956116
1997-04-25,49.450099618715065,P,16.185468673706055,16.166787338256835,16.288178825378417,16.280397605895995,16.824583587646483,15.959163179397583,14.632632761001586
1997-04-28,49.53371156732533,P,16.247711181640625,16.18546257019043,16.288178825378417,16.285066413879395,16.80267993927002,15.977726888656616,14.648271374702453
1997-04-29,49.724118259875745,P,16.745731353759766,16.285066604614258,16.31930503845215,16.306854438781738,16.78950008392334,16.00004337310791,14.666552300453185
1997-04-30,49.903307300750434,P,16.6834716796875,16.390893936157227,16.34420528411865,16.33331127166748,16.770746879577636,16.022044086456297,14.684826340675354
1997-05-01,50.08002536548948,A,16.46559715270996,16.465596008300782,16.34109172821045,16.355099487304688,16.7488729095459,16.043093509674073,14.702315440177918
1997-05-02,50.29176180570385,A,16.776857376098633,16.583873748779297,16.375330543518068,16.395562839508056,16.735697326660155,16.067869243621825,14.721056408882141
1997-05-05,50.62823232479155,A,17.430505752563477,16.820432662963867,16.50294761657715,16.45314598083496,16.739922523498535,16.10102252960205,14.744892082214356
1997-05-06,50.85491444228574,A,17.61725616455078,16.99473762512207,16.639902114868164,16.50761651992798,16.747264556884765,16.134509086608887,14.770422501564026
1997-05-07,51.18656979804171,A,17.866256713867188,17.231294631958008,16.811094284057617,16.586987209320068,16.76267791748047,16.172326707839964,14.796741318702697
1997-05-08,51.573007189509404,A,17.95963478088379,17.530102157592772,16.99784908294678,16.652351665496827,16.779340744018555,16.206475372314454,14.823831448554992
1997-05-09,51.97382965730168,A,18.333147048950195,17.841360092163086,17.21261692047119,16.750397872924804,16.812129859924315,16.24497283935547,14.85248471736908
1997-05-12,52.16855062986324,A,18.48878288269043,18.053015518188477,17.43672409057617,16.862451457977294,16.84246696472168,16.28471983909607,14.882372770309448
1997-05-13,52.22776357220079,A,18.146394729614254,18.15884323120117,17.576790428161623,16.948047733306886,16.868429374694824,16.320429248809816,14.910092277526855
1997-05-14,52.18612953690539,A,18.208650588989254,18.227322006225585,17.729308319091796,17.036756801605225,16.893782081604005,16.35676121711731,14.937818675041198
1997-05-15,52.10175302372239,A,18.11526870727539,18.258448791503906,17.89427547454834,17.117683601379394,16.91355758666992,16.392159366607665,14.964925956726074
1997-05-16,51.886240155701074,A,18.208650588989254,18.233549499511717,18.0374547958374,17.206392669677733,16.9302543258667,16.426784925460815,14.992652354240418
1997-05-19,51.681795869224054,A,18.333147048950195,18.20242233276367,18.127718925476074,17.31533327102661,16.945731353759765,16.463582830429075,15.021153435707092
1997-05-20,51.515950931327176,A,17.897390365600586,18.152621459960937,18.155732345581054,17.39781723022461,16.950638542175295,16.497568826675415,15.047932343482971
1997-05-21,51.26126929689209,A,17.61725616455078,18.034342575073243,18.130832290649415,17.470963287353516,16.948706436157227,16.528753480911256,15.073006157875062
1997-05-22,50.98303048439836,A,17.337129592895508,17.878714752197265,18.068581771850585,17.53321542739868,16.949209213256836,16.557755184173583,15.096527152061462
1997-05-23,50.76485220704006,P,17.554994583129883,17.747983551025392,17.990766525268555,17.601691722869873,16.956542587280275,16.5895538520813,15.120528693199157
1997-05-26,50.52553676005372,P,17.554994583129883,17.592353057861327,17.8973876953125,17.667055892944337,16.961402664184572,16.62197081565857,15.144682431221009
1997-05-27,50.37697081488801,P,17.399368286132812,17.492748641967772,17.822685050964356,17.699737739562988,16.966241760253908,16.65252227783203,15.16821021080017
1997-05-28,50.450226904314746,P,17.804004669189453,17.530098342895506,17.782220458984376,17.755764389038085,16.981028480529787,16.68650191307068,15.19360899925232
1997-05-29,50.59773871337663,P,17.710634231567383,17.604799270629883,17.741757011413576,17.818016242980956,16.999512443542482,16.718929595947266,15.218693108558655
1997-05-30,50.70032040228417,P,17.835126876831055,17.660825729370117,17.704404640197755,17.870929718017578,17.013066711425783,16.75291127204895,15.244551887512207
1997-06-02,50.86574576061477,A,18.146394729614254,17.77910575866699,17.68572940826416,17.906724166870116,17.030991516113282,16.789387311935425,15.272119207382202
1997-06-03,51.119932468037426,A,18.36427879333496,17.972087860107422,17.732418251037597,17.944075298309325,17.05636531829834,16.82587823867798,15.300014963150025
1997-06-04,51.229447799897734,A,18.39540100097656,18.090367126464844,17.810232734680177,17.970532512664796,17.084378662109376,16.862062091827394,15.328522906303405
1997-06-05,51.37427114921504,A,18.51990509033203,18.252221298217773,17.92851028442383,17.998546028137206,17.121107330322264,16.89701780319214,15.35795777797699
1997-06-06,51.55710607360388,A,18.76890754699707,18.438977432250976,18.04990158081055,18.02033405303955,17.162816047668457,16.93291790008545,15.388789849281311
1997-06-09,51.78983153286759,A,19.142414093017575,18.638181304931642,18.208643531799314,18.053015613555907,17.222577629089354,16.97317135810852,15.421489453315735
1997-06-10,51.94567003687168,A,19.17353630065918,18.800032806396484,18.38606033325195,18.104372692108154,17.27984893798828,17.009717235565187,15.454801273345947
1997-06-11,52.07825117259597,A,19.08016395568848,18.936985397338866,18.513676261901857,18.147948360443117,17.3383655166626,17.046565856933594,15.488255085945129
1997-06-12,52.34694011788681,A,19.79606437683105,19.19221725463867,18.72221927642822,18.231988143920898,17.4136901473999,17.088100328445435,15.525592799186706
1997-06-13,52.5579288907878,A,19.79606437683105,19.39764862060547,18.91831302642822,18.311358833312987,17.4902596282959,17.12870740890503,15.562321677207947
1997-06-16,52.65914832278665,A,19.951696395874023,19.55950508117676,19.098843193054197,18.39228630065918,17.563716697692872,17.173343896865845,15.598306727409362
1997-06-17,52.685286165692844,A,19.640439987182617,19.652885818481444,19.226459312438962,18.47943878173828,17.625968589782715,17.21703185081482,15.6333442735672
1997-06-18,52.780597447237305,A,19.640439987182617,19.764941024780274,19.35096321105957,18.580597972869874,17.69320053100586,17.261956367492676,15.668229618072509
1997-06-19,52.66379368731668,A,19.79606437683105,19.76494102478027,19.478579139709474,18.703544712066652,17.756074905395508,17.309055471420287,15.702675437927246
1997-06-20,52.540447946212105,A,19.764936447143555,19.758715438842774,19.578182029724122,18.814041805267333,17.823929176330566,17.35213355064392,15.735900177955628
1997-06-23,52.31168479361411,A,19.42255401611328,19.652886962890626,19.606196022033693,18.907419776916505,17.88742603302002,17.390551166534422,15.767108616828919
1997-06-24,52.2128558860372,A,19.56262588500977,19.637324142456055,19.64510498046875,19.015582656860353,17.949989166259765,17.43006037712097,15.798408608436585
1997-06-25,52.023986226748285,A,19.391429901123047,19.587522125244142,19.676231575012206,19.09495391845703,18.009128379821778,17.468166751861574,15.82900484085083
1997-06-26,51.72857484865494,A,19.10207939147949,19.448725128173827,19.606833076477052,19.164526176452636,18.061235313415526,17.502143173217775,15.858154320716858
1997-06-27,51.51578015650929,P,19.383913040161133,19.372520446777344,19.565617942810057,19.24196548461914,18.1202241897583,17.529663639068602,15.88856074810028
1997-06-30,51.340973284810026,P,19.10207939147949,19.308425521850587,19.480656242370607,19.289749717712404,18.179179077148437,17.548182888031008,15.917253584861756
1997-07-01,51.122021092905044,P,19.19601821899414,19.23510398864746,19.43621406555176,19.33133668899536,18.238145217895507,17.566404933929444,15.946111721992493
1997-07-02,51.13462918610187,P,19.759695053100582,19.308757019042968,19.448139572143553,19.399551391601562,18.310252418518065,17.59242774963379,15.977636036872864
1997-07-03,51.381027854654896,A,20.166786193847656,19.5216983795166,19.485211753845213,19.481895446777344,18.391746406555175,17.619739246368407,16.010502319335938
1997-07-04,51.555016485664375,A,20.166786193847656,19.678273010253907,19.525396728515624,19.551789379119874,18.471372756958008,17.647978172302246,16.043675470352174
1997-07-07,51.906347506840014,A,20.448617935180664,19.94758071899414,19.628003120422363,19.617099571228028,18.555390892028807,17.679035415649412,16.077797484397887
1997-07-08,52.2169007684795,A,20.464279174804688,20.20123291015625,19.718168449401855,19.6816367149353,18.629761848449707,17.709630966186523,16.112304673194885
1997-07-09,52.249480639975815,A,20.19809913635254,20.28891372680664,19.798835372924806,19.737533473968504,18.700054397583006,17.735400638580323,16.145327520370483
1997-07-10,52.14460763760113,A,20.229419708251957,20.3014404296875,19.91156940460205,19.75920124053955,18.775330848693848,17.76210187911987,16.17850697040558
1997-07-11,52.036225429545624,A,20.213764190673828,20.310836029052734,19.99455451965332,19.78008623123169,18.844068984985352,17.789883155822753,16.2102273607254
1997-07-14,51.7713620055299,A,20.0885066986084,20.23881378173828,20.09319725036621,19.786926746368408,18.89722900390625,17.81857576370239,16.241014614105225
1997-07-15,51.542467470207924,A,20.104158401489254,20.166789627075197,20.184011268615723,19.81011266708374,18.94696704864502,17.847115802764893,16.272033500671387
1997-07-16,51.38569442975405,A,20.025863647460938,20.132342529296874,20.21062812805176,19.829383850097656,18.990159187316895,17.876418552398682,16.302814388275145
1997-07-17,51.18992597099224,A,19.900611877441406,20.066580963134765,20.184010696411132,19.834611225128175,19.028978729248045,17.9041597366333,16.332662167549135
1997-07-18,50.96195977196061,A,19.650087356567383,19.953845596313478,20.132340812683104,19.828868770599364,19.05531753540039,17.933723697662355,16.360950417518616
1997-07-21,50.869143043610315,P,19.916269302368164,19.91939811706543,20.079105949401857,19.85355453491211,19.083867263793945,17.963167114257814,16.390876483917236
1997-07-22,50.82963554338995,P,20.104158401489254,19.91939811706543,20.043093872070312,19.880631160736083,19.123022537231446,17.995725955963135,16.422048845291137
1997-07-23,50.88297593975337,P,20.229419708251957,19.960109329223634,20.046225929260252,19.92253065109253,19.163437919616698,18.028610000610353,16.45446117401123
1997-07-24,51.09133044885809,A,20.47993278503418,20.075973510742188,20.071277236938478,19.991423320770263,19.210731201171875,18.0621443939209,16.48781919956207
1997-07-25,51.339659114473164,A,20.41730499267578,20.229417037963866,20.09163131713867,20.043092918395995,19.254904289245605,18.092579307556154,16.520403819084166
1997-07-28,51.52746853721922,A,20.495590209960938,20.345281219482423,20.132339668273925,20.11276845932007,19.29815315246582,18.121942253112792,16.553073005676268
1997-07-29,51.58465739335485,A,20.229419708251957,20.37033348083496,20.144865798950196,20.16443853378296,19.34479373931885,18.14771614074707,16.585792193412782
1997-07-30,51.495367678861065,A,19.978900909423828,20.320229721069335,20.140169525146483,20.17539882659912,19.392026634216307,18.17036653518677,16.618179354667664
1997-07-31,51.22379421752265,A,19.650087356567383,20.154260635375977,20.115117073059082,20.14956388473511,19.438285789489747,18.19374750137329,16.648769011497496
1997-08-01,50.946743626386535,A,19.47785758972168,19.966371154785158,20.09789409637451,20.115117454528807,19.476743049621582,18.21664281845093,16.678804354667662
1997-08-04,50.594472074463766,P,19.36825561523437,19.740904235839842,20.043092727661133,20.061099338531495,19.513008270263672,18.237205467224122,16.708445100784303
