Date,GRADE,GPS,CI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1989-12-18,47.620929295562064,P,3.8473477363586426,3.9903167724609374,4.008106517791748,4.059616231918335,4.061785836219788,3.980340337753296,3.7144663238525393
1989-12-19,47.57213797653096,P,3.77505874633789,3.934092903137207,3.983152484893799,4.039201092720032,4.056318707466126,3.981142644882202,3.7169679737091066
1989-12-20,47.53450969345857,P,3.7911224365234375,3.885900688171387,3.960598278045654,4.02355809211731,4.051172852516175,3.982340941429138,3.7195886611938476
1989-12-21,47.4970734768414,P,3.815218925476074,3.839314842224121,3.9389118194580077,4.009119915962219,4.046508927345276,3.9829957365989683,3.7221750009059904
1989-12-22,47.47585912318849,P,3.783091545104981,3.8023678779602053,3.914815902709961,3.9914877891540526,4.045012726783753,3.9821525621414184,3.7248329544067382
1989-12-25,47.47580769246716,B,3.783091545104981,3.789516639709473,3.889916706085205,3.974649429321289,4.042246460914613,3.980132691860199,3.7275683188438418
1989-12-26,47.491860412648286,B,3.7911224365234375,3.792729377746582,3.8634111404418947,3.959006428718567,4.039799571037293,3.9783500266075134,3.730343837738037
1989-12-27,47.50437984778957,B,3.807186126708984,3.7959421157836912,3.840921401977539,3.9461511611938476,4.0365626335144045,3.977434012889862,3.7330835592746734
1989-12-28,47.51406653455209,B,3.823250770568848,3.7975484848022463,3.8184316635131834,3.9329085111618043,4.032694358825684,3.9759726309776307,3.735903604030609
1989-12-29,47.5272145353189,B,3.823250770568848,3.8055803298950197,3.803974103927613,3.9180781126022337,4.028349866867066,3.9752957081794738,3.7387236487865447
1990-01-01,47.54415482686278,B,3.823250770568848,3.813612174987793,3.8015644073486334,3.9048354625701904,4.023687820434571,3.975560154914856,3.741504977941513
1990-01-02,47.56732065537448,B,3.871443510055542,3.829676389694214,3.811202883720399,3.897177684307098,4.0199896287918095,3.9759927368164063,3.7444111454486846
1990-01-03,47.579633415605564,B,3.8473477363586426,3.8377087116241455,3.8168254137039193,3.8887118458747865,4.014698195457459,3.9760274744033812,3.747080719470978
1990-01-04,47.591653207780844,A,3.8473477363586426,3.8425281047821045,3.820038294792176,3.8794750571250916,4.008612961769105,3.976297552585602,3.7497889852523802
1990-01-05,47.59897297648718,A,3.823250770568848,3.8425281047821045,3.8240542173385625,3.8694350600242613,4.00395091533661,3.9763266611099244,3.7524154841899873
1990-01-08,47.5949186361135,A,3.7911224365234375,3.8361024379730226,3.824857306480408,3.8573870062828064,3.9991226053237923,3.9767404913902284,3.7545716631412507
1990-01-09,47.56836532807794,P,3.750961780548096,3.8120060920715333,3.8208412408828734,3.842126190662384,3.993014779090881,3.9762820482254027,3.756604473590851
1990-01-10,47.53965323338071,B,3.694740295410156,3.781484603881836,3.8095966577529916,3.825259029865265,3.9851475095748903,3.9751829409599306,3.75831746339798
1990-01-11,47.5009127134617,B,3.630482912063599,3.738111639022827,3.790319871902466,3.8043757677078247,3.97615385055542,3.97351970911026,3.7595543277263643
1990-01-12,47.45696572738235,B,3.574256420135498,3.6883127689361572,3.765420436859131,3.7846972703933717,3.9660356616973877,3.971451108455658,3.7605874764919283
1990-01-15,47.41131374254596,B,3.5019690990448,3.6304821014404296,3.733292269706726,3.7674283385276794,3.9554242849349976,3.9685027384757996,3.761220484972
1990-01-16,47.372886197588684,B,3.469839811325073,3.5742577075958253,3.6931318998336793,3.7521673917770384,3.9435352516174316,3.965389971733093,3.7615767204761505
1990-01-17,47.33043156896176,B,3.381489515304565,3.511607551574707,3.6465460777282717,3.731685745716095,3.929561724662781,3.960766127109528,3.76156861782074
1990-01-18,47.31124320116158,B,3.429680824279785,3.4714471340179442,3.6047793865203857,3.7124088406562805,3.9173458337783815,3.9559966254234316,3.761917588710785
1990-01-19,47.30508294550665,B,3.4618079662323,3.4489574432373047,3.568635106086731,3.6963446617126463,3.90450234413147,3.9514699530601503,3.762194948196411
1990-01-22,47.28692805836719,B,3.3252620697021484,3.4136160373687745,3.522049069404602,3.673453187942505,3.8894042682647707,3.9455778217315673,3.7617121648788454
1990-01-23,47.26528398068262,B,3.277071714401245,3.375062417984009,3.474660062789917,3.6477506518363954,3.872866053581238,3.9388899779319764,3.7607948899269106
1990-01-24,47.253492621025195,B,3.228879451751709,3.3445404052734373,3.4280739784240724,3.6188353180885313,3.854411454200745,3.931647198200226,3.759714065790176
1990-01-25,47.22169206220536,B,3.180685043334961,3.2947412490844727,3.3830941915512085,3.5867070317268372,3.83451669216156,3.923604965209961,3.7586245274543764
1990-01-26,47.18262778054484,B,3.188718795776367,3.240123414993286,3.3445404291152956,3.5549804329872132,3.8135124826431275,3.9156430697441102,3.757536441087723
1990-01-29,47.16995385889189,B,3.1726551055908203,3.2096020221710204,3.3116090297698975,3.5224506497383117,3.7931396341323853,3.9075999021530152,3.7564067530632017
1990-01-30,47.16582527024875,B,3.1646227836608887,3.187112236022949,3.281087327003479,3.4871096134185793,3.772764859199524,3.8993176436424255,3.7553530299663542
1990-01-31,47.175804423256814,B,3.1726551055908203,3.1758673667907713,3.2602038860321043,3.453374981880188,3.7541383123397827,3.8912744760513305,3.7545717120170594
1990-02-01,47.19525366287308,B,3.1726551055908203,3.174261379241943,3.234501314163208,3.4196403503417967,3.7355117654800414,3.8832313084602355,3.753712989091873
1990-02-02,47.20859975500712,B,3.148561477661133,3.1662299156188967,3.203176665306091,3.385905885696411,3.715768313407898,3.8747090554237364,3.7527725040912627
1990-02-05,47.21642141115999,B,3.124463558197021,3.1565916061401365,3.1830968141555784,3.3525729417800902,3.695860409736633,3.866263360977173,3.7514405632019043
1990-02-06,47.23144664157877,B,3.140526533126831,3.1517723560333253,3.169442296028137,3.3220511794090273,3.6765912914276124,3.858533957004547,3.7503824841976168
1990-02-07,47.238438608805986,B,3.124463558197021,3.1421340465545655,3.1590007066726686,3.2935373425483703,3.6577947330474854,3.850564544200897,3.7496311581134796
1990-02-08,47.237201840494436,B,3.052175045013428,3.118038034439087,3.1461497068405153,3.264621949195862,3.6370761585235596,3.84250727891922,3.7486345291137697
1990-02-09,47.23676922352326,B,3.0120151042938232,3.090728759765625,3.128479337692261,3.236509883403778,3.614919285774231,3.833730900287628,3.7475919353961946
1990-02-12,47.22830531727566,B,2.947758197784424,3.0553876876831056,3.1059896469116213,3.2087993383407594,3.5921123743057253,3.8247088408470153,3.7461893463134768
1990-02-13,47.225499510117864,B,3.020045518875122,3.0312914848327637,3.0915319204330443,3.1863096237182615,3.57202130317688,3.8162508821487426,3.7450707817077635
1990-02-14,47.2237774115767,B,3.020045518875122,3.010407876968384,3.0762709617614745,3.1682374238967896,3.5520889234542845,3.808189845085144,3.743836084604263
1990-02-15,47.23596520587322,B,3.052175045013428,3.010407876968384,3.0642229557037353,3.1493621349334715,3.5324907541275024,3.7996563076972962,3.7428394556045532
1990-02-16,47.26258375430283,B,3.1083991527557373,3.0296846866607665,3.060206723213196,3.1316916942596436,3.514177722930908,3.7910499691963198,3.741814286708832
1990-02-19,47.301122036779965,B,3.1083991527557373,3.0618128776550293,3.0586002826690675,3.120848548412323,3.495704035758972,3.7817292070388793,3.7407116889953613
1990-02-20,47.321171109187425,B,3.100367546081543,3.0778772830963135,3.0545843839645386,3.112013339996338,3.4765878248214723,3.772089967727661,3.739646362066269
1990-02-21,47.35977817698181,B,3.2128145694732666,3.1164310932159425,3.063419485092163,3.1112100958824156,3.460202445983887,3.763654582500458,3.739143270254135
1990-02-22,47.39152827287891,C,3.196749448776245,3.1453459739685057,3.077876925468445,3.11201331615448,3.443174471855164,3.755058546066284,3.738559852838516
1990-02-23,47.41067963134975,C,3.180685043334961,3.1598031520843506,3.0947439193725588,3.1116116285324096,3.4274316453933715,3.746460642814636,3.737586441040039
1990-02-26,47.44062038260197,C,3.244943857192993,3.1871120929718018,3.1244624853134155,3.1152260661125184,3.415383567810059,3.738584702014923,3.736934323310852
1990-02-27,47.472031745907536,C,3.228879451751709,3.212814474105835,3.1453458786010744,3.1184388995170593,3.4044599819183348,3.73038934469223,3.736201883554459
1990-02-28,47.48221151780003,C,3.269039869308472,3.224059534072876,3.170245313644409,3.123258137702942,3.3940183305740357,3.722595591545105,3.7356315326690672
1990-03-01,47.49772344575964,C,3.301168918609619,3.2449434280395506,3.195144701004028,3.129683828353882,3.3837373304367064,3.7151231288909914,3.7351831185817717
1990-03-02,47.52991180408663,C,3.357393503189087,3.280285120010376,3.2200441360473633,3.1401254296302796,3.375223369598389,3.7101180481910707,3.734938405752182
1990-03-05,47.53348689558863,C,3.3092002868652344,3.293136405944824,3.240124249458313,3.14936226606369,3.3657455444335938,3.703996002674103,3.734452726840973
1990-03-06,47.548203610692646,C,3.349360942840576,3.3172327041625977,3.2650235891342163,3.1598039865493774,3.3569103145599364,3.6983549427986144,3.7342839813232422
1990-03-07,47.55081636562468,C,3.3255598545074463,3.3285367012023928,3.2762981176376345,3.1698588013648985,3.3472777891159056,3.6919202113151552,3.733880100250244
1990-03-08,47.5557911390893,C,3.3663127422332764,3.341565465927124,3.2932544469833376,3.185565686225891,3.3381390285491945,3.685416693687439,3.7336799836158754
1990-03-09,47.54073624058699,C,3.35001277923584,3.3400893211364746,3.3101872205734253,3.202465569972992,3.3286742687225344,3.6785120677948,3.7327790439128874
1990-03-12,47.54702748535075,C,3.3907663822174072,3.356402540206909,3.324769473075867,3.224615979194641,3.3200245809555056,3.671856200695038,3.732275402545929
1990-03-13,47.53300055173247,C,3.35001277923584,3.356532907485962,3.33688280582428,3.241114342212677,3.3095959663391112,3.66479279756546,3.731375024318695
1990-03-14,47.51684568009754,C,3.284804344177246,3.3483818054199217,3.3384592533111572,3.2543522834777834,3.298345098495483,3.6565216469764708,3.729795596599579
1990-03-15,47.49272644782491,C,3.309258460998535,3.3369709491729735,3.339268207550049,3.2672064542770385,3.287583312988281,3.6480981373786925,3.728181548118591
1990-03-16,47.484160106996256,C,3.3581645488739014,3.338601303100586,3.3393453121185304,3.2796947240829466,3.2782815885543823,3.641116251945496,3.7270081388950347
1990-03-19,47.46156789412621,C,3.3255598545074463,3.3255599975585937,3.3409812688827514,3.290552759170532,3.2689703369140624,3.634046471118927,3.725710924863815
1990-03-20,47.45625572907871,C,3.3418593406677246,3.3239293098449707,3.340231108665466,3.302627348899841,3.260788288116455,3.626901533603668,3.7246913290023804
1990-03-21,47.46149187233383,C,3.3174092769622803,3.3304502964019775,3.3394160509109496,3.307857084274292,3.2532416677474973,3.619194588661194,3.7235494828224183
1990-03-22,47.45584825946707,B,3.2440502643585205,3.3174086570739747,3.327189803123474,3.310222125053406,3.245513014793396,3.610833432674408,3.722315400838852
1990-03-23,47.44090736723839,B,3.2440502643585205,3.2945858001708985,3.316593551635742,3.313390386104584,3.2389088916778563,3.6024722766876223,3.72096365571022
1990-03-26,47.43004058521681,B,3.2358992099761963,3.2766536712646483,3.301106834411621,3.312938153743744,3.2335874938964846,3.594505889415741,3.7195711553096773
1990-03-27,47.417071449634214,B,3.252202272415161,3.258722257614136,3.2913257837295533,3.3141042947769166,3.229234743118286,3.5863849973678588,3.7179463863372804
1990-03-28,47.423140452403146,B,3.3174092769622803,3.258722257614136,3.2945862770080567,3.3165227651596068,3.2279531383514404,3.5787574315071105,3.7168829905986787
1990-03-29,47.44315948423829,B,3.3174092769622803,3.273394060134888,3.295401358604431,3.31733478307724,3.2257077074050904,3.5715267705917357,3.7159764838218687
1990-03-30,47.45431196615217,B,3.3011069297790527,3.2848053932189942,3.2896955966949464,3.3145204544067384,3.2224936866760254,3.5634980154037477,3.714674687385559
1990-04-02,47.46953424394715,C,3.284804344177246,3.294586420059204,3.2856200456619264,3.3133006572723387,3.2216845321655274,3.555544400215149,3.7132521533966063
1990-04-03,47.485640709972955,B,3.3174092769622803,3.307627820968628,3.2831750392913817,3.311703073978424,3.222491283416748,3.547678668498993,3.711953419446945
1990-04-04,47.48717969840073,B,3.333709716796875,3.310887908935547,3.284805083274841,3.3121105670928954,3.2245878887176516,3.539499671459198,3.7107754123210905
1990-04-05,47.48765669846933,B,3.3255598545074463,3.31251802444458,3.2929560422897337,3.310072922706604,3.227485384941101,3.5310010385513304,3.709635096788406
1990-04-06,47.48837724947216,C,3.268502950668335,3.3059972286224366,3.2954013109207154,3.3059974312782288,3.2290810680389406,3.521296775341034,3.708444837331772
1990-04-09,47.49386785996494,C,3.309258460998535,3.3108880519866943,3.302737236022949,3.3019220352172853,3.2318131351470947,3.51247638463974,3.707497576475143
1990-04-10,47.49228482852317,B,3.292954683303833,3.305997133255005,3.3068124771118166,3.2990691304206847,3.2343797731399535,3.503572316169739,3.7064687967300416
1990-04-11,47.47896642441475,B,3.2358992099761963,3.286435031890869,3.298661470413208,3.296623873710632,3.235644655227661,3.494891483783722,3.705037075281143
1990-04-12,47.47396617250808,B,3.292954683303833,3.2799139976501466,3.2962160110473633,3.2958086848258974,3.2380506467819212,3.4867812061309813,3.703812173604965
1990-04-13,47.47765573755968,B,3.292954683303833,3.284804344177246,3.295400786399841,3.292548191547394,3.2409385108947752,3.478353412151337,3.7020381546020507
1990-04-16,47.47217123332194,B,3.292954683303833,3.2815435886383058,3.2962158203125,3.290917932987213,3.2443083333969116,3.4700843715667724,3.699950351715088
1990-04-17,47.465452286031784,B,3.268502950668335,3.2766532421112062,3.2913251876831056,3.287250113487244,3.2468678617477416,3.461729576587677,3.69785795211792
1990-04-18,47.46829505046575,B,3.2440502643585205,3.278283452987671,3.28235924243927,3.283582162857056,3.2492595958709716,3.4535271644592287,3.6955648493766784
1990-04-19,47.45503627981977,B,3.195145845413208,3.258721685409546,3.2693178415298463,3.28113694190979,3.252119011878967,3.4445975852012634,3.693184114694595
1990-04-20,47.43567563898011,B,3.1543915271759038,3.23100905418396,3.257906699180603,3.276654005050659,3.254966540336609,3.43494291305542,3.6901681530475616
1990-04-23,47.40450084896367,B,3.07288122177124,3.1869943618774412,3.2342689752578737,3.2685031056404115,3.257469000816345,3.424790687561035,3.686862313747406
1990-04-24,47.375419766400825,B,3.0484297275543213,3.1429797172546388,3.2098164796829223,3.258314478397369,3.2580366849899294,3.4150289940834044,3.683669548034668
1990-04-25,47.34809367569744,B,3.0484297275543213,3.103855609893799,3.1910695314407347,3.2448655009269713,3.258604369163513,3.405346646308899,3.680437556505203
1990-04-26,47.3213491634643,B,3.0158262252807617,3.0679916858673097,3.1633566856384276,3.2297863483428957,3.25787739276886,3.3951840734481813,3.677042547464371
1990-04-27,47.299341502896176,B,2.9995241165161133,3.0370182037353515,3.134013628959656,3.2147072076797487,3.2556998920440674,3.384938807487488,3.6735268139839174
1990-04-30,47.29461900697035,B,2.9995241165161133,3.022346782684326,3.1046705722808836,3.2004431962966917,3.253522391319275,3.3746132135391234,3.6701287460327148
1990-05-01,47.290400953762024,B,2.983222961425781,3.0093054294586183,3.0761425733566283,3.183733880519867,3.2511794996261596,3.3638836622238157,3.6666491723060606
1990-05-02,47.28173150605617,B,2.975072145462036,2.994633913040161,3.04924476146698,3.165802001953125,3.246424651145935,3.353313548564911,3.663128844499588
1990-05-03,47.28772127425344,B,3.0076754093170166,2.993003749847412,3.0304977178573607,3.1499077796936037,3.2426431703567506,3.342908821105957,3.659575425386429
1990-05-04,47.301629611728686,B,3.0076754093170166,2.994634008407593,3.015826106071472,3.1368664026260378,3.2391829776763914,3.3333073115348815,3.656139662265778
1990-05-07,47.31434653052162,B,3.0158262252807617,2.9978944301605224,3.0101206064224244,3.122194790840149,3.234600625038147,3.324992096424103,3.6526662170886994
1990-05-08,47.3416824662547,B,3.064733028411865,3.014196443557739,3.0117509365081787,3.1107837080955507,3.23131769657135,3.3178888392448425,3.6495157420635223
1990-05-09,47.383361740242464,B,3.121787548065185,3.043539524078369,3.019086718559265,3.105078125,3.2283726501464844,3.31119549036026,3.6467682158946992
1990-05-10,47.41463052049997,C,3.138089656829834,3.0696223735809327,3.0313130617141724,3.0973348736763002,3.2251110649108887,3.304424197673798,3.643709967136383
1990-05-11,47.447067416337866,C,3.195145845413208,3.107116460800171,3.0508752346038817,3.092444431781769,3.221866111755371,3.29854474067688,3.640348651409149
1990-05-14,47.49696993117539,C,3.3255598545074463,3.169063186645508,3.083478808403015,3.0940746903419494,3.2221933031082153,3.2939694237709047,3.637051057815552
1990-05-15,47.52821841977454,C,3.3011069297790527,3.216337966918945,3.115267205238342,3.0957048892974854,3.221228222846985,3.289069268703461,3.633709647655487
1990-05-16,47.55253043712918,C,3.3255598545074463,3.2570924282073976,3.1503159761428834,3.0997803688049315,3.221228222846985,3.284253005981445,3.6308435094356537
1990-05-17,47.57856318687297,C,3.3418593406677246,3.2978463649749754,3.1837343692779543,3.1071160435676575,3.2207391548156736,3.279439091682434,3.6277058613300324
1990-05-18,47.590634991300554,C,3.3011069297790527,3.3190385818481447,3.213077521324158,3.1144518136978148,3.219761037826538,3.274217653274536,3.624756680727005
1990-05-21,47.58562826673696,C,3.3418593406677246,3.3222984790802004,3.245680832862854,3.127900719642639,3.2187828969955445,3.269403738975525,3.6224819469451903
1990-05-22,47.590538907581646,C,3.3663127422332764,3.335339641571045,3.2758388042449953,3.143794870376587,3.2191088962554932,3.2643524312973025,3.620172584056854
1990-05-23,47.59268934141127,C,3.382615327835083,3.3467507362365723,3.301921582221985,3.160504150390625,3.22106511592865,3.2597051072120666,3.617866290807724
1990-05-24,47.598898772312936,C,3.407068490982056,3.3597925662994386,3.328819465637207,3.18006626367569,3.22302131652832,3.2553023147583007,3.6157999336719513
1990-05-25,47.60586630210049,C,3.374464750289917,3.3744641304016114,3.346751356124878,3.19881329536438,3.2233473205566407,3.2508144545555115,3.613570557832718
1990-05-28,47.60542083233147,C,3.374464750289917,3.38098521232605,3.351641845703125,3.21756032705307,3.22432541847229,3.246647877693176,3.6116941845417023
1990-05-29,47.603523552825926,C,3.3907663822174072,3.385875940322876,3.3606077909469603,3.237937498092651,3.2253035593032835,3.2430459237098694,3.6096639859676363
1990-05-30,47.598936154031854,C,3.382615327835083,3.385875940322876,3.366313338279724,3.2583146572113035,3.2266076803207397,3.2399246740341185,3.6075538074970246
1990-05-31,47.592483023506645,C,3.3907663822174072,3.3826155185699465,3.3712040424346923,3.277469205856323,3.2295420026779174,3.2375275087356568,3.6055236089229585
1990-06-01,47.60464459173883,C,3.439671277999878,3.3956568241119385,3.3850604772567747,3.2990689992904665,3.2334544229507447,3.2361816573143005,3.6038163828849794
1990-06-04,47.631270110047716,C,3.5048789978027344,3.421739673614502,3.401362442970276,3.323521637916565,3.2388340187072755,3.23621075630188,3.6023567473888396
1990-06-05,47.66991855397405,C,3.602689504623413,3.464124298095703,3.4250001192092894,3.3504194617271423,3.2458437633514405,3.2375392532348632,3.601464612483978
1990-06-06,47.71275398586615,A,3.636409044265747,3.514883041381836,3.450379490852356,3.3761505365371702,3.2522237586975096,3.240088448524475,3.600427287817001
1990-06-07,47.74558969331654,A,3.611614465713501,3.559052658081055,3.4708340883255007,3.399826776981354,3.258107862472534,3.241907784938812,3.598952205181122
1990-06-08,47.74102237208188,A,3.4876458644866943,3.568647575378418,3.4821521997451783,3.414451777935028,3.261838641166687,3.242166163921356,3.596818058490753
1990-06-11,47.73738734847103,A,3.578556060791016,3.583382987976074,3.502561330795288,3.4271015882492066,3.267713675498962,3.244699103832245,3.595138462781906
1990-06-12,47.70866173416024,A,3.5454976558685303,3.5719446182250976,3.5180344581604004,3.4393211245536803,3.2722754430770875,3.2473833632469176,3.593136670589447
1990-06-13,47.673967128160456,A,3.537233829498291,3.5521095752716065,3.533496308326721,3.4499048233032226,3.276345925331116,3.2504669070243835,3.591057052612305
1990-06-14,47.6397484582943,A,3.4876458644866943,3.527315855026245,3.54318425655365,3.457194149494171,3.2795876455307007,3.253536515235901,3.5885707402229308
1990-06-15,47.63248154486596,A,3.46285343170166,3.522357368469238,3.545502471923828,3.4652814745903013,3.2834746551513674,3.2562778615951538,3.585960465669632
1990-06-18,47.59805579043658,A,3.421530246734619,3.490952205657959,3.5371675968170164,3.4692650198936463,3.285720090866089,3.2587666130065918,3.5831832575798033
1990-06-19,47.564930845453866,P,3.380206346511841,3.457893943786621,3.5149192810058594,3.4699597001075744,3.287465124130249,3.2609224486351014,3.5801200461387634
1990-06-20,47.5337346520541,P,3.3719427585601807,3.424835729598999,3.488472652435303,3.4694260716438294,3.2901859951019286,3.262915325164795,3.5770949006080626
1990-06-21,47.51704790647025,P,3.4050018787384038,3.408306932449341,3.467811393737793,3.4693227410316467,3.2924269390106202,3.265238792896271,3.574235050678253
1990-06-22,47.4957968479398,P,3.355413913726806,3.38681902885437,3.454588198661804,3.468370199203491,3.2936761236190795,3.2673073172569276,3.571008186340332
1990-06-25,47.48270579286754,P,3.3140907287597656,3.3653311252593996,3.4281416654586794,3.4653514981269837,3.2940988445281985,3.269203588962555,3.567733474969864
1990-06-26,47.4829763025534,P,3.3140907287597656,3.3521080017089844,3.4050009727478026,3.4615177154541015,3.295010600090027,3.2709392309188843,3.5647365939617157
1990-06-27,47.4888708943383,P,3.330618143081665,3.3438430786132813,3.3843394041061403,3.4589178562164307,3.29674195766449,3.2730007767677307,3.561782660484314
1990-06-28,47.48873606443198,P,3.3140907287597656,3.3256608486175536,3.3669838905334473,3.4550840735435484,3.299120855331421,3.275619933605194,3.559063606262207
1990-06-29,47.49373469598851,P,3.3140907287597656,3.3173962116241453,3.352107620239258,3.448805046081543,3.302314839363098,3.2786406898498535,3.5561857950687408
1990-07-02,47.512746414487225,P,3.3223540782928467,3.3190488815307617,3.3421900033950807,3.4396788001060488,3.3073042964935304,3.2823866486549376,3.5535477447509765
1990-07-03,47.52380905683927,P,3.3140907287597656,3.3190488815307617,3.335578441619873,3.425248861312866,3.3126175165176392,3.285327100753784,3.5507889914512636
1990-07-04,47.52970350038001,P,3.3140907287597656,3.315743398666382,3.3297932386398315,3.409132945537567,3.317930736541748,3.2882675528526306,3.548228698968887
1990-07-05,47.526592873257236,P,3.272767305374145,3.3074787139892576,3.316569781303406,3.3921905875205995,3.3230695581436156,3.290473475456238,3.545064891576767
1990-07-06,47.52534122810618,P,3.281031847000122,3.300866937637329,3.3091315746307375,3.3818598866462706,3.328699712753296,3.292199802398682,3.541624885797501
1990-07-09,47.519919164697434,P,3.3140907287597656,3.299214267730713,3.3091315746307375,3.3686366200447084,3.334991044998169,3.294256718158722,3.5379929625988007
1990-07-10,47.512726559384475,P,3.272767305374145,3.290949583053589,3.3049992322921753,3.355000102519989,3.340781931877136,3.295980715751648,3.5340353417396546
1990-07-11,47.50696249832066,P,3.2892961502075195,3.28599066734314,3.300867033004761,3.3426032185554506,3.3470664119720457,3.2967455315589906,3.5302000570297243
1990-07-12,47.51286826913565,P,3.2892961502075195,3.2892964363098143,3.298387575149536,3.3326857328414916,3.352698826789856,3.2976709985733033,3.5263647723197935
1990-07-13,47.51641477379058,P,3.29756236076355,3.2926025390625,3.2967347383499144,3.3244211792945864,3.3584965658187866,3.298839771747589,3.5226502072811128
1990-07-16,47.51252212116117,P,3.281031847000122,3.285990762710571,3.292602515220642,3.3173962593078614,3.363800678253174,3.2992006516456605,3.518892676830292
1990-07-17,47.51947894904874,P,3.29756236076355,3.2909497737884523,3.2909496784210206,3.3132640600204466,3.3684572649002074,3.2998874807357788,3.5151384127140046
1990-07-18,47.52160859092239,P,3.2892961502075195,3.2909497737884523,3.288470220565796,3.3091317296028135,3.371807436943054,3.300090043544769,3.511342817544937
1990-07-19,47.519706514114745,P,3.2892961502075195,3.2909497737884523,3.2901231050491333,3.3033464431762694,3.3748315668106077,3.2999713158607484,3.50754722237587
1990-07-20,47.50330311109071,B,3.206651210784912,3.2727675437927246,3.2826850414276123,3.295908308029175,3.375061674118042,3.2984638929367067,3.5042909705638885
1990-07-23,47.479101526785634,B,3.148798704147339,3.246320915222168,3.2661558389663696,3.2876437067985536,3.37152645111084,3.2968598771095277,3.500427939891815
1990-07-24,47.444660905729855,B,3.1157400608062744,3.2099564552307127,3.2504531145095825,3.277726173400879,3.367819113731384,3.2945236682891847,3.4964393055438996
1990-07-25,47.41670572820442,B,3.140533685684204,3.1802039623260496,3.235576868057251,3.268221950531006,3.3641185903549196,3.292673406600952,3.4922968089580535
1990-07-26,47.38766423708168,B,3.140533685684204,3.1504514694213865,3.2207006216049194,3.2595440983772277,3.360092077255249,3.2904156160354616,3.48791615486145
1990-07-27,47.37090286668465,B,3.1157400608062744,3.1322692394256593,3.2025183916091917,3.249626564979553,3.3563847398757933,3.2880728888511657,3.4832924783229826
1990-07-30,47.36771778390791,B,3.1157400608062744,3.1256575107574465,3.1859892129898073,3.2392958641052245,3.3518623542785644,3.2853226256370545,3.478589413166046
1990-07-31,47.369667283913124,B,3.107477903366089,3.124005079269409,3.166980767250061,3.2289652228355408,3.3466856575012205,3.282897276878357,3.4738450372219085
1990-08-01,47.37091900701963,B,3.124005079269409,3.1206993579864504,3.15045166015625,3.219460940361023,3.3415134525299073,3.2812892842292785,3.468905465602875
1990-08-02,47.37316144315531,B,3.124005079269409,3.117393636703491,3.133922553062439,3.212022829055786,3.3358521842956543,3.2794367504119872,3.46376744389534
1990-08-03,47.369314836624916,B,3.057889461517334,3.105823516845703,3.119046378135681,3.2008657097816466,3.3295206785202027,3.2764339995384217,3.458775125741959
1990-08-06,47.35371517743817,B,2.9835073947906494,3.079376983642578,3.102517247200012,3.184336543083191,3.321701531410217,3.2730134749412536,3.4535299730300903
1990-08-07,47.3453439146441,B,3.0165669918060303,3.0611948013305663,3.092599940299988,3.1715265274047852,3.31421754360199,3.2697605514526367,3.4483310425281526
1990-08-08,47.331762292207706,B,3.0083014965057373,3.038054084777832,3.079376721382141,3.1574767947196962,3.3067312669754028,3.2666694736480713,3.4429320311546325
1990-08-09,47.31875602049445,B,3.0000362396240234,3.013260316848755,3.065326976776123,3.143013799190521,3.298916664123535,3.2642293334007264,3.4375313830375673
1990-08-10,47.31284350503196,B,2.99177360534668,3.000037145614624,3.0529303312301637,3.127724361419678,3.2899587106704713,3.261706566810608,3.432089421749115
1990-08-13,47.318386520126126,B,2.975243091583252,2.9983842849731444,3.038880634307861,3.1124349236488342,3.2793659925460816,3.2591000056266783,3.42680294752121
1990-08-14,47.313098994026895,B,2.9835073947906494,2.9917723655700685,3.026483583450317,3.0967321753501893,3.2669823503494264,3.2564130568504335,3.421399027109146
1990-08-15,47.313315807641715,B,3.0083014965057373,2.9917723655700685,3.01491322517395,3.0826824426651003,3.254420199394226,3.253321979045868,3.4160397052764893
1990-08-16,47.299668417249734,B,2.917391538619995,2.975243425369263,2.9942518711090087,3.064087212085724,3.240535740852356,3.249321801662445,3.4104242861270904
1990-08-17,47.28613981514011,B,2.8843331336975098,2.953755331039429,2.9768962383270265,3.0479713082313538,3.2284694862365724,3.2451540637016296,3.4043260395526884
1990-08-20,47.27693892843357,B,2.8925981521606445,2.937226343154907,2.9678053140640257,3.035161280632019,3.214750328063965,3.2412320017814635,3.398388200998306
1990-08-21,47.26045881711485,B,2.8347458839416504,2.9074740409851074,2.949623203277588,3.0211115717887878,3.2005352926254274,3.2364053678512574,3.392042018175125
1990-08-22,47.24215854922886,B,2.851273536682129,2.876068449020386,2.933920407295227,3.006648564338684,3.186816086769104,3.23158100605011,3.385540338754654
1990-08-23,47.234665210217536,B,2.801687717437744,2.8529276847839355,2.914085555076599,2.989706265926361,3.173096923828125,3.2263422846794128,3.3786716616153716
1990-08-24,47.2245797558096,B,2.7768943309783936,2.8314399242401125,2.8925976276397707,2.972763979434967,3.1593777418136595,3.221426198482513,3.371361486911774
1990-08-27,47.2121984195549,B,2.785158157348633,2.80995192527771,2.8735891342163087,2.956234884262085,3.14665030002594,3.2161851954460143,3.364330790042877
1990-08-28,47.21339886198421,B,2.7768943309783936,2.7983816146850584,2.852927827835083,2.9397057056427003,3.134584059715271,3.21102459192276,3.3572984540462496
