Date,GRADE,GPS,TXN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-03-17,47.250632633632826,A,6.440681457519531,6.584889602661133,6.523504066467285,6.3953725576400755,5.921919603347778,5.293454873561859,4.55392943739891
1997-03-18,47.03299988085852,A,6.236061096191406,6.5030416488647464,6.510837078094482,6.392936563491821,5.939848251342774,5.318109393119812,4.564686266183853
1997-03-19,46.71164065162128,A,5.924258708953857,6.364679908752441,6.45432300567627,6.363705086708069,5.952320384979248,5.339451520442963,4.5736426723003385
1997-03-20,46.43418050223212,P,5.9632344245910645,6.2516521453857425,6.423142576217652,6.34373025894165,5.96810544013977,5.361669306755066,4.582938798666
1997-03-21,46.125639817428485,P,6.031438827514648,6.119134902954102,6.372474193572998,6.335935115814209,5.983305778503418,5.384666349887848,4.59257594704628
1997-03-24,45.889747747275,P,5.865795135498047,6.004157638549804,6.294523620605469,6.309139680862427,5.995583028793335,5.4051323103904725,4.601240035295486
1997-03-25,45.831711519892984,P,6.02169942855835,5.9612853050231935,6.2321634769439695,6.293062543869018,6.010003976821899,5.427448844909668,4.611166464090347
1997-03-26,46.07014672476178,P,6.337703704833984,6.043974304199219,6.20432710647583,6.295708680152893,6.031134767532349,5.449621295928955,4.622817758321762
1997-03-27,46.15039037539683,P,6.054506778717041,6.062228775024414,6.156940460205078,6.295887565612793,6.048745269775391,5.467795619964599,4.632908223867417
1997-03-28,46.22576601275144,P,6.054506778717041,6.066842365264892,6.092988634109497,6.2980153322219845,6.066550674438477,5.486455817222595,4.643240103721618
1997-03-31,46.31084957795897,P,5.849435806274414,6.063570499420166,6.033864068984985,6.278684067726135,6.083762359619141,5.501413254737854,4.652594902515411
1997-04-01,46.31820914050781,P,5.878730773925781,6.034976768493652,5.998131036758423,6.254484057426453,6.10389853477478,5.517343888282776,4.662289308309555
1997-04-02,46.13629113142633,P,5.839670658111572,5.93537015914917,5.989672231674194,6.221997618675232,6.121304731369019,5.533078289031982,4.672512656450271
1997-04-03,46.14811814952003,P,6.064273357391357,5.937323474884034,5.999776124954224,6.211459350585938,6.132289905548095,5.550669975280762,4.683521038293838
1997-04-04,46.328396526975865,P,6.484182834625244,6.023258686065674,6.045050525665284,6.208762359619141,6.15459638595581,5.572363595962525,4.696677248477936
1997-04-07,46.66009526632272,A,6.669723987579346,6.1873163223266605,6.125443410873413,6.209983515739441,6.180029010772705,5.5967872428894045,4.709871666431427
1997-04-08,47.071238630936215,A,6.943153381347656,6.400200843811035,6.217588806152344,6.224876141548156,6.21132004737854,5.623945183753968,4.7246270275115965
1997-04-09,47.41308875403587,A,6.73807954788208,6.579882621765137,6.257626390457153,6.2309767484664915,6.237340259552002,5.648566493988037,4.738696151971817
1997-04-10,47.53073085037048,A,6.454888343811035,6.658005619049073,6.297664546966553,6.227302503585816,6.250291385650635,5.671133327484131,4.751349320411682
1997-04-11,47.37997402859654,A,6.376767158508301,6.636522483825684,6.329890584945678,6.211439609527588,6.255638923645019,5.690683836936951,4.763902562856674
1997-04-14,47.189503379666796,A,6.484182834625244,6.599414253234864,6.393365287780762,6.213614678382873,6.2672271728515625,5.711600022315979,4.777041337490082
1997-04-15,46.90980221250837,A,6.601364135742188,6.5310564041137695,6.465628623962402,6.231879830360413,6.279989767074585,5.730286674499512,4.790959810018539
1997-04-16,46.79576757556319,A,6.640425682067871,6.511525630950928,6.545704126358032,6.267688179016114,6.29704137802124,5.747128820419311,4.80536426782608
1997-04-17,46.81016697360065,A,6.620896816253662,6.544727325439453,6.601366472244263,6.300571298599243,6.310194625854492,5.763775677680969,4.820494689941406
1997-04-18,46.81266553163838,A,6.396294116973877,6.548632717132568,6.592577600479126,6.318814063072205,6.3141787815093995,5.778176507949829,4.83488968372345
1997-04-21,46.772972564530555,A,6.474417686462402,6.5466796875,6.5730469703674315,6.349245190620422,6.323038358688354,5.791900844573974,4.850886490345001
1997-04-22,46.692039472395656,A,6.513476848602295,6.529102230072022,6.530079317092896,6.3738340616226195,6.333263692855835,5.805432686805725,4.866109635829925
1997-04-23,46.53995096587675,P,6.5232462882995605,6.505666351318359,6.508595991134643,6.383111190795899,6.338227844238281,5.8196453094482425,4.881963003873825
1997-04-24,46.442991567190724,P,6.5623064041137695,6.493948268890381,6.519337797164917,6.408501172065735,6.3435835266113285,5.834831643104553,4.8977694320678715
1997-04-25,46.426120389160396,P,6.347467422485352,6.484182929992675,6.516407823562622,6.42314920425415,6.3438628387451175,5.848549828529358,4.912743905782699
1997-04-28,46.45169139938585,P,6.552542209625244,6.499807834625244,6.523243761062622,6.458304524421692,6.348243646621704,5.862277970314026,4.928695302009583
1997-04-29,46.654680890164876,A,6.933388233184815,6.583790111541748,6.556446170806884,6.511037397384643,6.3612157917022705,5.87981457233429,4.947180742025376
1997-04-30,46.8655201365873,A,6.972445964813232,6.673630046844482,6.589648199081421,6.567676162719726,6.370486946105957,5.897450194358826,4.965716128349304
1997-05-01,47.02550775105823,A,7.001744747161865,6.761517715454102,6.627732992172241,6.614549732208252,6.383267221450805,5.916059079170227,4.98420422911644
1997-05-02,47.32026289244815,A,7.148226737976074,6.921669578552246,6.702926254272461,6.6477519273757935,6.402484922409058,5.936618704795837,5.002698023319244
1997-05-05,47.58348961441297,A,7.324001789093018,7.075961494445801,6.787884664535523,6.680465817451477,6.420930881500244,5.961365571022034,5.022894302606582
1997-05-06,47.58602186046454,A,7.187289237976074,7.126741695404053,6.8552659034729,6.692672610282898,6.437811822891235,5.9841622591018675,5.041922535896301
1997-05-07,47.65221125056494,A,7.333766937255859,7.199005889892578,6.93631796836853,6.722456979751587,6.4587915420532225,6.007354707717895,5.061828507184982
1997-05-08,47.75388802828629,A,7.382594585418701,7.275175857543945,7.018346786499023,6.76884229183197,6.4854248523712155,6.031229796409607,5.082027069330215
1997-05-09,47.77882607083897,A,7.411896228790283,7.327909755706787,7.124789667129517,6.82059874534607,6.513423748016358,6.055689449310303,5.100967146158219
1997-05-12,47.639994588515975,A,7.20681619644165,7.304472637176514,7.190217065811157,6.85673041343689,6.5328388500213626,6.077903952598572,5.119850775003433
1997-05-13,47.600418063055336,A,7.226345539093018,7.312283897399903,7.219512796401977,6.887979483604431,6.550111141204834,6.100799646377563,5.138347572088241
1997-05-14,47.4419325527127,A,7.177523612976074,7.281035232543945,7.2400205612182615,6.914834380149841,6.563873624801635,6.123207120895386,5.155437519550324
1997-05-15,47.23390762888213,A,7.148226737976074,7.23416166305542,7.254668760299682,6.941200876235962,6.581337385177612,6.1447385311126705,5.172671675682068
1997-05-16,46.969094353847005,A,7.070102214813232,7.16580286026001,7.246856307983398,6.974891281127929,6.591976976394653,6.1654536199569705,5.1899027824401855
1997-05-19,46.81547754319138,A,7.021275520324707,7.128694725036621,7.216583681106568,7.002234172821045,6.599496469497681,6.185388159751892,5.206792869567871
1997-05-20,46.71796654309963,P,7.079865455627441,7.0993987083435055,7.205841302871704,7.030553603172303,6.6081877613067626,6.20649320602417,5.224266589879989
1997-05-21,46.709632511971215,P,7.177523612976074,7.0993987083435055,7.190216970443726,7.063267469406128,6.619416885375976,6.228574833869934,5.242131699323654
1997-05-22,46.69215891446072,P,7.128695011138916,7.095492362976074,7.164827013015747,7.091586899757385,6.6314233207702635,6.250265626907349,5.2596557700634
1997-05-23,46.77599351250999,P,7.275175094604492,7.1365069389343265,7.151154899597168,7.137972283363342,6.643046321868897,6.270790367126465,5.2778638029098515
1997-05-26,46.905213902614896,A,7.275175094604492,7.187286853790283,7.157990789413452,7.174103927612305,6.659736194610596,6.290827898979187,5.296217169761658
1997-05-27,47.05259353330348,A,7.460721015930176,7.26345796585083,7.181428337097168,7.200470566749573,6.684229393005371,6.312038822174072,5.315692063570022
1997-05-28,47.10307078247627,A,7.284940242767334,7.284941291809082,7.192170000076294,7.216095280647278,6.711443023681641,6.331881704330445,5.333609787225723
1997-05-29,47.14001152024563,A,7.177523612976074,7.294707012176514,7.195099687576294,7.2248842239379885,6.735728807449341,6.351917123794555,5.351135768890381
1997-05-30,47.03040768866442,A,7.011507034301758,7.241973400115967,7.189240169525147,7.218048238754273,6.755330171585083,6.36931797504425,5.367977013587952
1997-06-02,46.863310771414575,A,6.913857460021973,7.169709873199463,7.178498363494873,7.197541022300721,6.776291418075561,6.385937223434448,5.384475337266922
1997-06-03,46.4703033825236,P,6.552542209625244,6.988074111938476,7.125766038894653,7.165803670883179,6.786908273696899,6.3984561252594,5.399070205688477
1997-06-04,46.12643387630743,P,6.5427751541137695,6.839641094207764,7.062291193008423,7.126254081726074,6.791009702682495,6.411072235107422,5.41351933836937
1997-06-05,45.86320391639912,P,6.581838130950928,6.7205039978027346,7.007605504989624,7.086216259002685,6.801556329727173,6.425150799751282,5.428115341663361
1997-06-06,45.799341193789935,P,6.835736274719238,6.685349845886231,6.963661623001099,7.057408261299133,6.817180919647217,6.441865797042847,5.444174618721008
1997-06-09,45.871841239062796,P,6.991979598999023,6.7009742736816404,6.935342073440552,7.046666431427002,6.840031795501709,6.461897077560425,5.461015112400055
1997-06-10,46.05127608804156,P,6.73807954788208,6.738081741333008,6.863077926635742,7.022253131866455,6.857218770980835,6.480558652877807,5.4768767988681795
1997-06-11,46.17991517491296,P,6.5232462882995605,6.734175968170166,6.786908531188965,6.989539265632629,6.870890283584595,6.496097507476807,5.491955012083054
1997-06-12,46.169471853189776,P,6.366998672485352,6.691208076477051,6.705856037139893,6.950477862358094,6.876944789886474,6.504617347717285,5.506784901618958
1997-06-13,46.112849098432605,P,6.601364135742188,6.6443336486816404,6.664841747283935,6.927040958404541,6.879288415908814,6.516942400932312,5.522592829465866
1997-06-16,46.03135863530042,P,6.855264186859131,6.616990566253662,6.658982419967652,6.918740391731262,6.882999219894409,6.531514115333557,5.539476469755173
1997-06-17,46.11676495305658,P,7.001744747161865,6.669723606109619,6.703902673721314,6.914834356307983,6.884171047210693,6.547745547294617,5.556898716688156
1997-06-18,46.194345879909,P,6.73807954788208,6.712690258026123,6.723433113098144,6.892862153053284,6.884171047210693,6.560755653381348,5.572857297658921
1997-06-19,46.437902015033046,A,6.894326210021973,6.818155765533447,6.754681921005249,6.881143712997437,6.892959804534912,6.571625595092773,5.589354866743088
1997-06-20,46.4933236431174,A,6.757614612579346,6.8494058609008786,6.74686975479126,6.855265688896179,6.900576753616333,6.578107838630676,5.604296824932098
1997-06-23,46.383541623636496,A,6.650195598602295,6.808392143249511,6.712691354751587,6.82401671409607,6.903897008895874,6.585562090873719,5.618120303153992
1997-06-24,46.258098292643716,A,6.908977508544922,6.789838695526123,6.729781150817871,6.796429538726807,6.910049276351929,6.595019521713257,5.633092371225357
1997-06-25,46.25249251691451,A,6.855264186859131,6.813275623321533,6.762982940673828,6.7749457359313965,6.914346046447754,6.605693712234497,5.647989648580551
1997-06-26,46.11082152081088,P,6.73648738861084,6.781707859039306,6.799931812286377,6.752893924713135,6.916657857894897,6.613426241874695,5.661420985460281
1997-06-27,46.08781086828998,P,6.702237606048584,6.7706324577331545,6.810019159317017,6.737430453300476,6.922776727676392,6.618477754592895,5.674341937303543
1997-06-30,46.10720285035537,P,6.579940319061279,6.756581401824951,6.782486772537231,6.720734596252441,6.924887180328369,6.623962769508362,5.687184337377548
1997-07-01,46.07364399495153,P,6.7609453201293945,6.726974964141846,6.7584068298339846,6.731154751777649,6.929836549758911,6.631550121307373,5.698751608133316
1997-07-02,46.05917208565386,P,6.888140201568604,6.73355016708374,6.773412895202637,6.748423004150391,6.937134428024292,6.637681136131286,5.7107610714435575
1997-07-03,46.10213905948017,P,6.878355026245117,6.761923694610596,6.771815776824951,6.7632488489151,6.943455400466919,6.643519463539124,5.7236273229122165
1997-07-04,46.166455063212,A,6.878355026245117,6.797147178649903,6.783889818191528,6.765379786491394,6.954073152542114,6.648967995643615,5.736736534833908
1997-07-07,46.30530266409813,A,6.94684648513794,6.8705284118652346,6.813554906845093,6.7631231307983395,6.961959238052368,6.6551014423370365,5.75004243016243
1997-07-08,46.46030271654235,A,7.186561107635498,6.955651569366455,6.841313266754151,6.785547208786011,6.967022695541382,6.664119243621826,5.764984210729599
1997-07-09,46.658190400961,A,7.494762420654297,7.076976013183594,6.905263090133667,6.834123015403748,6.977469024658203,6.67397798538208,5.781272650957107
1997-07-10,46.80949821793657,A,7.299080848693848,7.16112117767334,6.961522436141967,6.8807271242141725,6.983415746688843,6.683341484069825,5.797165762186051
1997-07-11,47.031551947842395,A,7.533905506134033,7.292231273651123,7.0446892261505125,6.927354192733764,6.991129322052002,6.696807122230529,5.814524532556534
1997-07-14,47.22554354711101,A,7.631746768951416,7.4292113304138185,7.1498698711395265,6.966178321838379,6.99728422164917,6.709107551574707,5.8315950667858125
1997-07-15,47.69529332380856,A,8.571040153503418,7.706107139587402,7.330879354476929,7.044643092155456,7.024959239959717,6.7313855314254765,5.853021930456162
1997-07-16,48.150588297507795,A,8.923277854919434,7.99181022644043,7.5343931198120115,7.153903007507324,7.056749458312988,6.757770500183105,5.875383960008621
1997-07-17,48.7317959135564,A,9.045578002929688,8.341109657287598,7.751115417480468,7.26146559715271,7.090009126663208,6.787716989517212,5.899183512926101
1997-07-18,49.14723084791593,A,8.893915176391602,8.613111591339111,7.9526714324951175,7.368280625343322,7.119649505615234,6.816536626815796,5.922078984975815
1997-07-21,49.422469838029095,A,8.571040153503418,8.800970268249511,8.115090799331664,7.464322853088379,7.14693398475647,6.839886417388916,5.9433114874362944
1997-07-22,49.364824509418945,A,8.942842483520508,8.87533073425293,8.290718936920166,7.566016101837159,7.1812639236450195,6.865687532424927,5.966597362756729
1997-07-23,49.239673742259164,A,9.177663803100586,8.92620792388916,8.459009075164795,7.682136082649231,7.22126672744751,6.892570176124573,5.991543246507645
1997-07-24,49.075086318130076,A,9.226591110229492,8.96241054534912,8.65176010131836,7.806641268730163,7.2628340148925785,6.922085700035095,6.016685177087783
1997-07-25,48.852038233438286,A,8.884138107299805,8.960455131530761,8.786783361434937,7.915736293792724,7.29911473274231,6.945545854568482,6.040309215784073
1997-07-28,48.729905896056,A,8.68845272064209,8.983937644958496,8.892453956604005,8.021161913871765,7.332458276748657,6.965977373123169,6.063586488962174
1997-07-29,48.453436233676854,A,8.619962692260742,8.919361686706543,8.897346210479736,8.114112782478333,7.363260221481323,6.9857239913940425,6.086667088270187
1997-07-30,48.22703807535808,A,8.991764068603516,8.882181739807129,8.904194831848145,8.219293975830078,7.399545030593872,7.009480957984924,6.111509519815445
1997-07-31,47.95943718085496,A,9.001546859741211,8.837172889709473,8.899791717529297,8.325453567504884,7.437002067565918,7.034212694168091,6.13674098610878
1997-08-01,48.08464183902128,A,9.53968620300293,8.968282508850098,8.96436882019043,8.458520126342773,7.482292289733887,7.062669305801392,6.165051872730255
1997-08-04,48.39334694167173,A,9.759832382202148,9.18255844116211,9.083248043060303,8.599169421195985,7.53198543548584,7.095860815048217,6.194657844305039
1997-08-05,48.96339923362003,A,10.097389221191406,9.478043746948241,9.198702716827393,8.74471082687378,7.584718799591064,7.134474096298217,6.226291744709015
1997-08-06,49.30655681500246,A,9.86256980895996,9.652204895019532,9.26719331741333,8.863101196289062,7.636271390914917,7.173857207298279,6.256654363870621
1997-08-07,49.71358689677053,A,9.98976230621338,9.849847984313964,9.34351043701172,8.99763526916504,7.692516164779663,7.214122486114502,6.287895896434784
1997-08-08,49.71294116207806,A,9.70601749420166,9.883114242553711,9.425698375701904,9.10624086856842,7.746406373977661,7.250868272781372,6.31776731133461
1997-08-11,49.50631256011466,A,9.5690336227417,9.844954490661621,9.513756465911865,9.203105211257935,7.799509897232055,7.287900657653808,6.346516484022141
1997-08-12,49.11728813904767,A,9.53968620300293,9.733413887023925,9.605728816986083,9.25153751373291,7.859252777099609,7.323080525398255,6.375264685153962
1997-08-13,48.75665593959014,A,9.343999862670898,9.629699897766113,9.640952396392823,9.272573614120484,7.915277271270752,7.353143486976624,6.401382391452789
1997-08-14,48.43058792346854,A,9.627742767333984,9.557295989990234,9.703571987152099,9.301681852340698,7.976195363998413,7.388875846862793,6.428335733413697
1997-08-15,48.09915176504941,A,9.255941390991213,9.467280769348145,9.675197505950928,9.319783163070678,8.024599466323853,7.420890192985535,6.453673005104065
1997-08-18,47.85391171432332,A,9.295077323913574,9.41248950958252,9.628722000122071,9.355985021591186,8.070661420822143,7.455346608161927,6.47837993144989
1997-08-19,47.95069190205712,A,10.028898239135742,9.510331916809083,9.621872901916504,9.410287809371948,8.136477794647217,7.4968482828140255,6.507096085548401
1997-08-20,48.195914632198715,A,9.979976654052734,9.63752727508545,9.633613586425781,9.450403451919556,8.20561240196228,7.538251342773438,6.5356648159027095
1997-08-21,48.21800059107763,A,9.78429126739502,9.668836975097657,9.613066482543946,9.478288459777833,8.273958253860474,7.575451521873474,6.563060748577118
1997-08-22,48.26429300687494,A,9.295077323913574,9.67666416168213,9.571972465515136,9.49883542060852,8.327832517623902,7.603560466766357,6.587962031364441
1997-08-25,48.34497810038707,A,9.45651626586914,9.708951950073242,9.560720729827882,9.537238597869873,8.379857559204101,7.631428389549256,6.61410781621933
1997-08-26,47.96602305326575,A,9.207019805908203,9.544576263427734,9.527454090118407,9.566591453552245,8.423963060379029,7.6540670537948605,6.6390061187744145
1997-08-27,47.56452624834779,P,9.15320873260498,9.379222679138184,9.508374977111817,9.57466368675232,8.472265644073486,7.67821834564209,6.663392419815064
1997-08-28,47.25508997346281,P,9.045578002929688,9.231480026245118,9.450158500671387,9.576865243911744,8.51529067993164,7.704125242233276,6.687629284858704
1997-08-29,47.08831421234711,P,8.893915176391602,9.151247596740722,9.413955879211425,9.544576692581177,8.558016691207886,7.729296722412109,6.70999027967453
1997-09-01,46.82732776875327,P,8.893915176391602,9.038727378845214,9.37383966445923,9.50128083229065,8.602891082763671,7.753394045829773,6.732497034072876
1997-09-02,46.81556355834272,P,9.216803550720217,9.040684127807618,9.292630195617678,9.45725154876709,8.649047603607178,7.779548439979553,6.754917557239533
1997-09-03,46.87547393719186,P,9.363566398620604,9.082755661010742,9.230989170074462,9.432301378250122,8.699213647842408,7.806779847145081,6.7769543337821965
1997-09-04,47.10484577669184,P,9.627742767333984,9.199188613891602,9.21533432006836,9.414200401306152,8.75703875541687,7.836848306655884,6.800311992168426
1997-09-05,47.52798377330243,P,9.916380882263184,9.403681755065918,9.277464675903321,9.424718570709228,8.821321620941163,7.872049174308777,6.825112841129303
1997-09-08,47.90941072262884,P,9.745157241821287,9.573930168151856,9.306328773498533,9.433524751663208,8.884625959396363,7.904756569862366,6.84832870721817
1997-09-09,48.209322114658455,A,9.735369682312012,9.677643394470214,9.359163761138916,9.443308925628662,8.944114446640015,7.9369754981994625,6.871204092502594
1997-09-10,48.38164516773542,A,9.622852325439451,9.729500579833985,9.406128120422363,9.45725154876709,8.998808689117432,7.967971558570862,6.893808434009552
1997-09-11,48.487689633368404,A,9.89191722869873,9.782335472106933,9.490762042999268,9.470460271835327,9.059079933166505,8.00126766681671,6.918049654960632
1997-09-12,48.3356527442719,A,9.720696449279783,9.743198585510253,9.573440170288086,9.493698024749756,9.115926761627197,8.034999957084656,6.941774892807007
1997-09-15,48.3172699135908,A,9.87234878540039,9.768636894226074,9.671283531188966,9.522561597824097,9.174436807632446,8.068198022842408,6.9652379965782165
1997-09-16,48.39651322464809,A,10.278401374816896,9.87724323272705,9.777443313598631,9.535036754608154,9.236273612976074,8.101648154258728,6.990731363296509
1997-09-17,48.64532827009132,A,10.615957260131836,10.075864219665528,9.902682399749756,9.56683578491211,9.298697509765624,8.138083267211915,7.01776673078537
1997-09-18,48.7667195450421,A,10.547465324401855,10.206973838806153,9.994654655456543,9.60499448776245,9.363665199279785,8.173540472984314,7.04479977607727
1997-09-19,48.947330182770834,A,10.537680625915527,10.370370674133301,10.056784629821777,9.66712465286255,9.423740701675415,8.207435011863708,7.072026858329773
1997-09-22,49.204013837208244,A,10.929054260253906,10.581711769104004,10.175174331665039,9.740751552581788,9.489686851501466,8.243485536575317,7.102425553798676
1997-09-23,49.24038066091475,A,10.738255500793455,10.673682594299317,10.275462913513184,9.81731333732605,9.533031158447265,8.278995199203491,7.13157872915268
1997-09-24,49.032411761052636,A,10.56214427947998,10.662919998168945,10.369392108917236,9.887760114669799,9.565808486938476,8.311278972625733,7.159316840171814
1997-09-25,48.79487098411809,A,10.37624168395996,10.628675270080565,10.41782455444336,9.954293298721314,9.592421760559082,8.341215443611144,7.186222620010376
1997-09-26,48.65420322012122,A,10.546309471130373,10.630401039123536,10.500385856628418,10.036913013458252,9.625469646453858,8.372559576034545,7.2141245126724245
1997-09-29,48.46907460701931,A,10.86471176147461,10.617532539367676,10.59962215423584,10.135452842712402,9.671343078613281,8.409138531684876,7.243521242141724
1997-09-30,48.251057361658525,A,10.502230644226074,10.5703275680542,10.622005081176757,10.199724197387695,9.702530841827393,8.441897382736206,7.271348514556885
1997-10-01,48.04863623918775,A,10.28179931640625,10.514258575439452,10.588589286804199,10.245635843276977,9.724613552093507,8.472940139770508,7.298073630332947
1997-10-02,48.03331046386669,A,10.502230644226074,10.539456367492676,10.584065818786621,10.289360237121581,9.750126342773438,8.506480178833009,7.32560935497284
1997-10-03,47.89073769529724,A,10.463042259216309,10.522802925109863,10.5766019821167,10.316693305969238,9.781704425811768,8.54040957927704,7.352931599617005
1997-10-06,47.51287646585944,P,10.223017692565918,10.394464111328125,10.5059983253479,10.34058632850647,9.812395725250244,8.57242700099945,7.378907580375671
1997-10-07,47.463772950345145,P,10.414058685302734,10.376829719543457,10.473578643798827,10.374520778656006,9.848277645111084,8.605768933296204,7.406131069660187
1997-10-08,47.69560901395362,P,10.786340713500977,10.477737998962402,10.495998287200928,10.432695198059083,9.884169178009033,8.641857104301453,7.435215969085693
1997-10-09,47.78865552324862,P,10.7422513961792,10.525742149353027,10.532599258422852,10.475211906433106,9.918983268737794,8.677992668151855,7.464129147529602
1997-10-10,47.906475434445916,A,10.845121383666992,10.602157974243164,10.562480449676514,10.531433153152467,9.945091972351074,8.71369213104248,7.492241249084473
1997-10-13,48.230777231613835,A,11.050853729248049,10.767725181579591,10.581094646453858,10.590358400344849,9.970912399291992,8.751448917388917,7.5211384081840515
1997-10-14,48.205204871070485,A,10.624686241149902,10.809850692749023,10.593340206146241,10.607672643661498,9.981458339691162,8.783088569641114,7.547563695907593
1997-10-15,47.9697504056167,A,10.58060359954834,10.768703269958497,10.623220634460449,10.605904960632325,9.99581901550293,8.816045203208922,7.573963453769684
1997-10-16,47.60673323408313,A,10.169135093688965,10.654080009460449,10.589911079406738,10.58698844909668,9.999406471252442,8.845961318016052,7.598939220905304
1997-10-17,47.143721773951604,P,9.875229835510254,10.460101699829101,10.531129837036133,10.553865909576416,10.002790718078613,8.874598546028137,7.621958260536194
1997-10-20,46.478557713315034,P,9.55193328857422,10.160317611694335,10.464021396636962,10.485009860992431,10.002448711395264,8.90097930431366,7.643458263874054
1997-10-21,46.26804371627978,P,10.012384414672852,10.037857246398925,10.423853969573974,10.448716306686402,10.011902675628662,8.935577726364135,7.667016925811768
1997-10-22,46.00902330711762,P,9.796855926513672,9.881107711791993,10.324905490875244,10.410451889038086,10.020959796905517,8.968118534088134,7.689595384597778
1997-10-23,45.84238435148944,P,9.473557472229004,9.7419921875,10.198036098480225,10.365317678451538,10.017876091003417,8.997035727500915,7.711093263626099
1997-10-24,45.530424161638486,P,8.768186569213867,9.520583534240723,9.990342617034912,10.276411533355713,10.008120994567872,9.016360230445862,7.729113013744354
1997-10-27,45.07991626007376,P,8.053009986877441,9.220798873901368,9.690558242797852,10.135826444625854,9.983279647827148,9.026970534324645,7.744433805942536
1997-10-28,44.63671441214825,P,8.75838851928711,8.969999694824219,9.503928470611573,10.048634338378907,9.957869453430176,9.047173624038697,7.763866138458252
1997-10-29,44.41668720676779,P,8.969024658203125,8.804433441162109,9.34277057647705,9.98299560546875,9.937650413513184,9.071631407737732,7.783864457607269
1997-10-30,43.98045816509643,P,8.062806129455566,8.522283172607422,9.132137680053711,9.861024379730225,9.903220710754395,9.088589482307434,7.79660341501236
1997-10-31,44.0447441232763,P,8.361615180969238,8.440968894958496,8.98077621459961,9.75595302581787,9.884551467895507,9.106191992759705,7.811567196846008
1997-11-03,44.75398572846715,P,9.022908210754396,8.634948539733887,8.927873706817627,9.695947551727295,9.875879306793212,9.127868432998657,7.829691274166107
1997-11-04,45.203483026578816,P,9.326607704162598,8.748592376708984,8.8592960357666,9.641575002670288,9.878271064758302,9.151117062568664,7.849431304931641
1997-11-05,45.557985986153234,P,9.463760375976562,8.847539520263672,8.82598648071289,9.575445985794067,9.884482097625732,9.17837387084961,7.869564762115479
1997-11-06,46.232899085045496,P,9.209044456481934,9.076787185668945,8.799535179138184,9.498785638809204,9.887751426696777,9.20152105331421,7.886573324203491
1997-11-07,46.5327291456607,P,8.836759567260742,9.171816062927245,8.806392478942872,9.398367547988892,9.88660831451416,9.222312502861023,7.90021017074585
1997-11-10,46.31140829645714,P,8.493868827819824,9.066008186340332,8.850478363037109,9.27051830291748,9.878607387542724,9.240749235153197,7.913155663013458
1997-11-11,45.928973048340985,P,8.327322006225586,8.866151046752929,8.807371711730957,9.155650091171264,9.860817756652832,9.254932680130004,7.924976100921631
1997-11-12,45.09116606428798,P,7.347643375396728,8.442927646636964,8.645233583450317,8.994002079963684,9.820499296188354,9.25985647201538,7.932775092124939
1997-11-13,44.45592600207156,P,7.641546249389648,8.129428005218506,8.603107595443726,8.867622637748719,9.780775365829468,9.26890706062317,7.941166651248932
1997-11-14,43.86739121613743,P,7.406423091888428,7.843360710144043,8.507588386535645,8.744182300567626,9.730576210021972,9.275948915481568,7.947213335037231
1997-11-17,43.665685364695456,P,7.935451030731201,7.731677150726318,8.398842668533325,8.663358187675476,9.694382085800171,9.289504022598267,7.956733396053314
1997-11-18,43.51647005522806,P,7.729718685150146,7.61215648651123,8.23915376663208,8.549224901199342,9.654269065856933,9.299191756248474,7.965370938777924
1997-11-19,43.87633895737531,P,7.680732727050781,7.678774356842041,8.060851001739502,8.443418741226196,9.61542667388916,9.307117681503296,7.972399408817291
1997-11-20,44.17064657944814,P,8.131390571594238,7.776743221282959,7.953085613250733,8.376310396194459,9.580216140747071,9.319648036956787,7.981583750247955
1997-11-21,44.66397312868853,P,8.17057991027832,7.929574584960937,7.88646764755249,8.34643006324768,9.549213809967041,9.33257028579712,7.990769140720367
1997-11-24,44.77095875932475,P,7.798295497894287,7.902143478393555,7.816910314559936,8.333694338798523,9.507732744216918,9.341084775924683,7.99809310913086
1997-11-25,44.98037031760047,P,7.837484836578369,7.923696708679199,7.767926597595215,8.287649154663086,9.458914413452149,9.347594013214112,8.005856628417968
1997-11-26,45.06530613353646,P,7.661141395568848,7.919778442382812,7.799276399612427,8.222254991531372,9.399818096160889,9.349257802963256,8.011617894172668
1997-11-27,44.971786844877805,P,7.661141395568848,7.8257286071777346,7.801235914230347,8.202171754837035,9.342091617584229,9.352878408432007,8.018109946250915
1997-11-28,44.79685869238106,P,7.7786993980407715,7.747352504730225,7.838463544845581,8.173025965690613,9.286911993026733,9.355326347351074,8.026066734790803
1997-12-01,44.84408806727558,P,8.121591567993164,7.81201171875,7.857077598571777,8.127960133552552,9.230762739181518,9.360224795341491,8.034666173458099
1997-12-02,44.54529529982787,B,7.288858413696289,7.702286434173584,7.812991571426392,8.026072669029237,9.161774797439575,9.347402977943421,8.039394254684447
1997-12-03,44.3073382694509,B,7.3280510902404785,7.63566837310791,7.777723407745361,7.919287204742432,9.097092933654785,9.33145071029663,8.044610605239868
1997-12-04,43.93259763306198,B,6.9753594398498535,7.4985119819641115,7.662120294570923,7.807602953910828,9.029075288772583,9.310748524665833,8.049232757091522
1997-12-05,43.622622586501706,B,7.239876747131348,7.390747451782227,7.569049978256226,7.727758812904358,8.962946634292603,9.29420814037323,8.055372383594513
