Date,GRADE,GPS,BX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-04-21,46.273779539791974,C,7.618023872375488,7.442036056518555,7.402112817764282,7.138699889183044,6.70660924911499,7.490424003601074,8.581153907775878
2008-04-22,46.43748073666925,C,7.585432052612305,7.547140407562256,7.403334712982177,7.192719340324402,6.717661828994751,7.480957107543945,8.561528215408325
2008-04-23,46.511045296602326,C,7.475439071655273,7.603358554840088,7.394779348373413,7.243437981605529,6.726194734573364,7.469510688781738,8.54294852733612
2008-04-24,46.52335138643516,C,7.556919097900391,7.596840858459473,7.406593751907349,7.308822703361511,6.742754287719727,7.4589990043640135,8.526884455680847
2008-04-25,46.587485772650474,C,7.821714401245117,7.611505699157715,7.465256595611573,7.387243485450744,6.7666887760162355,7.449536018371582,8.514863381385803
2008-04-28,46.64302132143599,C,7.719871520996094,7.631875228881836,7.536955642700195,7.449776530265808,6.788586406707764,7.432977333068847,8.501505589485168
2008-04-29,46.667369421209116,C,7.662834167480469,7.647355651855468,7.5972480297088625,7.482774186134338,6.812861766815185,7.4169278240203855,8.489163002967835
2008-04-30,46.69951671871593,C,7.605803489685059,7.673428535461426,7.638393545150757,7.502939605712891,6.835196809768677,7.400108098983765,8.47692931652069
2008-05-01,46.76362652702229,C,7.948001861572266,7.751645088195801,7.674242973327637,7.53838152885437,6.866774740219117,7.384951162338257,8.466032257080078
2008-05-02,46.785424471271405,C,8.2372407913208,7.834750366210938,7.723128032684326,7.570564460754395,6.905816764831543,7.372966451644897,8.459339852333068
2008-05-05,46.792186254294144,C,8.02947998046875,7.896672058105469,7.764273643493652,7.583193230628967,6.938864336013794,7.360623378753662,8.451253991127015
2008-05-06,46.80254892580799,C,7.931708335876465,7.950446891784668,7.7989012718200685,7.601117992401123,6.961560297012329,7.346622877120971,8.443605303764343
2008-05-07,46.83085958319674,C,7.87874698638916,8.005035591125488,7.839232063293457,7.617005705833435,6.981597738265991,7.331413068771362,8.435100722312928
2008-05-08,46.70201018543023,C,7.748390197753906,7.965113258361816,7.858379173278808,7.632486462593079,7.000147533416748,7.314659805297851,8.423934626579285
2008-05-09,46.468866448602704,C,7.65876579284668,7.849418258666992,7.842084312438965,7.653670454025269,7.021382808685303,7.29617073059082,8.414172530174255
2008-05-12,46.375155955217075,C,7.728017330169678,7.789125728607178,7.842898893356323,7.689927268028259,7.046082181930542,7.280493149757385,8.404480822086335
2008-05-13,46.33685554083516,C,7.760608673095703,7.754905796051025,7.852676343917847,7.724962186813355,7.075031776428222,7.2651414823532106,8.394223058223725
2008-05-14,46.36934973032021,C,7.943930625915527,7.7679425239562985,7.886489057540894,7.7624413013458256,7.107008094787598,7.2516630220413205,8.384152910709382
2008-05-15,46.612852360045615,C,8.367606163024902,7.891785717010498,7.928449487686157,7.801346230506897,7.154014949798584,7.24346086025238,8.376890742778778
2008-05-16,46.838121773265726,C,8.19243049621582,7.998518657684326,7.9239684581756595,7.8235482454299925,7.201276569366455,7.237665019035339,8.36804336309433
2008-05-19,47.00530082262611,C,8.241316795349121,8.101178550720215,7.945152139663696,7.854712891578674,7.246157426834106,7.231598410606384,8.35859318971634
2008-05-20,47.14881009880458,C,8.257612228393555,8.200579261779785,7.977742528915405,7.888321900367737,7.28184850692749,7.225694756507874,8.351470654010773
2008-05-21,47.11174238815918,C,7.8746747970581055,8.1867280960083,7.9773353099822994,7.908283686637878,7.307641906738281,7.217521023750305,8.344167306423188
2008-05-22,46.88837802779,C,7.805420398712158,8.074290943145751,7.983038330078125,7.920708751678466,7.329811210632324,7.210653829574585,8.33610390663147
2008-05-23,46.67628377736255,C,7.5528435707092285,7.946373558044433,7.97244610786438,7.907265210151673,7.3546854019165036,7.205019145011902,8.326422975063323
2008-05-26,46.49023971391026,C,7.5528435707092285,7.808678913116455,7.954928731918335,7.898913812637329,7.3893951797485355,7.202902851104736,8.31810155391693
2008-05-27,46.36173832841093,B,7.703575134277344,7.697871494293213,7.949225378036499,7.900950860977173,7.42184193611145,7.207971329689026,8.310297360420227
2008-05-28,46.38270119658611,B,7.724271297454834,7.667790794372559,7.92725944519043,7.906874251365662,7.459420518875122,7.2128469228744505,8.299779093265533
2008-05-29,46.42233417434458,P,7.885709285736084,7.683848571777344,7.879069757461548,7.903759622573853,7.493590879440307,7.212380084991455,8.289417839050293
2008-05-30,46.59185732453707,P,8.0595703125,7.785193920135498,7.865783739089966,7.894876098632812,7.531238460540772,7.2127722549438475,8.28160062789917
2008-06-02,46.71943641908475,P,8.043013572692871,7.883227920532226,7.845953416824341,7.895552778244019,7.566555795669555,7.211679468154907,8.274922227859497
2008-06-03,46.7717698461982,P,7.993342399597168,7.941181373596192,7.819526433944702,7.8986344814300535,7.596321783065796,7.212848658561707,8.26949294090271
