Date,GRADE,GPS,IQV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-04-15,63.38616252169268,A,141.0800018310547,143.17599792480468,143.51099700927733,143.25599746704103,140.4120007324219,130.34300010681153,126.29910007476806
2019-04-16,61.29922848254952,P,136.2899932861328,141.57599792480468,142.70999603271486,142.84799728393554,140.53600067138672,130.5052000427246,126.460950050354
2019-04-17,58.19818066999786,P,132.30999755859375,139.07599792480468,141.5009963989258,142.30099716186524,140.5690005493164,130.5865000152588,126.60145004272461
2019-04-18,55.618955507496764,P,133.00999450683594,137.04199829101563,140.57899627685546,141.73849716186524,140.63620056152342,130.66709999084472,126.7320000076294
2019-04-19,53.52621134695838,P,133.00999450683594,135.13999633789064,139.45399627685546,141.3064971923828,140.7202005004883,130.74649993896483,126.86069999694824
2019-04-22,52.14325010563516,P,134.3699951171875,133.7979949951172,138.48699645996095,140.94549713134765,140.8256002807617,130.81639991760255,126.99409996032715
2019-04-23,52.64698420417429,P,137.02000427246094,133.94399719238282,137.75999755859374,140.61349716186524,140.93280029296875,130.95509994506835,127.13419998168945
2019-04-24,54.12400874244853,P,135.7899932861328,134.63999633789064,136.85799713134764,140.34549713134766,141.01220001220702,131.0814998626709,127.26474994659424
2019-04-25,55.42007631246168,P,137.36000061035156,135.50999755859374,136.2759979248047,140.1214973449707,140.9367999267578,131.2365998840332,127.400299949646
2019-04-26,56.9713963345413,P,138.6999969482422,136.647998046875,135.8939971923828,139.86399688720704,140.87379974365234,131.4437998199463,127.53824993133544
2019-04-29,58.21465802379134,P,139.08999633789062,137.5919982910156,135.69499664306642,139.60299682617188,140.81859954833985,131.64349975585938,127.676849899292
2019-04-30,58.504006356785226,P,138.89999389648438,137.9679962158203,135.95599670410155,139.3329963684082,140.76679931640626,131.81749969482422,127.77944988250732
2019-05-01,58.0749663229912,P,134.99000549316406,137.80799865722656,136.2239974975586,138.86249694824218,140.6427993774414,131.94399978637696,127.8281999206543
