Date,GRADE,GPS,JBHT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-12-28,55.14137506463723,C,2.912886619567871,2.919990348815918,2.9353836297988893,2.933607304096222,2.9871032142639162,3.148485939502716,3.415019072294235
1994-12-29,55.14354928299854,C,2.960249900817871,2.9270952224731444,2.9377519845962525,2.932423210144043,2.9820847940444946,3.143615555763245,3.407501920461655
1994-12-30,55.130439297403505,B,2.889202117919922,2.9223583221435545,2.9306472063064577,2.9282788395881654,2.977534327507019,3.1375624775886535,3.3997470223903656
1995-01-02,55.12022239491665,B,2.889202117919922,2.9176214218139647,2.921174240112305,2.9247264504432677,2.9710949516296385,3.1310371565818786,3.3918746316432955
1995-01-03,55.1266334983033,B,2.960249900817871,2.9223581314086915,2.9259105682373048,2.923542356491089,2.9670209646224976,3.125694556236267,3.3845924127101896
1995-01-04,55.17599315662573,B,3.0549778938293457,2.950776386260986,2.935383367538452,2.93183114528656,2.9643693113327028,3.1217714524269105,3.3782537066936493
1995-01-05,55.20736091397318,C,3.031294822692871,2.9649853706359863,2.9460402965545653,2.9389357805252074,2.961243996620178,3.116667058467865,3.3727362978458406
1995-01-06,55.26489716634472,C,3.043135404586792,2.9957720279693603,2.9590651750564576,2.9478164672851563,2.9585915994644165,3.1116810703277586,3.3672780919075014
1995-01-09,55.355134309152824,C,3.1260228157043457,3.043136167526245,2.980378794670105,2.959065389633179,2.9576443147659304,3.108468415737152,3.3625867128372193
1995-01-10,55.38761990379343,C,3.078659772872925,3.0668181419372558,2.9945881366729736,2.967354047298431,2.954802508354187,3.1028932166099548,3.356836267709732
1995-01-11,55.38671850054563,C,3.102341890335083,3.0762909412384034,3.013533663749695,2.974458646774292,2.954328889846802,3.098027057647705,3.3504994320869446
1995-01-12,55.420686264456855,C,3.197068929672241,3.1094457626342775,3.037215566635132,2.9874837756156922,2.956933913230896,3.095052647590637,3.344636231660843
1995-01-13,55.47944610216252,C,3.2444324493408203,3.149705171585083,3.072738599777222,3.0016929030418398,2.962617564201355,3.0930240893363954,3.341124222278595
1995-01-16,55.5016482088106,C,3.2444324493408203,3.1733870983123778,3.1082616329193113,3.014717936515808,2.968774886131287,3.0909955310821533,3.336907432079315
1995-01-17,55.584697129532856,C,3.3628437519073486,3.2302238941192627,3.1485210180282595,3.037215793132782,2.9754058647155763,3.0884982681274415,3.3336351001262665
1995-01-18,55.66776125928803,C,3.3628437519073486,3.282324266433716,3.1793076038360595,3.057345485687256,2.9839314126968386,3.0862371277809144,3.330950083732605
1995-01-19,55.70841442797889,C,3.3036391735076904,3.3036383152008058,3.2065420389175414,3.0762911677360534,2.9912728691101074,3.084800636768341,3.3284389078617096
1995-01-20,55.69871346433828,C,3.2681150436401367,3.308374834060669,3.229040002822876,3.094052588939667,2.998377437591553,3.0820644450187684,3.325632644891739
1995-01-23,55.673202054466,C,3.197068929672241,3.298902130126953,3.2361446142196657,3.1082617044448853,3.0031138181686403,3.0786177921295166,3.3223536896705625
1995-01-24,55.647299711814355,C,3.3036391735076904,3.2870612144470215,3.258642554283142,3.126615345478058,3.009507966041565,3.0767090845108034,3.320312376022339
1995-01-25,55.61806578473809,C,3.2681150436401367,3.2681154727935793,3.2752198696136476,3.1443767666816713,3.0151916313171387,3.076097939014435,3.3182109129428863
1995-01-26,55.60802686841715,C,3.3154799938201904,3.270483636856079,3.2870609760284424,3.162138271331787,3.022296233177185,3.076196539402008,3.3158763957023623
1995-01-27,55.61543953129893,C,3.339160680770874,3.2846927642822266,3.296533799171448,3.1846361994743346,3.0289271783828737,3.077004191875458,3.3126031124591826
1995-01-30,55.64374701435594,C,3.324912548065185,3.3102614879608154,3.304581809043884,3.2064217209815977,3.03622043132782,3.077197117805481,3.3083188569545747
1995-01-31,55.6390290401456,A,3.3486602306365967,3.3192656993865968,3.303163456916809,3.225842237472534,3.0454095935821535,3.0776275205612182,3.304505741596222
1995-02-01,55.63826179370849,A,3.3486602306365967,3.3353747367858886,3.3017451047897337,3.240526354312897,3.055072364807129,3.0785301685333253,3.3006926262378693
1995-02-02,55.639854773508965,A,3.396159410476685,3.3515106201171876,3.3109971284866333,3.2587695837020876,3.065685119628906,3.078963325023651,3.2969521737098693
1995-02-03,55.662570826140005,A,3.4674086570739746,3.3771602153778075,3.3309264898300173,3.2799832463264464,3.0781965017318726,3.080581212043762,3.2938034319877625
1995-02-06,55.693501199561176,A,3.4674086570739746,3.4056594371795654,3.3579604625701904,3.297052538394928,3.089760632514954,3.082671344280243,3.2910079097747804
1995-02-07,55.746650014158554,A,3.562406301498413,3.4484086513519285,3.383837175369263,3.3212398648262025,3.1018037605285644,3.085711452960968,3.2885696303844454
1995-02-08,55.79694632817458,A,3.538654565811157,3.486407518386841,3.410891127586365,3.3430554986000063,3.11337185382843,3.0894585061073303,3.2860125923156738
1995-02-09,55.82774346450495,A,3.5505294799804688,3.5172815322875977,3.4343960762023924,3.3607285261154174,3.1247038078308105,3.0933243083953856,3.2832794547080995
1995-02-10,55.830890490585055,A,3.5505294799804688,3.5339056968688967,3.455532956123352,3.3760333776474,3.1362726068496705,3.0976623487472534,3.2807817912101744
1995-02-13,55.82741342044783,A,3.538654565811157,3.548154878616333,3.476907157897949,3.390744483470917,3.147840700149536,3.1023538637161256,3.277753814458847
1995-02-14,55.81294363699198,A,3.586153745651245,3.5529043674468994,3.500656509399414,3.4019099831581117,3.1598851394653322,3.1075203704833982,3.2760229539871215
1995-02-15,55.813661085382556,A,3.586153745651245,3.562404203414917,3.524405860900879,3.4130754828453065,3.1738241720199585,3.1126868772506713,3.27535169005394
1995-02-16,55.825636622158406,A,3.586153745651245,3.5695290565490723,3.543405294418335,3.427201211452484,3.187763204574585,3.118325622081757,3.2747981691360475
1995-02-17,55.827539615346446,A,3.538654565811157,3.56715407371521,3.550529885292053,3.440728187561035,3.2012258625030516,3.1230171370506286,3.274124889373779
1995-02-20,55.832133310883286,A,3.538654565811157,3.56715407371521,3.5576544761657716,3.457807469367981,3.213978066444397,3.127236428260803,3.2730984032154082
1995-02-21,55.835206108495385,A,3.586153745651245,3.56715407371521,3.560029220581055,3.471933197975159,3.2274434089660646,3.132402935028076,3.2728980696201324
1995-02-22,55.82535316253243,A,3.586153745651245,3.56715407371521,3.5647791385650636,3.487835133075714,3.239961485862732,3.1375694417953492,3.2724622857570647
1995-02-23,55.831685320219684,A,3.6574013233184814,3.5814035892486573,3.5754663228988646,3.5049311995506285,3.2543781852722167,3.143684539794922,3.2723827397823335
1995-02-24,55.85642416232168,A,3.6574013233184814,3.605152940750122,3.586153507232666,3.520843231678009,3.268321213722229,3.14909129858017,3.273009592294693
1995-02-27,55.89385942419651,A,3.704900503158569,3.6384021282196044,3.602778100967407,3.539842629432678,3.2827405881881715,3.1549730491638184,3.273638471364975
1995-02-28,55.921357754717995,A,3.704900503158569,3.6621514797210692,3.6146527767181396,3.5576546430587768,3.2985808658599853,3.1599103450775146,3.274502819776535
1995-03-01,55.956181374279595,A,3.728649616241455,3.6906506538391115,3.6289023637771605,3.57665411233902,3.3139488601684572,3.16555734872818,3.2756036520004272
1995-03-02,55.97020021149024,A,3.7524003982543945,3.709650468826294,3.6455270290374755,3.5944661617279055,3.33050235748291,3.170497398376465,3.2767054998874663
1995-03-03,55.99454556277178,A,3.7998979091644287,3.7381497859954833,3.6716513633728027,3.611090624332428,3.3482425832748413,3.17591242313385,3.278280311822891
1995-03-06,56.01207075304041,A,3.8236474990844727,3.7618991851806642,3.700150656700134,3.628902566432953,3.3664578008651733,3.1820371890068055,3.279973871707916
1995-03-07,56.007203706925395,A,3.7524003982543945,3.771399164199829,3.716775321960449,3.6384022712707518,3.3827744817733763,3.1876855874061585,3.2811345887184142
1995-03-08,56.01001640864891,A,3.7998979091644287,3.785648822784424,3.7381497383117677,3.6514644384384156,3.4005147075653075,3.1938089609146116,3.282709400653839
1995-03-09,55.98795575297293,A,3.728649616241455,3.780898666381836,3.745274567604065,3.660370445251465,3.4158827018737794,3.198983747959137,3.283927971124649
1995-03-10,55.939969614614256,A,3.681150197982788,3.7571491241455077,3.7476494550704955,3.666901481151581,3.4317216634750367,3.2046279954910277,3.28467356801033
1995-03-13,55.896819892889056,A,3.728649616241455,3.738149547576904,3.750024366378784,3.676401233673096,3.448510613441467,3.209802782535553,3.286127600669861
1995-03-14,55.88726390160898,A,3.7524003982543945,3.738149547576904,3.7547743558883666,3.684713566303253,3.4643536233901977,3.2156872940063477,3.2874649250507355
1995-03-15,55.848852578363,A,3.728649616241455,3.7238998889923094,3.7547743558883666,3.6918383598327638,3.47782705783844,3.2210981845855713,3.2888012206554413
1995-03-16,55.84162529011957,A,3.716774940490722,3.721524953842163,3.7512118101119993,3.6983694195747376,3.491536660194397,3.2263903284072875,3.290431349277496
1995-03-17,55.844160677522645,P,3.704900503158569,3.726275014877319,3.7417120695114137,3.706681716442108,3.5047719621658326,3.2316817808151246,3.2917666363716127
1995-03-20,55.79431049911734,P,3.586153745651245,3.6977758407592773,3.717962694168091,3.7090566754341125,3.5139745807647706,3.2358094477653503,3.292037250995636
1995-03-21,55.71332016534584,P,3.491157054901123,3.645527172088623,3.6918383598327638,3.7043068408966064,3.5222245264053345,3.2385135173797606,3.2918328821659086
1995-03-22,55.65729646884347,P,3.514904737472534,3.602778196334839,3.663339042663574,3.700744390487671,3.5304757833480833,3.2424023365974426,3.292218190431595
1995-03-23,55.60043300041036,P,3.514904737472534,3.562404155731201,3.641964554786682,3.6936195611953737,3.536832499504089,3.246883206367493,3.2930744349956513
1995-03-24,55.553693492072576,P,3.526780843734741,3.5267802238464356,3.6265276193618776,3.6870885372161863,3.542479467391968,3.2525485157966614,3.293990060091019
1995-03-27,55.56129811126792,P,3.562406301498413,3.522030735015869,3.6099032878875734,3.6799638271331787,3.54883894443512,3.2588069152832033,3.2948483455181123
1995-03-28,55.604414879872394,P,3.609905004501343,3.545780324935913,3.595653748512268,3.6752140522003174,3.5537801694869997,3.264593017101288,3.2959441244602203
1995-03-29,55.61754393364709,P,3.538654565811157,3.550530290603638,3.576654243469238,3.6657142996788026,3.557296385765076,3.2706138992309572,3.2964481818675995
1995-03-30,55.623399510356165,P,3.514904737472534,3.550530290603638,3.5564672231674193,3.6538395166397093,3.5615216970443724,3.27639728307724,3.2968334901332854
1995-03-31,55.60811811546454,P,3.4674086570739746,3.5386558532714845,3.53271803855896,3.637215054035187,3.5655075693130494,3.281942503452301,3.2969813179969787
1995-04-03,55.56300595974301,P,3.3842830657958984,3.5030312061309816,3.512530970573425,3.615246832370758,3.5692518520355225,3.2861828351020814,3.2967135179042817
1995-04-04,55.503455987476535,P,3.372410535812378,3.4555323123931885,3.500656318664551,3.596247339248657,3.570627279281616,3.2900676226615904,3.296150892972946
1995-04-05,55.46245555092952,P,3.36053466796875,3.419908332824707,3.4852193117141725,3.574279177188873,3.5724756717681885,3.2938336515426636,3.2955288887023926
1995-04-06,55.420344418324184,P,3.324912548065185,3.381909894943237,3.4662200927734377,3.55409232378006,3.5726643228530883,3.297480278015137,3.294728773832321
1995-04-07,55.39378526703174,P,3.301161766052246,3.3486605167388914,3.443658185005188,3.535092902183533,3.5719043445587157,3.3004157614707945,3.2947517693042756
1995-04-10,55.36943521118425,P,3.229912519454956,3.3177864074707033,3.4104088068008425,3.510156047344208,3.5700043439865112,3.3031123876571655,3.2944185185432433
1995-04-11,55.328375429698234,B,3.170540809631348,3.277412462234497,3.3664723873138427,3.4810630679130554,3.566441955566406,3.3059257745742796,3.2933174765110014
1995-04-12,55.30580210454494,B,3.2061638832092285,3.2465383052825927,3.33322331905365,3.4549387812614443,3.563592028617859,3.309332196712494,3.2926300168037415
1995-04-13,55.30008081490144,B,3.2536628246307373,3.232288360595703,3.30709912776947,3.431783175468445,3.56074209690094,3.313213608264923,3.2915913784503936
1995-04-14,55.29460227552088,B,3.2536628246307373,3.2227885723114014,3.2857245445251464,3.4092212915420532,3.556467180252075,3.317331840991974,3.290552740097046
1995-04-17,55.34337080185842,B,3.324912548065185,3.2417885780334474,3.2797874927520754,3.3961592316627502,3.5536172580718994,3.3216889452934266,3.290694489479065
1995-04-18,55.441891210989354,B,3.419907569885254,3.2916619300842287,3.284537196159363,3.392596757411957,3.550767283439636,3.3262855219841003,3.291311213970184
1995-04-19,55.52405617981927,B,3.419907569885254,3.3344106674194336,3.2904744863510134,3.387846899032593,3.548392343521118,3.330882098674774,3.2923988795280454
1995-04-20,55.599110387925684,P,3.4674086570739746,3.377159833908081,3.304724097251892,3.385472095012665,3.546729927062988,3.3357168674468993,3.292782176733017
1995-04-21,55.71583586534744,A,3.6336536407470703,3.4531579971313477,3.3379732847213743,3.3908157348632812,3.5483924102783204,3.342332508563995,3.2937612295150758
1995-04-24,55.775066905405616,A,3.562406301498413,3.500656747817993,3.37122266292572,3.3908157348632812,3.5488674449920654,3.348354072570801,3.2946195149421693
1995-04-25,55.765615406623006,A,3.443657875061035,3.5054068088531496,3.398534369468689,3.3825033783912657,3.5460175275802612,3.3529513335227965,3.2948840582370758
1995-04-26,55.759194892441336,A,3.4555327892303467,3.512531852722168,3.4234712600708006,3.3783472895622255,3.5434051084518434,3.358614640235901,3.2947370445728303
1995-04-27,55.77579687526241,A,3.572225570678711,3.533495235443115,3.455327534675598,3.381213331222534,3.5431265449523925,3.365444874763489,3.295173494815826
1995-04-28,55.750177891306095,A,3.596039295196533,3.525972366333008,3.4895651817321776,3.387644863128662,3.5442742395401,3.3727500510215758,3.2959644758701323
1995-05-01,55.732242662668426,A,3.5365021228790283,3.520791530609131,3.510724139213562,3.395255815982819,3.5442311906814576,3.3791046285629274,3.2965755009651185
1995-05-02,55.73823042876594,A,3.4769656658172607,3.527453088760376,3.5164299488067625,3.4004835724830627,3.5420474290847777,3.384745419025421,3.296771113872528
1995-05-03,55.74269114640148,A,3.488872766494751,3.5341210842132567,3.5233264684677126,3.406900477409363,3.540101809501648,3.39003164768219,3.297215155363083
1995-05-04,55.677554813584436,A,3.381706476211548,3.496017265319824,3.5147562503814695,3.409740173816681,3.5345879125595094,3.394483048915863,3.2966511380672454
1995-05-05,55.6066654642992,A,3.4055206775665283,3.457913541793823,3.4919429540634157,3.414958119392395,3.52955029964447,3.3989357566833496,3.296206191778183
1995-05-08,55.53500230294633,B,3.3340771198272705,3.4174285411834715,3.469110035896301,3.420166349411011,3.522133831977844,3.402437210083008,3.295167906284332
1995-05-09,55.53228949465836,B,3.4769656658172607,3.4174285411834715,3.472440814971924,3.4354875922203063,3.5175751352310183,3.4080780005455016,3.294726006984711
1995-05-10,55.50923167461334,B,3.4174299240112305,3.4031399726867675,3.4686305284500123,3.4460508942604067,3.511350741386414,3.4126498007774355,3.2945767152309418
1995-05-11,55.52892769384707,B,3.429335832595825,3.412665843963623,3.4543415546417235,3.454834544658661,3.504889450073242,3.417695903778076,3.2942508447170256
1995-05-12,55.54961672033414,B,3.429335832595825,3.4174288749694823,3.4376712083816527,3.4636181950569154,3.49747820854187,3.422860395908356,3.29416108250618
1995-05-15,55.58536892129308,C,3.429335832595825,3.4364806175231934,3.4269545793533327,3.4688393592834474,3.489591975212097,3.4280248880386353,3.293953261375427
1995-05-16,55.62137958060425,A,3.655577182769776,3.472202920913696,3.444815731048584,3.4806228399276735,3.487655510902405,3.4352149963378906,3.294994705915451
1995-05-17,55.67696949922467,A,3.667485237121582,3.5222139835357664,3.462676978111267,3.4930017232894897,3.485007257461548,3.4427609825134278,3.2956234610080717
1995-05-18,55.74605683113308,A,3.691298961639404,3.5746066093444826,3.493636226654053,3.5041962385177614,3.4842602443695068,3.450071473121643,3.2968435144424437
1995-05-19,55.807728717775525,A,3.6793909072875977,3.6246176242828367,3.5210232496261598,3.5064831018447875,3.484225058555603,3.45797336101532,3.297767919301987
1995-05-22,55.8544396021328,A,3.619858503341675,3.6627221584320067,3.5496013879776003,3.5093557119369505,3.482049236297607,3.465279924869537,3.298158540725708
1995-05-23,55.80402057715562,A,3.524594306945801,3.636525583267212,3.554364252090454,3.513402533531189,3.4774931144714354,3.4709233689308165,3.298308962583542
1995-05-24,55.73370013695337,A,3.4531514644622803,3.5936588287353515,3.557936406135559,3.5132834672927857,3.471983151435852,3.474905104637146,3.2983382785320283
1995-05-25,55.63666650609548,A,3.441244602203369,3.5436479568481447,3.5591272830963137,3.5067344188690184,3.466472544670105,3.479004602432251,3.297835830450058
1995-05-26,55.53655956937481,B,3.393612861633301,3.4864923477172853,3.555554986000061,3.496613097190857,3.4602467918396,3.482509377002716,3.2970952236652376
1995-05-29,55.460668283727294,B,3.393612861633301,3.44124321937561,3.5519826889038084,3.4894686341285706,3.456395974159241,3.485185277462006,3.2968268465995787
1995-05-30,55.38227854934242,B,3.238816976547241,3.3840877532958986,3.5103066682815554,3.4775611996650695,3.4513491725921632,3.4867868494987486,3.294840033054352
1995-05-31,55.35082101469347,B,3.3340771198272705,3.3602728843688965,3.476965856552124,3.4698214173316955,3.447732620239258,3.489104201793671,3.2935656297206877
1995-06-01,55.340575134006144,B,3.3459842205047607,3.341220808029175,3.44243438243866,3.468035304546356,3.4443542098999025,3.490593354701996,3.2928230011463167
1995-06-02,55.3361179397877,B,3.31026291847229,3.324550819396973,3.405521583557129,3.463272416591644,3.4400238513946535,3.4912516593933107,3.292137874364853
1995-06-05,55.357112726746074,B,3.429335832595825,3.3316954135894776,3.386469316482544,3.468035352230072,3.4373624420166013,3.493100693225861,3.292048112154007
1995-06-06,55.37657799021516,B,3.262631893157959,3.3364583969116213,3.36027307510376,3.457318663597107,3.430416979789734,3.4920985746383666,3.290298421382904
1995-06-07,55.351701294292106,B,3.1911871433258057,3.307880401611328,3.3340766429901123,3.4460065245628355,3.423467631340027,3.4903820085525514,3.2883095681667327
1995-06-08,55.32557697908148,B,3.1911871433258057,3.2769209861755373,3.309070897102356,3.434099090099335,3.4169932794570923,3.4892574882507326,3.2870290625095366
1995-06-09,55.30490865397298,B,3.1673731803894043,3.24834303855896,3.2864469289779663,3.4210009574890137,3.4109925699234007,3.4882500696182253,3.2851572573184966
1995-06-12,55.244508513597054,B,3.1673731803894043,3.195950508117676,3.2638229608535765,3.4079028248786924,3.406654372215271,3.4879531121253966,3.2832854521274566
1995-06-13,55.23905349558125,B,3.1673731803894043,3.1768987655639647,3.256678581237793,3.383492624759674,3.4025536251068114,3.4865904521942137,3.2816497683525085
1995-06-14,55.25500225168535,B,3.1673731803894043,3.1721359729766845,3.2400081872940065,3.3584870219230654,3.3986903953552248,3.4855830335617064,3.2808404862880707
1995-06-15,55.275829532945345,B,3.2150027751922607,3.1768990993499755,3.226910042762756,3.334672212600708,3.396492199897766,3.484578261375427,3.2803874003887175
1995-06-16,55.297958038671574,B,3.1911871433258057,3.1816618919372557,3.2150024652481077,3.3102620244026184,3.3942927074432374,3.4830985260009766,3.280051358938217
1995-06-19,55.3332689687006,B,3.238816976547241,3.195950651168823,3.1959505796432497,3.291209948062897,3.394470796585083,3.4822375702857973,3.279717344045639
1995-06-20,55.35727460015705,B,3.1673731803894043,3.195950651168823,3.186424708366394,3.273348891735077,3.3944074440002443,3.4804246997833252,3.2790261101722717
1995-06-21,55.398693592478224,B,3.226909637451172,3.207857942581177,3.1899969577789307,3.2620368003845215,3.394822359085083,3.479207193851471,3.278868681192398
1995-06-22,55.416050843742454,B,3.2150027751922607,3.207857942581177,3.192378520965576,3.250724709033966,3.3940491580963137,3.477395627498627,3.2781794762611387
1995-06-23,55.470674958122885,B,3.3340771198272705,3.2364359378814695,3.2090489149093626,3.2477479219436645,3.395657444000244,3.47606231212616,3.278321762084961
1995-06-26,55.503833584244354,C,3.31026291847229,3.2507251262664796,3.2233378887176514,3.243580424785614,3.395364451408386,3.474490854740143,3.278581099510193
1995-06-27,55.54989679688049,C,3.322171211242676,3.281684732437134,3.2388176918029785,3.2477481365203857,3.3934097242355348,3.4720885038375853,3.2788999783992767
1995-06-28,55.616156987068685,A,3.5007801055908203,3.3364588260650634,3.27215838432312,3.2560832858085633,3.395027174949646,3.4717097592353823,3.2805841326713563
1995-06-29,55.68049605680037,A,3.465059280395508,3.3864701271057127,3.297164034843445,3.2620370388031006,3.3949801874160768,3.4708550572395325,3.282089682817459
1995-06-30,55.708342060115825,C,3.5007801055908203,3.419810724258423,3.3281233310699463,3.271562898159027,3.3923227167129517,3.470357563495636,3.284009956121445
1995-07-03,55.73838032918013,C,3.4769656658172607,3.453151273727417,3.3519381999969484,3.273944389820099,3.390613903999329,3.469740674495697,3.2860472691059113
1995-07-04,55.773870624817675,C,3.4769656658172607,3.484110164642334,3.382897448539734,3.284661078453064,3.391280059814453,3.468648793697357,3.2880845820903777
1995-07-05,55.756984976803125,C,3.488872766494751,3.48172869682312,3.4090937614440917,3.2995453596115114,3.391946859359741,3.4676759839057922,3.2901814305782318
1995-07-06,55.7768990716439,C,3.572225570678711,3.5031619548797606,3.4448160409927366,3.3185972809791564,3.391946859359741,3.467536702156067,3.292931162118912
1995-07-07,55.807273816788154,A,3.643672466278076,3.531740427017212,3.4757755756378175,3.3424122452735903,3.392899522781372,3.468586881160736,3.2958020091056826
1995-07-10,55.8591903960201,A,3.6793909072875977,3.572225475311279,3.5126883745193482,3.3680131316184996,3.3957572984695434,3.4699942445755005,3.298615336418152
1995-07-11,55.88913588460852,A,3.643672466278076,3.6055668354034425,3.5448385000228884,3.3918280959129334,3.39909143447876,3.470569431781769,3.3014861834049225
1995-07-12,55.91684000556762,A,3.643672466278076,3.6365267753601076,3.5591277360916136,3.415643060207367,3.4021874284744262,3.471144618988037,3.304357030391693
1995-07-13,55.886749146669,A,3.524594306945801,3.6270005226135256,3.565081238746643,3.431122636795044,3.4050451850891115,3.4698165488243102,3.306750544309616
1995-07-14,55.811541575327475,A,3.429335832595825,3.584133195877075,3.5579368114471435,3.443030071258545,3.4055214881896974,3.4675358939170837,3.3083135962486265
1995-07-17,55.705101149465975,A,3.369798421859741,3.5222146987915037,3.5472200870513917,3.44957914352417,3.4062359142303467,3.4641848731040956,3.309578961133957
1995-07-18,55.58743478064877,P,3.31026291847229,3.4555327892303467,3.5305498123168944,3.456723630428314,3.4029018592834475,3.4602384972572326,3.3100744211673736
1995-07-19,55.486709056562944,B,3.3340771198272705,3.3936137199401855,3.5150702476501463,3.4620820045471192,3.401234803199768,3.4562927722930907,3.3109250605106353
1995-07-20,55.42695340494768,B,3.3578920364379883,3.360273265838623,3.493636894226074,3.4692264676094053,3.3998059272766112,3.452347688674927,3.311422543525696
1995-07-21,55.403264310135306,B,3.381706476211548,3.3507473945617674,3.467440295219421,3.4716079354286196,3.398853340148926,3.448165774345398,3.312039098739624
1995-07-24,55.40165778477752,B,3.381706476211548,3.353129005432129,3.4376718521118166,3.475180113315582,3.3979007530212404,3.443746364116669,3.312891776561737
1995-07-25,55.405810730663944,B,3.3340771198272705,3.357891845703125,3.4067123174667358,3.475775408744812,3.39147075176239,3.4395631313323975,3.313624359369278
1995-07-26,55.3725505412477,B,3.262631893157959,3.3436028003692626,3.368608260154724,3.463867998123169,3.3833736848831175,3.434190471172333,3.3139997160434724
1995-07-27,55.35340360007072,B,3.31026291847229,3.334076976776123,3.347175121307373,3.456128180027008,3.3757529640197754,3.430006604194641,3.314495176076889
1995-07-28,55.326849669048805,B,3.262631893157959,3.3102620601654054,3.3305047273635866,3.444220769405365,3.367417783737183,3.425821421146393,3.3152247083187105
1995-07-31,55.30725566076302,B,3.2960708141326904,3.293134927749634,3.323131966590881,3.4351760268211367,3.360942029953003,3.4214956331253052,3.315649207830429
1995-08-01,55.3375877176957,B,3.391608476638794,3.3046411991119387,3.3312665224075317,3.430908167362213,3.3582823133468627,3.417887713909149,3.3167875039577486
1995-08-02,55.40465144152728,B,3.391608476638794,3.3304365158081053,3.337019658088684,3.4260449528694155,3.357051453590393,3.4145173025131226,3.3178077435493467
1995-08-03,55.44428513537947,B,3.391608476638794,3.3467056274414064,3.3403913021087646,3.4170140981674195,3.3560587310791017,3.411265637874603,3.3188279831409453
1995-08-04,55.49071617233577,C,3.391608476638794,3.372500944137573,3.3413815021514894,3.4044108986854553,3.3560186433792114,3.4081327176094054,3.319907249212265
1995-08-07,55.52609113726246,C,3.391608476638794,3.391608476638794,3.342371702194214,3.3900217771530152,3.355978555679321,3.406187264919281,3.3209983563423155
1995-08-08,55.5301619413949,A,3.391608476638794,3.391608476638794,3.3481248378753663,3.377418577671051,3.359034385681152,3.4051917791366577,3.321852648258209
1995-08-09,55.52829700852386,A,3.3796660900115967,3.3892199993133545,3.35982825756073,3.364218258857727,3.359946165084839,3.4038393926620483,3.3231208646297454
1995-08-10,55.50322039402289,A,3.2483012676239014,3.360558557510376,3.353632092475891,3.350403606891632,3.3579925060272218,3.401173357963562,3.324028282165527
1995-08-11,55.47283281603749,B,3.1885905265808105,3.3199549674987794,3.3462279558181764,3.3383663415908815,3.355559058189392,3.3977914547920225,3.325169985294342
1995-08-14,55.44845175227059,B,3.224416494369507,3.286516571044922,3.339062523841858,3.3310972452163696,3.351460671424866,3.394411556720734,3.3266092360019686
1995-08-15,55.42135235698377,B,3.2363598346710205,3.255466842651367,3.3235376596450807,3.3274020910263062,3.3509352302551267,3.3906761050224303,3.327634561061859
1995-08-16,55.40581227114111,B,3.2483012676239014,3.2291938781738283,3.3092069387435914,3.323113298416138,3.3520775127410887,3.387772572040558,3.3291932356357576
1995-08-17,55.43556084963139,B,3.272186517715454,3.2339709281921385,3.297264742851257,3.318828022480011,3.353697500228882,3.3853453898429873,3.3308713364601137
1995-08-18,55.46266184877203,B,3.224416494369507,3.2411361217498778,3.280545544624329,3.310963523387909,3.354838366508484,3.3829154682159426,3.3324289858341216
1995-08-21,55.48249875533559,P,3.224416494369507,3.2411361217498778,3.2638263463974,3.3030990242958067,3.3559792327880857,3.3813168025016784,3.3337498188018797
1995-08-22,55.49434901084967,P,3.2005321979522705,3.233970594406128,3.2447187185287474,3.296421778202057,3.356642413139343,3.3795980191230774,3.334832820892334
1995-08-23,55.49557375563742,P,3.1885905265808105,3.22202844619751,3.225611162185669,3.2927197098731993,3.357066760063171,3.377878577709198,3.3358561146259307
1995-08-24,55.4759049798277,P,3.152763843536377,3.1981439113616945,3.2160574197769165,3.284844756126404,3.355821981430054,3.37615709066391,3.3368186843395233
1995-08-25,55.4782556849741,P,3.1766481399536133,3.188590240478516,3.2148631811141968,3.2805455684661866,3.3555312013626097,3.374911954402924,3.337663857936859
1995-08-28,55.45145599791453,B,3.069167375564575,3.1575404167175294,3.199338269233704,3.269200396537781,3.3521382093429564,3.37330450296402,3.3382084453105927
1995-08-29,55.41405213055859,B,2.997513055801392,3.1169365882873534,3.1754535913467405,3.2494956254959106,3.3487410068511965,3.37157422542572,3.33875
1995-08-30,55.37700897175585,B,3.0094566345214844,3.081109809875488,3.151569128036499,3.230388033390045,3.3443919467926024,3.3696071529388427,3.3394696748256685
1995-08-31,55.35923428146963,B,3.057224988937378,3.0620020389556886,3.1300729751586913,3.2136688590049745,3.341236391067505,3.3676427745819093,3.340428191423416
1995-09-01,55.30515387136779,B,2.9885573387146,3.024383878707886,3.1064870595932006,3.1935163021087645,3.3343259954452513,3.364991719722748,3.341161780357361
1995-09-04,55.28564997642957,B,2.9885573387146,3.008261871337891,3.0829011440277103,3.173363745212555,3.3278918838500977,3.361628167629242,3.341658556461334
1995-09-05,55.28787110566682,B,3.0094566345214844,3.0106505870819094,3.0637935876846316,3.1542561531066893,3.321637592315674,3.3575236582756043,3.341904590129852
1995-09-06,55.27645099199353,B,2.985571384429932,3.0058735370635987,3.0434916734695436,3.1345514178276064,3.311333417892456,3.353180296421051,3.3420311975479127
1995-09-07,55.25631517994037,B,2.985571384429932,2.99154281616211,3.026772427558899,3.1214149236679076,3.3017436599731447,3.3483619236946107,3.342039395570755
