Date,GRADE,GPS,RTX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-06-22,62.0902087613845,A,30.411108016967773,30.74567070007324,30.161964225769044,29.907458305358887,31.397698516845704,31.39939758300781,30.433871688842775
2010-06-23,61.88535617347372,A,30.411108016967773,30.69199905395508,30.36637477874756,29.948608875274658,31.34778148651123,31.401997623443602,30.449821062088013
2010-06-24,61.51004400376897,A,30.124835968017575,30.583756256103516,30.449569702148438,29.931611633300783,31.286714134216307,31.409953117370605,30.463086767196657
2010-06-25,61.03248934852335,A,30.352962493896484,30.465673828125,30.522477912902833,29.942346858978272,31.238391761779784,31.41965980529785,30.47683391571045
2010-06-28,60.3100565369163,A,30.017498016357425,30.263502502441405,30.53187141418457,29.93630886077881,31.182737312316895,31.430871982574462,30.489233331680296
2010-06-29,59.58209742259442,A,29.060291290283203,29.993339157104494,30.369504928588867,29.912154769897462,31.10402530670166,31.427563495635987,30.49561637878418
2010-06-30,58.742664713376655,P,29.033462524414062,29.71781005859375,30.204904556274414,29.85512571334839,31.000496864318848,31.423456478118897,30.50294186592102
2010-07-01,58.08370926453345,P,28.80086708068848,29.45301628112793,30.01838626861572,29.777745246887207,30.896763305664063,31.4167142868042,30.509983129501343
2010-07-02,57.39564521415053,B,28.75615119934082,29.133654022216795,29.799663925170897,29.75873613357544,30.791779670715332,31.41403163909912,30.51855852127075
2010-07-05,56.94898444399585,B,28.75615119934082,28.881384658813477,29.572443580627443,29.782666778564455,30.687418899536134,31.411348991394043,30.52691415786743
2010-07-06,57.16249401830544,B,28.890323638916016,28.84739112854004,29.420365142822266,29.791164684295655,30.60424072265625,31.407180271148682,30.536665658950806
2010-07-07,57.85116359231219,B,29.767009735107425,28.99410057067871,29.355955314636237,29.861165046691895,30.535572128295897,31.405352630615234,30.551635446548463
2010-07-08,58.68859170512965,B,30.071165084838867,29.24816017150879,29.350588226318365,29.900078964233398,30.460891075134278,31.403186893463136,30.57019124031067
2010-07-09,59.53126668321003,C,30.19641494750977,29.536212921142578,29.334933471679694,29.92870569229126,30.398231468200684,31.4004504776001,30.59016423225403
2010-07-12,60.09272230091664,C,29.825159072875977,29.75001449584961,29.31569957733155,29.923785495758057,30.316317901611328,31.3945351600647,30.6065233707428
2010-07-13,60.67728122950371,C,30.308238983154297,30.033597564697267,29.440494346618657,29.90499963760376,30.262920913696288,31.396163177490234,30.622969017028808
2010-07-14,60.834808054649415,C,30.420053482055664,30.164206314086915,29.579153442382818,29.892028999328613,30.216829566955568,31.395218353271485,30.640896463394164
2010-07-15,60.94932218638493,C,30.482667922973636,30.246506881713866,29.747333526611328,29.882859897613525,30.192890930175782,31.394677448272706,30.657577123641968
2010-07-16,60.621774267055535,C,29.534425735473636,30.11410903930664,29.82516098022461,29.812412452697753,30.165818176269532,31.384743041992188,30.668659706115722
2010-07-19,60.49984306855799,C,29.695436477661133,30.08816452026367,29.91908950805664,29.74576654434204,30.110126152038575,31.372016429901123,30.682085227966308
2010-07-20,60.27200190734539,C,30.20982551574707,30.068481826782225,30.051039695739746,29.735702419281004,30.06392158508301,31.363944473266603,30.696984233856202
2010-07-21,59.87836849419387,B,29.98171043395996,29.980813217163085,30.072509765625,29.714232540130617,30.009173545837402,31.354258346557618,30.706809940338136
2010-07-22,59.8723297759452,B,31.099933624267575,30.104266357421874,30.17538661956787,29.762987422943116,29.97938404083252,31.352330360412598,30.720820684432983
2010-07-23,60.62945464484028,C,31.71271514892578,30.539924240112306,30.327016639709473,29.83097505569458,29.97330081939697,31.35261686325073,30.73681879043579
2010-07-26,61.55335106252201,C,32.021331787109375,31.005103302001952,30.546633911132812,29.93116674423218,29.978310317993163,31.358168659210204,30.753151626586913
2010-07-27,62.145240977675336,C,31.79770278930664,31.322678756713866,30.695580291748048,30.06803731918335,29.98197822570801,31.356948223114014,30.768454189300538
