Date,GRADE,GPS,NCLH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2016-02-23,65.61272297309479,C,46.84999847412109,43.62000045776367,41.50600090026855,41.97500038146973,49.62880020141601,54.29120010375976,56.01410013198853
2016-02-24,67.51601101332714,C,47.900001525878906,44.63400039672852,42.422000885009766,42.108500480651855,49.391000213623045,54.19920013427734,55.97970014572144
2016-02-25,70.94356063418228,C,48.65999984741211,45.99600067138672,43.388000869750975,42.41850051879883,49.222000198364256,54.114700126647946,55.94960014343262
2016-02-26,74.02820576971797,C,49.63999938964844,47.42600021362305,44.41900062561035,42.63200054168701,49.077600173950195,54.03160011291504,55.9235001373291
2016-02-29,75.53430736673967,C,49.130001068115234,48.43600006103516,45.399000549316405,42.735500526428225,48.879400177001955,53.92500011444092,55.89485013961792
2016-03-01,76.3701128684854,C,50.310001373291016,49.12800064086914,46.374000549316406,43.10000057220459,48.70880020141602,53.83460014343262,55.87370014190674
2016-03-02,76.70118658998236,C,50.52999877929688,49.65400009155273,47.14400024414063,43.5285005569458,48.55000015258789,53.771700134277346,55.85220012664795
2016-03-03,75.77415063137805,C,50.0,49.922000122070315,47.95900039672851,43.9035005569458,48.377800140380856,53.66720012664795,55.82845012664795
2016-03-04,74.55941683709162,C,49.560001373291016,49.90600051879883,48.66600036621094,44.40850067138672,48.19680015563965,53.56280014038086,55.80345012664795
2016-03-07,74.14880078953847,C,49.68000030517578,50.01600036621094,49.226000213623045,44.98250064849854,48.03000015258789,53.44960014343262,55.778050136566165
2016-03-08,71.7944999228287,C,47.310001373291016,49.41600036621094,49.27200050354004,45.389000701904294,47.78560020446778,53.31430015563965,55.74180013656616
2016-03-09,69.53358014905868,C,47.59000015258789,48.82800064086914,49.24100036621094,45.83150062561035,47.547200241088866,53.18820014953613,55.702950134277344
2016-03-10,67.61469683948454,C,47.2599983215332,48.28000030517578,49.101000213623045,46.24450054168701,47.32040023803711,53.051800117492675,55.66380012512207
2016-03-11,66.49628008459457,C,48.869998931884766,48.14199981689453,49.02400016784668,46.721500396728516,47.12580024719238,52.918100090026854,55.632500114440916
2016-03-14,65.7716115187305,B,49.68999862670898,48.14399948120117,49.079999923706055,47.23950023651123,46.959800186157224,52.782700080871585,55.60910011291504
2016-03-15,66.24089636912966,B,48.40999984741211,48.36399917602539,48.88999977111816,47.63200016021729,46.773800201416016,52.63050006866455,55.57700010299683
2016-03-16,67.18037082751678,B,49.709999084472656,48.78799896240234,48.807999801635745,47.976000022888186,46.628600158691405,52.50290004730225,55.55185009002685
2016-03-17,69.20327479845717,C,51.41999816894531,49.619998931884766,48.94999961853027,48.45450000762939,46.54260009765625,52.38340003967285,55.53420007705689
2016-03-18,70.86663097149277,C,52.45000076293945,50.3359992980957,49.23899955749512,48.95249996185303,46.49020011901855,52.271700057983395,55.52185009002685
2016-03-21,71.9505976718086,C,52.709999084472656,50.939999389648435,49.541999435424806,49.383999824523926,46.424400100708006,52.161200065612796,55.51190008163452
2016-03-22,73.39528611561092,C,51.63999938964844,51.5859992980957,49.974999237060544,49.62349987030029,46.340200119018554,52.07210006713867,55.49515007019043
2016-03-23,73.46593514830298,C,49.77000045776367,51.597999572753906,50.192999267578124,49.71699981689453,46.28940010070801,51.98040008544922,55.46740007400513
2016-03-24,72.91879636689609,C,51.08000183105469,51.53000030517578,50.57499961853027,49.83799991607666,46.29500015258789,51.89410011291504,55.44235008239746
2016-03-25,71.8656989063667,C,51.08000183105469,51.25600051879883,50.795999908447264,49.910000038146975,46.3602001953125,51.79930011749268,55.41785009384155
2016-03-28,71.0623822071399,C,51.34999847412109,50.98400039672852,50.96199989318848,50.020999908447266,46.430800170898436,51.72530010223389,55.390750083923336
2016-03-29,70.57083105942328,C,51.2599983215332,50.90800018310547,51.246999740600586,50.06849975585938,46.51200012207031,51.653000068664554,55.36470006942749
2016-03-30,72.43179715026982,C,54.18000030517578,51.79000015258789,51.6939998626709,50.25099983215332,46.65000015258789,51.612300071716305,55.352400074005125
2016-03-31,74.16954211703718,C,55.290000915527344,52.63199996948242,52.0810001373291,50.515499877929685,46.79780014038086,51.5943000793457,55.34590007781983
2016-04-01,75.8279041525812,C,54.52000045776367,53.31999969482422,52.28800010681152,50.76349983215332,46.92860015869141,51.58750007629394,55.33550008773804
2016-04-04,77.50992721794564,C,54.63999938964844,53.97799987792969,52.481000137329104,51.01149978637695,47.07500015258789,51.59060005187988,55.33170007705689
2016-04-05,78.79708702462639,C,53.959999084472656,54.51800003051758,52.71300010681152,51.34399967193603,47.18200012207031,51.5816000366211,55.32130006790161
2016-04-06,78.93893446766346,C,54.9900016784668,54.68000030517578,53.23500022888184,51.71399974822998,47.37720016479492,51.5742000579834,55.3153000831604
2016-04-07,78.17746430492551,C,53.790000915527344,54.380000305175784,53.5060001373291,52.04049987792969,47.603800201416014,51.543500061035154,55.306800079345706
2016-04-08,77.53031730461375,C,53.63999938964844,54.204000091552736,53.761999893188474,52.27899990081787,47.76920021057129,51.508600044250485,55.29755006790161
2016-04-11,76.48506097292692,C,53.52999877929688,53.98199996948242,53.97999992370605,52.47099990844727,47.89860015869141,51.46090003967285,55.28850006103516
2016-04-12,76.18557940229626,C,53.93000030517578,53.976000213623045,54.24700012207031,52.74699993133545,48.11680015563965,51.427900047302245,55.2754500579834
2016-04-13,75.68422434284447,C,55.15999984741211,54.00999984741211,54.34500007629394,53.019499969482425,48.38080017089844,51.404200057983395,55.27230005264282
2016-04-14,75.54089785776232,C,54.52000045776367,54.155999755859376,54.26800003051758,53.17450008392334,48.62120018005371,51.374100074768066,55.26750005722046
2016-04-15,75.03570910561281,C,53.08000183105469,54.044000244140626,54.12400016784668,53.2060001373291,48.89360023498535,51.326700096130374,55.24465005874634
2016-04-18,74.42054045694144,B,52.13999938964844,53.76600036621094,53.87400016784668,53.17750015258789,49.17240020751953,51.273700103759765,55.21285005569458
2016-04-19,72.8626641747724,B,51.5,53.28000030517578,53.628000259399414,53.17050018310547,49.41880020141602,51.201700096130374,55.174250049591066
2016-04-20,70.83112164054101,B,50.900001525878906,52.42800064086914,53.219000244140624,53.22700023651123,49.66200019836426,51.1314001083374,55.13505004882813
2016-04-21,68.84298698377319,B,49.970001220703125,51.518000793457034,52.8370002746582,53.17150020599365,49.88140022277832,51.05820011138916,55.088950061798094
2016-04-22,67.00995301290367,B,48.65999984741211,50.63400039672852,52.33900032043457,53.050500106811526,50.06800018310547,50.96210010528564,55.03725006103516
2016-04-25,65.96862254463795,B,49.310001373291016,50.06800079345703,51.91700057983398,52.94850025177002,50.26760017395019,50.86760013580322,54.98815006256103
2016-04-26,65.0823084005155,B,48.84999847412109,49.53800048828125,51.409000396728516,52.82800025939942,50.4334001159668,50.77000011444092,54.935950050354
2016-04-27,64.70665895482891,B,49.79999923706055,49.31800003051758,50.87300033569336,52.60900020599365,50.57280006408691,50.697700119018556,54.885500049591066
2016-04-28,64.24906537700694,B,48.72999954223633,49.06999969482422,50.294000244140626,52.2810001373291,50.710400085449216,50.599700126647946,54.82995004653931
2016-04-29,64.68816744663552,B,48.88999938964844,49.11599960327148,49.875,51.99950008392334,50.83840003967285,50.503900108337405,54.78055004119873
2016-05-02,65.04067639482976,B,49.83000183105469,49.21999969482422,49.64400024414063,51.75900020599365,50.95340003967285,50.40760013580322,54.73910005569458
2016-05-03,65.8069354135186,B,50.13999938964844,49.47799987792969,49.508000183105466,51.56800022125244,51.0192000579834,50.324000129699705,54.697650051116945
2016-05-04,65.63967407720848,B,49.15999984741211,49.35,49.33400001525879,51.276500129699706,51.04440002441406,50.21770011901855,54.64405004501343
2016-05-05,66.14888825097373,B,48.880001068115234,49.380000305175784,49.225,51.0310001373291,51.04880004882813,50.13540012359619,54.59000005722046
2016-05-06,66.13787315497304,B,48.88999938964844,49.380000305175784,49.24799995422363,50.793500137329104,51.03380004882813,50.05570011138916,54.52235006332398
2016-05-09,65.72003008113569,B,49.25,49.263999938964844,49.241999816894534,50.57950019836426,51.03620002746582,49.95780010223389,54.45860006332398
2016-05-10,64.06698889582005,B,46.88999938964844,48.613999938964845,49.045999908447264,50.22750015258789,50.96779998779297,49.83830009460449,54.395900058746335
2016-05-11,63.00113339934861,B,46.68000030517578,48.11800003051758,48.734000015258786,49.803500175476074,50.89080001831055,49.72040008544922,54.32340005874634
2016-05-12,62.120173752602255,B,47.18999862670898,47.779999542236325,48.579999923706055,49.43700008392334,50.83459999084473,49.606200065612796,54.25865005493164
2016-05-13,60.971701430386794,B,46.380001068115234,47.27799987792969,48.329000091552736,49.102000045776364,50.77099998474121,49.48390007019043,54.18525005340576
2016-05-16,60.280243319319204,B,47.34999847412109,46.8979995727539,48.080999755859374,48.8625,50.724399948120116,49.377200050354006,54.11490005493164
2016-05-17,61.06692457291391,B,47.22999954223633,46.965999603271484,47.78999977111816,48.648999977111814,50.722799911499024,49.2542000579834,54.054150047302244
2016-05-18,62.39524025306222,B,47.58000183105469,47.145999908447266,47.63199996948242,48.48299999237061,50.72259994506836,49.13490009307861,53.999800052642826
2016-05-19,62.727104843800795,B,46.38999938964844,46.986000061035156,47.38299980163574,48.30399990081787,50.70519996643066,49.01280010223389,53.93480005264282
2016-05-20,63.8636823089764,B,47.209999084472656,47.15199966430664,47.214999771118165,48.2314998626709,50.67199996948242,48.8989001083374,53.87385004043579
2016-05-23,64.16090044836504,B,46.7400016784668,47.03000030517578,46.96399993896485,48.10299987792969,50.613000030517576,48.7864001083374,53.8069500541687
2016-05-24,64.8549869425264,B,47.810001373291016,47.146000671386716,47.0560001373291,48.05100002288818,50.60100006103516,48.68740013122559,53.74585006713867
2016-05-25,64.52824780492283,B,46.56999969482422,46.944000244140625,47.045000076293945,47.889500045776366,50.53820007324219,48.583400115966796,53.68010005950928
2016-05-26,64.64852042391783,B,45.77999877929688,46.822000122070314,46.90400009155273,47.74200000762939,50.42540008544922,48.48400009155274,53.62400005340576
2016-05-27,64.84110891524229,B,47.09000015258789,46.79800033569336,46.975,47.65200004577637,50.31820007324219,48.404200096130374,53.578950061798096
2016-05-30,65.42332340504319,B,47.09000015258789,46.86800003051758,46.94900016784668,47.51499996185303,50.20580009460449,48.31510009765625,53.53975006103516
2016-05-31,64.75562848072029,B,46.40999984741211,46.587999725341795,46.86700019836426,47.328499984741214,50.101200103759766,48.220700111389164,53.49785005569458
2016-06-01,65.22931115942903,B,46.59000015258789,46.59199981689453,46.76800003051758,47.2,50.03760009765625,48.16350009918213,53.446500053405764
2016-06-02,65.96590421151934,B,46.54999923706055,46.74599990844727,46.78400001525879,47.083499908447266,49.94700004577637,48.121000099182126,53.3904500579834
2016-06-03,65.64388046991884,B,45.72999954223633,46.47399978637695,46.636000061035155,46.92549991607666,49.84,48.10010009765625,53.33040004730225
2016-06-06,65.27513151266292,B,45.400001525878906,46.136000061035155,46.50200004577637,46.73299999237061,49.721000061035156,48.075900115966796,53.26940006256103
2016-06-07,65.80057359882933,B,45.90999984741211,46.03600006103515,46.31199989318848,46.68400001525879,49.61400009155273,48.06300010681152,53.2192000579834
2016-06-08,65.5342443174424,B,45.459999084472656,45.80999984741211,46.20099983215332,46.62299995422363,49.43960006713867,48.04480010986328,53.15950004577637
2016-06-09,65.09136351401726,B,45.61000061035156,45.62200012207031,46.18400001525879,46.54400005340576,49.246000061035154,48.02190010070801,53.09955005645752
2016-06-10,64.75527794543562,B,44.52999877929688,45.38199996948242,45.927999877929686,46.451499938964844,49.04620002746582,47.98740009307861,53.03625005722046
2016-06-13,64.25141905336314,B,43.83000183105469,45.06800003051758,45.602000045776364,46.27550010681152,48.83000007629394,47.952500114440916,52.969450073242186
2016-06-14,62.874467976705326,B,43.220001220703125,44.53000030517578,45.28300018310547,46.07500019073486,48.61520011901855,47.89860012054444,52.89135007858276
2016-06-15,61.98325308587338,B,43.36000061035156,44.11000061035156,44.96000022888184,45.864000129699704,48.38260009765625,47.87990013122558,52.80940008163452
2016-06-16,61.29873459864972,B,43.29999923706055,43.64800033569336,44.635000228881836,45.70950012207031,48.172800064086914,47.88830013275147,52.727050075531004
2016-06-17,61.037787985219616,B,43.380001068115234,43.41800079345703,44.400000381469724,45.51800022125244,47.96760009765625,47.86840015411377,52.6393000793457
2016-06-20,61.5252418124067,B,44.220001220703125,43.49600067138672,44.282000350952146,45.39200019836426,47.78140014648437,47.84000015258789,52.55340007781982
2016-06-21,62.64477196312061,B,44.459999084472656,43.74400024414062,44.137000274658206,45.22450008392334,47.59200012207031,47.85440013885498,52.466650066375735
2016-06-22,63.56529375334082,B,44.2400016784668,43.92000045776367,44.01500053405762,45.10800018310547,47.3736001586914,47.87720016479492,52.37635007858276
2016-06-23,64.31239168187973,B,44.22999954223633,44.10600051879883,43.877000427246095,45.03050022125244,47.16780014038086,47.894500160217284,52.28700008392334
2016-06-24,63.547756979443704,B,40.380001068115234,43.50600051879883,43.46200065612793,44.69500026702881,46.91380012512207,47.90370018005371,52.18210008621216
2016-06-27,61.36110827322792,B,38.209999084472656,42.30400009155274,42.900000381469724,44.251000213623044,46.635200119018556,47.90380016326904,52.0615500831604
2016-06-28,59.178389413582615,B,38.43999862670898,41.1,42.422000122070315,43.85250015258789,46.37400009155274,47.896400146484375,51.95270008087158
2016-06-29,57.38038863499232,B,39.27999877929688,40.10799942016602,42.013999938964844,43.48700008392334,46.14160003662109,47.90180011749268,51.83810007095337
2016-06-30,55.861351759988885,B,39.84000015258789,39.22999954223633,41.668000030517575,43.151500129699706,45.93900001525879,47.910200119018555,51.73000007629395
2016-07-01,57.076730321500435,B,41.060001373291016,39.36599960327148,41.43600006103516,42.91800022125244,45.78700004577637,47.92750011444092,51.63190008163452
2016-07-04,59.64329589574745,B,41.060001373291016,39.93600006103516,41.12000007629395,42.70100021362305,45.62200004577637,47.94480010986328,51.549750080108645
2016-07-05,61.64751579180871,B,40.5099983215332,40.35,40.725,42.4310001373291,45.45520004272461,47.9443000793457,51.47190006256103
2016-07-06,62.91086072584503,B,40.29999923706055,40.55400009155274,40.330999755859374,42.17300014495849,45.26520004272461,47.91900005340576,51.38690006256103
2016-07-07,63.98362909189871,B,40.59000015258789,40.704000091552736,39.96699981689453,41.922000122070315,45.10240005493164,47.90640007019043,51.30315006256104
2016-07-08,64.63188604494005,B,42.060001373291016,40.90400009155273,40.13499984741211,41.79850025177002,44.96580009460449,47.90210006713867,51.22115007400512
2016-07-11,65.50472458058137,B,43.15999984741211,41.32399978637695,40.62999992370605,41.76500015258789,44.83240005493164,47.89290004730225,51.142050075531
2016-07-12,67.36158181501777,C,44.54999923706055,42.13199996948242,41.24099998474121,41.83150005340576,44.720600051879885,47.86990005493164,51.080550079345706
2016-07-13,69.27758842284183,C,43.97999954223633,42.86800003051758,41.71100006103516,41.8625,44.617000045776365,47.83070003509521,51.01495008468628
2016-07-14,70.38414058822643,C,42.77000045776367,43.30400009155274,42.00400009155273,41.83600006103516,44.494800033569334,47.77180004119873,50.94325008392334
2016-07-15,69.512311582772,C,41.18999862670898,43.12999954223633,42.01699981689453,41.72649993896484,44.340800018310546,47.687300033569336,50.859450073242186
2016-07-18,67.733840649697,C,41.15999984741211,42.72999954223633,42.02699966430664,41.573499870300296,44.17900001525879,47.6076000213623,50.76630006790161
2016-07-19,64.73413383934589,B,40.13999938964844,41.847999572753906,41.989999771118164,41.35749988555908,44.04400001525879,47.50590000152588,50.67025007247925
2016-07-20,62.77666793484588,B,41.18999862670898,41.289999389648436,42.07899971008301,41.20499973297119,43.93419998168945,47.4125,50.592100067138674
2016-07-21,61.44011092783948,B,41.119998931884766,40.959999084472656,42.1319995880127,41.049499702453616,43.81279998779297,47.32369998931885,50.4954500579834
2016-07-22,61.66229976335774,B,41.11000061035156,40.943999481201175,42.03699951171875,41.08599967956543,43.707399978637696,47.23919998168945,50.401000061035155
2016-07-25,62.38612191248824,B,41.68999862670898,41.04999923706055,41.88999938964843,41.259999656677245,43.59419998168946,47.15929996490478,50.304450054168704
2016-07-26,63.876308888483464,B,41.869998931884766,41.395999145507815,41.621999359130854,41.43149967193604,43.48699996948242,47.104899940490725,50.209600048065184
2016-07-27,64.6169908538953,C,42.130001068115234,41.58399963378906,41.436999511718746,41.57399978637695,43.37799995422363,47.050299949645996,50.119250049591066
2016-07-28,65.91839589851291,C,42.959999084472656,41.95199966430664,41.45599937438964,41.729999732971194,43.30939994812012,47.00729995727539,50.029550037384034
2016-07-29,66.53730104494808,C,42.59999847412109,42.24999923706055,41.596999359130855,41.806999588012694,43.21719993591309,46.94459995269776,49.931350021362306
2016-08-01,66.7522647109696,C,42.459999084472656,42.40399932861328,41.72699928283691,41.87699947357178,43.1315998840332,46.87229995727539,49.82750001907348
2016-08-02,65.61897618968452,C,39.7599983215332,41.981999206542966,41.68899917602538,41.83949947357178,42.97059982299805,46.7857999420166,49.70815000534058
2016-08-03,64.76279105441684,C,40.45000076293945,41.645999145507815,41.61499938964844,41.84699954986572,42.84819984436035,46.69319995880127,49.59805000305176
2016-08-04,63.72087733040582,C,41.65999984741211,41.385999298095705,41.66899948120117,41.900499534606936,42.765799865722656,46.59559997558594,49.489500007629395
2016-08-05,63.43608639504379,C,43.09999847412109,41.4859992980957,41.86799926757813,41.95249938964844,42.68599983215332,46.502099952697755,49.38690000534058
2016-08-08,63.17421390210552,C,42.959999084472656,41.5859992980957,41.99499931335449,41.94249935150147,42.60339981079102,46.40459995269775,49.28290000915527
2016-08-09,62.28272069046006,B,37.90999984741211,41.215999603271484,41.598999404907225,41.61049938201904,42.433399810791016,46.26729995727539,49.16970001220703
2016-08-10,60.94091570459555,B,37.29999923706055,40.5859992980957,41.11599922180176,41.276499366760255,42.24759979248047,46.14259994506836,49.06150001525879
2016-08-11,59.65912742577829,B,38.77999877929688,40.00999908447265,40.69799919128418,41.076999282836915,42.09219978332519,46.01959991455078,48.95685001373291
2016-08-12,57.65795260934309,B,38.43999862670898,39.077999114990234,40.28199920654297,40.93949928283691,41.94639976501465,45.893199882507325,48.84625
2016-08-15,55.93404982804458,B,38.369998931884766,38.15999908447266,39.87299919128418,40.79999923706055,41.80579971313477,45.76339988708496,48.74434999465942
2016-08-16,56.69757821963858,B,37.630001068115234,38.103999328613284,39.659999465942384,40.674499320983884,41.640199737548826,45.62709991455078,48.64004999160767
2016-08-17,57.98752273816092,B,38.65999984741211,38.375999450683594,39.48099937438965,40.54799938201904,41.504199752807615,45.471899909973146,48.542099990844726
2016-08-18,58.56484986372853,B,38.70000076293945,38.35999984741211,39.18499946594238,40.426999473571776,41.36599975585938,45.30599990844726,48.45014999389648
2016-08-19,59.245953059822945,B,38.209999084472656,38.31399993896484,38.69599952697754,40.28199939727783,41.23959976196289,45.142899894714354,48.36519998550415
2016-08-22,59.65322463351496,B,37.68000030517578,38.17600021362305,38.16799964904785,40.08149948120117,41.11659973144531,44.97329990386963,48.28194997787475
2016-08-23,59.95873922910774,B,37.68000030517578,38.18600006103516,38.14499969482422,39.87199954986572,41.00579971313476,44.81049991607666,48.196049976348874
2016-08-24,59.36713802917826,B,36.86000061035156,37.82600021362305,38.10099983215332,39.60849952697754,40.87579971313477,44.62919990539551,48.10169998168945
2016-08-25,58.60165928187241,B,36.18000030517578,37.322000122070314,37.84099998474121,39.26949958801269,40.73339973449707,44.45309989929199,47.99829998016357
2016-08-26,57.9110875572921,B,35.79999923706055,36.84000015258789,37.577000045776366,38.92949962615967,40.58179969787598,44.27469989776611,47.8916499710083
2016-08-29,57.278616811076176,B,35.52000045776367,36.40800018310547,37.292000198364256,38.58249969482422,40.40779968261719,44.094599914550784,47.77774997711182
2016-08-30,56.42620710232711,B,35.849998474121094,36.04199981689453,37.113999938964845,38.386999702453615,40.23559967041015,43.913799896240235,47.67084997177124
2016-08-31,56.0898166136791,B,35.88999938964844,35.847999572753906,36.83699989318848,38.158999633789065,40.06859962463379,43.7210998916626,47.562649974822996
2016-09-01,56.83249229970374,B,37.04999923706055,36.02199935913086,36.67199974060058,37.92849960327148,39.92499961853027,43.546399879455564,47.460249977111815
2016-09-02,57.24641375517019,B,35.61000061035156,35.98399963378906,36.41199989318848,37.553999710083005,39.829599609375,43.37169986724854,47.34919998168945
2016-09-05,58.062682507566485,B,35.61000061035156,36.00199966430664,36.204999923706055,37.186499786376956,39.77759963989258,43.20639987945557,47.24004999160766
2016-09-06,58.56377615046713,B,35.310001373291016,35.89400024414063,35.96800003051758,37.0564998626709,39.71499969482422,43.04449989318848,47.12309999465943
2016-09-07,59.10890303337319,B,34.970001220703125,35.710000610351564,35.77900009155273,36.939999961853026,39.628799743652344,42.88519989013672,47.00829999923706
2016-09-08,58.66169979773573,B,34.400001525878906,35.18000106811523,35.601000213623045,36.72100009918213,39.519999771118165,42.729499893188475,46.893850002288815
2016-09-09,58.87157950821442,B,34.5,34.95800094604492,35.471000289916994,36.52400016784668,39.38879974365234,42.587899894714354,46.775
2016-09-12,59.120740293820226,B,35.25,34.88600082397461,35.444000244140625,36.368000221252444,39.27259971618653,42.44729988098145,46.65745000839233
2016-09-13,59.41494332715245,B,35.290000915527344,34.88200073242187,35.38800048828125,36.251000213623044,39.16819976806641,42.31169990539551,46.540850009918216
2016-09-14,60.05396839310594,B,35.959999084472656,35.08000030517578,35.39500045776367,36.116000175476074,39.08139976501465,42.173299903869626,46.43550001144409
2016-09-15,61.17119842908911,B,36.2400016784668,35.44800033569336,35.3140007019043,35.993000221252444,38.994399795532225,42.048399925231934,46.32405002593994
2016-09-16,61.86420574086566,B,35.75,35.69800033569336,35.32800064086914,35.87000026702881,38.868199768066404,41.91699993133545,46.21045001983643
2016-09-19,61.82618602889448,B,35.34000015258789,35.716000366210935,35.30100059509277,35.753000259399414,38.71179977416992,41.77209991455078,46.089850025177
2016-09-20,62.073416964364505,C,36.310001373291016,35.92000045776367,35.401000595092775,35.68450031280518,38.546999816894534,41.633799934387206,45.978900032043455
2016-09-21,61.99609451539825,C,36.29999923706055,35.98800048828125,35.534000396728516,35.656500244140624,38.39339981079102,41.505199928283695,45.86145002365112
2016-09-22,62.501525931835126,C,37.16999816894531,36.17399978637695,35.81100006103516,35.7060001373291,38.28139976501465,41.388099899291994,45.76175001144409
2016-09-23,63.44957163721816,C,37.41999816894531,36.507999420166016,36.10299987792969,35.78700008392334,38.205999755859374,41.27339988708496,45.66454999923706
2016-09-26,64.38322606676626,C,36.720001220703125,36.783999633789065,36.25,35.84700012207031,38.1171997833252,41.14809989929199,45.55295000076294
2016-09-27,65.34846817402924,C,37.68999862670898,37.05999908447266,36.489999771118164,35.93900012969971,38.06819976806641,41.0560998916626,45.447199993133545
2016-09-28,66.10949858383222,C,37.43999862670898,37.28799896240234,36.6379997253418,36.01650009155273,37.993199768066404,40.96369987487793,45.34204998016357
2016-09-29,65.83664311503419,C,37.15999984741211,37.2859992980957,36.72999954223633,36.02200012207031,37.913999786376955,40.86339988708496,45.234799976348874
2016-09-30,65.65653656339492,C,37.70000076293945,37.34199981689453,36.92499961853027,36.1265001296997,37.84579978942871,40.7765998840332,45.130249977111816
2016-10-03,66.03334507402555,C,37.77999877929688,37.55399932861328,37.16899948120117,36.23500003814697,37.76759979248047,40.68089988708496,45.029049968719484
2016-10-04,65.78932883305167,C,38.04999923706055,37.625999450683594,37.34299926757812,36.37199993133545,37.69119979858399,40.5890998840332,44.9216499710083
2016-10-05,65.8755559229106,C,38.2599983215332,37.789999389648436,37.53899917602539,36.53649978637695,37.61379974365234,40.49589984893799,44.815399971008304
2016-10-06,66.56989159315661,C,38.63999938964844,38.0859992980957,37.6859992980957,36.74849967956543,37.52739974975586,40.41839984893799,44.71559997558594
2016-10-07,66.66396782481851,C,38.459999084472656,38.237998962402344,37.789999389648436,36.94649963378906,37.44459976196289,40.33089984893799,44.614899978637695
2016-10-10,66.70631547491213,C,38.47999954223633,38.37799911499023,37.96599922180176,37.107999610900876,37.364999771118164,40.248299827575686,44.51734996795654
2016-10-11,66.63955498348308,C,37.95000076293945,38.35799942016602,37.9919994354248,37.24099960327148,37.32879981994629,40.14969982147217,44.41854997634888
2016-10-12,66.51892057065135,C,38.08000183105469,38.322000122070314,38.055999755859375,37.34699974060059,37.28139984130859,40.064799842834475,44.324099979400636
2016-10-13,66.02968314368817,C,37.790000915527344,38.152000427246094,38.1189998626709,37.424499702453616,37.2039998626709,39.98489986419678,44.23444997787475
2016-10-14,65.4414383987521,C,37.33000183105469,37.9260009765625,38.081999969482425,37.503499794006345,37.08859992980957,39.887299880981445,44.145749988555906
2016-10-17,64.81932104498033,C,37.470001220703125,37.72400131225586,38.05100021362305,37.60999984741211,36.978799972534176,39.7910998916626,44.053099994659426
2016-10-18,65.123548667435,C,38.25,37.784001159667966,38.071000289916995,37.70699977874756,36.985599975585934,39.70949989318848,43.96510000228882
2016-10-19,65.43978300732809,C,38.11000061035156,37.790000915527344,38.056000518798825,37.79749984741211,37.001800003051756,39.624699897766114,43.89409999847412
2016-10-20,66.133993511108,B,38.7400016784668,37.980001068115236,38.06600074768066,37.876000022888185,37.00100006103516,39.54659992218018,43.83380001068115
2016-10-21,67.06680811893462,C,37.9900016784668,38.11200103759766,38.01900100708008,37.90450019836426,36.992000122070316,39.46919994354248,43.784650020599365
2016-10-24,68.02938765398802,C,38.060001373291016,38.230001068115236,37.97700119018555,37.97150020599365,36.985800170898436,39.3957999420166,43.7358500289917
2016-10-25,68.10967208961507,C,37.72999954223633,38.1260009765625,37.95500106811524,37.97350025177002,36.98780014038086,39.31399993896484,43.688500022888185
2016-10-26,68.20573343079118,C,37.970001220703125,38.098001098632814,37.944001007080075,38.000000381469725,36.97400016784668,39.239099960327145,43.64195003509521
2016-10-27,66.95484830197073,B,35.709999084472656,37.492000579833984,37.73600082397461,37.927500343322755,36.914200134277344,39.14009994506836,43.58100002288818
2016-10-28,67.12611138639079,B,38.2400016784668,37.54200057983398,37.82700080871582,37.954500389099124,36.91480018615723,39.07719997406006,43.532300033569335
2016-10-31,67.57482978206677,B,38.869998931884766,37.704000091552736,37.967000579833986,38.00900039672852,36.93860015869141,39.02759994506836,43.49005002975464
2016-11-01,67.65437536070777,B,37.70000076293945,37.69800033569336,37.91200065612793,37.99150047302246,36.93900016784668,38.972399940490725,43.43550003051758
2016-11-02,67.69547604011568,B,37.4900016784668,37.6020004272461,37.85000076293945,37.95300064086914,36.95160018920898,38.91369995117188,43.39680004119873
2016-11-03,69.13955766026069,B,37.209999084472656,37.902000427246094,37.69700050354004,37.88150062561035,36.97220016479492,38.852799949646,43.37055004119873
2016-11-04,68.73035231949679,B,37.0,37.65400009155273,37.59800033569336,37.80850067138672,36.99620018005371,38.78899993896484,43.3287000465393
2016-11-07,68.14133914405431,B,37.83000183105469,37.44600067138672,37.57500038146973,37.776000785827634,37.042400207519535,38.72509994506836,43.28255004882813
2016-11-08,69.14102660463118,B,39.130001068115234,37.732000732421874,37.715000534057616,37.83500080108642,37.10800025939941,38.671799964904785,43.26310005187988
2016-11-09,68.50293852600663,B,35.529998779296875,37.34000015258789,37.471000289916994,37.70750064849854,37.10080024719238,38.584699935913086,43.230950050354004
2016-11-10,68.87607763572066,B,37.970001220703125,37.492000579833984,37.69700050354004,37.71650066375732,37.11920028686524,38.52209995269775,43.20830005645752
2016-11-11,70.18292621915161,C,38.41999816894531,37.77600021362305,37.71500015258789,37.77100048065186,37.175400238037106,38.502499923706054,43.203100051879886
2016-11-14,72.6198931898406,C,41.34000015258789,38.47799987792969,37.9620002746582,37.964500427246094,37.29000022888184,38.533799934387204,43.21880004882812
2016-11-15,73.36951542849287,C,40.16999816894531,38.6859992980957,38.20900001525879,38.06050033569336,37.38720016479492,38.55109992980957,43.223750038146974
2016-11-16,75.98377787759685,C,39.56999969482422,39.49399948120117,38.41699981689453,38.133500289916995,37.47920013427734,38.55399993896484,43.22790002822876
