Date,GRADE,GPS,ODFL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-12-05,51.823387888378385,P,196.6044006347656,196.79190673828126,197.78982849121093,197.69427337646485,198.0999185180664,201.35839218139648,183.4224053955078
2023-12-06,51.02603979044957,P,185.6982421875,195.73218383789063,196.27292175292968,197.2741226196289,197.83494415283204,201.25104232788087,183.5104434967041
2023-12-07,49.157080774659086,P,186.7440490722656,194.36919860839845,194.86059570312497,197.0194435119629,197.52959350585937,201.1384439086914,183.56360046386717
2023-12-08,43.721398299472405,B,183.98513793945312,190.7947540283203,193.14401855468748,196.45194625854492,197.13831878662108,201.01749206542968,183.60224296569825
2023-12-11,40.34758405296545,B,188.6812438964844,188.34261474609374,192.17913818359372,196.15955200195313,196.9001693725586,200.9685028076172,183.66960319519043
2023-12-12,38.56891624397648,B,190.35450744628903,187.09263610839844,191.94227142333983,195.60704650878907,196.72851928710938,200.90687088012695,183.7531482696533
2023-12-13,40.11616202810904,B,191.2608642578125,188.20516052246094,191.9686721801758,195.15184783935547,196.5422607421875,200.72815170288087,183.83963653564453
2023-12-14,41.73617986799116,B,190.49395751953125,188.95514221191405,191.66217041015625,194.78143539428712,196.33947021484374,200.58460876464844,183.94083137512206
2023-12-15,45.6099079878216,B,195.7378692626953,191.3056884765625,191.05022125244142,194.62073287963867,196.1406637573242,200.41666152954102,184.08462745666503
2023-12-18,47.532445243036626,B,195.75282287597656,192.72000427246093,190.53130950927735,194.40182342529297,195.8550930786133,200.28912475585938,184.24624504089354
2023-12-19,49.78412588334593,B,199.7318115234375,194.59546508789063,190.84405059814452,194.31693954467772,195.61984924316405,200.2354751586914,184.41691093444825
2023-12-20,52.0500759811315,C,200.2098846435547,196.38526916503906,192.29521484375,194.28406829833983,195.38769927978515,200.206736907959,184.5927471923828
2023-12-21,55.236182332156055,C,203.78550720214844,199.0435791015625,193.99936065673828,194.42997817993165,195.243876953125,200.19158630371095,184.7739520263672
2023-12-22,58.37641680454004,C,205.6579742431641,201.02760009765626,196.16664428710936,194.65533142089845,195.3264566040039,200.2246353149414,184.97928741455078
2023-12-25,61.470269084400826,C,205.6579742431641,203.00863037109374,197.86431732177735,195.02172775268554,195.33600219726563,200.24650115966796,185.1799813079834
2023-12-26,63.61625002193958,A,207.1669158935547,204.4956512451172,199.5455581665039,195.74391479492186,195.32876220703125,200.28474838256835,185.38146865844726
2023-12-27,65.09437917446145,A,205.97171020507807,205.64801635742188,201.01664276123046,196.49265747070314,195.44965576171876,200.34911743164062,185.59020942687988
2023-12-28,65.11912021724103,A,204.7068023681641,205.832275390625,202.43792724609375,197.050048828125,195.59908111572267,200.37842056274414,185.79590202331542
2023-12-29,62.86443789441349,A,201.853271484375,205.0713348388672,203.04946746826172,197.04984436035156,195.72546478271485,200.35518127441406,185.98732696533204
2024-01-01,60.907705609242264,A,201.853271484375,204.31039428710938,203.65951232910157,197.09541091918945,195.90528076171876,200.30604553222656,186.1663663482666
2024-01-02,57.8182579288235,A,198.07347106933597,202.49170532226563,203.4936782836914,197.16886444091796,196.02701293945313,200.25067428588866,186.33261268615723
2024-01-03,53.81502433176281,A,191.78875732421875,199.65511474609374,202.6515655517578,197.4733901977539,196.17120727539063,200.1450810241699,186.46904876708984
2024-01-04,50.99527466098749,P,193.8504638671875,197.48384704589844,201.6580612182617,197.8287109375,196.36877471923827,200.12437286376954,186.61025840759277
2024-01-05,49.19061457294992,P,191.116455078125,195.33648376464845,200.20390930175782,198.1852767944336,196.52489624023437,200.07970458984374,186.71985252380372
2024-01-08,48.13505105716246,P,195.5685577392578,194.079541015625,199.1949676513672,198.52964248657227,196.6637924194336,200.03174148559572,186.86816329956054
2024-01-09,48.002980409279154,P,194.5974578857422,193.38433837890625,197.93802185058593,198.7417900085449,196.8079428100586,199.9646731567383,187.02524505615236
2024-01-10,48.92530608611611,P,194.7269287109375,193.97197265625,196.81354370117188,198.91509323120118,196.81548095703124,199.86087539672852,187.1922821044922
2024-01-11,49.03678709014503,P,193.64129638671875,193.93013916015624,195.70699310302734,199.07246017456055,196.81941558837892,199.7658547973633,187.35190536499024
2024-01-12,49.77174756907402,P,193.65625,194.43809814453124,194.88729095458984,198.96837921142577,196.78872467041015,199.66929382324219,187.51160339355468
2024-01-15,49.19740846897426,P,193.65625,194.05563659667968,194.06758880615234,198.86355056762696,196.74111846923827,199.5361996459961,187.64891304016112
2024-01-16,47.72706839782446,B,190.6333923339844,193.26282348632813,193.32358093261718,198.40862960815429,196.60997131347656,199.3161637878418,187.75820175170898
2024-01-17,45.76135348812404,B,188.17327880859372,191.95209350585938,192.9620330810547,197.80679931640626,196.49141174316406,199.05905090332033,187.85501609802247
2024-01-18,44.65049949439767,B,190.43418884277344,191.3106719970703,192.6204055786133,197.1392333984375,196.46334289550782,198.8391603088379,187.98122924804687
2024-01-19,43.85805724832793,B,192.8395233154297,191.14732666015624,192.79271240234374,196.4983108520508,196.41343170166016,198.6010740661621,188.1048249053955
2024-01-22,45.270776992098895,B,200.05052185058597,192.42618103027343,193.24090881347655,196.2179382324219,196.52385955810547,198.4350978088379,188.2591390991211
2024-01-23,46.79371893279686,C,196.3304901123047,193.5656005859375,193.41421203613282,195.67611694335938,196.42237701416016,198.2917707824707,188.3884493255615
2024-01-24,48.45844603006034,C,195.0556182861328,194.94206848144532,193.44708099365235,195.13031234741212,196.31619262695312,198.13360580444336,188.50490699768068
2024-01-25,49.901915606379504,C,196.92808532714844,196.2408477783203,193.7757598876953,194.74137649536132,196.2967102050781,197.94993728637695,188.62854278564453
2024-01-26,50.65407975198295,C,195.54864501953125,196.7826721191406,193.96499938964843,194.42614517211913,196.22864471435548,197.8096873474121,188.7404165649414
2024-01-29,49.664853688783694,C,197.8195037841797,196.3364685058594,194.3813247680664,194.22445678710938,196.18241455078126,197.6683154296875,188.84976989746093
2024-01-30,50.16785094454045,C,197.1422271728516,196.49881591796876,195.03220825195314,194.17789459228516,196.09666931152344,197.54101623535155,188.99314155578614
2024-01-31,51.21517551612336,C,194.7269287109375,196.43307800292968,195.6875732421875,194.3248031616211,195.97386169433594,197.41996154785156,189.20845481872558
2024-02-01,51.70303789054776,B,195.3096160888672,196.10938415527343,196.17511596679688,194.39776077270508,195.86270782470703,197.34831497192383,189.40759437561036
2024-02-02,54.586747823657504,C,203.52655029296875,197.70496520996093,197.2438186645508,195.01826553344728,195.91022064208985,197.34580322265626,189.62999725341797
2024-02-05,57.67645191230468,C,206.39002990722656,199.4190704345703,197.87776947021484,195.5593391418457,196.07142028808593,197.37073226928712,189.87329498291015
2024-02-06,62.12182497238069,A,211.9227752685547,202.37518005371095,199.43699798583984,196.42560501098632,196.45541229248047,197.46869995117189,190.1496425628662
2024-02-07,67.24360948602292,A,215.35899353027344,206.50159301757813,201.46733551025392,197.45720825195312,196.94265502929687,197.5930697631836,190.4305126953125
2024-02-08,72.93745554823445,A,216.7085418701172,210.78137817382813,203.44538116455078,198.61057052612304,197.40564636230468,197.76949172973633,190.73905448913575
2024-02-09,75.70617489306392,A,216.79319763183597,213.43470764160156,205.56983642578126,199.76741790771484,197.70436309814454,197.94412338256836,191.03627922058106
2024-02-12,77.21710418305635,A,213.690673828125,214.89483642578125,207.15695343017578,200.7691390991211,197.9593377685547,198.04867568969726,191.33122077941894
2024-02-13,76.08667624611878,A,211.1210174560547,214.73448486328124,208.5548324584961,201.79352035522462,198.24967010498048,198.17479431152344,191.6120484161377
2024-02-14,75.08455679356898,A,214.7016143798828,214.60300903320314,210.55230102539062,203.11993713378905,198.82973754882812,198.33234085083006,191.90516944885255
2024-02-15,73.54270197982972,A,215.29920959472656,214.321142578125,212.55126037597657,204.36318817138672,199.40084075927734,198.46521713256837,192.21118194580077
2024-02-16,71.16889970527909,A,210.8769989013672,213.13790283203124,213.28630523681642,205.2650619506836,199.9386779785156,198.53849838256835,192.50091621398926
