Date,GRADE,GPS,CHTR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-01-01,59.55202904012136,A,136.75999450683594,134.6719970703125,132.84399871826173,131.47649955749512,131.86799957275392,130.82509963989258,123.07874973297119
2014-01-02,59.858685528621635,A,134.75999450683594,135.1919952392578,133.40799865722656,131.8509994506836,131.80379943847657,130.94149955749512,123.23164970397949
2014-01-03,59.911892538161375,A,133.3699951171875,135.1659942626953,133.7429977416992,132.13199920654296,131.6995993041992,131.04919952392578,123.37759967803954
2014-01-06,59.9901874785572,A,135.0,135.32999572753906,134.10299835205078,132.4739990234375,131.66879943847655,131.1666995239258,123.53369968414307
2014-01-07,59.91536845147932,A,138.0800018310547,135.5939971923828,134.68399810791016,132.79049911499024,131.68579956054688,131.29859954833984,123.70509967803955
2014-01-08,59.725743874800294,A,136.08999633789062,135.45999755859376,135.0659973144531,133.05399856567382,131.70719940185546,131.42719947814942,123.87414966583252
2014-01-09,59.677818070255455,A,136.00999450683594,135.70999755859376,135.45099639892578,133.25499801635743,131.74659942626954,131.54779945373537,124.0314496231079
2014-01-10,59.80240182972468,A,136.4199981689453,136.31999816894532,135.7429962158203,133.49899826049804,131.71359924316405,131.68499946594238,124.18609962463378
2014-01-13,59.63997076901203,A,134.22000122070312,136.16399841308595,135.7469970703125,133.64199829101562,131.6825991821289,131.80549949645996,124.3334496307373
2014-01-14,59.58020897250839,A,137.33999633789062,136.01599731445313,135.80499725341798,134.00349807739258,131.80819915771485,131.96879943847657,124.50224960327148
2014-01-15,59.592090695340296,A,136.0399932861328,136.00599670410156,135.73299713134764,134.2884979248047,131.9505990600586,132.1291993713379,124.66409957885742
2014-01-16,59.5564919097834,A,134.9600067138672,135.7959991455078,135.75299835205078,134.58049850463868,132.10039916992187,132.26979942321776,124.81469963073731
2014-01-17,59.455841552090426,A,134.2899932861328,135.3699981689453,135.84499816894532,134.79399795532225,132.22499908447264,132.39849937438964,124.960849609375
2014-01-20,59.56823295470887,A,134.2899932861328,135.38399658203124,135.77399749755858,134.9384979248047,132.36999893188477,132.52719932556153,125.11689956665039
2014-01-21,59.23883580667353,P,133.5,134.61599731445312,135.3159973144531,134.99999771118163,132.47079879760742,132.63169929504394,125.25984954833984
2014-01-22,59.11382333587301,P,135.0,134.40799865722656,135.20699768066407,135.1364974975586,132.5955989074707,132.73609931945802,125.41469955444336
2014-01-23,58.93719105815622,P,133.4600067138672,134.10799865722657,134.95199890136718,135.20149765014648,132.70339889526366,132.8240993499756,125.56834957122803
2014-01-24,58.639742088072715,P,131.4199981689453,133.53399963378905,134.45199890136718,135.09749755859374,132.75799880981447,132.88809936523438,125.71024955749512
2014-01-27,58.754444411141044,P,136.9199981689453,134.06000061035155,134.7219985961914,135.23449783325196,132.9055989074707,132.9902993774414,125.87559955596925
2014-01-28,59.01172475456948,A,136.64999389648438,134.68999938964845,134.6529983520508,135.22899780273437,133.05719863891602,133.08239929199217,126.03679950714111
2014-01-29,59.223747659400054,A,138.24000549316406,135.33800048828124,134.8729995727539,135.3029983520508,133.28279876708984,133.17369934082032,126.21274951934815
2014-01-30,59.653769778445195,A,138.77000427246094,136.4,135.25399932861328,135.50349884033204,133.5189988708496,133.27859939575194,126.4010495376587
2014-01-31,60.116593950254014,A,137.0,137.51600036621093,135.525,135.68499908447265,133.5657987976074,133.36109939575195,126.57784954071045
2014-02-03,59.925793026086545,A,136.1199951171875,137.3559997558594,135.70800018310547,135.74099884033203,133.60239883422852,133.43049942016603,126.75034950256348
2014-02-04,60.00674412480152,A,138.86000061035156,137.79800109863282,136.24400024414064,135.77999877929688,133.6571989440918,133.51649948120118,126.94094951629639
2014-02-05,59.79295329185774,A,137.35000610351562,137.62000122070313,136.4790008544922,135.84299926757814,133.70459915161132,133.56609954833985,127.12184955596923
2014-02-06,59.37453568549646,A,136.5,137.16600036621094,136.78300018310546,135.86749954223632,133.73499923706055,133.59879959106445,127.28869956970215
2014-02-07,59.24129329967685,A,137.5,137.26600036621093,137.39100036621093,135.92149963378907,133.78299911499025,133.63539962768556,127.4531495666504
2014-02-10,59.30388267892258,A,137.6199951171875,137.56600036621094,137.46100006103515,136.09149932861328,133.88099899291993,133.67719955444335,127.61609954833985
2014-02-11,59.14285402669288,A,137.89999389648438,137.3739990234375,137.58600006103515,136.11949920654297,134.05279891967774,133.74469955444337,127.75714950561523
2014-02-12,59.11805593193841,A,137.57000732421875,137.41799926757812,137.5190002441406,136.19599990844728,134.21559921264648,133.7802996826172,127.89479953765868
2014-02-13,58.5141597784828,P,128.91000366210938,135.9,136.53300018310546,135.89349975585938,134.24839935302734,133.70949966430663,127.98869956970215
2014-02-14,57.836922259964666,P,129.35000610351562,134.27000122070314,135.76800079345702,135.64650039672853,134.28039947509765,133.66729965209962,128.08514961242676
2014-02-17,57.173377934668245,P,129.35000610351562,132.61600341796876,135.09100189208985,135.39950103759764,134.30419952392577,133.6131997680664,128.17364963531494
2014-02-18,56.62481624234014,P,131.5,131.33600463867188,134.3550018310547,135.29950103759765,134.29919952392578,133.5734997558594,128.26224964141846
2014-02-19,56.056910005457176,P,130.44000244140625,129.91000366210938,133.66400146484375,135.07150115966797,134.29159942626953,133.5399998474121,128.341799659729
2014-02-20,56.48973058834383,P,131.83999633789062,130.49600219726562,133.1980010986328,134.99050064086913,134.28859924316407,133.54289978027344,128.4329496383667
2014-02-21,56.3307231778577,B,125.08000183105467,129.64200134277343,131.95600128173828,134.67350082397462,134.1593994140625,133.4672998046875,128.49764965057372
2014-02-24,55.99757700845928,B,123.58000183105467,128.48800048828124,130.552001953125,134.0065010070801,134.00379943847656,133.3781997680664,128.55849964141845
2014-02-25,55.377642020250356,B,121.33999633789062,126.45599975585938,128.89600219726563,133.2410011291504,133.82839935302735,133.2754997253418,128.5951996231079
2014-02-26,54.81321225763855,B,121.25,124.61799926757813,127.26400146484374,132.3915008544922,133.64659942626952,133.1729997253418,128.6367496109009
2014-02-27,54.21823616102305,B,124.13999938964844,123.07799987792968,126.78700103759766,131.66000061035157,133.54699951171875,133.05349975585938,128.68974960327148
2014-02-28,54.51980050264306,B,126.7699966430664,123.41599884033204,126.52900009155273,131.14850044250488,133.48199935913087,132.95889976501465,128.7593495941162
2014-03-03,54.943824670269066,B,125.69000244140624,123.83799896240234,126.16299972534179,130.62700080871582,133.3677995300293,132.84389976501464,128.82354961395265
2014-03-04,55.74611526039586,B,128.22000122070312,125.21399993896485,125.8349998474121,130.0950008392334,133.28679946899413,132.7516997528076,128.89414962768555
2014-03-05,56.51474997781755,B,127.41000366210938,126.44600067138671,125.53199996948243,129.59800071716307,133.1895994567871,132.63569984436035,128.9679496383667
2014-03-06,56.829037851111046,B,126.63999938964844,126.94600067138671,125.0120002746582,129.1050006866455,133.0791993713379,132.52499977111816,129.04209964752198
2014-03-07,56.84273919261518,B,127.0,126.99200134277343,125.20400009155273,128.58000068664552,132.9491993713379,132.42189979553223,129.11709964752197
2014-03-10,57.08447423335727,B,128.5399932861328,127.56199951171875,125.69999923706055,128.12600059509276,132.83639938354492,132.3362996673584,129.20169960021974
2014-03-11,57.04497872146683,C,127.73999786376952,127.46599884033203,126.33999938964844,127.61800079345703,132.6559994506836,132.24659957885743,129.26564960479737
2014-03-12,57.03558930191886,C,127.2699966430664,127.43799743652343,126.94199905395507,127.10300025939941,132.4661994934082,132.16709953308106,129.33239959716798
2014-03-13,57.113815100476586,C,125.72000122070312,127.25399780273438,127.09999923706054,126.9435001373291,132.28539962768554,132.04459953308105,129.3978496170044
2014-03-14,57.16103867543671,C,127.0,127.25399780273438,127.12299957275391,126.82599983215331,132.1579997253418,131.9287995147705,129.46329959869385
2014-03-17,56.989533157914444,B,126.48999786376952,126.84399871826172,127.20299911499023,126.68299942016601,131.98779968261718,131.82829956054687,129.5330995941162
2014-03-18,56.81059982121008,B,125.98999786376952,126.49399871826172,126.97999877929688,126.40749931335449,131.74599960327149,131.71589958190918,129.6007495880127
2014-03-19,56.746660470787184,B,126.47000122070312,126.33399963378906,126.88599853515625,126.20899925231933,131.55359970092775,131.6303995513916,129.67614959716798
2014-03-20,56.78527478442314,B,126.6999969482422,126.52999877929688,126.89199829101562,125.95199928283691,131.36739974975586,131.5569995880127,129.75519958496093
2014-03-21,56.811925948693386,B,127.25,126.57999877929687,126.91699829101563,126.06049919128418,131.18399978637694,131.4487995147705,129.80839958190919
2014-03-24,56.80678290876477,B,125.75,126.43199920654297,126.63799896240235,126.16899909973145,131.0145997619629,131.3485994720459,129.84854957580566
2014-03-25,56.86227071074797,B,124.12000274658205,126.05800018310546,126.2759994506836,126.30799942016601,130.7501998901367,131.27919952392577,129.87939960479736
2014-03-26,56.74809796696834,B,123.11000061035156,125.38600006103516,125.85999984741211,126.4009994506836,130.4916000366211,131.22109954833985,129.90594959259033
2014-03-27,56.45730897452876,B,121.26000213623048,124.29800109863281,125.41399993896485,126.25699958801269,130.21759994506837,131.15899955749512,129.9419995880127
2014-03-28,56.131207749324716,B,122.41000366210938,123.33000183105469,124.95500030517579,126.03899993896485,129.98000015258788,131.10249961853026,129.95564960479737
2014-03-31,56.02090836745639,B,123.1999969482422,122.82000122070315,124.62600021362304,125.91449966430665,129.75820022583008,131.06409957885742,129.97944957733154
2014-04-01,56.18917761365794,B,125.63999938964844,123.1240005493164,124.59100036621093,125.7854995727539,129.60100021362305,131.03589950561525,130.01879959106446
2014-04-02,56.47505771562479,B,126.5,123.8020004272461,124.59400024414063,125.73999938964843,129.43100021362304,131.01329956054687,130.05629959106446
2014-04-03,56.794805952395244,B,124.9000015258789,124.53000030517578,124.4140007019043,125.65299949645996,129.25980010986328,130.98159950256348,130.06174961090088
2014-04-04,56.927333551266315,B,122.72000122070312,124.59199981689453,123.96100082397462,125.43899955749512,129.08580017089844,130.92189949035645,130.0560996246338
2014-04-07,56.56729942212482,B,118.94000244140624,123.74000091552735,123.28000106811524,124.9590000152588,128.72620025634765,130.81589958190918,130.03969963073732
2014-04-08,56.14658196057544,B,121.1500015258789,122.84200134277344,122.98300094604492,124.62950019836425,128.41620040893554,130.73669952392578,130.01974964141846
2014-04-09,55.87409054162854,B,124.04000091552734,122.35000152587891,123.0760009765625,124.4680004119873,128.13220031738283,130.70749954223632,130.00174964904784
2014-04-10,55.609316153466786,B,121.98999786376952,121.76800079345703,123.14900054931641,124.28150024414063,127.79660018920899,130.6577995300293,129.97349964141847
2014-04-11,55.24156239052625,B,118.45999908447266,120.91600036621094,122.75400009155274,123.85450019836426,127.42580017089844,130.49579948425293,129.92889965057373
2014-04-14,55.39563052700513,B,119.41000366210938,121.01000061035157,122.37500076293945,123.50050048828125,127.09160034179688,130.3469995880127,129.88674968719482
2014-04-15,55.17686584495224,B,118.06999969482422,120.39400024414063,121.61800079345703,123.10450057983398,126.67580032348633,130.16649963378907,129.84874969482422
2014-04-16,54.68112594426561,B,118.11000061035156,119.20800018310547,120.77900085449218,122.6865005493164,126.29100021362305,129.9977996826172,129.81254970550538
2014-04-17,54.32180089156416,B,117.83000183105467,118.3760009765625,120.07200088500977,122.24300079345703,125.91760025024413,129.82629974365236,129.77569972991944
2014-04-18,54.369547617298345,B,117.83000183105467,118.2500015258789,119.58300094604492,121.77200088500976,125.52420028686524,129.65359970092774,129.74149974822998
2014-04-21,54.78945891475146,B,123.61000061035156,119.09000091552734,120.05000076293945,121.66500091552734,125.24400039672851,129.56249969482423,129.73664974212647
2014-04-22,55.73271289697487,B,126.95999908447266,120.86800079345703,120.63100051879883,121.80700073242187,125.02520050048828,129.538999710083,129.7523497390747
2014-04-23,56.78388790084636,C,128.10000610351562,122.86600189208984,121.03700103759766,122.05650100708007,124.83580047607421,129.52569984436036,129.7720997619629
2014-04-24,58.12998754683128,C,130.49000549316406,125.39800262451172,121.8870018005371,122.51800117492675,124.86740051269531,129.55789993286132,129.8016997909546
2014-04-25,59.35430352013345,C,130.00999450683594,127.83400115966796,123.04200134277343,122.89800071716309,124.88060028076171,129.5804998779297,129.8101997756958
2014-04-28,60.66025264556598,A,140.0500030517578,131.12200164794922,125.10600128173829,123.74050102233886,125.09460021972656,129.69939987182616,129.86949977874755
2014-04-29,61.313014517855464,A,137.14999389648438,133.16000061035157,127.0140007019043,124.31600074768066,125.20760009765625,129.75339981079102,129.91639976501466
2014-04-30,61.76983408676674,A,135.52999877929688,134.6459991455078,128.75600051879883,124.7675006866455,125.30940002441406,129.8004997253418,129.95294975280763
2014-05-01,61.907281046564925,A,136.67999267578125,135.88399658203124,130.6409996032715,125.35650024414062,125.40619995117187,129.84739959716796,129.99759971618653
2014-05-02,62.21724624254144,A,137.2100067138672,137.3239990234375,132.57900009155273,126.08100051879883,125.64880004882812,129.9040997314453,130.0505997467041
2014-05-05,61.72853586320423,A,138.41000366210938,136.99599914550782,134.05900039672852,127.05450057983398,125.94540008544922,129.97459976196288,130.11419975280762
2014-05-06,61.61562702732215,A,138.4199981689453,137.25,135.2050003051758,127.91800041198731,126.28700012207031,130.05769973754883,130.18739974975585
2014-05-07,61.706340498798376,A,139.52000427246094,138.04800109863282,136.3470001220703,128.69200057983397,126.65240020751953,130.14949981689452,130.25629978179933
2014-05-08,61.51454046397439,A,137.41000366210938,138.19400329589843,137.03899993896485,129.46300086975097,126.91780029296875,130.23239990234376,130.3035498046875
2014-05-09,61.18050004257892,A,137.9499969482422,138.34200134277344,137.83300018310547,130.43750076293946,127.14140029907226,130.31169982910157,130.32329978942872
2014-05-12,60.75086490074775,A,137.07000732421875,138.07400207519532,137.53500061035157,131.32050094604492,127.36900039672851,130.36839996337892,130.35789985656737
2014-05-13,60.32209895334563,A,136.6199951171875,137.71400146484376,137.48200073242188,132.24800071716308,127.5370002746582,130.41189987182617,130.40574981689454
2014-05-14,59.80131207588615,A,136.14999389648438,137.03999938964844,137.54400024414062,133.15000038146974,127.7118000793457,130.4506997680664,130.43834976196288
2014-05-15,59.63188266081232,A,136.91000366210938,136.93999938964845,137.56700134277344,134.10400047302247,127.91720016479492,130.4981997680664,130.48259979248047
2014-05-16,59.45091862507243,P,137.4600067138672,136.84200134277344,137.59200134277344,135.0855007171631,128.12640029907226,130.53779983520508,130.5285498046875
2014-05-19,59.55547509790474,A,138.67999267578125,137.16399841308595,137.61900024414064,135.83900032043456,128.32920028686524,130.58279983520507,130.58914978027343
2014-05-20,59.62123676597716,A,138.9600067138672,137.6320007324219,137.67300109863282,136.4390007019043,128.55360046386718,130.6047999572754,130.65344982147218
2014-05-21,59.682923391736296,A,138.55999755859375,138.11400146484374,137.5770004272461,136.9620002746582,128.77940048217772,130.62279998779297,130.72394981384278
2014-05-22,59.63647269440866,A,138.1699981689453,138.36600036621093,137.6529998779297,137.34599990844725,129.02840042114258,130.65690002441406,130.7991997909546
2014-05-23,59.755707374959854,A,140.58999633789062,138.99199829101562,137.91699981689453,137.875,129.3002003479004,130.7291000366211,130.88914978027344
2014-05-26,59.71798959304028,A,140.58999633789062,139.3739990234375,138.2689987182617,137.90199966430663,129.5822003173828,130.785,130.97584976196288
2014-05-27,59.891748483744855,A,142.91000366210938,140.16399841308595,138.89799957275392,138.19000015258788,129.92060043334962,130.83330001831055,131.0659497833252
2014-05-28,60.21739196647838,A,143.58999633789062,141.1699981689453,139.64199981689453,138.59300003051757,130.26300033569336,130.90830001831054,131.16774974823
2014-05-29,60.44955730620803,A,142.7100067138672,142.0779998779297,140.2220001220703,138.89450073242188,130.58320053100587,130.97530014038085,131.2615497970581
2014-05-30,60.46825488102727,A,143.13999938964844,142.58800048828124,140.78999938964844,139.19100036621094,130.90100051879884,131.04250015258788,131.36374980926513
2014-06-02,60.944266721645526,A,147.14999389648438,143.9,141.63699951171876,139.62799987792968,131.3290003967285,131.1718000793457,131.48864978790283
2014-06-03,61.1730139206148,A,147.22000122070312,144.76199951171876,142.46299896240234,140.06800003051757,131.79100036621094,131.27060012817384,131.6196997833252
2014-06-04,61.31500826164433,A,147.47999572753906,145.53999938964844,143.35499877929686,140.46599960327148,132.2784002685547,131.38500015258788,131.75709976196288
2014-06-05,61.63872438342799,A,147.6199951171875,146.5219970703125,144.29999847412108,140.97649917602538,132.80560012817384,131.5116000366211,131.89069972991945
2014-06-06,62.02953183598206,A,148.8699951171875,147.66799621582032,145.12799835205078,141.52249908447266,133.33479995727538,131.65740005493163,132.02794971466065
2014-06-09,62.00975733396255,A,148.72999572753906,147.98399658203124,145.94199829101564,142.10549850463866,133.84539993286134,131.8018000793457,132.1644997024536
2014-06-10,61.98817919624696,A,148.88999938964844,148.3179962158203,146.53999786376954,142.71899871826173,134.31039993286132,131.95570007324218,132.29369968414306
2014-06-11,61.92641461162936,A,149.1999969482422,148.66199645996093,147.1009979248047,143.37149887084962,134.76439987182619,132.0977000427246,132.4168996810913
2014-06-12,61.69808378044789,A,147.7899932861328,148.69599609375,147.60899658203124,143.91549835205078,135.22219970703125,132.24099990844726,132.53254962921142
2014-06-13,61.46871348223923,A,148.2100067138672,148.56399841308593,148.11599731445312,144.45299835205077,135.73199981689453,132.40889999389648,132.64849967956542
2014-06-16,61.26574689445909,A,148.5,148.51799926757812,148.2509979248047,144.94399871826172,136.32319976806642,132.52470001220703,132.75749969482422
2014-06-17,61.04602773821381,A,148.0,148.33999938964843,148.32899780273436,145.39599838256837,136.86019973754884,132.6382000732422,132.86029968261718
2014-06-18,60.83620997310592,A,148.64999389648438,148.22999877929686,148.4459976196289,145.9004981994629,137.35239959716796,132.74229995727538,132.95799964904785
2014-06-19,60.73117103186647,A,148.25,148.3220001220703,148.50899810791014,146.4044982910156,137.87759963989257,132.83709991455078,133.05784965515136
2014-06-20,60.76128742944697,A,150.50999450683594,148.78199768066406,148.672998046875,146.9004981994629,138.51859954833984,132.97219985961914,133.16664962768556
2014-06-23,60.94429787536003,A,151.6300048828125,149.40799865722656,148.96299896240234,147.45249862670897,139.1629995727539,133.1272999572754,133.2788996887207
2014-06-24,61.12285465475838,A,151.05999755859375,150.0199981689453,149.17999877929688,147.8599983215332,139.8227995300293,133.2492999267578,133.3828997039795
2014-06-25,61.351061382355994,A,152.0,150.68999938964845,149.45999908447266,148.28049850463867,140.50059951782225,133.39579986572267,133.48094970703124
2014-06-26,61.60513339769457,A,152.0,151.43999938964845,149.88099975585936,148.7449981689453,141.18399948120117,133.55079986572267,133.57479972839354
2014-06-27,61.84476092757101,A,154.83999633789062,152.30599975585938,150.54399871826172,149.32999801635742,141.9241993713379,133.72419982910156,133.67979972839356
2014-06-30,62.14212124480486,A,158.3800048828125,153.65599975585937,151.53199920654296,149.89149856567383,142.6195994567871,133.9317999267578,133.8044997406006
2014-07-01,62.67140709999547,A,160.39999389648438,155.5239990234375,152.7719985961914,150.55049819946288,143.28839935302733,134.1567999267578,133.9507497406006
2014-07-02,63.22032793622777,A,162.0,157.5239990234375,154.10699920654298,151.27649841308593,143.96639923095702,134.40109985351563,134.0906997680664
2014-07-03,63.78371948542508,A,162.4199981689453,159.60799865722657,155.5239990234375,152.01649856567383,144.60499908447267,134.73619979858398,134.2228497314453
2014-07-04,64.09222530720854,A,162.4199981689453,161.1239990234375,156.71499938964843,152.69399871826172,145.25319915771485,135.06689971923828,134.36709968566893
2014-07-07,63.91733976560056,A,160.67999267578125,161.58399658203126,157.6199981689453,153.29149856567383,145.66579895019532,135.38019958496093,134.49669967651369
2014-07-08,63.39887750407663,A,158.6199951171875,161.22799682617188,158.3759979248047,153.7779983520508,146.0951989746094,135.6513995361328,134.6124496459961
2014-07-09,63.06753915442291,A,162.14999389648438,161.25799560546875,159.39099731445313,154.42549819946288,146.62759887695313,135.9684994506836,134.75424964904786
2014-07-10,62.72478419497952,A,162.8800048828125,161.3499969482422,160.47899780273437,155.17999877929688,147.15159912109374,136.27889953613283,134.91089965820314
2014-07-11,62.42352534181444,A,162.27000427246094,161.31999816894532,161.2219985961914,155.88299865722655,147.65279907226562,136.6507995605469,135.0590496826172
2014-07-14,62.551247044729024,A,163.6999969482422,161.9239990234375,161.75399780273438,156.64299850463868,148.15859893798827,137.05199951171875,135.21509963989257
2014-07-15,62.86103067109995,A,163.13999938964844,162.8279998779297,162.0279983520508,157.3999984741211,148.65299896240234,137.46999954223634,135.37274963378906
2014-07-16,62.85550813577179,A,163.97999572753906,163.19400024414062,162.2259979248047,158.16649856567383,149.14219879150392,137.89729949951172,135.53514961242675
2014-07-17,62.67492359479018,A,163.0,163.21799926757814,162.28399810791015,158.90399856567382,149.65399871826173,138.28589950561525,135.6696996307373
2014-07-18,62.61310940894108,A,164.14999389648438,163.5939971923828,162.45699768066407,159.58599853515625,150.17799865722657,138.6596994781494,135.80929962158203
2014-07-21,62.37805522257096,A,163.0,163.45399780273436,162.68899841308593,160.1544982910156,150.69659851074218,139.03279945373535,135.938349609375
2014-07-22,62.169565856201814,A,162.69000244140625,163.36399841308594,163.09599914550782,160.73599853515626,151.21799865722656,139.37749946594238,136.064599609375
2014-07-23,61.965080928125396,A,163.1300048828125,163.19400024414062,163.19400024414062,161.29249877929686,151.75759887695312,139.73469947814942,136.18519966125487
2014-07-24,61.951585755450104,A,163.86000061035156,163.36600036621093,163.29199981689453,161.88549880981446,152.29659881591797,140.10689949035645,136.3159496307373
2014-07-25,61.713082598408796,A,162.35000610351562,163.0060028076172,163.3,162.2609992980957,152.79439880371095,140.4603995513916,136.44114967346192
2014-07-28,61.4316932389088,A,161.47999572753906,162.702001953125,163.0779998779297,162.41599884033204,153.2503988647461,140.78979957580566,136.56304962158202
2014-07-29,61.172861878979525,P,162.05999755859375,162.5760009765625,162.96999969482422,162.4989990234375,153.71239868164062,141.1329995727539,136.68979957580567
2014-07-30,60.92237046979886,P,161.77000427246094,162.3040008544922,162.7490005493164,162.48749923706055,154.17659881591797,141.47799964904786,136.82254959106444
2014-07-31,60.03266910599566,P,154.52000427246094,160.43600158691407,161.9010009765625,162.09249954223634,154.50359893798827,141.76599967956543,136.90529960632324
2014-08-01,59.11776102832743,P,152.25999450683594,158.41799926757812,160.71200103759764,161.58449935913086,154.7369989013672,142.0185996246338,136.97369956970215
2014-08-04,58.79430237461829,P,157.10000610351562,157.54200134277343,160.12200164794922,161.40550003051757,155.0671990966797,142.32469970703124,137.07649963378907
2014-08-05,58.25637616825972,P,154.97000122070312,156.1240020751953,159.3500015258789,161.22300033569337,155.30839904785157,142.6144997406006,137.1651996612549
2014-08-06,57.632833512149354,P,153.75999450683594,154.52200012207032,158.41300048828126,160.80350036621093,155.51179901123047,142.8873996734619,137.25889961242675
2014-08-07,57.553125527943166,P,151.39999389648438,153.897998046875,157.16699981689453,160.22949981689453,155.68559875488282,143.13439964294435,137.3456996154785
2014-08-08,57.782694850559295,P,152.0399932861328,153.85399780273437,156.13599853515626,159.71799926757814,155.8635986328125,143.38229957580566,137.4155495452881
2014-08-11,57.45352576806911,P,152.42999267578125,152.9199951171875,155.23099822998046,159.15449905395508,155.96919860839844,143.64909950256347,137.49884948730468
2014-08-12,57.400378857746034,P,152.7100067138672,152.4679962158203,154.2959991455078,158.63299942016602,156.07899871826172,143.93499954223634,137.60709953308105
2014-08-13,57.70497789567353,P,155.00999450683594,152.7179962158203,153.6199981689453,158.18449935913085,156.22959869384766,144.25399948120116,137.7375495147705
2014-08-14,58.37049828033725,P,156.44000244140625,153.7259979248047,153.81199798583984,157.85649948120118,156.40599884033202,144.60579948425294,137.88239952087403
2014-08-15,58.851177482476714,P,155.61000061035156,154.43999938964845,154.1469985961914,157.42949981689452,156.54079895019532,144.93779945373535,138.0201495361328
2014-08-18,59.4896527460761,P,157.41000366210938,155.43600158691407,154.1779983520508,157.15,156.7143991088867,145.279899520874,138.17199954986572
2014-08-19,59.93640124055606,P,156.14999389648438,156.1239990234375,154.2959976196289,156.8229995727539,156.85959899902343,145.5849994659424,138.3104494857788
2014-08-20,60.08731578899264,A,155.77000427246094,156.2760009765625,154.49699859619142,156.45499954223632,156.9909991455078,145.87769950866698,138.44549953460694
2014-08-21,60.010328431816,A,156.75,156.33800048828124,155.03199920654296,156.09949951171876,157.17019927978515,146.19619949340822,138.58889949798584
2014-08-22,59.94079215745975,A,155.42999267578125,156.3019989013672,155.37099914550782,155.75349884033204,157.31459899902345,146.52329940795897,138.7225994491577
2014-08-25,59.76865121647006,A,155.05999755859375,155.83199768066407,155.63399963378907,155.43249893188477,157.44579895019533,146.88449935913087,138.85019947052
2014-08-26,59.708909330838914,P,155.27000427246094,155.65599975585937,155.88999938964844,155.09299926757814,157.59119903564454,147.2256993865967,138.98119945526122
2014-08-27,59.80047544026335,P,156.8300018310547,155.8679992675781,156.0720001220703,154.84599914550782,157.75479919433593,147.55359939575195,139.13054946899413
2014-08-28,59.78018642102986,P,156.00999450683594,155.71999816894532,156.02899932861328,154.92049865722657,157.90999908447264,147.89379936218262,139.27579944610596
2014-08-29,59.93141608246202,P,156.8699951171875,156.00799865722655,156.15499877929688,155.15099868774413,158.0371990966797,148.27789932250977,139.38684940338135
2014-09-01,60.02709091973362,A,156.8699951171875,156.3699981689453,156.1009979248047,155.13949813842774,158.14199890136717,148.65249923706054,139.49974941253663
2014-09-02,60.2688372990256,A,158.39999389648438,156.99599609375,156.32599792480468,155.3109977722168,158.288798828125,149.05579917907716,139.6111494064331
2014-09-03,60.512035570807825,A,159.60000610351562,157.54999694824218,156.70899810791016,155.60299835205078,158.4407989501953,149.47069923400878,139.734249458313
2014-09-04,60.67808857795183,A,158.14999389648438,157.97799682617188,156.8489974975586,155.94049835205078,158.563798828125,149.8738991546631,139.8500994491577
2014-09-05,60.72182628614092,A,158.3300018310547,158.2699981689453,157.13899841308594,156.25499877929687,158.63359893798827,150.2788991546631,139.96624942779542
2014-09-08,60.75876943085806,A,157.74000549316406,158.44400024414062,157.40699920654296,156.520499420166,158.6207989501953,150.6201992034912,140.09134944915772
2014-09-09,60.45938785333906,A,156.52000427246094,158.06800231933593,157.53199920654296,156.71099929809571,158.54319915771484,150.9157992553711,140.22739948272704
2014-09-10,60.058784108683795,A,157.6300048828125,157.67400207519532,157.61199951171875,156.84199981689454,158.4557992553711,151.21109924316406,140.3683995437622
2014-09-11,59.85131989193169,A,158.8000030517578,157.80400390625,157.89100036621093,156.95999984741212,158.38339935302736,151.49419921875,140.52604957580567
2014-09-12,59.67728715475817,A,159.10000610351562,157.9580047607422,158.11400146484374,157.1345001220703,158.31699951171876,151.7850993347168,140.68279960632324
2014-09-15,59.60848604523391,A,159.88999938964844,158.38800354003905,158.41600189208984,157.25849990844728,158.3011996459961,151.9834992980957,140.84144958496094
2014-09-16,59.86294744770944,A,161.4199981689453,159.36800231933594,158.71800231933594,157.52200012207032,158.35719970703124,152.2261993408203,140.98979957580568
2014-09-17,60.13939144842374,A,162.19000244140625,160.28000183105468,158.977001953125,157.84300003051757,158.3579998779297,152.4927993774414,141.1466495513916
2014-09-18,60.26105279236271,A,162.08999633789062,160.93800048828126,159.37100219726562,158.1099998474121,158.34219970703126,152.7468994140625,141.29714950561524
2014-09-19,60.40526415560734,A,162.4199981689453,161.60199890136718,159.78000183105468,158.45950012207032,158.34519958496094,152.99899932861328,141.4515495300293
2014-09-22,60.429834954042526,A,161.14999389648438,161.85399780273437,160.12100067138672,158.76399993896484,158.29419952392578,153.22639923095704,141.60049949645997
2014-09-23,59.92098317094741,A,156.3699951171875,160.8439971923828,160.1059997558594,158.81899948120116,158.15879943847656,153.40589920043945,141.73179946899415
2014-09-24,59.24476966701812,A,155.16000366210938,159.43799743652343,159.85899963378907,158.7354995727539,157.98239959716796,153.56229919433594,141.85589950561524
2014-09-25,58.584255063805536,A,154.52999877929688,157.92599792480468,159.43199920654297,158.66149978637696,157.8129995727539,153.7334991455078,141.98294952392578
2014-09-26,58.02210476805547,P,156.83999633789062,156.80999755859375,159.20599822998048,158.6599998474121,157.66679962158204,153.9223991394043,142.11704948425293
