Date,GRADE,GPS,MRNA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-04-22,53.351982699257604,A,51.20000076293945,47.91999893188476,40.8129997253418,36.16699981689453,29.151299934387207,24.554849967956542,20.264749999046327
2020-04-23,53.63672854841561,A,47.43999862670898,49.28799896240234,42.370999526977535,37.1419997215271,29.71919990539551,24.822849960327147,20.430649991035462
2020-04-24,53.64787421335661,A,50.5,50.017999267578126,44.23499946594238,38.16449975967407,30.34919990539551,25.138449954986573,20.612599992752074
2020-04-27,53.106191055417305,A,48.04999923706055,49.289999389648436,45.74999923706054,39.04299974441528,30.93019989013672,25.431149940490723,20.782599987983705
2020-04-28,52.70728360538859,A,47.880001068115234,49.013999938964844,47.07199935913086,39.93949975967407,31.50959991455078,25.72124994277954,20.953999991416932
2020-04-29,52.07252368782485,A,46.369998931884766,48.04799957275391,47.98399925231933,40.77449970245361,32.058599891662595,25.998449935913087,21.11349998474121
2020-04-30,51.69814269778834,A,45.9900016784668,47.758000183105466,48.5229995727539,41.41399974822998,32.607599906921386,26.27384994506836,21.275899991989135
2020-05-01,51.21559695403661,A,47.93000030517578,47.24400024414062,48.63099975585937,42.06849975585938,33.20159992218018,26.566949939727785,21.44494999408722
2020-05-04,51.12433254382068,A,50.5,47.73400039672852,48.511999893188474,42.86149978637695,33.83979991912842,26.886749935150146,21.628999996185303
2020-05-05,50.97352558790339,A,49.34000015258789,48.02600021362305,48.52000007629395,43.72749977111816,34.35139991760254,27.19574993133545,21.80869999885559
2020-05-06,50.92065734396578,A,48.95000076293945,48.54200057983398,48.295000076293945,44.55399990081787,34.74719993591309,27.498849945068358,21.98795000076294
2020-05-07,51.24142473731906,A,53.18999862670898,49.98199996948242,48.87000007629395,45.620499801635745,35.28779991149902,27.836649932861327,22.188849992752075
2020-05-08,51.899647212034445,A,59.25,52.24599990844727,49.74500007629395,46.989999771118164,35.954199905395505,28.230849933624267,22.421449995040895
2020-05-11,52.84267306023143,A,66.9000015258789,55.52600021362305,51.630000305175784,48.68999977111817,36.69459995269776,28.70284994125366,22.69465000152588
2020-05-12,53.57125794957965,A,62.34999847412109,58.12799987792969,53.077000045776366,50.074499702453615,37.383399925231934,29.128849925994874,22.94494999408722
2020-05-13,54.54454695301058,A,65.18000030517578,61.373999786376956,54.95800018310547,51.4709997177124,38.13719993591309,29.58314992904663,23.20659999370575
2020-05-14,55.02285631464313,A,64.55999755859375,63.6479995727539,56.81499977111817,52.668999671936035,38.86819988250733,30.030149898529054,23.463449983596803
2020-05-15,55.12753375775463,A,66.69000244140625,65.13600006103516,58.69099998474121,53.660999870300294,39.60979991912842,30.50184991836548,23.730249996185304
2020-05-18,55.44363978636476,A,80.0,67.75599975585938,61.640999984741214,55.076499938964844,40.72399990081787,31.111349925994872,24.065149993896483
2020-05-19,55.64357196317007,A,71.66999816894531,69.61999969482422,63.873999786376956,56.19699993133545,41.71059986114502,31.632449913024903,24.356999983787535
2020-05-20,55.70413899595735,A,73.47000122070312,71.27799987792969,66.32599983215331,57.31049995422363,42.70779987335205,32.17154993057251,24.660649991035463
2020-05-21,55.52208930115248,A,67.05000305175781,71.7760009765625,67.71200027465821,58.29100017547607,43.602799949646,32.64974996566772,24.93255000591278
2020-05-22,55.3912888490159,A,69.0,72.23800048828124,68.6870002746582,59.216000175476076,44.55679996490478,33.15084997177124,25.21175000667572
2020-05-25,54.26213245925595,A,69.0,70.03800048828126,68.89700012207031,60.26350021362305,45.40699996948242,33.659549980163575,25.48975000858307
2020-05-26,53.02421545602275,A,57.709999084472656,67.24600067138672,68.43300018310546,60.75500011444092,45.99759994506836,34.05884996414184,25.70755000591278
2020-05-27,51.32461274761715,A,52.18000030517578,62.98800048828125,67.13300018310547,61.04550018310547,46.409599952697754,34.40084997177124,25.897000007629394
2020-05-28,50.37755231884828,P,55.540000915527344,60.68600006103516,66.23100051879882,61.523000144958495,46.95499996185303,34.77224998474121,26.10390001296997
2020-05-29,49.737701467627424,P,61.5,59.18600006103516,65.71200027465821,62.20150012969971,47.62099994659424,35.19584999084473,26.342000012397765
2020-06-01,49.28887519285427,P,62.18000030517578,57.822000122070314,63.93000030517578,62.7855001449585,48.333199958801266,35.61504999160766,26.578050012588502
2020-06-02,49.531831684542055,P,59.869998931884766,58.25400009155273,62.750000381469725,63.31200008392334,49.01419994354248,36.01374998092651,26.804850006103514
2020-06-03,50.2676765656088,P,59.88999938964844,59.795999908447264,61.39200019836426,63.859000015258786,49.669399948120116,36.41024997711182,27.030200004577637
2020-06-04,50.663332891625096,A,60.59000015258789,60.805999755859375,60.74599990844727,64.22900009155273,50.322399940490726,36.80604997634887,27.257250003814697
2020-06-05,50.42181833726426,A,58.18999862670898,60.14399948120117,59.66499977111816,64.17600002288819,50.88519992828369,37.18174995422363,27.46954999923706
2020-06-08,50.32097258888217,A,59.09999847412109,59.52799911499024,58.67499961853027,63.785999870300294,51.45759990692139,37.566549930572506,27.686399993896483
2020-06-09,50.21591346045248,A,58.22999954223633,59.199999237060545,58.72699966430664,63.579999923706055,52.02319988250733,37.9394499206543,27.903149991035463
2020-06-10,50.200073815785665,P,60.06999969482422,59.235999298095706,59.51599960327148,63.324499893188474,52.63119987487793,38.320449924468996,28.126399989128114
2020-06-11,50.09318921244914,P,60.20000076293945,59.157999420166014,59.9819995880127,63.10650005340576,53.17119987487793,38.707749938964845,28.349749994277953
2020-06-12,50.38259250160272,P,62.0,59.91999969482422,60.031999588012695,62.87199993133545,53.714399871826174,39.11654993057251,28.58034999370575
2020-06-15,50.81964825248149,A,66.56999969482422,61.41399993896484,60.470999526977536,62.20049991607666,54.35299987792969,39.55484992980957,28.833049988746644
2020-06-16,51.06451028306325,A,64.33999633789062,62.635999298095705,60.917999267578125,61.83399982452393,54.99939979553223,39.97464988708496,29.069299969673157
2020-06-17,51.04968876034304,A,63.310001373291016,63.283999633789065,61.259999465942386,61.32599983215332,55.61719985961914,40.40224990844727,29.306249976158142
2020-06-18,51.257430561482124,A,64.94999694824219,64.2339988708496,61.69599914550781,61.220999526977536,56.27899978637695,40.841849880218504,29.5489999628067
2020-06-19,51.499578743584415,A,66.3499984741211,65.10399856567383,62.51199913024902,61.08849945068359,56.96879974365234,41.300249862670896,29.797199959754945
2020-06-22,51.426446896768205,A,64.75,64.73999862670898,63.076999282836915,60.875999450683594,57.605799713134765,41.74394987106323,30.03569996356964
2020-06-23,51.377212799770746,A,62.93999862670898,64.45999908447266,63.54799919128418,61.13749942779541,58.171399688720705,42.16464984893799,30.262099957466127
2020-06-24,51.57835542053897,A,64.83999633789062,64.76599807739258,64.02499885559082,61.77049922943115,58.723199615478514,42.61254981994629,30.497399935722353
2020-06-25,51.36471755003012,A,62.0,64.17599868774414,64.20499877929687,62.093499183654785,59.151199645996094,43.03374982833862,30.7178999376297
2020-06-26,50.859786451905414,A,61.27999877929688,63.1619987487793,64.13299865722657,62.08249912261963,59.43979965209961,43.41414981842041,30.933949933052062
2020-06-29,50.52691855693854,A,62.08000183105469,62.62799911499023,63.68399887084961,62.07749919891357,59.64759971618653,43.79844984054566,31.155199942588805
2020-06-30,50.40762475872276,A,64.20999908447266,62.88199920654297,63.670999145507814,62.294499206542966,59.94659973144531,44.227049827575684,31.38714993953705
2020-07-01,49.96169684654154,P,61.59000015258789,62.23199996948242,63.4989990234375,62.37949924468994,60.154399719238285,44.65284982681274,31.609199938774108
2020-07-02,49.648664915476104,P,58.56999969482422,61.545999908447264,62.860999298095706,62.27849922180176,60.37699974060059,45.04809982299805,31.82034993648529
2020-07-03,49.55444351330593,P,58.56999969482422,61.00400009155273,62.08299942016602,62.29749927520752,60.53839973449707,45.44379981994629,32.03369993686676
2020-07-06,49.54526138040736,P,59.150001525878906,60.418000030517575,61.5229995727539,62.29999942779541,60.76039978027344,45.845299835205076,32.249849944114686
2020-07-07,49.406940956409024,P,61.09000015258789,59.794000244140626,61.337999725341795,62.44299945831299,61.02459976196289,46.26709983825683,32.48124994277954
2020-07-08,49.49021942542036,P,61.58000183105469,59.79200057983398,61.012000274658206,62.518499565124515,61.32879981994629,46.69369985580445,32.71484995365143
2020-07-09,50.01073492502047,P,64.95999908447266,61.07000045776367,61.30800018310547,62.756499481201175,61.70819976806641,47.15789983749389,32.96429995059967
2020-07-10,50.36885934047527,A,62.61000061035156,61.87800064086914,61.441000366210936,62.78699951171875,62.001799774169925,47.60169984817505,33.19979995250702
2020-07-13,51.145313732260206,A,71.77999877929688,64.40400009155273,62.41100006103515,63.04749946594238,62.42739974975586,48.13359983444214,33.48134994506836
2020-07-14,51.93458993561088,A,75.04000091552734,67.19400024414062,63.49400024414062,63.58249969482422,62.94139976501465,48.64639984130859,33.779999947547914
2020-07-15,53.01343601022339,A,80.22000122070312,70.92200012207032,65.35700035095215,64.42799968719483,63.56679977416992,49.156999855041505,34.110099954605104
2020-07-16,53.834110041037775,A,81.80999755859375,74.29199981689453,67.68100013732911,65.2709997177124,64.13919975280761,49.71349983215332,34.44834994316101
2020-07-17,55.60357582521238,A,94.8499984741211,80.73999938964843,71.30900001525879,66.6959997177124,64.85119972229003,50.40269981384277,34.852324934005736
2020-07-20,55.91690629856495,A,82.68000030517578,82.91999969482421,73.66199989318848,67.59249973297119,65.16679969787597,50.930699825286865,35.196074934005736
2020-07-21,55.95782805819213,A,80.86000061035156,84.08399963378906,75.63899993896484,68.48849983215332,65.53699974060059,51.46019983291626,35.528724937438966
2020-07-22,55.67074778494083,A,83.2249984741211,84.68499908447265,77.80349960327149,69.40774993896484,65.89789970397949,52.01754981994629,35.87409993171692
2020-07-23,54.80266885732411,A,75.33000183105469,83.38899993896484,78.84049987792969,70.07425003051758,66.11329978942871,52.49074983596802,36.17804994106293
2020-07-24,52.79608527731539,A,73.20999908447266,79.06100006103516,79.9004997253418,70.67075004577637,66.24369972229005,52.926749820709226,36.470049934387205
2020-07-27,52.195462691080714,A,79.91000366210938,78.50700073242187,80.71350021362305,71.5622501373291,66.24189979553222,53.482949848175046,36.792099952697754
2020-07-28,51.86595446599466,A,81.48999786376953,78.63300018310547,81.35849990844727,72.42625007629394,66.43829978942871,54.07444982528686,37.119949941635134
2020-07-29,51.292154999711016,A,79.51000213623047,77.89000091552734,81.2875,73.32225017547607,66.55909980773926,54.63344984054565,37.43299995422363
2020-07-30,51.34620855088813,A,77.62999725341797,78.35,80.86949996948242,74.27525005340576,66.77069969177246,55.18674982070923,37.738199939727785
2020-07-31,51.37905580741765,P,74.0999984741211,78.52799987792969,78.79449996948242,75.0517499923706,66.87269966125488,55.714749813079834,38.02364993095398
2020-08-03,51.24498839717668,P,77.9800033569336,78.14199981689453,78.3245002746582,75.99325008392334,67.05229972839355,56.22964984893799,38.32839994430542
2020-08-04,51.059879191343946,P,78.45999908447266,77.53600006103515,78.08450012207031,76.86175003051758,67.46729972839356,56.73244983673096,38.635749940872195
2020-08-05,50.96979998722738,P,75.80000305175781,76.79400024414062,77.34200057983398,77.57275009155273,67.9396997833252,57.17464986801147,38.92904995918274
2020-08-06,50.77181245832973,P,73.76000213623047,76.02000122070312,77.18500061035157,78.01275024414062,68.30409980773926,57.62954988479614,39.214099969863895
2020-08-07,51.05217938426913,P,74.0999984741211,76.02000122070312,77.27400054931641,78.58725013732911,68.55609977722168,58.08854986190796,39.50629996299744
2020-08-10,50.68885941831805,P,72.01000213623047,74.8260009765625,76.48400039672852,78.59875030517578,68.75269981384277,58.54294988632202,39.78234997749328
2020-08-11,50.01471312979965,P,68.97000122070312,72.9280014038086,75.23200073242188,78.29525032043458,68.93469985961914,58.97444990158081,40.04274998664856
2020-08-12,49.54076545216531,P,69.5199966430664,71.67200012207032,74.23300018310547,77.76025009155273,69.1272998046875,59.398349876403806,40.30969997406006
2020-08-13,49.00903989079715,P,67.83000183105469,70.48600006103516,73.25300064086915,77.06125030517578,69.27209983825684,59.79724988937378,40.56134998321533
2020-08-14,48.37714117699003,P,69.1500015258789,69.49600067138672,72.75800094604492,75.77625045776367,69.49129989624024,60.188249912261966,40.81964999198914
2020-08-17,48.26674828189423,P,69.76000213623047,69.04600067138672,71.93600082397461,75.1302505493164,69.70449996948243,60.58104993820191,41.08145000457764
2020-08-18,48.292545298709285,P,67.02999877929688,68.65800018310547,70.79300079345703,74.43875045776367,69.88049995422364,60.951849918365475,41.32664999961853
2020-08-19,48.31328669130446,P,68.0,68.35400085449218,70.01300048828125,73.67750053405761,70.03909996032715,61.335149917602536,41.57539999961853
2020-08-20,48.51092206167811,P,67.80999755859375,68.35,69.41800003051758,73.30150032043457,70.19129989624024,61.68124988555908,41.82274998664856
2020-08-21,48.587984148940286,P,66.44999694824219,67.80999908447265,68.65299987792969,72.96350021362305,70.28029983520508,61.99734985351562,42.0581499671936
2020-08-24,48.35601032715164,P,64.87999725341797,66.83399810791016,67.93999938964843,72.21199989318848,70.24649978637696,62.29974983215332,42.285299949645996
2020-08-25,48.411608135620554,P,66.25,66.67799835205078,67.66799926757812,71.45,70.28469985961914,62.64204982757568,42.51974994659424
2020-08-26,48.67129022903501,P,70.5,67.17799835205078,67.76599960327148,70.99949989318847,70.42849983215332,63.02284984588623,42.77134994506836
2020-08-27,48.711579317406795,P,68.02999877929688,67.22199859619141,67.7859992980957,70.51949996948242,70.49009986877441,63.38454982757568,43.01049993515014
2020-08-28,48.86641452728833,P,67.48999786376953,67.42999877929688,67.61999893188477,70.18899993896484,70.51289985656739,63.740849800109864,43.244499921798706
2020-08-31,49.0300922361727,P,64.88999938964844,67.43199920654297,67.13299865722657,69.53449974060058,70.51569984436036,64.06074977874756,43.46894991874695
2020-09-01,48.914336750062354,P,63.31999969482422,66.84599914550782,66.76199874877929,68.77749977111816,70.52329986572266,64.34734977722168,43.68389991760254
2020-09-02,48.533809095592034,P,64.72000122070312,65.68999938964843,66.4339988708496,68.22349967956544,70.52089996337891,64.62204978942871,43.90564991950989
2020-09-03,48.34437444900434,P,64.83999633789062,65.05199890136718,66.13699874877929,67.77749938964844,70.57769989013671,64.86444976806641,44.12799989700317
2020-09-04,48.01838697188549,P,62.59999847412109,64.0739990234375,65.75199890136719,67.20249938964844,70.6040998840332,65.0219497680664,44.33919988632202
2020-09-07,47.92122545209467,P,62.59999847412109,63.61599884033203,65.5239990234375,66.73199920654297,70.61449981689454,65.13104976654053,44.553399877548216
2020-09-08,47.434170775078464,P,54.34000015258789,61.81999893188477,64.33299903869629,66.00049915313721,70.41709983825683,65.18184978485107,44.71869987487793
2020-09-09,47.02868506874099,P,56.900001525878906,60.25599899291992,62.97299919128418,65.36949939727783,70.32329986572266,65.23884979248047,44.896849880218504
2020-09-10,46.68348586404741,P,57.560001373291016,58.8,61.92599945068359,64.85599937438965,70.303099899292,65.34004981994629,45.08144989013672
2020-09-11,46.614957250976595,P,59.34000015258789,58.14800033569336,61.11099967956543,64.3654993057251,70.31849990844727,65.42844982147217,45.28344988822937
2020-09-14,46.79261984228744,P,63.66999816894531,58.3620002746582,60.98899955749512,64.06099910736084,70.4088998413086,65.58464981079102,45.50789987564087
2020-09-15,47.82971616076224,P,66.87999725341797,60.869999694824216,61.34499931335449,64.05349903106689,70.52469978332519,65.77464977264404,45.747949857711795
2020-09-16,48.84371414331826,P,68.83999633789062,63.257998657226565,61.75699882507324,64.09549884796142,70.66989967346191,65.9993497467041,45.99889984130859
2020-09-17,49.62740076618323,A,67.88999938964844,65.32399826049804,62.06199913024902,64.09949893951416,70.72849967956543,66.21834972381592,46.24609983444214
2020-09-18,50.415328543562765,A,69.87000274658203,67.42999877929688,62.78899955749512,64.27049922943115,70.87369972229004,66.43774974822998,46.502349843978884
2020-09-21,50.71199577678836,A,69.26000213623047,68.54799957275391,63.454999923706055,64.48949947357178,70.82329978942872,66.62534976959229,46.75604985237121
2020-09-22,50.62060984974875,A,68.72000122070312,68.91600036621094,64.89300003051758,64.61299953460693,70.69689979553223,66.81914978027343,47.007449855804445
2020-09-23,50.23216129416875,A,67.16000366210938,68.58000183105469,65.91900024414062,64.4459997177124,70.43569984436036,67.00124980926513,47.250049877166745
2020-09-24,49.80672306422849,A,65.16999816894531,68.03600158691407,66.67999992370605,64.30299968719483,70.10289985656738,67.1210498046875,47.47884986877441
2020-09-25,49.31295179643192,A,69.47000122070312,67.95600128173828,67.69300003051758,64.40199985504151,69.59529991149903,67.22324981689454,47.7270498752594
2020-09-28,49.091003158174864,A,70.55000305175781,68.21400146484375,68.38100051879883,64.68500003814697,69.35269996643066,67.25974983215332,47.98129988670349
2020-09-29,48.88899637397904,A,70.5199966430664,68.57400054931641,68.74500045776367,65.04499988555908,69.14589988708497,67.34144981384277,48.23514986991882
2020-09-30,48.901911936636786,A,70.75,69.29199981689453,68.93600082397461,65.34649982452393,68.89639991760254,67.39714981079102,48.490149869918824
2020-10-01,49.11125010728009,A,70.02999877929688,70.26399993896484,69.15000076293946,65.60599994659424,68.79039985656738,67.45184982299804,48.74099986076355
2020-10-02,49.093956096611066,A,68.80999755859375,70.13199920654297,69.04400024414062,65.91649990081787,68.7023998260498,67.47304977416992,48.9874498462677
2020-10-05,49.045388309276234,A,71.94999694824219,70.41199798583985,69.3129997253418,66.38399982452393,68.54319969177246,67.39254974365234,49.251949834823606
2020-10-06,49.049094978635615,A,71.04000091552734,70.51599884033203,69.54499969482421,67.2189998626709,68.33419975280762,67.38624977111816,49.509349842071536
2020-10-07,49.16487355835029,C,72.37000274658203,70.83999938964844,70.06599960327148,67.99249992370605,68.19139976501465,67.37524978637695,49.77339985847473
2020-10-08,49.3359354584071,C,72.93000030517578,71.41999969482421,70.84199981689453,68.7609998703003,68.09739982604981,67.43404975891113,50.041899862289426
2020-10-09,49.62556698076594,A,73.0,72.25800018310547,71.19499969482422,69.44399986267089,68.07539985656739,67.47404975891114,50.312449865341186
2020-10-12,49.85803944784223,A,75.30999755859375,72.93000030517578,71.6709991455078,70.02599983215332,68.02199974060059,67.53714973449706,50.59834985733032
2020-10-13,50.25215404996138,A,78.29000091552734,74.38000030517578,72.4479995727539,70.59650001525878,68.01859977722168,67.74294975280762,50.90089985847473
2020-10-14,50.46539897447189,A,76.55999755859375,75.21799926757812,73.02899932861328,70.98250007629395,68.0337996673584,67.9867497253418,51.193799848556516
2020-10-15,50.499506339998504,A,75.58000183105469,75.74799957275391,73.58399963378906,71.36700019836425,68.07019966125489,68.18714973449707,51.47969985961914
2020-10-16,50.426205309786354,A,73.94000244140625,75.93600006103516,74.09700012207031,71.57050018310547,68.06699974060058,68.31154975891113,51.75369987487793
2020-10-19,50.095759965007744,A,70.95999908447266,75.06600036621094,73.99800033569336,71.65550003051757,68.04599967956543,68.3993497467041,52.00719986915588
2020-10-20,49.55683474837125,A,71.30999755859375,73.66999969482421,74.025,71.78499984741211,68.09279960632324,68.51374973297119,52.263749856948856
2020-10-21,48.96343645262368,A,68.37000274658203,72.03200073242188,73.625,71.84549980163574,68.06979972839355,68.59854976654053,52.50439987182617
2020-10-22,48.6121252619528,P,70.83999633789062,71.08399963378906,73.41599960327149,72.12899971008301,68.12999961853028,68.70104972839356,52.753549852371215
2020-10-23,48.37831635470402,P,70.52999877929688,70.4019989013672,73.16899948120117,72.1819995880127,68.15759956359864,68.82444972991944,53.003099842071535
2020-10-26,48.38583344928323,P,70.23999786376953,70.25799865722657,72.66199951171875,72.16649932861328,68.16719947814941,68.93584972381592,53.25119982719421
2020-10-27,48.371757267181415,P,70.66999816894531,70.12999877929687,71.89999923706054,72.17399940490722,68.23999946594239,69.06024971008301,53.499849815368655
2020-10-28,48.26755288669566,P,65.73999786376953,69.60399780273437,70.81799926757813,71.9234992980957,68.19479942321777,69.11694969177246,53.718699808120725
2020-10-29,48.29520118260464,P,71.27999877929688,69.69199829101562,70.38799896240235,71.9859992980957,68.26419944763184,69.22774967193604,53.96774980545044
2020-10-30,48.15983775951505,P,67.47000122070312,69.07999877929687,69.74099884033203,71.91899948120117,68.28459953308105,69.28244968414306,54.19949980735779
2020-11-02,48.014012577659805,P,67.11000061035156,68.45399932861328,69.35599899291992,71.67699966430663,68.32919960021972,69.28784969329834,54.42134981155395
2020-11-03,47.98850487426895,P,69.08000183105469,68.13600006103516,69.13299942016602,71.57899971008301,68.38579963684082,69.33524974822998,54.65494981765747
2020-11-04,48.35821057718081,P,69.80999755859375,68.95,69.2769989013672,71.4509994506836,68.3719995880127,69.400249710083,54.90124980926514
2020-11-05,48.37550636783775,P,71.4800033569336,68.99000091552735,69.34099960327148,71.37849960327148,68.44099967956544,69.46554977416992,55.15369982719422
2020-11-06,48.71418390299323,P,72.44999694824219,69.98600006103516,69.53299942016602,71.35099945068359,68.54019966125489,69.52654975891113,55.41339981079101
2020-11-09,49.42045358918321,A,77.73999786376953,72.11199951171875,70.28299942016602,71.47249946594238,68.79719963073731,69.65644973754883,55.70019980430603
2020-11-10,49.84991967466107,A,76.05000305175781,73.50599975585938,70.82099990844726,71.36049957275391,69.05179969787598,69.78754978179931,55.976099815368656
2020-11-11,50.579562869641784,A,82.44000244140625,76.03200073242188,72.49100036621094,71.65449981689453,69.40619972229004,69.96354984283447,56.28804983139038
2020-11-12,51.587099305715604,A,87.80999755859375,79.29799957275391,74.14400024414063,72.26599960327148,69.8655997467041,70.22164981842042,56.627699823379515
2020-11-13,52.61768419745257,A,89.38999938964844,82.68600006103516,76.33600006103515,73.03849945068359,70.40139976501465,70.50274982452393,56.958449821472165
2020-11-16,53.7615546436133,A,97.9499969482422,86.72799987792969,79.41999969482421,74.38799934387207,71.10839973449707,70.8614497756958,57.32994980812073
2020-11-17,54.827617732003226,A,93.1500015258789,90.1479995727539,81.82699966430664,75.47999954223633,71.88459976196289,71.15084980010987,57.688949813842775
2020-11-18,55.09306124918336,A,88.88999938964844,91.43799896240235,83.73499984741211,76.50599937438965,72.52439971923827,71.42384979248047,58.038349809646604
2020-11-19,55.21693128128951,A,92.7699966430664,92.42999877929688,85.86399917602539,77.60249938964844,73.22859962463379,71.7658497619629,58.40697479248047
2020-11-20,55.42847649840502,A,97.61000061035156,94.0739990234375,88.37999954223633,78.95649948120118,73.99399963378906,72.15624977111817,58.800024795532224
2020-11-23,55.12757781559628,A,101.02999877929688,94.68999938964843,90.70899963378906,80.49599952697754,74.74119964599609,72.57504974365234,59.21017478942871
2020-11-24,54.98368107192531,A,98.55999755859376,95.77199859619141,92.95999908447266,81.89049949645997,75.37479965209961,72.94974971771241,59.60842477798462
2020-11-25,55.85841495276015,A,109.18000030517578,99.82999877929687,95.63399887084961,84.06249961853027,76.18159973144532,73.42574970245361,60.05972477912903
2020-11-26,56.41625992082919,A,109.18000030517578,103.11199951171875,97.77099914550782,85.95749969482422,77.00739974975586,73.86794971466064,60.51292477607727
2020-11-27,57.74823517819726,A,127.02999877929688,108.99599914550781,101.53499908447266,88.93549957275391,78.15059967041016,74.5121496963501,61.056924772262576
2020-11-30,60.47577957550961,A,152.74000549316406,119.33800048828125,107.01399993896484,93.21699981689453,79.82019973754883,75.32174976348877,61.72767479896545
2020-12-01,62.618954654338076,A,141.00999450683594,127.82799987792968,111.79999923706055,96.8134994506836,81.26599960327148,75.98144969940185,62.31392477035522
2020-12-02,64.03099779123951,A,143.0,134.59199981689454,117.2109992980957,100.4729995727539,82.7827995300293,76.60924968719482,62.88312477111816
2020-12-03,66.47719984817992,A,157.25999450683594,144.20799865722657,123.65999908447266,104.76199913024902,84.62459945678711,77.36374965667724,63.53862474441528
2020-12-04,67.10100460209016,A,152.52000427246094,149.30599975585938,129.1509994506836,108.76549949645997,86.28559951782226,77.94044971466064,64.17157476425172
2020-12-07,66.28123925567239,A,159.52000427246094,150.66199951171876,135.0,112.85449981689453,88.06499954223632,78.7088497543335,64.81977478981018
2020-12-08,67.04417120522312,A,169.86000061035156,156.43200073242187,142.13000030517577,117.54499969482421,90.05179962158203,79.5988497543335,65.52952479362487
2020-12-09,66.79279219758625,A,156.58999633789062,159.15,146.87099990844726,121.25249938964843,91.76859954833985,80.33249973297119,66.17502477645874
2020-12-10,65.39924007091611,A,155.69000244140625,158.83600158691405,151.52200012207032,124.64649963378906,93.48179962158203,81.13609973907471,66.81342478752136
2020-12-11,64.71321722426119,A,156.92999267578125,159.71799926757814,154.51199951171876,128.02349929809571,95.24419952392579,81.9732996749878,67.45002474784852
2020-12-14,63.39586268616921,A,155.07000732421875,158.8279998779297,154.74499969482423,130.87949981689454,96.90659973144531,82.72489971160888,68.10392477989197
2020-12-15,60.71162935753055,A,147.22000122070312,154.3,155.36600036621093,133.58299980163574,98.43019973754883,83.38219974517823,68.72832478523254
2020-12-16,58.73787060749246,A,137.02999877929688,150.38800048828125,154.7690002441406,135.98999977111816,99.72339965820312,83.95739971160889,69.29542477607727
2020-12-17,57.297386275730446,A,144.0,148.05,153.44300079345703,138.55149993896484,101.1447996520996,84.62109973907471,69.90392477989197
2020-12-18,55.74725430536952,P,140.22999572753906,144.71000061035156,152.21399993896483,140.68249969482423,102.48939956665039,85.28239971160889,70.49857476234436
2020-12-21,54.65091025640387,P,138.3000030517578,141.3559997558594,150.09199981689454,142.54599990844727,103.74919967651367,85.88559970855712,71.05762477874755
2020-12-22,53.22708045534224,P,125.87999725341795,137.08799896240234,145.69399948120116,143.91199989318847,104.70099960327148,86.35979969024658,71.54612476348876
2020-12-23,52.73117858034461,P,130.33999633789062,135.7499984741211,143.06899948120116,144.96999969482422,105.77659957885743,86.9051996231079,72.03992474555969
2020-12-24,51.52047672471854,P,123.38999938964844,131.62799835205078,139.8389991760254,145.68049964904785,106.7327995300293,87.4014995956421,72.51552474021912
2020-12-25,50.40189140672479,P,123.38999938964844,128.25999908447267,136.4849998474121,145.49849967956544,107.72179946899413,87.89439960479736,72.99147473335266
2020-12-28,48.68357691819684,P,111.4000015258789,122.87999877929687,132.1179992675781,143.43149948120117,108.53059951782227,88.28829959869385,73.41562474250793
2020-12-29,48.39985889406183,P,114.38999938964844,120.58199920654297,128.83499908447266,142.1004997253418,109.39219955444337,88.7424995803833,73.85847474098206
2020-12-30,47.41570935681307,P,111.12999725341795,116.73999938964843,126.24499893188477,140.5069995880127,110.24739944458008,89.15859958648682,74.27847473144531
2020-12-31,46.40204556268326,P,104.47000122070312,112.95599975585938,122.29199905395508,137.86749992370605,110.91999954223633,89.5249995803833,74.66112473487854
2021-01-01,45.59061529892076,P,104.47000122070312,109.17200012207032,118.71599960327148,135.46499977111816,111.59879959106445,89.87819957733154,75.03322474479675
2021-01-04,46.283217128667616,P,111.7300033569336,109.23800048828124,116.05899963378906,133.07549972534179,112.42859970092773,90.29789958953857,75.43947476387024
2021-01-05,46.19537282273171,P,109.18000030517578,108.19600067138671,114.38899993896484,130.041499710083,113.19879974365234,90.71939960479736,75.83562476158141
2021-01-06,46.84147192500077,P,116.26000213623048,109.22200164794921,112.98100051879882,128.025,114.20919982910156,91.20199962615966,76.2685747718811
2021-01-07,48.12631562450567,P,115.08999633789062,111.34600067138672,112.15100021362305,125.99499969482422,115.08539978027343,91.67479961395264,76.67802474975586
2021-01-08,49.19763277921265,P,112.75,113.00200042724609,111.08700027465821,123.78600006103515,115.99099975585938,92.13779964447022,77.06757474899293
2021-01-11,49.99596097415401,P,117.26000213623048,114.10800018310547,111.67300033569336,121.89549980163574,116.99399978637695,92.66159969329834,77.48067476272583
2021-01-12,51.430426120443464,P,124.5500030517578,117.18200073242187,112.68900070190429,120.76199989318847,118.10339981079102,93.24459972381592,77.9433247756958
2021-01-13,52.228257368187876,A,124.05999755859376,118.74199981689453,113.98200073242188,120.11349983215332,119.18839981079101,93.78019969940186,78.40152477264404
2021-01-14,53.32125996755777,A,129.72000122070312,121.66800079345703,116.50700073242187,119.39949989318848,120.3531997680664,94.39709972381591,78.8908247756958
