Date,GRADE,GPS,VLTO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2024-09-17,60.96348541090155,P,108.85189819335938,109.34549102783203,109.49137344360352,110.3406867980957,106.11530700683593,102.1603987121582,93.09556873321533
2024-09-18,59.57899701548272,P,108.00257873535156,109.17363128662109,109.21559677124023,110.2542568206787,106.36070846557617,102.29825736999511,93.2483645248413
2024-09-19,58.742475246699506,P,109.38146209716795,109.20760345458984,109.17762756347656,110.18631172180176,106.60790832519531,102.45519569396973,93.40013507843018
2024-09-20,56.58386570124941,P,109.38146209716795,109.09769287109376,109.25256652832032,110.07090530395507,106.82193496704102,102.5917692565918,93.55429653167725
2024-09-23,55.64897044571712,P,110.16083526611328,109.15564727783203,109.32850570678711,110.03193702697754,107.06653701782227,102.72515556335449,93.702442817688
2024-09-24,56.02334060030145,A,111.30990600585938,109.64724884033203,109.49636993408203,110.04442710876465,107.31033981323242,102.86723747253419,93.84338401794433
2024-09-25,58.19183455781292,A,110.9501953125,110.23677215576171,109.7052017211914,110.0334358215332,107.57012954711914,103.01111289978027,93.99647323608399
2024-09-26,59.11616158990444,A,111.18999481201172,110.59847869873047,109.90304107666016,110.00695724487305,107.82292495727539,103.1652725982666,94.14837055206299
2024-09-27,59.311388038726825,A,110.3000030517578,110.78218688964844,109.9399398803711,109.90500373840332,108.06131774902343,103.3049420928955,94.29322788238525
2024-09-30,60.523917140525015,A,111.86000061035156,111.1220199584961,110.13883361816406,109.88105010986328,108.30952774047852,103.4665007019043,94.44588520050048
2024-10-01,59.0044634379023,A,110.02999877929688,110.8660385131836,110.25664367675782,109.87400856018067,108.50295227050782,103.59907775878906,94.5869518661499
2024-10-02,57.908862959503104,A,111.27999877929688,110.93199920654297,110.58438568115234,109.89999122619629,108.7441584777832,103.72458877563477,94.728839302063
2024-10-03,57.029407927649224,A,111.30999755859376,110.95599975585938,110.77723922729493,109.97743339538575,108.97976959228515,103.85489204406738,94.87132553100587
2024-10-04,57.94993187959892,A,112.0199966430664,111.2999984741211,111.04109268188476,110.14682960510254,109.12446578979493,103.99079788208007,95.02125102996825
2024-10-07,55.82309460477402,A,111.12000274658205,111.1519989013672,111.13700942993164,110.23275756835938,109.2465658569336,104.1175040435791,95.16667655944825
2024-10-08,56.83546554950379,A,112.18000030517578,111.58199920654297,111.22401885986328,110.36019439697266,109.35069763183594,104.24572593688964,95.32358512878417
2024-10-09,57.88829075261112,A,112.94000244140624,111.91399993896485,111.42299957275391,110.56410064697266,109.48002136230468,104.3692691040039,95.49910305023194
2024-10-10,58.1061264311113,A,111.8499984741211,112.02200012207031,111.48899993896484,110.6960205078125,109.58474731445312,104.49089668273926,95.6763512802124
2024-10-11,58.97353626141048,A,113.12999725341795,112.24400024414062,111.77199935913086,110.85596961975098,109.75224319458007,104.6020645904541,95.8585534286499
2024-10-14,61.89215377564083,A,113.29000091552734,112.6779998779297,111.91499938964844,111.02691650390625,109.97989303588867,104.71483253479003,96.03851398468018
2024-10-15,63.59462438215326,A,112.87999725341795,112.81799926757813,112.19999923706055,111.22832145690919,110.1567771911621,104.83867416381835,96.22026397705078
2024-10-16,63.872974091220364,A,112.5199966430664,112.73399810791015,112.3239990234375,111.45419235229492,110.32426300048829,104.98017890930176,96.4017597579956
2024-10-17,65.07357721912793,A,113.02999877929688,112.96999816894531,112.49599914550781,111.63661918640136,110.44179763793946,105.11989555358886,96.58755073547363
2024-10-18,65.69851993562833,A,113.5999984741211,113.06399841308594,112.65399932861328,111.84754600524903,110.5935137939453,105.27180107116699,96.77778736114502
2024-10-21,65.19543525204745,A,113.06999969482422,113.0199981689453,112.8489990234375,111.99300422668458,110.72683639526367,105.41501251220703,96.96537399291992
2024-10-22,62.90871893539518,A,111.79000091552734,112.80199890136718,112.80999908447265,112.01700897216797,110.80258483886719,105.53025016784667,97.1525940322876
2024-10-23,59.60054525544348,A,110.93000030517578,112.48399963378907,112.6089988708496,112.01599922180176,110.85274002075195,105.6332940673828,97.32888229370117
2024-10-24,50.9428516759803,P,105.79000091552734,111.03600006103515,112.00299911499023,111.74599952697754,110.79090270996093,105.69981224060058,97.47882232666015
2024-10-25,39.46339710890774,P,104.0500030517578,109.1260009765625,111.09499969482422,111.43349952697754,110.69926132202148,105.74982879638672,97.61238342285156
2024-10-28,27.812990379458242,P,104.0,107.31200103759765,110.16599960327149,111.04049949645996,110.58943374633789,105.79305625915528,97.73502380371093
2024-10-29,18.329561670798583,P,103.48999786376952,105.6520004272461,109.22699966430665,110.7134994506836,110.47300323486328,105.82778953552246,97.8591032409668
2024-10-30,10.174639102203654,P,103.23999786376952,104.11399993896484,108.29899978637695,110.31149940490722,110.34317962646485,105.85063919067383,97.99504669189453
2024-10-31,7.044456277191846,P,102.19000244140624,103.39400024414063,107.21500015258789,109.85549964904786,110.17217239379883,105.86418670654297,98.1235461807251
2024-11-01,5.5660249924887255,P,101.58999633789062,102.9019989013672,106.01399993896484,109.33399963378906,109.97018051147461,105.87432968139649,98.2475996017456
