Date,GRADE,GPS,CMCSA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-01-18,58.867665946546346,A,7.315121173858643,7.248351287841797,7.191225576400757,7.009089422225952,6.4012038230896,5.848697109222412,5.2576387190818785
1999-01-19,59.7255155811495,A,7.849291801452637,7.386345100402832,7.286930847167969,7.062506294250488,6.447549571990967,5.882251739501953,5.2768139958381655
1999-01-20,60.47057747513852,A,7.871545791625977,7.524338340759277,7.347024250030517,7.115551948547363,6.491077527999878,5.913804259300232,5.296026501655579
1999-01-21,60.26892927031665,A,7.285449028015137,7.527305793762207,7.360378551483154,7.136325192451477,6.52644305229187,5.940237379074096,5.311012387275696
1999-01-22,60.28997774091419,A,7.522853851318359,7.568852329254151,7.4086018085479735,7.168968677520752,6.567298183441162,5.969118695259095,5.327222340106964
1999-01-25,60.25029577534121,A,7.448665142059326,7.595561122894287,7.421956205368042,7.200128388404846,6.604593210220337,5.997258124351501,5.343061349391937
1999-01-26,59.318042948978785,A,7.485759258270264,7.522854614257812,7.454599857330322,7.2331428050994875,6.640405435562133,6.021986565589905,5.358863644599914
1999-01-27,58.53868863424203,A,7.500596046447754,7.448664665222168,7.4865015029907225,7.26912488937378,6.673993120193481,6.047901544570923,5.374814183712005
1999-01-28,59.1401887773028,A,7.83445405960083,7.558465671539307,7.542885732650757,7.319945168495178,6.712923173904419,6.079157285690307,5.393322772979737
1999-01-29,59.18906544764935,A,7.715751647949219,7.597045230865478,7.582948780059814,7.364830327033997,6.751110591888428,6.1087810945510865,5.411830348968506
1999-02-01,59.31498344271828,A,7.611881732940674,7.629688549041748,7.612624835968018,7.401925206184387,6.788852014541626,6.136253881454468,5.430411089658737
1999-02-02,59.1156901869356,A,7.359638214111328,7.604464340209961,7.5636594772338865,7.425295162200928,6.824069900512695,6.157644743919373,5.446952940225601
1999-02-03,59.24352343029991,A,7.700908660888672,7.644526863098145,7.546595764160156,7.446810007095337,6.8624053478240965,6.18393141746521,5.465312260389328
1999-02-04,58.30985058901015,A,7.329959869384766,7.5436280250549315,7.551046848297119,7.455712699890137,6.89332181930542,6.207398481369019,5.481261347532272
1999-02-05,57.345388071312875,P,7.1519060134887695,7.430858898162842,7.51395206451416,7.461276936531067,6.92082558631897,6.227008638381958,5.495246242284775
1999-02-08,56.65338591480034,P,7.29286527633667,7.367055606842041,7.4983720779418945,7.460164141654968,6.953818111419678,6.245655417442322,5.5096767151355746
1999-02-09,56.19810201995065,P,6.988685607910156,7.2928650856018065,7.448664712905884,7.451632285118103,6.975926666259766,6.261557021141052,5.523512073755264
