Date,GRADE,GPS,COO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-09-06,55.024296288344935,B,3.6116793155670166,3.556817960739136,3.5933922052383425,3.620822846889496,3.719572649002075,4.043252019882202,3.994122952222824
1988-09-07,55.13843783496042,B,3.703115224838257,3.5933922290802003,3.6025357961654665,3.618536984920502,3.7214013671875,4.038223102092743,3.9968229401111603
1988-09-08,55.26535626165228,C,3.6573970317840576,3.620822858810425,3.6025357961654665,3.6208228707313537,3.7214013671875,4.0322798204421995,4.0001980853080745
1988-09-09,55.336523358290655,C,3.6573970317840576,3.639109992980957,3.6071075677871702,3.618536961078644,3.7186583423614503,4.025422208309173,4.004025102853775
1988-09-12,55.346993425659235,C,3.6116793155670166,3.648253583908081,3.597963976860046,3.6162510752677917,3.7150009632110597,4.017650246620178,4.006719779968262
1988-09-13,55.20645560289745,B,3.383092403411865,3.602536201477051,3.5796770811080934,3.604821729660034,3.704943132400513,4.005306568145752,4.008271522521973
1988-09-14,54.92030803686765,B,3.2002217769622803,3.5019575119018556,3.547674870491028,3.5865347504615785,3.6921422338485717,3.990219814777374,4.009360791444778
1988-09-15,54.652642544819344,B,3.245939254760742,3.4196659564971923,3.5202444076538084,3.5613900899887083,3.6784269857406615,3.9751330733299257,4.010678647756577
1988-09-16,54.5154956008492,B,3.474526882171631,3.383091926574707,3.511100959777832,3.5522465825080873,3.6628830194473267,3.9646180701255798,4.0133653771877285
1988-09-19,54.41192237399957,B,3.428809404373169,3.3465179443359374,3.497385764122009,3.5431030869483946,3.650082130432129,3.953188714981079,4.0155975842475895
1988-09-20,54.33152231249604,B,3.1545042991638184,3.300800323486328,3.4516682624816895,3.522530233860016,3.6336238765716553,3.9390163087844847,4.016684200763702
1988-09-21,54.39837255402109,B,3.245939254760742,3.3099438190460204,3.405950665473938,3.5042432308197022,3.620822982788086,3.9253010988235473,4.017776116132736
1988-09-22,54.388421500466116,B,3.2002217769622803,3.300800323486328,3.3602331399917604,3.4813844680786135,3.6080220842361452,3.903356721401215,4.018865385055542
1988-09-23,54.2636296533236,B,3.2002217769622803,3.245939302444458,3.3145156145095824,3.4608115911483766,3.5961355543136597,3.884155373573303,4.020180588960647
1988-09-26,54.11266653693132,B,3.1545042991638184,3.191078281402588,3.2687981128692627,3.4333810448646545,3.585163335800171,3.862210998535156,4.020815329551697
1988-09-27,54.19664683604693,B,3.245939254760742,3.2093652725219726,3.2550827980041506,3.4173799395561217,3.5769341802597046,3.8430096530914306,4.022585058212281
1988-09-28,54.159850569883794,B,3.108787298202514,3.181934881210327,3.245939350128174,3.396807110309601,3.5659619855880735,3.8228939604759216,4.022313406467438
1988-09-29,54.1592747338089,B,3.017352104187012,3.1453609466552734,3.223080635070801,3.3716625213623046,3.552246723175049,3.803235456943512,4.021810513734818
1988-09-30,54.08602521711487,B,2.9716343879699707,3.0996434688568115,3.1727913856506347,3.341946172714233,3.535788445472717,3.779919559955597,4.021079032421112
1988-10-03,54.113574129343334,B,3.063070058822632,3.0813566207885743,3.136217451095581,3.316801607608795,3.522987542152405,3.75888952255249,4.020621861219406
1988-10-04,53.744781574214805,B,2.5144600868225098,2.9350607872009276,3.0722130298614503,3.2619406461715696,3.4992144393920896,3.732373385429382,4.017193052768707
1988-10-05,53.50378498358114,B,2.6058948040008545,2.834482288360596,3.0082085847854616,3.2070796251297,3.478184394836426,3.7081431317329407,4.014678590297699
1988-10-06,53.36992447360808,B,2.6973297595977783,2.770477819442749,2.957919383049011,3.1590762615203856,3.455325655937195,3.6875702953338623,4.012621302604675
1988-10-07,53.429179271222004,B,2.8801989555358887,2.7521907329559325,2.9259171009063722,3.120216357707977,3.4370386695861814,3.671569194793701,4.011478360891342
1988-10-10,53.364704525384894,B,2.7887651920318604,2.6973297595977783,2.889343190193176,3.0790706515312194,3.418751668930054,3.6546537566184996,4.008506724834442
1988-10-11,53.466609462890624,B,2.468742609024048,2.688186264038086,2.811623525619507,3.033353161811829,3.393149871826172,3.633623733520508,4.0030206310749055
1988-10-12,53.49445495035223,B,2.423025131225586,2.651612329483032,2.743047308921814,2.994493329524994,3.366633725166321,3.6148795747756957,3.9945628988742827
1988-10-13,53.604291502256366,B,2.7430477142333984,2.660755920410156,2.7156168699264525,2.9693487524986266,3.3483467388153074,3.599335641860962,3.9872481024265287
1988-10-14,53.559891595364796,B,2.6973297595977783,2.6241820812225343,2.6881864070892334,2.9304888963699343,3.328231029510498,3.5851632237434385,3.9813048315048216
1988-10-17,53.46200259500224,B,2.468742609024048,2.5601775646209717,2.628753662109375,2.882485556602478,3.3035435771942137,3.5687049341201784,3.9739900362491607
1988-10-18,53.57986937137414,B,2.5144600868225098,2.569321060180664,2.628753662109375,2.8504833459854124,3.2788561296463015,3.550417952537537,3.966446648836136
1988-10-19,53.659995360419686,B,2.423025131225586,2.569321060180664,2.6104666948318482,2.8093376398086547,3.25233998298645,3.531216621398926,3.9591318547725676
1988-10-20,53.58094929030881,B,2.468742609024048,2.514460039138794,2.587607979774475,2.7727636814117433,3.2294812488555906,3.514758331775665,3.9515884828567507
1988-10-21,53.57839201922558,B,2.560178279876709,2.4870297431945803,2.555605912208557,2.7407615065574644,3.2066225099563597,3.5005859446525576,3.944959454536438
1988-10-24,53.72764899670952,B,2.560178279876709,2.505316877365112,2.532747220993042,2.711045205593109,3.184678134918213,3.4859563517570495,3.9383304262161256
1988-10-25,53.748568734304115,B,2.5144600868225098,2.505316877365112,2.537318968772888,2.6744712471961973,3.162733750343323,3.469955236911774,3.931472806930542
1988-10-26,53.80839995332275,B,2.423025131225586,2.505316877365112,2.537318968772888,2.640183138847351,3.1398750257492067,3.453496949672699,3.924158012866974
1988-10-27,53.80785672722425,B,2.377306699752808,2.4870296955108646,2.500744867324829,2.6081808686256407,3.1124445104599,3.4365814781188964,3.9166146266460418
1988-10-28,53.77181179655486,B,2.377306699752808,2.450455379486084,2.468742561340332,2.578464484214783,3.0868427038192747,3.4201231694221494,3.9088426518440245
1988-10-31,53.674451302160655,B,2.285872459411621,2.3955942153930665,2.4504555463790894,2.539604604244232,3.060326566696167,3.4036648774147036,3.9008420944213866
1988-11-01,53.609393846738016,B,2.240154504776001,2.3407330989837645,2.4230249881744386,2.5258893251419066,3.0338104295730592,3.386749405860901,3.8926129472255706
1988-11-02,53.4813842648252,B,2.057285785675049,2.2675852298736574,2.3864510536193846,2.4984588742256166,3.00272255897522,3.3684624242782593,3.883698042631149
1988-11-03,53.372230497270294,B,1.965850830078125,2.1852940559387206,2.3361618757247924,2.461884927749634,2.968891634941101,3.350632607936859,3.874097377061844
1988-11-04,53.216557801406786,B,1.920133352279663,2.093859386444092,2.272157382965088,2.4138816475868223,2.935060715675354,3.3328027892112733,3.864039535522461
1988-11-07,53.0990007400226,B,1.920133352279663,2.0207115650177,2.2081528902053833,2.3704500555992127,2.899401078224182,3.3163445091247556,3.853753117322922
1988-11-08,53.04394267659713,B,2.011568784713745,1.974994421005249,2.1578637599945067,2.3475913643836974,2.8683132266998292,3.2998862266540527,3.8443810415267943
1988-11-09,53.083666603568304,B,1.965850830078125,1.9567074298858642,2.112146329879761,2.3247326493263243,2.8372253656387327,3.2834279417991636,3.834780375957489
1988-11-10,53.21729808990594,B,2.10300350189209,1.9841379642486572,2.084716010093689,2.292730438709259,2.8088805580139162,3.266512494087219,3.8258654737472533
1988-11-11,53.452934238418635,B,2.1944377422332764,2.03899884223938,2.066429114341736,2.267585837841034,2.7814500856399538,3.250968546867371,3.817864921092987
1988-11-14,53.70736903916966,B,2.1944377422332764,2.0938597202301024,2.0572856426239015,2.253870594501495,2.7540196132659913,3.2367961311340334,3.8100929474830627
1988-11-15,53.85031491923886,B,2.1944377422332764,2.130433511734009,2.052713966369629,2.237869477272034,2.7256747817993165,3.2226237154006956,3.801406627893448
1988-11-16,53.96018833671135,B,2.10300350189209,2.157864046096802,2.057285737991333,2.221868395805359,2.693672547340393,3.2075369572639465,3.7929489040374755
1988-11-17,53.95003785796044,B,1.965850830078125,2.130433511734009,2.057285737991333,2.1967238068580626,2.6598416233062743,3.190621495246887,3.784491173028946
1988-11-18,53.85547489783526,B,1.965850830078125,2.0847161293029783,2.061857485771179,2.1670074343681334,2.6260106992721557,3.172334520816803,3.7758048510551454
1988-11-21,53.72478145304783,B,1.965850830078125,2.038998746871948,2.0664292335510255,2.137291061878204,2.593094129562378,3.154047546386719,3.7671185290813445
1988-11-22,53.547994832130776,B,1.8286985158920288,1.9658509016036987,2.048142206668854,2.10300298333168,2.5620062518119813,3.133474692106247,3.757289280295372
1988-11-23,53.449257445524744,B,1.8744162321090696,1.9201334476470948,2.038998746871948,2.0755725383758543,2.535490140914917,3.1138161873817443,3.748145785331726
1988-11-24,53.426942734554096,B,1.8744162321090696,1.9018465280532837,2.0161400198936463,2.050428014993668,2.5080596804618835,3.0932433331012725,3.7394594699144363
1988-11-25,53.42011463326997,B,1.965850830078125,1.9018465280532837,1.993281328678131,2.0298552215099335,2.4778861594200134,3.07038458943367,3.7300873905420304
1988-11-28,53.39570328905131,B,1.920133352279663,1.8927030324935914,1.9658508896827698,2.0115682661533354,2.4477126383781433,3.048897384405136,3.718886613249779
1988-11-29,53.4872371168064,B,1.920133352279663,1.9109899997711182,1.9384204506874085,1.9955672085285188,2.42302521944046,3.028324548006058,3.7079144221544267
1988-11-30,53.52524704275066,B,1.920133352279663,1.9201334238052368,1.9201334357261657,1.9887095868587494,2.396509101390839,3.0086660420894624,3.696256462931633
1988-12-01,53.565702006145365,B,1.8744162321090696,1.9201334238052368,1.9109899759292603,1.9841378569602965,2.3699929904937744,2.9890075373649596,3.6843699181079863
1988-12-02,53.631355071471624,B,1.920133352279663,1.9109899282455445,1.906418228149414,1.9841378569602965,2.344391222000122,2.9702633881568907,3.672483379840851
1988-12-05,53.67941451974388,B,1.8286985158920288,1.8927029609680175,1.8927029967308044,1.979566115140915,2.3178751063346863,2.9515192210674286,3.6599110811948776
1988-12-06,53.68559957291375,B,1.8286985158920288,1.8744159936904907,1.8927029967308044,1.9704226016998292,2.289530291557312,2.933232235908508,3.6475673687458037
1988-12-07,53.68745513719862,B,1.8286985158920288,1.856129026412964,1.8881312251091003,1.9635649859905242,2.2639285159111022,2.914945250749588,3.63522365629673
1988-12-08,53.669672858555224,B,1.8286985158920288,1.8469854831695556,1.8835594534873963,1.9498497366905212,2.2401554441452025,2.8962010836601255,3.621508424282074
1988-12-09,53.612911776353684,B,1.8286985158920288,1.8286985158920288,1.8698442220687865,1.9315627753734588,2.2172967267036436,2.8765425860881804,3.608021780848503
1988-12-12,53.607077353204495,B,1.8286985158920288,1.8286985158920288,1.8607007384300231,1.9132758140563966,2.1926092958450316,2.8577984189987182,3.594763728380203
1988-12-13,53.64566818063539,B,1.8744162321090696,1.837842059135437,1.856129026412964,1.8972747385501862,2.179808418750763,2.8395114290714263,3.580819905400276
1988-12-14,53.6746469191556,B,1.8744162321090696,1.8469856023788451,1.8515573143959045,1.8858453750610351,2.1651788473129274,2.8216816210746765,3.5661903071403502
1988-12-15,53.66731922766283,B,1.7829806804656982,1.8378420352935791,1.8424137592315675,1.876701867580414,2.146891865730286,2.80110876083374,3.5506463730335236
1988-12-16,53.6946312035625,B,1.8286985158920288,1.8378420352935791,1.8332702755928039,1.869844251871109,2.1258618569374086,2.781450263261795,3.5355596143007277
1988-12-19,53.70002164471068,B,1.7829806804656982,1.828698468208313,1.828698492050171,1.8607007443904877,2.1057461667060853,2.7622489178180696,3.520015680193901
1988-12-20,53.6825083626319,B,1.7829806804656982,1.8104113578796386,1.8241267085075379,1.858414852619171,2.092030928134918,2.742590399980545,3.5049289041757583
1988-12-21,53.669969797463686,B,1.7829806804656982,1.7921242475509644,1.8195549249649048,1.8538430750370025,2.0792300391197203,2.722931882143021,3.4902993220090868
1988-12-22,53.768574692624505,B,1.920133352279663,1.8195547819137574,1.8286984086036682,1.8561289310455322,2.062771751880646,2.7055592453479766,3.4758983093500135
1988-12-23,53.847042343539584,B,1.920133352279663,1.8378417491912842,1.8378418922424316,1.853843057155609,2.0472278237342834,2.687729426622391,3.461954490542412
1988-12-26,53.959538550786284,C,1.920133352279663,1.8652722835540771,1.8469853758811952,1.853843057155609,2.0362556385993957,2.669899607896805,3.448696432709694
1988-12-27,54.00542242047597,C,1.8744162321090696,1.8835593938827515,1.8469853758811952,1.8515572011470796,2.023454761505127,2.6511554455757143,3.434524028301239
1988-12-28,54.113333940702084,C,2.011568784713745,1.9292770147323608,1.8607006311416625,1.8561289727687835,2.01522563457489,2.63378280878067,3.4201230347156524
1988-12-29,54.1474476425524,C,1.965850830078125,1.9384205102920533,1.8789876461029054,1.8607007026672364,2.0051677989959718,2.6173245239257814,3.406407803297043
1988-12-30,54.17672799271782,C,1.965850830078125,1.9475640058517456,1.892702877521515,1.8629865765571594,1.99328125,2.59995187997818,3.393378332853317
1989-01-02,54.18424835940607,C,1.965850830078125,1.956707501411438,1.9109898924827575,1.8698441922664641,1.9813947010040283,2.5830364179611207,3.3796631014347076
1989-01-03,54.21846871939304,C,1.920133352279663,1.9658509254455567,1.924705159664154,1.874415934085846,1.9695081663131715,2.566120958328247,3.3654907011985777
1989-01-04,54.15972611111746,C,1.8744162321090696,1.9384204149246216,1.9338487148284913,1.876701819896698,1.958535988330841,2.549205507040024,3.3515468782186506
1989-01-05,54.07486985849918,C,1.8286985158920288,1.9109899520874023,1.9247052311897277,1.876701819896698,1.9475638246536255,2.5300041675567626,3.3373744666576384
1989-01-06,54.010085553743174,C,1.8286985158920288,1.883559489250183,1.9155617475509643,1.876701819896698,1.93659166097641,2.5117171823978426,3.323202055096626
1989-01-09,53.949192163467195,B,1.8286985158920288,1.856129026412964,1.906418263912201,1.876701819896698,1.927448182106018,2.4938873744010923,3.3094868230819703
1989-01-10,53.92201565910373,B,1.8286985158920288,1.837842059135437,1.9018464922904967,1.874415934085846,1.9192190623283387,2.476514745950699,3.2966859382390976
1989-01-11,53.917096378592966,B,1.8286985158920288,1.8286985158920288,1.8835594654083252,1.8721300482749939,1.9146473169326783,2.458684937953949,3.283199294805527
1989-01-12,53.97710785294461,B,1.8286985158920288,1.8286985158920288,1.8698442339897157,1.8744159400463105,1.9119042706489564,2.4403979527950286,3.270169823765755
1989-01-13,54.03547053288724,B,1.8286985158920288,1.8286985158920288,1.856129002571106,1.8744159400463105,1.9100755739212036,2.4225681447982788,3.257368938922882
1989-01-16,54.084885473813934,B,1.8286985158920288,1.8286985158920288,1.8424137711524964,1.876701831817627,1.9082468771934509,2.4038239777088166,3.2452538055181503
1989-01-17,54.08804497549978,B,1.7829806804656982,1.8195549488067626,1.8286985039711,1.876701831817627,1.90367511510849,2.3859941709041594,3.231767163872719
1989-01-18,54.11336853879471,B,1.7829806804656982,1.8104113817214966,1.8195549488067626,1.876701831817627,1.9000177121162414,2.368621538877487,3.218966276049614
1989-01-19,54.122333129865446,B,1.8286985158920288,1.8104113817214966,1.8195549488067626,1.8721300899982452,1.8945316123962401,2.351706085205078,3.2066225636005403
1989-01-20,54.120244113313326,B,1.8286985158920288,1.8104113817214966,1.8195549488067626,1.8675583481788636,1.8872168278694152,2.3343334567546843,3.1945074301958085
1989-01-23,54.0997761143575,B,1.7829806804656982,1.8012678146362304,1.8149831652641297,1.8607007145881653,1.8789876866340638,2.3165036499500276,3.1830780643224714
1989-01-24,54.12566536556253,B,1.8286985158920288,1.8104113817214966,1.8149831652641297,1.8584148287773132,1.8716729021072387,2.2986738419532777,3.17096293091774
1989-01-25,54.125665678638136,B,1.8286985158920288,1.8195549488067626,1.8149831652641297,1.8492713153362275,1.8661868023872374,2.279929674863815,3.159076388478279
1989-01-26,54.07913893675127,B,1.7372634410858154,1.80126793384552,1.8058396577835083,1.837841945886612,1.8616150546073913,2.2607283389568327,3.1465040796995165
1989-01-27,54.03539398203579,B,1.7372634410858154,1.7829809188842773,1.7966961503028869,1.8264125764369965,1.8570433068275451,2.2415270030498506,3.133474605679512
1989-01-30,54.0129133539377,B,1.7372634410858154,1.7738374710083007,1.7875526428222657,1.814983206987381,1.852471559047699,2.2227828443050384,3.1202165454626085
1989-01-31,53.9850903035564,B,1.7372634410858154,1.755550456047058,1.7829809188842773,1.8058397114276885,1.8506428575515748,2.206324554681778,3.105815561413765
1989-02-01,53.952226578507215,B,1.6915462017059326,1.7281199932098388,1.7738374710083007,1.7966962099075316,1.846985456943512,2.1912377989292144,3.0907288068532943
1989-02-02,53.962889396157976,B,1.6915462017059326,1.7189765453338623,1.7601222395896912,1.7898385941982269,1.8433280563354493,2.175693868398666,3.075413470864296
1989-02-03,54.01225218636398,B,1.7829806804656982,1.7281199932098388,1.755550456047058,1.7875527024269104,1.8396706533432008,2.158778406381607,3.0616982382535936
1989-02-06,54.04083736298394,B,1.7372634410858154,1.7281199932098388,1.7509787321090697,1.7829809486865997,1.8360132551193238,2.1418629467487333,3.0475258308649065
1989-02-07,54.021295362005276,B,1.6458287239074707,1.7098330497741698,1.732691752910614,1.7738374590873718,1.83052716255188,2.12677619099617,3.0328962498903276
1989-02-08,53.94651673845772,B,1.508676052093506,1.6732590198516846,1.7006895065307617,1.7578363358974456,1.8222980165481568,2.1094035589694977,3.0173523288965227
1989-02-09,53.86894869930841,B,1.554393649101257,1.6458285093307494,1.682402527332306,1.7441210925579071,1.8158975648880005,2.0929452776908875,2.998150999546051
1989-02-10,53.731434765277164,B,1.508676052093506,1.590967583656311,1.659543788433075,1.728119969367981,1.8076684188842773,2.0760298204421996,2.9800925970077516
1989-02-13,53.590013996172104,B,1.462959051132202,1.5361067056655884,1.6321133494377136,1.7098329961299896,1.8003536295890807,2.0591143679618837,2.96066268324852
1989-02-14,53.52148362902475,B,1.508676052093506,1.5086761713027954,1.6092546105384826,1.69611776471138,1.7939531803131104,2.041741735935211,2.942375694513321
1989-02-15,53.55598994969725,B,1.508676052093506,1.5086761713027956,1.59096759557724,1.6824025332927703,1.78755273103714,2.025740623474121,2.9243172919750213
1989-02-16,53.56686755362954,B,1.462959051132202,1.4903892517089843,1.5681088805198669,1.664115560054779,1.7802379417419434,2.010196692943573,2.9067160749435423
1989-02-17,53.58820700027261,B,1.462959051132202,1.4812458515167237,1.5361067175865173,1.6458285868167877,1.7729231524467468,1.9951099395751952,2.887514749765396
1989-02-20,53.64214790316015,B,1.462959051132202,1.4812458515167237,1.508676278591156,1.629827505350113,1.7656083631515502,1.979108829498291,2.868999176025391
1989-02-21,53.664771464828306,B,1.4172412157058716,1.4629588842391967,1.4858175277709962,1.609254640340805,1.7564648628234862,1.9681366407871246,2.8502550131082534
1989-02-22,53.66831423307045,B,1.4172412157058716,1.4446719169616697,1.4766740441322326,1.5886817753314972,1.7473213624954225,1.9562501049041747,2.832196618318558
1989-02-23,53.69082064448069,B,1.3715238571166992,1.4263848781585693,1.458387064933777,1.5703947961330413,1.7390922260284425,1.942992045879364,2.815281170606613
1989-02-24,53.75302529613342,B,1.4172412157058716,1.4172413110733033,1.4492435812950135,1.5543936848640443,1.7308630800247193,1.9283624684810639,2.7999658316373823
1989-02-27,53.81400142122782,B,1.4172412157058716,1.408097743988037,1.4446717977523804,1.538392573595047,1.7235482907295228,1.914647228717804,2.7846504926681517
1989-02-28,53.88329135940727,B,1.4172412157058716,1.408097743988037,1.435528314113617,1.5223914623260497,1.7162335014343262,1.9041322147846222,2.768877974152565
1989-03-01,53.93439757872659,B,1.3715238571166992,1.3989542722702026,1.4218130946159362,1.506390345096588,1.7080043649673462,1.8936172020435333,2.7542483884096147
1989-03-02,53.99076518234785,B,1.4172412157058716,1.408097743988037,1.4172413110733033,1.492675095796585,1.6979465222358703,1.880359137058258,2.73984738945961
1989-03-03,54.01983273550953,B,1.4172412157058716,1.408097743988037,1.4126695275306702,1.4743881225585938,1.6878886795043946,1.867558251619339,2.726360737681389
1989-03-06,54.0761659093963,B,1.462959051132202,1.4172413110733033,1.4126695275306702,1.460672903060913,1.6787451934814452,1.8575004160404205,2.7131026750802993
1989-03-07,54.18453760344249,B,1.60011088848114,1.4538152456283568,1.430956494808197,1.4583870112895965,1.6732590866088868,1.8483569240570068,2.6993874382972716
1989-03-08,54.33318467709748,C,1.6458287239074707,1.5086762189865113,1.4538152456283568,1.4652446448802947,1.6659442853927613,1.8405849599838258,2.6859007906913757
1989-03-09,54.46067946784377,C,1.60011088848114,1.5452501535415648,1.476673948764801,1.4675305068492888,1.6586294865608215,1.8318986427783965,2.673328487277031
1989-03-10,54.58989550877997,C,1.60011088848114,1.5818240880966186,1.4949609160423278,1.4721022486686706,1.6513146877288818,1.822297968864441,2.661441956758499
1989-03-13,54.65142198012146,C,1.554393649101257,1.6001110076904292,1.5086761593818663,1.4766739785671232,1.6430855441093444,1.8122401225566864,2.649098237156868
1989-03-14,54.64576712042645,C,1.60011088848114,1.6001110076904292,1.526963126659393,1.481245720386505,1.636685094833374,1.8030966305732727,2.636525933742523
1989-03-15,54.59053733976186,C,1.554393649101257,1.5818239927291866,1.545250105857849,1.4835316002368926,1.6302846431732179,1.7944103157520295,2.623953632712364
1989-03-16,54.56349194587176,C,1.554393649101257,1.5726805448532102,1.5589653491973876,1.4881033301353452,1.6247985458374024,1.7861811852455138,2.611381331682205
1989-03-17,54.471709785517,C,1.4172412157058716,1.5361066102981566,1.5589653491973876,1.4858174383640288,1.6165693998336792,1.7765805304050446,2.598351849913597
1989-03-20,54.41792999617067,C,1.4172412157058716,1.5086761236190793,1.5543935656547545,1.4835315465927124,1.608340253829956,1.767894217967987,2.585779547691345
1989-03-21,54.347992325346326,C,1.4172412157058716,1.4721021890640258,1.5361065983772275,1.4835315465927124,1.600111107826233,1.7596650850772857,2.5732072454690935
1989-03-22,54.32844135975265,B,1.462959051132202,1.4538152694702149,1.5178196310997008,1.485817438364029,1.5927963185310363,1.753721817731857,2.5610921210050583
1989-03-23,54.34095665743663,B,1.508676052093506,1.4446717500686646,1.5086761474609374,1.4926750481128692,1.586395869255066,1.749150069952011,2.5498913389444353
1989-03-24,54.438250611409046,B,1.508676052093506,1.4629587173461913,1.499532663822174,1.497246789932251,1.5799954199790955,1.7450354969501496,2.538919143080711
1989-03-27,54.55775776224707,B,1.554393649101257,1.4903892040252686,1.499532663822174,1.5041044116020204,1.57450932264328,1.7413780999183655,2.528861304521561
1989-03-28,54.74674804318453,C,1.6915462017059326,1.5452502012252807,1.5086761951446532,1.5178196609020234,1.5726806330680847,1.7381778740882874,2.51903205037117
1989-03-29,54.860690171933165,C,1.60011088848114,1.5726805686950684,1.5132479190826416,1.5292490124702454,1.5690232372283937,1.7345204746723173,2.5089742082357405
1989-03-30,54.901946697541725,C,1.60011088848114,1.5909675359725952,1.5178196430206299,1.5383924961090087,1.5644514846801758,1.7294915485382076,2.4980020213127134
1989-03-31,54.97942532783399,C,1.6915462017059326,1.6275415658950805,1.545250141620636,1.5521077454090118,1.561708438396454,1.7244626331329342,2.4877155900001524
1989-04-03,55.00032319446985,C,1.6458287239074707,1.6458285808563233,1.568108892440796,1.5612512290477754,1.5589653992652892,1.7189765429496762,2.4778863370418547
1989-04-04,54.93305964922023,C,1.6458287239074707,1.6366850852966308,1.5909676432609559,1.5635371208190918,1.5553080034255982,1.713490452766418,2.468057084083557
1989-04-05,54.890226768108654,C,1.60011088848114,1.6366850852966308,1.6046828269958495,1.5612512290477754,1.5507362508773803,1.7084615266323087,2.457999241948128
1989-04-06,54.888774340136244,C,1.60011088848114,1.6366850852966308,1.6138263106346131,1.5612512290477754,1.547993199825287,1.7048041272163388,2.447712811231613
1989-04-07,54.813620954285284,C,1.60011088848114,1.618398022651672,1.6229697942733765,1.5612512290477754,1.5452501487731933,1.701146727800369,2.436740624308586
1989-04-10,54.76666924884708,C,1.60011088848114,1.609254455566406,1.6275415182113648,1.5635370910167694,1.5425070977211,1.697489328384399,2.425768437385559
1989-04-11,54.73868245698217,B,1.60011088848114,1.60011088848114,1.6183979868888856,1.5635370910167694,1.5397640466690063,1.6952034521102903,2.4143390721082687
1989-04-12,54.7452566512277,C,1.60011088848114,1.60011088848114,1.6183979868888856,1.5658229529857635,1.5379353404045104,1.692460398674011,2.4031382930278777
1989-04-13,54.73606695347335,C,1.60011088848114,1.60011088848114,1.6183979868888851,1.5681088149547575,1.5361066341400147,1.6897173452377316,2.3914803391695023
1989-04-14,54.76569848408143,B,1.6915462017059326,1.6183979511260982,1.6183979868888851,1.5818240642547605,1.5342779445648194,1.6869742989540097,2.37867944419384
1989-04-17,54.78664587453841,C,1.6458287239074707,1.6275415182113644,1.6183979868888851,1.5932534396648406,1.5324492502212523,1.6842312526702878,2.366564318537712
1989-04-18,54.80852371528391,C,1.60011088848114,1.6275415182113648,1.613826203346252,1.6023969233036042,1.5315348935127258,1.6810310280323026,2.3546777880191803
1989-04-19,54.86803909273774,C,1.6915462017059326,1.6458285808563233,1.6229697346687313,1.6138262808322907,1.5351922965049745,1.6787451565265652,2.343705599308014
1989-04-20,54.907343383295476,C,1.6458287239074707,1.6549721479415893,1.6275415182113644,1.620683914422989,1.5370209980010987,1.6764592814445494,2.3327334094047547
1989-04-21,54.916049221123565,C,1.6458287239074707,1.645828652381897,1.6321133017539977,1.6275415480136872,1.5397640514373778,1.6737162351608275,2.321989811658859
1989-04-24,54.94360990590949,C,1.6458287239074707,1.645828652381897,1.6366850852966308,1.6321133017539977,1.5434214448928834,1.6718875372409818,2.3117033791542054
1989-04-25,54.932427376402636,C,1.554393649101257,1.6366852045059204,1.6321133613586425,1.625255674123764,1.5443357968330382,1.669144488573074,2.3011883622407914
1989-04-26,54.85761985601629,C,1.554393649101257,1.6092546939849854,1.6275416374206544,1.62296981215477,1.5452501487731933,1.6664014399051663,2.2906733453273773
1989-04-27,54.81408208431005,B,1.554393649101257,1.5909676790237426,1.622969913482666,1.6206839501857757,1.5470788407325744,1.6636583912372587,2.2799297374486924
1989-04-28,54.75937134501223,B,1.554393649101257,1.5726806640625,1.6092546582221985,1.613826322555542,1.5489075326919555,1.6609153425693508,2.268728964328766
1989-05-01,54.72458450805049,B,1.60011088848114,1.5635370969772338,1.6046828746795654,1.6115404307842254,1.5516505694389344,1.658629466295242,2.2582139426469805
1989-05-02,54.73538714201049,B,1.554393649101257,1.5635370969772338,1.600111150741577,1.6069686770439149,1.554393618106842,1.6554292404651638,2.247470334768295
1989-05-03,54.81451243473569,B,1.6915462017059326,1.5909676074981687,1.600111150741577,1.6115404427051545,1.5598797178268433,1.6536005401611324,2.237641080617905
1989-05-04,54.892103732475704,B,1.6915462017059326,1.618398118019104,1.6046828985214234,1.6161122083663941,1.566280164718628,1.6526861953735348,2.2268974781036377
1989-05-05,54.98695359744401,C,1.6915462017059326,1.645828628540039,1.6092546463012696,1.6206839740276338,1.5717662644386292,1.6513146722316738,2.2163824677467345
1989-05-08,55.02515587108948,C,1.6458287239074707,1.6549721956253052,1.6092546463012696,1.6229698657989502,1.576338014602661,1.6499431526660917,2.206096035242081
1989-05-09,55.082497777951225,C,1.6458287239074707,1.6732592105865478,1.6183981537818908,1.6252557575702666,1.5809097647666932,1.6485716331005094,2.1955810165405274
1989-05-10,55.105976630601795,C,1.7372634410858154,1.6824026584625245,1.6366851329803467,1.6321133852005005,1.5882245564460755,1.6481144607067106,2.1855231714248657
1989-05-11,55.09382785317502,C,1.6915462017059326,1.6824026584625245,1.6504003882408143,1.6366851508617402,1.5937106561660768,1.6458285892009732,2.175693917274475
1989-05-12,55.07600158807446,C,1.6915462017059326,1.6824026584625245,1.6641156435012818,1.6366851508617402,1.5991967558860778,1.643542717695236,2.1656360721588133
1989-05-15,55.10424572353696,C,1.7372634410858154,1.7006896018981934,1.6778308987617492,1.6412568867206574,1.6046828436851501,1.6417140185832975,2.1558068132400514
