Date,GRADE,GPS,BA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1989-08-09,66.85653651265352,A,9.456334114074709,9.19439697265625,9.185517501831054,9.161100292205813,9.046853752136231,8.899215660095216,8.107923612594604
1989-08-10,66.90340946279095,A,9.434138298034668,9.300948333740234,9.205496025085449,9.18329839706421,9.046113815307617,8.917056016921997,8.11731817483902
1989-08-11,66.94106431692073,A,9.278751373291016,9.371982383728028,9.201056671142577,9.197727155685426,9.045225944519043,8.933342504501343,8.126213581562043
1989-08-14,66.9649639571286,A,9.3323335647583,9.413776397705078,9.204195690155029,9.210395479202273,9.052809143066407,8.950311913490296,8.135596194267272
1989-08-15,66.95337214810444,A,9.466290473937988,9.393569564819336,9.245147800445556,9.236421060562135,9.060407638549805,8.966119937896728,8.14550239086151
1989-08-16,66.94852531461703,A,9.488615036010742,9.400025749206543,9.297211360931396,9.259123134613038,9.066676807403564,8.981709847450256,8.15581260919571
1989-08-17,66.94218422764646,A,9.466290473937988,9.406456184387206,9.35370225906372,9.26960997581482,9.072795486450195,8.996340937614441,8.16623046875
1989-08-18,66.9588005587077,A,9.555593490600586,9.46182460784912,9.416903495788574,9.281232404708863,9.083955917358399,9.011570801734925,8.177972011566162
1989-08-21,66.97067934993366,A,9.600250244140623,9.515407943725586,9.464592170715331,9.295087671279907,9.091273860931397,9.027982835769654,8.190229227542877
1989-08-22,66.95910924382194,A,9.421636581420898,9.506477165222169,9.450023365020751,9.303341817855834,9.097683334350586,9.041431789398194,8.201300985813141
1989-08-23,66.94986261707493,A,9.488615036010742,9.506477165222169,9.453251457214355,9.319384479522705,9.103656520843506,9.054520683288574,8.213146212100982
1989-08-24,66.97297988637646,A,9.868159294128418,9.586850929260255,9.49665355682373,9.35107479095459,9.121660118103028,9.071699295043945,8.226304376125336
1989-08-25,66.9824360022407,A,9.845836639404297,9.644899559020995,9.553362083435058,9.377209377288818,9.140105228424073,9.08880178451538,8.239131634235383
1989-08-28,66.99299155616505,A,9.868159294128418,9.698481369018555,9.60694465637207,9.40557017326355,9.156776943206786,9.105980396270752,8.252289798259735
1989-08-29,67.00726944314785,A,9.555593490600586,9.725272750854492,9.61587495803833,9.430511379241944,9.168973236083984,9.119297742843628,8.263885133266449
1989-08-30,67.02467127288087,A,9.689553260803224,9.765460395812989,9.635968780517578,9.46659007072449,9.186068572998046,9.133660497665405,8.275638599395752
1989-08-31,67.0104533317341,A,9.778850555419922,9.747598648071289,9.667224788665772,9.510463523864747,9.20051019668579,9.149504671096802,8.287838551998139
1989-09-01,67.01605100238443,A,10.069089889526367,9.792249298095703,9.71857442855835,9.567738962173463,9.218092880249024,9.166044406890869,8.301928284168243
1989-09-04,67.02022817101071,A,10.069089889526367,9.832435417175294,9.765458393096925,9.615025281906128,9.236563568115235,9.18228995323181,8.316675884723663
1989-09-05,67.04698755532931,A,10.09142017364502,9.93960075378418,9.832436752319335,9.641230058670043,9.256368713378906,9.197140522003174,8.33102345943451
1989-09-06,67.05162890711377,A,9.912806510925291,9.984251403808594,9.874855899810791,9.664053678512573,9.279260921478272,9.21005781173706,8.344331774711609
1989-09-07,67.0466677946677,A,9.82350254058838,9.993181800842285,9.870390224456788,9.68352189064026,9.30303077697754,9.222670555114746,8.357339761257172
1989-09-08,67.02813310958618,A,9.935139656066896,9.96639175415039,9.879320526123047,9.716341304779053,9.331253299713135,9.236105403900147,8.370540435314178
1989-09-11,66.98827768334714,A,9.667224884033203,9.886018753051758,9.859227085113526,9.733085870742798,9.350565853118896,9.247449598312379,8.381378209590912
1989-09-12,66.965657696063,A,9.912806510925291,9.850296020507812,9.894948387145996,9.755411672592164,9.3747900390625,9.261543855667114,8.393736267089844
1989-09-13,66.96476525187691,A,10.02444076538086,9.872622871398926,9.92843713760376,9.782202959060669,9.401690731048584,9.274694833755493,8.40694487810135
1989-09-14,66.96864328654374,A,9.935139656066896,9.89495029449463,9.944066047668457,9.805645418167114,9.427693328857423,9.284893131256103,8.41992627620697
1989-09-15,66.97055699492857,A,10.09142017364502,9.926206398010255,9.946299076080322,9.832436752319335,9.453269901275634,9.296507081985474,8.433689076900482
1989-09-18,67.00852010832672,A,10.203052520751951,10.033371925354004,9.95969533920288,9.862576866149903,9.480635223388672,9.307766199111938,8.448448622226715
1989-09-19,67.03242292755442,A,10.381659507751465,10.127142524719238,9.988719272613526,9.91057801246643,9.509352836608887,9.319340200424195,8.464320495128632
1989-09-20,67.05400935927481,A,10.470964431762695,10.216447257995606,10.044535064697266,9.959695482254029,9.538968601226806,9.33254285812378,8.480638892650605
1989-09-21,67.08150626427,A,10.448637962341309,10.319146919250489,10.107048606872558,9.988719415664672,9.568137836456298,9.346993370056152,8.496918740272521
1989-09-22,67.10723760359598,A,10.515616416931152,10.403986167907714,10.165096282958984,10.022208404541015,9.598646640777588,9.361966600418091,8.513752787113189
1989-09-25,67.10950592011947,A,10.359330177307127,10.43524169921875,10.234306812286377,10.04676694869995,9.624253902435303,9.375732116699218,8.529805402755738
1989-09-26,67.0962596721498,A,10.270029067993164,10.41291561126709,10.270029067993164,10.08248872756958,9.65073890686035,9.38890067100525,8.54599627494812
1989-09-27,67.07433608037644,A,10.292354583740234,10.377193641662597,10.296820449829102,10.11262879371643,9.675894527435302,9.40258840560913,8.563249015808106
1989-09-28,67.0456924916721,A,10.247700691223145,10.337006187438964,10.328076553344726,10.136071300506591,9.69571746826172,9.413165855407716,8.579912993907929
1989-09-29,67.00093930238944,A,10.180728912353516,10.270028686523437,10.337007427215577,10.141653251647949,9.712869148254395,9.420261793136596,8.595876636505126
1989-10-02,66.9619970138158,A,10.11374568939209,10.22091178894043,10.32807674407959,10.143886041641235,9.728681163787842,9.424764118194581,8.611505362987518
1989-10-03,66.97210704823807,A,10.671907424926758,10.30128746032715,10.357101535797119,10.172910404205322,9.75698823928833,9.433960151672363,8.63043658733368
1989-10-04,66.98317227772344,A,10.62725067138672,10.368266677856445,10.372730159759522,10.208632612228394,9.786178016662598,9.44448543548584,8.648632838726044
1989-10-05,66.99296053505282,A,10.493294715881348,10.417385482788086,10.377195835113525,10.242122220993043,9.81135684967041,9.454115142822266,8.665428376197815
1989-10-06,67.01738283132846,A,10.493294715881348,10.479898643493652,10.374963665008545,10.270029973983764,9.834759845733643,9.463892793655395,8.682443194389343
1989-10-09,67.05076073867149,A,10.448637962341309,10.546877098083495,10.383894443511963,10.30910062789917,9.857713737487792,9.473667821884156,8.699234728813172
1989-10-10,67.03263754651556,A,10.426315307617188,10.497758674621583,10.399523067474366,10.334776067733765,9.885104656219482,9.484551544189452,8.71649941444397
1989-10-11,67.03050807611676,A,10.62725067138672,10.497758674621583,10.433012676239013,10.364916563034058,9.91829008102417,9.49714864730835,8.734622585773469
1989-10-12,67.0668628829207,A,10.96214771270752,10.591529273986817,10.504457378387452,10.41626696586609,9.959505405426025,9.512946739196778,8.754274051189423
1989-10-13,67.04915450196398,A,10.247700691223145,10.542410469055175,10.511154556274414,10.424080991744995,9.985987796783448,9.520712394714355,8.769987807273864
1989-10-16,67.05178774092819,A,10.582597732543944,10.569202423095703,10.5580397605896,10.443058252334595,10.015172481536865,9.531827020645142,8.787814605236054
1989-10-17,67.0406829053514,A,10.448637962341309,10.573666954040528,10.535712814331054,10.446407175064087,10.032798748016358,9.540418205261231,8.805190904140472
1989-10-18,67.00171829355324,A,10.314678192138672,10.511152458190917,10.50445556640625,10.438592863082885,10.049965629577637,9.548409690856934,8.821605021953582
1989-10-19,66.93908856594781,P,10.470964431762695,10.412915802001953,10.502222537994385,10.439709186553955,10.070702152252197,9.558407983779908,8.837996501922607
1989-10-20,66.9478905391263,P,10.448637962341309,10.453103256225585,10.497756862640381,10.436360263824463,10.094099884033204,9.569662914276122,8.854495656490325
1989-10-23,66.91903067790606,P,10.292354583740234,10.395054626464844,10.482128524780274,10.433011484146117,10.113300304412842,9.583054723739624,8.87021339416504
1989-10-24,66.91671876410119,P,10.292354583740234,10.36379795074463,10.468732452392578,10.434127759933471,10.129821586608887,9.595114612579346,8.886296591758729
1989-10-25,66.92391496452505,P,10.270029067993164,10.354868125915527,10.433010292053222,10.433011484146117,10.145449867248535,9.60606333732605,8.901756496429444
1989-10-26,66.89333145347426,P,9.935139656066896,10.247703170776367,10.33030948638916,10.417383432388306,10.154826850891114,9.613811168670654,8.91561503648758
1989-10-27,66.84674931687603,P,9.756529808044434,10.109281539916992,10.281192398071289,10.396173477172852,10.15884557723999,9.621400747299194,8.929384603500367
1989-10-30,66.80978555531124,P,9.73419952392578,9.997650527954102,10.196352577209472,10.377196168899536,10.161524562835693,9.626399211883545,8.943846569061279
1989-10-31,66.79157504305311,P,10.046765327453612,9.948532676696777,10.156165313720702,10.34593906402588,10.174027137756347,9.635855236053466,8.959286589622497
1989-11-01,66.77536874609893,P,10.02444076538086,9.899415016174316,10.127141571044922,10.315798568725587,10.18474365234375,9.644200086593628,8.973664758205414
1989-11-02,66.79768747448806,P,10.069089889526367,9.926205062866211,10.086954116821289,10.294588327407837,10.188762264251709,9.655211191177369,8.987169713974
1989-11-03,66.82922885301262,P,10.136067390441896,10.002112579345702,10.055697059631347,10.276726961135864,10.194566879272461,9.667336053848267,9.000863361358643
1989-11-06,66.83715502995618,P,9.73419952392578,10.002112579345702,9.999881553649903,10.241005039215088,10.191887683868408,9.674332313537597,9.012766978740693
1989-11-07,66.8093622742834,P,9.57791805267334,9.90834312438965,9.928437900543212,10.198585176467896,10.192334175109863,9.680653705596924,9.023596787452698
1989-11-08,66.79613841194508,P,9.778850555419922,9.859225082397462,9.879320049285889,10.156165170669556,10.194120121002197,9.690094347000121,9.035138876438142
1989-11-09,66.78219900308672,P,9.890480995178224,9.823503303527833,9.874854183197021,10.10258183479309,10.196352729797363,9.698431463241578,9.047458424568177
1989-11-10,66.77170170386063,P,10.002121925354004,9.796714210510254,9.89941339492798,10.090302896499633,10.195013370513916,9.70655312538147,9.060263059139253
1989-11-13,66.79669665935401,P,10.033536911010742,9.856581687927246,9.929347133636474,10.062849855422973,10.194302310943604,9.71543293952942,9.073210060596466
1989-11-14,66.8299976798421,P,9.943750381469728,9.929748153686523,9.919045639038085,10.037605476379394,10.191348915100098,9.723858814239502,9.085487458705902
1989-11-15,66.8632137128649,A,10.078433990478516,9.989664840698243,9.924444961547852,10.025793266296386,10.194661464691162,9.736961193084717,9.098732514381409
1989-11-16,66.89328466095755,A,10.145771026611328,10.040722846984863,9.932113075256348,10.009533596038818,10.201106834411622,9.75206880569458,9.11253493309021
1989-11-17,66.92739238355087,A,10.415128707885742,10.123324203491212,9.960019207000732,10.00785813331604,10.210706615447998,9.770979957580566,9.127831242084504
1989-11-20,66.98146261929149,A,10.684494972229004,10.253515815734863,10.055048751831055,10.02746515274048,10.231052017211914,9.790808935165405,9.144842166900634
1989-11-21,67.02005430039503,A,10.370232582092283,10.338812255859375,10.13428020477295,10.03135905265808,10.240200538635253,9.807495288848877,9.15991399526596
1989-11-22,67.04793586691359,A,10.48246955871582,10.419619369506837,10.20464210510254,10.041981077194214,10.249361114501953,9.825525922775268,9.175620582103729
1989-11-23,67.07518375887223,A,10.48246955871582,10.486959075927734,10.2638409614563,10.06934757232666,10.260307712554932,9.844000520706176,9.191474256515503
1989-11-24,67.08433187114933,A,10.594704627990724,10.52287425994873,10.32309923171997,10.111256313323974,10.270373401641846,9.86182165145874,9.207447776794433
1989-11-27,67.0548006608186,A,10.549811363220217,10.495937538146974,10.374726676940918,10.152036905288696,10.27730857849121,9.878971900939941,9.223196830749512
1989-11-28,67.06168699270223,A,10.729385375976562,10.56776809692383,10.4532901763916,10.186167907714843,10.284263095855714,9.8968079662323,9.239402403831482
1989-11-29,67.06223543262223,A,10.729385375976562,10.617151260375978,10.518385314941407,10.221415138244629,10.28943151473999,9.914200057983399,9.25626999616623
1989-11-30,67.06279147484456,A,10.774269104003906,10.675511169433594,10.581235122680663,10.256674098968507,10.295944137573242,9.932040987014771,9.273362007141113
1989-12-01,67.07797077320824,A,11.043638229370115,10.765297889709473,10.6440860748291,10.302052640914917,10.306504573822021,9.952575607299805,9.292610020637513
1989-12-04,67.09433460219387,A,10.886504173278809,10.832636451721191,10.664286994934082,10.359667873382568,10.317048053741456,9.97065097808838,9.311145901679993
1989-12-05,67.10809693775242,A,10.998738288879396,10.886507034301758,10.727137565612793,10.430708885192871,10.331622238159179,9.991180572509766,9.329728043079376
1989-12-06,67.1145859503276,A,10.908949851989746,10.922419929504395,10.769785594940185,10.487213850021362,10.34395414352417,10.009924335479736,9.347787690162658
1989-12-07,67.1103787769874,A,10.864060401916504,10.940378189086914,10.807944679260254,10.535892820358276,10.356281337738038,10.025999402999878,9.364740180969239
1989-12-08,67.07582043613746,A,10.774269104003906,10.886504364013671,10.825901126861572,10.574500179290771,10.368152141571045,10.04051064491272,9.380287449359894
1989-12-11,67.03986644373607,A,10.572251319885254,10.82365379333496,10.828145122528076,10.601435899734497,10.377322254180909,10.053001708984375,9.394677515029906
1989-12-12,66.98171571576795,A,10.549811363220217,10.733868408203126,10.810187721252442,10.631738948822022,10.374880332946777,10.065934286117553,9.408955380916595
1989-12-13,66.93893140723803,A,10.572251319885254,10.666528701782227,10.79447431564331,10.656429815292359,10.373780345916748,10.079979181289673,9.42356612443924
1989-12-14,66.89823700288427,P,10.48246955871582,10.59021053314209,10.765294361114503,10.673264741897583,10.373563842773438,10.092460346221923,9.437654395103454
1989-12-15,66.8756513397138,P,10.594704627990724,10.554297637939452,10.720401000976564,10.682243537902831,10.375592041015626,10.105175943374634,9.45149472475052
1989-12-18,66.84467437225055,P,10.280454635620115,10.495938301086426,10.659796047210694,10.662041521072387,10.372228374481201,10.114971055984498,9.463543119430541
1989-12-19,66.83201500151257,P,10.325345993041992,10.45104522705078,10.592456817626953,10.659797191619873,10.370208988189697,10.12765682220459,9.475742409229278
1989-12-20,66.8064586589386,P,10.235554695129396,10.38370590209961,10.52511730194092,10.647451448440552,10.362375068664551,10.14033257484436,9.486830704212188
1989-12-21,66.80634877735014,P,10.50491714477539,10.388195419311524,10.489202976226808,10.64857382774353,10.353230457305909,10.156367931365967,9.498603799343108
1989-12-22,66.7972438875161,P,10.325345993041992,10.334323692321778,10.444310665130617,10.635105895996094,10.354783363342285,10.170385580062867,9.510361742973327
1989-12-25,66.81400083777012,P,10.325345993041992,10.343301963806152,10.41962013244629,10.623882627487182,10.349638328552246,10.182405405044555,9.523075931072235
1989-12-26,66.82884013663464,P,10.48246955871582,10.374726676940918,10.41288595199585,10.611536836624145,10.350314960479736,10.191556854248047,9.536649305820465
1989-12-27,66.8389939028675,P,10.235554695129396,10.374726676940918,10.379216289520263,10.586845302581787,10.34873249053955,10.199349060058594,9.549282360076905
1989-12-28,66.83769363656742,P,10.415128707885742,10.356768989562989,10.372482204437256,10.568888282775879,10.347615776062012,10.209158964157105,9.56310749053955
1989-12-29,66.86338719602378,P,10.662043571472168,10.424108505249023,10.3792160987854,10.549808549880982,10.351883888244629,10.222991886138916,9.578167195320129
1990-01-01,66.88971655181759,P,10.662043571472168,10.491448020935058,10.417374992370606,10.538585519790649,10.359277667999267,10.236288986206056,9.593300449848176
1990-01-02,66.92955949548683,A,11.043638229370115,10.603681755065917,10.489204216003419,10.540830516815186,10.374303340911865,10.252062463760376,9.609091200828551
1990-01-03,67.0103460052453,A,11.312990188598633,10.819168853759766,10.596947765350341,10.56103253364563,10.395162563323975,10.270306215286254,9.626008031368256
1990-01-04,67.07585884499024,A,11.268095970153809,10.989762306213379,10.673265647888183,10.581234312057495,10.421821689605713,10.288324270248413,9.642332603931427
1990-01-05,67.10927790688794,A,11.110973358154297,11.079548263549805,10.751828384399413,10.598069524765014,10.44891056060791,10.30387806892395,9.657724435329436
1990-01-08,67.14790917227702,A,11.245649337768556,11.196269416809082,10.84385871887207,10.63173942565918,10.479139556884766,10.32033205986023,9.674157447814942
1990-01-09,67.14455064117598,A,11.110973358154297,11.209736442565918,10.906709098815918,10.659797525405883,10.50042371749878,10.337225427627564,9.689328608512879
1990-01-10,67.11360139228296,A,11.15586280822754,11.1783109664917,10.998739910125732,10.688978099822998,10.523052158355712,10.353897905349731,9.704209294319153
1990-01-11,67.07439149591617,A,10.998738288879396,11.124439430236817,11.057100868225097,10.714791536331177,10.541645126342774,10.365203695297241,9.718451495170592
1990-01-12,67.0297507715524,A,10.774269104003906,11.05709857940674,11.068323421478272,10.723769760131836,10.554409160614014,10.374488019943238,9.73164490222931
1990-01-15,66.96825281751957,A,10.662043571472168,10.94037742614746,11.068323421478272,10.742849206924438,10.572966041564941,10.382426862716676,9.744203629493713
1990-01-16,66.93657398730653,A,10.75182056427002,10.868546867370606,11.039141654968262,10.76417293548584,10.596444091796876,10.39438913345337,9.756843438148499
1990-01-17,66.90304917774225,P,10.819169044494627,10.801208114624023,10.989759540557861,10.793353652954101,10.617250461578369,10.405685291290283,9.769672894477845
1990-01-18,66.88197699923695,P,10.774269104003906,10.756314277648926,10.94037685394287,10.806821250915528,10.634926223754883,10.415639476776123,9.782572073936462
1990-01-19,66.8941886283293,P,10.931400299072266,10.787740516662598,10.922419548034668,10.83712396621704,10.653511791229247,10.424262580871583,9.795153493881225
1990-01-22,66.88917469529082,P,10.639598846435549,10.783251571655274,10.861814498901367,10.852836608886719,10.665633029937744,10.429967670440673,9.806128811836242
1990-01-23,66.87101810870062,P,10.594704627990724,10.751828384399413,10.81018762588501,10.858448362350464,10.678652114868164,10.43500051498413,9.816070518493653
1990-01-24,66.86436427023462,P,10.70693302154541,10.72938117980957,10.765294647216797,10.882017278671265,10.691222095489502,10.442941780090331,9.826499795913696
1990-01-25,66.84177440768191,P,10.415128707885742,10.657553100585938,10.706933689117431,10.882017278671265,10.69660924911499,10.448858041763305,9.835764298439026
1990-01-26,66.79579985797166,P,10.392685890197754,10.549810218811036,10.668775367736817,10.868549394607545,10.69616039276123,10.453433504104614,9.84476945400238
1990-01-29,66.77322441222077,P,10.30289363861084,10.482469177246093,10.632860374450683,10.850591897964478,10.688528366088867,10.459790191650391,9.853619894981385
1990-01-30,66.76430942563715,P,10.46002197265625,10.455532646179199,10.603680515289307,10.821411085128783,10.690324153900146,10.4652623462677,9.863403100967407
1990-01-31,66.74937208620057,P,10.639598846435549,10.442065811157226,10.585723495483398,10.78774151802063,10.693466739654541,10.471413927078247,9.87305438041687
1990-02-01,66.78715987006723,P,10.998738288879396,10.55878772735596,10.608170413970948,10.77427363395691,10.703792114257812,10.482049913406373,9.883471522331238
1990-02-02,66.84379386429198,P,11.178302764892578,10.715911102294923,10.632860660552979,10.777640104293823,10.71546407699585,10.492918739318847,9.89471291065216
1990-02-05,66.91306144458075,A,11.33543586730957,10.92241954803467,10.702444362640382,10.782129430770874,10.731176567077636,10.504242572784424,9.906004385948181
1990-02-06,66.97345230847941,A,11.402769088745115,11.110968971252442,10.78325080871582,10.796719217300415,10.744644241333008,10.51445366859436,9.916896934509277
1990-02-07,67.02441927825919,A,11.402769088745115,11.263603019714356,10.85283441543579,10.809064531326294,10.75811191558838,10.523771715164184,9.928157286643982
1990-02-08,67.02806584013364,A,11.22320556640625,11.308496475219725,10.933642101287841,10.820287895202636,10.767090644836426,10.531517391204835,9.939255380630494
1990-02-09,67.0151253488002,A,11.20075225830078,11.312986373901365,11.014448738098144,10.84161205291748,10.770232925415039,10.538368749618531,9.95016767501831
1990-02-12,66.99243891399475,A,11.232329368591309,11.292365074157713,11.107392311096191,10.870126342773437,10.77714942932129,10.547098741531372,9.961415429115295
1990-02-13,66.96434960890755,A,11.2097749710083,11.25376625061035,11.182367610931397,10.893024063110351,10.781370162963867,10.556496200561524,9.972698435783386
1990-02-14,66.95838415093617,A,11.457877159118652,11.264787864685058,11.264195442199707,10.924959468841553,10.792348709106445,10.568151426315307,9.985369915962218
1990-02-15,66.96449632632583,A,11.457877159118652,11.31172218322754,11.310109329223632,10.95913987159729,10.804225044250488,10.580253190994263,9.99670952320099
1990-02-16,66.96379879750684,A,11.34510612487793,11.340592956542968,11.326789665222169,10.979825162887574,10.815641784667969,10.591896963119506,10.006079378128051
1990-02-19,66.95961466650748,A,11.34510612487793,11.363148307800293,11.327756690979005,11.015100526809693,10.831098880767822,10.604210567474365,10.014487342834473
1990-02-20,66.93755364360395,A,11.097006797790527,11.340594673156739,11.297180461883546,11.040215635299683,10.842042789459228,10.608461561203002,10.021210856437683
1990-02-21,66.88136140023687,P,10.916565895080566,11.23233242034912,11.24856014251709,11.05069727897644,10.848929080963135,10.611354713439942,10.027920074462891
1990-02-22,66.83713777584585,P,10.939119338989258,11.128580856323243,11.22015151977539,11.076896810531617,10.858062076568604,10.61581295967102,10.034964051246643
1990-02-23,66.79954401694316,P,10.82634162902832,11.02482795715332,11.182710456848145,11.098579597473144,10.862694816589356,10.61914342880249,10.041518111228942
1990-02-26,66.77997357261503,P,11.029338836669922,10.96167449951172,11.162411403656005,11.134901857376098,10.877672500610352,10.624950437545776,10.049309129714965
1990-02-27,66.79609605484731,P,11.119551658630373,10.966183471679688,11.153389072418213,11.167878341674804,10.893556613922119,10.631882801055909,10.058217172622681
1990-02-28,66.85751577978415,P,11.525548934936523,11.08798007965088,11.16015625,11.212175846099854,10.919356498718262,10.640865783691407,10.069007215499878
1990-03-01,66.9137879807266,A,11.728540420532228,11.245864295959473,11.187222576141357,11.248665952682495,10.943828964233399,10.648529710769653,10.080738224983214
1990-03-02,66.98461770085191,A,11.705981254577637,11.421792221069335,11.223310089111328,11.275049877166747,10.971441669464111,10.663112516403197,10.091912455558777
1990-03-05,67.02856149554368,A,11.728540420532228,11.561632537841799,11.261653518676757,11.29470510482788,10.999505558013915,10.67457194328308,10.103199481964111
1990-03-06,67.06408165935677,A,11.77364730834961,11.692451667785646,11.329317569732666,11.313249015808106,11.025329113006592,10.687822036743164,10.114120121002196
1990-03-07,67.0822356399906,A,11.931532859802246,11.77364845275879,11.430814266204834,11.339687204360962,11.059248676300049,10.7039905834198,10.126200137138367
1990-03-08,67.10336488824481,A,12.111971855163574,11.850334739685058,11.548099517822266,11.384125518798829,11.093185539245605,10.720400657653808,10.139404320716858
1990-03-09,67.12595571408029,A,12.224745750427246,11.95408763885498,11.687939929962159,11.435325193405152,11.124439582824706,10.738161735534668,10.153912324905395
1990-03-12,67.14692143141257,A,12.089418411254885,12.026263236999512,11.793947887420654,11.47817964553833,11.152987079620361,10.756132373809814,10.169593548774719
1990-03-13,67.15146601223795,A,11.999191284179688,12.071372032165527,11.881911849975586,11.517650461196899,11.172098140716553,10.77320074081421,10.184157676696778
1990-03-14,67.1447034925039,A,12.179638862609863,12.12099323272705,11.94732084274292,11.55373854637146,11.189431114196777,10.792296838760375,10.199180088043214
1990-03-15,67.1255000580798,A,12.15708065032959,12.130014991760254,11.990174865722656,11.588698720932006,11.207210807800292,10.814516248703002,10.21416370868683
1990-03-16,67.13177868088671,A,12.585625648498535,12.202190971374511,12.078139305114746,11.650724697113038,11.236703853607178,10.842807207107544,10.23210397720337
1990-03-19,67.17029932644148,A,12.90139389038086,12.364586067199706,12.195424652099609,11.728539085388183,11.269818744659425,10.874479150772094,10.25043918132782
1990-03-20,67.21214305058113,A,12.720949172973633,12.508937644958497,12.290154838562012,11.809736204147338,11.30201826095581,10.901220989227294,10.26853811264038
1990-03-21,67.25881289067303,A,12.833723068237305,12.639754486083984,12.380373859405518,11.905594062805175,11.335575466156007,10.92931381225586,10.286756949424744
1990-03-22,67.31234179166255,A,12.856280326843262,12.779594421386719,12.454804706573487,12.001452112197876,11.372726306915283,10.957185716629029,10.306198453903198
1990-03-23,67.34942306289648,A,13.217162132263184,12.90590171813965,12.55404634475708,12.12099313735962,11.421584167480468,10.987996664047241,10.327666358947754
1990-03-26,67.34383462598811,A,12.991607666015623,12.923944473266602,12.644265270233154,12.219106578826905,11.468175449371337,11.02057074546814,10.34745152950287
1990-03-27,67.36384595797988,A,13.126938819885254,13.005142402648925,12.757040023803711,12.31947593688965,11.515677814483643,11.056060953140259,10.36835732936859
1990-03-28,67.3712296396342,A,13.149502754211426,13.06829833984375,12.854026412963867,12.400673627853394,11.562284488677978,11.089767475128173,10.389930911064148
1990-03-29,67.36502298874866,A,13.059273719787598,13.108897018432618,12.944245719909668,12.467210292816162,11.607984580993651,11.121455402374268,10.409943432807923
1990-03-30,67.31436127747882,A,12.946511268615724,13.054766845703124,12.980334281921387,12.529236793518066,11.648286800384522,11.150899295806886,10.428726210594178
1990-04-02,67.28128676844298,A,12.878839492797852,13.03221321105957,12.978078842163086,12.586751747131348,11.693071613311767,11.179352321624755,10.447392630577088
1990-04-03,67.25842561852612,A,13.217162132263184,13.050257873535156,13.02770013809204,12.658927488327027,11.745520763397217,11.21208643913269,10.467972626686096
1990-04-04,67.2248479273433,A,12.991607666015623,13.018678855895995,13.043488597869873,12.711931228637695,11.79121425628662,11.241218175888061,10.48908968448639
1990-04-05,67.21721079325793,A,13.149502754211426,13.036724662780761,13.072810840606689,12.763807773590088,11.845901737213135,11.271255493164062,10.511662149429322
1990-04-06,67.22976941296953,A,13.149502754211426,13.077322959899902,13.066044902801513,12.810045623779297,11.901038074493409,11.29859923362732,10.534789595603943
1990-04-09,67.24077628871814,A,13.059273719787598,13.113409805297852,13.072811508178711,12.858538389205933,11.956165676116944,11.322347021102905,10.556577978134156
1990-04-10,67.2159201576198,A,13.014165878295898,13.072810554504395,13.061534214019776,12.909287118911744,12.007248554229736,11.348786354064941,10.578140821456909
1990-04-11,67.21622490246187,A,13.081830978393556,13.09085521697998,13.054767036437989,12.954396724700928,12.056093196868897,11.374779968261718,10.600152945518493
1990-04-12,67.2054815841198,A,13.194600105285645,13.099874687194824,13.068299674987793,13.00627269744873,12.10001043319702,11.401901273727416,10.622950897216796
1990-04-13,67.19299750361893,A,13.194600105285645,13.108894157409669,13.093108558654786,13.036721420288085,12.140336380004882,11.427900228500366,10.644860939979553
1990-04-16,67.18412950407563,A,13.217162132263184,13.140471839904786,13.126940822601318,13.052509832382203,12.177970905303955,11.454573736190795,10.666772818565368
1990-04-17,67.17680967914426,A,13.172049522399902,13.172048568725586,13.12242956161499,13.075064849853515,12.21335651397705,11.47900037765503,10.687904171943664
1990-04-18,67.14470271313841,A,12.90139389038086,13.135961151123047,13.113408184051513,13.078448390960693,12.243329010009766,11.500720462799073,10.707460260391235
1990-04-19,67.10046077991787,A,12.833723068237305,13.063785743713378,13.0818302154541,13.077320528030395,12.275539360046388,11.521315002441407,10.726677994728089
1990-04-20,67.04880911653429,P,12.720949172973633,12.969055557250977,13.038974857330322,13.052509880065918,12.305943298339844,11.53808811187744,10.745331859588623
1990-04-23,66.99429958203669,P,12.630728721618652,12.85176887512207,12.996120357513428,13.03446593284607,12.33391128540039,11.55553035736084,10.76309066772461
1990-04-24,66.94699756207972,P,12.60818099975586,12.738995170593261,12.955521869659425,13.0085280418396,12.361879405975342,11.571624784469604,10.781402678489686
1990-04-25,66.92193483463184,P,12.60818099975586,12.680352592468262,12.908156871795654,12.98146195411682,12.384885482788086,11.588617095947265,10.7992707157135
1990-04-26,66.90670489868128,P,12.630728721618652,12.639753723144532,12.851769733428956,12.960034704208374,12.408342514038086,11.606283779144286,10.816141591072082
1990-04-27,66.89448357076785,P,12.40518283843994,12.576600456237793,12.772828006744385,12.932968282699585,12.429544048309326,11.622592916488648,10.831551780700684
1990-04-30,66.90279335934646,P,12.585625648498535,12.56757984161377,12.70967435836792,12.91830759048462,12.454354438781738,11.64272665977478,10.847864184379578
1990-05-01,66.94626798973546,P,13.03672981262207,12.653289604187012,12.696142387390136,12.909285974502563,12.493148899078369,11.6675958442688,10.866765065193176
1990-05-02,67.00579350773204,P,13.172049522399902,12.76606330871582,12.723207950592041,12.918308067321778,12.538258571624755,11.693593826293945,10.886786503791809
