Date,GRADE,GPS,AON,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-01-03,52.383254604368034,P,17.75245475769043,17.7810302734375,18.013206481933594,17.768528366088866,17.25953022003174,16.122425956726076,15.253872489929199
1997-01-06,52.32465722419254,P,17.5738582611084,17.688159942626953,17.945339965820313,17.820321369171143,17.289534492492677,16.16047698020935,15.267919688224792
1997-01-07,52.361365914456236,P,17.788179397583008,17.69530487060547,17.895333099365235,17.88640241622925,17.325253829956054,16.19889684677124,15.283388390541077
1997-01-08,52.37856441920525,P,17.788179397583008,17.702449798583984,17.845326232910157,17.934623622894286,17.356686820983885,16.23802646636963,15.299556803703307
1997-01-09,52.410562381347944,P,17.823896408081055,17.74531364440918,17.798891067504883,17.950697326660155,17.38311897277832,16.277513256072996,15.31590380191803
1997-01-10,52.390811423607,P,17.71674346923828,17.73817138671875,17.759600830078124,17.968557167053223,17.40812267303467,16.316993131637574,15.331715035438538
1997-01-13,52.46768372815362,A,18.07392120361328,17.838183975219728,17.76317195892334,17.972128772735594,17.43741226196289,16.35862533569336,15.350536708831788
1997-01-14,52.50307754859745,A,18.145360946655277,17.90962028503418,17.802462577819824,17.97927236557007,17.474559898376466,16.3988427066803,15.368840880393982
1997-01-15,52.56905656263095,A,18.35968399047852,18.023921203613284,17.863185501098634,17.998918437957762,17.50956474304199,16.43729986190796,15.387691888809204
1997-01-16,52.614460104778914,A,18.181087493896484,18.09535942077637,17.920336532592774,17.989988613128663,17.542426528930665,16.475390462875367,15.406349649429322
1997-01-17,52.66661401714159,A,18.145360946655277,18.18108291625977,17.959627151489258,17.986416816711426,17.573859405517577,16.513478689193725,15.42395414352417
1997-01-20,52.66463222012241,A,18.25252342224121,18.216803359985356,18.02749366760254,17.986416816711426,17.60314929962158,16.552638540267946,15.442444276809692
1997-01-21,52.64719157223525,A,18.28824806213379,18.245380783081053,18.077500534057616,17.986416816711426,17.631010284423827,16.593575077056883,15.461287965774536
1997-01-22,52.631406345891584,A,18.466835021972656,18.266810989379884,18.14536609649658,17.99534616470337,17.66101432800293,16.63594270706177,15.481724338531494
1997-01-23,52.60966996164276,A,18.25252342224121,18.28109817504883,18.188228797912597,17.99355993270874,17.684589004516603,16.67971576690674,15.497940397262573
1997-01-24,52.599760711433305,A,18.323963165283203,18.316818618774413,18.24895076751709,18.004275798797607,17.70673480987549,16.721009454727174,15.512939219474793
1997-01-27,52.53990777639564,A,18.216796875,18.309673309326172,18.26323833465576,18.013205146789552,17.726737289428712,16.756973094940186,15.527752075195313
1997-01-28,52.50318026066069,A,18.28824806213379,18.309673309326172,18.277527046203613,18.03999481201172,17.748883209228516,16.79436100959778,15.542922186851502
1997-01-29,52.44354297401113,A,18.395404815673828,18.295387268066406,18.281099128723145,18.072142314910888,17.77102912902832,16.831401023864746,15.559327788352967
1997-01-30,52.453267560032224,A,18.466835021972656,18.338249588012694,18.309673881530763,18.115005207061767,17.794603652954102,16.86809072494507,15.576090540885925
1997-01-31,52.43947520581449,A,18.466835021972656,18.366823959350587,18.3418212890625,18.15072422027588,17.81532070159912,16.90158658981323,15.592853293418884
1997-02-03,52.448469206755355,A,18.323963165283203,18.388257217407226,18.3489652633667,18.188229465484618,17.83175151824951,16.933298931121826,15.60872679233551
1997-02-04,52.35805741096309,A,17.931058883666992,18.316819381713866,18.31324634552002,18.195373439788817,17.840324249267578,16.961791982650755,15.62283299922943
1997-02-05,52.337668762252,A,18.35968399047852,18.309675216674805,18.302531242370605,18.223948669433597,17.858898277282716,16.994926147460937,15.63908233165741
1997-02-06,52.28394468050448,A,18.323963165283203,18.281100845336915,18.309675216674805,18.248952007293703,17.876757888793946,17.02663848876953,15.65620967388153
1997-02-07,52.27446620399798,P,18.46333312988281,18.280400466918945,18.323612213134766,18.286281490325926,17.898119316101074,17.059389581680296,15.674209971427917
1997-02-10,52.26825009488292,P,18.35557556152344,18.286722946166993,18.33749008178711,18.30036420822144,17.913753662109375,17.091418046951294,15.692023711204529
1997-02-11,52.392186797332215,A,18.49925422668457,18.400362014770508,18.35859069824219,18.318058872222903,17.937262344360352,17.12523810386658,15.710908036231995
1997-02-12,52.42789679912346,A,18.535181045532227,18.43546142578125,18.372568321228027,18.32683372497559,17.968633308410645,17.160127239227293,15.728915367126465
1997-02-13,52.55099781688458,A,18.93031311035156,18.55673141479492,18.418916130065917,18.36429500579834,18.01362190246582,17.19825788497925,15.749954986572266
1997-02-14,52.61499381987796,A,18.786623001098636,18.621389389038086,18.450894927978517,18.39635810852051,18.057880020141603,17.235306577682493,15.769395627975463
1997-02-17,52.69945384218616,A,18.786623001098636,18.707598876953124,18.49716091156006,18.42306308746338,18.102852516174316,17.26916152000427,15.788836269378661
1997-02-18,52.772588115196044,A,18.966228485107425,18.8009937286377,18.6006778717041,18.45696210861206,18.152845916748046,17.30516731262207,15.808294425010681
1997-02-19,52.78818983725262,A,18.71478271484375,18.836914062500004,18.636187744140624,18.469359493255617,18.19066646575928,17.337594003677367,15.827375864982605
1997-02-20,52.61129894250457,A,18.283737182617188,18.707598876953128,18.632165145874023,18.470920181274415,18.20629276275635,17.36642008781433,15.8441259765625
1997-02-21,52.48647367589522,A,18.391498565673828,18.628573989868165,18.624981689453126,18.474296951293944,18.226931800842284,17.39348476409912,15.862295393943787
1997-02-24,52.387141010520104,A,18.571107864379883,18.585470962524415,18.64653491973877,18.49201250076294,18.238304176330566,17.422700347900392,15.881362857818603
1997-02-25,52.24195241176748,A,18.607013702392575,18.513628005981445,18.65731086730957,18.50795078277588,18.2503946685791,17.45262989997864,15.90096206188202
1997-02-26,52.16086782544954,A,18.46333312988281,18.463338088989254,18.65012607574463,18.511347198486327,18.260326080322265,17.48218729019165,15.920371160507202
1997-02-27,52.166443323855255,P,18.35557556152344,18.47770576477051,18.592652320861816,18.505784225463866,18.260243911743164,17.511021909713744,15.939945921897888
1997-02-28,52.12987705557524,P,18.21188735961914,18.44178352355957,18.53517875671387,18.493036842346193,18.260145721435546,17.53806484222412,15.959154467582703
1997-03-03,52.056792396604465,P,18.21188735961914,18.369939422607423,18.477705192565917,18.48743305206299,18.259333000183105,17.563333406448365,15.978363013267517
1997-03-04,51.973120664388546,P,18.104124069213867,18.26936149597168,18.391494750976562,18.49608631134033,18.255650520324707,17.58720998764038,15.99738492012024
1997-03-05,51.96665568493182,P,18.427419662475582,18.262178802490233,18.362758445739747,18.499473094940186,18.258433952331544,17.615033922195433,16.017671127319336
1997-03-06,52.0442824576347,P,18.642946243286133,18.319652938842772,18.398679351806642,18.51542224884033,18.26552791595459,17.644656000137328,16.039739351272583
1997-03-07,52.220813456556535,A,19.07399177551269,18.492073822021485,18.466928672790527,18.545955181121826,18.284814834594727,17.675730895996093,16.064138917922975
1997-03-10,52.443182195662104,A,19.289514541625977,18.707599258422853,18.538769340515138,18.592652130126954,18.309840927124025,17.70860391616821,16.089263944625856
1997-03-11,52.65769064148273,A,19.10991668701172,18.908757781982423,18.58905963897705,18.623185253143312,18.33699016571045,17.742538423538207,16.111729893684387
1997-03-12,52.800085471216846,A,19.145841598510746,19.052442169189455,18.657310485839844,18.653718280792237,18.364857902526854,17.77611780166626,16.134375467300416
1997-03-13,52.79165019055131,A,18.75069808959961,19.07399253845215,18.696822738647462,18.64473752975464,18.387680320739747,17.8057457447052,16.155045323371887
1997-03-14,52.7157959410956,A,18.89438819885254,19.038071823120116,18.7650728225708,18.650125789642335,18.410518989562988,17.835024604797365,16.177138051986695
1997-03-17,52.59149772499225,A,18.85846519470215,18.951861953735353,18.829730606079103,18.65371789932251,18.436211128234863,17.86287281036377,16.199755592346193
1997-03-18,52.463635998813835,A,18.678865432739254,18.86565170288086,18.887204742431642,18.639349746704102,18.454024848937987,17.889639339447022,16.221122918128966
1997-03-19,52.33314622180947,P,18.678865432739254,18.772256469726564,18.91234931945801,18.637553882598873,18.471838569641115,17.9142626953125,16.243194699287415
1997-03-20,52.306885460324644,A,18.678865432739254,18.75788993835449,18.91594123840332,18.657310295104978,18.48893795013428,17.9360284614563,16.26579475402832
1997-03-21,52.241065363914345,A,18.642946243286133,18.70760154724121,18.872836685180665,18.669882678985594,18.507462005615235,17.95779233932495,16.28786297798157
1997-03-24,52.16399638218265,P,18.642946243286133,18.664497756958006,18.80817985534668,18.673474597930905,18.518842506408692,17.97812738418579,16.30957899570465
1997-03-25,52.15758240308086,P,18.75069808959961,18.67886428833008,18.772257995605468,18.680658817291256,18.53094924926758,18.00275457382202,16.3318337726593
1997-03-26,52.109074652884004,P,18.535181045532227,18.650127410888672,18.711191940307618,18.68425121307373,18.53445919036865,18.02201196670532,16.35265878677368
1997-03-27,51.930174089872004,P,17.780851364135742,18.47052459716797,18.61420726776123,18.655515003204343,18.526454467773437,18.03444049835205,16.370240497589112
1997-03-28,51.77944628098077,P,17.780851364135742,18.29810562133789,18.50285358428955,18.633963203430174,18.519164276123046,18.046511840820312,16.38711775302887
1997-03-31,51.61557120510397,P,17.601240158081055,18.089764404296876,18.377131080627443,18.60343084335327,18.506138610839844,18.054643955230713,16.403625240325926
1997-04-01,51.446121165848886,P,17.780851364135742,17.8957950592041,18.28732967376709,18.587267208099362,18.495990676879885,18.063500480651854,16.421559104919435
1997-04-02,51.27181787915765,P,17.49347496032715,17.687453842163087,18.16879062652588,18.54056997299194,18.47652347564697,18.068768901824953,16.438056087493898
1997-04-03,51.26263648628777,P,17.601240158081055,17.651531600952147,18.06102809906006,18.488484668731687,18.46349781036377,18.074043407440186,16.454563574790953
1997-04-04,51.273430383161724,P,17.780851364135742,17.651531600952147,17.974818611145018,18.423827648162842,18.45263557434082,18.079685192108155,16.471969118118285
1997-04-07,51.359455635384954,P,17.996360778808594,17.730555725097656,17.910160064697266,18.359169960021973,18.448226852416994,18.087482070922853,16.48851505756378
1997-04-08,51.402246878702215,P,17.996360778808594,17.773657608032227,17.834726333618164,18.303492164611818,18.44238910675049,18.095636157989503,16.5054132270813
1997-04-09,51.46373357192016,P,17.708999633789062,17.81676254272461,17.75210819244385,18.231650066375728,18.428661003112794,18.099845066070557,16.520522360801696
1997-04-10,51.531148850789975,P,17.852685928344727,17.867051696777345,17.759291648864746,18.186749458312985,18.416378021240234,18.105490837097168,16.536349925994873
1997-04-11,51.51500513328341,P,17.529394149780273,17.81676025390625,17.7341459274292,18.11849975585937,18.397629203796388,18.106474952697752,16.553026504516602
1997-04-14,51.53364542459971,P,17.92452621459961,17.80239334106445,17.766474533081055,18.071802806854244,18.389640464782715,18.110695991516113,16.572030973434448
1997-04-15,51.59427768053191,P,18.06820106506348,17.81676139831543,17.79520950317383,18.04126958847046,18.392383308410643,18.116353778839112,16.591929926872254
1997-04-16,51.77983211285082,A,18.46333312988281,17.96762809753418,17.892195320129396,18.030492973327636,18.39445629119873,18.126677284240724,16.613100085258484
1997-04-17,51.87783134637127,A,18.35557556152344,18.06820602416992,17.96762886047363,18.014328479766846,18.395088539123535,18.13592321395874,16.63390757083893
1997-04-18,52.059712767095014,A,18.391498565673828,18.240626907348634,18.02869358062744,18.00175609588623,18.393651847839354,18.145885581970216,16.655599102973937
1997-04-21,52.104716320640335,A,18.21188735961914,18.29809913635254,18.050246238708496,17.98020315170288,18.39077808380127,18.152265872955322,16.676040377616882
1997-04-22,52.223446528994266,A,18.822546005249023,18.448968124389648,18.13286476135254,17.98379554748535,18.39724391937256,18.167253131866456,16.700239381790162
1997-04-23,52.25656287847951,A,18.786623001098636,18.513626098632812,18.240627098083497,17.99636764526367,18.402272758483885,18.185453033447267,16.724963192939757
1997-04-24,52.295356805050396,A,18.571107864379883,18.5567325592041,18.312469291687012,18.035880470275877,18.395088653564454,18.204355278015136,16.74790500640869
1997-04-25,52.33492044189208,A,18.571107864379883,18.592654418945312,18.41664066314697,18.075393295288087,18.39077835083008,18.22432918548584,16.771375098228454
1997-04-28,52.51393632233663,A,18.966228485107425,18.74352264404297,18.520810890197755,18.14364271163941,18.394370460510252,18.248611488342284,16.797349123954774
1997-04-29,52.58501038922831,A,19.187368392944336,18.816487121582032,18.63272762298584,18.21396856307984,18.39879325866699,18.27581958770752,16.825133271217346
1997-04-30,52.65219120287634,A,19.2235107421875,18.903864669799805,18.708745384216307,18.300470352172855,18.408967819213867,18.29981714248657,16.852922015190124
1997-05-01,52.74163638684498,A,19.187368392944336,19.027116775512695,18.791924667358398,18.37977676391602,18.42704044342041,18.31666660308838,16.880706162452697
1997-05-02,52.93180714799251,A,19.87392807006836,19.28768081665039,18.94016761779785,18.48443059921265,18.4566890335083,18.341810417175292,16.911394777297975
1997-05-05,53.1236405572967,A,20.48820686340332,19.59207649230957,19.16779956817627,18.609022903442387,18.49503101348877,18.366667594909668,16.946035289764403
1997-05-06,53.237181195747674,A,20.27140998840332,19.808884811401366,19.3126859664917,18.72277536392212,18.528318939208983,18.389356803894042,16.9787260055542
1997-05-07,53.27704134639102,A,19.80165672302246,19.92451400756836,19.414189338684082,18.82740821838379,18.555085411071776,18.407705745697022,17.00871307849884
1997-05-08,53.42759578315157,A,20.41593170166016,20.170226669311525,19.59867172241211,18.955570507049565,18.59629253387451,18.42826822280884,17.041239233016967
1997-05-09,53.42398701243015,A,20.34367179870605,20.264175415039062,19.775928115844728,19.096284389495853,18.63892822265625,18.449536972045898,17.07269434452057
1997-05-12,53.32930496091566,A,20.560482025146484,20.278630447387695,19.935353469848632,19.228082180023197,18.685900115966795,18.47261655807495,17.10594325065613
1997-05-13,53.32187621134532,A,20.596620559692383,20.34367256164551,20.076278686523438,19.354503154754642,18.735750045776367,18.49570028305054,17.13990514278412
1997-05-14,53.406760841866635,A,20.66888427734375,20.517118072509767,20.22081604003906,19.464780712127688,18.780579338073732,18.519506645202636,17.173873476982116
1997-05-15,53.35960208396633,A,20.705013275146484,20.57493438720703,20.372580528259277,19.58225259780884,18.82182067871094,18.543674297332764,17.208554763793945
1997-05-16,53.26930115855165,A,20.434011459350582,20.593002319335938,20.4285888671875,19.684378242492677,18.849021072387696,18.56691795349121,17.241881041526796
1997-05-19,53.18204026777655,A,20.54241371154785,20.58938865661621,20.434009552001953,19.800904560089112,18.874079055786133,18.591959991455077,17.275926775932312
1997-05-20,53.05921037635329,A,20.37980461120605,20.546025466918945,20.444849014282227,19.878767490386963,18.89947681427002,18.618233489990235,17.309691729545595
1997-05-21,52.922930582499475,A,20.325607299804688,20.477370071411134,20.49724407196045,19.955716705322267,18.9230721282959,18.64396501541138,17.342830843925476
1997-05-22,52.84640126113962,A,20.54241371154785,20.444850158691406,20.50989227294922,20.054281997680665,18.958906440734864,18.673293380737306,17.37776372909546
1997-05-23,52.8736206173079,A,20.65081596374512,20.48821105957031,20.540606689453124,20.158267402648924,18.994034996032713,18.702276992797852,17.412351474761962
1997-05-26,52.89287018602224,A,20.65081596374512,20.509891510009766,20.549640083312987,20.24249677658081,19.029882011413573,18.733046569824218,17.446761775016785
1997-05-27,52.91447214004085,A,20.54241371154785,20.542413330078126,20.544219398498534,20.310249042510986,19.067152976989746,18.76058891296387,17.479742879867555
1997-05-28,52.96392975103544,A,20.705013275146484,20.618294525146485,20.54783229827881,20.384324169158937,19.10767593383789,18.789757251739502,17.513891859054567
1997-05-29,52.97432025667306,A,20.75921630859375,20.661655044555665,20.553252601623534,20.462916564941406,19.14928295135498,18.819110450744628,17.548311853408812
1997-05-30,53.0207476735504,A,21.13862991333008,20.759217834472658,20.623714447021484,20.526151657104492,19.19919662475586,18.853329315185547,17.58516122341156
1997-06-02,53.04387467941171,A,21.084428787231445,20.845940399169923,20.677915954589842,20.555962753295898,19.248026275634764,18.88343439102173,17.621029863357546
1997-06-03,53.10967561447382,A,21.13862991333008,20.96518363952637,20.753798484802246,20.599323749542236,19.295784912109376,18.913367080688477,17.656104893684386
1997-06-04,53.10325142237365,A,20.92182731628418,21.008546447753908,20.813420486450195,20.65533227920532,19.343517837524413,18.938988513946533,17.688144187927247
1997-06-05,53.12673237360979,A,21.084428787231445,21.073588943481447,20.867621994018556,20.688757133483886,19.40958938598633,18.96802192687988,17.721706194877626
1997-06-06,53.098892541868075,A,21.24703598022461,21.09527015686035,20.927243995666505,20.733925342559814,19.478913078308107,18.999038677215577,17.75625868320465
1997-06-09,53.12201256314321,A,21.301240921020508,21.138632583618165,20.992286491394044,20.770963287353517,19.552913093566893,19.02952585220337,17.791082196235656
1997-06-10,53.14448002121872,A,21.40963554382324,21.192833709716798,21.079008674621583,20.81161403656006,19.625488777160644,19.060739727020263,17.827157402038573
1997-06-11,53.21303091461178,A,21.40963554382324,21.290395355224607,21.14947090148926,20.848651599884032,19.703811988830566,19.09016773223877,17.863055219650267
1997-06-12,53.34269413178088,A,21.897462844848636,21.453002166748046,21.263295555114745,20.90827407836914,19.789736442565918,19.126617126464843,17.90316644668579
1997-06-13,53.3846702925999,A,21.626441955566406,21.528883361816405,21.312076759338378,20.967895603179933,19.86664825439453,19.159641914367675,17.940325684547425
1997-06-16,53.45379543379778,A,21.897462844848636,21.64812774658203,21.393380165100098,21.03564805984497,19.944670295715333,19.196448574066164,17.976710834503173
1997-06-17,53.51135664465439,A,21.95165252685547,21.756531143188475,21.474682426452638,21.114240455627446,20.023776130676268,19.23308261871338,18.013721814155577
1997-06-18,53.58519102910012,A,22.005847930908203,21.87577362060547,21.583084487915038,21.19825248718262,20.109713096618652,19.26918704986572,18.050294036865235
1997-06-19,53.57629956246047,A,22.2768669128418,21.9516544342041,21.702328300476076,21.284975147247316,20.198196716308594,19.307287368774414,18.08768904685974
1997-06-20,53.72032263583077,A,22.656274795532227,22.157621002197267,21.843252182006836,21.38524808883667,20.300734329223634,19.34918176651001,18.12538417816162
1997-06-23,53.8070599580147,A,22.656274795532227,22.309383392333984,21.97875556945801,21.485521030426025,20.395369300842287,19.3925048828125,18.162901906967164
1997-06-24,53.90677117147581,A,22.737586975097656,22.46657028198242,22.111550712585448,21.595279693603516,20.488757019042968,19.440570163726807,18.20118107318878
1997-06-25,53.89437290616835,A,22.385263442993164,22.542453384399415,22.20911350250244,21.67929220199585,20.567195625305175,19.480825958251952,18.237876052856446
1997-06-26,53.81406741809761,A,22.2226619720459,22.531612396240234,22.241633415222168,21.752464485168456,20.644537353515624,19.51981294631958,18.273225717544555
1997-06-27,53.698548314589026,A,22.57497787475586,22.51535301208496,22.336487007141113,21.824281883239745,20.728206939697266,19.560929393768312,18.310159487724306
1997-06-30,53.57906799799355,A,22.43947410583496,22.471992874145506,22.390688133239745,21.892034149169923,20.81275867462158,19.601768379211425,18.34659321308136
1997-07-01,53.450238727131165,A,22.629175186157227,22.450310516357423,22.458440399169923,21.96656141281128,20.888891258239745,19.64306758880615,18.384152846336363
1997-07-02,53.44087086283043,A,22.656274795532227,22.504512786865234,22.523483085632325,22.053283786773683,20.966284294128418,19.68427852630615,18.422202882766722
1997-07-03,53.550215184701386,A,23.03568458557129,22.667117309570312,22.599364852905275,22.150846576690675,21.055575828552247,19.72533224105835,18.461795063018798
1997-07-04,53.587402702603036,A,23.03568458557129,22.759258651733397,22.63730583190918,22.24027900695801,21.144867362976075,19.767822856903077,18.501564717292787
1997-07-07,53.6551105316052,A,23.116989135742188,22.894761657714845,22.683377265930176,22.331066417694093,21.22788257598877,19.811126518249512,18.540144019126892
1997-07-08,53.69810769093206,A,23.171192169189453,23.00316505432129,22.726737785339356,22.419144248962404,21.30755905151367,19.85317615509033,18.5791717338562
1997-07-09,53.71852661150772,A,23.116989135742188,23.095307922363283,22.79991035461426,22.50451192855835,21.385428619384765,19.897198219299316,18.617396111488343
1997-07-10,53.76409191829861,A,23.631908416748047,23.214552688598634,22.940834999084473,22.59123420715332,21.47431941986084,19.950679931640625,18.658550009727477
1997-07-11,53.8111233032401,A,23.631908416748047,23.333797454833984,23.04652805328369,22.6915075302124,21.549479026794433,20.003084030151367,18.698284397125246
1997-07-14,53.778983570951034,A,23.360898971557617,23.38257942199707,23.13867053985596,22.76467933654785,21.606932868957518,20.050981941223146,18.73684114456177
1997-07-15,53.755075166892176,A,23.360898971557617,23.420520782470703,23.211842918395995,22.83514165878296,21.668722648620605,20.098520793914794,18.775575346946717
1997-07-16,53.767871808237565,A,23.49640846252441,23.49640464782715,23.295856285095216,22.90966968536377,21.742617683410643,20.14885154724121,18.81551941871643
1997-07-17,53.59067178285346,A,23.225399017333984,23.415102767944337,23.314827728271485,22.957096290588378,21.79880702972412,20.197549781799317,18.854285845756532
1997-07-18,53.35352259054514,A,22.764684677124023,23.241658020019532,23.287727737426756,22.96251678466797,21.84722728729248,20.243077754974365,18.890571298599244
1997-07-21,53.17791070025021,A,22.68338203430176,23.10615463256836,23.244367027282713,22.963872146606445,21.889685287475587,20.28779270172119,18.925563054084776
1997-07-22,53.17034749886704,A,23.57770729064941,23.149516296386718,23.285018539428712,23.005878162384032,21.949307022094725,20.342528533935546,18.964869260787964
1997-07-23,53.086876189399895,A,23.41509437561035,23.133253479003905,23.314829063415527,23.057369709014893,22.00423122406006,20.392405281066896,19.003719601631165
1997-07-24,53.06325024208824,P,23.198291778564453,23.12783203125,23.271467399597167,23.10615119934082,22.05409679412842,20.437958736419677,19.041307368278503
1997-07-25,53.147915937832664,P,23.27959251403809,23.230813598632814,23.23623580932617,23.14138193130493,22.11100841522217,20.480014743804933,19.077872819900513
1997-07-28,53.17473859909364,A,22.84597969055176,23.263333129882813,23.18474388122559,23.161707210540772,22.157079734802245,20.51557939529419,19.112091655731202
1997-07-29,53.11863359315763,A,23.46929359436035,23.241650390625,23.19558334350586,23.203713130950927,22.218869514465332,20.559173164367675,19.150855793952942
1997-07-30,53.17749753620126,A,23.902912139892575,23.339213943481447,23.236233711242676,23.266044998168944,22.29041561126709,20.606743869781493,19.191430835723878
1997-07-31,53.37031250571235,A,24.282310485839844,23.556017684936524,23.34192485809326,23.328376293182373,22.36521354675293,20.662059993743895,19.233902869224547
1997-08-01,53.388801219255406,A,23.415403366088867,23.58317985534668,23.406996726989746,23.34736223220825,22.420505294799806,20.70727014541626,19.27114737510681
1997-08-04,53.539609608785206,A,23.633228302001957,23.740629577636717,23.501981353759767,23.37317419052124,22.480153541564942,20.755017776489257,19.308945293426515
1997-08-05,53.49913634486986,A,23.33373069763184,23.713516998291016,23.477583694458012,23.38130111694336,22.53597988128662,20.801566429138184,19.345602884292603
1997-08-06,53.40522150221819,A,23.60599899291992,23.654134368896486,23.496674156188966,23.405751609802245,22.59399959564209,20.85083776473999,19.382550230026244
1997-08-07,53.16351618411093,A,23.44263458251953,23.486199188232423,23.521108436584477,23.39628791809082,22.647667961120604,20.898475456237794,19.417251958847046
1997-08-08,53.02642920821541,A,22.979774475097656,23.39907341003418,23.49112663269043,23.3636812210083,22.684490852355957,20.941843738555907,19.44981803894043
1997-08-11,52.88373000267732,P,23.22481918334961,23.31739158630371,23.529010581970216,23.3568772315979,22.727298660278322,20.987662467956543,19.482894926071168
1997-08-12,52.82789013974563,P,23.11591339111328,23.273828125,23.493672561645507,23.344627952575685,22.766844329833983,21.03131462097168,19.51703459739685
1997-08-13,52.735140143720564,P,23.22481918334961,23.197592163085936,23.42586326599121,23.331048488616943,22.812904167175294,21.078211002349853,19.550111484527587
1997-08-14,52.693032215050884,P,23.06145668029785,23.121356582641603,23.30377788543701,23.322851371765136,22.85244472503662,21.131017055511474,19.582728776931763
1997-08-15,52.675905440877976,P,22.571369171142575,23.039675521850587,23.219374465942384,23.313185596466063,22.87893138885498,21.17892223358154,19.612717037200927
1997-08-18,52.61876504952542,P,22.76195335388184,22.947102355957032,23.13224697113037,23.31711416244507,22.908145637512206,21.23052936553955,19.64258666038513
1997-08-19,52.70573866854101,P,23.497095108032227,23.02333869934082,23.14858341217041,23.313083553314208,22.94989482879639,21.287691802978514,19.675596141815184
1997-08-20,52.69160776919667,P,22.925315856933597,22.963438034057617,23.080515098571777,23.28859462738037,22.980208435058593,21.34201021194458,19.705389556884764
1997-08-21,52.66760448250911,P,22.7891845703125,22.908983612060545,23.015170097351074,23.268139266967772,22.998042869567872,21.393889656066893,19.73396653175354
1997-08-22,52.643667971226925,P,22.43523406982422,22.881756591796876,22.96071605682373,23.22592134475708,23.014218711853026,21.44043348312378,19.760059337615967
1997-08-25,52.574863094846854,P,22.38077163696289,22.805520248413085,22.87631130218506,23.202660942077635,23.023884887695313,21.48427759170532,19.785879831314087
1997-08-26,52.327312023333015,P,22.326316833496094,22.57136459350586,22.79735164642334,23.145512104034424,23.031378173828124,21.527577152252196,19.81160665512085
1997-08-27,52.16218620289007,P,22.081279754638672,22.402557373046875,22.682997703552246,23.05443048477173,23.032886810302735,21.571299953460695,19.835572509765626
1997-08-28,52.04600345197698,P,22.27186584472656,22.299093627929686,22.604038619995116,22.953908252716065,23.03278678894043,21.61549175262451,19.86049129486084
1997-08-29,51.99752891185679,P,22.190183639526367,22.25008354187012,22.565920066833495,22.89264726638794,23.023464965820313,21.662099647521973,19.884287300109865
1997-09-01,51.95609738318512,P,22.190183639526367,22.21196594238281,22.50874309539795,22.82049503326416,23.014143142700195,21.70475622177124,19.907726106643675
1997-09-02,52.053033168169726,P,22.7347354888916,22.293649673461914,22.432507133483888,22.79054527282715,23.014086112976074,21.751421566009522,19.933887672424316
1997-09-03,52.19854710905894,P,22.707496643066406,22.41889305114746,22.41072521209717,22.74562015533447,23.020530776977537,21.793863201141356,19.96027024269104
1997-09-04,52.3528524782074,P,22.870864868164062,22.53869285583496,22.418893241882323,22.7170316696167,23.0334948348999,21.839016094207764,19.987469654083252
1997-09-05,52.45234374532223,P,22.680274963378903,22.63671112060547,22.443397331237794,22.702056694030762,23.035600776672364,21.881903858184813,20.013894720077516
1997-09-08,52.60847768241724,P,22.870864868164062,22.772847366333007,22.49240665435791,22.684358978271483,23.044228591918944,21.928493633270264,20.04037975311279
1997-09-09,52.63381677023536,A,22.7891845703125,22.783737182617188,22.53869342803955,22.668022537231444,23.04742877960205,21.968160018920898,20.067706575393675
1997-09-10,52.56842276059646,A,22.326316833496094,22.707501220703126,22.563197135925293,22.62309741973877,23.04082962036133,22.00355695724487,20.09450499534607
1997-09-11,52.40303141774674,A,22.026826858520508,22.538693618774413,22.538693237304688,22.571365928649904,23.020652465820312,22.038114147186278,20.121234712600707
1997-09-12,52.389573864063586,P,22.62582778930664,22.52780418395996,22.582257652282713,22.574088859558106,23.01245532989502,22.078661346435545,20.151495265960694
1997-09-15,52.26512138518088,P,22.353540420532227,22.424339294433594,22.598593330383302,22.553668212890624,22.99718635559082,22.112534465789796,20.18057297706604
1997-09-16,52.322221104226855,P,23.27927589416504,22.522357559204103,22.653047370910645,22.542777252197265,22.99934803009033,22.153453540802,20.21463656425476
1997-09-17,52.497319562142735,A,23.3609619140625,22.72928657531738,22.718393898010255,22.564559555053712,23.004227485656738,22.19482805252075,20.24732259750366
1997-09-18,52.75892255897467,A,23.55154800415039,23.03423080444336,22.786462211608885,22.602677726745604,23.002620277404784,22.238469848632814,20.277568225860595
1997-09-19,52.8437812189051,A,23.497095108032227,23.208484268188478,22.868144226074218,22.655770778656006,22.99992401123047,22.274701519012453,20.30825596809387
1997-09-22,52.995416612847606,A,23.524311065673828,23.442638397216797,22.933488845825195,22.71294775009155,23.003192253112793,22.305062561035157,20.33586507797241
1997-09-23,52.911654854758716,A,23.14313697814941,23.415410614013673,22.968884086608885,22.75378875732422,22.99883701324463,22.333779830932617,20.36156831741333
1997-09-24,52.82950798439909,A,23.25204849243164,23.3936279296875,23.061457252502443,22.812327194213868,22.993949813842775,22.36828374862671,20.387994747161866
1997-09-25,52.64807640881275,A,22.952547073364254,23.273827743530273,23.154029273986815,22.846361255645753,22.98849277496338,22.39364990234375,20.410959062576293
1997-09-26,52.478323838464156,A,22.8164119720459,23.13769111633301,23.173087692260744,22.87767267227173,22.989527320861818,22.418377304077147,20.433957138061523
