Date,GRADE,GPS,PFE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-08-03,42.10887127945005,B,11.69750690460205,11.621927642822266,11.564157390594483,11.693164348602295,11.989837226867676,11.859296751022338,11.609767317771912
2005-08-04,42.221360859829495,B,11.55416774749756,11.607159614562988,11.56459150314331,11.689906597137451,11.969856395721436,11.86263560295105,11.606441349983216
2005-08-05,42.21722515444761,B,11.402137756347656,11.585441207885742,11.553732299804688,11.670577239990234,11.951612968444824,11.865230607986451,11.601844482421875
2005-08-08,42.0955415027557,B,11.38476276397705,11.548085784912109,11.544610500335693,11.650813436508178,11.9330220413208,11.86816951751709,11.597479977607726
2005-08-09,42.092131743676276,B,11.597599983215332,11.52723503112793,11.564590644836425,11.642777585983277,11.922597179412842,11.87448781967163,11.594392447471618
2005-08-10,41.89277080113544,B,11.545111656188965,11.496755981445313,11.55934181213379,11.628642320632935,11.908776931762695,11.87760666847229,11.589446444511413
2005-08-11,41.84168279938823,B,11.566975593566896,11.499317550659182,11.553238582611083,11.607564306259155,11.895133323669434,11.880383377075196,11.585439701080322
2005-08-12,41.89210955207309,B,11.444482803344728,11.507786560058594,11.546613883972167,11.581013298034668,11.881124877929688,11.881935157775878,11.58139506816864
2005-08-15,42.00791772775492,B,11.461987495422363,11.523231506347656,11.535658645629884,11.56228747367859,11.86703203201294,11.883403167724609,11.5782466173172
2005-08-16,41.69841675537092,B,11.396363258361816,11.482984161376953,11.505109596252442,11.537456893920899,11.852061195373535,11.886760091781616,11.575305280685425
2005-08-17,41.69973703843021,B,11.444482803344728,11.462858390808105,11.47980718612671,11.521982288360595,11.840745754241944,11.887794218063355,11.573717775344848
2005-08-18,41.62438892475945,B,11.321993827819824,11.413862037658692,11.456589794158937,11.510590648651123,11.828023109436035,11.887689704895019,11.572202911376953
2005-08-19,41.495060521136246,B,11.177620887756348,11.360489654541016,11.434138107299805,11.493935203552246,11.811109867095947,11.886659135818482,11.569323921203614
2005-08-22,41.22224314362191,B,11.094499588012695,11.286992073059082,11.405111789703371,11.474861145019531,11.79070972442627,11.885746402740478,11.565665364265442
2005-08-23,40.87919130631989,B,10.976378440856934,11.202995109558106,11.34298963546753,11.453790140151977,11.763603706359863,11.879468030929566,11.562058506011963
2005-08-24,40.34332449566629,B,10.96325397491455,11.106749343872071,11.28480386734009,11.422072839736938,11.735887660980225,11.87323094367981,11.556951622962952
2005-08-25,39.7790911533861,B,10.880138397216797,11.018378257751465,11.21612014770508,11.384679365158082,11.705032424926758,11.865990171432495,11.551900134086608
2005-08-26,39.44703960680765,B,10.888879776000977,10.96063003540039,11.160559844970702,11.353586864471435,11.67278829574585,11.8601309299469,11.548048448562621
2005-08-29,39.3389488343965,B,10.980754852294922,10.937881088256836,11.11243658065796,11.324047613143922,11.642555389404297,11.85579442024231,11.544998655319214
2005-08-30,39.4930854172365,B,10.99825954437256,10.942257308959961,11.072626209259033,11.288867902755737,11.613975791931152,11.849821128845214,11.542400331497193
2005-08-31,39.87114817641504,B,11.147003173828123,10.979007148742676,11.042878246307373,11.26134271621704,11.586807250976562,11.843609800338745,11.540781240463257
2005-09-01,40.30955234635717,B,11.068255424499512,11.016630554199219,11.017504405975341,11.237047100067139,11.557108173370361,11.835877618789674,11.538768410682678
2005-09-02,40.684282672873934,B,11.081379890441896,11.055130577087402,11.007880306243896,11.22100920677185,11.530972576141357,11.827155113220215,11.536029071807862
2005-09-05,40.94958052393224,B,11.081379890441896,11.075255584716798,11.006568336486817,11.205840063095092,11.50865961074829,11.818907117843628,11.532925791740418
2005-09-06,41.4306465677509,B,11.31761646270752,11.139126968383788,11.040692138671876,11.191840887069702,11.492635078430176,11.813797912597657,11.530061693191529
2005-09-07,41.9797173220519,C,11.5057373046875,11.210873794555665,11.09494047164917,11.18987216949463,11.480894203186034,11.813417053222656,11.52715341091156
2005-09-08,42.67083708360357,C,11.5975980758667,11.316742324829104,11.16668643951416,11.19140329360962,11.473249282836914,11.811840982437134,11.524211997985839
2005-09-09,43.25891425878578,C,11.518856048583984,11.40423755645752,11.22968406677246,11.195121955871581,11.468199253082275,11.809606943130493,11.522097206115722
2005-09-12,43.8372479989817,C,11.52322769165039,11.492607116699219,11.283931350708007,11.198183965682983,11.463236656188965,11.808236284255981,11.521460075378418
2005-09-13,43.919750368525314,C,11.365740776062012,11.502231979370118,11.320679473876954,11.196652841567992,11.45555881500244,11.805808391571045,11.520056915283202
2005-09-14,43.711102692279916,C,11.387617111206056,11.478607940673829,11.344740867614746,11.19380955696106,11.450750999450683,11.803556146621704,11.518120856285096
2005-09-15,43.24248277078067,C,11.243242263793944,11.407736778259277,11.362239551544189,11.189871978759765,11.443229389190673,11.80085228919983,11.51574125289917
2005-09-16,42.917801314858245,C,11.33073902130127,11.370113372802734,11.387175464630127,11.197527885437012,11.434069671630859,11.796952810287475,11.514398565292359
2005-09-19,42.43470227463347,C,11.19950008392334,11.305367851257325,11.39898748397827,11.202777910232545,11.422458896636963,11.790705585479737,11.512249827384949
2005-09-20,42.095440512543334,C,11.112001419067385,11.254619979858399,11.378425979614258,11.209559059143066,11.409532585144042,11.783195161819458,11.509299654960632
2005-09-21,41.678188927490694,B,11.072626113891602,11.191621780395508,11.335114860534668,11.215027666091919,11.394428768157958,11.773867387771606,11.504033145904542
2005-09-22,41.3569937918856,B,11.04637622833252,11.152248573303222,11.27999267578125,11.223339557647705,11.37558557510376,11.764190855026245,11.497222380638123
2005-09-23,40.84342831961626,B,10.880138397216797,11.062128448486328,11.21612091064453,11.222902488708495,11.353678283691407,11.753887271881103,11.496495475769043
2005-09-26,40.7118193845028,B,11.020132064819336,11.026254844665527,11.165811347961426,11.224871349334716,11.337350845336914,11.743430633544921,11.499594221115112
2005-09-27,40.53259479031997,B,10.84951114654541,10.973756790161133,11.114188385009765,11.21743392944336,11.31648157119751,11.732605085372924,11.500384063720704
