Date,GRADE,GPS,CRL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-05-23,61.26543449249855,A,44.34999847412109,44.655999755859376,44.81399993896484,43.8165002822876,43.444400024414065,42.4729999923706,40.462649974822995
2013-05-24,61.02196522556263,A,44.38999938964844,44.53199996948242,44.82199974060059,43.913500213623045,43.439199981689455,42.52649997711182,40.50124998092652
2013-05-27,60.81029352232547,A,44.38999938964844,44.427999877929686,44.80499954223633,43.99900016784668,43.44339996337891,42.58139995574951,40.54004997253418
2013-05-28,60.64542197373584,A,44.65999984741211,44.36199951171875,44.73599967956543,44.05750007629395,43.45139999389649,42.639699935913086,40.57959997177124
2013-05-29,60.61983680701159,P,44.09999847412109,44.37799911499023,44.59499969482422,44.110499954223634,43.43819999694824,42.681599922180176,40.61769996643066
2013-05-30,60.579712906024405,P,44.02000045776367,44.31199951171875,44.48399963378906,44.22099990844727,43.426600036621096,42.71719993591309,40.65784996032715
2013-05-31,60.41453745651709,P,43.310001373291016,44.09599990844727,44.31399993896484,44.265999984741214,43.39600006103515,42.74729995727539,40.694349975585936
2013-06-03,60.12241723067853,P,42.36000061035156,43.69000015258789,44.05900001525879,44.26499996185303,43.361000061035156,42.75759994506836,40.72619997024536
2013-06-04,59.75656348747747,P,42.0,43.15800018310547,43.75999984741211,44.223999977111816,43.3042000579834,42.76419994354248,40.75464996337891
2013-06-05,59.41987149292199,P,41.45000076293945,42.62800064086914,43.50299987792969,44.12700004577637,43.250600051879886,42.76429996490479,40.780149974823
2013-06-06,59.04746934552136,P,41.560001373291016,42.13600082397461,43.22400016784668,44.01900005340576,43.19640007019043,42.75799999237061,40.80664999008179
2013-06-07,58.87798468548167,P,42.11000061035156,41.896000671386716,42.99600028991699,43.90900001525879,43.15320007324219,42.75520000457764,40.835599994659425
2013-06-10,58.936469019685,B,42.4900016784668,41.922000885009766,42.806000518798825,43.80550003051758,43.13340011596679,42.75620002746582,40.866450004577636
2013-06-11,59.01289948894273,B,42.27000045776367,41.9760009765625,42.56700057983399,43.651500129699706,43.09560012817383,42.74850002288818,40.89140001296997
2013-06-12,59.172492891749556,B,42.13999938964844,42.114000701904295,42.37100067138672,43.48300018310547,43.094600143432615,42.74440002441406,40.915550003051756
2013-06-13,59.40506450978333,B,42.52000045776367,42.306000518798825,42.22100067138672,43.35250015258789,43.10780014038086,42.74090003967285,40.93860000610351
2013-06-14,59.59043071583995,B,42.70000076293945,42.4240005493164,42.16000061035156,43.2370002746582,43.13420013427734,42.736400032043456,40.96345001220703
2013-06-17,59.778446757042495,P,43.209999084472656,42.56800003051758,42.24500045776367,43.15200023651123,43.16700012207031,42.74570003509521,40.99130001068115
2013-06-18,59.965412376104894,P,42.560001373291016,42.626000213623044,42.30100059509277,43.03050022125244,43.18060012817383,42.75250003814697,41.014100017547605
2013-06-19,60.07305350729265,P,42.13999938964844,42.626000213623044,42.37000045776367,42.93650016784668,43.168000106811526,42.759700050354006,41.03360000610351
2013-06-20,59.99873461350129,A,41.59000015258789,42.44000015258789,42.37300033569336,42.79850025177002,43.127400131225585,42.76240005493164,41.04920000076294
2013-06-21,59.85671885734636,P,41.630001068115234,42.226000213623045,42.32500038146973,42.66050033569336,43.08880012512207,42.76080005645752,41.064600009918216
2013-06-24,59.50050926512478,P,40.86000061035156,41.75600051879883,42.162000274658205,42.48400039672852,43.06900016784668,42.75320007324219,41.07645000457764
2013-06-25,59.287739780539745,B,41.220001220703125,41.48800048828125,42.05700035095215,42.31200046539307,43.04300018310547,42.74920009613037,41.09115001678467
2013-06-26,59.119941996598406,B,41.08000183105469,41.2760009765625,41.95100059509277,42.161000633239745,43.02160018920898,42.74350009918213,41.10675003051758
2013-06-27,59.130452200548234,B,41.34999847412109,41.22800064086913,41.83400039672851,42.027500534057616,43.0152001953125,42.74260009765625,41.12195001602173
2013-06-28,59.12204138279744,B,41.02999877929688,41.10800018310547,41.667000198364256,41.91350040435791,42.99160018920898,42.73700008392334,41.13435001373291
2013-07-01,59.374258959721,B,41.810001373291016,41.29800033569336,41.527000427246094,41.88600044250488,42.98180023193359,42.73870010375977,41.15225002288818
2013-07-02,59.603710205575396,P,41.959999084472656,41.44599990844726,41.46700019836426,41.88400039672852,42.97000022888184,42.74950008392334,41.17140001296997
2013-07-03,59.82810177061325,P,41.84000015258789,41.597999572753906,41.4370002746582,41.903500366210935,42.95760025024414,42.75550006866455,41.19255001068115
2013-07-04,59.9871683624402,P,41.84000015258789,41.69599990844726,41.4620002746582,41.91750030517578,42.93840026855469,42.76160007476807,41.207150020599364
2013-07-05,60.31434402674239,A,42.650001525878906,42.02000045776367,41.56400032043457,41.94450035095215,42.94240028381348,42.78350009918213,41.22240003585816
2013-07-08,60.52290798459449,A,43.0,42.258000183105466,41.77800025939941,41.97000026702881,42.948800277709964,42.808900108337404,41.23780004501343
2013-07-09,60.68450507730904,A,43.290000915527344,42.524000549316405,41.98500022888184,42.02100028991699,42.944800262451174,42.82490013122558,41.25405004501343
2013-07-10,60.88447374686667,A,43.54999923706055,42.86600036621094,42.23199996948242,42.0915002822876,42.955000228881836,42.84830013275146,41.26855003356933
2013-07-11,61.16508126317597,A,43.9900016784668,43.29600067138672,42.49600028991699,42.16500034332275,42.99860023498535,42.88470016479492,41.28475004196167
2013-07-12,61.29233295908096,A,43.9900016784668,43.5640007019043,42.79200057983398,42.22950038909912,43.03020027160645,42.9206001663208,41.30400005340576
2013-07-15,61.39668136051347,A,44.380001068115234,43.84000091552734,43.0490005493164,42.28800048828125,43.070200271606446,42.96680019378662,41.32635005950928
2013-07-16,61.42433178766934,A,43.81999969482422,43.94600067138672,43.23500061035156,42.35100040435791,43.09020027160645,43.00890018463135,41.35065006256104
2013-07-17,61.359621104511604,A,43.650001525878906,43.96600112915039,43.41600074768066,42.426500511169436,43.09540031433105,43.04150020599365,41.376950073242185
2013-07-18,61.31466491662575,A,44.38999938964844,44.04600067138672,43.67100067138672,42.56650047302246,43.10880027770996,43.078000183105466,41.4068000793457
2013-07-19,61.268584197779255,A,44.43999862670898,44.136000061035155,43.85000038146973,42.70700035095215,43.11140022277832,43.116400184631345,41.436600074768066
2013-07-22,61.22002337085883,A,44.630001068115234,44.18600006103516,44.01300048828125,42.895500373840335,43.112800216674806,43.15780017852783,41.45985008239746
2013-07-23,61.16301609781505,A,44.22999954223633,44.26800003051758,44.10700035095215,43.04600028991699,43.09040023803711,43.18690017700195,41.47480007171631
2013-07-24,61.189618186444086,A,44.58000183105469,44.454000091552736,44.210000610351564,43.221000289916994,43.07180030822754,43.21370018005371,41.4978000831604
2013-07-25,61.08338069131694,A,44.58000183105469,44.492000579833984,44.26900062561035,43.38250045776367,43.060800323486326,43.242500190734866,41.523650093078615
2013-07-26,61.01755737788037,A,44.66999816894531,44.53800048828125,44.3370002746582,43.564500427246095,43.05400032043457,43.25890018463135,41.550150089263916
2013-07-29,60.908392308309736,A,44.70000076293945,44.55200042724609,44.36900024414062,43.70900039672851,43.049800338745115,43.27350017547607,41.57760009765625
2013-07-30,60.91138823501342,A,44.7599983215332,44.65800018310547,44.46300010681152,43.84900035858154,43.04520027160645,43.275800170898435,41.60510009765625
2013-07-31,60.97040918781948,A,45.540000915527344,44.85,44.65200004577637,44.034000396728516,43.07560028076172,43.27330017089844,41.63520009994507
2013-08-01,61.139569776950566,A,46.27000045776367,45.1879997253418,44.84000015258789,44.255500411987306,43.11400032043457,43.27920017242432,41.667650108337405
2013-08-02,61.25404423516665,A,46.02999877929688,45.45999984741211,44.99900016784668,44.4245002746582,43.14680030822754,43.2930001449585,41.70080009460449
2013-08-05,61.62660089632674,A,47.66999816894531,46.05399932861328,45.302999877929686,44.65800018310547,43.21240028381348,43.327900123596194,41.74215007781982
2013-08-06,61.911865697472194,A,47.2400016784668,46.55,45.604000091552734,44.85550022125244,43.26400032043457,43.357700157165525,41.78135007858276
2013-08-07,62.10740264452222,A,47.59000015258789,46.95999984741211,45.90499992370606,45.05750026702881,43.333800354003905,43.38600017547608,41.83270008087158
