Date,GRADE,GPS,WY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-01-09,59.43535992877141,C,6.039496898651123,6.198581790924072,6.2202558517456055,6.122054409980775,6.230444030761719,6.394272952079773,6.328863508701325
1996-01-10,59.012967058636974,C,6.059602737426758,6.134232139587402,6.207742929458618,6.130098056793214,6.224723997116089,6.3910803127288816,6.331319353580475
1996-01-11,58.914445453155615,C,6.202606678009033,6.119932460784912,6.211318445205689,6.139035797119141,6.221864042282104,6.388963317871093,6.334838228225708
1996-01-12,58.81529333864115,B,6.095355033874512,6.105633163452149,6.202380752563476,6.141717123985291,6.216144123077393,6.384710650444031,6.337646825313568
1996-01-15,58.571566653147705,B,5.934478759765625,6.06630802154541,6.177355432510376,6.140823435783387,6.208636646270752,6.378494844436646,6.339477050304413
1996-01-16,58.41813012088102,B,5.88085412979126,6.034579467773438,6.116580629348755,6.130098390579224,6.198269205093384,6.371565608978272,6.341213142871856
1996-01-17,58.2347609512546,B,5.916603088378906,6.005979537963867,6.070105838775635,6.124735951423645,6.1879017162323,6.365348229408264,6.342779951095581
1996-01-18,57.70518629199528,B,5.809357643127441,5.927329730987549,6.0236310958862305,6.114011240005493,6.177534284591675,6.358235588073731,6.344071571826935
1996-01-19,57.473665856068216,B,5.88085412979126,5.884429550170898,5.995031356811523,6.106861352920532,6.169311809539795,6.351660718917847,6.3457206749916075
1996-01-22,57.78670910180481,B,6.095355033874512,5.916604804992676,5.991456413269043,6.110436511039734,6.1643068218231205,6.347230858802796,6.349660382270813
1996-01-23,58.05134878855838,B,5.934478759765625,5.927329730987549,5.980954599380493,6.100605225563049,6.157514295578003,6.339243149757385,6.352621688842773
1996-01-24,58.141249386395764,B,5.8987298011779785,5.923755073547364,5.964867305755615,6.086305117607116,6.1478618717193605,6.330897951126099,6.355056221485138
1996-01-25,58.5959478129885,B,6.059602737426758,5.973804092407226,5.950566911697388,6.080942678451538,6.143571825027466,6.323984298706055,6.358208117485046
1996-01-26,58.855910915623184,B,6.059602737426758,6.0095538139343265,5.946991682052612,6.074686217308044,6.1396393299102785,6.316539053916931,6.36048992395401
1996-01-29,59.040238115427464,B,6.309852600097656,6.052453327178955,5.984529066085815,6.080942249298095,6.14178424835205,6.311773500442505,6.363935983180999
1996-01-30,59.702373846150984,C,6.506475925445557,6.166852760314941,6.047091245651245,6.0818359375,6.148934183120727,6.308974180221558,6.368104138374329
1996-01-31,60.656733857693524,A,6.654352188110352,6.317977237701416,6.120866155624389,6.095485997200012,6.156896677017212,6.3085395860672,6.3721416211128235
1996-02-01,61.16016329029575,A,6.492051124572754,6.404466915130615,6.189135503768921,6.106383299827575,6.161613149642944,6.305773205757141,6.375715620517731
1996-02-02,61.70076776661773,A,6.492051124572754,6.490956592559814,6.25025520324707,6.122643280029297,6.1674020385742185,6.303361220359802,6.378941597938538
1996-02-05,61.76512612315909,A,6.4740166664123535,6.523789405822754,6.288121366500855,6.139788889884949,6.169970283508301,6.302186417579651,6.3817084646224975
1996-02-06,61.693046079474016,A,6.582220077514648,6.538938236236572,6.352895498275757,6.166925048828125,6.174702596664429,6.302270841598511,6.385279874801636
1996-02-07,61.4785099655063,A,6.672384738922119,6.542544746398926,6.4302609920501705,6.197564148902893,6.179808206558228,6.303079719543457,6.389126427173615
1996-02-08,61.39059600974992,A,6.600250720977783,6.564184665679932,6.484325790405274,6.217446351051331,6.1823987293243405,6.304230375289917,6.392612309455871
1996-02-09,61.2450963540991,A,6.528115272521973,6.571397495269776,6.531177043914795,6.239084362983704,6.183903932571411,6.3051912260055545,6.39617671251297
1996-02-12,61.50207564309657,A,6.726487159729004,6.621891593933105,6.5728404998779295,6.278684782981872,6.191164073944091,6.3077814435958866,6.400030217170715
1996-02-13,61.30480084353783,A,6.564182281494141,6.618284034729004,6.578611135482788,6.312851190567017,6.194105634689331,6.308394212722778,6.402632989883423
1996-02-14,60.89535173853168,A,6.4740166664123535,6.578610420227051,6.5605775833129885,6.340721869468689,6.197746410369873,6.30863694190979,6.404872786998749
1996-02-15,60.5692635388012,A,6.38385009765625,6.535330295562744,6.549757480621338,6.369446492195129,6.2006562805175784,6.30815514087677,6.406661751270295
1996-02-16,60.20555693840555,A,6.311713695526123,6.492049980163574,6.531723737716675,6.390989470481872,6.203195915222168,6.306597623825073,6.407650806903839
1996-02-19,59.507688289613036,P,6.311713695526123,6.409095287322998,6.515493440628052,6.401807403564453,6.207165622711182,6.304508543014526,6.40846419095993
1996-02-20,59.0589229098405,P,6.185482978820801,6.33335542678833,6.475819730758667,6.414357614517212,6.210755729675293,6.301865935325623,6.408646421432495
1996-02-21,59.00623263337052,P,6.329747200012207,6.304501533508301,6.441555976867676,6.435908484458923,6.219376077651978,6.30119752407074,6.409549973011017
1996-02-22,59.178045969645474,P,6.492051124572754,6.326141738891602,6.430736017227173,6.457530903816223,6.228740062713623,6.300734624862671,6.412143473625183
1996-02-23,59.489426199270575,P,6.492051124572754,6.362209224700928,6.427129602432251,6.479153323173523,6.237746515274048,6.301157698631287,6.41456128358841
1996-02-26,59.79160827786077,P,6.455984115600586,6.39106330871582,6.400079298019409,6.486459898948669,6.247819147109985,6.302283215522766,6.416623065471649
1996-02-27,60.03774872885776,A,6.365817546844482,6.427130222320557,6.380242824554443,6.479426980018616,6.2532283973693845,6.300203614234924,6.418146183490753
1996-02-28,59.879118114327404,A,6.275649070739746,6.416310596466064,6.360406064987183,6.460491824150085,6.25826434135437,6.297931051254272,6.418427863121033
1996-02-29,59.29491192711291,P,6.113345623016357,6.340569496154785,6.3333556175231935,6.441556549072265,6.260054216384888,6.29368109703064,6.418161549568176
1996-03-01,58.57847798495562,P,6.059245586395264,6.254008388519287,6.308108806610107,6.419916272163391,6.2607620906829835,6.286763873100281,6.417712593078614
1996-03-04,58.37773617252367,P,6.347780227661133,6.232367610931396,6.311715459823608,6.41360445022583,6.267240657806396,6.282909178733826,6.41870630979538
1996-03-05,58.24538791047828,P,6.275649070739746,6.21433391571045,6.320732069015503,6.398275899887085,6.270131549835205,6.279041929244995,6.41925151348114
1996-03-06,58.21971246481983,P,6.257619857788086,6.2107280731201175,6.3135193347930905,6.377537655830383,6.271589307785034,6.2741084480285645,6.419706571102142
1996-03-07,58.79087903461075,P,6.510085582733154,6.290076065063476,6.315322780609131,6.373029398918152,6.278453989028931,6.272762732505798,6.421599657535553
1996-03-08,59.32451291103205,P,6.38385009765625,6.354996967315674,6.304502677917481,6.365816140174866,6.2824363517761235,6.270331883430481,6.423300769329071
1996-03-11,59.475166854435344,P,6.510085582733154,6.387458038330078,6.309912824630738,6.354996061325073,6.288943424224853,6.270226521492004,6.4244910955429075
1996-03-12,59.68900298696705,A,6.492051124572754,6.43073844909668,6.322536182403565,6.3513895034790036,6.289012403488159,6.270117979049683,6.425415563583374
1996-03-13,60.03495880859605,A,6.492051124572754,6.477624702453613,6.344176387786865,6.352291226387024,6.291226406097412,6.269973731040954,6.4262521982192995
1996-03-14,59.98849500697437,A,6.492051124572754,6.474017810821533,6.382046937942505,6.357701277732849,6.295585327148437,6.270901980400086,6.4267374658584595
1996-03-15,60.30572238180191,A,6.600250720977783,6.51729793548584,6.436147451400757,6.372128129005432,6.304253311157226,6.272733445167542,6.428290779590607
1996-03-18,60.85423789089922,A,6.8887858390808105,6.5930379867553714,6.490248012542724,6.400981736183167,6.319406938552857,6.277629041671753,6.430671863555908
1996-03-19,61.622107089100844,A,7.0150227546691895,6.697632312774658,6.564185380935669,6.442458724975586,6.338917455673218,6.284680743217468,6.432981381416321
1996-03-20,62.0987902470147,A,6.852718353271484,6.769765758514405,6.623695230484008,6.4686072826385494,6.354779767990112,6.289751882553101,6.435094294548034
1996-03-21,62.38775871149227,A,6.780584812164307,6.827472496032715,6.650745153427124,6.483033967018128,6.366339330673218,6.294101686477661,6.437626125812531
1996-03-22,62.3477536213777,A,6.7084550857543945,6.8491133689880375,6.683205652236938,6.4938541650772095,6.378601331710815,6.297372727394104,6.439983987808228
1996-03-25,62.04291208840402,A,6.762553691864014,6.823866939544677,6.708452463150024,6.509182643890381,6.395162830352783,6.301899738311768,6.442788052558899
1996-03-26,61.5465902322166,A,6.816652774810791,6.784192943572998,6.740912628173828,6.5317244052886965,6.413878803253174,6.306074004173279,6.445599064826966
1996-03-27,61.275162882151086,A,6.762553691864014,6.766160011291504,6.767962884902954,6.55606963634491,6.430797815322876,6.309349765777588,6.448139581680298
1996-03-28,61.163253360949476,A,6.690418243408203,6.748126697540283,6.787799596786499,6.584923267364502,6.448419027328491,6.312976655960083,6.448826076984406
1996-03-29,61.09895686490975,A,6.654352188110352,6.737306118011475,6.793209743499756,6.614678597450256,6.463888988494873,6.316600399017334,6.449683623313904
1996-04-01,60.82834474563786,A,6.636321067810059,6.712059593200683,6.76796326637268,6.629105639457703,6.474708309173584,6.319507565498352,6.450187482833862
1996-04-02,60.72705708950817,A,6.780584812164307,6.704846000671386,6.744519472122192,6.654352426528931,6.491630430221558,6.32457236289978,6.452115418910981
1996-04-03,60.58285339362874,P,6.7084550857543945,6.694026279449463,6.730093145370484,6.676894187927246,6.507824935913086,6.327843403816223,6.453331303596497
1996-04-04,60.467913819861366,P,6.7084550857543945,6.6976336479187015,6.722880172729492,6.6868126630783085,6.520801982879639,6.332186903953552,6.454810733795166
1996-04-05,60.421718332456884,P,6.7084550857543945,6.708454227447509,6.722880172729492,6.703042912483215,6.533779029846191,6.336709179878235,6.455236029624939
1996-04-08,60.43951947983516,P,6.636321067810059,6.708454227447509,6.710256910324096,6.70935468673706,6.540308399200439,6.341046323776245,6.45512497663498
1996-04-09,60.395839401097135,A,6.816652774810791,6.715667819976806,6.710256910324096,6.725584769248963,6.546511936187744,6.3477230596542356,6.455915582180023
1996-04-10,60.3905956414574,A,6.816652774810791,6.737307357788086,6.715666818618774,6.741814851760864,6.549757947921753,6.3533273124694825,6.456442673206329
1996-04-11,60.31078291523676,A,6.726487159729004,6.740913772583008,6.719273710250855,6.753536653518677,6.554446668624878,6.358029909133911,6.45599187374115
1996-04-12,60.26358196191845,A,6.780584812164307,6.75533971786499,6.73189697265625,6.762553358078003,6.560217342376709,6.363809690475464,6.455811562538147
1996-04-15,60.358409447928004,A,6.816652774810791,6.791406059265137,6.749930143356323,6.758946704864502,6.567070064544677,6.368520174026489,6.454757468700409
1996-04-16,60.49358998305524,A,7.051088333129883,6.838293170928955,6.7769804954528805,6.760749983787536,6.576447429656983,6.375575013160706,6.456017525196075
1996-04-17,60.58883899966648,A,7.0150227546691895,6.877967166900635,6.80763726234436,6.7688652038574215,6.583300189971924,6.381554198265076,6.456130986213684
1996-04-18,60.90377898192065,A,7.069119453430176,6.946493625640869,6.843703699111939,6.783291935920715,6.592677564620971,6.387538146972656,6.457041981220246
1996-04-19,60.99288372664699,A,6.924853801727295,6.975347423553467,6.8653435707092285,6.794111871719361,6.600612335205078,6.3922581338882445,6.457934393882751
1996-04-22,61.09593580836144,A,6.942886829376221,7.000594234466552,6.896000146865845,6.8031285285949705,6.604940328598023,6.3980522012710574,6.458653442859649
1996-04-23,60.88382364463522,A,6.924853801727295,6.975347328186035,6.906820249557495,6.808538579940796,6.612153759002686,6.403129696846008,6.459985053539276
1996-04-24,60.74568252575483,A,6.8887858390808105,6.950099945068359,6.914033555984497,6.814850187301635,6.620449142456055,6.409097776412964,6.461751236915588
1996-04-25,60.58061053105743,A,6.960922718048096,6.928460597991943,6.937477111816406,6.8283754110336305,6.6319905948638915,6.4163234376907345,6.462911825180054
1996-04-26,60.59362856977719,A,6.906823635101318,6.924854564666748,6.950100994110107,6.840998983383178,6.643892793655396,6.423544354438782,6.464592509269714
1996-04-29,60.93613791541026,A,7.159287929534912,6.968134784698487,6.9843645095825195,6.867147326469421,6.6608442783355715,6.434004950523376,6.467359840869904
1996-04-30,61.33964381218767,A,7.141258239746094,7.011415672302246,6.993381500244141,6.885180997848511,6.679959783554077,6.445357756614685,6.469949152469635
1996-05-01,61.57914574761822,A,7.017629146575928,7.037184333801269,6.993642139434814,6.900639700889587,6.693717422485352,6.456546750068664,6.471725428104401
1996-05-02,61.51056402083325,A,6.944906234741211,7.033981037139893,6.981220817565918,6.912462258338929,6.702774524688721,6.465757293701172,6.4725179195404055
1996-05-03,61.77362887966848,A,7.163072109222412,7.085230731964112,7.005042648315429,6.935193109512329,6.716194944381714,6.4769707298278805,6.4748442220687865
1996-05-06,61.54133490352651,A,7.072170734405518,7.067807292938232,7.017971038818359,6.956985592842102,6.728518676757813,6.488168911933899,6.477070400714874
1996-05-07,61.186661753517654,A,6.944906234741211,7.0285368919372555,7.019976282119751,6.963398265838623,6.740100450515747,6.4966644239425655,6.47866025686264
1996-05-08,61.17549807230785,A,7.035811424255371,7.032173347473145,7.034678840637207,6.974356198310852,6.75530369758606,6.5067840194702145,6.480970425605774
1996-05-09,61.217443866309786,A,6.890367031097412,7.021265506744385,7.027623271942138,6.982550191879272,6.770844125747681,6.515449171066284,6.482110390663147
1996-05-10,60.88878162310758,A,6.92672872543335,6.973996829986572,7.029613780975342,6.989857387542725,6.788193788528442,6.524477939605713,6.483520748615265
1996-05-13,60.924565832050185,A,7.163072109222412,6.992177104949951,7.029992198944091,7.0071783542633055,6.804499626159668,6.5358701419830325,6.485049686431885
1996-05-14,61.13675825798009,A,7.144891262054443,7.032174110412598,7.030355501174927,7.011868500709534,6.821884469985962,6.546008009910583,6.4865763163566585
1996-05-15,61.10675352674173,A,7.1085309982299805,7.04671802520752,7.039445686340332,7.016543912887573,6.8389026927948,6.555246000289917,6.488364131450653
1996-05-16,61.15255659128089,A,7.017629146575928,7.072170448303223,7.046717977523803,7.0139693975448605,6.849053564071656,6.563753776550293,6.490671980381012
1996-05-17,61.351933040504264,A,7.126713275909424,7.1121673583984375,7.0430820941925045,7.024062371253967,6.863910827636719,6.573173589706421,6.494145395755768
1996-05-20,61.33053398685678,A,7.181252479553223,7.1158034324646,7.053990268707276,7.035980653762818,6.87733416557312,6.583138794898987,6.49744854927063
1996-05-21,61.27041135936094,A,7.126713275909424,7.112167835235596,7.072170972824097,7.046073627471924,6.890027408599853,6.589519906044006,6.500921964645386
1996-05-22,61.056115937625314,A,6.98126745223999,7.086715126037598,7.066716575622559,7.050697708129883,6.8998117351531985,6.595519070625305,6.5031365966796875
1996-05-23,61.07795691287339,A,7.053987979888916,7.093986892700196,7.083078670501709,7.055350971221924,6.911050472259522,6.603317899703979,6.505626239776611
1996-05-24,60.87209579660378,A,7.017629146575928,7.072170066833496,7.092168712615967,7.060891246795654,6.919398040771484,6.611825675964355,6.507756900787354
1996-05-27,60.52906185622221,A,7.017629146575928,7.039445400238037,7.077624416351318,7.053808307647705,6.9219749069213865,6.620690922737122,6.510241937637329
1996-05-28,60.06647182624687,P,6.872184753417969,6.988539695739746,7.050353765487671,7.040354633331299,6.919118146896363,6.62901780128479,6.5116453766822815
1996-05-29,59.86432789552027,P,6.817647457122803,6.955815696716309,7.0212654113769535,7.030355548858642,6.918416728973389,6.63659824848175,6.513839280605316
1996-05-30,59.46962790730456,P,6.799466133117676,6.90491132736206,6.999449110031128,7.0230835437774655,6.918794355392456,6.642566843032837,6.515765080451965
1996-05-31,58.86709623230153,P,6.599478244781494,6.821281147003174,6.946725606918335,6.99490385055542,6.916614818572998,6.647608075141907,6.516159362792969
1996-06-03,58.49411110805122,P,6.63584566116333,6.744924449920655,6.892184925079346,6.97308759689331,6.914080657958984,6.654621744155884,6.5165582942962645
1996-06-04,58.43589313930061,P,6.672202110290527,6.704927921295166,6.846733808517456,6.959452390670776,6.9111916446685795,6.662535223960877,6.517050416469574
1996-06-05,58.473998255677664,P,6.763103485107422,6.69401912689209,6.824917411804199,6.945816993713379,6.911202640533447,6.671000227928162,6.5181742286682125
1996-06-06,58.514454154488384,P,6.708561420440674,6.67583818435669,6.790374755859375,6.936726713180542,6.911565504074097,6.679992265701294,6.5191139268875125
1996-06-07,58.99988988499421,P,6.763103485107422,6.708563232421875,6.764922189712524,6.928545451164245,6.913740530014038,6.688814759254456,6.520237739086151
1996-06-10,59.31184456943418,P,6.744925498962402,6.730379199981689,6.737651824951172,6.907638120651245,6.915912618637085,6.695310463905335,6.521270661354065
1996-06-11,59.69946881152029,P,6.908547878265381,6.7776483535766605,6.741288137435913,6.895820951461792,6.918471879959107,6.705051155090332,6.522147152423859
1996-06-12,59.94791762318065,P,6.92672872543335,6.810373401641845,6.752196264266968,6.88673083782196,6.922837352752685,6.715331144332886,6.5231145477294925
1996-06-13,60.04919403661463,P,6.781285762786865,6.824918270111084,6.750378227233886,6.874913668632507,6.924293966293335,6.722547974586487,6.523266136646271
1996-06-14,59.94150361778836,P,6.726742744445801,6.817646121978759,6.763104677200317,6.854915142059326,6.924659719467163,6.729219374656677,6.522879214286804
1996-06-17,60.05189845677989,A,6.835825443267822,6.835826110839844,6.783102655410767,6.837643790245056,6.928649806976319,6.734479103088379,6.5231263017654415
1996-06-18,59.92098944341121,A,6.908547878265381,6.835826110839844,6.806737232208252,6.826735520362854,6.93048770904541,6.7384998226165775,6.523737001419067
1996-06-19,59.67831571474073,A,6.854005813598633,6.8212815284729,6.815827465057373,6.820372438430786,6.931234769821167,6.74049635887146,6.524517972469329
1996-06-20,59.64517675763877,A,6.817647457122803,6.828553867340088,6.826736068725586,6.80855541229248,6.933057975769043,6.74375232219696,6.5247627639770505
1996-06-21,59.64023907195621,A,6.781285762786865,6.839462471008301,6.828554296493531,6.796738243103027,6.9330719947814945,6.746644668579101,6.525002944469452
1996-06-24,59.39059386328989,P,6.690381050109863,6.810373592376709,6.823099851608276,6.780375838279724,6.930546560287476,6.7488083124160765,6.525497364997864
1996-06-25,58.78937117792531,P,6.472214698791504,6.723106956481933,6.779466533660889,6.760377335548401,6.918969087600708,6.747708258628845,6.524989550113678
1996-06-26,58.17116153665744,B,6.3813157081604,6.628568935394287,6.724925231933594,6.738560748100281,6.906294946670532,6.7447975683212285,6.523938643932342
1996-06-27,57.39713020762886,B,6.235872745513916,6.51221399307251,6.670383930206299,6.710381078720093,6.889630012512207,6.7411537885665895,6.522692081928253
1996-06-28,56.7013081903161,B,6.181334495544434,6.392223739624024,6.615843105316162,6.68947389125824,6.87475962638855,6.737685980796814,6.521438603401184
1996-07-01,56.24741169270132,B,6.290413856506348,6.3122303009033205,6.561301946640015,6.672202301025391,6.861710166931152,6.733325247764587,6.520553345680237
1996-07-02,56.11014267686635,B,6.181334495544434,6.254054260253906,6.48858060836792,6.647658920288086,6.846839780807495,6.72949676990509,6.518945491313934
1996-07-03,56.10714175794018,B,6.163151741027832,6.210421466827393,6.4194952011108395,6.617661333084106,6.832327098846435,6.7263881206512455,6.517512531280517
1996-07-04,56.30014992502593,B,6.163151741027832,6.195877265930176,6.354045629501343,6.590390849113464,6.81637167930603,6.724181137084961,6.516168138980865
1996-07-05,56.34722952169008,B,6.054068565368652,6.170424079895019,6.2813239097595215,6.554939103126526,6.799316577911377,6.721604685783387,6.51410115480423
1996-07-08,56.22792130609085,B,6.054068565368652,6.123155021667481,6.2176926612854,6.520396256446839,6.777212190628052,6.7190282344818115,6.511768388748169
1996-07-09,56.36285211296548,B,6.126789569854736,6.112246036529541,6.183150148391723,6.481308341026306,6.756922817230224,6.718441300392151,6.510153617858887
1996-07-10,56.568662032162365,B,6.181334495544434,6.1158825874328615,6.163152027130127,6.44403862953186,6.740196924209595,6.716957173347473,6.5090773487091065
1996-07-11,56.827328143244664,B,6.254053115844727,6.13406286239624,6.164970064163208,6.417676997184754,6.726379861831665,6.714577193260193,6.507655909061432
1996-07-12,57.13860742449902,B,6.181334495544434,6.159516048431397,6.164970064163208,6.390406584739685,6.706745109558105,6.711470026969909,6.5063138628005985
1996-07-15,57.309740392161906,B,6.035888195037842,6.155879974365234,6.139517498016358,6.350409722328186,6.686019458770752,6.707269067764282,6.504776141643524
1996-07-16,57.28138834208178,B,6.035888195037842,6.137699699401855,6.124972867965698,6.306776738166809,6.667839097976684,6.703969774246215,6.50208669424057
1996-07-17,57.59691036042248,B,6.3813157081604,6.177695941925049,6.146789264678955,6.283142232894898,6.654749183654785,6.705026440620422,6.501478745937347
1996-07-18,57.804706099455636,C,6.3813157081604,6.203148460388183,6.168605661392212,6.261325645446777,6.644568157196045,6.707706141471863,6.500693619251251
1996-07-19,58.15130712037447,C,6.417675971984863,6.2504167556762695,6.204966402053833,6.243145155906677,6.634387102127075,6.711290445327759,6.49902715921402
1996-07-22,58.55303068231106,C,6.308596134185791,6.304958343505859,6.230419158935547,6.224055910110474,6.6172975826263425,6.710898604393005,6.496903891563416
1996-07-23,58.89140225273339,C,6.2176923751831055,6.341319179534912,6.239509439468383,6.211329793930053,6.598753604888916,6.710319037437439,6.494680483341217
1996-07-24,58.5802540255004,C,6.163151741027832,6.297686386108398,6.237691164016724,6.200421595573426,6.579846019744873,6.709374356269836,6.4917414021492
1996-07-25,58.19932892895023,C,6.126789569854736,6.2467811584472654,6.224964809417725,6.194967436790466,6.5620292282104495,6.705541396141053,6.4891520643234255
1996-07-26,57.822200707709136,B,6.181334495544434,6.19951286315918,6.224964809417725,6.194967436790466,6.5431216526031495,6.703516240119934,6.486924061775207
1996-07-29,57.61467794264656,B,6.163151741027832,6.170423984527588,6.237691164016724,6.18860433101654,6.522759637832642,6.700046901702881,6.485136711597443
1996-07-30,57.54844405420565,B,6.163151741027832,6.159515857696533,6.2504175186157225,6.18769519329071,6.50348840713501,6.696757907867432,6.483437943458557
1996-07-31,57.57357765214251,B,6.111758708953857,6.149237251281738,6.2234618186950685,6.185125541687012,6.4860982322692875,6.6929549837112425,6.481464357376098
1996-08-01,57.77818365848167,B,6.203527927398682,6.164584922790527,6.205683040618896,6.187144351005554,6.469089031219482,6.690069751739502,6.4804858660697935
1996-08-02,58.08654693299198,C,6.368715286254883,6.2020610809326175,6.200786972045899,6.202876687049866,6.456110754013062,6.687754397392273,6.480243921279907
1996-08-05,58.39353521844322,C,6.387064456939697,6.24684362411499,6.208633804321289,6.219526481628418,6.443499460220337,6.682737183570862,6.480183112621307
1996-08-06,58.61008343406038,C,6.350357055664063,6.284284687042236,6.221900272369385,6.2307048559188845,6.433062906265259,6.67609052658081,6.4803856348991395
1996-08-07,59.106930091170305,C,6.442128658294678,6.350358676910401,6.24979796409607,6.243744564056397,6.425552530288696,6.6719846296310426,6.480868256092071
1996-08-08,59.515374915080024,C,6.497186660766602,6.409090423583985,6.2868376731872555,6.255901241302491,6.419506940841675,6.669150648117065,6.481626167297363
1996-08-09,59.73235881379546,C,6.515542507171631,6.438455867767334,6.320258474349975,6.2726116418838505,6.417828226089478,6.667221522331237,6.482297124862671
1996-08-12,59.99927155764747,C,6.552249431610107,6.471492862701416,6.359168243408203,6.298429703712463,6.416156301498413,6.665118479728699,6.4835091090202335
1996-08-13,60.32173897675077,C,6.588956356048584,6.51921272277832,6.401748704910278,6.326083111763,6.414491386413574,6.662841515541077,6.484457759857178
1996-08-14,60.442633010688354,C,6.644015312194824,6.55959005355835,6.454974365234375,6.339218091964722,6.412109622955322,6.661656131744385,6.4855029487609865
1996-08-15,60.57789189010426,C,6.6990814208984375,6.599969005584716,6.504529714584351,6.355106377601624,6.411920022964478,6.661742763519287,6.487359709739685
1996-08-16,60.6541386899767,C,6.6990814208984375,6.636676788330078,6.537566328048706,6.369176650047303,6.4106395816802975,6.662190055847168,6.489395227432251
1996-08-19,60.61547113994127,C,6.662369251251221,6.658700752258301,6.565096807479859,6.3868653059005736,6.408988456726075,6.66245053768158,6.4909790515899655
1996-08-20,60.56210161260349,C,6.6990814208984375,6.680725765228272,6.5999692440032955,6.4109347581863405,6.404799127578736,6.661635503768921,6.493103933334351
1996-08-21,60.569940585208464,A,6.754138469696045,6.702750396728516,6.631170225143433,6.440484094619751,6.401347322463989,6.662092337608337,6.49496787071228
1996-08-22,60.64721307839375,A,6.845908164978027,6.732115745544434,6.666042375564575,6.476440024375916,6.402639770507813,6.663466868400573,6.497826886177063
1996-08-23,60.8493090102592,A,6.900964736938477,6.772492408752441,6.70458459854126,6.5124215364456175,6.406124210357666,6.6653919649124145,6.501050572395325
1996-08-26,61.08005547827682,A,6.88261604309082,6.816541767120361,6.737621259689331,6.548394751548767,6.407060022354126,6.667854914665222,6.504450619220734
1996-08-27,61.138754023915446,A,6.80919885635376,6.838565254211426,6.7596455097198485,6.580697107315063,6.405073041915894,6.6677803754806515,6.5077517175674435
1996-08-28,61.20843697882601,A,6.864260196685791,6.860589599609375,6.781669998168946,6.61832218170166,6.405278129577637,6.668256449699402,6.510791881084442
1996-08-29,60.83956101263589,A,6.662369251251221,6.823881816864014,6.777998781204223,6.641264247894287,6.402172565460205,6.667615270614624,6.5128225898742675
1996-08-30,60.212416650725835,C,6.552249431610107,6.75413875579834,6.763315582275391,6.650440955162049,6.39759183883667,6.665331916809082,6.514570803642273
1996-09-02,59.60743441836865,C,6.552249431610107,6.688065433502198,6.752303600311279,6.6587002038955685,6.3948292064666745,6.6626878833770755,6.515604028701782
1996-09-03,59.20553599621429,B,6.570601463317871,6.64034595489502,6.739455604553223,6.669712424278259,6.396796941757202,6.657883014678955,6.51672901391983
1996-09-04,58.83894272287004,B,6.662369251251221,6.599967765808105,6.73027868270874,6.680724453926087,6.402418012619019,6.654356479644775,6.517955338954925
1996-09-05,58.619505398701556,P,6.497186660766602,6.566931247711182,6.695406532287597,6.680724453926087,6.407644290924072,6.648637151718139,6.518087649345398
1996-09-06,58.67151866144622,P,6.515542507171631,6.559589862823486,6.656864309310913,6.680724453926087,6.414328451156616,6.644544038772583,6.518401086330414
1996-09-09,58.80113344208005,P,6.588956356048584,6.566931247711182,6.62749834060669,6.68255980014801,6.420299301147461,6.641004734039306,6.5195284676551815
1996-09-10,58.87484790306862,P,6.570601463317871,6.566931247711182,6.603638601303101,6.681642055511475,6.42808464050293,6.637462210655213,6.52029595375061
1996-09-11,58.81217940565239,P,6.552249431610107,6.544907283782959,6.572437524795532,6.677053761482239,6.435866594314575,6.634096846580506,6.521597311496735
1996-09-12,59.20346195267884,P,6.6990814208984375,6.585286235809326,6.576108741760254,6.677053761482239,6.446585187911987,6.631478433609009,6.523900935649872
1996-09-13,59.90282936566576,A,6.956028461456299,6.67338342666626,6.616486644744873,6.689901113510132,6.464624385833741,6.631970481872559,6.52775741815567
1996-09-16,60.61319140073846,A,7.066145896911621,6.768821334838867,6.667876291275024,6.710089945793152,6.4848659324646,6.631039061546326,6.532522006034851
1996-09-17,61.23123149341749,A,6.992737293243408,6.853248500823975,6.710089874267578,6.7247727394104,6.502184886932373,6.629553852081298,6.537455804347992
1996-09-18,61.80827450756897,A,6.919320583343506,6.926662731170654,6.735785007476807,6.733031845092773,6.5169446086883545,6.628570766448974,6.54255875825882
1996-09-19,61.8793893635632,A,6.790844440460205,6.945015335083008,6.765150785446167,6.730278658866882,6.527680435180664,6.627030148506164,6.5463937211036685
1996-09-20,61.49764244180479,A,6.845908164978027,6.9229912757873535,6.798187351226806,6.72752583026886,6.540971908569336,6.62385850906372,6.5504146194458
1996-09-23,60.99081488169455,A,6.827552318572998,6.875272560119629,6.822046947479248,6.724772644042969,6.556805191040039,6.621412324905395,6.554790618419648
1996-09-24,60.580543977122794,P,6.790844440460205,6.834893989562988,6.844071245193481,6.723854923248291,6.571904315948486,6.619871706962585,6.558268065452576
1996-09-25,60.15772604054933,P,6.735785484313965,6.79818696975708,6.862424850463867,6.7174311876297,6.578993711471558,6.616871447563171,6.561827733516693
1996-09-26,60.02045071868489,P,6.735785484313965,6.787175178527832,6.86609525680542,6.721101999282837,6.586083106994629,6.615325632095337,6.565387401580811
1996-09-27,59.868426526906546,A,6.735785484313965,6.765150642395019,6.844070959091186,6.73027880191803,6.592445297241211,6.613416199684143,6.568947069644928
