Date,GRADE,GPS,TRMB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-05-19,55.37867438933366,C,2.140625,2.0697916030883787,2.0244791984558104,1.9815104007720947,2.0421874427795412,2.0849479103088377,2.2894140553474425
1997-05-20,55.474954929087254,C,2.166666984558105,2.107291603088379,2.041145896911621,1.991927099227905,2.041770782470703,2.0874479103088377,2.2837890553474427
1997-05-21,55.58651845354328,C,2.1875,2.140625,2.059895896911621,2.0065104484558103,2.0426041221618654,2.0901562404632568,2.2781640553474425
1997-05-22,55.675828675021116,A,2.2395830154418945,2.171875,2.0838541984558105,2.023177099227905,2.0448957824707032,2.0935937404632567,2.2729036355018617
1997-05-23,55.71866698532915,A,2.229166984558105,2.192708396911621,2.1151041984558105,2.0398437976837154,2.0453124618530274,2.0963020801544188,2.2673828053474425
1997-05-26,55.76891996589739,A,2.229166984558105,2.210416793823242,2.14010419845581,2.0585937976837156,2.0453124618530274,2.0988020801544187,2.2620703053474425
1997-05-27,55.807489666413964,A,2.2708330154418945,2.23125,2.1692708015441893,2.08151044845581,2.046145782470703,2.1013020801544187,2.2573828053474427
1997-05-28,55.841948236757084,A,2.3333330154418945,2.260416603088379,2.2005208015441893,2.101302099227905,2.049062442779541,2.1027604103088375,2.2532161355018614
1997-05-29,55.88974622973649,A,2.416666984558105,2.295833396911621,2.23385419845581,2.123177099227905,2.054062442779541,2.10609375,2.2494661355018617
1997-05-30,56.03055711230153,A,2.5625,2.3625,2.27760419845581,2.151302099227905,2.061562442779541,2.1113020801544184,2.246445300579071
1997-06-02,56.349009933128535,A,2.875,2.4916666030883787,2.35104169845581,2.18776044845581,2.075729103088379,2.1194270801544186,2.2457161355018616
1997-06-03,56.622177548863114,A,2.8333330154418945,2.604166603088379,2.417708301544189,2.229427099227905,2.0886457633972166,2.1271354103088376,2.244882800579071
1997-06-04,56.848784055442,A,2.791666984558105,2.695833396911621,2.4781249999999995,2.26901044845581,2.101562442779541,2.13484375,2.243111970424652
1997-06-05,57.02274256937742,A,2.791666984558105,2.770833396911621,2.5333333969116207,2.3085937976837156,2.1144791221618653,2.142552089691162,2.2417578053474427
1997-06-06,57.118059745671765,A,2.8125,2.8208333969116213,2.5916666984558105,2.35338544845581,2.1278124618530274,2.150677089691162,2.2408203053474427
1997-06-09,57.187791916396854,A,3.1458330154418945,2.875,2.6833333015441894,2.41171875,2.151562461853027,2.16171875,2.241549470424652
1997-06-10,57.221619860801546,A,3.0625,2.920833396911621,2.7625,2.4658854007720947,2.1740624618530275,2.1700520801544187,2.2418619704246523
1997-06-11,57.23982287296898,A,2.9895830154418945,2.9604166030883787,2.828125,2.5143229007720946,2.1934374618530272,2.1780729103088374,2.2414973855018614
1997-06-12,57.21354976033009,A,2.90625,2.983333206176758,2.8770833015441895,2.55546875,2.2123958015441896,2.1848437404632564,2.2408203005790712
1997-06-13,57.15980730063911,A,2.875,2.9958332061767576,2.9083333015441895,2.59296875,2.2298958015441896,2.1917187404632568,2.242070300579071
1997-06-16,56.97690672194728,A,3.0833330154418945,2.983333206176758,2.9291666030883787,2.640104150772095,2.2498958015441897,2.1998437404632565,2.244882800579071
1997-06-17,56.862380372832206,A,3.0625,2.983333206176758,2.9520833015441896,2.6848958015441893,2.2703124618530275,2.2081770706176758,2.247695300579071
1997-06-18,56.80259227828159,A,3.03125,2.9916666030883787,2.9760416030883787,2.7270833015441895,2.2909374618530274,2.2166145706176756,2.2501432156562804
1997-06-19,56.84174741554802,A,3.104166984558105,3.03125,3.0072916030883787,2.7703125,2.3113541412353515,2.224739570617676,2.2529036355018617
1997-06-20,56.86483967374192,A,3.0,3.05625,3.026041603088379,2.8088541507720945,2.3313541412353516,2.2324479007720948,2.255507800579071
1997-06-23,56.73608873733815,A,2.8958330154418945,3.01875,3.001041603088379,2.842187452316284,2.3501041412353514,2.2391145610809327,2.2572786307334898
1997-06-24,56.621352914636894,A,2.9375,2.99375,2.988541603088379,2.8755208015441895,2.3688541412353517,2.2466145610809325,2.2583202958106994
1997-06-25,56.49631351479411,A,2.916666984558105,2.970833396911621,2.98125,2.9046875,2.386770820617676,2.2539062309265137,2.25884113073349
1997-06-26,56.347691726310565,P,2.9583330154418945,2.941666603088379,2.9864583015441895,2.9317708015441895,2.4063541412353517,2.2616145610809326,2.25915363073349
1997-06-27,56.22339188265244,P,2.916666984558105,2.925,2.990625,2.9494791507720945,2.4242708206176755,2.2696354007720947,2.2588411307334897
1997-06-30,56.232316889913285,P,2.9583330154418945,2.9374999999999996,2.978125,2.9536458015441895,2.4442708206176755,2.2781770610809327,2.2594661307334896
1997-07-01,56.18378981329139,P,2.8958330154418945,2.9291666030883787,2.9614583015441895,2.9567708015441894,2.4630208206176754,2.2860937213897703,2.2602994608879086
1997-07-02,56.17518464493005,P,2.916666984558105,2.9291666030883787,2.95,2.9630208015441895,2.4834374999999995,2.2944270610809325,2.261445295810699
1997-07-03,56.11180641855802,P,2.875,2.9125,2.9270833015441893,2.967187452316284,2.5028124999999997,2.3023437309265136,2.2623827958106992
1997-07-04,56.0872039011284,P,2.875,2.904166603088379,2.9145833015441895,2.9703124523162843,2.522395839691162,2.3104687309265137,2.2633202958106993
1997-07-07,56.05163922812094,P,2.8958330154418945,2.891666603088379,2.9145833015441895,2.957812452316284,2.5432291603088375,2.3188020610809326,2.263945295810699
1997-07-08,56.11042287928612,P,2.979166984558105,2.908333396911621,2.9187499999999997,2.9536458015441895,2.5665625,2.3275520610809326,2.2650911307334898
1997-07-09,56.085766269528655,P,2.8958330154418945,2.904166603088379,2.9166666030883786,2.9489583015441894,2.585729160308838,2.3350520610809324,2.26602863073349
1997-07-10,56.0434182074924,P,2.791666984558105,2.8875,2.8999999999999995,2.943229150772095,2.601979160308838,2.3406770610809327,2.2664453005790706
