Date,GRADE,GPS,COP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-05-08,49.79840749709363,P,3.5209667682647705,3.527427625656128,3.554126167297363,3.6024526357650757,3.5898717546463015,3.455375998020172,3.42817306637764
1991-05-09,49.81092994388725,P,3.569423198699951,3.537118911743164,3.5512675762176515,3.6002238988876343,3.591218967437744,3.45800865650177,3.427477593421936
1991-05-10,49.75862972424031,P,3.4563651084899902,3.5209681510925295,3.5355042934417726,3.59314169883728,3.5887059497833254,3.4591943359375,3.4265297758579254
1991-05-13,49.712038836888844,P,3.4563651084899902,3.5080478191375732,3.520968222618103,3.5868591547012327,3.587152376174927,3.460538234710693,3.4244083869457245
1991-05-14,49.61911119984672,B,3.3594555854797363,3.4725151538848875,3.50320188999176,3.5733323097229004,3.58142183303833,3.4609130382537843,3.4221153974533083
1991-05-15,49.48286053664103,B,3.230246067047119,3.4143710136413574,3.4708993196487428,3.5501468896865847,3.5721476650238038,3.459204776287079,3.420036984682083
1991-05-16,49.37704376236769,B,3.32715392112732,3.3659171581268312,3.4515180349349976,3.531007266044617,3.5660908937454225,3.4589401650428773,3.418756078481674
1991-05-17,49.3128056317267,B,3.2786993980407715,3.3303840160369873,3.4256760835647584,3.5094449162483214,3.559384922981262,3.4586655855178834,3.4166852259635925
1991-05-20,49.26926483605333,B,3.294853687286377,3.2980817317962647,3.4030647754669188,3.490289402008057,3.5552407455444337,3.4585525488853452,3.415086337327957
1991-05-21,49.27088203616217,B,3.2786993980407715,3.2819304943084715,3.3772228240966795,3.4711257815361023,3.5504536533355715,3.4582779693603514,3.4134066772460936
1991-05-22,49.33423133489661,B,3.246396541595459,3.2851605892181395,3.3497658014297484,3.451945984363556,3.5440610694885253,3.45831312417984,3.411800218820572
1991-05-23,49.34167787249603,B,3.246396541595459,3.2690091133117676,3.3174631357192994,3.4343653559684753,3.537348680496216,3.4591392159461973,3.4098025584220886
1991-05-24,49.39605831387812,B,3.311002731323242,3.2754697799682617,3.3029268980026245,3.4192155957221986,3.5316085529327395,3.4607695531845093,3.40797145485878
1991-05-27,49.43105221793676,B,3.311002731323242,3.278699588775635,3.2883906602859496,3.4046794414520263,3.526508092880249,3.4623998904228213,3.4059838795661928
1991-05-28,49.468180311352825,B,3.294853687286377,3.281930446624756,3.2819304704666137,3.392566180229187,3.519485511779785,3.4632359838485716,3.4046197068691253
1991-05-29,49.503210701321535,B,3.2786993980407715,3.2883910179138183,3.286775803565979,3.378837561607361,3.5111804103851316,3.4643851041793825,3.4030182826519013
1991-05-30,49.59994781535966,B,3.39175796508789,3.3174633026123046,3.2932362079620363,3.3723771214485168,3.506415719985962,3.466664810180664,3.402764539718628
1991-05-31,49.71869270658536,C,3.553271770477295,3.365917110443115,3.3206934452056887,3.3731847643852233,3.503921875953674,3.4711924147605897,3.403318365812302
1991-06-03,49.8192984480018,C,3.5209667682647705,3.4079099178314207,3.343304753303528,3.3731847643852233,3.500142283439636,3.474447832107544,3.403788912296295
1991-06-04,49.88378707536497,C,3.440211772918701,3.436981534957886,3.3594559907913206,3.368339407444,3.4953872394561767,3.4768956995010374,3.4035427057743073
1991-06-05,49.967717069972245,A,3.4725136756896973,3.475744390487671,3.3820677042007445,3.3659167528152465,3.492557554244995,3.480141146183014,3.403536269664764
1991-06-06,50.02093326330177,A,3.553271770477295,3.5080471515655516,3.4127552270889283,3.365109181404114,3.4916628074645994,3.4843523573875426,3.4039336240291593
1991-06-07,49.96176961306506,A,3.4725136756896973,3.4918955326080323,3.4289063215255737,3.365916609764099,3.4891528987884524,3.487597804069519,3.4035359871387483
1991-06-10,49.897662123447475,C,3.39175796508789,3.466053771972656,3.4369818449020384,3.3626862525939942,3.4859873151779173,3.4905102705955504,3.4027345716953277
1991-06-11,49.88673575940413,C,3.424063205718994,3.462824058532715,3.4499027967453,3.365916633605957,3.4818687295913695,3.492954845428467,3.402251160144806
1991-06-12,49.84303025151817,C,3.39175796508789,3.4466729164123535,3.4612086534500124,3.3739922285079955,3.4796626377105713,3.493969035148621,3.4012150287628176
1991-06-13,49.763987948561116,C,3.407909870147705,3.4176005363464355,3.4628238439559937,3.378030025959015,3.478419246673584,3.4951447439193726,3.400103179216385
1991-06-14,49.72987343269074,C,3.39175796508789,3.4014493942260744,3.446672463417053,3.3836829543113707,3.4771726608276365,3.495842571258545,3.398988811969757
1991-06-17,49.712728703517996,B,3.343304395675659,3.391758680343628,3.428906226158142,3.386105489730835,3.4736776685714723,3.4966885900497435,3.3979451286792757
1991-06-18,49.69540434574367,B,3.375608444213867,3.3820677280426024,3.4224458932876587,3.3909509420394897,3.471788249015808,3.4978576493263245,3.3974541664123534
1991-06-19,49.64987314256887,B,3.2786993980407715,3.359456014633179,3.403064465522766,3.3925660848617554,3.4679606485366823,3.4983739924430846,3.3961656951904295
1991-06-20,49.57870998841212,B,3.214095115661621,3.3206930637359617,3.369146800041199,3.3909510135650636,3.459962592124939,3.4982442927360533,3.3943977296352386
1991-06-21,49.52890614499645,B,3.246396541595459,3.2916207790374754,3.346535086631775,3.3877207040786743,3.4529303407669065,3.497804868221283,3.392634791135788
1991-06-24,49.516108249783265,B,3.294853687286377,3.2819306373596193,3.3368446588516236,3.3869132518768312,3.4471870946884153,3.497971556186676,3.390801191329956
1991-06-25,49.458080793494865,B,3.2625505924224854,3.2593190670013428,3.3206933975219726,3.3852980971336364,3.4398382568359374,3.4974953866004945,3.3887278270721435
