Date,GRADE,GPS,WAB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-12-13,47.826572555967935,B,8.003114700317383,7.962958240509034,8.066224431991577,8.086303400993348,7.9470930099487305,8.686096425056457,9.520217854976654
1999-12-14,47.74733302860805,B,7.658896446228027,7.894114589691162,8.00024905204773,8.071960806846619,7.944315929412841,8.661530928611755,9.512827332019805
1999-12-15,47.588392748298816,B,7.572840690612793,7.790847682952881,7.928536748886108,8.054749727249146,7.937524242401123,8.636391406059266,9.504576885700226
1999-12-16,47.574747707699856,B,7.63021183013916,7.756425189971924,7.882640409469604,8.036104583740235,7.931879978179932,8.61211214542389,9.496756522655486
1999-12-17,47.77746358921518,B,8.433395385742188,7.85969181060791,7.919931077957154,8.05188159942627,7.9440195274353025,8.587554602622985,9.492522423267365
1999-12-20,47.7826166178021,B,7.888378620147705,7.836744594573974,7.8998514175415036,8.04327609539032,7.9504190158844,8.55640061378479,9.484417524337768
1999-12-21,47.92372963676027,B,7.917062282562256,7.88837776184082,7.891246175765991,8.046144700050354,7.956818799972535,8.528399062156677,9.475883214473724
1999-12-22,48.00537727996946,B,7.63021183013916,7.899851989746094,7.845349836349487,8.027499556541443,7.9540414619445805,8.501254229545593,9.466630704402924
1999-12-23,48.07420930508655,B,7.687580108642578,7.9113256454467775,7.833875417709351,8.011722826957703,7.955278282165527,8.476115918159485,9.45809466600418
1999-12-24,47.774983945343685,B,7.687580108642578,7.762162590026856,7.810927200317383,7.983037781715393,7.957088422775269,8.450977606773376,9.449845058918
1999-12-27,47.712167130112874,B,7.744954586029053,7.733477783203125,7.78511118888855,7.925667810440063,7.956032505035401,8.423833951950073,9.4424551820755
1999-12-28,47.62822918548405,B,7.71626615524292,7.693318557739258,7.790848159790039,7.895548605918885,7.956122932434082,8.396116862297058,9.43492186307907
1999-12-29,47.66469407960784,B,7.658896446228027,7.699055480957031,7.7994537353515625,7.863995242118835,7.956786079406738,8.365773444175721,9.427101695537567
1999-12-30,47.655916273235476,B,7.658896446228027,7.6933187484741214,7.802322196960449,7.842481303215027,7.958022546768189,8.33915687084198,9.418565456867219
1999-12-31,47.862028604710936,B,8.146541595458984,7.785111045837402,7.773636817932129,7.846783947944641,7.965571804046631,8.317990164756775,9.411894595623016
2000-01-03,47.96755074201826,B,7.888378620147705,7.813795852661133,7.773636817932129,7.836744117736816,7.966237649917603,8.291948347091674,9.40235755443573
2000-01-04,47.99697753797425,B,7.773636817932129,7.825269985198974,7.759294271469116,7.8252702236175535,7.969768924713135,8.263039035797119,9.393822169303894
2000-01-05,48.099781255185725,B,7.744954586029053,7.84248161315918,7.770768547058106,7.808059191703796,7.971006507873535,8.254770712852478,9.38471373796463
2000-01-06,48.095547116367335,B,7.429417133331299,7.796585750579834,7.744952249526977,7.789413833618164,7.96593334197998,8.245927124023437,9.374314031600953
2000-01-07,47.75075420936697,B,7.142566680908203,7.595790767669678,7.69045090675354,7.750689053535462,7.940215702056885,8.225327892303467,9.362480072975158
2000-01-10,47.53770914736958,B,7.228621959686279,7.463839435577393,7.638817644119262,7.711964416503906,7.913925695419311,8.206735997200012,9.351649243831634
2000-01-11,47.32784849717351,B,7.02782678604126,7.314677429199219,7.569973707199097,7.680410933494568,7.885913257598877,8.189576292037964,9.340244116783142
2000-01-12,46.895725985710946,B,6.654922008514404,7.096670913696289,7.469576263427735,7.634514999389649,7.852162790298462,8.16782744884491,9.32597193479538
2000-01-13,46.636844132012065,B,6.712291240692139,6.953245735168457,7.374915742874146,7.588618969917297,7.830453605651855,8.146652297973633,9.311700186729432
2000-01-14,46.4109863968597,B,6.339386463165283,6.792609691619873,7.194200229644776,7.483918523788452,7.80357982635498,8.12088813304901,9.294418184757232
2000-01-17,46.15855357009002,B,6.339386463165283,6.614762592315674,7.039301013946533,7.406468915939331,7.772692441940308,8.095983934402465,9.27513120174408
2000-01-18,45.94016921505416,B,6.310701370239258,6.471337509155274,6.893007469177246,7.326150870323181,7.741231355667114,8.06649263381958,9.257419390678406
2000-01-19,45.96168935094929,B,6.425439834594727,6.425441074371338,6.761055994033813,7.265912270545959,7.709771690368652,8.03986891746521,9.240567655563355
2000-01-20,45.92634476303213,B,6.425439834594727,6.368070793151856,6.660658264160157,7.2028052568435665,7.680031986236572,8.01439185142517,9.222570238113404
2000-01-21,46.12231461894805,B,6.339386463165283,6.368070793151856,6.580340242385864,7.135395574569702,7.650291357040405,7.987194228172302,9.202567217350007
2000-01-24,46.228040195119256,B,6.224644660949707,6.34512243270874,6.479942512512207,7.059380078315735,7.615295629501343,7.958849186897278,9.18170405626297
2000-01-25,46.14709700289355,B,5.70832109451294,6.224646377563476,6.347991943359375,6.958982825279236,7.57054708480835,7.924194164276123,9.158688898086547
2000-01-26,45.88458844730153,B,5.392780303955078,6.018114471435547,6.221777772903442,6.845677018165588,7.520061445236206,7.88638373374939,9.137103548049927
2000-01-27,45.56366232810576,B,5.30672550201416,5.794371604919434,6.081221199035644,6.728068470954895,7.466133661270142,7.849146203994751,9.114801483154297
2000-01-28,45.1685394005716,B,5.19198751449585,5.564891815185547,5.966481304168701,6.580340766906739,7.407616310119629,7.809041180610657,9.090636804103852
2000-01-31,44.831169403228536,B,5.105929851531982,5.341148853302002,5.843135643005371,6.441218328475952,7.348525133132934,7.766928882598877,9.066185059547424
2000-02-01,44.75143657791312,B,5.105929851531982,5.220670604705811,5.722658491134643,6.307832980155945,7.293449926376343,7.724243187904358,9.043595087528228
2000-02-02,44.807231742701134,B,5.249357223510742,5.191985988616944,5.6050502300262455,6.183053112030029,7.23837477684021,7.6827051019668575,9.019860479831696
2000-02-03,44.930355342158094,B,5.278043270111084,5.186249542236328,5.490310573577881,6.075484418869019,7.183873348236084,7.640593862533569,8.995266780853271
2000-02-04,45.144092806828155,B,5.30672550201416,5.20919713973999,5.387044477462768,5.983692359924317,7.124782238006592,7.6007761383056645,8.970673308372497
2000-02-07,45.384263021560265,B,5.392780303955078,5.266567230224609,5.303858041763306,5.891900277137756,7.054790763854981,7.562105627059936,8.94679654121399
2000-02-08,45.613729701387705,B,5.335409641265869,5.312463188171387,5.266566896438599,5.807279419898987,6.995125951766968,7.523434824943543,8.92406504869461
2000-02-09,45.85921440421816,B,5.450150966644287,5.352621936798096,5.27230396270752,5.747040867805481,6.938329696655273,7.487058219909668,8.900904760360717
2000-02-10,46.21159581977617,B,5.794370651245117,5.455887413024902,5.321068477630615,5.70114483833313,6.892433605194092,7.452977027893066,8.87946557044983
2000-02-11,46.60058821481052,C,5.913794994354248,5.57730131149292,5.393249225616455,5.6798652648925785,6.849499731063843,7.420950093269348,8.85876674413681
2000-02-14,46.91589867159151,C,5.712841987609863,5.641313648223877,5.453940439224243,5.648538041114807,6.801973066329956,7.392647290229798,8.83777918100357
2000-02-15,47.006917423860834,C,5.310932159423828,5.636418151855469,5.474440670013427,5.598549580574035,6.748129415512085,7.359178671836853,8.813922798633575
2000-02-16,46.968296531435335,C,5.224809169769287,5.591349792480469,5.471985864639282,5.538518047332763,6.690842094421387,7.325995540618896,8.791618762016297
2000-02-17,46.78968008348347,C,5.282224178314209,5.488920497894287,5.472403955459595,5.481357264518738,6.640440092086792,7.295393328666687,8.768742134571076
2000-02-18,46.48846941617452,B,5.167392253875732,5.339639949798584,5.458470630645752,5.42275755405426,6.585446691513061,7.26564962387085,8.746724138259887
2000-02-21,46.26568263741607,B,5.167392253875732,5.230550003051758,5.435931825637818,5.369894933700562,6.528732242584229,7.237912626266479,8.724849421977996
2000-02-22,46.274911482493536,B,5.13868522644043,5.1961006164550785,5.416259384155273,5.341413140296936,6.478328018188477,7.2113219738006595,8.701541669368744
2000-02-23,46.30592522204057,B,5.023857116699219,5.155910205841065,5.373629999160767,5.322966980934143,6.427348346710205,7.182436294555664,8.676943366527558
2000-02-24,46.21333642223305,B,4.822901725769043,5.064045715332031,5.276483106613159,5.298775792121887,6.371202144622803,7.1515410614013675,8.648761274814605
2000-02-25,45.96412503755997,B,4.363576889038086,4.903282642364502,5.121461296081543,5.257355260848999,6.289805774688721,7.1169126510620115,8.618139283657074
2000-02-28,45.72596565209005,B,4.277453422546387,4.725294876098633,4.977922439575195,5.21593143939972,6.217587270736694,7.084003143310547,8.588806011676787
2000-02-29,45.47501045963377,B,4.363576889038086,4.570273208618164,4.883186912536621,5.178813791275024,6.146517562866211,7.051668181419372,8.559903357028961
2000-03-01,45.31814302241272,B,4.4784088134765625,4.461183547973633,4.808546876907348,5.140266370773316,6.083481502532959,7.018761482238769,8.531718170642852
2000-03-02,45.303465923451064,B,4.4784088134765625,4.392284965515136,4.728165340423584,5.1002846479415895,6.019298076629639,6.987288179397583,8.502959864139557
2000-03-03,45.52015802655902,B,4.420993804931641,4.4037683486938475,4.653525495529175,5.055998063087463,5.95396635055542,6.955527386665344,8.472624957561493
2000-03-06,45.55363156769991,B,4.047794342041016,4.357836532592773,4.541565704345703,4.98874876499176,5.8800231456756595,6.91802782535553,8.440424053668975
2000-03-07,45.52881541715931,B,4.076498508453369,4.30042085647583,4.435347032546997,4.925803208351136,5.8072277927398686,6.881675362586975,8.40836667060852
2000-03-08,45.43125142575863,B,4.076498508453369,4.220038795471192,4.340611171722412,4.8571205854415895,5.735579833984375,6.846182956695556,8.375306355953217
2000-03-09,45.378918949101866,B,4.248746395111084,4.174106311798096,4.283195638656617,4.779839372634887,5.667376832962036,6.812699689865112,8.342390885353089
2000-03-10,45.268607823141544,B,4.191332817077637,4.128174114227295,4.265971231460571,4.693716263771057,5.588272657394409,6.77692223072052,8.306466064453126
2000-03-13,45.40903777772991,B,4.277453422546387,4.174105930328369,4.265971231460571,4.621946835517884,5.516054153442383,6.741145901679992,8.271258411407471
2000-03-14,45.67070330139785,B,4.564531803131104,4.271712589263916,4.286066722869873,4.584626817703247,5.451872053146363,6.710820488929748,8.237056295871735
2000-03-15,46.105686729478045,C,5.023857116699219,4.461184310913086,4.340611553192138,4.574579215049743,5.397450103759765,6.68422830581665,8.204864280223847
2000-03-16,46.57023604890804,C,5.282224178314209,4.667879867553711,4.420993089675903,4.574579215049743,5.354506244659424,6.660219793319702,8.173964099884033
2000-03-17,46.976169127843114,C,5.052563190460205,4.840125942230225,4.484150028228759,4.568837761878967,5.312706174850464,6.626460938453675,8.141629025936126
2000-03-20,47.24156465187699,C,4.909024715423584,4.966440200805664,4.570273065567017,4.5559193849563595,5.26631422996521,6.590119962692261,8.108862848281861
2000-03-21,47.32213664579317,C,4.822901725769043,5.018114185333252,4.644913387298584,4.540130209922791,5.222215728759766,6.554064493179322,8.07566605567932
2000-03-22,47.21909490630336,C,4.822901725769043,4.977923107147217,4.719553709030151,4.530082440376281,5.1855753231048585,6.51886905670166,8.04318564414978
2000-03-23,46.953801635752335,C,4.679360389709473,4.8573503494262695,4.762615108489991,4.522905373573304,5.144916706085205,6.4876851558685305,8.00941439151764
2000-03-24,46.878053966854104,B,4.736776351928711,4.794192981719971,4.8171594619750975,4.541565346717834,5.112864503860473,6.458222165107727,7.976503353118897
2000-03-27,46.85400458380747,C,4.765484809875488,4.765485000610352,4.8659626007080075,4.56596691608429,5.081386470794678,6.427039456367493,7.943592567443847
2000-03-28,46.840730241750784,C,4.708070755004883,4.74251880645752,4.880316495895386,4.583191609382629,5.04933385848999,6.395282607078553,7.910538001060486
2000-03-29,46.79858656101533,C,4.736776351928711,4.725293731689453,4.851608419418335,4.596109986305237,5.01556058883667,6.362666139602661,7.877483673095703
2000-03-30,46.88162714997788,C,4.88031530380249,4.765484714508057,4.811417531967163,4.616205310821533,4.984658098220825,6.332345042228699,7.845576889514923
2000-03-31,46.88172241290625,B,4.88031530380249,4.794192504882813,4.794192743301392,4.639171385765076,4.9554766750335695,6.3028840160369874,7.813096981048584
2000-04-03,47.00502869209953,C,5.167392253875732,4.874573993682861,4.8200294971466064,4.695151281356812,4.93433162689209,6.274813628196716,7.781909167766571
2000-04-04,47.14424671893759,C,4.9951491355896,4.931989669799805,4.837254238128662,4.741083812713623,4.920068187713623,6.2453076362609865,7.750182523727417
2000-04-05,47.33819253995019,C,5.023857116699219,4.989405822753906,4.85734977722168,4.788451743125916,4.912689723968506,6.216375584602356,7.715841321945191
2000-04-06,47.48810532759319,C,5.052563190460205,5.023855400085449,4.894670057296753,4.828642582893371,4.907606477737427,6.186870069503784,7.683219697475433
2000-04-07,47.66245931495234,C,5.19610071182251,5.087012481689453,4.940602493286133,4.878880977630615,4.90768874168396,6.157652525901795,7.6501695346832275
2000-04-10,47.54545930139998,C,4.88031530380249,5.0295970916748045,4.952085542678833,4.909024071693421,4.9031764507293705,6.1258507919311525,7.615540444850922
2000-04-11,47.5077986452855,C,4.9664411544799805,5.023855495452881,4.977922582626343,4.929119539260864,4.90038667678833,6.0969183015823365,7.58234493970871
2000-04-12,47.53106543421806,C,5.253518104553223,5.069787693023682,5.029596757888794,4.940602588653564,4.90046989440918,6.069422335624695,7.55115793466568
2000-04-13,47.450901564887495,C,5.08126974105835,5.075529003143311,5.04969220161438,4.9305548667907715,4.896534423828125,6.040203886032105,7.51953950881958
2000-04-14,47.330675600388844,C,5.13868522644043,5.0640459060668945,5.0755291938781735,4.934860968589783,4.89317361831665,6.008977928161621,7.487921633720398
2000-04-17,47.420159082188746,C,5.310932159423828,5.1501692771911625,5.089883184432983,4.954956340789795,4.891536655426026,5.973163709640503,7.457594809532165
2000-04-18,47.61279898340862,C,5.626718044281006,5.282224655151367,5.153040075302124,4.995147156715393,4.897362823486328,5.946244387626648,7.42927672624588
2000-04-19,47.66128981763251,C,5.511885166168213,5.333898067474365,5.201842880249023,5.029596328735352,4.898597507476807,5.91846360206604,7.401244168281555
2000-04-20,47.5939368206582,C,4.909024715423584,5.299449062347412,5.187489032745361,5.0410795450210575,4.880890588760376,5.886662096977234,7.370197308063507
2000-04-21,47.50121748575845,C,4.909024715423584,5.253516960144043,5.158781433105469,5.049691963195801,4.860795183181763,5.855147457122802,7.340439968109131
2000-04-24,47.40818290915931,C,4.9951491355896,5.190360355377197,5.170264816284179,5.0611751794815065,4.846441326141357,5.8242071962356565,7.312402746677399
2000-04-25,47.26081940895002,C,5.310932159423828,5.127203178405762,5.204713916778564,5.091318249702454,4.846441326141357,5.797285370826721,7.286230981349945
2000-04-26,47.14257609434415,B,5.19610071182251,5.0640462875366214,5.198972177505493,5.114284467697144,4.845867156982422,5.768354625701904,7.261061134338379
2000-04-27,47.2514790963277,C,5.023857116699219,5.087012767791748,5.19323091506958,5.12146155834198,4.840699815750122,5.740569953918457,7.23474349975586
2000-04-28,47.44667906362357,C,5.19610071182251,5.144427967071533,5.198972463607788,5.137250828742981,4.841273984909058,5.71336033821106,7.210290038585663
2000-05-01,47.63634784618088,C,5.454471111297607,5.236292362213135,5.213326358795166,5.151604771614075,4.8470155620574955,5.687873902320862,7.18698516368866
2000-05-02,47.65070507313644,C,5.368349075317383,5.247775745391846,5.187489461898804,5.170264768600464,4.851608839035034,5.664968428611755,7.163249678611756
2000-05-03,47.77658174987776,C,5.454471111297607,5.299449825286866,5.1817480564117435,5.191795468330383,4.860221118927002,5.643784732818603,7.140088069438934
2000-05-04,48.07525083955337,C,5.741548538208008,5.442988109588623,5.265000438690185,5.226244735717773,4.878594055175781,5.624898099899292,7.118505122661591
2000-05-05,48.25528348006309,C,5.770256519317627,5.557819271087647,5.35112361907959,5.254952526092529,4.906727647781372,5.598266711235047,7.092910656929016
2000-05-08,48.28934902968194,C,5.511885166168213,5.569302082061768,5.402797222137451,5.286531019210815,4.931416282653808,5.574501776695252,7.065451195240021
2000-05-09,48.37525405946155,C,5.511885166168213,5.598009300231934,5.42289252281189,5.313803219795227,4.954382448196411,5.550450005531311,7.039424533843994
2000-05-10,48.40962956154703,C,5.540595054626465,5.615234088897705,5.457341957092285,5.328157067298889,4.97562617301941,5.529553837776184,7.0154040336608885
2000-05-11,48.26338761822007,C,5.573922634124756,5.581708908081055,5.5123485088348385,5.35278971195221,4.997536449432373,5.5084172630310055,6.9922665905952455
2000-05-12,48.062519184994066,C,5.344071865081787,5.496471977233886,5.527145624160767,5.363059043884277,5.015998010635376,5.484982180595398,6.9679798936843875
2000-05-15,48.02387609529839,C,5.516459941864014,5.497386932373047,5.533344507217407,5.373335433006287,5.045371322631836,5.462697234153747,6.94326559305191
2000-05-16,47.98325036878783,C,5.487728595733643,5.492555618286133,5.545282459259033,5.366385960578919,5.073595924377441,5.4404118585586545,6.918264360427856
2000-05-17,47.75930701530348,C,5.056755542755127,5.395787715911865,5.505510902404785,5.343629479408264,5.093201065063477,5.414390449523926,6.890081946849823
2000-05-18,47.55711053533579,B,5.114219665527344,5.303847122192383,5.442778015136719,5.353889226913452,5.110510530471802,5.388943681716919,6.86405027627945
2000-05-19,47.491938781464974,B,5.171679973602295,5.269368743896484,5.382920360565185,5.367021989822388,5.1301174736022945,5.359195065498352,6.838592615127563
2000-05-22,47.32478619290823,B,5.085484027862549,5.183173561096192,5.340280246734619,5.371538734436035,5.1462780857086186,5.3311661195755,6.811557233333588
2000-05-23,47.12888848181817,B,5.028024673461914,5.091232776641846,5.291894197463989,5.357393360137939,5.155547943115234,5.303709998130798,6.783374516963959
2000-05-24,47.23369021187326,B,5.114219665527344,5.102725601196289,5.249256658554077,5.353299307823181,5.157355194091797,5.277402648925781,6.76608668088913
2000-05-25,47.29504903328357,B,5.056755542755127,5.091232776641846,5.197539949417115,5.354944229125977,5.152845821380615,5.253676033020019,6.749801578521729
2000-05-26,47.356756872425315,B,5.142951011657715,5.085486984252929,5.177427864074707,5.352286744117737,5.154653577804566,5.233679876327515,6.72950388431549
2000-05-29,47.43882878126888,B,5.142951011657715,5.096980381011963,5.140076971054077,5.336710739135742,5.159332103729248,5.212823166847229,6.709779582023621
2000-05-30,47.608479917873495,B,5.142951011657715,5.119965648651123,5.105599212646484,5.325440835952759,5.165733089447022,5.193974409103394,6.691775350570679
2000-05-31,47.6659053332018,B,5.092668533325195,5.115655422210693,5.109190511703491,5.307350707054138,5.171128425598145,5.178351874351502,6.673089661598206
2000-06-01,47.75804775810345,B,5.178864002227783,5.140077114105225,5.115654945373535,5.279216480255127,5.1811184978485105,5.163017601966858,6.654834949970246
2000-06-02,47.841161772336534,B,5.257874965667725,5.163061904907226,5.124274444580078,5.253597402572632,5.191540470123291,5.152202486991882,6.636545310020447
2000-06-05,47.93555684884732,B,5.186047077178955,5.171681118011475,5.134330749511719,5.237305498123169,5.199951715469361,5.140669093132019,6.618326513767243
2000-06-06,47.98378202712794,C,5.171679973602295,5.17742691040039,5.1486962795257565,5.220295238494873,5.209223899841309,5.12927887916565,6.597885756492615
2000-06-07,48.03210325261972,C,5.229145526885986,5.204722309112549,5.160188865661621,5.204722762107849,5.219071283340454,5.117315936088562,6.578592426776886
2000-06-08,48.02778282389617,C,5.171679973602295,5.203285503387451,5.171681308746338,5.184610629081726,5.22489857673645,5.1047783374786375,6.559585094451904
2000-06-09,48.05282569461547,C,5.315339088439941,5.214778327941895,5.18892011642456,5.183173990249633,5.2335990524291995,5.094537863731384,6.5408660459518435
2000-06-12,48.05888168053381,C,5.2866082191467285,5.234890556335449,5.203285837173462,5.1716814041137695,5.235983371734619,5.085157499313355,6.522003343105316
2000-06-13,48.09121019117274,C,5.257874965667725,5.252129554748535,5.214778232574463,5.1601887226104735,5.241237888336181,5.080653038024902,6.502423601150513
2000-06-14,48.06412611864829,C,5.056755542755127,5.2176515579223635,5.211186933517456,5.1601887226104735,5.2418958568573,5.077292790412903,6.481838262081146
2000-06-15,48.048080155654695,B,4.999293804168701,5.183174324035645,5.193229913711548,5.1544424295425415,5.2408304691314695,5.074218473434448,6.461682338714599
2000-06-16,47.95714820835949,B,5.028024673461914,5.125711441040039,5.170244884490967,5.147259664535523,5.237468948364258,5.0725788450241085,6.440810012817383
2000-06-19,47.91728228596866,B,5.028024673461914,5.073994731903076,5.154442644119262,5.1443866968154905,5.240423135757446,5.071799793243408,6.4193643379211425
2000-06-20,47.78712955943015,B,4.826901435852051,4.987800025939942,5.1199647903442385,5.134330534934998,5.237632341384888,5.069009509086609,6.3966263484954835
2000-06-21,47.68066288314002,B,4.798173427581787,4.936083602905273,5.076867580413818,5.118528223037719,5.228525447845459,5.064497671127319,6.373601386547088
2000-06-22,47.63524126878897,B,4.855635643005371,4.907351970672607,5.045263147354126,5.108472228050232,5.2240127658844,5.0602735948562625,6.350433728694916
2000-06-23,47.475228345594275,B,4.539586544036865,4.809664344787597,4.967687892913818,5.07830400466919,5.2120307922363285,5.052602205276489,6.3266891717910765
2000-06-26,47.25654622272257,B,4.482123374938965,4.700484085083008,4.887239408493042,5.045262622833252,5.19545461654663,5.0434956359863286,6.302800631523132
2000-06-27,47.126010801917865,B,4.482123374938965,4.63152847290039,4.809664249420166,5.012221240997315,5.17256272315979,5.034962773323059,6.279198799133301
2000-06-28,47.0104002139088,B,4.395931720733643,4.551080131530762,4.743581867218017,4.977384400367737,5.150243654251098,5.024420580863953,6.25573940038681
2000-06-29,46.848299285713814,B,4.367198944091797,4.453392791748047,4.6803723812103275,4.936801147460938,5.139407138824463,5.01014886379242,6.231562945842743
2000-06-30,47.00226292780632,B,4.769441604614258,4.499363803863526,4.6545140743255615,4.912379479408264,5.136615476608276,4.99870532989502,6.209827711582184
2000-07-03,47.174378406684404,B,4.654511451721191,4.5338414192199705,4.617162752151489,4.885802698135376,5.129802722930908,4.988122024536133,6.190384657382965
2000-07-04,47.348329374923196,B,4.654511451721191,4.568319034576416,4.599923753738404,4.859944272041321,5.116674308776855,4.981557817459106,6.17036824464798
2000-07-05,47.50346248085868,B,4.539586544036865,4.59704999923706,4.574065065383911,4.825466322898865,5.103544025421143,4.974705591201782,6.1503505659103395
2000-07-06,47.69918466868392,B,4.597050189971924,4.643020248413086,4.548206520080567,4.7967348337173465,5.095007886886597,4.96785385131836,6.1316235899925235
2000-07-07,47.71674619668382,B,4.654511451721191,4.620034217834473,4.559699010848999,4.763693451881409,5.08417610168457,4.962725043296814,6.114187333583832
2000-07-10,47.74874655842319,B,4.625782012939453,4.614288330078125,4.574064874649048,4.730652141571045,5.067602319717407,4.957308940887451,6.0976107835769655
2000-07-11,47.76494965325569,B,4.597050189971924,4.6027960777282715,4.585557556152343,4.697610902786255,5.052176342010498,4.951892590522766,6.081607282161713
2000-07-12,47.951762058202796,C,4.913097381591797,4.677498245239258,4.637274122238159,4.690427994728088,5.0413488674163816,4.950784993171692,6.066610643863678
2000-07-13,48.11895985586673,C,4.970561981201172,4.752200603485107,4.6976104259490965,4.688991403579712,5.025929136276245,4.952261595726013,6.05190132856369
2000-07-14,48.19518855822461,C,4.798173427581787,4.780932998657226,4.700483608245849,4.677498841285706,5.006487474441529,4.956607561111451,6.036760106086731
2000-07-17,48.305352561565684,C,4.798173427581787,4.8154112815856935,4.714849805831909,4.666006278991699,4.9922132396698,4.961814761161804,6.022908952236175
2000-07-18,48.469194964298374,C,4.913097381591797,4.878620719909668,4.7407083988189695,4.670316076278686,4.9802374839782715,4.967309966087341,6.009489073753357
2000-07-19,48.417921897357935,C,4.826901435852051,4.861381530761719,4.7694398880004885,4.6717524766922,4.965963611602783,4.970794892311096,5.994778187274933
2000-07-20,48.24156076050323,C,4.568320274353027,4.78093318939209,4.766566896438599,4.657386708259582,4.945851564407349,4.9716940069198605,5.979491093158722
2000-07-21,48.23502611661471,B,4.654511451721191,4.752200794219971,4.766566896438599,4.663132953643799,4.932060356140137,4.974029183387756,5.964778285026551
2000-07-24,48.09974121598347,B,4.395931720733643,4.671752452850342,4.743581867218017,4.658823370933533,4.90964979171753,4.977510557174683,5.947769191265106
2000-07-25,47.91391443065208,B,4.424660682678223,4.574065113067627,4.7263429164886475,4.655950236320495,4.888388433456421,4.980992178916932,5.931333770751953
2000-07-26,47.81415247866409,B,4.453392505645752,4.4993633270263675,4.680372428894043,4.658823275566101,4.876321172714233,4.984761118888855,5.915472037792206
2000-07-27,47.851876166440526,B,4.482123374938965,4.482123947143554,4.631528568267822,4.6645694971084595,4.863679246902466,4.987094888687134,5.899897289276123
2000-07-28,47.76617037792969,B,4.424660682678223,4.436153793334961,4.594177293777466,4.6473304510116575,4.8487388610839846,4.9894281673431395,5.88317519903183
2000-07-31,47.88166578860778,B,4.625782012939453,4.482123851776123,4.576938152313232,4.645893979072571,4.839544820785522,4.99291145324707,5.867028677463532
2000-08-01,47.94720067394854,B,4.539586544036865,4.505109024047852,4.539587068557739,4.640147733688354,4.829776058197021,4.992662000656128,5.8517412447929384
2000-08-02,48.002287545676786,B,4.597050189971924,4.533840560913086,4.516601943969727,4.643020915985107,4.819432668685913,4.988393931388855,5.836311118602753
2000-08-03,48.06118431356094,B,4.654511451721191,4.568318176269531,4.525221061706543,4.645893979072571,4.811387786865234,4.982116804122925,5.821168298721314
2000-08-04,48.152380515808325,C,4.683244705200195,4.620034980773926,4.528094387054443,4.647330641746521,4.802193660736084,4.978423619270325,5.802442278861999
2000-08-07,48.160433541451766,C,4.7407073974609375,4.643020057678223,4.562571954727173,4.653076910972596,4.794148788452149,4.976740446090698,5.78343020439148
2000-08-08,48.28461004143859,C,4.8843674659729,4.71197624206543,4.608542633056641,4.667442774772644,4.788977117538452,4.977355103492737,5.7657097983360295
2000-08-09,48.42084662610072,C,4.999293804168701,4.792424964904785,4.663132762908935,4.67175259590149,4.787109622955322,4.979119024276733,5.748994040489197
2000-08-10,48.53140656165652,C,4.999293804168701,4.8613814353942875,4.714849805831909,4.673189187049866,4.783518218994141,4.982318358421326,5.735001757144928
2000-08-11,48.66591204398131,C,5.003891468048096,4.9255107879638675,4.772772884368896,4.683475089073181,4.7784385490417485,4.98498950958252,5.721605837345123
2000-08-14,48.71268353469134,C,4.917619228363037,4.960893154144287,4.801956605911255,4.689447379112243,4.773069992065429,4.9865108537673954,5.706775155067444
2000-08-15,48.666902660323494,C,4.888859272003174,4.961791515350342,4.836883878707885,4.688235473632813,4.767413578033447,4.9883187389373775,5.691800673007965
2000-08-16,48.62310831181062,C,5.003891468048096,4.962711048126221,4.877568006515503,4.697084975242615,4.7629084968566895,4.990989890098572,5.676828014850616
2000-08-17,48.5613119646502,C,4.946377754211426,4.952127838134766,4.906754636764527,4.7159878492355345,4.758402452468872,4.991650514602661,5.66199777841568
2000-08-18,48.443311088529384,C,4.860103130340576,4.9233701705932615,4.924440479278564,4.7262674331665036,4.749297733306885,4.991448392868042,5.647166204452515
2000-08-21,48.46783218516873,C,5.061410427093506,4.9521284103393555,4.956510782241821,4.759541368484497,4.74479377746582,4.99038857460022,5.632601101398468
2000-08-22,48.47984163882458,C,4.975132942199707,4.9693831443786625,4.965587329864502,4.7870649814605715,4.73913893699646,4.9901884126663205,5.617748024463654
2000-08-23,48.39881444770742,C,4.831344127655029,4.9348736763000485,4.948792362213135,4.805962562561035,4.734630708694458,4.988263282775879,5.602319433689117
2000-08-24,48.34433483854587,C,4.860103130340576,4.917618751525879,4.934873294830322,4.824861550331116,4.731846895217895,4.986338682174683,5.586604375839233
2000-08-25,48.31508606558011,B,4.802589416503906,4.906116008758545,4.914743089675904,4.8437579870224,4.7273381900787355,4.982403569221496,5.570028047561646
2000-08-28,48.224666295594545,B,4.888859272003174,4.871605777740479,4.911867094039917,4.856911849975586,4.724554882049561,4.982489008903503,5.554169900417328
2000-08-29,48.18841476235459,B,4.860103130340576,4.848599815368653,4.908991479873658,4.8729376792907715,4.725218915939331,4.98142562866211,5.539171965122223
2000-08-30,48.21046530040877,B,4.860103130340576,4.854351615905761,4.894612646102905,4.886090326309204,4.726457509994507,4.977491478919983,5.5234569072723385
2000-08-31,48.18801903413189,B,4.773828029632568,4.8370965957641605,4.87735767364502,4.892056155204773,4.724821357727051,4.974417061805725,5.507310473918915
