Date,GRADE,GPS,JNJ,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-29,,,0.8328155279159546,0.821431565284729,0.8235285401344299,0.8298196345567703,0.8677648818492889,,
1984-03-30,,,0.8388064503669739,0.8280220627784729,0.8235285401344299,0.8301191806793213,0.864859688282013,,
1984-04-02,,,0.8447989821434021,0.8364103198051452,0.8250264644622802,0.8301191806793213,0.8624310863018035,,
1984-04-03,,,0.8567808270454407,0.842401647567749,0.8277225732803345,0.8304187417030334,0.8605988788604736,,
1984-04-04,,,0.8537859320640564,0.8453975439071655,0.831017941236496,0.8307183384895325,0.8588851571083069,,
1984-04-05,,,0.8477939963340759,0.8483932375907898,0.8349124014377594,0.8310179144144059,0.857289446592331,,
1984-04-06,,,0.8537859320640564,0.8513891339302063,0.8397055983543396,0.8323660016059875,0.8561703419685364,0.9138158231973648,
1984-04-09,,,0.8477939963340759,0.8519881367683411,0.8441992282867432,0.8331149250268937,0.855109760761261,0.9122747135162353,
1984-04-10,,,0.8627724051475525,0.8531864523887634,0.8477940499782562,0.8352119326591492,0.8541109156608582,0.9109131127595902,
1984-04-11,,,0.85977703332901,0.8543846726417541,0.8498911082744598,0.8370093703269958,0.8529926991462707,0.9094621086120606,
1984-04-12,,,0.8807470202445984,0.8609752774238586,0.8546842575073242,0.8391063988208771,0.851877669095993,0.9082208043336868,
1984-04-13,,,0.8897348046302795,0.8681650519371032,0.8597770929336548,0.8416528165340423,0.8510018455982208,0.9070396423339844,
1984-04-16,,,0.9137001633644104,0.8813462853431702,0.8666672110557556,0.8458468377590179,0.8507242584228516,0.9062170577049256,
1984-04-17,,,0.9196912050247192,0.8927300453186036,0.8729582488536834,0.850340411067009,0.8508637893199921,0.905424644947052,
1984-04-18,,,0.8957259058952332,0.8999198198318481,0.8771522462368011,0.8540850937366485,0.8508213245868683,0.904303393959999,
1984-04-19,,,0.8897348046302795,0.9017173767089843,0.8813463270664215,0.8581293642520904,0.8507779502868652,0.9034492635726928,
1984-04-20,,,0.8897348046302795,0.9017173767089843,0.8849412143230438,0.8623234063386918,0.850912959575653,0.9023572868108749,
1984-04-23,,,0.8567808270454407,0.8903335094451904,0.8858398973941803,0.8650195628404618,0.8505078029632568,0.9009952408075332,
1984-04-24,,,0.8627724051475525,0.8789497494697571,0.8858398973941803,0.8668169736862182,0.8500441062450409,0.899752562046051,
1984-04-25,,,0.8747555017471313,0.8747556686401368,0.8873377442359924,0.8686144262552261,0.8499389922618866,0.8986891824007034,
1984-04-26,,,0.8897348046302795,0.8747556686401368,0.8882365226745605,0.8714603900909423,0.8504902315139771,0.8980134409666062,
1984-04-27,,,0.8867383003234863,0.874156367778778,0.8879368722438812,0.873856982588768,0.8513889479637146,0.8973077344894409,
1984-04-30,,,0.8957259058952332,0.8819453835487365,0.8861394464969635,0.8764033287763595,0.8524674165248871,0.896721619963646,
1984-05-01,,,0.8927299976348877,0.8879369020462036,0.8834433257579803,0.878200787305832,0.8538454508781433,0.8962244701385498,
1984-05-02,,,0.8927299976348877,0.8915318012237549,0.8831437349319458,0.8801479905843734,0.8549239218235016,0.8957570499181747,
1984-05-03,,,0.9017173647880554,0.8939283132553101,0.8843419909477234,0.8828441590070725,0.8560622894763946,0.8954389637708664,
1984-05-04,,,0.8777516484260559,0.8921309828758239,0.883143675327301,0.8840424448251725,0.8562420451641083,0.894821760058403,
1984-05-07,,,0.8807470202445984,0.889135205745697,0.8855402946472168,0.8856900960206986,0.8563618755340576,0.8939966732263565,
1984-05-08,,,0.8897348046302795,0.8885361671447753,0.8882365345954895,0.8870382159948349,0.8572605919837951,0.8931128108501434,
1984-05-09,,,0.8897348046302795,0.8879371285438538,0.8897344648838044,0.8885361045598984,0.8578597474098205,0.8922586804628372,
1984-05-10,,,0.8807470202445984,0.8837430596351623,0.8888356864452363,0.8885361045598984,0.8582791471481324,0.8913741314411163,
1984-05-11,,,0.85977703332901,0.8801481366157532,0.8861395597457886,0.8870382159948349,0.8588183772563934,0.8903393447399139,
1984-05-14,,,0.8507896065711975,0.874156653881073,0.881645929813385,0.8838926881551743,0.8589381897449493,0.8892146837711334,
1984-05-15,,,0.8567808270454407,0.8675658583641053,0.8780510127544403,0.8807471692562103,0.8590580141544342,0.8880607455968856,
1984-05-16,,,0.8477939963340759,0.8591776967048645,0.8735574126243592,0.8783505737781525,0.8590580141544342,0.8869953119754791,
1984-05-17,,,0.8328155279159546,0.8495913982391358,0.8666672289371491,0.8755046099424362,0.8588782751560211,0.8856314480304718,
1984-05-18,,,0.8238282799720764,0.842401647567749,0.8612748920917511,0.8722092837095261,0.8588183569908142,0.8841479843854905,
1984-05-21,,,0.8099265694618225,0.8342290401458741,0.8541928470134735,0.8698665708303451,0.8583605778217316,0.8825255036354065,
1984-05-22,,,0.7857499122619629,0.8200228571891784,0.8437943577766418,0.8660154461860656,0.857658931016922,0.8806612563133239,
1984-05-23,,,0.7887715697288513,0.8082183718681335,0.833698034286499,0.8617162495851517,0.8569577968120575,0.8785596472024918,
1984-05-24,,,0.7797055840492249,0.7975963830947876,0.8235938906669616,0.8562147885560989,0.8557757794857025,0.8762781929969787,
1984-05-25,,,0.7857499122619629,0.7899807095527649,0.8161911785602569,0.8511653691530228,0.8547146487236023,0.8741463673114777,
1984-05-28,,,0.7857499122619629,0.785145378112793,0.8096872091293335,0.8456665694713592,0.8538332521915436,0.8721037358045578,
1984-05-29,,,0.7464621663093567,0.7772878289222718,0.798655343055725,0.8383531779050827,0.8521661007404328,0.8699358004331589,
1984-05-30,,,0.7615722417831421,0.7718479633331299,0.7900331676006317,0.8317952901124954,0.8509809005260468,0.8679486978054046,
1984-05-31,,,0.740418016910553,0.7639904499053956,0.7807934165000916,0.8237303227186203,0.8496122729778289,0.8657797884941101,
1984-06-01,,,0.7494837045669556,0.756737208366394,0.7733589589595795,0.8173169255256653,0.848484867811203,0.8637312519550323,
1984-06-04,,,0.7494837045669556,0.7494839668273926,0.7673146724700928,0.8107537597417831,0.8474173879623413,0.861771912574768,
1984-06-05,,,0.7766832709312439,0.75552818775177,0.7664080083370208,0.8051011830568313,0.8464145696163178,0.8598169988393783,
1984-06-06,,,0.7887715697288513,0.7609680533409119,0.7664080083370208,0.8000530213117599,0.8454138720035553,0.8579829680919647,
1984-06-07,,,0.7766832709312439,0.7682211041450501,0.7661057770252228,0.7948498338460922,0.844291226863861,0.856028054356575,
1984-06-08,,,0.7917933464050293,0.7766830325126648,0.7667101204395295,0.7914506494998932,0.8433509647846222,0.8541053265333176,
1984-06-11,,,0.7797055840492249,0.7827274084091187,0.7661056876182556,0.7878964483737946,0.8420490968227387,0.8522400915622711,
1984-06-12,,,0.7797055840492249,0.7833318710327148,0.7694300293922425,0.7840426862239838,0.8405075919628143,0.850553235411644,
1984-06-13,,,0.7615722417831421,0.777892005443573,0.7694300293922425,0.779731598496437,0.8386633181571961,0.8487742376327515,
1984-06-14,,,0.7676167488098145,0.7760787010192871,0.7721499025821685,0.7764716595411301,0.8370597732067108,0.8471746098995209,
1984-06-15,,,0.7676167488098145,0.7712433815002442,0.7739632070064545,0.773661082983017,0.8353363895416259,0.8457533657550812,
1984-06-18,,,0.7857499122619629,0.7724522471427917,0.7775898277759552,0.772452250123024,0.8340955078601837,0.8446026343107224,
1984-06-19,,,0.7827277779579163,0.77305668592453,0.7781942784786224,0.7723011434078216,0.832494615316391,0.8433027654886246,
1984-06-20,,,0.7978379130363464,0.7803098201751709,0.779100912809372,0.7727544605731964,0.8312558329105377,0.8421242660284043,
1984-06-21,,,0.7887715697288513,0.7845407843589782,0.7803097426891327,0.7732077598571777,0.8294163239002228,0.8406469964981079,
1984-06-22,,,0.7615722417831421,0.7833318829536438,0.777287632226944,0.7719988763332367,0.82685307264328,0.8389274591207504,
1984-06-25,,,0.7132188081741333,0.7688256621360778,0.7706389546394348,0.7683723211288452,0.8228434455394745,0.836783851981163,
1984-06-26,,,0.7222855091094971,0.756737208366394,0.7648969471454621,0.7671634882688523,0.81889533162117,0.8348795604705811,
1984-06-27,,,0.7253074049949646,0.7422311067581177,0.7612704634666443,0.7653502464294434,0.8154869616031647,0.8331541430950165,
1984-06-28,,,0.7253074049949646,0.7295382738113403,0.7570395290851593,0.7645947158336639,0.8121984136104584,0.8314881819486618,
1984-06-29,,,0.7253074049949646,0.7222853064537048,0.7528085947036743,0.7633859008550644,0.808909865617752,0.8299114125967025,
1984-07-02,,,0.7373955249786377,0.7271206498146057,0.7479731559753418,0.7627814918756485,0.806522159576416,0.8285149812698365,
1984-07-03,,,0.7434399127960205,0.7313515305519104,0.7440443694591522,0.7611193239688874,0.8041355097293854,0.8270898079872131,
1984-07-04,,,0.7434399127960205,0.7349780321121215,0.7386045694351197,0.7588527411222458,0.8015091979503631,0.8257240951061249,
1984-07-05,,,0.7283293008804321,0.7355824112892151,0.7325603425502777,0.7564350426197052,0.7982810878753662,0.8243856596946716,
1984-07-06,,,0.716240644454956,0.7337690591812134,0.7280271828174592,0.7526574075222016,0.7948711347579956,0.8231300413608551,
1984-07-09,,,0.7253074049949646,0.7313514351844788,0.7292360424995422,0.7499374985694885,0.7914627647399902,0.8219650906324386,
1984-07-10,,,0.7132188081741333,0.7253072142601014,0.7283293724060058,0.746613159775734,0.7878725409507752,0.8208589959144592,
1984-07-11,,,0.7041526436805725,0.7174497604370117,0.7262138962745667,0.7437421798706054,0.7841009938716889,0.8195124578475952,
1984-07-12,,,0.7011303305625916,0.7120099663734436,0.7237961888313293,0.7404178589582443,0.7800892531871796,0.8180757713317871,
1984-07-13,,,0.7011303305625916,0.7089879035949707,0.721378481388092,0.7370935380458832,0.7765568268299102,0.8163994359970093,
1984-07-16,,,0.7132188081741333,0.7065701842308044,0.7189608097076416,0.7334669828414917,0.773206262588501,0.8147840690612793,
1984-07-17,,,0.716240644454956,0.707174551486969,0.7162408828735352,0.7301426261663437,0.7697363793849945,0.8134984856843949,
1984-07-18,,,0.7041526436805725,0.707174551486969,0.7123121559619904,0.725458362698555,0.7660247361660004,0.8119422417879104,
1984-07-19,,,0.6829973459243774,0.7035479545593262,0.7077789604663849,0.7201696515083313,0.7620697426795959,0.8101744449138641,
1984-07-20,,,0.692064106464386,0.7017347097396851,0.7053613066673279,0.7166942447423935,0.7587154841423035,0.8087669306993485,
1984-07-23,,,0.6981081366539001,0.6987125754356385,0.7026413798332214,0.7159387111663819,0.7556618547439575,0.8073000222444534,
1984-07-24,,,0.6829973459243774,0.6920639157295227,0.6996192336082458,0.7139743030071258,0.7521861851215362,0.8056220996379853,
1984-07-25,,,0.6829973459243774,0.6878328561782837,0.6975037038326264,0.7118588000535965,0.7488902521133423,0.8039741331338882,
1984-07-26,,,0.6890414953231812,0.6890416860580444,0.6962948203086853,0.7100455045700074,0.7460147714614869,0.802446523308754,
1984-07-27,,,0.692064106464386,0.6890416860580444,0.6953881978988647,0.7083833396434784,0.743379487991333,0.8010989224910736,
1984-07-30,,,0.692064106464386,0.6878328800201416,0.6932727277278901,0.7061167687177659,0.7410222387313843,0.7996914082765579,
1984-07-31,,,0.7071748375892639,0.6926683783531189,0.6923661470413208,0.7043035149574279,0.7394507372379303,0.7985548341274261,
1984-08-01,,,0.7192631363868713,0.6999215364456177,0.6938771963119507,0.7030946761369705,0.7380605685710907,0.7975091826915741,
1984-08-02,,,0.7373955249786377,0.709592342376709,0.6993170142173767,0.7035479873418808,0.7372143673896789,0.7964950734376908,
1984-08-03,,,0.7494837045669556,0.7210762619972229,0.7050589740276336,0.7052101403474808,0.7364890432357788,0.7956018459796905,
1984-08-06,,,0.7585507035255432,0.7343735814094543,0.711103230714798,0.7068723052740097,0.7359450590610505,0.794889155626297,
1984-08-07,,,0.7615722417831421,0.74525306224823,0.7189607203006745,0.7092899769544602,0.7362472605705261,0.7942066806554794,
1984-08-08,,,0.7676167488098145,0.7549237847328186,0.7274226605892181,0.7124631822109222,0.7363681507110595,0.7936745256185531,
1984-08-09,,,0.7887715697288513,0.7651989936828614,0.7373956680297852,0.7168452441692352,0.7373352217674255,0.7934737473726272,
1984-08-10,,,0.7827277779579163,0.7718478083610535,0.7464620351791382,0.7209251165390015,0.7380001032352448,0.7932424855232239,
1984-08-13,,,0.7917933464050293,0.7784963369369506,0.7564349591732025,0.7248538434505463,0.7388462960720062,0.7931318420171738,
1984-08-14,,,0.7948158383369446,0.7851450562477111,0.7651990592479706,0.7287826031446457,0.7392089474201202,0.792811758518219,
1984-08-15,,,0.7857499122619629,0.7887716889381409,0.7718477368354797,0.7328624665737152,0.7391485142707824,0.7922811931371689,
1984-08-16,,,0.8008605241775513,0.7911894798278809,0.7781942367553711,0.7387556254863739,0.7396320593357086,0.7919616430997849,
1984-08-17,,,0.8099265694618225,0.7966292381286622,0.7842385232448578,0.7446487486362457,0.7399947237968445,0.7916728442907334,
1984-08-20,,,0.805047333240509,0.7992800354957581,0.7888881862163544,0.7499957084655762,0.7405015587806701,0.7912753278017044,
1984-08-21,,,0.805047333240509,0.801326334476471,0.793235695362091,0.7560982078313827,0.7410083937644959,0.7907579928636551,
1984-08-22,,,0.7776026725769043,0.7996968865394593,0.7942342877388,0.7608284741640091,0.7413290023803711,0.7899961602687836,
1984-08-23,,,0.7776026725769043,0.7950453162193298,0.7931173980236054,0.7652565330266953,0.7415287208557129,0.7892942470312119,
1984-08-24,,,0.7958989143371582,0.792239785194397,0.7944345116615296,0.7704482734203338,0.7420943641662597,0.7887153768539429,0.8512656000256539
1984-08-27,,,0.805047333240509,0.792239785194397,0.7957599103450775,0.7760974347591401,0.7424803125858307,0.7882879102230071,0.8502813118696213
1984-08-28,,,0.8172452449798584,0.7946793675422669,0.7980028510093689,0.7816009551286698,0.7431706619262696,0.7878326386213302,0.8493728756904602
1984-08-29,,,0.8111461997032166,0.8013880729675293,0.8005424797534942,0.786195108294487,0.743436827659607,0.7873463302850723,0.8484042194485665
1984-08-30,,,0.8141951560974121,0.8087065696716309,0.8018759429454804,0.7900350898504257,0.7439452993869782,0.7866808116436005,0.8474508079886437
1984-08-31,46.42890793597714,C,0.8233438730239868,0.8141955614089966,0.8032176733016968,0.7937280982732773,0.745180732011795,0.7860169023275375,0.846528272330761
1984-09-03,46.432809808157025,C,0.8233438730239868,0.8178548693656922,0.8050473272800446,0.7969677567481994,0.7473832333087921,0.7851133394241333,0.8456651985645294
1984-09-04,46.43271256634978,C,0.829442024230957,0.8202942252159119,0.8074867963790894,0.8003612458705902,0.7495263636112213,0.7842108476161956,0.8448177462816239
1984-09-05,46.4384823042516,C,0.8324925899505615,0.8245635032653809,0.8129757881164551,0.8036050379276276,0.7516700673103333,0.783578514456749,0.843940954208374
1984-09-06,46.449768118616255,C,0.8385913968086243,0.8294427514076232,0.8190746605396271,0.8060960292816162,0.7539357471466065,0.7830670803785325,0.8432581719756126
1984-09-07,46.45277831901256,C,0.8324925899505615,0.8312724947929382,0.8227340281009674,0.8085842698812484,0.7560794508457184,0.7824946582317353,0.8424259725213051
1984-09-10,46.44800390082026,C,0.8172452449798584,0.8300527691841125,0.8239538192749023,0.80985686480999,0.7576764452457428,0.7820993024110794,0.8415472716093063
1984-09-11,46.437732268780984,C,0.8111461997032166,0.8263936042785645,0.8233439147472381,0.8106733828783035,0.7590305709838867,0.7815830403566361,0.8406678012013435
1984-09-12,46.420797991888925,C,0.8080970644950867,0.8215144991874694,0.8230390012264251,0.8117907404899597,0.760323714017868,0.7809164559841156,0.8398028191924095
1984-09-13,46.41138358087045,C,0.8324925899505615,0.8202947378158569,0.8248687446117401,0.8133723437786102,0.7624069797992706,0.7803440338373184,0.8391787374019622
1984-09-14,46.410670057815196,C,0.8355417251586914,0.8209045648574829,0.8260885298252105,0.8146531015634537,0.7647930014133454,0.7798320680856705,0.8385699012875557
1984-09-17,46.41803363933074,C,0.8355417251586914,0.8245638608932495,0.8273083150386811,0.8161778211593628,0.7669976878166199,0.7792302262783051,0.8379759231209755
1984-09-18,46.42553085799579,C,0.8202947378158569,0.8263935685157776,0.826393586397171,0.8169401913881302,0.7691392064094543,0.7785058736801147,0.8373651719093322
1984-09-19,46.431013757441896,C,0.8080970644950867,0.8263935685157776,0.8239540338516236,0.8184649109840393,0.7712180948257447,0.7776595443487168,0.8367082971334457
1984-09-20,46.4245412677927,C,0.8141951560974121,0.8227340817451477,0.8215144097805023,0.8202945351600647,0.7734793913364411,0.7767843222618103,0.8361116430163383
1984-09-21,46.407757163125275,B,0.7958989143371582,0.814805519580841,0.8178550422191619,0.8202945351600647,0.7753747630119324,0.7759657949209213,0.8353937774896621
1984-09-24,46.37788713890336,B,0.7745528817176819,0.8026077508926391,0.8135858058929444,0.8187698125839233,0.7766014444828033,0.7749038535356522,0.8344502633810044
1984-09-25,46.36084034797181,B,0.7898003458976746,0.7965088725090027,0.8114512205123902,0.8173975676298142,0.7780726385116578,0.7739045089483261,0.8335086598992347
1984-09-26,46.35470210803751,B,0.7989481091499329,0.7946790814399719,0.8105363249778748,0.81678766310215,0.779968547821045,0.7729966419935227,0.8326276612281799
1984-09-27,46.3486225413749,B,0.7989481091499329,0.7916296720504761,0.8071818768978118,0.816025310754776,0.782287563085556,0.772178652882576,0.8317763921618462
1984-09-28,46.35079924402635,B,0.7928498387336731,0.791019856929779,0.80291268825531,0.8145006090402603,0.7843032777309418,0.7715093809366226,0.8309243628382683
1984-10-01,46.361981272208915,B,0.780651867389679,0.7922396540641785,0.7974237024784088,0.8123660087585449,0.7859541523456574,0.7708080035448074,0.8300113436579705
1984-10-02,46.35603022579239,B,0.7623555660247803,0.7867506980895996,0.7916297852993012,0.8090116858482361,0.7875413167476654,0.7698637509346008,0.8289622482657433
1984-10-03,46.33650795178769,B,0.747108519077301,0.7763827800750732,0.7855309307575226,0.804742482304573,0.7888235402107239,0.7688568961620331,0.8279261040687561
1984-10-04,46.32549310590888,B,0.765404999256134,0.7696741580963135,0.7806519150733948,0.8010831624269485,0.7903508102893829,0.7681827908754348,0.8269071194529534
1984-10-05,46.31043878722327,B,0.7501577138900757,0.761135733127594,0.7760777950286866,0.7969664186239243,0.7915126824378967,0.7674460852146149,0.8257970348000526
1984-10-08,46.30524527154847,B,0.753207266330719,0.755646812915802,0.7739432334899903,0.7937645196914673,0.7927355456352234,0.7668788921833039,0.8247021979093552
1984-10-09,46.31772539650115,B,0.765404999256134,0.7562566995620728,0.7715036988258361,0.7914774596691132,0.7939001488685608,0.7666754430532455,0.8236683496832847
1984-10-10,46.334864906202334,B,0.765404999256134,0.7599159955978394,0.7681493878364563,0.7893428564071655,0.794822986125946,0.7664417773485184,0.822500712275505
