Date,GRADE,GPS,TGT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-09-18,64.3967581153152,A,9.9381685256958,9.865818786621094,9.75158748626709,9.330833244323731,9.181218070983887,8.457136473655702,7.2661535668373105
1997-09-19,64.32839363773492,A,9.82394027709961,9.846782112121582,9.791569137573243,9.376526403427125,9.209841270446777,8.486680364608764,7.2854954051971434
1997-09-22,64.29922497416075,A,9.862014770507812,9.871532821655274,9.802992725372315,9.424123287200928,9.237137336730957,8.512820143699646,7.3051218414306645
1997-09-23,64.25489113222801,A,9.671621322631836,9.854397010803222,9.801088047027587,9.471719741821289,9.257397556304932,8.539326920509339,7.324550185203552
1997-09-24,64.13289660945348,A,9.462198257446287,9.75158863067627,9.779193687438966,9.500277519226074,9.272899665832519,8.562603964805604,7.3425545048713685
1997-09-25,64.03526992585374,A,9.547873497009276,9.673529624938965,9.76967420578003,9.538354635238647,9.290305156707763,8.58635926246643,7.361081399917603
1997-09-26,63.98791919410147,P,9.652586936950684,9.63925895690918,9.74302053451538,9.586903142929078,9.30961503982544,8.611161694526672,7.380226125717163
1997-09-29,63.93398336868743,P,9.519314765930176,9.570718955993652,9.721125888824464,9.628788042068482,9.330246982574463,8.634252924919128,7.398421778678894
1997-09-30,63.83575013891212,P,9.176620483398438,9.471718788146973,9.663057899475097,9.636879587173462,9.33927806854248,8.653917212486267,7.415092408657074
1997-10-01,63.785046581205656,P,9.14806079864502,9.408891296386718,9.580239963531493,9.63735556602478,9.349067077636718,8.673295903205872,7.431620240211487
1997-10-02,63.71977028971702,P,9.271812438964844,9.353679084777832,9.513604354858398,9.632595920562744,9.356773986816407,8.693912110328675,7.448484129905701
1997-10-03,63.65650539858688,P,9.3860502243042,9.300371742248535,9.469815349578857,9.63069224357605,9.366385860443115,8.716187171936035,7.465824980735778
1997-10-06,63.61817995942939,P,9.490757942199709,9.294660377502442,9.432689666748047,9.61784119606018,9.377332382202148,8.739699201583862,7.483218185901642
1997-10-07,63.59639993497981,P,9.157583236694336,9.290852928161621,9.381285858154296,9.591186952590942,9.372880744934083,8.756841416358947,7.49941670179367
1997-10-08,63.58307974900654,P,9.138541221618652,9.288949012756348,9.348920154571534,9.56405692100525,9.362921543121338,8.774932475090027,7.515520007610321
1997-10-09,63.55421915248859,P,9.129024505615234,9.260391426086425,9.30703525543213,9.538354730606079,9.349164180755615,8.793118252754212,7.532329604625702
1997-10-10,63.502031856177865,P,9.167105674743652,9.216602516174316,9.258487129211426,9.500753831863403,9.339016723632813,8.811874713897705,7.549612309932709
1997-10-13,63.43054942877986,P,9.05286979675293,9.129024887084961,9.2118426322937,9.466484260559081,9.32753391265869,8.829488816261291,7.567266180515289
1997-10-14,63.434833733197515,P,9.081426620483398,9.113793563842773,9.202323246002198,9.432690572738647,9.316432418823242,8.847578372955322,7.5839320349693295
1997-10-15,63.45100972191764,P,9.14806079864502,9.115697479248047,9.202323246002198,9.391281604766846,9.309701709747314,8.86614438533783,7.602250320911407
1997-10-16,63.459208666465564,P,9.062387466430664,9.102370071411134,9.18138074874878,9.347492551803589,9.303536052703857,8.883473906517029,7.619480588436127
1997-10-17,63.44424440257478,P,8.891042709350586,9.047157478332519,9.131879997253417,9.300847673416138,9.296601943969726,8.899279866218567,7.635571448802948
1997-10-20,63.450343350543385,P,8.986238479614258,9.033831214904785,9.081428050994873,9.25705885887146,9.290432453155518,8.913379426002502,7.653080623149872
1997-10-21,63.49534434013332,P,9.252775192260742,9.068100929260254,9.090947246551513,9.236116552352906,9.293581237792969,8.929954442977905,7.671828246116638
1997-10-22,63.539729937047866,P,9.32893180847168,9.104275131225586,9.109986305236816,9.229453229904175,9.297113800048828,8.946151752471923,7.691050887107849
1997-10-23,63.57173950386353,P,9.176620483398438,9.127121734619141,9.114745903015137,9.210890579223634,9.297790050506592,8.958737258911134,7.709135031700134
