Date,GRADE,GPS,NWSA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2018-09-27,37.23492455277813,C,12.023852348327637,11.98651065826416,11.806339168548584,11.81228928565979,12.673903160095215,13.555221281051637,14.29582362651825
2018-09-28,38.06314718087292,C,12.313244819641112,12.057458877563477,11.876353931427001,11.82272458076477,12.637142219543456,13.537766952514648,14.281813859939575
2018-10-01,38.72377892195852,C,12.229228019714355,12.122806167602539,11.953836822509766,11.828959035873414,12.598886165618897,13.513545217514038,14.267384009361267
2018-10-02,39.04493455268675,C,12.20122241973877,12.152678871154786,12.014516353607178,11.840739059448243,12.564145050048829,13.489321269989013,14.253320441246032
2018-10-03,40.114234639231874,C,12.49061393737793,12.25163230895996,12.094799518585205,11.8688410282135,12.532968997955322,13.467065086364746,14.240979986190796
2018-10-04,41.15372386443199,C,12.443940162658691,12.335649871826172,12.161080265045166,11.902944469451905,12.502341270446777,13.445731382369996,14.228037948608398
2018-10-05,41.1406341148789,C,12.406597137451172,12.354320335388184,12.20588960647583,11.937033081054688,12.47467119216919,13.425042972564697,14.215461525917053
2018-10-08,41.40660379374217,C,12.434602737426758,12.395395278930664,12.259100723266602,11.974374198913575,12.446449909210205,13.403986330032348,14.203025131225585
2018-10-09,41.97139231876248,C,12.583966255187988,12.471944046020507,12.312311458587647,12.018716669082641,12.418993186950683,13.38525686264038,14.19032296180725
2018-10-10,40.55901877816017,C,11.921164512634276,12.358054161071777,12.30484323501587,12.037854099273682,12.378280429840087,13.361103334426879,14.174030618667603
2018-10-11,39.0421895853585,C,11.855815887451172,12.240429306030274,12.288039588928223,12.047189378738404,12.337372035980225,13.33592586517334,14.156951265335083
2018-10-12,37.85255659428151,C,11.9678373336792,12.15267734527588,12.253498840332032,12.064926385879517,12.297407455444336,13.311312923431396,14.139465465545655
2018-10-15,36.92630103075583,B,12.12653923034668,12.091064643859863,12.243229961395263,12.098533391952515,12.259876079559326,13.288287000656128,14.12263508796692
2018-10-16,36.01642733803515,B,12.266569137573242,12.027585220336913,12.24976463317871,12.132140493392944,12.22477481842041,13.271292028427125,14.106274728775025
2018-10-17,36.85532525537634,B,12.331915855407717,12.109735488891602,12.23389482498169,12.164347171783447,12.190980491638184,13.251986923217773,14.090379176139832
2018-10-18,37.760212290989536,B,12.266569137573242,12.191886138916015,12.216157722473145,12.188618993759155,12.153656501770019,13.23545503616333,14.07309826374054
2018-10-19,38.87354319834383,C,12.25723361968994,12.249765396118164,12.201221370697022,12.203555488586426,12.154302425384522,13.217162761688233,14.055448508262634
2018-10-22,39.522931289575276,C,12.313244819641112,12.28710651397705,12.189085578918457,12.224093151092529,12.149029960632324,13.19868968963623,14.038078808784485
2018-10-23,39.50247753900964,C,12.219892501831056,12.277771186828613,12.152678203582763,12.232494831085203,12.13985300064087,13.176226873397827,14.021070823669433
2018-10-24,38.96213547764948,C,11.99584674835205,12.21055736541748,12.16014642715454,12.232494831085203,12.126565570831298,13.150782670974731,14.001837964057922
2018-10-25,38.58926572190058,B,12.00518035888672,12.158279609680175,12.175082874298095,12.23156123161316,12.109204578399659,13.125802278518677,13.983572292327882
2018-10-26,37.36548169832408,B,11.827810287475586,12.072394943237304,12.161080169677735,12.207289505004884,12.088296184539795,13.097566366195679,13.96345323085785
2018-10-29,35.83016887858829,B,11.641105651855469,11.937967109680176,12.112536811828614,12.177883386611938,12.06976619720459,13.06700035095215,13.942584733963013
2018-10-30,35.40351026409363,B,11.9678373336792,11.887556076049805,12.082663631439209,12.16621413230896,12.057770843505859,13.038497667312622,13.923856220245362
2018-10-31,35.87325650995877,B,12.313244819641112,11.951035690307616,12.08079652786255,12.157345676422118,12.051201820373535,13.01483823776245,13.906762681007386
2018-11-01,36.243908388388796,B,12.25723361968994,12.001446342468261,12.079862976074219,12.148010349273681,12.047958030700684,12.9890442943573,13.889619216918945
2018-11-02,37.378287708243555,B,12.294573783874512,12.094799041748047,12.083596992492676,12.142409181594848,12.04564624786377,12.963994216918945,13.872202177047729
2018-11-05,38.99146144670575,B,12.285237312316896,12.223625373840331,12.080796241760254,12.134940910339356,12.045926151275635,12.938109865188599,13.855106678009033
2018-11-06,39.97026426453221,C,12.38792896270752,12.307643699645997,12.0975998878479,12.125139045715333,12.049000778198241,12.91427116394043,13.8385706615448
2018-11-07,40.63728036956406,C,12.53729248046875,12.352453231811523,12.15174446105957,12.155945444107056,12.052654724121094,12.891370420455933,13.8225053024292
