Date,GRADE,GPS,EQR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-11-04,59.00407477105179,P,4.577777862548828,4.556272411346436,4.57163372039795,4.551663970947265,4.412321519851685,4.25198635339737,4.0033863365650175
1996-11-05,59.061322219264504,A,4.6545891761779785,4.577779102325439,4.577778673171997,4.5624172449111935,4.420812616348266,4.259502530097961,4.008881659507751
1996-11-06,59.17318687134101,A,4.762120246887207,4.620792007446289,4.594676733016968,4.577010893821717,4.431454334259033,4.267945597171783,4.0147689127922055
1996-11-07,59.300768846744894,A,4.73139762878418,4.663804912567139,4.608502531051636,4.590068411827088,4.441179447174072,4.2762298583984375,4.020721129179001
1996-11-08,59.41770238947416,A,4.80820369720459,4.706817722320556,4.630008935928345,4.603893733024597,4.451836404800415,4.285430569648742,4.027130243778228
1996-11-11,59.53922979047132,A,4.823566913604736,4.755975532531738,4.656123971939087,4.618487215042114,4.462800626754761,4.294339714050293,4.033324730396271
1996-11-12,59.63863110803042,A,4.885013103485107,4.802060317993164,4.689919710159302,4.6353850841522215,4.474087362289429,4.303566496372223,4.039899314641953
1996-11-13,59.66680852587401,A,4.9003753662109375,4.8297113418579105,4.7252516746521,4.651514959335327,4.485983438491822,4.312687065601349,4.046404987573624
1996-11-14,59.715131096624496,A,4.9003753662109375,4.863506889343261,4.7636559009552,4.666876745223999,4.497879514694214,4.322109787464142,4.052910660505295
1996-11-15,59.72638214962924,A,4.915736198425293,4.885013389587402,4.79591555595398,4.6830065727233885,4.5106871223449705,4.3315350484848025,4.05942027926445
1996-11-18,59.71683171876352,A,4.9003753662109375,4.900375080108643,4.82817530632019,4.69990451335907,4.522885370254516,4.340504550933838,4.065707374811172
1996-11-19,59.661485262812704,A,4.9003753662109375,4.903447532653809,4.852753925323486,4.715266299247742,4.534781446456909,4.349171891212463,4.071775890588761
1996-11-20,59.575425091541206,A,4.85429048538208,4.894230556488037,4.8619709491729735,4.728323841094971,4.5460579967498775,4.3573783826828,4.077249685525894
1996-11-21,59.483838928701154,A,4.85429048538208,4.885013580322266,4.8742602348327635,4.741381382942199,4.557032375335694,4.365584874153138,4.0828692030906675
1996-11-22,59.39164056920214,A,4.85429048538208,4.872724437713623,4.878868913650512,4.7544389247894285,4.568006753921509,4.373791365623474,4.088415867090225
1996-11-25,59.3459730403394,A,4.9003753662109375,4.872724437713623,4.886549758911133,4.77133686542511,4.580507144927979,4.382609796524048,4.094192955493927
1996-11-26,59.3329346655521,A,4.915736198425293,4.875796604156494,4.889622068405151,4.789770889282226,4.593314752578736,4.3915818357467655,4.100192549228669
1996-11-27,59.4072813025383,A,4.977181434631348,4.900374794006348,4.897302675247192,4.811277174949646,4.607653408050537,4.4010172367095945,4.106572246551513
1996-11-28,59.48320671472777,A,4.977181434631348,4.924952983856201,4.904983282089233,4.834319591522217,4.621992063522339,4.4104526376724245,4.113170504570007
1996-11-29,59.53043944454999,A,4.931098461151123,4.94031457901001,4.906519508361816,4.851217532157898,4.635106916427612,4.4188229370117185,4.119611215591431
1996-12-02,59.61738368083425,A,5.053988933563232,4.971037292480469,4.921880865097046,4.875028085708618,4.650679578781128,4.428573207855225,4.127176388502121
1996-12-03,59.74273634880263,A,5.161522388458252,5.0201945304870605,4.947995567321778,4.9003747463226315,4.667798595428467,4.4393988132476805,4.134623498916626
1996-12-04,59.76853250670104,A,5.100075721740723,5.044773387908935,4.972574090957641,4.917272520065308,4.682853021621704,4.4496099519729615,4.1416176676750185
1996-12-05,59.77147391696543,A,5.069352626800537,5.063207626342773,4.994080305099487,4.934170269966126,4.69698579788208,4.45936279296875,4.14845822095871
1996-12-06,59.820538474675146,A,5.084712505340576,5.093930435180664,5.017122507095337,4.947995710372925,4.711118507385254,4.469118161201477,4.155229848623276
1996-12-09,59.88663673991573,A,5.284415245056152,5.140015697479248,5.055526494979858,4.971038126945496,4.729245271682739,4.481021628379822,4.16299998998642
1996-12-10,59.86798943410355,A,5.269052982330322,5.1615218162536625,5.0908581733703615,4.990240120887757,4.7458358573913575,4.492922539710999,4.170474734306335
1996-12-11,59.90725362977565,A,5.269052982330322,5.195317268371582,5.120045328140259,5.008674001693725,4.763040895462036,4.504823451042175,4.177658051252365
1996-12-12,59.960756596506116,A,5.269052982330322,5.235257339477539,5.149232482910156,5.027107882499695,4.779324197769165,4.516573295593262,4.184549922943115
1996-12-13,59.98947125018591,A,5.238333225250244,5.2659814834594725,5.179955959320068,5.043237733840942,4.794378709793091,4.528167009353638,4.191215338706971
1996-12-16,59.82953270312121,A,5.14616060256958,5.238330554962158,5.1891731262207035,5.055526995658875,4.808511447906494,4.538536858558655,4.197419891357422
1996-12-17,59.705919315626765,A,5.14616060256958,5.21375207901001,5.187636947631836,5.067816257476807,4.822644186019898,4.549359941482544,4.203770169019699
1996-12-18,59.663537875182215,A,5.269052982330322,5.21375207901001,5.204534673690796,5.088554382324219,4.838620300292969,4.561260852813721,4.2110263442993165
1996-12-19,59.65905452796409,A,5.315139293670654,5.222969341278076,5.229113340377808,5.1115968227386475,4.855518140792847,4.573169412612915,4.219168679714203
1996-12-20,59.62219837940199,A,5.238333225250244,5.222969341278076,5.244475412368774,5.130798959732056,4.869650859832763,4.583101325035095,4.2272912836074825
1996-12-23,59.66630141406943,A,5.238333225250244,5.241403865814209,5.239867210388184,5.147696852684021,4.883783578872681,4.593033237457275,4.234976739883423
1996-12-24,59.731974554853444,A,5.269511222839356,5.266073989868165,5.239913034439087,5.165385603904724,4.898232688903809,4.60342800617218,4.242672361135483
1996-12-25,59.687144793002695,A,5.269511222839356,5.266165637969971,5.23995885848999,5.1800020933151245,4.9120673561096195,4.613973846435547,4.250367982387543
1996-12-26,59.570226390944185,A,5.222740173339844,5.247685813903809,5.235327577590942,5.192280030250549,4.924659366607666,4.624354138374328,4.257538313865662
1996-12-27,59.54668488524573,A,5.253921031951904,5.250803375244141,5.236886358261108,5.208421158790588,4.937874994277954,4.635348358154297,4.264937398433685
1996-12-30,59.45454241963974,P,5.113607883453369,5.225858306884765,5.2336310863494875,5.211402106285095,4.948898820877075,4.644637327194214,4.271416348218918
1996-12-31,59.345783455521875,P,5.144789218902588,5.200913906097412,5.233493947982788,5.210565447807312,4.959931812286377,4.654087028503418,4.27812406539917
1997-01-01,59.255657719715735,P,5.144789218902588,5.175969505310059,5.221067571640015,5.212801122665406,4.970964803695678,4.663234577178955,4.284926759004593
1997-01-02,59.165846531745,P,5.066836357116699,5.14478874206543,5.196237277984619,5.212675309181213,4.980438737869263,4.672055830955506,4.291339688301086
1997-01-03,59.06901666419311,P,5.113607883453369,5.116726112365723,5.1837647438049315,5.214120078086853,4.99084810256958,4.681495862007141,4.298357474803924
1997-01-06,59.12490944562712,P,5.222740173339844,5.138552570343018,5.182205438613892,5.211036324501038,5.004054574966431,4.691725072860717,4.305772521495819
1997-01-07,59.19117719110026,P,5.253921031951904,5.160378932952881,5.1806464195251465,5.210279726982117,5.01819188117981,4.701963939666748,4.313343472480774
1997-01-08,59.29328972646602,P,5.300692081451416,5.191559505462647,5.183764505386352,5.211861681938172,5.0332646083831785,4.712670516967774,4.321074079275132
1997-01-09,59.47275406271161,A,5.33187198638916,5.244566631317139,5.194677686691284,5.215002632141113,5.049575386047363,4.723688893318176,4.329034785032272
1997-01-10,59.5929952614502,A,5.3162841796875,5.285101890563965,5.200914001464843,5.218900179862976,5.064038276672363,4.7345513916015625,4.3369175517559055
1997-01-13,59.67433999370317,A,5.347461223602295,5.310046100616455,5.224299335479737,5.228965210914612,5.079431943893432,4.745876731872559,4.345104604959488
1997-01-14,59.726880919817425,A,5.347461223602295,5.328754138946533,5.244566535949707,5.239030241966248,5.093289384841919,4.757051000595093,4.353143256902695
1997-01-15,59.75110646305574,A,5.394232273101807,5.347462177276611,5.2695108413696286,5.245289206504822,5.105931625366211,4.768692979812622,4.361415764093399
1997-01-16,59.74473129937908,A,5.409826755523682,5.3630531311035154,5.303809881210327,5.250023579597473,5.119500207901001,4.780339827537537,4.369692044258118
1997-01-17,59.681053139483275,A,5.285102844238281,5.3568168640136715,5.320959377288818,5.252362060546875,5.1290381908416744,4.790437297821045,4.376973692178726
1997-01-20,59.532248973448226,A,5.222740173339844,5.331872653961182,5.320959377288818,5.251582407951355,5.137021656036377,4.799911141395569,4.3838693308830265
1997-01-21,59.39256324797942,A,5.238330841064453,5.310046577453614,5.319400358200073,5.25002338886261,5.144088010787964,4.809087686538696,4.390546127557754
1997-01-22,59.23522766523192,A,5.222740173339844,5.275748157501221,5.311605167388916,5.247684836387634,5.150535306930542,4.818259372711181,4.397441766262054
1997-01-23,59.05589888144156,P,5.207150936126709,5.235212993621826,5.299133062362671,5.246905374526977,5.156670818328857,4.827275166511535,4.404111062288284
1997-01-24,58.941194080716095,P,5.144789218902588,5.207150268554687,5.28198356628418,5.241448783874512,5.161251878738403,4.835969500541687,4.410394345521927
1997-01-27,58.910602704603065,P,5.160378932952881,5.194678020477295,5.2632753372192385,5.243787336349487,5.166451950073242,4.8446686601638795,4.416607172489166
1997-01-28,58.89514371819936,P,5.175970077514648,5.182205867767334,5.2461262226104735,5.2453463792800905,5.1719638442993165,4.853372645378113,4.423194761276245
1997-01-29,58.91153437479289,P,5.191561698913574,5.17597017288208,5.22585916519165,5.2476850032806395,5.178709268569946,4.862383632659912,4.429934507608413
1997-01-30,58.96496526793118,P,5.222740173339844,5.179088020324707,5.207150506973266,5.255480194091797,5.186078262329102,4.871555318832398,4.4367559468746185
1997-01-31,59.13887096931759,A,5.363052845001221,5.222740745544433,5.214945507049561,5.2679524421691895,5.196253509521484,4.882130131721497,4.444353148937226
1997-02-03,59.26712877343388,A,5.347461223602295,5.260157203674316,5.227417612075806,5.274188494682312,5.205195226669312,4.892851185798645,4.451798193454742
1997-02-04,59.36418849954453,A,5.3162841796875,5.288220024108886,5.235212945938111,5.277306652069091,5.213206186294555,4.9032604694366455,4.459235748052597
1997-02-05,59.43730251318603,A,5.3162841796875,5.313164520263672,5.244567346572876,5.278086256980896,5.219988241195678,4.913820824623108,4.46652490735054
1997-02-06,59.48037304622892,A,5.3162841796875,5.3318733215332035,5.255480670928955,5.277306866645813,5.226770296096801,4.92438117980957,4.473888266086578
1997-02-07,59.417948447367195,A,5.33187198638916,5.325637149810791,5.2741889476776125,5.278086256980896,5.234785766601562,4.934946341514587,4.481329563856125
1997-02-10,59.360746201393965,A,5.33187198638916,5.322519302368164,5.29133825302124,5.277306795120239,5.240343427658081,4.945511503219604,4.488845057487488
1997-02-11,59.28692173218292,A,5.269511222839356,5.313164710998535,5.300692367553712,5.273409295082093,5.242503204345703,4.955150899887085,4.496345559358597
1997-02-12,59.265312461376716,A,5.347461223602295,5.319400119781494,5.316282320022583,5.271070742607117,5.247450914382934,4.96515196800232,4.504087408781052
1997-02-13,59.3617095395177,A,5.550137042999268,5.3661706924438475,5.349022006988525,5.278086256980896,5.257066602706909,4.977026200294494,4.512545832395554
1997-02-14,59.449543123451896,A,5.550137042999268,5.409823703765869,5.36773042678833,5.291337966918945,5.266375093460083,4.9887468004226685,4.52085585474968
1997-02-17,59.53918097434721,A,5.550137042999268,5.4534767150878904,5.387998008728028,5.307707810401917,5.271689529418945,5.000467400550843,4.5291658771038055
1997-02-18,59.72178821256893,A,5.612494945526123,5.522073459625244,5.417619085311889,5.326416015625,5.278558368682861,5.012197113037109,4.53823289513588
1997-02-19,59.890887136835204,A,5.674859046936035,5.587553024291992,5.4534765720367435,5.349021959304809,5.286674489974976,5.024857692718506,4.547611733675003
1997-02-20,59.907969390045785,A,5.659269332885742,5.609379482269287,5.487775087356567,5.371627879142761,5.294478816986084,5.036901507377625,4.557357827425003
1997-02-21,59.9299521545447,A,5.643680095672607,5.628088092803955,5.518955898284912,5.396572422981262,5.302585754394531,5.048482232093811,4.566877573728561
1997-02-24,59.98291329351755,A,5.659269332885742,5.64991455078125,5.55169563293457,5.421516942977905,5.312847929000855,5.060679688453674,4.576549464464188
1997-02-25,59.99093588493301,A,5.674859046936035,5.662387371063232,5.592230415344238,5.446461391448975,5.323421897888184,5.073033041954041,4.586447713375091
1997-02-26,59.94439029811307,A,5.690449237823486,5.665505409240723,5.626529216766357,5.471405768394471,5.331849822998047,5.085235061645508,4.596201305389404
1997-02-27,59.900691276463895,A,5.674859046936035,5.668623352050782,5.639001417160034,5.49401171207428,5.339044218063354,5.0972811794281006,4.60587694644928
1997-02-28,59.83860559972521,A,5.643680095672607,5.668623352050782,5.648355722427368,5.5080430746078495,5.347151155471802,5.108401007652283,4.615545094013214
1997-03-03,59.77353991437682,A,5.674859046936035,5.67174129486084,5.660827922821045,5.524412965774536,5.355881671905518,5.119832625389099,4.6253691363334655
1997-03-04,59.70172927688831,A,5.690449237823486,5.67485933303833,5.668623352050782,5.5431212186813354,5.364300432205201,5.131266560554504,4.635345336198807
1997-03-05,59.664563323499095,A,5.721628665924072,5.681095218658447,5.673300313949585,5.563388442993164,5.373342781066895,5.142705068588257,4.645551633834839
1997-03-06,59.689144711386525,A,5.752810001373291,5.696685409545898,5.68265438079834,5.585214734077454,5.383944177627564,5.1543017721176145,4.655839637517929
1997-03-07,59.86041207918071,A,5.9554853439331055,5.759046459197998,5.71383490562439,5.616395401954651,5.397975463867187,5.167925229072571,4.667215218544007
1997-03-10,60.040927133466596,A,5.986661434173584,5.8214069366455075,5.746574115753174,5.649134874343872,5.415436534881592,5.182167677879334,4.678746680021286
1997-03-11,60.24608275873476,A,6.033432483673096,5.89000358581543,5.7824314594268795,5.687330937385559,5.433209400177002,5.196570606231689,4.690511996746063
1997-03-12,60.433191808407535,A,6.049026012420654,5.955483055114746,5.818289136886596,5.722409176826477,5.4512941360473635,5.211129469871521,4.701835874319077
1997-03-13,60.54347710609307,A,5.986661434173584,6.0022533416748045,5.849469375610352,5.744235396385193,5.469690637588501,5.2250646877288816,4.712847929000855
1997-03-14,60.470531679231726,A,5.939894676208496,5.999135208129883,5.87909083366394,5.763723278045655,5.486216373443604,5.2385322380065915,4.723700348138809
1997-03-17,60.35292221303846,A,5.939894676208496,5.989781856536865,5.905594396591186,5.7832111597061155,5.500559463500976,5.252307019233704,4.734404364824295
1997-03-18,60.17431791961587,A,5.908713340759277,5.964838027954102,5.927420806884766,5.798022079467773,5.513655309677124,5.265923595428466,4.744804065227509
1997-03-19,60.00091543019469,A,5.924304008483887,5.939893627166748,5.947688341140747,5.810494327545166,5.526127548217773,5.279696078300476,4.755430128574371
1997-03-20,59.904208536932515,A,5.9554853439331055,5.933658409118652,5.967955875396728,5.8253051280975345,5.538599815368652,5.294087600708008,4.766137909889221
1997-03-21,59.819353172510695,A,5.908713340759277,5.927422142028808,5.963278675079346,5.838556790351868,5.550448398590088,5.307243337631226,4.776240813732147
1997-03-24,59.70853075475474,A,5.846349239349365,5.908713054656983,5.9492474555969235,5.847910785675049,5.560426158905029,5.319929051399231,4.7859577023983
1997-03-25,59.60006613360894,P,5.798949241638184,5.886760234832764,5.925799131393433,5.854115295410156,5.569455919265747,5.331372652053833,4.795437591075897
1997-03-26,59.450967531550305,P,5.751545906066895,5.852208614349365,5.896051120758057,5.857170128822327,5.576602191925049,5.34126690864563,4.804606252908707
1997-03-27,59.25392666002824,P,5.704141616821289,5.801939868927002,5.867799139022827,5.85863425731659,5.582488489151001,5.350994348526001,4.813612103462219
1997-03-28,59.128896495844685,P,5.704141616821289,5.761025524139404,5.844223833084106,5.861657333374024,5.590869264602661,5.359953727722168,4.822692148685455
1997-03-31,59.00674036218521,P,5.617238998413086,5.715203475952149,5.811958265304566,5.858776330947876,5.598759241104126,5.367890448570251,4.831115081310272
1997-04-01,58.91726654790852,P,5.609337329864502,5.677281093597412,5.7820206642150875,5.854720735549927,5.606179370880127,5.375133690834045,4.839350093603134
1997-04-02,58.894578772919594,P,5.64093828201294,5.655159568786622,5.753684091567993,5.8506862163543705,5.6145433330535885,5.382539319992065,4.847613192796707
1997-04-03,58.89934024796313,P,5.64093828201294,5.6425189018249515,5.722229385375977,5.845092630386352,5.623219079971314,5.3899449491500855,4.856027368307114
1997-04-04,58.87137277543905,P,5.64093828201294,5.629878234863281,5.695451879501343,5.829365277290345,5.633142061233521,5.397196969985962,4.864366009235382
1997-04-07,58.96611959084775,P,5.751545906066895,5.656739616394043,5.6859715461730955,5.81760950088501,5.644965400695801,5.405708675384521,4.873106613159179
1997-04-08,59.089908447436216,P,5.798949241638184,5.69466199874878,5.6859715461730955,5.8058853387832645,5.657424983978271,5.414694414138794,4.881933152675629
1997-04-09,59.17489334806847,P,5.767348766326904,5.719944095611572,5.687551832199096,5.791801476478577,5.6689407253265385,5.423824996948242,4.890601689815521
1997-04-10,59.22663244472027,P,5.704141616821289,5.732584762573242,5.687551832199096,5.777675485610962,5.678568754196167,5.432323508262634,4.898954191207886
1997-04-11,59.251760539291126,P,5.656740665435791,5.735745239257812,5.682811737060547,5.7635177850723265,5.684442510604859,5.440348010063172,4.907069687843323
1997-04-14,59.15833741089504,P,5.609337329864502,5.707303524017334,5.682021570205689,5.746989917755127,5.689680032730102,5.447437629699707,4.915023713111878
1997-04-15,59.04494489477503,P,5.625138759613037,5.6725414276123045,5.683601713180542,5.732811188697815,5.695857124328613,5.454531655311585,4.923056745529175
1997-04-16,58.89847060910497,P,5.546131610870361,5.628297996520996,5.6741210460662845,5.713902568817138,5.700454072952271,5.460221157073975,4.930619196891785
1997-04-17,58.74193952827068,P,5.467126846313477,5.580895042419433,5.656739902496338,5.689484643936157,5.7034709262847905,5.4651206111907955,4.93778662443161
1997-04-18,58.62316770062006,P,5.451327800750732,5.539812469482422,5.637778854370117,5.66661536693573,5.705860042572022,5.470322904586792,4.9445729207992555
1997-04-21,58.553637180532114,P,5.4829301834106445,5.514531040191651,5.610917282104492,5.648444414138794,5.7088812065124515,5.474612317085266,4.951592762470245
1997-04-22,58.44404132411554,P,5.435526847839356,5.476608657836914,5.574575042724609,5.630273294448853,5.712201519012451,5.477352361679078,4.958375587463379
1997-04-23,58.32956746005453,P,5.309120655059815,5.429206466674804,5.528752231597901,5.6081520318984985,5.711434707641602,5.479442811012268,4.964526381492615
1997-04-24,58.288980485421725,P,5.3565216064453125,5.407085418701172,5.493990230560303,5.5907710313797,5.707562398910523,5.482314500808716,4.970838646888733
1997-04-25,58.25311314541923,P,5.3565216064453125,5.388124179840088,5.463968324661255,5.573390030860901,5.703690090179443,5.485032591819763,4.97707537651062
1997-04-28,58.228357651997335,P,5.40392541885376,5.372323226928711,5.4434271335601805,5.562724351882935,5.700765857696533,5.48622769355774,4.983624660968781
1997-04-29,58.28586978772288,P,5.4829301834106445,5.381803894042969,5.429206275939942,5.556403994560242,5.6981745624542235,5.488366465568543,4.99064450263977
1997-04-30,58.44840739382412,P,5.530332088470459,5.4260461807250975,5.427626323699951,5.5508736848831175,5.695284023284912,5.490979256629944,4.99790135383606
1997-05-01,58.55907166725413,P,5.4987311363220215,5.454488086700439,5.430786752700806,5.543763327598572,5.692073259353638,5.493276038169861,5.0049246668815615
1997-05-02,58.66979254242161,P,5.4987311363220215,5.482929992675781,5.435527086257935,5.536652970314026,5.689174280166626,5.495880017280578,5.012023513317108
1997-05-05,58.76665823191134,P,5.546131610870361,5.511371231079101,5.441847229003907,5.526382255554199,5.686911525726319,5.499879727363586,5.019208292961121
1997-05-06,58.756793998664854,A,5.467126846313477,5.508210563659668,5.445007228851319,5.509791135787964,5.682756881713868,5.503089389801025,5.026224665641784
1997-05-07,58.678176025818864,A,5.435526847839356,5.489249515533447,5.457647848129273,5.493200039863586,5.677658433914185,5.504754128456116,5.033007490634918
1997-05-08,58.608684039208946,A,5.419724941253662,5.473448276519775,5.463968181610108,5.478979206085205,5.672555751800537,5.5057999849319454,5.03948469877243
1997-05-09,58.548330846028314,P,5.435526847839356,5.460807418823242,5.471868705749512,5.467918515205383,5.668392686843872,5.507771921157837,5.0454366230964665
1997-05-12,58.485554451087914,P,5.467126846313477,5.445006465911865,5.478188848495483,5.460807991027832,5.664238042831421,5.51005985736847,5.0515465474128725
1997-05-13,58.46157330806329,P,5.435526847839356,5.4386864662170415,5.4734485149383545,5.451327395439148,5.659139595031738,5.511720013618469,5.057574009895324
1997-05-14,58.49968936285152,P,5.4987311363220215,5.451327323913575,5.470288419723511,5.448957371711731,5.654681644439697,5.514012212753296,5.063993029594421
1997-05-15,58.616680098592916,A,5.5935378074646,5.486089897155763,5.479769086837768,5.455277919769287,5.651496200561524,5.517720189094543,5.071037163734436
1997-05-16,58.74442053898932,A,5.672539710998535,5.533492469787598,5.49714994430542,5.466338515281677,5.6458372879028325,5.52190637588501,5.078627367019653
1997-05-19,58.90320576564897,A,5.751545906066895,5.590376281738282,5.517691373825073,5.47976930141449,5.641134977340698,5.528285756111145,5.086461541652679
1997-05-20,59.073423004328696,A,5.719946384429932,5.6472601890563965,5.542973327636719,5.493990278244018,5.634865255355835,5.534037327766418,5.0940621781349185
1997-05-21,59.24031951137294,A,5.783148288726807,5.704143619537353,5.577735471725464,5.517691659927368,5.629547700881958,5.540420918464661,5.101827747821808
1997-05-22,59.33129586280327,A,5.783148288726807,5.742065715789795,5.614077806472778,5.539022994041443,5.625477437973022,5.547584037780762,5.109819934368134
1997-05-23,59.392584729191604,A,5.798949241638184,5.767347621917724,5.650420045852661,5.561144375801087,5.622658529281616,5.55443745136261,5.117966656684875
1997-05-26,59.38573434777706,A,5.798949241638184,5.776828289031982,5.683602285385132,5.580895566940308,5.61983962059021,5.560199542045593,5.125962307453156
1997-05-27,59.39589490128382,A,5.8147501945495605,5.795789051055908,5.721524620056153,5.597486567497254,5.617960357666016,5.5658078336715695,5.133885886669159
1997-05-28,59.34970572985537,A,5.8305511474609375,5.805269622802735,5.754706621170044,5.6124975204467775,5.616085300445556,5.571106424331665,5.141888470649719
1997-05-29,59.295471503810994,A,5.8305511474609375,5.8147501945495605,5.778407955169678,5.629088521003723,5.6135866165161135,5.576093215942382,5.149891054630279
1997-05-30,59.322173155776,A,5.97275972366333,5.84951229095459,5.808429956436157,5.652789950370789,5.614867544174194,5.582657971382141,5.158604681491852
1997-06-02,59.31449154189263,A,5.877956867218018,5.8653138160705565,5.82107105255127,5.669381213188172,5.615499696731567,5.587962927818299,5.166919829845429
1997-06-03,59.30892583987683,A,5.877956867218018,5.877955150604248,5.836872100830078,5.689922714233399,5.617079849243164,5.593267884254455,5.175159442424774
1997-06-04,59.28728656858249,A,5.8305511474609375,5.877955150604248,5.841612386703491,5.709673929214477,5.618659954071045,5.5976310729980465,5.183162026405334
1997-06-05,59.24529951875517,A,5.767348766326904,5.865314674377442,5.840032434463501,5.7270551204681395,5.6199240970611575,5.601206293106079,5.190773060321808
1997-06-06,59.19891619560195,A,5.92535400390625,5.855833530426025,5.852672910690307,5.751546478271484,5.624348344802857,5.607608804702759,5.199023051261902
1997-06-09,59.16792582266469,A,5.798949241638184,5.840032005310059,5.852672910690307,5.76813759803772,5.627982549667358,5.613370895385742,5.2066410183906555
1997-06-10,59.12340420043802,A,5.798949241638184,5.824230480194092,5.85109281539917,5.786308717727661,5.631774787902832,5.618977079391479,5.214032382965088
1997-06-11,59.102193276098625,A,5.783148288726807,5.814749908447266,5.846352529525757,5.8005295753479,5.63461898803711,5.6245811605453495,5.221420266628265
1997-06-12,59.12604217099035,A,5.798949241638184,5.821070003509521,5.8431923389434814,5.81080014705658,5.637779207229614,5.630499143600463,5.228887155055999
1997-06-13,59.0611693674935,P,5.846350193023682,5.805269241333008,5.830551385879517,5.819490671157837,5.641887445449829,5.637514753341675,5.236742126941681
1997-06-16,59.10397224475511,P,5.92535400390625,5.830550193786621,5.83529109954834,5.8281810760498045,5.645363607406616,5.645164504051208,5.244916582107544
1997-06-17,59.145103259327186,A,5.92535400390625,5.855831146240234,5.840030813217163,5.838451457023621,5.647891702651978,5.6526583433151245,5.253015494346618
1997-06-18,59.20112057092416,A,5.92535400390625,5.884272289276123,5.8495110988616945,5.845561742782593,5.651051807403564,5.659996266365051,5.261189949512482
1997-06-19,59.252616365717216,A,5.92535400390625,5.9095532417297365,5.865311622619629,5.852672028541565,5.655476055145264,5.667022404670715,5.269288861751557
1997-06-20,59.268953828932204,A,5.893755435943604,5.9190342903137205,5.862151765823365,5.857412338256836,5.6602163505554195,5.672329430580139,5.277229781150818
1997-06-23,59.26293773271178,A,5.941158294677734,5.922195148468018,5.876372671127319,5.864522790908813,5.666852769851684,5.678266401290894,5.285558793544769
1997-06-24,59.236253652390836,A,5.901651859283447,5.917454719543457,5.886642932891846,5.868867874145508,5.672383031845093,5.684120078086853,5.293690273761749
1997-06-25,59.21795553008072,A,5.909663200378418,5.914316558837891,5.899294424057007,5.872823476791382,5.6796536636352535,5.690053868293762,5.301937346458435
1997-06-26,59.21654612817659,A,5.941694259643555,5.917584609985352,5.913568925857544,5.878380632400512,5.689145011901855,5.696307969093323,5.310344574451446
1997-06-27,59.26635930522189,A,5.965717792510986,5.931977081298828,5.925505685806274,5.878028535842896,5.6994328117370605,5.702646427154541,5.318796384334564
1997-06-30,59.33969271826974,A,6.085830211639404,5.960911464691162,5.94155330657959,5.888422203063965,5.711490812301636,5.710186009407043,5.327848756313324
1997-07-01,59.450540739172304,A,6.085830211639404,5.997747135162354,5.957600927352905,5.898815870285034,5.724496879577637,5.718349199295044,5.336750049591064
1997-07-02,59.58830848261443,A,6.141887187957764,6.044191932678222,5.979254245758057,5.914382672309875,5.741152210235596,5.726293458938598,5.345722713470459
1997-07-03,59.66917874164392,A,6.11786413192749,6.079425907135009,5.998505258560181,5.931908440589905,5.756379060745239,5.731970729827881,5.354498465061187
1997-07-04,59.73382220343628,A,6.11786413192749,6.1098551750183105,6.02091612815857,5.941533946990967,5.771605911254883,5.737648000717163,5.3631974005699155
1997-07-07,59.739832641208864,A,6.149890899658203,6.12266731262207,6.041789388656616,5.959081029891967,5.786525220870971,5.743645539283753,5.372056469917298
1997-07-08,59.792365622216074,A,6.270012378692627,6.159503746032715,6.078625440597534,5.98263418674469,5.802266864776612,5.750220713615417,5.3812089133262635
1997-07-09,59.775086891688915,A,6.245982646942139,6.18032283782959,6.112257385253907,6.005775904655456,5.8165798759460445,5.755931949615478,5.390394821166992
1997-07-10,59.83775803746324,A,6.326061248779297,6.221962261199951,6.150694084167481,6.032131505012512,5.83312647819519,5.762599868774414,5.399750688076019
1997-07-11,59.955670098868275,A,6.406138896942139,6.279617214202881,6.194736194610596,6.060120940208435,5.851274633407593,5.770224456787109,5.4093533444404605
1997-07-14,60.03865351589786,A,6.398128986358643,6.329264831542969,6.225966072082519,6.083759689331055,5.8683145809173585,5.777613053321838,5.4191463708877565
1997-07-15,60.08554002583801,A,6.462191581726074,6.367700672149658,6.263602209091187,6.110601568222046,5.88821587562561,5.785486378669739,5.429259710311889
1997-07-16,60.20230050079359,A,6.534260272979736,6.425356197357178,6.302839517593384,6.14104688167572,5.910190544128418,5.793924489021301,5.439579775333405
1997-07-17,60.26373169934117,A,6.534260272979736,6.4669960021972654,6.344479131698608,6.171492195129394,5.932481250762939,5.802518501281738,5.449899840354919
1997-07-18,60.27298637211529,A,6.534260272979736,6.492620277404785,6.386118745803833,6.203517436981201,5.954455919265747,5.811424303054809,5.459912655353546
1997-07-21,60.25266634920374,A,6.446178913116455,6.502230262756347,6.415747547149659,6.228768467903137,5.974036960601807,5.819137501716614,5.469485063552856
1997-07-22,60.24530394734257,A,6.542270660400391,6.518246078491211,6.442973375320435,6.260799407958984,5.996171836853027,5.827655715942383,5.4794611382484435
1997-07-23,60.201767375173496,A,6.58230447769165,6.527854919433594,6.476605558395386,6.294431471824646,6.0178433036804195,5.836262474060058,5.489483771324157
1997-07-24,60.156549550681554,A,6.606330394744873,6.542268943786621,6.504632472991943,6.327663278579712,6.038099155426026,5.844797677993775,5.499549725055695
