Date,GRADE,GPS,TER,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-12-11,75.5091185108597,A,113.680908203125,114.47904815673829,113.3251937866211,109.55225715637206,97.28577499389648,89.86214233398438,78.30574905395508
2020-12-14,74.82473649956657,A,115.46442413330078,114.48299407958984,113.99918136596679,110.04981307983398,97.99572631835937,90.14833923339843,78.61270294189453
2020-12-15,74.43234707830567,A,118.67669677734376,114.83181457519531,114.52339324951171,110.77049446105957,98.77228622436523,90.47963829040528,78.91642726898193
2020-12-16,75.42170526503739,A,118.01648712158205,115.96497802734375,115.09588623046875,111.51181755065917,99.51240859985352,90.7869312286377,79.23712320327759
2020-12-17,75.75841960216056,A,117.60263061523438,116.68822937011718,115.64867095947265,112.15123138427734,100.24051300048828,91.09165870666504,79.5805385017395
2020-12-18,76.24384658904698,A,118.82449340820312,117.71694641113281,116.09799728393554,112.85862922668457,100.9217807006836,91.40516326904297,79.90699249267578
2020-12-21,76.3792898911126,A,117.97708892822266,118.21947937011718,116.35123672485352,113.42570495605469,101.57566482543945,91.69741104125977,80.26052661895751
2020-12-22,75.42056800356293,A,116.83407592773438,117.85095520019532,116.34138488769531,113.89769325256347,102.18699996948243,91.98540679931641,80.59082181930542
2020-12-23,74.2998141301326,A,115.5432586669922,117.35630950927734,116.66064376831055,114.33716354370117,102.78630111694336,92.2494814300537,80.94185682296752
2020-12-24,73.6288576040379,A,117.1395263671875,117.26368865966796,116.97595901489258,114.85644721984863,103.41043914794922,92.52745361328125,81.29684804916381
2020-12-25,73.02154945896291,A,117.1395263671875,116.92669525146485,117.32182083129882,115.32350730895996,104.04835983276367,92.83777626037597,81.6651417350769
2020-12-28,72.4371364660684,A,116.00636291503906,116.53255004882813,117.37601470947266,115.68759803771972,104.66204193115234,93.14138900756836,82.01952308654785
2020-12-29,71.98836813647301,A,115.4841079711914,116.26255645751954,117.05675582885742,115.79007453918457,105.24027389526367,93.44794052124024,82.33766891479492
2020-12-30,72.07661041176519,A,118.52887725830078,116.85968017578125,117.1079948425293,116.10194053649903,105.7980859375,93.7517041015625,82.66406833648682
2020-12-31,71.66731652484397,A,118.1347427368164,117.05872344970703,117.1612060546875,116.40493850708008,106.3702635192871,94.04828147888183,82.97244583129883
2021-01-01,71.07701581895692,A,118.1347427368164,117.25776672363281,117.09223098754883,116.5951141357422,106.92157089233399,94.344072265625,83.2938802909851
2021-01-04,70.76632170551385,A,117.44498443603516,117.54549102783203,117.03902053833008,116.6951286315918,107.50653366088868,94.61408622741699,83.60995155334473
2021-01-05,71.65068971032059,A,119.71131896972656,118.39093322753907,117.3267448425293,116.83406486511231,108.17876068115234,94.91413818359375,83.94260677337647
2021-01-06,72.27506797532804,A,120.61784362792967,118.80872650146485,117.83420333862304,117.2474235534668,108.90692108154298,95.23299003601075,84.28975917816162
2021-01-07,74.6357438860832,A,128.00802612304688,120.78338317871093,118.92105331420899,117.94850616455078,109.72381820678712,95.64059135437012,84.66753034591675
2021-01-08,77.70027745843446,A,130.21524047851562,123.19948272705078,120.2286247253418,118.77522277832031,110.59844497680665,96.07744308471679,85.05913551330566
2021-01-11,81.47032498867871,A,133.7132568359375,126.45313720703125,121.99931411743164,119.68766441345215,111.50660751342774,96.53855712890625,85.43710996627807
2021-01-12,84.60460987807775,A,135.08291625976562,129.52745666503907,123.95919494628906,120.50797538757324,112.43960311889649,97.00137161254882,85.82198179244995
2021-01-13,86.70229052368224,A,134.02862548828125,132.20961303710936,125.50916976928711,121.3085823059082,113.23298538208007,97.45796951293946,86.18396013259888
2021-01-14,87.4091235593055,A,136.36390686035156,133.88078918457032,127.33208618164062,122.24664611816407,114.0047526550293,97.98796989440918,86.56561597824097
2021-01-15,87.03975931677058,A,135.2898406982422,134.8957092285156,129.0475959777832,123.06991348266601,114.73653106689453,98.49788841247559,86.9419014930725
2021-01-18,85.84790015687382,A,135.2898406982422,135.21102600097657,130.83208160400392,123.935551071167,115.44330413818359,99.01527992248535,87.31911964416504
2021-01-19,85.27817448205116,A,138.57107543945312,135.90865783691407,132.71805725097656,125.02240104675293,116.2822511291504,99.56174743652343,87.70120862960816
2021-01-20,84.86160792975996,A,136.58065795898438,136.4190643310547,134.31433868408203,126.07427101135254,117.0217317199707,100.0575958251953,88.08419363021851
2021-01-21,84.24637500078298,A,138.18679809570312,136.783642578125,135.33221588134765,127.12663459777832,117.8071174621582,100.63290405273438,88.46166143417358
2021-01-22,83.60777547952189,A,135.93032836914062,136.9117401123047,135.90372467041016,128.06617469787597,118.51173690795899,101.21842994689942,88.82799421310425
2021-01-25,83.40293362054172,A,138.0587158203125,137.46551513671875,136.33827056884766,129.16879234313964,119.16264511108399,101.82523971557617,89.21164470672608
2021-01-26,81.96823983386501,A,136.07814025878906,136.96692810058593,136.43779296875,130.19849395751953,119.79894653320312,102.44246620178222,89.5929515838623
2021-01-27,79.25248155383304,A,128.2051239013672,135.2918212890625,135.8554428100586,130.68230628967285,120.29924850463867,102.9677709197998,89.92581241607667
2021-01-28,74.08467799242021,P,118.18400573730467,131.2912628173828,134.0374526977539,130.68476943969728,120.56664154052734,103.40694221496582,90.21632329940796
2021-01-29,68.16925914234238,P,111.81858825683594,126.46891479492187,131.6903274536133,130.36896171569825,120.7094825744629,103.78757843017578,90.47108018875122
2021-02-01,62.67484765331492,P,115.82898712158205,122.02296905517578,129.74424209594727,130.28816184997558,120.89335083007812,104.1896141052246,90.73729892730712
2021-02-02,58.55482220252381,P,119.82955932617188,118.77325286865235,127.87009048461914,130.29407386779786,121.14205581665038,104.62791465759277,91.02626934051514
2021-02-03,56.55225277985172,P,118.8047866821289,116.89318542480468,126.09250335693359,130.20342102050782,121.3830744934082,105.06453201293945,91.28984321594238
2021-02-04,58.57570751659262,P,123.68229675292967,117.99284362792969,124.64205322265624,129.98713455200195,121.72164337158203,105.53702819824218,91.60126796722412
2021-02-05,62.556108385198876,P,124.27352905273438,120.48383178710938,123.47637329101562,129.6900489807129,122.0511474609375,106.02793922424317,91.93867044448852
2021-02-08,65.9819633869176,P,127.20004272460938,122.75804290771484,122.39050598144532,129.3643882751465,122.42065734863282,106.5427010345459,92.28712219238281
2021-02-09,68.04052012759256,P,126.39203643798828,124.07053833007812,121.42189559936523,128.92984428405762,122.67980651855468,107.05292678833008,92.62731243133545
2021-02-10,70.41330575594385,P,126.82563018798828,125.67470703125,121.28394622802735,128.56969451904297,122.97048797607422,107.57880966186524,92.96446746826172
2021-02-11,72.72876215561855,P,133.0629119873047,127.550830078125,122.77183685302734,128.40464477539064,123.3902505493164,108.15830360412598,93.3233352470398
2021-02-12,76.19149615606024,A,140.3249969482422,130.76112365722656,125.62247772216797,128.65640258789062,123.91012588500976,108.79643928527832,93.7054564666748
2021-02-15,79.11477564779152,A,140.3249969482422,133.38611450195313,128.07207870483398,128.9081604003906,124.40773193359375,109.42000511169434,94.09729677200318
2021-02-16,82.59893936401814,A,141.53701782226562,136.41511077880858,130.24282455444336,129.05645751953125,124.89982040405273,110.04919380187988,94.50408185958862
2021-02-17,84.73639372061956,A,137.26055908203125,138.5020965576172,132.0884017944336,129.0904525756836,125.39801818847656,110.63955581665039,94.89719121932984
2021-02-18,83.9506175024416,A,134.59815979003906,138.80914611816405,133.17998809814452,128.9110206604004,125.81025390625,111.1851798248291,95.26884021759034
2021-02-19,82.46031163031815,A,140.60336303710938,138.8648193359375,134.81297149658204,129.14467239379883,126.34870300292968,111.81723899841309,95.69260414123535
2021-02-22,78.63995997191728,A,130.5454559326172,136.9089111328125,135.14751281738282,128.76900939941407,126.65032363891602,112.32302497863769,96.04762203216552
2021-02-23,74.1583662388387,P,127.97180938720705,134.19586944580078,135.30549011230468,128.36369285583496,126.83622589111329,112.80425605773925,96.38746467590332
2021-02-24,71.9139185582131,P,132.3203582763672,133.20782928466798,135.85496292114257,128.56945457458497,127.12230331420898,113.31735595703125,96.73722019195557
2021-02-25,69.49048868829536,P,123.88948822021484,131.06609497070312,134.9376205444336,128.85472869873047,127.2480404663086,113.74427673339844,97.0536078262329
2021-02-26,65.95353330517388,P,126.818115234375,128.30904541015624,133.58693237304686,129.6047050476074,127.40791290283204,114.16484680175782,97.37968090057373
2021-03-01,66.9483533665586,P,132.13299560546875,128.62655334472657,132.76773223876953,130.41990547180177,127.69103103637696,114.6333479309082,97.73232837677001
2021-03-02,66.89446443932393,P,125.03334045410156,128.03885955810546,131.11736450195312,130.68009452819825,127.85501632690429,115.02100814819336,98.03866130828857
2021-03-03,64.05471505726574,P,119.79732513427734,125.5342529296875,129.37104110717775,130.72972145080567,127.94009765625,115.36319938659668,98.30534294128418
