Date,GRADE,GPS,ES,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-08-17,58.34367177955607,C,4.895992755889893,4.880610084533691,4.762695741653443,4.661443424224854,4.691947011947632,4.7106456422805785,4.924634728431702
1987-08-18,58.287744000763986,C,4.819090366363525,4.885737133026123,4.790892744064331,4.67169680595398,4.692972412109375,4.707064270973206,4.9234439206123355
1987-08-19,58.24538071114506,C,4.819090366363525,4.885737133026123,4.816526317596436,4.681950187683105,4.694510469436645,4.705242133140564,4.922009978294373
1987-08-20,58.154714519340764,C,4.844723701477051,4.865230655670166,4.831906461715699,4.697330355644226,4.697586498260498,4.703676328659058,4.920704202651978
1987-08-21,58.05636002950005,C,4.844723701477051,4.844724178314209,4.847286605834961,4.7139921426773075,4.70014983177185,4.701607894897461,4.9193984270095825
1987-08-24,57.97442162846925,C,4.819090366363525,4.829343700408936,4.8549768924713135,4.7280906438827515,4.700662536621094,4.699785757064819,4.9178429174423215
1987-08-25,57.98191835630322,C,4.844723701477051,4.83447036743164,4.860103750228882,4.743470811843872,4.701687908172607,4.698219952583313,4.916901865005493
1987-08-26,57.90797180485535,C,4.727705478668213,4.816193389892578,4.850965261459351,4.753000068664551,4.699860210418701,4.6962379503250125,4.915497286319733
1987-08-27,57.77862451283818,B,4.623227119445801,4.771894073486328,4.818562364578247,4.756023693084717,4.69645565032959,4.695724382400512,4.913448750972748
1987-08-28,57.686965754066875,B,4.6754655838012695,4.7380424499511715,4.79138331413269,4.7603776216506954,4.694608554840088,4.695733199119568,4.91153981924057
1987-08-31,57.63199980628399,B,4.6754655838012695,4.7093174934387205,4.769330596923828,4.766013169288636,4.692248764038086,4.696244630813599,4.909709966182708
1987-09-01,57.505318903006504,B,4.570984840393066,4.6545697212219235,4.744520044326782,4.767706394195557,4.68831205368042,4.697973184585571,4.906863451004028
1987-09-02,57.485097316030306,B,4.597105026245117,4.628449630737305,4.722321510314941,4.769423913955689,4.686948442459107,4.698706283569336,4.90439468383789
1987-09-03,57.47832982389298,B,4.570984840393066,4.618001174926758,4.694947624206543,4.763427042961121,4.683524389266967,4.696664981842041,4.9017953157424925
1987-09-04,57.44941204665391,B,4.597105026245117,4.602329063415527,4.67018575668335,4.758736181259155,4.68062273979187,4.694884881973267,4.899450099468231
1987-09-07,57.40767750233375,B,4.597105026245117,4.586656951904297,4.647987222671508,4.751482057571411,4.678233699798584,4.692602157592773,4.897599151134491
1987-09-08,57.401234005194,B,4.570984840393066,4.586656951904297,4.62061333656311,4.740358543395996,4.6758349514007564,4.69005823135376,4.8954940295219425
1987-09-09,57.3853364348596,B,4.597105026245117,4.586656951904297,4.607553291320801,4.729259276390076,4.673958606719971,4.688529453277588,4.893148813247681
1987-09-10,57.39312579205227,B,4.54486608505249,4.581433200836182,4.5997171878814695,4.709139776229859,4.671037483215332,4.686980938911438,4.890542402267456
1987-09-11,57.39681395046742,B,4.54486608505249,4.570985412597656,4.586657238006592,4.689020276069641,4.668116359710694,4.687191648483276,4.887812440395355
1987-09-14,57.40719208226054,B,4.54486608505249,4.560537624359131,4.5735972881317135,4.671463942527771,4.666220588684082,4.686648421287536,4.8855767250061035
1987-09-15,57.43276908435453,B,4.54486608505249,4.5553138732910154,4.570985412597656,4.657752728462219,4.662786769866943,4.685351243019104,4.8834645819664
1987-09-16,57.42032731258724,B,4.54486608505249,4.54486608505249,4.565761518478394,4.644041514396667,4.658840341567993,4.683802728652954,4.8813524389266965
1987-09-17,57.45561241687954,B,4.570984840393066,4.5500898361206055,4.565761518478394,4.630354571342468,4.655928897857666,4.682012748718262,4.879370889663696
1987-09-18,57.48829260741303,B,4.570984840393066,4.555313587188721,4.563149499893188,4.616667628288269,4.6540428829193115,4.680474090576172,4.8772657680511475
1987-09-21,57.49725100051635,B,4.54486608505249,4.555313587188721,4.557925605773926,4.602956414222717,4.6521471118927,4.678422923088074,4.875030052661896
1987-09-22,57.54502203870644,B,4.623227119445801,4.570985794067383,4.5631498336792,4.591881585121155,4.652331199645996,4.676904044151306,4.872939007282257
1987-09-23,57.58424632705394,B,4.597105026245117,4.581433582305908,4.5631498336792,4.5853515625,4.651480207443237,4.673867354393005,4.870964486598968
1987-09-24,57.57582641656114,B,4.54486608505249,4.576209831237793,4.5631498336792,4.581433510780334,4.649071817398071,4.670056958198547,4.868975913524627
1987-09-25,57.58131943790463,C,4.570984840393066,4.576209831237793,4.565761709213257,4.576209473609924,4.647698421478271,4.666759066581726,4.8671179342269895
1987-09-28,57.646589641834986,C,4.623227119445801,4.591882038116455,4.573597812652588,4.573597550392151,4.647882509231567,4.66448625087738,4.865521166324616
1987-09-29,57.64009651207326,C,4.597105026245117,4.586657619476318,4.57882170677185,4.574903559684754,4.647544155120849,4.661700882911682,4.863670217990875
1987-09-30,57.68502356078978,C,4.623227119445801,4.591882038116455,4.5866578102111815,4.576209664344788,4.6477282428741455,4.6601820039749144,4.862073450088501
1987-10-01,57.798733352429025,C,4.6754655838012695,4.618001937866211,4.597105884552002,4.581433701515198,4.650495147705078,4.658682885169983,4.860737874507904
1987-10-02,57.91393720262258,C,4.701588153839111,4.64412260055542,4.610166215896607,4.586657857894897,4.654297151565552,4.658198938369751,4.859409341812134
1987-10-05,58.06515490415663,C,4.8321852684021,4.68591423034668,4.638898134231567,4.598411870002747,4.660198450088501,4.659272284507751,4.858980917930603
1987-10-06,58.23733286840916,A,4.7799458503723145,4.722482395172119,4.654570007324219,4.608859920501709,4.665054960250854,4.661833791732788,4.859156258106232
1987-10-07,58.355101189613,A,4.753824234008789,4.748601818084717,4.670241928100586,4.616695880889893,4.669389038085938,4.664134082794189,4.858953855037689
1987-10-08,58.45206221727482,A,4.7799458503723145,4.769497871398926,4.693749904632568,4.628449869155884,4.6737328624725345,4.667449598312378,4.858882060050965
1987-10-09,58.46535291842284,A,4.727705478668213,4.774721336364746,4.709421968460083,4.63759183883667,4.676519231796265,4.669488701820374,4.857560541629791
1987-10-12,58.27866166058636,A,4.597105026245117,4.727705287933349,4.706809759140015,4.6402037858963014,4.677206239700317,4.670221800804138,4.854844627380371
1987-10-13,58.177078327855945,A,4.727705478668213,4.7172572135925295,4.719869804382324,4.649345755577087,4.681017942428589,4.670845999717712,4.852658166885376
1987-10-14,58.132373668069114,A,4.7799458503723145,4.722481536865234,4.735541677474975,4.661099743843079,4.685361766815186,4.672248911857605,4.850609335899353
1987-10-15,58.02188331402837,A,4.753824234008789,4.7172572135925295,4.743377542495727,4.670241713523865,4.686619806289673,4.673646926879883,4.848306331634522
1987-10-16,57.84164729084705,A,4.54486608505249,4.680689334869385,4.727705335617065,4.668935775756836,4.683698682785034,4.672699041366577,4.844711406230926
1987-10-19,57.40456903713272,B,3.9441075325012207,4.5500898361206055,4.638897562026978,4.638897848129273,4.667737083435059,4.666768913269043,4.837865567207336
1987-10-20,56.946700724615596,B,4.074707508087158,4.419490242004395,4.568373727798462,4.61147186756134,4.653362131118774,4.662657461166382,4.831672728061676
1987-10-21,56.75991869618744,B,4.570984840393066,4.377698040008545,4.55008978843689,4.610165858268738,4.648400020599365,4.662483439445496,4.828084831237793
1987-10-22,56.55297091158942,B,4.492629528045654,4.325459098815918,4.521358156204224,4.607554030418396,4.639307489395142,4.660756878852844,4.824352297782898
1987-10-23,56.46665486346634,B,4.414265155792236,4.299338912963867,4.490014123916626,4.599718046188355,4.62864767074585,4.658502984046936,4.819980802536011
1987-10-26,56.72945632143195,B,4.205306053161621,4.351578617095948,4.4508342266082765,4.578821992874145,4.6148339366912845,4.653390474319458,4.8148116517066955
1987-10-27,57.01656136562854,B,4.388146877288818,4.41426649093628,4.416878366470337,4.56837408542633,4.60621506690979,4.649593739509583,4.810433130264283
1987-10-28,56.88210503815076,B,4.335905075073242,4.367250537872314,4.372474288940429,4.554007983207702,4.596551361083985,4.645530915260315,4.805916974544525
1987-10-29,56.81784639669623,B,4.335905075073242,4.335905647277832,4.330682373046875,4.537029957771301,4.586374988555908,4.641980743408203,4.8010301232337955
1987-10-30,56.82860265230611,B,4.388146877288818,4.330681991577149,4.315010452270508,4.521357893943787,4.5772434520721434,4.638696641921997,4.796157350540161
1987-11-02,56.93243049187043,B,4.362025260925293,4.3620258331298825,4.356802225112915,4.4978498935699465,4.568102149963379,4.634382343292236,4.79115396976471
1987-11-03,56.901858545179344,B,4.362025260925293,4.356801509857178,4.385534000396729,4.476953864097595,4.558448181152344,4.630068044662476,4.785656335353852
1987-11-04,56.93927179778577,B,4.335905075073242,4.356801509857178,4.362026023864746,4.456057906150818,4.550612173080444,4.625236191749573,4.780151665210724
1987-11-05,57.05928439051769,C,4.440384387969971,4.377697372436524,4.356801509857178,4.439079833030701,4.5469553184509275,4.621705484390259,4.775416505336762
1987-11-06,57.1521443736486,C,4.492629528045654,4.398593902587891,4.364637947082519,4.427326035499573,4.5432985973358155,4.618953576087952,4.7708190202713014
1987-11-09,57.18133203317265,C,4.440384387969971,4.414265727996826,4.388145780563354,4.419490003585816,4.53859697341919,4.615422868728638,4.765960309505463
1987-11-10,57.21095099810924,C,4.388146877288818,4.419490051269531,4.388145780563354,4.402512073516846,4.534940214157104,4.6116261339187625,4.761087536811829
1987-11-11,57.33646227261692,C,4.440384387969971,4.440385913848877,4.398593711853027,4.385534000396729,4.531805801391601,4.609377121925354,4.7564759516716
1987-11-12,57.39065118502529,C,4.492629528045654,4.450834941864014,4.414266157150268,4.372474265098572,4.530238695144654,4.6068815422058105,4.75249627828598
1987-11-13,57.428012403449976,C,4.51874589920044,4.456058216094972,4.427326059341431,4.37116825580597,4.52867151260376,4.604647126197816,4.748523631095886
1987-11-16,57.52270090831169,C,4.492629528045654,4.466507244110107,4.440386486053467,4.398594355583191,4.5265820026397705,4.602407851219177,4.74503821849823
1987-11-17,57.65804777344194,C,4.466507911682129,4.482179450988769,4.45083475112915,4.418184375762939,4.524492464065552,4.600163707733154,4.741916465759277
1987-11-18,57.68830457454249,C,4.466507911682129,4.487404155731201,4.463895034790039,4.412960529327393,4.521880521774292,4.597919564247132,4.7384240174293515
1987-11-19,57.641625762745825,C,4.388146877288818,4.466507625579834,4.458671283721924,4.40773639678955,4.5187461376190186,4.594891810417176,4.73453976392746
1987-11-20,57.590058420677956,C,4.414265155792236,4.445611476898193,4.450834846496582,4.40773639678955,4.516134119033813,4.592125239372254,4.730662529468536
1987-11-23,57.52890620873553,C,4.440384387969971,4.435162448883057,4.450834846496582,4.419490313529968,4.514044485092163,4.590132536888123,4.726915891170502
1987-11-24,57.44610560026606,C,4.427581787109375,4.427377223968506,4.454778337478638,4.421462059020996,4.511698799133301,4.5872427845001225,4.7226109790802
1987-11-25,57.36879089395018,B,4.347568511962891,4.403589344024658,4.44549674987793,4.4220452308654785,4.507752847671509,4.583296594619751,4.7180295658111575
1987-11-26,57.35922765105774,B,4.347568511962891,4.395473670959473,4.4309906482696535,4.422628402709961,4.503284521102906,4.579606709480285,4.713695282936096
1987-11-27,57.330819731692664,B,4.347568511962891,4.382134342193604,4.413872909545899,4.420599484443665,4.498816194534302,4.576429538726806,4.709361000061035
1987-11-30,57.212649845617705,B,4.267550468444824,4.347567558288574,4.391365003585816,4.415875744819641,4.493269882202148,4.572708497047424,4.705063917636871
1987-12-01,57.155690489196154,B,4.320895195007324,4.326230239868164,4.376803731918335,4.4138192415237425,4.4872232437133786,4.569777221679687,4.700907900333404
1987-12-02,57.15036986006121,B,4.294222354888916,4.315561008453369,4.359575176239014,4.411735105514526,4.481165590286255,4.566322898864746,4.696618518829346
1987-12-03,57.07043355843817,B,4.187535762786865,4.283554458618164,4.339514064788818,4.399092674255371,4.474018983840942,4.561545400619507,4.691921362876892
1987-12-04,56.97929279176197,B,4.160862445831299,4.2462132453918455,4.314173793792724,4.382504320144653,4.465816535949707,4.5567574787139895,4.687593502998352
1987-12-07,56.93869122366677,B,4.160862445831299,4.224875640869141,4.286221599578857,4.368528223037719,4.456569242477417,4.552225875854492,4.683265643119812
1987-12-08,56.962426905934876,B,4.320895195007324,4.224875640869141,4.2755529403686525,4.365165638923645,4.451045045852661,4.549294600486755,4.679235284328461
1987-12-09,57.07903494053493,B,4.454253673553467,4.256881904602051,4.28622145652771,4.36585910320282,4.447665576934814,4.54769690990448,4.67587171792984
1987-12-10,57.237020959136146,B,4.400912761688232,4.299557304382324,4.291555881500244,4.361273264884948,4.442174520492554,4.546334834098816,4.671990144252777
1987-12-11,57.39576115554454,B,4.374240398406982,4.342232894897461,4.294223070144653,4.3540479898452755,4.4356275653839115,4.544962358474732,4.66784955739975
1987-12-14,57.520362616824634,C,4.347568511962891,4.379574108123779,4.30222487449646,4.346794939041137,4.425935230255127,4.543066840171814,4.663575611114502
1987-12-15,57.50979504849507,C,4.320895195007324,4.379574108123779,4.30222487449646,4.339514303207397,4.416754217147827,4.540904588699341,4.659293949604034
1987-12-16,57.3957334621492,C,4.320895195007324,4.352902412414551,4.3048921585083,4.332233667373657,4.408095636367798,4.538742337226868,4.655263590812683
1987-12-17,57.32705308070146,C,4.320895195007324,4.336898899078369,4.318228101730346,4.328871083259583,4.398914623260498,4.536323742866516,4.651233232021331
1987-12-18,57.24211679420389,B,4.267550468444824,4.315560913085937,4.3288969039917,4.321535348892212,4.389711523056031,4.533115377426148,4.646433508396148
1987-12-21,57.20330155774133,B,4.267550468444824,4.299557304382324,4.339565706253052,4.312893652915955,4.383120431900024,4.530163335800171,4.642010767459869
1987-12-22,57.18172392422681,B,4.267550468444824,4.288888359069825,4.334231233596801,4.304892086982727,4.373917331695557,4.527467637062073,4.637713685035705
1987-12-23,57.20979110586202,B,4.347568511962891,4.294223022460938,4.323562717437744,4.304892086982727,4.365269784927368,4.5253157758712765,4.6339423680305485
1987-12-24,57.20964152358449,B,4.347568511962891,4.299557685852051,4.31822829246521,4.304892086982727,4.35714467048645,4.521882238388062,4.630045375823975
1987-12-25,57.27326885495595,B,4.347568511962891,4.315561294555664,4.315561103820801,4.304892086982727,4.353198719024658,4.518448700904846,4.625897080898285
1987-12-28,57.43372399824804,C,4.427581787109375,4.347567558288574,4.323562431335449,4.312893652915955,4.362868204116821,4.51530264377594,4.622148852348328
1987-12-29,57.559104470905616,C,4.374240398406982,4.368905544281006,4.328896951675415,4.315560913085937,4.368858861923218,4.511110496520996,4.6180082654953
1987-12-30,57.57924609291678,C,4.374240398406982,4.374239921569824,4.3342314720153805,4.3195618152618405,4.364923973083496,4.506661996841431,4.613741991519928
1987-12-31,57.570973029650936,C,4.320895195007324,4.368905258178711,4.3342314720153805,4.326229786872863,4.36148928642273,4.500398387908936,4.608832013607025
1988-01-01,57.54907780311425,C,4.320895195007324,4.363570594787598,4.339565944671631,4.334231424331665,4.359621887207031,4.4941347789764405,4.603922035694122
1988-01-04,57.49670119823188,C,4.427581787109375,4.363570594787598,4.355569076538086,4.347567391395569,4.364067401885986,4.489450669288635,4.600048155784607
1988-01-05,57.55383920108962,C,4.534270763397217,4.395576667785645,4.382241106033325,4.358236169815063,4.3669898796081545,4.486602473258972,4.596833372116089
1988-01-06,57.70994763937026,C,4.587619781494141,4.438252544403076,4.40624623298645,4.364904475212097,4.372024173736572,4.484287767410279,4.5947649502754215
1988-01-07,57.91132271015844,C,4.587619781494141,4.491597461700439,4.430251359939575,4.374239826202393,4.37705846786499,4.481716728210449,4.592696528434754
1988-01-08,58.055038537538735,C,4.534270763397217,4.534272575378418,4.448921585083008,4.382241344451904,4.379980945587159,4.478612198829651,4.590110046863556
1988-01-11,58.059619704327794,C,4.480928421020508,4.5449419021606445,4.454256248474121,4.388909339904785,4.382359008789063,4.475230579376221,4.58750816822052
1988-01-12,57.98313058128003,C,4.454253673553467,4.528938484191895,4.46225757598877,4.3955772638320925,4.384203577041626,4.471325879096985,4.584772915840149
1988-01-13,57.86966248780876,C,4.427581787109375,4.496930885314941,4.467591714859009,4.400911593437195,4.386037111282349,4.468324642181397,4.582281296253204
1988-01-14,57.768303498796676,C,4.427581787109375,4.464923286437989,4.4782603740692135,4.406245923042297,4.3857810592651365,4.466368188858032,4.581046285629273
1988-01-15,57.77897094457571,C,4.534270763397217,4.464923286437989,4.4995979309082035,4.419581937789917,4.386613883972168,4.464956240653992,4.58034471988678
1988-01-18,57.89587415831155,C,4.614288330078125,4.491595268249512,4.518268585205078,4.436918830871582,4.390091962814331,4.46434446811676,4.580294549465179
1988-01-19,58.117151584879366,C,4.694304943084717,4.539605522155762,4.534272003173828,4.458256554603577,4.396215124130249,4.465577669143677,4.581775426864624
1988-01-20,58.31829625903498,A,4.694304943084717,4.59295015335083,4.544940519332886,4.475593376159668,4.4012935352325435,4.466549668312073,4.582627975940705
1988-01-21,58.47581926529932,A,4.694304943084717,4.646294784545899,4.555609035491943,4.49293019771576,4.405327043533325,4.467782869338989,4.582223925590515
1988-01-22,58.63112442451929,A,4.827667236328125,4.70497407913208,4.5849486827850345,4.516935133934021,4.411505470275879,4.470088491439819,4.582486686706543
1988-01-25,58.765559565501015,A,4.907683849334717,4.763653182983399,4.627624225616455,4.540940237045288,4.41980655670166,4.473194279670715,4.582898218631744
1988-01-26,58.790277126141575,A,4.854337692260742,4.795659732818604,4.667632627487182,4.564945101737976,4.427563152313232,4.476027808189392,4.583043019771576
1988-01-27,58.761015439003046,A,4.720978736877441,4.800994491577148,4.696972322463989,4.582282018661499,4.432652568817138,4.477266545295715,4.582897999286652
1988-01-28,58.808644416222755,A,4.774321556091309,4.816997814178467,4.731646299362183,4.604953336715698,4.440376062393188,4.479561100006103,4.5832710194587705
1988-01-29,58.712212747161324,A,4.694304943084717,4.790325355529785,4.747649717330932,4.6236238241195675,4.445976858139038,4.481055488586426,4.584123568534851
1988-02-01,58.539805859509244,A,4.694304943084717,4.7476495742797855,4.755651378631592,4.636959981918335,4.451055269241333,4.482549877166748,4.5845991492271425
1988-02-02,58.35311911655513,A,4.640961647033691,4.704974365234375,4.750317049026489,4.642294526100159,4.455322866439819,4.4835108327865605,4.584431037902832
1988-02-03,58.2184764186327,A,4.560945987701416,4.67296781539917,4.736981153488159,4.640960836410523,4.45959041595459,4.483671631813049,4.583737180233002
1988-02-04,58.02990546255432,P,4.587619781494141,4.6356274604797365,4.726312637329102,4.640960836410523,4.464391441345215,4.48383798122406,4.582925364971161
1988-02-05,57.95544882371874,P,4.640961647033691,4.624958801269531,4.707642078399658,4.646295380592346,4.470259304046631,4.484537749290467,4.582505919933319
1988-02-08,57.85751598067546,P,4.534270763397217,4.592951965332031,4.670300769805908,4.648962497711182,4.475593709945679,4.484431796073913,4.581427359580994
1988-02-09,57.82650586135625,P,4.560945987701416,4.576948833465576,4.640961599349976,4.654297113418579,4.48039472579956,4.48380898475647,4.580356514453888
1988-02-10,57.83311835239534,B,4.534270763397217,4.571613788604736,4.622290802001953,4.659631562232971,4.485195693969726,4.483180642127991,4.578523998260498
1988-02-11,57.80780352505817,B,4.480928421020508,4.55027551651001,4.592951488494873,4.6622988939285275,4.4910635471344,4.482541265487671,4.57629911184311
1988-02-12,57.70186998979679,B,4.427581787109375,4.507599544525147,4.566279172897339,4.656964445114136,4.496397933959961,4.481107234954834,4.57393315076828
1988-02-15,57.667255592742755,B,4.427581787109375,4.4862617492675785,4.5396068572998045,4.647629117965698,4.501732320785522,4.4791507816314695,4.571818516254425
1988-02-16,57.557789479375266,B,4.374240398406982,4.448920631408692,4.512934732437134,4.6316258907318115,4.502799224853516,4.476922135353089,4.569311509132385
1988-02-17,57.424903274191344,B,4.347568511962891,4.411580181121826,4.491596984863281,4.614289069175721,4.500665521621704,4.4741655492782595,4.5671737766265865
1988-02-18,57.32414274223573,B,4.347568511962891,4.384908199310303,4.467591857910156,4.596952247619629,4.499598636627197,4.470886578559876,4.564784731864929
1988-02-19,57.31246120483152,B,4.427581787109375,4.384908199310303,4.446253871917724,4.576947975158691,4.500665464401245,4.468146514892578,4.563172726631165
1988-02-22,57.28860927343192,B,4.427581787109375,4.384908199310303,4.435584974288941,4.552942872047424,4.502265729904175,4.464100480079651,4.5616863822937015
1988-02-23,57.3707528072625,B,4.454253673553467,4.4009108543396,4.424915742874146,4.532938671112061,4.504932899475097,4.4608435583114625,4.561338675022125
1988-02-24,57.462780056667235,B,4.413930416107178,4.414183235168457,4.412881708145141,4.517586255073548,4.506793603897095,4.4574446201324465,4.560789351463318
1988-02-25,57.55602033966421,B,4.413930416107178,4.427455615997315,4.406181907653808,4.499566698074341,4.508654308319092,4.453784465789795,4.560617032051087
1988-02-26,57.625317127241225,B,4.441177368164063,4.430174732208252,4.4075414657592775,4.486910319328308,4.5121268463134765,4.450919184684754,4.560203943252564
1988-02-29,57.6942594603884,B,4.413930416107178,4.4274444580078125,4.406176328659058,4.4728915929794315,4.515054445266724,4.449087438583374,4.559654619693756
1988-03-01,57.71417790913241,B,4.441177368164063,4.424829196929932,4.412870025634765,4.46290237903595,4.518526983261109,4.446222157478332,4.558534078598022
1988-03-02,57.76016745633503,C,4.468425750732422,4.435728263854981,4.424955749511719,4.4582763671875,4.520944128036499,4.443106956481934,4.557677934169769
1988-03-03,57.82190167689749,C,4.495671272277832,4.452076435089111,4.4397660255432125,4.453678941726684,4.523906183242798,4.440525426864624,4.557086176872254
1988-03-04,57.82630656230008,C,4.441177368164063,4.452076435089111,4.441125583648682,4.4436897277832035,4.525778360366822,4.4394885396957395,4.5560937905311585
1988-03-07,57.89090393361963,C,4.413930416107178,4.452076435089111,4.439760446548462,4.437672710418701,4.525505332946778,4.444186768531799,4.555477840900421
1988-03-08,57.87103300864478,A,4.304945468902588,4.424830055236816,4.424829626083374,4.42487268447876,4.524119434356689,4.446489148139953,4.554573304653168
1988-03-09,57.82664270151347,P,4.386684894561768,4.408481884002685,4.422105073928833,4.417493391036987,4.524368324279785,4.444646148681641,4.553564794063568
1988-03-10,57.736430340101585,P,4.33219051361084,4.3757857322692875,4.413931083679199,4.410056495666504,4.524594230651855,4.4430417585372926,4.551899318695068
1988-03-11,57.682935837932185,B,4.304945468902588,4.348539352416992,4.400307893753052,4.403924679756164,4.5242752361297605,4.441948561668396,4.550225772857666
1988-03-14,57.620242301887544,B,4.359438896179199,4.337641048431396,4.394858741760254,4.400517535209656,4.522912378311157,4.443489890098572,4.548440182209015
1988-03-15,57.644637265424855,B,4.386684894561768,4.353988933563232,4.389409494400025,4.401139760017395,4.519960660934448,4.443475270271302,4.546534504890442
1988-03-16,57.658876192375224,B,4.386684894561768,4.353988933563232,4.381235408782959,4.4030955791473385,4.515941963195801,4.443983068466187,4.544756991863251
1988-03-17,57.70881583270283,B,4.386684894561768,4.364887809753418,4.3703367710113525,4.4050513982772825,4.5119232654571535,4.444490866661072,4.543235805034637
1988-03-18,57.792687401685974,C,4.441177368164063,4.392134189605714,4.3703367710113525,4.405731177330017,4.51006139755249,4.445021171569824,4.541858906745911
1988-03-21,57.77457835870251,C,4.359438896179199,4.392134189605713,4.364887619018555,4.4023240327835085,4.507631607055664,4.444995307922364,4.5396888256073
1988-03-22,57.7261687372661,B,4.304945468902588,4.375786304473877,4.364887619018555,4.394858622550965,4.504645442962646,4.444424510002136,4.537246277332306
1988-03-23,57.670951443903995,B,4.27769947052002,4.353989219665527,4.35398907661438,4.388047075271606,4.501647796630859,4.443842453956604,4.534539322853089
1988-03-24,57.56872177543124,B,4.223205089569092,4.3212932586669925,4.343090534210205,4.378510808944702,4.497560262680054,4.441670660972595,4.531688072681427
1988-03-25,57.441588721939475,B,4.27769947052002,4.288597679138183,4.340365934371948,4.3703369140625,4.492428836822509,4.439521360397339,4.529237468242645
1988-03-28,57.37429652694336,B,4.27769947052002,4.272249794006347,4.33219199180603,4.363525366783142,4.485697059631348,4.437894511222839,4.526658689975738
1988-03-29,57.353125212695026,B,4.304945468902588,4.272249794006347,4.324018049240112,4.356713771820068,4.477909870147705,4.437062497138977,4.52434431552887
1988-03-30,57.37253727192038,B,4.33219051361084,4.283148002624512,4.31856861114502,4.349902009963989,4.470667581558228,4.435980558395386,4.52267884016037
1988-03-31,57.407742105729625,B,4.304945468902588,4.299496078491211,4.310394668579102,4.340365719795227,4.4628803920745845,4.434103717803955,4.520492630004883
1988-04-01,57.404302556585996,B,4.304945468902588,4.304945278167724,4.296771478652954,4.333554124832153,4.452425956726074,4.4319657135009765,4.518306419849396
1988-04-04,57.43877666846644,B,4.359438896179199,4.32129316329956,4.296771478652954,4.330829548835754,4.441461057662964,4.430633807182312,4.516520829200744
1988-04-05,57.458193484869525,B,4.33219051361084,4.326742172241211,4.299495983123779,4.332191801071167,4.431018114089966,4.4292906332015995,4.514727170467377
1988-04-06,57.479176119236364,B,4.359438896179199,4.332191848754883,4.307669925689697,4.330829501152039,4.423787317276001,4.42821994304657,4.5130697536468505
1988-04-07,57.5221520437284,C,4.33219051361084,4.337640857696533,4.318568468093872,4.330829501152039,4.414944696426391,4.42766037940979,4.511276094913483
1988-04-08,57.61171523465769,C,4.359438896179199,4.348539543151856,4.32674241065979,4.3335541725158695,4.408247375488282,4.427112116813659,4.509618678092957
1988-04-11,57.646041233500775,C,4.359438896179199,4.348539543151856,4.334916353225708,4.3335541725158695,4.401550054550171,4.426302661895752,4.508217599391937
1988-04-12,57.71156205009697,C,4.413930416107178,4.364887523651123,4.345814847946167,4.334916448593139,4.39700942993164,4.42616614818573,4.506704466342926
1988-04-13,57.70908167386484,C,4.33219051361084,4.3594378471374515,4.345814847946167,4.332191729545594,4.392434320449829,4.426012368202209,4.50465448141098
1988-04-14,57.695356324776014,C,4.304945468902588,4.353988838195801,4.345814847946167,4.328104758262635,4.386780834197998,4.425586137771607,4.502596423625946
1988-04-15,57.61539016371777,B,4.250452995300293,4.33219165802002,4.340365600585938,4.318568539619446,4.37897066116333,4.4246149826049805,4.5005222606658934
1988-04-18,57.57085652294404,B,4.250452995300293,4.3103944778442385,4.329467010498047,4.313119244575501,4.373294305801392,4.424444007873535,4.49857625246048
1988-04-19,57.448689255143755,B,4.195959091186523,4.266800212860107,4.315843868255615,4.307669925689697,4.365994567871094,4.423194646835327,4.496485934257508
1988-04-20,57.3530138400044,B,4.141465187072754,4.22865514755249,4.29404649734497,4.300858211517334,4.358138456344604,4.421667075157165,4.4939949870109555
1988-04-21,57.33045782779694,B,4.195959091186523,4.2068578720092775,4.280423355102539,4.299495911598205,4.352439069747925,4.421751308441162,4.4916483545303345
1988-04-22,57.34783097428766,B,4.168714046478272,4.190510082244874,4.261350870132447,4.294046640396118,4.347261714935303,4.421829824447632,4.489293651580811
1988-04-25,57.361850394813274,B,4.195959091186523,4.179611301422119,4.245002889633179,4.2899596214294435,4.342629261016846,4.422180790901184,4.487203333377838
1988-04-26,57.39039360426835,B,4.168714046478272,4.174162292480469,4.220481252670288,4.2831480503082275,4.338518733978272,4.420658979415894,4.484976789951324
1988-04-27,57.49480898907391,B,4.250452995300293,4.195959854125976,4.212307500839233,4.2790611743927,4.3365764236450195,4.418620972633362,4.483158941268921
1988-04-28,57.54470845195535,B,4.250452995300293,4.2068586349487305,4.2068582534790036,4.2763365507125854,4.334634113311767,4.417116374969482,4.481725604534149
1988-04-29,57.5725436912501,B,4.195959091186523,4.212307643890381,4.201408863067627,4.270887231826782,4.330001659393311,4.4153335618972775,4.480147960186005
1988-05-02,57.55512619495314,B,4.168714046478272,4.2068586349487305,4.193234968185425,4.261350989341736,4.324824304580688,4.4135450172424315,4.4783059287071225
1988-05-03,57.54319796204387,B,4.11422061920166,4.195959949493409,4.185061120986939,4.2504524946212765,4.318023643493652,4.411478271484375,4.476191430091858
1988-05-04,57.50365800805258,B,4.168714046478272,4.179612159729004,4.187786006927491,4.2409162521362305,4.313119316101075,4.409956459999084,4.474349398612976
1988-05-05,57.45122676916415,B,4.168714046478272,4.1632643699646,4.185061502456665,4.232742428779602,4.308214988708496,4.4084346485137935,4.472379195690155
