Date,GRADE,GPS,INTU,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2021-05-21,71.33471636869591,A,424.1063537597656,416.20009765625,404.60011596679686,401.6489929199219,393.4246002197266,385.3655944824219,359.8354931640625
2021-05-24,72.28763994830487,A,430.9360961914063,420.30779418945315,409.2841369628906,402.7311996459961,394.2883947753906,386.0489431762695,360.49046875
2021-05-25,73.29862908086514,A,429.5466613769531,424.52704467773435,413.58948669433596,403.85010375976566,395.1521484375,386.74600494384765,361.13416397094727
2021-05-26,74.28120151269583,A,433.2845153808594,428.7560668945313,417.78916320800784,405.171549987793,396.1629638671875,387.5572183227539,361.78851440429685
2021-05-27,73.06309680579277,A,422.814697265625,428.1376647949219,420.5866638183594,405.9523864746094,397.3112481689453,388.1893014526367,362.34421173095706
2021-05-28,72.90810714414576,A,429.64447021484375,429.2452880859375,422.7226928710937,407.26991729736335,398.4532769775391,388.82695373535154,362.92349212646485
2021-05-31,71.77838256453967,A,429.64447021484375,428.986962890625,424.6473785400391,408.6275680541993,399.5613049316406,389.4853204345703,363.44974868774415
2021-06-01,70.97505044846174,A,429.2237854003906,428.9223876953125,426.72471618652344,410.6354293823242,400.6574011230469,390.204651184082,363.9578341674805
2021-06-02,70.46913083749365,A,435.8580017089844,429.4370849609375,429.09657592773436,413.2479965209961,402.00167358398437,390.9972619628906,364.47026626586916
2021-06-03,71.73337866017499,A,440.8677673339844,433.0476989746094,430.5926818847656,416.01173706054686,403.54189453125,391.8345959472656,364.9947955322266
2021-06-04,73.30913668946637,A,451.9931945800781,437.51744384765624,433.38136596679686,418.99074096679686,405.222744140625,392.7294445800781,365.5695474243164
2021-06-07,74.78995283160056,A,447.374755859375,441.0635009765625,435.0252319335938,422.15468444824216,406.8495263671875,393.5781088256836,366.12471252441406
2021-06-08,76.58418784355845,A,455.2515869140625,446.26906127929686,437.59572448730466,425.5926055908203,408.65260437011716,394.3693362426758,366.71054641723634
2021-06-09,77.62321804518795,A,458.2555236816406,450.7485656738281,440.0928253173828,428.9409942626953,410.3320709228516,395.1465362548828,367.27731704711914
2021-06-10,78.49392132843954,A,461.1909790039063,454.8132080078125,443.9304534912109,432.25855865478513,411.8324243164063,396.02842407226564,367.92960891723635
2021-06-11,78.24845978252515,A,462.0031127929688,456.8151916503906,447.16631774902345,434.9445053100586,413.34902038574216,396.98585235595704,368.61770736694336
2021-06-14,78.83029449726389,A,466.7096557617188,460.68217163085944,450.8728363037109,437.760107421875,414.8247137451172,397.9944494628906,369.32933853149416
2021-06-15,78.18814653454297,A,460.5843505859375,461.74872436523447,454.00889282226564,440.3668045043945,416.19627075195314,398.9381790161133,370.0701834106445
2021-06-16,77.43865667445664,A,459.2437744140625,461.94637451171883,456.34747009277345,442.7220230102539,417.54394775390625,399.98272308349607,370.76834381103515
2021-06-17,76.36098084242064,A,464.5178527832031,462.61174926757815,458.7124786376953,444.65258026123047,418.79641296386717,401.0131753540039,371.53095016479494
2021-06-18,75.47746025053446,A,463.2164916992188,462.85442504882815,459.8348083496094,446.60808715820315,419.8882110595703,402.1158157348633,372.31329330444333
2021-06-21,74.29705628781677,A,467.6196594238281,463.03642578125,461.8592987060547,448.44226531982423,421.10094970703125,403.1418182373047,373.1015361022949
2021-06-22,73.63065162982687,A,467.2870178222656,464.3769592285156,463.062841796875,450.3292831420898,422.24813049316407,404.0616076660156,373.86786071777345
2021-06-23,73.48274056694697,A,468.2948303222656,466.1871704101562,464.0667724609375,452.07979888916014,423.56517639160154,405.0301675415039,374.683483581543
2021-06-24,73.55711947812055,A,472.2380676269531,467.73121337890626,465.1714813232422,454.55096740722655,424.83838439941405,405.9152423095703,375.54876708984375
2021-06-25,74.22934896364741,A,475.6334838867188,470.21461181640626,466.5345184326172,456.8504180908203,426.21355102539064,406.8670037841797,376.46559753417966
2021-06-28,74.70302274903763,A,476.5141296386719,471.993505859375,467.5149658203125,459.1939010620117,427.87111083984377,407.8240542602539,377.3499725341797
2021-06-29,75.70975745922935,A,480.8292846679688,474.70195922851565,469.5394592285156,461.7741760253906,429.5546990966797,408.80657165527344,378.2092784118652
2021-06-30,76.33610549413562,A,479.6257629394531,476.9681457519531,471.57765808105466,463.9625640869141,431.1441571044922,409.72096862792966,379.12269897460936
2021-07-01,76.47748150664675,A,480.4867858886719,478.6178894042969,473.17455139160154,465.9435150146484,432.7933020019531,410.53131774902346,380.0226040649414
2021-07-02,76.46409737301609,A,486.9350280761719,480.8781982421875,475.54640502929686,467.69060668945315,434.41211303710935,411.35563385009766,380.9064985656738
2021-07-05,76.38696143054342,A,486.9350280761719,482.9623779296875,477.4779418945312,469.66862030029296,435.96497436523435,412.17994995117186,381.75606628417967
2021-07-06,75.92027960826954,A,490.19342041015625,484.835205078125,479.7685821533203,471.4157119750977,437.62547119140623,412.9560446166992,382.6312255859375
2021-07-07,76.1033643844459,A,495.2032470703125,487.95070190429686,482.459423828125,473.2630981445312,439.3924243164063,413.8452606201172,383.5189208984375
2021-07-08,76.402110464194,A,495.2032470703125,490.893994140625,484.7559417724609,474.9637115478516,441.15252990722655,414.7385791015625,384.37676956176756
2021-07-09,76.29689128236373,A,493.6651916503906,492.2400268554687,486.5591125488281,476.5468154907227,442.95995666503904,415.65599182128904,385.2778086853027
2021-07-12,76.33955292472223,A,494.8114318847656,493.8153076171875,488.3888427734375,477.951904296875,444.80635620117187,416.68062103271484,386.1384701538086
2021-07-13,76.60603591035323,A,496.3689880371094,495.0504211425781,489.94281311035155,479.7411361694336,446.95240478515626,417.74486236572267,387.03603561401366
2021-07-14,76.13707918016591,A,495.2620239257813,495.0621765136719,491.5064392089844,481.5420486450195,449.1855120849609,418.6603628540039,387.88166442871096
2021-07-15,75.70759079224091,A,492.9207763671875,494.6056823730469,492.7498382568359,482.9621948242187,451.33206848144533,419.7986764526367,388.71231887817385
2021-07-16,75.20764587725616,A,491.2945556640625,494.1315551757813,493.185791015625,484.36609802246096,453.309697265625,420.89962280273437,389.50157699584963
2021-07-19,74.25556185294447,A,488.62017822265625,492.8933044433594,493.35430603027345,485.41612396240237,455.4001831054687,421.8148538208008,390.232979888916
2021-07-20,73.808285028577,A,498.200927734375,493.2596923828125,494.1550567626953,486.9618194580078,457.63433837890625,422.8714242553711,391.01882247924806
2021-07-21,74.14894466028979,A,503.9709167480469,495.0014709472656,495.0318237304688,488.74562377929686,459.88800170898435,424.11310638427733,391.8544400024414
2021-07-22,75.30009889284325,A,510.6911926269531,498.55555419921876,496.5806182861328,490.66828002929685,462.20503173828126,425.54295471191404,392.73990097045896
