Date,GRADE,GPS,IRM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-08-23,,,1.8055821657180784,1.7961289167404175,1.7781676054000854,1.7625695943832398,1.7111434173583984,1.489510508775711,
1996-08-26,,,1.777222752571106,1.788566517829895,1.781003725528717,1.7635149359703064,1.7179498124122619,1.4957497060298919,
1996-08-27,,,1.777222752571106,1.7828946352005004,1.7847851514816284,1.764460277557373,1.725512466430664,1.5022724986076355,
1996-08-28,,,1.8339414596557615,1.7942383766174317,1.790457022190094,1.7682415544986725,1.7342094945907593,1.509646077156067,
1996-08-29,,,1.796128511428833,1.798019528388977,1.79423828125,1.772022897005081,1.7410158896446228,1.5162633919715882,
1996-08-30,,,1.8339414596557615,1.8036913871765137,1.7999101519584655,1.7758041739463806,1.7474441361427306,1.5234479022026062,
1996-09-02,,,1.8339414596557615,1.8150351285934445,1.80180082321167,1.7814761638641357,1.754628643989563,1.5307269477844239,
1996-09-03,,,1.777222752571106,1.8150351285934445,1.7989648818969726,1.784312218427658,1.7603006410598754,1.5371552050113677,
1996-09-04,,,1.8150347471237185,1.8112537860870361,1.8027460813522338,1.7871481597423553,1.7674851608276367,1.5443397164344788,
1996-09-05,,,1.8150347471237185,1.8150350332260132,1.806527280807495,1.789038759469986,1.7735352730751037,1.5515242278575898,
1996-09-06,,,1.8339414596557615,1.8150350332260132,1.8093632102012633,1.7937654078006744,1.7784509921073914,1.5586142075061797,
1996-09-09,,,1.8906610012054443,1.8263789415359497,1.8207070350646972,1.800855380296707,1.783744831085205,1.5661768472194673,
1996-09-10,,,1.9001147747039795,1.8509573459625244,1.8329962372779847,1.8088906943798064,1.7888496136665344,1.5742121589183808,
1996-09-11,,,1.9851943254470823,1.8849892616271973,1.8481215238571167,1.8192892730236054,1.7928199887275695,1.5827201318740844,
1996-09-12,,,2.004100799560547,1.922802472114563,1.8689187526702882,1.831578516960144,1.797168493270874,1.591417169570923,
1996-09-13,,,1.9662882089614868,1.949271821975708,1.8821534276008607,1.841031789779663,1.8017060875892639,1.6001142156124115,
1996-09-16,,,1.9662882089614868,1.9643972635269165,1.8953881025314332,1.8485944628715516,1.8054873967170715,1.6086221933364868,
1996-09-17,,,1.9662882089614868,1.9776319503784179,1.9142946481704712,1.856629765033722,1.8073780703544617,1.6156176400184632,
1996-09-18,,,2.0797269344329834,1.996538472175598,1.9407638669013978,1.8717549741268158,1.812293779850006,1.6243146765232086,
1996-09-19,,,2.041914224624634,2.0041011571884155,1.9634518146514892,1.8849895477294922,1.8162641739845276,1.6326335859298706,
1996-09-20,,,2.0702741146087646,2.024898338317871,1.9870850801467896,1.8982241451740265,1.8213689613342285,1.6408579659461975,
1996-09-23,,,2.0986340045928955,2.051367497444153,2.0078823804855346,1.914294707775116,1.8272299981117248,1.6491768705844878,
1996-09-24,,,2.0891804695129395,2.0759459495544434,2.0267889499664307,1.9298925936222076,1.8327129125595092,1.657968442440033,
1996-09-25,,,2.221527099609375,2.1043059825897217,2.05042222738266,1.9492718756198884,1.8419771361351014,1.6675162780284882,
1996-09-26,,,2.268794059753418,2.1496819496154784,2.076891553401947,1.9729051530361175,1.8510523223876953,1.6779149198532104,
1996-09-27,,,2.268794059753418,2.189385938644409,2.10714213848114,1.9946477830410003,1.8601275086402893,1.687746366262436,
1996-09-30,,,2.23098087310791,2.2158553123474123,2.1336114048957824,2.014499753713608,1.869013614654541,1.6970106089115142,
1996-10-01,,,2.23098087310791,2.244215393066406,2.160080671310425,2.037187659740448,1.8773325371742249,1.7066529822349548,
1996-10-02,,,2.1742608547210693,2.2347621440887453,2.1695340633392335,2.0551489651203156,1.8863131785392762,1.7151609611511232,
1996-10-03,,,2.212073802947998,2.223418092727661,2.18655002117157,2.0750009179115296,1.8953883361816406,1.7244252049922943,
1996-10-04,,,2.1742608547210693,2.2045114517211912,2.1969486951828,2.092016887664795,1.9037072348594666,1.7334058475494385,
1996-10-07,,,2.212073802947998,2.200730037689209,2.2082926750183107,2.1080875277519224,1.912782392501831,1.7424810194969178,
1996-10-08,,,2.193166255950928,2.1931671142578124,2.2186912536621093,2.12274010181427,1.9214793992042543,1.7513671159744262,
1996-10-09,,,2.1742608547210693,2.1931671142578124,2.2139646291732786,2.1321934282779695,1.92979829788208,1.7598750948905946,
1996-10-10,,,2.1742608547210693,2.185604524612427,2.204511308670044,2.1407014310359953,1.9388734817504882,1.7683830738067627,
1996-10-11,,,2.212073802947998,2.1931671142578124,2.198839282989502,2.1529907107353212,1.9479486393928527,1.776418387889862,
1996-10-14,,,2.193166255950928,2.1893856048583986,2.195057821273804,2.164334613084793,1.9574019312858582,1.7842646265029907,
1996-10-15,,,2.1742608547210693,2.185604524612427,2.1893858194351195,2.174733245372772,1.9664771151542664,1.7922053992748261,
1996-10-16,,,2.212073802947998,2.1931671142578124,2.1931671142578124,2.181350588798523,1.9755522727966308,1.8001461827754974,
1996-10-17,,,2.23098087310791,2.204511117935181,2.195057821273804,2.190803921222687,1.984627435207367,1.8084650909900666,
1996-10-18,,,2.249886989593506,2.2120737552642824,2.202620434761047,2.1997845649719237,1.9948370051383972,1.816784006357193,
1996-10-21,,,2.249886989593506,2.2234179019927978,2.206401753425598,2.2073472142219543,2.0048575139045717,1.825291975736618,
1996-10-22,,,2.249886989593506,2.2385431289672852,2.212073826789856,2.2153825402259826,2.0150670838356017,1.8336108911037445,
1996-10-23,,,2.249886989593506,2.246105766296387,2.2196364402770996,2.216800534725189,2.02452036857605,1.8421188604831695,
1996-10-24,,,2.23098087310791,2.246105766296387,2.2253084421157836,2.2149098753929137,2.0339736676216127,1.85024871468544,
1996-10-25,,,2.212073802947998,2.2385431289672852,2.2253084421157836,2.212073862552643,2.0426706886291504,1.85837855219841,
1996-10-28,,,2.3444197177886963,2.257449674606323,2.2404337882995606,2.217745804786682,2.0532583880424498,1.8674537193775178,
1996-10-29,,,2.3633272647857666,2.2801377296447756,2.25934042930603,2.224363124370575,2.0644132900238037,1.8767179620265961,
1996-10-30,,,2.3633272647857666,2.3028257846832276,2.274465775489807,2.23381644487381,2.076135380268097,1.8859822046756745,
1996-10-31,,,2.268794059753418,2.310388422012329,2.278247094154358,2.2366524577140807,2.085966806411743,1.8946792447566987,
1996-11-01,,,2.3444197177886963,2.3368576049804686,2.287700366973877,2.245160400867462,2.0967435574531557,1.903943487405777,
1996-11-04,,,2.3633272647857666,2.340639114379883,2.299044394493103,2.2527230739593507,2.108465647697449,1.9132077300548553,
1996-11-05,,,2.3255136013031006,2.3330763816833495,2.3066070556640623,2.2593404412269593,2.1194314646720884,1.9224719655513764,
1996-11-06,,,2.3066065311431885,2.321732234954834,2.3122790098190307,2.2659577250480654,2.1288847661018373,1.9315471303462983,1.5747083538770676
1996-11-07,,,2.3066065311431885,2.329294729232788,2.3198415756225588,2.272575008869171,2.1390943264961244,1.9400551080703736,1.580144003033638
1996-11-08,,,2.3255136013031006,2.325513505935669,2.331185555458069,2.2782469987869263,2.148925769329071,1.948184952735901,1.5856269216537475
1996-11-11,,,2.268794059753418,2.3066068649291993,2.323622989654541,2.282028388977051,2.157622821331024,1.9561257326602937,1.5909207755327224
1996-11-12,,,2.268794059753418,2.2952629566192626,2.314169669151306,2.286755049228668,2.1674542474746703,1.9638774442672728,1.5962146294116974
1996-11-13,30.569822872809024,P,2.3255136013031006,2.299044370651245,2.3103883028030396,2.2924270391464234,2.177663824558258,1.9725744926929474,1.6017920809984207
1996-11-14,30.555916209377227,P,2.3255136013031006,2.3028257846832276,2.316060256958008,2.2971536755561828,2.1878734016418457,1.9807043373584747,1.607369532585144
1996-11-15,30.508439101237414,P,2.297153949737549,2.297153854370117,2.311333680152893,2.299517023563385,2.1971376514434815,1.9877943217754364,1.6128051859140395
1996-11-18,30.53253085838412,P,2.3066065311431885,2.3047163486480713,2.305661606788635,2.3023530006408692,2.205456562042236,1.9946006965637206,1.6182881021499633
1996-11-19,30.555169723729804,A,2.316060781478882,2.314169692993164,2.3047163248062135,2.305661690235138,2.2137754821777342,2.0013125479221343,1.6238182896375657
1996-11-20,30.475452700372916,A,2.268794059753418,2.3028257846832276,2.300935077667236,2.3066070437431336,2.219447476863861,2.0061337327957154,1.6291121435165405
1996-11-21,30.38765044676289,P,2.268794059753418,2.291481876373291,2.2971538305282593,2.308497703075409,2.2247413420677185,2.0109549176692965,1.6344059973955154
1996-11-22,30.41691211834795,A,2.3444197177886963,2.3009350299835205,2.299044442176819,2.3151149988174438,2.232303972244263,2.0170050299167634,1.6401725113391876
1996-11-25,30.40119889764605,P,2.316060781478882,2.3028258800506594,2.3037711143493653,2.3136970520019533,2.2392994236946104,2.022393410205841,1.6457972306013107
1996-11-26,30.346994198530044,A,2.2877004146575928,2.2971538066864015,2.305661749839783,2.3099157094955443,2.2457276678085325,2.026552869081497,1.6517528146505356
1996-11-27,30.390915708132837,A,2.3444197177886963,2.312278938293457,2.307552361488342,2.308970332145691,2.251021523475647,2.0316576516628264,1.6579919952154158
1996-11-28,30.450367200268328,A,2.3444197177886963,2.3274040699005125,2.309442973136902,2.3127516150474547,2.2570716333389282,2.036667903661728,1.6642311757802963
1996-11-29,30.39307493276824,A,2.316060781478882,2.32173228263855,2.311333656311035,2.3113336682319643,2.2619873666763306,2.0416781640052797,1.670234027504921
1996-12-02,30.362692658466838,A,2.3066065311431885,2.319841432571411,2.311333656311035,2.308497631549835,2.2661468172073365,2.0466884076595306,1.6760005450248718
1996-12-03,30.35456284232342,A,2.2877004146575928,2.319841432571411,2.3084976196289064,2.3066069722175597,2.2701172161102297,2.0514150643348694,1.6814834624528885
1996-12-04,30.29992161242508,P,2.2877004146575928,2.3084975719451903,2.3103882551193236,2.30566166639328,2.271440682411194,2.0567089092731474,1.6870609146356583
1996-12-05,30.233480633072134,P,2.3066065311431885,2.300934934616089,2.314169502258301,2.30566166639328,2.272196931838989,2.0616246271133423,1.6925910967588425
1996-12-06,30.190874810081823,P,2.2877004146575928,2.295262861251831,2.3084975719451903,2.3037710070610045,2.272575058937073,2.066351283788681,1.6979794824123382
1996-12-09,30.220245689128273,P,2.3444197177886963,2.3028254985809324,2.3113334655761717,2.3075522899627687,2.2748438358306884,2.0719287252426146,1.7037459963560104
1996-12-10,30.219750942387737,A,2.2877004146575928,2.3028254985809324,2.3113334655761717,2.3084976077079773,2.275978226661682,2.0766553819179534,1.709228913784027
1996-12-11,30.23338489544275,P,2.297153949737549,2.304716205596924,2.306606888771057,2.3070796251297,2.2784360885620116,2.082374633550644,1.7150426983833313
1996-12-12,30.22832656648808,P,2.292426347732544,2.3018801689147947,2.301407551765442,2.305425262451172,2.2800431394577028,2.087715737819672,1.7207855790853501
1996-12-13,30.290646614889273,A,2.3255136013031006,2.3094428062438963,2.3023528337478636,2.3068432450294494,2.2830681943893434,2.093387714624405,1.7270247638225555
1996-12-16,30.243916431763846,P,2.2877004146575928,2.2980989456176757,2.3004622220993043,2.3058979392051695,2.284580726623535,2.0986815595626833,1.7329803478717805
1996-12-17,30.247045111896615,P,2.2877004146575928,2.2980989456176757,2.3004622220993043,2.304479920864105,2.2864714097976684,2.1039754045009613,1.7387468647956847
1996-12-18,30.25303865537352,P,2.2877004146575928,2.2962082386016847,2.3004622220993043,2.305425238609314,2.288740200996399,2.1092692494392393,1.7445133817195893
1996-12-19,30.282369637451314,P,2.297153949737549,2.2971537590026854,2.29951696395874,2.3068432331085207,2.2911980628967283,2.1150357723236084,1.750516233444214
1996-12-20,30.238783956729588,P,2.2877004146575928,2.289591121673584,2.29951696395874,2.3040072679519654,2.2927105951309206,2.1203296172618864,1.7564718174934386
1996-12-23,30.248676523236938,P,2.2877004146575928,2.289591121673584,2.29384503364563,2.302589249610901,2.294601278305054,2.126001604795456,1.7624274015426635
1996-12-24,30.263016973104985,P,2.297153949737549,2.2914818286895753,2.2947903871536255,2.3030619263648986,2.2970591402053833,2.131768127679825,1.7681466561555863
1996-12-25,30.25820757820273,P,2.297153949737549,2.2933725357055663,2.2947903871536255,2.3006986379623413,2.2987607431411745,2.1371565079689026,1.774149507880211
1996-12-26,30.231714237757455,P,2.2877004146575928,2.2914818286895753,2.2943177938461305,2.297862672805786,2.299895133972168,2.1422612845897673,1.780010557770729
1996-12-27,30.23705412876161,P,2.2877004146575928,2.2914818286895753,2.2905364751815798,2.2964446544647217,2.30065140247345,2.1477442038059236,1.7860606765747071
