Date,GRADE,GPS,PPG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-08-02,,,1.2866969108581543,1.2255791664123534,1.222362279891968,1.2325487792491914,1.1983440279960633,1.220485146045685,
1984-08-03,,,1.3295873403549194,1.2491685390472411,1.2320125460624696,1.238178116083145,1.2022041177749634,1.2204824912548065,
1984-08-06,,,1.3669055700302124,1.2823661327362061,1.2470030426979066,1.2443329989910126,1.2068105721473694,1.2210649526119233,
1984-08-07,,,1.3831781148910522,1.3220351696014405,1.2636207938194275,1.2496931910514832,1.2121713733673096,1.2218101394176484,
1984-08-08,,,1.3669055700302124,1.3466547012329102,1.2786112904548645,1.2547758519649506,1.217850091457367,1.2223396146297454,
1984-08-09,,,1.4265722036361694,1.374629759788513,1.3001044631004333,1.263914066553116,1.2249365878105163,1.223624713420868,
1984-08-10,,,1.453694224357605,1.3994511365890503,1.3243098378181457,1.2746764600276947,1.2320293951034547,1.2253399729728698,
1984-08-13,,,1.415723443031311,1.40921471118927,1.3457904219627381,1.283272236585617,1.2371833038330078,1.2266225445270538,
1984-08-14,,,1.4211478233337402,1.4168086528778077,1.369421911239624,1.2916031301021575,1.2426601576805114,1.2279593598842622,
1984-08-15,,,1.415723443031311,1.4265722274780273,1.3866134643554688,1.3001989066600799,1.247170729637146,1.229188940525055,
1984-08-16,,,1.4211478233337402,1.4254873514175415,1.4000585556030274,1.3112104177474975,1.2514681220054626,1.230525755882263,
1984-08-17,,,1.4265722036361694,1.4200629472732544,1.4097570419311523,1.320884793996811,1.2557667565345765,1.2319168150424957,
1984-08-20,,,1.453694224357605,1.4276571035385133,1.4184359073638917,1.332719475030899,1.2606078314781188,1.2341089141368866,
1984-08-21,,,1.469965934753418,1.4374207258224487,1.427114689350128,1.3453677415847778,1.2659887981414795,1.236304782629013,
1984-08-22,,,1.4645426273345947,1.4471845626831055,1.4368783950805664,1.3577448427677155,1.2711540865898132,1.2383934354782105,
1984-08-23,,,1.453694224357605,1.4536938428878785,1.4395905971527099,1.3698475301265716,1.2765313124656676,1.2403736042976379,
1984-08-24,,,1.4916640520095823,1.4667122125625611,1.4433875799179077,1.3838487088680267,1.2829896020889282,1.2428924214839936,1.3091296672821044
1984-08-27,,,1.4862390756607056,1.4732211828231812,1.4504391431808472,1.3981147825717926,1.2889104866981507,1.2458338153362274,1.3091697323322296
1984-08-28,,,1.469965934753418,1.4732211828231812,1.455320954322815,1.4123714327812196,1.2943986773490905,1.2488244187831878,1.3089187502861024
1984-08-29,,,1.453694224357605,1.4710515022277832,1.4591180324554442,1.4228657484054565,1.299668664932251,1.2517052900791168,1.3085077852010727
1984-08-30,,,1.4428454637527466,1.4688817501068114,1.461287796497345,1.430673176050186,1.3048289155960082,1.2541067945957183,1.3080425763130188
1984-08-31,52.47651912720735,A,1.453694224357605,1.461287784576416,1.4639999985694885,1.4368785202503205,1.3102061414718629,1.2568287122249604,1.3076054006814957
1984-09-03,52.45090668845097,A,1.453694224357605,1.4547788143157958,1.4639999985694885,1.44121795296669,1.3154761290550232,1.2596036159992219,1.3072206419706345
1984-09-04,52.43085847062764,A,1.4482691287994385,1.450439453125,1.4618303179740906,1.4444725036621093,1.3206376147270202,1.2622182989120483,1.3070184379816054
1984-09-05,52.41694279215386,P,1.4374196529388428,1.4471845388412476,1.4591180205345153,1.4479982078075408,1.3257965540885925,1.2646714985370635,1.3066309350728988
1984-09-06,52.41289948477925,P,1.453694224357605,1.4493542909622192,1.4591180205345153,1.4493543088436127,1.33128098487854,1.26712850689888,1.306351020336151
1984-09-07,52.40484149089668,P,1.453694224357605,1.4493542909622192,1.4553210377693175,1.4493543088436127,1.3364437413215637,1.2695855152606965,1.3059924763441086
1984-09-10,52.402456087298624,P,1.453694224357605,1.4493542909622192,1.4520665526390075,1.4512528479099274,1.3416064977645874,1.2720425236225128,1.3057125616073608
1984-09-11,52.4100391709178,A,1.475391149520874,1.4547786951065063,1.4526090741157531,1.4539650142192841,1.3466670680046082,1.2749284267425538,1.3055935525894165
1984-09-12,52.417253727265404,A,1.4645426273345947,1.4602032899856567,1.4536939144134522,1.4564059734344483,1.3515106678009032,1.2774939191341401,1.3054727160930633
1984-09-13,52.43207940552778,A,1.507935643196106,1.471051573753357,1.460202932357788,1.4607453644275665,1.3573293685913086,1.2800165021419525,1.3055688446760179
1984-09-14,52.45138860537202,A,1.507935643196106,1.4818998575210571,1.4656270742416382,1.4648135364055634,1.363148069381714,1.2823801445960998,1.3056649732589722
1984-09-17,52.472662018284744,A,1.5296320915222168,1.4970874309539794,1.4732208609580995,1.4686104297637939,1.368864552974701,1.2848547828197479,1.3059482091665269
1984-09-18,52.48938021372803,A,1.5567547082901,1.5133601427078247,1.4840694189071655,1.4729498684406281,1.37448016166687,1.287388710975647,1.3063408523797988
1984-09-19,52.50525905024924,A,1.5404812097549438,1.5285478591918946,1.4943755745887757,1.4767467975616455,1.3799847388267517,1.289706928730011,1.3067569649219513
1984-09-20,52.510362213929646,A,1.551329493522644,1.537226629257202,1.5041391015052796,1.4816285610198974,1.3861351704597473,1.292239600419998,1.3073583656549455
1984-09-21,52.51389391387054,A,1.5404812097549438,1.5437357425689697,1.5128178000450134,1.4840694189071655,1.3921758675575255,1.2950991129875182,1.3079579502344132
1984-09-24,52.51234260247936,A,1.551329493522644,1.548075222969055,1.5225813269615174,1.4873239398002625,1.3983262991905212,1.2977454388141632,1.3085069364309312
1984-09-25,52.4968272906934,A,1.5350565910339355,1.5437355995178224,1.5285478711128235,1.4905784726142883,1.4039368319511414,1.300014579296112,1.3089745581150054
1984-09-26,52.480575408599655,A,1.513359546661377,1.5383112668991088,1.5334295630455017,1.4935617387294768,1.4093278646469116,1.3021739733219146,1.3093074828386306
1984-09-27,52.46414946803378,A,1.518784523010254,1.531802272796631,1.5345144510269164,1.4973586916923523,1.415685203075409,1.304387617111206,1.3097723692655563
1984-09-28,52.434057596564344,A,1.4645426273345947,1.516614556312561,1.5301751494407654,1.4979011118412018,1.4203143620491028,1.3063269031047822,1.310018470287323
1984-10-01,52.403404917274806,A,1.4645426273345947,1.4992571830749513,1.5236662030220032,1.4984435319900513,1.4252652025222778,1.3085342502593995,1.3102645713090897
1984-10-02,52.377067612746295,P,1.4482691287994385,1.4818996906280517,1.512817645072937,1.4984435319900513,1.4298905730247498,1.3107397079467773,1.310245835185051
1984-10-03,52.342402328523484,P,1.3994513750076294,1.4591180562973023,1.4987146615982057,1.4965451180934906,1.4335395884513855,1.3125105953216554,1.3100354307889939
1984-10-04,52.312547873763236,P,1.4211478233337402,1.4395907163619994,1.4856964945793152,1.4949177980422974,1.4377297353744507,1.3148201251029967,1.3096976202726365
1984-10-05,52.31591759900103,P,1.4482691287994385,1.4363360166549684,1.4764752864837647,1.494646543264389,1.4424623084068298,1.317561707496643,1.3096264624595642
1984-10-08,52.312853041207966,P,1.4265722036361694,1.4287419319152832,1.4639995574951172,1.4932904422283173,1.4469754004478455,1.3200863206386566,1.3094468200206757
1984-10-09,52.32241556165119,P,1.4374196529388428,1.426572036743164,1.4542358636856079,1.4913918673992157,1.4520271348953246,1.3229874658584595,1.3093476247787477
1984-10-10,52.34935143819593,P,1.4428454637527466,1.4352508544921876,1.4471844553947448,1.4903070092201234,1.4560078859329224,1.3257820391654969,1.309275558590889
1984-10-11,52.37055580154158,P,1.4645426273345947,1.4439298152923583,1.4417602658271789,1.4881373584270476,1.4595648002624513,1.3289544141292573,1.3089450418949127
1984-10-12,52.38389519611703,P,1.4916640520095823,1.4526087999343873,1.4444724082946776,1.4873237788677216,1.4628063344955444,1.332505226135254,1.3086977154016495
