Date,GRADE,GPS,REG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-03-29,60.09776069804633,A,4.008684158325195,3.9849288940429686,4.0116533756256105,3.9789894223213196,3.8952399063110352,3.877773013114929,3.8797180140018463
1996-04-01,60.11156139827275,A,4.008684158325195,3.990867519378662,4.008684158325195,3.9819589257240295,3.8989603900909424,3.8787644696235657,3.880131081342697
1996-04-02,60.15169023166106,A,3.978991031646729,3.9968069076538084,3.9938375473022463,3.9849284410476686,3.9038245916366576,3.8797485923767088,3.8808104121685028
1996-04-03,60.15470639013005,A,4.008684158325195,3.9968069076538084,3.987898588180542,3.9893826127052305,3.908124303817749,3.881319260597229,3.8816382086277006
1996-04-04,60.176918071366195,A,4.008684158325195,4.002745532989502,3.9908679008483885,3.9923521161079405,3.91242401599884,3.882889928817749,3.8828807210922243
1996-04-05,60.17727535550969,A,4.008684158325195,4.002745532989502,3.9938372135162354,3.993836772441864,3.9155653524398804,3.884170982837677,3.8841232335567475
1996-04-08,60.177957904879385,A,3.978991031646729,3.9968069076538084,3.9938372135162354,3.993836772441864,3.9192712020874025,3.886023907661438,3.8850790321826936
1996-04-09,60.17442370497418,P,3.949294090270996,3.990867519378662,3.9938372135162354,3.993836772441864,3.9218038845062257,3.8875798630714415,3.8858863461017608
1996-04-10,60.15639665501565,A,3.978991031646729,3.9849288940429686,3.9908679008483885,3.9953216195106505,3.924351358413696,3.888853600025177,3.886703922748566
1996-04-11,60.15729464188121,A,4.008684158325195,3.9849288940429686,3.9938372135162354,3.999775791168213,3.9292302322387695,3.890424268245697,3.887946435213089
1996-04-12,60.2009346460284,A,4.068073749542236,3.996806812286377,3.9997761726379393,4.005714774131775,3.935876088142395,3.8925888323783875,3.889071179628372
1996-04-15,60.2877982306797,A,4.127457141876221,4.026500034332275,4.011653470993042,4.010168814659119,3.9442888355255126,3.895636804103851,3.8903546011447907
1996-04-16,60.42035800086787,A,4.186846733093262,4.074010562896729,4.032439041137695,4.013138294219971,3.9533101511001587,3.899278671741486,3.892211456298828
1996-04-17,60.52185247995735,A,4.127457141876221,4.103703784942627,4.044316339492798,4.01610746383667,3.9599853229522703,3.9023266434669495,3.894600808620453
1996-04-18,60.60226930665473,A,4.157152652740479,4.133397483825684,4.059163188934326,4.025015544891358,3.9671118688583373,3.905671570301056,3.896585663557053
1996-04-19,60.626063080503116,A,4.127457141876221,4.1452741622924805,4.071040487289428,4.032438850402832,3.973644504547119,3.909009156227112,3.898145570755005
1996-04-22,60.62109264269014,A,4.157152652740479,4.151213264465333,4.088856649398805,4.04134693145752,3.9801771306991576,3.911774895191193,3.9001304256916045
1996-04-23,60.573190353744074,A,4.157152652740479,4.145274448394776,4.109642505645753,4.051739859580994,3.986709756851196,3.914540634155274,3.9018388104438784
1996-04-24,60.55155995687326,A,4.157152652740479,4.151213550567627,4.1274586677551275,4.059163284301759,3.9926485347747804,3.916727199554444,3.903547195196152
1996-04-25,60.51613641495826,A,4.157152652740479,4.151213550567627,4.142305517196656,4.068071365356446,3.998587312698364,3.919782552719117,3.905255579948425
1996-04-26,60.45016149340546,A,4.068073749542236,4.13933687210083,4.142305517196656,4.071040844917298,4.0027445125579835,3.921947116851807,3.9065185701847076
1996-04-29,60.36929772659314,A,4.068073749542236,4.121521091461181,4.136367177963257,4.0740103244781505,4.006901712417602,3.9238220667839054,3.908196280002594
1996-04-30,60.33056570733512,A,4.127457141876221,4.11558198928833,4.130428218841553,4.081433629989625,4.012840428352356,3.9262908506393437,3.91017090678215
1996-05-01,60.31717432474485,A,4.157152652740479,4.115581989288331,4.13339776992798,4.088857054710389,4.018185348510742,3.929056589603425,3.912432248592377
1996-05-02,60.275888726618575,P,4.127457141876221,4.109642887115479,4.130428218841553,4.09479570388794,4.022342476844788,3.9312357759475716,3.9145451128482818
1996-05-03,60.35077063475231,P,4.186846733093262,4.133397483825684,4.1363671779632565,4.103703832626343,4.027687397003174,3.9340088582038883,3.9170931661129
1996-05-06,60.43215040348298,A,4.186846733093262,4.157152080535889,4.139336585998535,4.11409661769867,4.032438449859619,3.9373611521720893,3.9193647408485415
1996-05-07,60.471468179456814,A,4.186846733093262,4.169029998779297,4.142305994033814,4.125974249839784,4.037189502716064,3.9407134461402897,3.9216363155841827
1996-05-08,60.4783497291776,A,4.186846733093262,4.174968814849853,4.145275402069092,4.13636703491211,4.04194055557251,3.943486528396607,3.923769640922546
1996-05-09,60.54546408756329,A,4.224533081054688,4.194384002685547,4.152013444900513,4.147159481048584,4.048039202690124,3.947215685844422,3.926229647397995
1996-05-10,60.560453748741516,A,4.254924297332764,4.207999515533447,4.170698499679565,4.156502008438111,4.05415180683136,3.950669543743134,3.9287033605575563
1996-05-13,60.54914607962659,A,4.224533081054688,4.215536785125733,4.18634443283081,4.161355805397035,4.0596565866470335,3.9538194894790655,3.930748647451401
1996-05-14,60.59611632012638,A,4.315708637237549,4.24130916595459,4.205169582366944,4.167798900604248,4.067578744888306,3.958460402488709,3.9333880341053007
1996-05-15,60.76170596152994,A,4.49806547164917,4.303552913665771,4.239260864257813,4.186329317092897,4.07914803981781,3.9640560960769657,3.9366335558891294
1996-05-16,60.88682255619489,A,4.49806547164917,4.358259391784668,4.276321697235107,4.20337495803833,4.090123467445373,3.969651789665223,3.940020592212677
1996-05-17,60.990223427309694,A,4.49806547164917,4.406887626647949,4.307443571090698,4.221905374526978,4.100504956245422,3.974668316841126,3.943266113996506
1996-05-20,61.144394669798025,A,4.5284576416015625,4.467672538757324,4.3416046619415285,4.240470623970031,4.111494288444519,3.9799887657165534,3.946805111169815
1996-05-21,61.21812669366586,A,4.49806547164917,4.504143905639649,4.372726535797119,4.257516264915466,4.122469716072082,3.985294842720032,3.9501921474933623
1996-05-22,61.20732183177781,A,4.589240550994873,4.522378921508789,4.412965917587281,4.279120659828186,4.13526864528656,3.990933504104615,3.9538935446739196
1996-05-23,61.222871946405355,A,4.61963415145874,4.546692657470703,4.4524760246276855,4.302244734764099,4.149269313812256,3.9974552679061897,3.957605402469635
1996-05-24,61.20672732558311,A,4.5284576416015625,4.552771091461182,4.479829359054565,4.325263929367066,4.160852584838867,4.003065266609193,3.9611443996429445
1996-05-27,61.1634194754283,A,4.5284576416015625,4.552771091461182,4.510221815109253,4.348283123970032,4.170654211044312,4.009544055461884,3.964541882276535
1996-05-28,61.1497954894605,A,4.558849811553955,4.564927959442139,4.534535932540893,4.369852757453918,4.179282064437866,4.016616380214692,3.9680913257598878
1996-05-29,61.068445384104905,A,4.5284576416015625,4.552771377563476,4.537575149536133,4.3884180068969725,4.188489742279053,4.024253551959992,3.971347301006317
1996-05-30,60.99679403899547,A,4.558849811553955,4.54061450958252,4.543653583526611,4.4099876403808596,4.200086917877197,4.0327738523483285,3.9747552371025083
1996-05-31,60.99636170093851,A,4.589240550994873,4.552771091461182,4.552771091461182,4.43010733127594,4.21229190826416,4.041598060131074,3.9778906154632567
1996-06-03,61.015938427734774,A,4.61963415145874,4.571006393432617,4.561888742446899,4.451746702194214,4.2251047706604,4.050726203918457,3.9811779618263246
1996-06-04,61.06600243337655,A,4.680416584014893,4.595319747924805,4.580123853683472,4.476425194740296,4.239727220535278,4.060462172031404,3.9842031979560852
1996-06-05,61.17332830150187,A,4.710811138153076,4.631790447235107,4.592280912399292,4.502623414993286,4.253769760131836,4.070502085685731,3.9875219202041627
1996-06-06,61.25594163388515,A,4.741203308105469,4.66826114654541,4.604437828063965,4.528456926345825,4.269014005661011,4.08026671409607,3.990992603302002
1996-06-07,61.27632556250375,A,4.680416584014893,4.686496353149414,4.619633722305298,4.5497315406799315,4.282448654174805,4.08884428024292,3.9943008613586426
1996-06-10,61.24242163216686,A,4.61963415145874,4.686496353149414,4.628751373291015,4.569486594200134,4.294667654037475,4.096814022064209,3.9973052072525026
1996-06-11,61.18546137326751,A,4.650025844573975,4.680418205261231,4.637868976593017,4.586202454566956,4.30808835029602,4.10595647096634,4.0007445120811465
1996-06-12,61.37134982061622,A,5.1059112548828125,4.759438228607178,4.695614337921143,4.616594743728638,4.330032892227173,4.119078598022462,4.006463243961334
1996-06-13,61.469480770749975,A,4.984339237213135,4.808065414428711,4.73816328048706,4.640908432006836,4.349545993804932,4.130985004901887,4.011574115753174
1996-06-14,61.553951529157445,A,4.893162727355957,4.8506146430969235,4.768555498123169,4.660663294792175,4.367235565185547,4.141400458812714,4.016229104995728
1996-06-17,61.669155401808155,A,4.862772464752197,4.899242305755616,4.792869329452515,4.677379035949707,4.384911193847656,4.15209119796753,4.0207321429252625
1996-06-18,61.75264284318617,A,4.832379341125488,4.935713005065918,4.808065605163574,4.694094729423523,4.402572898864746,4.162188391685486,4.025366240739823
1996-06-19,61.56208327639563,A,4.953948020935059,4.905320358276367,4.832379293441773,4.712330102920532,4.422072038650513,4.173211698532105,4.030325156450272
1996-06-20,61.45487579626757,A,4.923554420471191,4.893163394927979,4.850614404678344,4.727526116371155,4.440369443893433,4.184799838066102,4.035273617506027
1996-06-21,61.46732867151663,A,4.984339237213135,4.911398696899414,4.881006669998169,4.750320196151733,4.45869475364685,4.197285420894623,4.0405260026454926
1996-06-24,61.49517018673148,A,4.984339237213135,4.935712051391602,4.917477178573608,4.773114275932312,4.475832395553589,4.210060615539551,4.045636874437332
1996-06-25,61.50151100415303,A,4.923554420471191,4.953947067260742,4.94483003616333,4.7913495063781735,4.490566549301147,4.221938350200654,4.050585335493087
1996-06-26,61.42199461259414,A,4.862772464752197,4.93571195602417,4.920516157150269,4.808065247535706,4.505272855758667,4.232629089355469,4.055088373422623
1996-06-27,61.354934103693495,A,4.862772464752197,4.923555564880371,4.908359479904175,4.823261380195618,4.5193852519989015,4.24324856042862,4.059591411352158
1996-06-28,61.35291884250693,A,5.075518131256104,4.941791343688965,4.926595020294189,4.847575259208679,4.538346471786499,4.25599548816681,4.065158177614212
1996-07-01,61.28325630621058,A,4.984339237213135,4.941791343688965,4.938751697540283,4.865810513496399,4.554890203475952,4.267533667087555,4.070269049406051
1996-07-02,61.26731623904664,A,4.984339237213135,4.953948307037353,4.953947687149048,4.881006646156311,4.571433935165405,4.279071846008302,4.075521434545517
1996-07-03,61.328921458674586,A,4.953948020935059,4.972183418273926,4.953947687149048,4.89316349029541,4.587369842529297,4.290009188652039,4.080480350255966
1996-07-04,61.37643600049764,A,4.953948020935059,4.990418529510498,4.956987047195435,4.90380072593689,4.603305749893188,4.300946531295777,4.085297762155533
1996-07-05,61.247069318849405,A,4.923554420471191,4.960025787353516,4.950908565521241,4.915957617759704,4.620415363311768,4.3115799379348765,4.08996320605278
1996-07-08,61.22199647697554,A,4.953948020935059,4.9539475440979,4.947869443893433,4.93267331123352,4.638132848739624,4.322517280578614,4.095063635110855
1996-07-09,61.2242766280093,A,5.014735221862793,4.960026741027832,4.956987524032593,4.950908780097961,4.655878410339356,4.334359419345856,4.100326486825943
1996-07-10,61.21324194988939,A,5.014735221862793,4.972184181213379,4.972183799743652,4.9463499784469604,4.673030061721802,4.345607705116272,4.105589338541031
1996-07-11,61.21701639892131,A,5.014735221862793,4.984341621398926,4.987380075454712,4.947869777679443,4.690775623321533,4.356559050083161,4.110852190256119
1996-07-12,61.27196887301876,A,5.045125484466553,5.008655834197998,4.984340810775757,4.955467915534973,4.707941198348999,4.367814297676087,4.116408506631851
1996-07-15,61.28982306492952,A,5.045125484466553,5.0268913269042965,4.9904194355010985,4.964585566520691,4.7251067733764645,4.378772611618043,4.121964823007584
1996-07-16,61.2273551350379,A,4.984339237213135,5.020812129974365,4.9904194355010985,4.972183561325073,4.741056623458863,4.389123063087464,4.127217208147049
1996-07-17,61.18198139016807,A,4.953948020935059,5.008654689788818,4.9904194355010985,4.972183561325073,4.756398649215698,4.399169602394105,4.132459149360657
1996-07-18,61.18133044483208,A,5.045125484466553,5.014732742309571,4.999537181854248,4.978262114524841,4.772810497283936,4.410424849987031,4.138156977891922
1996-07-19,61.10668011293381,A,4.953948020935059,4.996497249603271,5.002576541900635,4.976742553710937,4.786790971755981,4.420471389293671,4.14339891910553
1996-07-22,61.004261504902566,A,4.923554420471191,4.972183036804199,4.999537181854248,4.97370331287384,4.8007713985443115,4.430213992595673,4.148347380161286
1996-07-23,60.895027820824204,P,4.832379341125488,4.94179105758667,4.981301593780517,4.969144558906555,4.81110481262207,4.439341778755189,4.152981477975845
1996-07-24,60.74723420367865,P,4.741203308105469,4.899242115020752,4.9539484024047855,4.963066101074219,4.815967569351196,4.447557804584504,4.156876670122147
1996-07-25,60.507333252294565,P,4.710811138153076,4.832379245758057,4.923555994033814,4.955468034744262,4.820222482681275,4.455172975063324,4.160761414766312
1996-07-26,60.35863425025642,P,4.771592140197754,4.795908069610595,4.896202659606933,4.940271735191345,4.825693016052246,4.463098986148835,4.164808551073074
1996-07-29,60.300842365474296,P,4.862772464752197,4.783751678466797,4.877967357635498,4.934193396568299,4.8323793125152585,4.47193680047989,4.169453102350235
1996-07-30,60.35830247590565,P,4.923554420471191,4.8019866943359375,4.871888875961304,4.9311541557312015,4.840889091491699,4.481679403781891,4.174401563405991
1996-07-31,60.529495212309705,P,4.984339237213135,4.8506138801574705,4.874927997589111,4.932673716545105,4.848791065216065,4.492029855251313,4.1795124351978306
1996-08-01,60.74733687593396,P,5.014735221862793,4.911398696899414,4.871888971328735,4.935713076591492,4.856693086624145,4.502981200218201,4.1847752869129184
1996-08-02,61.00875836230234,A,5.1059112548828125,4.978262519836425,4.88708529472351,4.944830918312073,4.86824215888977,4.514547371864319,4.190494018793106
1996-08-05,61.21830989891953,A,5.166692733764648,5.039046573638916,4.9113991260528564,4.955468153953552,4.881006860733033,4.525830535888672,4.196658171415329
1996-08-06,61.316278152804436,A,5.1059112548828125,5.07551794052124,4.938752317428589,4.960026955604553,4.89194808959961,4.535615077018738,4.202942922115326
1996-08-07,61.374865877454056,A,5.1059112548828125,5.099832344055176,4.975223112106323,4.964585757255554,4.903497161865235,4.545993452072144,4.209369187355041
1996-08-08,61.44334312989432,A,5.144341945648193,5.125753688812256,5.018576192855835,4.971066093444824,4.915207004547119,4.557646961212159,4.2157045841217045
1996-08-09,61.41619739885157,A,5.144341945648193,5.133439826965332,5.055851173400879,4.976026916503907,4.9263090324401855,4.569300470352173,4.221898494958878
1996-08-12,61.38604675529961,A,5.206318378448486,5.1413649559021,5.0902057647705075,4.984086561203003,4.9380427169799805,4.581573743820191,4.228402287960052
1996-08-13,61.40743074174193,A,5.206318378448486,5.161446380615234,5.118482160568237,4.995185518264771,4.948560752868652,4.594143986701966,4.234764568805694
1996-08-14,61.350782194423836,A,5.113348007202148,5.162933731079102,5.131383037567138,5.003155517578125,4.956611490249633,4.605190625190735,4.2406388282775875
1996-08-15,61.253504683582825,A,5.113348007202148,5.156734943389893,5.141244316101075,5.006566643714905,4.964054384231567,4.61653419494629,4.2466578757762905
1996-08-16,61.20741232420269,A,5.144341945648193,5.156734943389893,5.145087385177613,5.0160863399505615,4.973332891464233,4.627890772819519,4.252831892967224
1996-08-19,61.157091734246485,A,5.175328731536865,5.150537014007568,5.145950984954834,5.028675055503845,4.9844467830657955,4.639557218551636,4.2591608440876
1996-08-20,61.12045852768057,A,5.175328731536865,5.144339084625244,5.15289273262024,5.045822525024414,4.994952840805054,4.651520595550537,4.265634593963623
1996-08-21,61.09726727300449,A,5.113348007202148,5.144339084625244,5.153636407852173,5.064429759979248,4.99510157585144,4.662567234039307,4.2719432473182675
1996-08-22,61.159175552635105,A,5.206318378448486,5.1629331588745115,5.1598340511322025,5.089205121994018,4.999541158676148,4.6745435762405405,4.278716752529144
1996-08-23,61.19459144386547,A,5.206318378448486,5.1753284454345705,5.166031694412231,5.1109414339065555,5.005804271697998,4.686519918441773,4.285345450639725
1996-08-26,61.246117629873766,A,5.268295764923096,5.193921852111816,5.172229433059693,5.1312175989151,5.013914737701416,4.6994129657745365,4.292718436717987
1996-08-27,61.27824552496673,A,5.268295764923096,5.212515258789063,5.1784271717071535,5.148454666137695,5.022633066177368,4.712602982521058,4.30009142279625
1996-08-28,61.36294147346943,A,5.268295764923096,5.243504810333252,5.193921947479248,5.162652492523193,5.028920021057129,4.725496029853821,4.307174814939499
1996-08-29,61.34372620730849,A,5.237310409545898,5.249703216552734,5.206318187713623,5.173781251907348,5.035195140838623,4.737782292366028,4.314103280305862
1996-08-30,61.3063761507739,A,5.237310409545898,5.255901622772217,5.2156150341033936,5.180351209640503,5.040254564285278,4.749474658966065,4.321031745672226
1996-09-02,61.21954653120273,A,5.237310409545898,5.2497045516967775,5.221813201904297,5.183882093429565,5.045313987731934,4.760573191642762,4.328104997873306
1996-09-03,61.16068829472267,A,5.268295764923096,5.2497045516967775,5.23110990524292,5.192001318931579,5.052208814620972,4.77138768196106,4.335333176851273
1996-09-04,61.102375194012296,A,5.237310409545898,5.2435074806213375,5.243506145477295,5.198571276664734,5.059699573516846,4.782486214637757,4.342406429052353
1996-09-05,61.0500293801723,A,5.206318378448486,5.237309074401855,5.243506145477295,5.201670098304748,5.066570491790771,4.792977871894837,4.349324721097946
1996-09-06,61.00560708932403,A,5.206318378448486,5.231110668182373,5.243506145477295,5.2047689199447635,5.069186496734619,4.803766484260559,4.356387820243835
1996-09-09,60.9898567312139,A,5.237310409545898,5.231110668182373,5.2404076099395756,5.206318521499634,5.074245920181275,4.814568061828613,4.363171478509903
1996-09-10,60.99961732286772,A,5.330277919769287,5.2435070991516115,5.2466058254241945,5.212516498565674,5.081164693832397,4.826299314498901,4.3704199743270875
1996-09-11,61.04432137556618,A,5.361269474029541,5.26829891204834,5.255903196334839,5.224912571907043,5.089311122894287,4.838340482711792,4.3775338411331175
1996-09-12,61.11515200824476,A,5.330277919769287,5.2930908203125,5.265199947357178,5.2357590675354,5.096837720870972,4.85007173538208,4.384927144050598
1996-09-13,61.207413931314385,A,5.330277919769287,5.31788272857666,5.274496698379517,5.245055866241455,5.104972190856934,4.862693777084351,4.392320446968078
1996-09-16,61.26179493332602,A,5.299288272857666,5.330278301239014,5.280694484710693,5.251253843307495,5.111878995895386,4.875005922317505,4.399413994550705
1996-09-17,61.19723686505762,A,5.237310409545898,5.311684799194336,5.277595949172974,5.254352927207947,5.116330499649048,4.886104454994202,4.406197652816773
1996-09-18,61.14054446328233,A,5.299288272857666,5.299288558959961,5.28379373550415,5.263649940490723,5.122021560668945,4.897525811195374,4.4132912003993985
1996-09-19,61.06891466247661,A,5.268295764923096,5.286892127990723,5.289991474151611,5.2667488098144535,5.127092771530151,4.908934197425842,4.420084986686707
1996-09-20,61.002955730522935,A,5.299288272857666,5.280694198608399,5.2992884635925295,5.271397304534912,5.132176027297974,4.920058612823486,4.427033735513687
1996-09-23,60.9485692034273,A,5.268295764923096,5.274495697021484,5.302386999130249,5.271397304534912,5.136639432907105,4.930873103141785,4.434117127656936
1996-09-24,60.98505895873456,A,5.299288272857666,5.286891269683838,5.299288034439087,5.27294692993164,5.142938413619995,4.941997518539429,4.441355482339859
1996-09-25,60.94693527479992,A,5.268295764923096,5.280692768096924,5.289990663528442,5.27294692993164,5.1492253684997555,4.952812008857727,4.448149268627167
1996-09-26,60.933125627290195,P,5.268295764923096,5.280692768096924,5.283792448043823,5.2744961977005005,5.153688774108887,4.963249635696411,4.455232660770417
1996-09-27,61.057086023582364,A,5.516218185424805,5.324078750610352,5.302386474609375,5.288441586494446,5.164934177398681,4.975862574577332,4.463266059160232
1996-09-30,61.2342223845047,A,5.547208309173584,5.37986125946045,5.327178478240967,5.30393648147583,5.17740725517273,4.989089326858521,4.471454408168793
1996-10-01,61.3913044634566,A,5.547208309173584,5.429445266723633,5.358168268203736,5.317882108688354,5.191703834533691,5.001404323577881,4.479932363033295
1996-10-02,61.553351274264095,A,5.516218185424805,5.479029750823974,5.37986125946045,5.3318274974822994,5.207204132080078,5.011585850715637,4.4878209733963015
1996-10-03,61.682427408637125,A,5.45423698425293,5.516217994689941,5.398455381393433,5.344223427772522,5.222072649002075,5.021147565841675,4.495399677753449
1996-10-04,61.627499998323266,A,5.485227584838867,5.5100198745727536,5.417049312591553,5.358168888092041,5.236345357894898,5.031019186973571,4.502843751907348
1996-10-07,61.5054416517013,A,5.45423698425293,5.491425609588623,5.435643434524536,5.369015216827393,5.2481746482849125,5.040276980400085,4.5101328730583194
1996-10-08,61.383679378111786,A,5.485227584838867,5.4790294647216795,5.454237365722657,5.376762700080872,5.259408111572266,5.0501486015319825,4.517721722126007
1996-10-09,61.2800242222172,A,5.485227584838867,5.472831344604492,5.475930547714233,5.382960605621338,5.26942587852478,5.059108471870422,4.525020987987518
1996-10-10,61.216908424832155,A,5.485227584838867,5.4790294647216795,5.49762372970581,5.390708088874817,5.278835725784302,5.0677644062042235,4.532609837055206
1996-10-11,61.17203191531063,A,5.516218185424805,5.485227584838867,5.49762372970581,5.400005102157593,5.287041864395142,5.077642011642456,4.540353639125824
1996-10-14,61.16629203684338,A,5.516218185424805,5.4976238250732425,5.494524717330933,5.41085159778595,5.294032373428345,5.087519617080688,4.548531836271286
1996-10-15,61.124784033776315,A,5.45423698425293,5.491425704956055,5.485227584838867,5.4216979265213014,5.300998888015747,5.096473488807678,4.556544934511185
1996-10-16,61.11776815673726,A,5.485227584838867,5.491425704956055,5.482128524780274,5.430994892120362,5.308585214614868,5.106041188240051,4.565147370100021
1996-10-17,61.087979226725714,A,5.45423698425293,5.485227584838867,5.482128524780274,5.440291953086853,5.3147831153869625,5.114995059967041,4.573884456157685
1996-10-18,61.04108881425869,P,5.423248767852783,5.466633701324463,5.475930643081665,5.446489977836609,5.320361251831055,5.12333514213562,4.582466601133347
1996-10-21,60.98839236495897,P,5.423248767852783,5.448039817810058,5.47283182144165,5.454237627983093,5.324699859619141,5.131371288299561,4.591048746109009
1996-10-22,60.946950155662485,P,5.392261981964111,5.435644817352295,5.463535261154175,5.458886313438415,5.328418731689453,5.138489742279052,4.599475957155228
1996-10-23,60.88600848006187,P,5.392261981964111,5.417051696777344,5.454238700866699,5.4650846242904665,5.333997011184692,5.145304250717163,4.607903168201447
1996-10-24,60.83490450316247,P,5.392261981964111,5.40465669631958,5.444942140579224,5.471282935142517,5.339575290679932,5.151814837455749,4.616040775775909
1996-10-25,60.77138919891143,P,5.361269474029541,5.3922608375549315,5.429447269439697,5.463535499572754,5.343913841247558,5.158623366355896,4.623733823299408
1996-10-28,60.72643401406528,P,5.392261981964111,5.386063480377198,5.417051649093628,5.45578818321228,5.348252506256103,5.16634964466095,4.63158183336258
1996-10-29,60.73628595740306,P,5.423248767852783,5.3922608375549315,5.413952827453613,5.44959020614624,5.353210906982422,5.174081873893738,4.640019172430039
1996-10-30,60.69022303701936,P,5.392261981964111,5.3922608375549315,5.404656267166137,5.443392395973206,5.358789186477662,5.1769453811645505,4.648011989593506
1996-10-31,60.65582124472497,P,5.392261981964111,5.3922608375549315,5.398458766937256,5.440293645858764,5.362508058547974,5.18102460861206,4.6560048067569735
1996-11-01,60.69469156256482,P,5.423248767852783,5.40465669631958,5.398458766937256,5.4371947050094604,5.36684666633606,5.186325469017029,4.663862963914871
1996-11-04,60.77168866930001,P,5.516218185424805,5.429447937011719,5.407755708694458,5.440293765068054,5.371805114746094,5.192859926223755,4.672475562095642
1996-11-05,60.886010581289874,A,5.64017915725708,5.4728340148925785,5.4325474262237545,5.448041343688965,5.379242782592773,5.20093792438507,4.681563158035278
1996-11-06,61.14762239530608,A,5.805511474609375,5.5554839134216305,5.473872375488281,5.46405553817749,5.389987096786499,5.209453558921814,4.691332628726959
1996-11-07,61.50597490991462,A,5.963266372680664,5.669684791564942,5.530972814559936,5.48795747756958,5.404506216049194,5.219850678443908,4.702325258255005
1996-11-08,61.96495762349059,A,6.184131145477295,5.821861267089844,5.613258981704712,5.521353125572205,5.4234426307678225,5.23184859752655,4.714567009210587
1996-11-11,62.273749304801235,A,6.057925701141357,5.930202770233154,5.679825353622436,5.548438501358032,5.4398549365997315,5.242584462165833,4.726322538852692
1996-11-12,62.435066112183954,A,5.963266372680664,5.994820213317871,5.733827114105225,5.573889970779419,5.453754348754883,5.252981581687927,4.73745996594429
1996-11-13,62.43875990909203,A,5.900164604187012,6.013750839233398,5.784617376327515,5.5946368217468265,5.4670114326477055,5.263355503082275,4.747992296218872
1996-11-14,62.256511656603266,A,5.805511474609375,5.982199859619141,5.825942325592041,5.612200546264648,5.478995294570923,5.272782893180847,4.758015726804733
1996-11-15,61.91293840236862,A,5.837059497833252,5.912785530090332,5.867323398590088,5.632891082763672,5.4916101169586184,5.280398306846618,4.768196897506714
1996-11-18,61.75356155330743,A,5.963266372680664,5.893853664398193,5.912028217315674,5.659891963005066,5.506129236221313,5.290187578201294,4.778860622644425
1996-11-19,61.70461456663336,A,6.026371002197266,5.906474590301514,5.950647401809692,5.691597414016724,5.520051097869873,5.300607895851135,4.789839870929718
1996-11-20,61.70636733178165,A,6.026371002197266,5.931715869903565,5.972733354568481,5.723302865028382,5.533353128433228,5.311332125663757,4.800670657157898
1996-11-21,61.767233574892,A,5.994818210601807,5.969577217102051,5.9758885383605955,5.753430676460266,5.546643934249878,5.321740827560425,4.8113436794281
1996-11-22,61.874812662158575,A,6.057925701141357,6.013750457763672,5.963267993927002,5.788263487815857,5.561196889877319,5.3330845403671265,4.822332239151001
1996-11-25,61.961458297485386,A,6.184131145477295,6.057923412322998,5.9758885383605955,5.827856945991516,5.578893747329712,5.345386371612549,4.833951826095581
1996-11-26,61.994191884595296,A,6.152575969696045,6.083164405822754,5.994819498062133,5.864323306083679,5.5971990585327145,5.356764779090882,4.845562099218369
1996-11-27,62.039291664077346,A,6.152575969696045,6.10840539932251,6.020060634613037,5.902339005470276,5.614264812469482,5.368143186569214,4.856875445842743
1996-11-28,62.120738232875134,A,6.152575969696045,6.139956951141357,6.054767084121704,5.940354704856873,5.631950416564941,5.379521594047547,4.868040322065354
1996-11-29,62.10803710219446,A,6.057925701141357,6.139956951141357,6.076853704452515,5.972088551521301,5.6471231651306155,5.389649596214294,4.878731946945191
1996-12-02,61.963049350901905,A,6.026371002197266,6.108404922485351,6.083164167404175,5.997596192359924,5.662284669876098,5.399462051391602,4.8891173315048215
1996-12-03,61.82369428699585,A,6.026371002197266,6.083163928985596,6.083164167404175,6.016905784606934,5.6768263244628905,5.409882369041443,4.899502716064453
1996-12-04,61.70956089174211,A,6.089474678039551,6.070543670654297,6.089474534988403,6.031103944778442,5.69324990272522,5.421237635612488,4.910203619003296
1996-12-05,61.56039741656991,A,6.089474678039551,6.057923412322998,6.098940181732178,6.0374143600463865,5.709673480987549,5.4316811275482175,4.921052988767624
1996-12-06,61.497857321124,A,6.152575969696045,6.076853466033936,6.108405208587646,6.035836601257325,5.722400636672973,5.443667407035828,4.932069398164749
1996-12-09,61.52166567963537,A,6.184131145477295,6.108405494689942,6.108405208587646,6.042146873474121,5.735139093399048,5.456273174285888,4.943243583440781
1996-12-10,61.639485560209664,A,6.278783321380615,6.158887958526611,6.121025943756104,6.057922720909119,5.749770593643189,5.47073721408844,4.955039496421814
1996-12-11,61.73687074401997,A,6.278783321380615,6.196749687194824,6.133646678924561,6.076853656768799,5.765021896362304,5.486113014221192,4.966835409402847
1996-12-12,61.829483133244416,A,6.215681552886963,6.221991062164307,6.139957237243652,6.097362160682678,5.780250787734985,5.501161718368531,4.978167346715927
1996-12-13,61.96217850014023,A,6.310336589813232,6.253543186187744,6.16519832611084,6.121026015281677,5.796752967834473,5.516549162864685,4.9898240745067595
1996-12-16,62.03383194630742,A,6.278783321380615,6.272473621368408,6.1904395580291744,6.136801862716675,5.813243894577027,5.530709271430969,5.001323035955429
1996-12-17,61.99727022076061,A,6.278783321380615,6.272473621368408,6.21568078994751,6.1494224786758425,5.829115009307861,5.544261560440064,5.012970482110977
