Date,GRADE,GPS,SJM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-08-10,,,10.613561630249023,10.883501434326172,10.834420871734618,10.625831127166746,10.81478889465332,10.744235925674438,11.074913506507874
1995-08-11,58.6568344161665,B,10.613561630249023,10.809880828857422,10.84669132232666,10.616628646850584,10.796383838653565,10.746689949035645,11.071232514381409
1995-08-14,58.37451689295067,B,10.736255645751951,10.748529434204102,10.84669132232666,10.616628646850584,10.779205703735352,10.749757432937622,11.067858214378356
1995-08-15,58.08768998008595,B,10.552207946777344,10.65036849975586,10.822150993347169,10.631965875625609,10.758346614837647,10.752211380004884,11.064177203178406
1995-08-16,58.02500818203631,B,10.613561630249023,10.625829696655273,10.785340690612793,10.653438234329222,10.739941558837891,10.752211380004884,11.060496211051941
1995-08-17,58.07281985663867,B,10.67491340637207,10.638100051879883,10.760800743103028,10.674910736083984,10.725217514038086,10.749143867492675,11.05712197780609
1995-08-18,58.051548682508894,B,10.552207946777344,10.625829315185547,10.717855072021484,10.68411316871643,10.705585384368897,10.746076364517211,11.053134217262269
1995-08-21,58.071363226809666,B,10.67491340637207,10.61356086730957,10.681045150756836,10.708653116226195,10.698223400115968,10.739941396713256,11.049759984016418
1995-08-22,58.093986104260715,B,10.490857124328612,10.601290702819822,10.625829601287842,10.717855310440061,10.692088317871093,10.736260385513306,11.045772218704224
1995-08-23,58.100600021563416,B,10.552207946777344,10.589019966125488,10.60742483139038,10.720922851562499,10.682272224426269,10.733806352615357,11.0417844581604
1995-08-24,58.06729360553544,B,10.552207946777344,10.564478874206543,10.601289463043212,10.717855167388915,10.676137218475342,10.73257929801941,11.035956196784973
1995-08-25,58.14312438664018,B,10.552207946777344,10.564478874206543,10.595154094696046,10.720922708511353,10.671229152679443,10.730738821029663,11.030741424560548
1995-08-28,58.07098206703361,B,10.490857124328612,10.527667617797851,10.570614242553711,10.708652782440186,10.666321182250977,10.726444263458252,11.02491316795349
1995-08-29,57.947192213148185,B,10.184114456176758,10.46631908416748,10.533804893493652,10.67797794342041,10.654051246643066,10.722763328552245,11.018164668083191
1995-08-30,57.782560182176404,B,10.245463371276855,10.404970169067383,10.496995067596435,10.641167879104614,10.64055425643921,10.718468828201294,11.011416172981262
1995-08-31,57.65988667395559,B,10.30681324005127,10.355891227722168,10.460185050964355,10.61049289703369,10.62951135635376,10.716014881134033,11.004974427223205
1995-09-01,57.49746778323794,B,10.245463371276855,10.29454231262207,10.429510593414307,10.573682832717896,10.620922355651855,10.712947435379029,10.998532671928405
1995-09-04,57.40816682628739,B,10.245463371276855,10.245463562011718,10.386565589904786,10.53380537033081,10.612333354949952,10.709266452789306,10.992090916633606
1995-09-05,57.42105712330845,B,10.12275505065918,10.233191680908202,10.349755382537841,10.487792491912842,10.604971313476563,10.704358386993409,10.985342364311219
1995-09-06,57.530726512570844,B,10.245463371276855,10.233191680908202,10.319080924987793,10.463252878189087,10.600063438415527,10.702517948150636,10.979207353591919
1995-09-07,57.67606231342982,B,10.368159294128418,10.245460891723633,10.3006760597229,10.450982761383056,10.595155391693115,10.703131408691407,10.975219588279725
1995-09-08,57.8128940119953,B,10.368159294128418,10.270000076293945,10.282271194458009,10.438712644577027,10.585339412689208,10.701904430389405,10.97123182296753
1995-09-11,57.93158269142746,B,10.30681324005127,10.282270050048828,10.263866806030274,10.417240524291993,10.576750564575196,10.698223428726196,10.967244091033935
1995-09-12,58.146297216688716,B,10.368159294128418,10.331350898742675,10.28227128982544,10.408038091659545,10.569388637542724,10.696382942199707,10.96479009628296
1995-09-13,58.28620260759123,B,10.4295072555542,10.368159675598145,10.300675678253175,10.398835372924804,10.563253669738769,10.695769443511963,10.962642841339111
1995-09-14,58.27255964398611,C,10.368159294128418,10.368159675598145,10.306810283660889,10.383497667312621,10.549756603240967,10.693928956985474,10.959882073402405
1995-09-15,58.33765899292271,C,10.4295072555542,10.3804292678833,10.325214672088624,10.377362632751465,10.541167583465576,10.692701950073243,10.958041553497315
1995-09-18,58.4400029649535,C,10.4295072555542,10.404968070983887,10.343619060516357,10.365092325210572,10.53625946044922,10.69147494316101,10.955894298553467
1995-09-19,58.402878401986165,C,10.368159294128418,10.404968070983887,10.36815948486328,10.358957433700562,10.526443481445312,10.689634456634522,10.952213296890259
1995-09-20,58.31451053806023,C,10.368159294128418,10.39269847869873,10.380429077148438,10.349755001068115,10.517854442596436,10.68840747833252,10.945464792251586
1995-09-21,58.184920562219276,B,10.184114456176758,10.355889511108398,10.362024593353272,10.331350326538086,10.503130474090575,10.684726543426514,10.935648770332337
1995-09-22,57.96250071922875,B,10.12275505065918,10.294539070129394,10.337484169006348,10.309877681732178,10.489633350372314,10.678591537475587,10.926446228027343
1995-09-25,57.82236729346558,B,10.245463371276855,10.257730293273926,10.331349182128907,10.29760799407959,10.479817504882812,10.674910554885864,10.918777475357055
1995-09-26,57.79007628790779,B,10.30681324005127,10.245461082458496,10.32521457672119,10.303742933273316,10.481044502258301,10.671843070983886,10.910495223999023
1995-09-27,57.76226157083796,B,10.245463371276855,10.220921897888184,10.306810188293458,10.303742933273316,10.482271480560303,10.66938913345337,10.900679206848144
1995-09-28,57.82173331215816,B,10.12275505065918,10.208650016784668,10.282269763946534,10.29454002380371,10.47981731414795,10.666321611404419,10.890249648094176
1995-09-29,57.959725067327476,B,10.245463371276855,10.233191680908202,10.2638653755188,10.29454002380371,10.477363395690919,10.663254165649414,10.88012689590454
1995-10-02,57.976760875161524,B,10.184114456176758,10.220921897888184,10.239326095581054,10.291472578048706,10.477363395690919,10.659573230743408,10.869697399139405
1995-10-03,57.92001905516896,B,10.184114456176758,10.196382141113281,10.220921611785888,10.294540548324585,10.474909420013427,10.655278759002686,10.859881377220153
1995-10-04,57.888382198939546,B,10.184114456176758,10.184112358093262,10.202517127990722,10.29147310256958,10.46877456665039,10.650370769500732,10.850065355300904
1995-10-05,57.83106511390759,B,10.000060081481934,10.159573364257813,10.18411169052124,10.273068141937255,10.456504535675048,10.641168241500855,10.841783113479615
1995-10-06,57.84024908994823,B,10.245463371276855,10.159573364257813,10.196382522583008,10.266933345794678,10.451596660614014,10.6356467628479,10.834114360809327
1995-10-09,57.84771736404011,B,10.184114456176758,10.159573364257813,10.190247631072998,10.260798406600951,10.44055383682251,10.631352291107177,10.826138863563537
1995-10-10,57.82263132653228,B,10.184114456176758,10.159573364257813,10.177977752685546,10.251596164703368,10.4282839012146,10.623376789093017,10.818776893615723
1995-10-11,57.770771648674575,B,10.12275505065918,10.147301483154298,10.16570692062378,10.236258554458619,10.411105709075928,10.616014757156371,10.809881081581116
1995-10-12,57.82706057529776,B,10.12275505065918,10.171840476989747,10.16570692062378,10.223988342285157,10.395154552459717,10.608652725219727,10.80129204750061
1995-10-13,57.744542034965065,B,10.184114456176758,10.159570693969727,10.15957202911377,10.211718702316285,10.379203548431397,10.602517757415772,10.792703032493591
1995-10-16,57.68133276667396,B,10.12275505065918,10.147298812866211,10.153436088562012,10.196381092071533,10.360798397064208,10.59576919555664,10.784113998413085
1995-10-17,57.68214239170823,B,10.184114456176758,10.147298812866211,10.153436088562012,10.18717885017395,10.343620433807374,10.587180213928223,10.777365498542785
1995-10-18,57.7530084592046,B,10.184114456176758,10.159570693969727,10.153436088562012,10.177976608276367,10.33257761001587,10.578591232299805,10.770616998672486
1995-10-19,57.789813897353305,B,10.12275505065918,10.159570693969727,10.165705585479737,10.174908638000488,10.322761478424072,10.568775186538696,10.763868446350097
1995-10-20,57.798491112625555,B,10.12275505065918,10.147298812866211,10.153434753417969,10.174908638000488,10.312945346832276,10.55466459274292,10.75681314945221
1995-10-23,57.70009812066797,B,9.877359390258787,10.098219680786134,10.12275924682617,10.156503438949585,10.295767421722411,10.537486562728882,10.74853087425232
1995-10-24,57.70315546271783,B,10.184114456176758,10.098219680786134,10.122759246826172,10.15036849975586,10.288405551910401,10.523376083374023,10.741168904304505
1995-10-25,57.633193447108816,B,10.061412811279297,10.073679351806641,10.116625022888183,10.141165971755981,10.277362575531006,10.508652067184448,10.733193426132202
1995-10-26,57.575307447119876,B,10.061412811279297,10.061410903930664,10.110490798950195,10.138098859786988,10.26509256362915,10.495155038833618,10.725831418037414
1995-10-27,57.54080848655641,B,10.000060081481934,10.036871910095215,10.092085361480713,10.12582869529724,10.254049606323242,10.479817495346069,10.720003156661987
1995-10-30,57.64817830972783,B,9.938708305358888,10.049141693115235,10.073680686950684,10.113558387756347,10.239325504302979,10.468774452209473,10.71264111995697
1995-10-31,57.450753609641936,B,9.631958961486816,9.938710594177246,10.018465137481689,10.08595061302185,10.222147541046143,10.457117929458619,10.703745336532593
1995-11-01,57.2629586978583,B,9.570612907409668,9.84055061340332,9.957114982604981,10.055275535583496,10.202515640258788,10.44239393234253,10.693622589111328
