Date,GRADE,GPS,BDX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-05-15,49.59329781968153,A,12.95208740234375,12.69585018157959,12.53770112991333,12.698850393295288,12.933669052124024,13.01203444480896,11.640229158401489
1996-05-16,49.73209708721364,A,13.252364158630373,12.843987655639648,12.59775686264038,12.717868232727051,12.92125732421875,13.026170902252197,11.659386534690857
1996-05-17,49.99192806391513,A,13.452549934387209,13.052180862426757,12.691844177246095,12.74189052581787,12.92125732421875,13.040911788940429,11.680040669441222
1996-05-20,50.0811727112849,A,13.29240608215332,13.148269844055175,12.775922870635988,12.751899814605713,12.917253646850586,13.054051237106323,11.699993271827697
1996-05-21,50.19998594062067,A,13.332441329956056,13.25636978149414,12.88602523803711,12.76291003227234,12.91845485687256,13.066393146514892,11.720146050453186
1996-05-22,50.27968279604207,A,13.392497062683104,13.344451713562012,13.020150947570801,12.790936040878297,12.921257514953613,13.076340990066528,11.740896615982056
1996-05-23,50.33547618774612,A,13.572671890258787,13.408513259887695,13.126250457763671,12.833976554870606,12.92726333618164,13.089288473129272,11.762548055648804
1996-05-24,50.30987676589811,A,13.512613296508787,13.420525932312012,13.236353397369385,12.879018783569336,12.930866775512696,13.105228881835938,11.784196696281434
1996-05-27,50.34209848484983,A,13.512613296508787,13.464567375183105,13.30641860961914,12.927063798904419,12.935270919799805,13.119172859191895,11.806043653488159
1996-05-28,50.35292559513342,A,13.552647590637209,13.508608627319337,13.382489204406738,12.95909399986267,12.946881790161132,13.132519016265869,11.828487482070923
1996-05-29,50.36622024516751,A,13.632719993591309,13.556653213500976,13.450552463531494,12.994126796722412,12.962096042633057,13.148861932754517,11.851430850028992
1996-05-30,50.32451048185805,A,13.532626152038574,13.548644065856934,13.478578662872314,13.038167762756348,12.973706817626953,13.164403581619263,11.873972907066346
1996-05-31,50.30518024311737,A,13.612703323364258,13.568662071228028,13.49459400177002,13.093219089508057,12.979712390899659,13.18214343070984,11.897311997413635
1996-06-03,50.24245978101587,A,13.412520408630373,13.548643493652344,13.506605434417725,13.141264152526855,12.9821146774292,13.193489398956299,11.919650173187256
1996-06-04,50.18213998151099,A,13.432535171508787,13.52462100982666,13.516614818572998,13.201320028305053,12.984116554260254,13.20483588218689,11.942088422775269
1996-06-05,50.15441077807585,A,13.650134086608888,13.528103828430176,13.542378520965576,13.281264734268188,12.993273029327392,13.21696084022522,11.965218019485473
1996-06-06,50.114131146296394,A,13.549765586853027,13.531531715393067,13.540087890625,13.333169174194335,12.998820724487304,13.225087490081787,11.988242421150208
1996-06-07,50.05078919061615,A,13.529691696166992,13.514929389953613,13.54179573059082,13.389074563980103,13.007169818878173,13.2318155002594,12.010373110771178
1996-06-10,50.03933289539762,A,13.50961685180664,13.534348678588866,13.541496086120606,13.423957347869873,13.014717102050781,13.239141311645508,12.03240342617035
1996-06-11,49.995355047750046,A,13.4293212890625,13.533705902099609,13.529163455963134,13.455826330184937,13.020658473968506,13.24626317024231,12.053338112831115
1996-06-12,49.874282847763844,P,13.449402809143066,13.493559646606446,13.510831737518311,13.480692100524902,13.027001476287841,13.251389751434326,12.074807081222534
1996-06-13,49.80777326070072,P,13.449402809143066,13.473487091064452,13.50250940322876,13.490544033050536,13.032143325805665,13.25531852722168,12.096674146652221
1996-06-14,49.6856710910915,P,13.268726348876951,13.421294021606446,13.468111705780029,13.481352853775025,13.033671646118163,13.254845180511474,12.118234915733337
1996-06-17,49.536431646763056,P,13.088071823120115,13.336985015869141,13.435666847229005,13.471136140823365,13.035991001129151,13.249770355224609,12.138892412185669
1996-06-18,49.35086000253904,P,12.82711696624756,13.216544151306152,13.37512502670288,13.44586992263794,13.039096851348877,13.240888061523437,12.157847084999084
1996-06-19,49.157411951441766,P,12.766884803771973,13.080040550231933,13.286800098419189,13.414589309692383,13.043800735473633,13.230604801177979,12.175903463363648
1996-06-20,48.96662209883517,P,12.746816635131836,12.939523315429687,13.20650520324707,13.373296546936036,13.050505390167237,13.222317028045655,12.19296383857727
1996-06-21,48.85730530117171,P,12.78696060180664,12.843170166015625,13.132232093811036,13.337013912200927,13.054009227752685,13.214031400680541,12.210224933624268
1996-06-24,48.74348837234414,P,12.666522979736328,12.758860397338868,13.047922706604004,13.294709396362304,13.051901073455811,13.20094783782959,12.226883840560912
1996-06-25,48.786032675192814,P,12.907402992248535,12.774917602539062,12.995730876922607,13.262447166442872,13.05541160583496,13.192069759368897,12.245244760513305
1996-06-26,48.826062827217065,P,12.78696060180664,12.778932762145995,12.929486656188965,13.220159196853638,13.057714328765869,13.181987257003785,12.26200828075409
1996-06-27,48.87153168856198,P,12.86726188659668,12.803021812438965,12.871272563934326,13.186890983581543,13.0576194190979,13.168715076446533,12.279173307418823
1996-06-28,48.90965218493981,P,12.887334823608398,12.823096656799317,12.83313341140747,13.15062255859375,13.055924034118652,13.159037466049194,12.295244498252869
1996-07-01,48.994454316423536,B,12.86726188659668,12.863244438171387,12.811052417755127,13.123359632492065,13.051424865722657,13.14836067199707,12.310717730522155
1996-07-02,49.00813568735547,B,13.007773399353027,12.883318519592285,12.829118061065675,13.102121543884277,13.049335594177245,13.137092475891114,12.32649543762207
1996-07-03,49.04357630261561,B,12.887334823608398,12.903393363952636,12.841163063049317,13.063981580734254,13.050442752838135,13.127414865493774,12.340874819755554
1996-07-04,49.07545863549802,B,12.887334823608398,12.90740795135498,12.855214881896973,13.030860042572021,13.05395221710205,13.117737255096436,12.354955654144288
1996-07-05,49.035335244867476,C,12.626379013061523,12.855216789245606,12.83915672302246,12.985694408416748,13.054244422912598,13.106647958755493,12.368030257225037
1996-07-08,48.91810177824942,B,12.3654146194458,12.75484733581543,12.809045886993408,12.928484296798706,13.05051845550537,13.092949018478393,12.378307304382325
1996-07-09,48.75093826929919,B,12.30519199371338,12.6143310546875,12.748824787139892,12.87227783203125,13.038381423950195,13.082441082000733,12.389278397560119
1996-07-10,48.569531565870356,B,12.124528884887695,12.46176986694336,12.682581615447997,12.806034135818482,13.02223072052002,13.070126514434815,12.400241837501525
1996-07-11,48.30927938044122,B,11.86357307434082,12.257017517089844,12.582212734222413,12.72674264907837,13.00646604537964,13.051808423995972,12.409601936340332
1996-07-12,48.162952751633725,B,11.984014511108398,12.12854461669922,12.491880702972413,12.662507057189941,12.995912799835205,13.034894342422485,12.418370027542114
1996-07-15,48.06369534340627,B,11.763206481933594,12.008102989196777,12.381475162506103,12.596263790130616,12.982144546508788,13.01736933708191,12.426730709075928
1996-07-16,47.939343816365884,B,11.48216724395752,11.843498039245606,12.228914546966553,12.529016304016114,12.967159538269042,12.998431463241577,12.434084253311157
1996-07-17,47.986245923573996,B,11.903719902038574,11.799336242675782,12.130553054809571,12.485858058929443,12.964209136962891,12.985306339263916,12.443645086288452
1996-07-18,48.23695463460367,B,12.385485649108888,11.903718757629395,12.08036813735962,12.467791509628295,12.961685314178467,12.978196668624879,12.454520053863526
1996-07-19,48.397528390895445,B,12.28511905670166,11.963939666748047,12.046242141723635,12.442699432373047,12.959156017303467,12.966090459823608,12.464196548461913
1996-07-22,48.511569836955175,B,11.963939666748049,12.004086303710938,12.006094646453858,12.407570266723633,12.942195587158203,12.949374980926514,12.472565703392029
1996-07-23,48.61756443030033,B,11.662834167480469,12.040219688415528,11.941858863830566,12.34534182548523,12.919613437652588,12.931245574951172,12.479230318069458
1996-07-24,48.573036670350234,B,11.702980995178224,12.00007190704346,11.899704074859619,12.291142845153809,12.894631309509277,12.91415018081665,12.485996122360229
1996-07-25,48.42779127551401,B,12.004088401794434,11.923792457580568,11.91375560760498,12.247984170913696,12.869665794372558,12.895461559295654,12.493570885658265
1996-07-26,48.33478701813822,B,12.024161338806152,11.871600914001466,11.917770290374756,12.204825496673584,12.841098022460937,12.881177673339844,12.501445016860963
1996-07-29,48.340982925991845,B,12.004088401794434,11.879630661010742,11.94185848236084,12.161666822433471,12.81533166885376,12.866292657852172,12.509218783378602
1996-07-30,48.45397482603997,B,12.044236183166504,11.95591106414795,11.998065376281739,12.113489961624145,12.789567565917968,12.854011211395264,12.517093796730041
1996-07-31,48.535999686309,C,11.984014511108398,12.012117767333985,12.006094837188721,12.068323945999145,12.761397914886475,12.841327714920045,12.524568190574646
1996-08-01,48.6729924666385,C,12.485858917236328,12.108471870422363,12.016132164001466,12.048250150680541,12.739661655426026,12.833462495803833,12.53504937171936
1996-08-02,48.9198987834588,C,12.907402992248535,12.28512020111084,12.078360557556152,12.062301349639892,12.72755744934082,12.829212112426758,12.547837285995483
1996-08-05,49.16323192055764,C,12.907402992248535,12.46578311920166,12.172706890106202,12.08940076828003,12.715453243255615,12.82536208152771,12.560525689125061
1996-08-06,49.454456139682456,C,13.16836166381836,12.69060821533203,12.323259639739991,12.132559251785278,12.707767524719237,12.827324657440185,12.574618396759034
1996-08-07,49.82427515745743,C,13.308876991271973,12.955580711364746,12.483849239349365,12.191776657104493,12.701290664672852,12.831693353652954,12.588418521881103
1996-08-08,50.08228714329923,A,13.32895565032959,13.124200057983398,12.61633596420288,12.265045785903931,12.697217254638671,12.835462036132812,12.602916159629821
1996-08-09,50.16611469276836,A,13.32895565032959,13.208510589599609,12.746815395355224,12.332292842864991,12.691542301177979,12.835627346038818,12.617513313293458
1996-08-12,50.28424180072625,A,13.50961685180664,13.32895336151123,12.897368240356446,12.419613361358643,12.693484230041504,12.837799453735352,12.633013772964478
1996-08-13,50.27484117088111,A,13.4293212890625,13.38114528656006,13.035876750946045,12.516971063613891,12.693419952392578,12.838768253326416,12.648013238906861
1996-08-14,50.19439142918217,A,13.409250259399414,13.401219940185547,13.178400325775147,12.592247581481933,12.688602275848389,12.84093765258789,12.662713322639465
1996-08-15,50.09548635164686,A,13.409250259399414,13.417278861999511,13.270739459991455,12.64343581199646,12.685791969299316,12.842306346893311,12.676915798187256
1996-08-16,50.042814436273794,A,13.449402809143066,13.441368293762206,13.324939441680907,12.70164999961853,12.684186191558839,12.845678005218506,12.691119980812072
1996-08-19,49.95574076958845,A,13.56983757019043,13.453412437438965,13.391182899475098,12.78194489479065,12.685390605926514,12.850053853988648,12.705627827644348
1996-08-20,49.90573708169685,A,13.56983757019043,13.481515693664551,13.431330490112305,12.877295064926148,12.688200931549073,12.85442970275879,12.719936599731446
1996-08-21,49.8370025448426,A,13.409250259399414,13.481515693664551,13.441367816925048,12.962608528137206,12.6873978805542,12.85719967842102,12.733542008399963
1996-08-22,49.82210733100874,A,13.48953914642334,13.497573471069336,13.457426166534423,13.036881065368652,12.688200607299805,12.860171966552734,12.74725028514862
1996-08-23,49.778961670908295,A,13.369098663330078,13.481512641906738,13.461440467834473,13.10412793159485,12.690208053588867,12.861939849853515,12.759958276748657
1996-08-26,49.700679019203186,A,13.369098663330078,13.441364860534668,13.447388648986816,13.172378444671631,12.695828590393067,12.865909795761109,12.772268214225768
1996-08-27,49.62804590185787,A,13.32895565032959,13.3931884765625,13.437352085113526,13.236614418029784,12.705865364074707,12.872481107711792,12.784078884124757
1996-08-28,49.63928619121166,P,13.369098663330078,13.385158157348632,13.433336925506591,13.30586862564087,12.71790964126587,12.88085518836975,12.796488313674926
1996-08-29,49.60576936261507,P,13.288805961608888,13.345011520385743,13.421292495727538,13.346015977859498,12.72874942779541,12.889627408981323,12.808496279716492
1996-08-30,49.54327082826243,P,13.128218650817873,13.2968355178833,13.38917407989502,13.357056760787964,12.735574588775634,12.89479190826416,12.8197013092041
1996-09-02,49.4775140907365,P,13.128218650817873,13.24865951538086,13.345012187957764,13.36809754371643,12.744808502197266,12.898354787826538,12.830806846618652
1996-09-03,49.37047481192985,P,13.04792022705078,13.192452430725098,13.292820453643799,13.362075471878052,12.74761884689331,12.901515226364136,12.842008481025696
1996-09-04,49.292274885171906,P,13.288805961608888,13.17639389038086,13.280776023864746,13.361071920394897,12.757655754089356,12.907685041427612,12.853419337272644
1996-09-05,49.22011763621941,P,13.205072402954102,13.159647178649902,13.252329349517822,13.354877758026124,12.764411964416503,12.911015691757202,12.863913946151733
1996-09-06,49.266555523098695,P,13.366104125976562,13.207224273681641,13.25202989578247,13.356735181808471,12.773987350463868,12.91495569229126,12.87571129322052
1996-09-09,49.431554442080056,A,13.849212646484377,13.351423072814942,13.3000412940979,13.373714971542359,12.793626365661622,12.92252561569214,12.889028577804565
1996-09-10,49.64007390168886,A,13.88947296142578,13.51973361968994,13.35609302520752,13.396722555160522,12.811260356903077,12.930297975540162,12.901949996948241
1996-09-11,49.78779316846653,A,13.96999168395996,13.655970764160156,13.416182327270509,13.42475962638855,12.832913494110107,12.941678123474121,12.912885618209838
1996-09-12,49.977604851205655,A,13.929729461669922,13.800902175903321,13.480274677276611,13.450783586502075,12.853761386871337,12.953856801986694,12.924217038154602
1996-09-13,50.18231353415033,A,14.17129135131836,13.96193962097168,13.58458194732666,13.48687801361084,12.884659633636474,12.969452028274537,12.937054815292358
1996-09-16,50.25184065473899,A,14.211548805236816,14.034406852722167,13.692914962768555,13.51896357536316,12.921582317352295,12.986050386428833,12.948601126670837
1996-09-17,50.20224360488442,A,13.849212646484377,14.026354789733887,13.773044204711914,13.532932329177857,12.952462730407715,12.995422077178954,12.957838172912597
1996-09-18,50.151726093203685,A,13.88947296142578,14.01025104522705,13.833110904693603,13.556943464279176,12.987761611938476,13.004996166229247,12.966977949142455
1996-09-19,50.13013451519262,A,13.929729461669922,14.01025104522705,13.905576610565186,13.578952980041503,13.029084739685059,13.017775392532348,12.976834096908568
1996-09-20,50.05009559413708,A,14.050507545471191,13.986094284057618,13.97401695251465,13.61302342414856,13.070414600372315,13.03316370010376,12.987693419456482
1996-09-23,49.96095273367498,A,13.96999168395996,13.937782859802246,13.986094856262207,13.643068075180054,13.114550304412841,13.048347425460815,12.999048538208008
1996-09-24,49.9799214425123,A,13.8089599609375,13.929732322692871,13.978043556213379,13.66706829071045,13.161086158752441,13.064122848510742,13.009897937774658
1996-09-25,49.97011835389617,A,13.72844123840332,13.897525978088378,13.953888511657714,13.68503541946411,13.197580585479736,13.080894861221314,13.021842045783997
1996-09-26,49.94370210923713,A,13.929729461669922,13.897525978088378,13.953888511657714,13.717081594467164,13.228465461730957,13.095075387954711,13.034393358230592
1996-09-27,49.946109496363114,P,14.17129135131836,13.921682739257813,13.953888511657714,13.769235229492187,13.266188907623292,13.11267246246338,13.046355690956116
1996-09-30,50.00341097953475,A,14.251815795898438,13.978047561645507,13.957915210723877,13.825415086746215,13.311946430206298,13.12707100868225,13.058720645904542
1996-10-01,50.00747570707492,A,13.88947296142578,13.994150161743164,13.961941242218018,13.867492723464967,13.356479206085204,13.138046321868897,13.068974418640137
1996-10-02,50.09187626403057,A,14.131033897399902,14.074668693542481,13.98609733581543,13.909604120254517,13.405040264129639,13.149835786819459,13.080935115814208
1996-10-03,50.140755989810124,A,14.211548805236816,14.131032562255859,14.01427927017212,13.959927940368653,13.449189472198487,13.159427633285523,13.09279926776886
1996-10-04,50.08385663422161,A,14.131033897399902,14.122981071472168,14.02233190536499,13.99817442893982,13.49132692337036,13.16621247291565,13.10356213092804
1996-10-07,50.03564519048089,A,14.292068481445312,14.131031608581543,14.054539585113526,14.020317220687867,13.537086524963378,13.17620909690857,13.115130167007447
1996-10-08,50.075310563698714,A,14.332326889038086,14.219602394104005,14.106876277923584,14.04245991706848,13.58284833908081,13.18620795249939,13.12630054950714
1996-10-09,49.984835307756946,A,14.131033897399902,14.219602394104005,14.147135543823243,14.050512027740478,13.62578872680664,13.193593320846558,13.134967155456543
1996-10-10,49.87599242569063,A,14.131033897399902,14.20349941253662,14.16726598739624,14.060577249526977,13.658692226409912,13.199176940917969,13.14423270702362
1996-10-11,49.85438019660355,A,14.292068481445312,14.235706329345703,14.179343700408936,14.066616106033326,13.686385536193848,13.206971492767334,13.156100187301636
1996-10-14,49.801816676173765,A,14.372586250305176,14.251809883117676,14.191420745849609,14.074667978286744,13.71568920135498,13.215571222305298,13.167372040748596
1996-10-15,49.731043949936186,A,14.372586250305176,14.259861755371094,14.23973207473755,14.100836658477784,13.739773693084716,13.223770608901978,13.178144812583923
1996-10-16,49.694032108132824,A,14.211548805236816,14.275964736938477,14.24778356552124,14.116940450668334,13.757827129364014,13.229558897018432,13.189210414886475
1996-10-17,49.72011854858113,A,14.332326889038086,14.316223335266113,14.259861373901368,14.137070322036744,13.777894554138184,13.237555904388428,13.200979743003845
1996-10-18,49.75348309884004,A,14.493356704711914,14.356480979919434,14.296093654632568,14.159212779998779,13.80118257522583,13.246362438201905,13.214252934455871
1996-10-21,49.734108352035484,A,14.372586250305176,14.356480979919434,14.304145431518554,14.17934250831604,13.8184419631958,13.255963096618652,13.224726247787476
1996-10-22,49.68145574014732,A,14.292068481445312,14.34037742614746,14.300119590759277,14.203497934341431,13.835696907043458,13.264558429718017,13.234697155952453
1996-10-23,49.61208380725383,A,14.010260581970217,14.300119781494141,14.288042259216308,14.217588901519775,13.847717113494873,13.268159694671631,13.242560267448425
1996-10-24,49.51287953589236,A,14.090774536132812,14.251809310913085,14.284016323089599,14.22564115524292,13.861347599029541,13.27356978416443,13.249328637123108
1996-10-25,49.33786491422154,P,14.050507545471191,14.163239479064941,14.259860229492187,14.219601964950561,13.873369693756104,13.27877794265747,13.255296721458436
1996-10-28,49.15495160843752,P,13.8089599609375,14.050514221191406,14.20349760055542,14.197459173202514,13.878152141571045,13.281771373748779,13.260456342697143
1996-10-29,49.05377740457285,P,13.96999168395996,13.986098861694336,14.163238143920898,14.201485109329223,13.886155223846435,13.287178077697753,13.266720623970032
1996-10-30,48.92418085983807,P,13.567401885986328,13.897527122497559,14.09882345199585,14.173303508758545,13.889318256378173,13.288358068466186,13.269873909950256
1996-10-31,48.88909471747778,P,14.010260581970217,13.88142433166504,14.066616821289063,14.163239097595214,13.899732685089111,13.293966646194457,13.274642586708069
1996-11-01,48.86572283878238,P,13.88947296142578,13.849217414855957,14.00622844696045,14.151161050796508,13.910140171051026,13.300174112319946,13.27750964641571
1996-11-04,48.96165082259801,P,14.050507545471191,13.897526931762695,13.97402057647705,14.139083003997802,13.923768348693848,13.309798469543457,13.279784412384034
1996-11-05,49.02191063191043,P,14.17129135131836,13.937786865234376,13.961942863464355,14.131031227111816,13.940615062713624,13.323240213394165,13.282064137458802
1996-11-06,49.20887178943681,P,14.131033897399902,14.05051326751709,13.974020195007324,14.131031227111816,13.95585376739502,13.336881704330445,13.283743252754212
1996-11-07,49.28820892634841,P,14.17129135131836,14.082719421386718,13.982071876525879,14.133044099807739,13.97350347518921,13.35112645149231,13.286721739768982
1996-11-08,49.34336712558953,P,13.929729461669922,14.090770721435547,13.969994068145752,14.11492714881897,13.98953369140625,13.362554140090943,13.288292770385743
1996-11-11,49.3131593427214,P,13.849212646484377,14.050511741638184,13.97401933670044,14.08875846862793,14.00395357131958,13.374381036758423,13.287664437294007
1996-11-12,49.07799211928597,P,13.245328903198242,13.86531925201416,13.901553058624268,14.032395601272583,14.00790174484253,13.37776029586792,13.284915027618409
1996-11-13,48.737480991784736,P,12.882991790771484,13.615710830688476,13.833112049102784,13.965967750549316,13.99978546142578,13.378720607757568,13.280353932380676
1996-11-14,48.44017875069935,P,13.164807319641112,13.414414024353027,13.748566722869873,13.907591772079467,13.99898015975952,13.381696062088013,13.275205569267273
1996-11-15,48.14709636904707,B,12.882991790771484,13.20506649017334,13.647918605804444,13.827073526382446,13.98931791305542,13.381652631759643,13.270345048904419
1996-11-18,47.898197819403784,B,13.003771781921388,13.035978317260742,13.543245029449462,13.758632802963257,13.97240909576416,13.38301773071289,13.26568920135498
1996-11-19,47.81744179441022,B,12.882991790771484,12.963510894775391,13.414415073394775,13.688178968429565,13.952279472351075,13.381769914627075,13.259431195259094
1996-11-20,47.81002710922118,B,12.72195529937744,12.931303596496582,13.273507213592529,13.623763704299927,13.927318744659424,13.380116119384766,13.25376549243927
1996-11-21,47.718633234890326,B,12.60117244720459,12.818576622009278,13.116495323181152,13.549283599853515,13.900747604370117,13.377254495620727,13.247495875358581
1996-11-22,47.70777779427781,B,12.560911178588867,12.754160499572754,12.979613494873046,13.474803781509399,13.868540000915527,13.376599817276,13.241623888015747
1996-11-25,47.79988495668303,B,12.96351146697998,12.746108436584473,12.891043376922607,13.432531356811523,13.843579254150391,13.382580785751342,13.237764902114868
1996-11-26,48.02181973909586,B,13.205072402954102,12.810524559020996,12.887017726898193,13.39428539276123,13.830696449279785,13.39157958984375,13.23701033592224
1996-11-27,48.372538083089374,B,13.527146339416504,12.971562767028809,12.951433181762695,13.39227261543274,13.8234499168396,13.405605764389039,13.237866139411926
1996-11-28,48.751489859597996,B,13.527146339416504,13.15675754547119,12.987667083740234,13.368116903305054,13.81539825439453,13.422241497039796,13.237024960517884
1996-11-29,49.11665758752025,C,13.527146339416504,13.350004577636719,13.052082538604736,13.35000057220459,13.804931030273437,13.437672815322877,13.23628357887268
1996-12-02,49.370553712094456,C,13.64792251586914,13.486886787414551,13.116497611999511,13.329871320724488,13.798489646911621,13.456519975662232,13.23694465637207
1996-12-03,49.47496933658517,A,13.527146339416504,13.551301574707031,13.180913066864013,13.297664070129395,13.7928533744812,13.476969766616822,13.2377006149292
1996-12-04,49.41454675887484,A,13.486884117126465,13.543249130249023,13.257405948638915,13.265456581115723,13.788022232055663,13.4928014087677,13.239053874015807
1996-12-05,49.40699496461938,A,13.64792251586914,13.56740436553955,13.362080955505371,13.239288139343262,13.782386093139648,13.505425777435303,13.24181122303009
1996-12-06,49.31640011028811,A,13.406370162963867,13.543249130249023,13.44662685394287,13.213120174407958,13.76708766937256,13.516638288497925,13.241364374160767
1996-12-09,49.259475920462684,A,13.64792251586914,13.543249130249023,13.515067958831787,13.203055667877198,13.755009803771973,13.533478116989135,13.241426548957826
1996-12-10,49.295606467740356,A,13.72844123840332,13.583508110046386,13.567404842376709,13.227211284637452,13.751789169311524,13.554134187698365,13.242689881324768
1996-12-11,49.35348910971789,A,13.72844123840332,13.631819534301759,13.587534332275391,13.269483757019042,13.743737316131591,13.574388790130616,13.244269485473632
1996-12-12,49.346048545728046,A,13.770437240600586,13.656322479248047,13.6118634223938,13.299765253067017,13.734915084838867,13.592052278518677,13.243756918907165
1996-12-13,49.44902447537428,A,13.770437240600586,13.729135894775391,13.636192512512206,13.344137525558471,13.727703151702881,13.609515037536621,13.245346355438233
1996-12-16,49.38336783991465,A,13.406993865966797,13.680950164794922,13.612099647521973,13.364298629760743,13.71000165939331,13.623544092178344,13.244918375015258
1996-12-17,49.302592685837794,A,13.56852912902832,13.648967742919922,13.616237926483155,13.398575496673583,13.694725704193115,13.638787021636963,13.246399116516113
1996-12-18,49.310703331233235,A,13.81081771850586,13.66544303894043,13.648631286621093,13.453018617630004,13.688321380615234,13.657055053710938,13.249191384315491
1996-12-19,49.373798263720495,A,13.972344398498535,13.70582447052002,13.681073474884034,13.521577215194702,13.685147590637207,13.67191990852356,13.252691202163696
1996-12-20,49.41830091835283,A,14.09348964691162,13.770434951782226,13.749785423278809,13.59820613861084,13.681176013946533,13.68378077507019,13.256496443748475
1996-12-23,49.60671470449318,A,14.17426300048828,13.923888778686523,13.802419471740723,13.658743715286255,13.677209548950195,13.696449375152588,13.260905728340148
1996-12-24,49.72981259139454,A,14.214640617370604,14.05311107635498,13.851039409637451,13.70922212600708,13.674050636291504,13.706912164688111,13.267118411064148
1996-12-25,49.74665516126032,A,14.214640617370604,14.133875656127927,13.899659347534179,13.743596839904786,13.67411247253418,13.715969800949097,13.273831577301026
1996-12-26,49.747879449930714,A,14.295406341552734,14.198488044738767,13.952156257629394,13.782009840011597,13.673374061584473,13.725634307861329,13.28054817199707
1996-12-27,49.70071387692264,A,14.295406341552734,14.23887138366699,14.004653167724609,13.820422840118407,13.66941505432129,13.735298814773559,13.285463080406188
1996-12-30,49.63451129192911,A,14.255026817321776,14.25502414703369,14.089456462860108,13.85077805519104,13.667063865661621,13.742752914428712,13.290276184082032
1996-12-31,49.51618684772651,A,14.012733459472656,14.2146427154541,14.13387689590454,13.875057411193847,13.661477165222168,13.748587036132813,13.293677644729614
1997-01-01,49.426127839853656,A,14.012733459472656,14.174261283874511,14.15406847000122,13.901349878311157,13.661526622772216,13.754621868133546,13.297779760360719
1997-01-02,49.30999236460068,A,14.012733459472656,14.117726707458496,14.158107376098632,13.919590425491332,13.659965801239014,13.760656700134277,13.301481523513793
1997-01-03,49.320759311260865,A,14.376180648803713,14.133881568908691,14.186376476287842,13.968080949783324,13.666479263305664,13.769924478530884,13.307801241874694
1997-01-06,49.274030281078204,A,14.17426300048828,14.117728805541992,14.186376476287842,13.994397974014282,13.673785324096679,13.775968732833862,13.313011293411256
1997-01-07,49.39352436008446,A,14.537700653076172,14.222722244262695,14.218682479858398,14.034860944747924,13.685139503479004,13.78564736366272,13.320038533210754
1997-01-08,49.56073575176098,A,14.65885066986084,14.351945686340333,14.263103485107422,14.0813814163208,13.706968479156494,13.798143367767334,13.327671523094176
1997-01-09,49.728255665157185,A,14.65885066986084,14.481169128417969,14.299447917938233,14.125802087783814,13.719940280914306,13.809836483001709,13.335004224777222
1997-01-10,49.798241321596144,A,14.739618301391602,14.553856658935548,14.34386911392212,14.174261140823365,13.736943187713623,13.823541679382323,13.34274076461792
1997-01-13,49.991725045678834,A,14.86076545715332,14.691157150268555,14.404442977905273,14.246949720382691,13.753148345947265,13.838458347320557,13.352184071540833
1997-01-14,50.08423569143459,A,14.90115451812744,14.763847923278808,14.493285083770752,14.313580989837646,13.767745609283446,13.854180335998535,13.363330721855164
1997-01-15,50.11302449282214,A,14.90115451812744,14.81230869293213,14.58212718963623,14.368097829818726,13.783148021697999,13.869500894546508,13.37517804145813
1997-01-16,50.208228072390135,A,15.062678337097168,14.893074226379394,14.687121677398682,14.422614526748657,13.800975761413575,13.887239618301392,13.388433513641358
1997-01-17,50.2450101803095,A,14.941530227661133,14.9334566116333,14.743656635284424,14.465016555786132,13.8212117767334,13.905372734069823,13.400082321166993
1997-01-20,50.23701954538049,A,15.022290229797363,14.96576156616211,14.828459358215332,14.507417917251587,13.844673328399658,13.92431344985962,13.41133411884308
1997-01-21,50.30292265696814,A,15.304974555969238,15.046525573730468,14.905186748504638,14.561934614181519,13.885866241455078,13.946883993148804,13.424199609756469
1997-01-22,50.4750410324119,A,15.66840648651123,15.199975967407227,15.006142330169677,14.63462290763855,13.941574535369874,13.970679998397827,13.43918251991272
1997-01-23,50.66354725939643,A,15.99147605895996,15.385735511779785,15.13940486907959,14.719426393508911,13.99810791015625,13.998544034957886,13.454779863357544
1997-01-24,50.90992143168572,A,15.99147605895996,15.59572467803955,15.264590644836426,14.804229879379273,14.06027759552002,14.02479775428772,13.46987672328949
1997-01-27,51.11286182011552,A,16.0318546295166,15.797637557983398,15.381699562072754,14.893071269989013,14.120839252471924,14.046624174118042,13.48457489490509
1997-01-28,51.12684666476574,A,15.628028869628906,15.862248420715332,15.454386997222901,14.973836040496826,14.175739994049072,14.064009733200074,13.497153854370117
1997-01-29,51.07626769483384,A,15.789554595947266,15.886478042602539,15.543227005004884,15.062677097320556,14.23709197998047,14.082205362319947,13.511941742897033
1997-01-30,50.957030676556826,A,15.829946517944336,15.854172134399414,15.619953823089599,15.15353775024414,14.301667461395263,14.10120753288269,13.527532167434693
1997-01-31,50.84307371647764,A,15.910706520080566,15.838018226623536,15.716871452331542,15.230264043807983,14.368663368225098,14.118601684570313,13.544026856422425
1997-02-03,50.721259970937645,A,15.829946517944336,15.797636604309082,15.79763708114624,15.313048219680786,14.425992069244385,14.134785661697387,13.560418024063111
1997-02-04,50.728322135110744,A,15.910706520080566,15.854172134399414,15.858210277557372,15.381698513031006,14.480104751586914,14.15540060043335,13.575411338806152
1997-02-05,50.62767761404745,A,15.789554595947266,15.854172134399414,15.870325088500977,15.438233709335327,14.52535291671753,14.174401416778565,13.589698791503906
