Date,GRADE,GPS,AMT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-07-22,60.48277925551653,P,181.3294677734375,182.28922119140623,183.41298828125,182.6418769836426,181.8670211791992,174.64644470214844,158.18147682189942
2019-07-23,59.75905764445138,P,181.417236328125,181.8488342285156,183.01734466552733,182.46598739624022,182.03512451171875,174.88631240844725,158.4586448287964
2019-07-24,59.05870754168277,P,179.65394592285156,181.1558044433594,182.4260711669922,182.42168502807618,182.12603393554687,175.10341751098633,158.72271602630616
2019-07-25,58.43014693745385,P,180.20664978027344,180.58734741210938,182.0892105102539,182.40282669067383,182.2009197998047,175.32518005371094,158.9890749359131
2019-07-26,58.368408339930646,P,179.4784698486328,180.41715393066406,181.70409393310547,182.4089668273926,182.2540789794922,175.54087799072266,159.23726554870606
2019-07-29,58.38940245804244,P,180.3381805419922,180.218896484375,181.25405883789062,182.55239639282226,182.39745697021485,175.73430587768556,159.4936459350586
2019-07-30,58.87868180628459,P,183.0401611328125,180.5434814453125,181.19615783691407,182.68486404418945,182.59627166748047,175.9496237182617,159.75661849975586
2019-07-31,60.09655752030363,A,185.64561462402344,181.74181518554687,181.4488098144531,182.74846572875975,182.80352172851562,176.17812744140625,160.02777542114256
2019-08-01,60.99101962695573,A,185.4614105224609,182.7927673339844,181.69005737304687,182.80285720825196,182.96778015136718,176.39835479736328,160.29135314941405
2019-08-02,62.85029700277922,A,189.02310180664065,184.70169372558593,182.559423828125,183.08489913940429,183.201875,176.64550415039062,160.5896015930176
2019-08-05,64.13832608788856,A,187.64578247070312,186.16321411132813,183.19105529785156,183.3020217895508,183.40842346191405,176.87957595825196,160.86708442687987
2019-08-06,65.10027188886778,A,190.32144165039065,187.61947021484374,184.08147583007812,183.54941024780274,183.6763461303711,177.13153533935548,161.1227939605713
2019-08-07,65.69697727420963,A,190.7424774169922,188.6388427734375,185.1903289794922,183.80820007324218,183.97749603271484,177.37353286743163,161.40283256530762
2019-08-08,67.06156712100677,A,193.8918914794922,190.32493896484374,186.55885314941406,184.32403182983398,184.2794418334961,177.6194610595703,161.7106812286377
2019-08-09,67.43839462299637,A,194.95330810546875,191.51098022460937,188.10633697509766,184.90521545410155,184.53133911132812,177.88522033691407,162.02798782348634
2019-08-12,68.13535191703657,A,194.94454956054688,192.97073364257812,189.5669738769531,185.41051635742187,184.77397735595704,178.133154296875,162.3295122528076
2019-08-13,68.27113757656439,A,193.96206665039065,193.69885864257816,190.65916442871094,185.9276611328125,185.0193276977539,178.37682861328125,162.62413543701172
2019-08-14,67.7157007002639,A,192.01451110839844,193.95326538085936,191.29605407714843,186.37243194580077,185.14257080078124,178.60937423706054,162.90560508728026
2019-08-15,67.25267811696484,A,196.68153381347656,194.51119384765624,192.41806640625,187.05406188964844,185.36037719726562,178.88128662109375,163.19998977661132
2019-08-16,66.39326587031604,A,195.5673828125,194.6340087890625,193.07249450683594,187.81595916748046,185.56009307861328,179.12353698730467,163.48543128967285
2019-08-19,66.20949967118995,A,197.55001831054688,195.1551025390625,194.06291809082032,188.62698669433593,185.84505767822264,179.42517532348631,163.77693794250487
2019-08-20,66.41952085254194,A,197.87461853027344,195.93761291503907,194.8182357788086,189.44985580444336,186.15188720703125,179.70736602783202,164.06885681152343
2019-08-21,67.65317671544892,A,199.47119140625,197.42894897460937,195.69110717773438,190.4407180786133,186.44644958496093,180.01273971557617,164.35967880249024
2019-08-22,68.04169746699851,A,200.4625701904297,198.18515625,196.34817504882812,191.4535140991211,186.80434051513672,180.33880859375,164.66099197387695
2019-08-23,68.41206241692267,A,198.76063537597656,198.8238067626953,196.7289077758789,192.4176223754883,187.08940887451172,180.6242951965332,164.94579681396485
2019-08-26,68.58543912102438,A,201.83106994628903,199.68001708984374,197.4175598144531,193.4922668457031,187.3859228515625,180.9364862060547,165.2362255859375
2019-08-27,68.74187369878172,A,201.58541870117188,200.42217712402345,198.17989501953124,194.4195297241211,187.65611907958984,181.24187301635743,165.549595413208
2019-08-28,68.4029504611914,A,201.89247131347656,200.90643310546875,199.16769104003907,195.23187255859375,187.90122650146483,181.54334259033203,165.86592742919922
2019-08-29,67.97635853634763,A,202.12936401367188,201.2397918701172,199.71247406005858,196.0652702331543,188.1273843383789,181.84691940307619,166.1834439086914
2019-08-30,68.01275342473696,A,201.93634033203125,201.87493286132812,200.34936981201173,196.71093215942383,188.39073883056642,182.13712295532227,166.49964912414552
2019-09-02,67.47461466237763,A,201.93634033203125,201.89598693847657,200.78800201416016,197.42546005249022,188.66514587402344,182.44366104125976,166.81066619873047
2019-09-03,68.41690582433837,A,208.6473846435547,203.30838012695312,201.8652786254883,198.34175720214844,189.1393930053711,182.85128814697265,167.1531198120117
2019-09-04,70.04819199358133,A,211.48089599609372,205.22606506347657,203.06624908447264,199.37867813110353,189.7582110595703,183.29624710083007,167.5100868988037
2019-09-05,70.75811732640419,A,206.8138885498047,206.16296997070313,203.70138092041014,200.02477798461913,190.2828125,183.6793374633789,167.84060554504396
2019-09-06,70.9190679991295,A,204.04173278808597,206.58404846191405,204.2294906616211,200.47919921875,190.77653381347656,184.03470626831054,168.14961051940918
2019-09-09,69.7061130785351,A,196.50608825683597,205.497998046875,203.69699249267578,200.55727615356446,191.1572637939453,184.31987197875978,168.42703369140625
2019-09-10,65.16868111428403,A,189.67225646972656,201.70297241210938,202.50567626953125,200.34278564453126,191.34289276123047,184.5272657775879,168.66855827331543
2019-09-11,59.170219046469015,P,186.5930633544922,196.72540588378908,200.97573547363282,200.07171325683595,191.38728240966796,184.70535247802735,168.89468688964843
2019-09-12,55.51866026172491,P,191.9881896972656,193.76026611328126,199.96161804199218,199.8370460510254,191.53957458496095,184.94560104370117,169.1298477935791
2019-09-13,52.009596790119964,P,188.9353485107422,190.7389892578125,198.6615188598633,199.5054443359375,191.6506362915039,185.14728515625,169.35493309020995
2019-09-16,50.78216159133086,P,190.1634979248047,189.47047119140626,197.48423461914064,199.1361183166504,191.78783966064452,185.36797653198244,169.5871965789795
2019-09-17,52.286562080266094,P,194.13751220703125,190.3635223388672,196.0332473754883,198.9492630004883,191.96311645507814,185.6034262084961,169.83738479614257
2019-09-18,54.81491271226583,P,194.4094696044922,191.9268035888672,194.32610473632812,198.6961769104004,192.13997222900392,185.8624723815918,170.09753677368164
2019-09-19,56.955662296801194,P,199.19927978515625,193.3690216064453,193.56464385986328,198.6330123901367,192.4524526977539,186.17037765502928,170.3723420715332
2019-09-20,59.571795664144666,P,197.87461853027344,195.15687561035156,192.94793243408202,198.58871154785157,192.74335235595703,186.4637257385254,170.6413887023926
2019-09-23,61.68786099765924,P,197.7167205810547,196.66752014160156,193.0689956665039,198.38299407958985,193.0009161376953,186.76222106933594,170.9341178894043
2019-09-24,63.004782700261565,P,197.52374267578125,197.34476623535156,193.85414428710936,198.1799102783203,193.27900756835936,187.0791387939453,171.21995903015136
2019-09-25,63.66716799931808,A,194.7866668701172,197.42020568847656,194.6735046386719,197.82462005615236,193.51235900878908,187.3530500793457,171.49112022399902
2019-09-26,63.331133813346504,A,196.46945190429688,196.87424011230468,195.121630859375,197.5416244506836,193.78076934814453,187.63610244750976,171.77501892089845
2019-09-27,62.458266695882024,A,192.92770385742188,195.88485717773438,195.52086639404297,197.09119262695313,194.0327346801758,187.8563098144531,172.05651458740235
2019-09-30,61.76904024805415,P,194.82188415527344,195.30588989257814,195.98670501708983,196.73546981811523,194.3025830078125,188.08480209350586,172.36659187316894
2019-10-01,60.608488468562996,P,194.61045837402344,194.72323303222657,196.03399963378905,196.03362350463868,194.56644744873046,188.30078598022462,172.6756120300293
2019-10-02,59.75399831617042,P,193.81753540039065,194.52940673828124,195.9748062133789,195.15045547485352,194.84971923828124,188.48787658691407,172.95984336853027
2019-10-03,59.56428218922989,P,197.2623443603516,194.6879852294922,195.78111267089844,194.67287826538086,195.1908331298828,188.69587646484376,173.25664680480958
2019-10-04,60.54852703632839,A,199.0508270263672,195.91260986328126,195.89873352050782,194.42333297729493,195.5822802734375,188.91817962646485,173.5613927459717
2019-10-07,61.22219505579066,P,198.4781951904297,196.6438720703125,195.97488098144532,194.5219383239746,195.94508056640626,189.17126876831054,173.86605796813964
2019-10-08,62.63224606000572,A,199.2006072998047,197.56190185546876,196.14256744384767,194.99835586547852,196.26828948974608,189.43228057861327,174.17433525085448
2019-10-09,64.480160147954,A,199.6146697998047,198.72132873535156,196.6253677368164,195.64943618774413,196.54767059326173,189.67559616088866,174.4909866333008
2019-10-10,65.29212971612334,A,199.35923767089844,199.14070739746094,196.91434631347656,196.0179885864258,196.82562713623048,189.89670364379882,174.80227432250976
2019-10-11,65.06608768131774,A,197.74691772460935,198.8799255371094,197.39626770019532,196.45856704711915,197.00010345458983,190.10098922729492,175.10276138305665
2019-10-14,64.9187016693593,A,198.79534912109372,198.9433563232422,197.79361419677736,196.8901596069336,197.22309478759766,190.31575912475586,175.40423011779785
2019-10-15,63.95677298370605,A,197.53549194335935,198.6103332519531,198.08611755371095,197.06005859375,197.36737579345703,190.52186096191406,175.69157432556153
