Date,GRADE,GPS,APTV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-08-08,,,21.976821899414062,21.842002868652344,21.575429153442382,21.06220359802246,21.024974670410156,22.0977712059021,
2012-08-09,,,22.168325424194336,22.064146423339842,21.727865791320802,21.16484899520874,21.023596000671386,22.08222127914429,
2012-08-10,,,21.86191749572754,22.096318817138673,21.786083030700684,21.228810787200928,21.028192138671876,22.063607273101805,
2012-08-13,,,21.992136001586918,22.048824310302738,21.841236114501953,21.3084755897522,21.043205871582032,22.038711929321288,
2012-08-14,,,21.930858612060547,21.98601188659668,21.859620666503908,21.37090539932251,21.048721199035644,22.01358678817749,
2012-08-15,,,21.815956115722656,21.953838729858397,21.89792079925537,21.41954689025879,21.040754776000977,21.98999364852905,
2012-08-16,,,22.497699737548828,22.019713592529296,22.04193000793457,21.502658653259278,21.053623657226563,21.97160936355591,
2012-08-17,,,22.5972843170166,22.16678695678711,22.13155288696289,21.599175643920898,21.06511386871338,21.955523128509522,
2012-08-20,,,22.513029098510746,22.270965576171875,22.159894943237305,21.694926834106447,21.07874885559082,21.938977355957032,
2012-08-21,,,22.44408416748047,22.37361068725586,22.17981128692627,21.80178508758545,21.085336532592773,21.92388696670532,
2012-08-22,,,22.39812660217285,22.490044784545898,22.22194175720215,21.898685455322266,21.09514148712158,21.905579376220704,21.067871298789978
2012-08-23,,,22.313861846923828,22.4532772064209,22.236495399475096,21.98218059539795,21.10571231842041,21.885433349609375,21.097745652198792
2012-08-24,,,22.352163314819336,22.404253005981445,22.285519981384276,22.035801506042482,21.115517234802248,21.865670337677003,21.12907546520233
2012-08-27,,,22.64324188232422,22.430295562744142,22.35063056945801,22.09593334197998,21.125475311279295,21.85257152557373,21.164541692733764
2012-08-28,,,23.38627243041992,22.618733215332032,22.496171951293945,22.177896308898926,21.147383079528808,21.850196876525878,21.20525508403778
2012-08-29,59.099868406304815,A,23.13349914550781,22.765807723999025,22.62792625427246,22.262923526763917,21.172201919555665,21.840315380096435,21.245738735198973
2012-08-30,59.256315877227735,A,22.81943130493164,22.866921615600585,22.66009941101074,22.351014709472658,21.20621280670166,21.82514841079712,21.284652047157287
2012-08-31,59.49505254832809,A,23.202430725097656,23.03697509765625,22.72061405181885,22.426083469390868,21.256309814453125,21.81319864273071,21.325403747558592
2012-09-03,59.630238634704455,A,23.202430725097656,23.14881286621094,22.78955421447754,22.474724578857423,21.325863342285157,21.80017644882202,21.3646617269516
2012-09-04,59.435301124105706,A,22.98028564453125,23.067615509033203,22.843174362182616,22.511492824554445,21.388522872924806,21.78401357650757,21.40300048828125
2012-09-05,59.3064935771481,A,22.98028564453125,23.03697280883789,22.901390266418456,22.561666011810303,21.453786773681642,21.767161273956297,21.438083710670472
2012-09-06,59.47174716856011,A,23.639062881469727,23.200899124145508,23.03391036987305,22.635202884674072,21.53697551727295,21.75950122833252,21.476575689315794
2012-09-07,59.59058982962193,A,23.8612003326416,23.332653045654297,23.184814071655275,22.735167026519775,21.62353458404541,21.753985900878906,21.514033575057983
2012-09-10,59.65869416271707,A,23.646717071533203,23.421510314941408,23.285161590576173,22.81789608001709,21.709021186828615,21.74916004180908,21.548886985778807
2012-09-11,59.87427094914369,A,23.822900772094727,23.590033340454102,23.32882442474365,22.912498188018798,21.78240493774414,21.75590091705322,21.583242530822755
2012-09-12,60.047576155153536,A,23.73098373413086,23.740172958374025,23.388572883605956,23.00824956893921,21.85395034790039,21.7568967628479,21.617636404037476
2012-09-13,59.88664151507853,A,23.56245803833008,23.724851989746092,23.4628755569458,23.061487483978272,21.914465065002442,21.757969188690186,21.65237494468689
2012-09-14,59.86782901127689,A,24.374422073364254,23.827496337890626,23.58007469177246,23.150344371795654,21.997500495910643,21.76340784072876,21.69094349861145
2012-09-17,59.91034760236085,A,24.22123146057129,23.94239921569824,23.681954765319823,23.23575448989868,22.073488845825196,21.770531787872315,21.729665279388428
2012-09-18,59.96074259907099,A,24.31314849853516,24.04044876098633,23.815241050720214,23.329207706451417,22.15330711364746,21.77727264404297,21.76961269378662
2012-09-19,60.11346917003103,A,24.52762794494629,24.199777603149414,23.96997528076172,23.435682773590088,22.243542900085448,21.787077560424805,21.81319863319397
2012-09-20,60.36452660160859,A,24.52762794494629,24.392811584472657,24.058831787109376,23.546371078491212,22.331787109375,21.799103889465332,21.855558948516844
2012-09-21,60.31440188373177,A,24.343786239624023,24.38668441772461,24.107090377807616,23.645952224731445,22.407009201049803,21.817564754486085,21.89696174621582
2012-09-24,60.2658078203042,A,24.251867294311523,24.392811584472657,24.16760540008545,23.72638349533081,22.484069747924806,21.832961559295654,21.937828378677366
2012-09-25,60.0816146827162,A,24.029726028442383,24.336127090454102,24.188287925720214,23.758556175231934,22.551019020080567,21.85494602203369,21.975630950927734
2012-09-26,59.79684597507128,A,24.006742477416992,24.23194999694824,24.21586380004883,23.80221834182739,22.614291343688965,21.876470890045166,22.01370162010193
2012-09-27,59.5325944012695,A,23.945465087890625,24.11551742553711,24.254164505004884,23.858520030975342,22.676491355895998,21.895391387939455,22.049972229003906
2012-09-28,59.30144935186964,A,23.74630546569824,23.996021270751953,24.19135284423828,23.88571376800537,22.738078575134278,21.912856426239014,22.084672479629518
2012-10-01,59.17540992732808,P,23.976104736328125,23.940868759155272,24.166840171813966,23.924397468566895,22.805640563964843,21.93805814743042,22.120521726608278
2012-10-02,59.25109043871646,P,24.15994644165039,23.966912841796876,24.151519966125488,23.98338050842285,22.882701110839843,21.968162364959717,22.15840087890625
2012-10-03,59.32734315215466,P,24.175270080566406,24.000618362426756,24.1162841796875,24.04312973022461,22.95700412750244,21.9955855178833,22.198118505477904
2012-10-04,59.51078727680604,A,24.665515899658203,24.144628524780273,24.13007297515869,24.094452381134033,23.0374352645874,22.031664600372313,22.2394064617157
2012-10-05,59.85494831193421,A,24.89531898498535,24.374431228637697,24.185226249694825,24.146158313751222,23.109746742248536,22.071803493499758,22.281383810043334
2012-10-08,60.035189370387734,A,24.71913146972656,24.52303657531738,24.231952667236328,24.19977903366089,23.175317268371582,22.104512062072754,22.322480220794677
2012-10-09,60.00753138060289,A,24.42038917541504,24.57512512207031,24.271018981933594,24.229653453826906,23.22878479003906,22.132777843475342,22.35940188407898
2012-10-10,59.924300895152385,A,24.12164878845215,24.56440086364746,24.28250961303711,24.249186706542968,23.282558670043944,22.1592818069458,22.39368083000183
2012-10-11,59.83681165466635,A,24.53529357910156,24.538356399536134,24.341492462158204,24.297828483581544,23.35211238861084,22.19245002746582,22.431559991836547
2012-10-12,59.61133073063565,A,24.573591232299805,24.474010848999022,24.42422103881836,24.30778694152832,23.409563102722167,22.22025623321533,22.468060369491578
2012-10-15,59.528943516948885,A,24.87999725341797,24.506184005737303,24.514610290527344,24.340725231170655,23.462570877075194,22.251126499176024,22.50547996520996
2012-10-16,59.58814422627979,A,25.094480514526367,24.64100227355957,24.60806369781494,24.379791831970216,23.519562072753907,22.273493976593016,22.539682302474976
2012-10-17,59.7013808131573,A,24.89531898498535,24.79573631286621,24.680068588256837,24.398176383972167,23.577932014465333,22.301453342437743,22.57242923736572
2012-10-18,59.620003157386726,A,24.864673614501957,24.86161231994629,24.69998435974121,24.415028667449953,23.631858978271485,22.327727489471435,22.602188720703126
2012-10-19,59.517433311091274,A,24.451025009155277,24.837099075317383,24.655554962158202,24.420390605926514,23.68364112854004,22.355916633605958,22.629458618164062
2012-10-22,59.42068911315729,A,24.772754669189453,24.81565055847168,24.660917282104492,24.44643497467041,23.73925350189209,22.39122968673706,22.65833716392517
2012-10-23,59.10892131742355,A,24.045042037963867,24.60576286315918,24.623382568359375,24.447200775146484,23.781537170410157,22.4151291847229,22.685262393951415
2012-10-24,58.82482994060913,P,24.006742477416992,24.428047561645506,24.61189193725586,24.447200775146484,23.82535289764404,22.43305383682251,22.711459903717042
2012-10-25,58.61330149424589,P,24.075685501098636,24.270249938964845,24.565931129455567,24.453711795806885,23.85691261291504,22.4552681350708,22.735819005966185
2012-10-26,58.34461494303182,P,23.36329841613769,24.05270462036133,24.444901847839354,24.434561443328857,23.87223289489746,22.46867338180542,22.756501274108885
2012-10-29,57.94178983083945,P,23.36329841613769,23.770813369750975,24.293231964111328,24.403921127319336,23.88923828125,22.48399356842041,22.77572813987732
2012-10-30,57.760710992051905,P,23.36329841613769,23.63446464538574,24.12011375427246,24.3640887260437,23.907622566223143,22.496479549407958,22.793691062927245
