Date,GRADE,GPS,JPM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-09-01,54.731248870037206,A,5.323945999145508,5.424528026580811,5.433198261260986,5.373368859291077,5.342646007537842,5.2342019319534305,5.225104827880859
1994-09-02,54.662194413400954,A,5.323945999145508,5.38984432220459,5.427995920181274,5.376837372779846,5.343683538436889,5.2350641632080075,5.226470985412598
1994-09-05,54.59959950483188,P,5.323945999145508,5.358628940582276,5.419325065612793,5.379438638687134,5.342660331726075,5.23678503036499,5.227332065105438
1994-09-06,54.5588674308091,P,5.306602954864502,5.3308820724487305,5.403717660903931,5.382039999961853,5.341633701324463,5.2390193843841555,5.227938070297241
1994-09-07,54.53795959617265,P,5.271920680999756,5.310072326660157,5.3811732769012455,5.382907247543335,5.3405931949615475,5.241765551567077,5.228033940792084
1994-09-08,54.53172405190904,P,5.289263725280762,5.303135871887207,5.363831949234009,5.383774399757385,5.339552698135376,5.244169964790344,5.227963984012604
1994-09-09,54.483764865260504,P,5.167868614196777,5.271920394897461,5.330882358551025,5.3759705305099486,5.335043783187866,5.246390795707702,5.227202882766724
1994-09-12,54.41589143111084,B,5.081156253814697,5.223362445831299,5.290995693206787,5.363831043243408,5.328800621032715,5.248774862289428,5.2258398461341855
1994-09-13,54.355316709132715,B,5.098501682281494,5.181742191314697,5.256312131881714,5.347356462478638,5.324291734695435,5.250988903045655,5.224058492183685
1994-09-14,54.317299796487845,B,5.115843772888184,5.150526809692383,5.230299568176269,5.333482933044434,5.320823335647583,5.253376364707947,5.222448010444641
1994-09-15,54.27923260873831,B,5.133182048797607,5.119310474395752,5.211223173141479,5.322210717201233,5.316661205291748,5.256624178886414,5.220924220085144
1994-09-16,54.30503781710191,B,5.133182048797607,5.112373161315918,5.1921467781066895,5.310071349143982,5.3131927871704105,5.2602154159545895,5.219989686012268
1994-09-19,54.32597804077847,B,5.029133319854736,5.101968574523926,5.162665510177613,5.2909952878952025,5.307296533584594,5.2617357730865475,5.218703279495239
1994-09-20,54.34040086169639,B,5.029133319854736,5.088094902038574,5.134918546676635,5.269318103790283,5.301747140884399,5.263084425926208,5.217585213184357
1994-09-21,54.34788224164786,B,5.063817501068115,5.0776896476745605,5.114108228683472,5.247640752792359,5.296891431808472,5.264779920578003,5.2168089342117305
1994-09-22,54.33455985939859,B,5.046475410461426,5.060348320007324,5.089829397201538,5.226830673217774,5.289261074066162,5.266817178726196,5.215861759185791
1994-09-23,54.30137373899883,B,5.011793613433838,5.03607063293457,5.074221897125244,5.202552127838135,5.282324419021607,5.269366254806519,5.214236102104187
1994-09-26,54.286178031995405,B,4.925081253051758,5.015260219573975,5.0586143970489506,5.174805045127869,5.273306655883789,5.271563420295715,5.211587646007538
1994-09-27,54.27245674294752,B,4.925081253051758,4.994449806213379,5.041272354125977,5.148792243003845,5.265329360961914,5.272558479309082,5.209107549190521
1994-09-28,54.257468587313326,B,4.942424297332764,4.970171165466309,5.023930406570434,5.127114987373352,5.259779958724976,5.274757323265075,5.206461622714996
1994-09-29,54.249496851992184,B,4.925081253051758,4.945892333984375,5.00312032699585,5.107171750068664,5.253190069198609,5.27678273677826,5.203728981018067
1994-09-30,54.24325750594401,B,4.916654109954834,4.926864433288574,4.981467533111572,5.086807155609131,5.246431636810303,5.278552160263062,5.200954203605652
1994-10-03,54.2431720173307,B,4.863975524902344,4.914643287658691,4.964951753616333,5.063808631896973,5.23757908821106,5.279451332092285,5.197410950660705
1994-10-04,54.2239582557122,B,4.811296463012695,4.8918863296508786,4.943168067932129,5.039043307304382,5.227672958374024,5.278449892997742,5.193941016197204
1994-10-05,54.18411564260966,B,4.793735504150391,4.862148571014404,4.9161598682403564,5.015134048461914,5.219496660232544,5.2750404167175295,5.190719993114471
1994-10-06,54.15094218262346,B,4.793735504150391,4.8358794212341305,4.890885877609253,4.9903576374053955,5.210973482131958,5.272146096229553,5.187330622673034
1994-10-07,54.174382919595935,B,4.934213638305664,4.8393913269042965,4.883127880096436,4.97867488861084,5.203178834915161,5.2718586301803585,5.184725217819214
1994-10-10,54.25377610376115,B,5.03956937789917,4.874510097503662,4.894576692581177,4.976595544815064,5.196450834274292,5.272796468734741,5.182476632595062
1994-10-11,54.352862616240856,B,5.03956937789917,4.920164680480957,4.906025505065918,4.973648929595948,5.18937593460083,5.272532176971436,5.180143086910248
1994-10-12,54.50976525819957,C,5.180047512054443,4.997427082061767,4.929787826538086,4.976859116554261,5.185110597610474,5.273329238891602,5.178766851425171
1994-10-13,54.6724006306896,C,5.180047512054443,5.074689483642578,4.955284452438354,4.979202389717102,5.183273134231567,5.274298038482666,5.177815477848053
1994-10-14,54.778384851749934,C,5.250284194946289,5.1379035949707035,4.9886474609375,4.9850574970245365,5.18318730354309,5.27459532737732,5.176450521945953
1994-10-17,54.84050710924467,C,5.285403251647949,5.187070369720459,5.030790233612061,4.997870993614197,5.183456954956054,5.275243806838989,5.1748363041877745
1994-10-18,54.90657067591851,C,5.285403251647949,5.2362371444702145,5.078200912475586,5.010684490203857,5.184073505401611,5.275377144813538,5.173392035961151
1994-10-19,54.89019559728721,C,5.250284194946289,5.250284481048584,5.123855781555176,5.020007824897766,5.183987674713134,5.2732702827453615,5.171687178611755
1994-10-20,54.836361177400626,C,5.162487506866455,5.2467724800109865,5.160730981826783,5.025808429718017,5.181799011230469,5.270800614356995,5.169288418292999
1994-10-21,54.74297983412661,C,5.109808921813965,5.218677425384522,5.178290510177613,5.030709195137024,5.177516269683838,5.267117242813111,5.166626265048981
1994-10-24,54.586151954801274,C,4.969332695007324,5.155463314056396,5.171266841888428,5.032921767234802,5.170424003601074,5.26134220123291,5.1632617306709285
1994-10-25,54.452069315238,C,5.03956937789917,5.106296539306641,5.171266841888428,5.038646173477173,5.162655525207519,5.257299928665161,5.160928184986115
1994-10-26,54.37151703935019,C,5.092248916625977,5.074689483642578,5.162486982345581,5.046137404441834,5.156634216308594,5.25378445148468,5.160132639408111
1994-10-27,54.37077493803698,C,5.197605133056641,5.081713008880615,5.164242744445801,5.0597635984420775,5.153413791656494,5.251494235992432,5.160288729667664
1994-10-28,54.42634173247104,B,5.250284194946289,5.10980806350708,5.164242744445801,5.07644510269165,5.150900087356567,5.2490438747406,5.160963134765625
1994-10-31,54.57894172305216,C,5.338083744049072,5.1835582733154295,5.169510793685913,5.100150513648987,5.149448671340942,5.246269421577454,5.161991565227509
1994-11-01,54.65408246353896,C,5.197605133056641,5.215165424346924,5.160730981826783,5.119465947151184,5.144147233963013,5.242777104377747,5.162657516002655
1994-11-02,54.68071229373496,C,5.127367973327637,5.222189235687256,5.148439359664917,5.136147570610047,5.136747303009034,5.238582415580749,5.162547399997711
1994-11-03,54.68020192130273,C,5.215162754058838,5.225700759887696,5.153706884384155,5.157218933105469,5.131797018051148,5.235265674591065,5.162451388835907
1994-11-04,54.616730028576995,C,5.109808921813965,5.19760570526123,5.153706884384155,5.165998697280884,5.124045906066894,5.23158230304718,5.16140373468399
1994-11-07,54.49315760244969,B,5.057132244110107,5.141415405273437,5.162486839294433,5.1668768405914305,5.115588092803955,5.22805908203125,5.159837784767151
1994-11-08,54.44447603624406,C,5.074690341949463,5.116832447052002,5.165998935699463,5.168632888793946,5.1081751537323,5.225570116043091,5.158954446315765
1994-11-09,54.41031002766221,C,5.03956937789917,5.099272727966309,5.160730981826783,5.1616089820861815,5.1014471530914305,5.2222147464752195,5.157555594444275
1994-11-10,54.34855917277641,B,5.057132244110107,5.067666625976562,5.146683692932129,5.155463218688965,5.096110877990722,5.219378442764282,5.157094299793243
1994-11-11,54.33668284355061,B,5.03956937789917,5.053618717193603,5.125612211227417,5.1449274778366085,5.090423345565796,5.217053442001343,5.157140007019043
1994-11-14,54.36238742750553,B,5.109808921813965,5.064154052734375,5.102784729003906,5.13614776134491,5.086140604019165,5.214400467872619,5.157366976737976
1994-11-15,54.38124107339274,B,5.127367973327637,5.07468957901001,5.095761013031006,5.128245997428894,5.082555904388427,5.212094802856445,5.157936635017395
1994-11-16,54.42123166059948,B,5.109808921813965,5.088737487792969,5.094005107879639,5.1212222337722775,5.079313669204712,5.20995343208313,5.15807862997055
1994-11-17,54.431350883606314,B,5.02200984954834,5.081713008880615,5.074689817428589,5.114198350906372,5.073968591690064,5.20676064491272,5.158036539554596
1994-11-18,54.43656765235849,B,4.969332695007324,5.067665672302246,5.060642194747925,5.10717453956604,5.069997873306274,5.202520828247071,5.157985990047455
1994-11-21,54.42562947695709,B,4.951773166656494,5.036058521270752,5.0501062870025635,5.106296563148499,5.067410211563111,5.198105416297913,5.157932600975037
1994-11-22,54.34452657928653,B,4.811296463012695,4.972844219207763,5.023766899108887,5.094882917404175,5.061666107177734,5.192978920936585,5.157091870307922
1994-11-23,54.35469412672549,B,5.092248916625977,4.969332218170166,5.029034852981567,5.094882917404175,5.0611942100524905,5.1910087728500365,5.157570912837982
1994-11-24,54.40034995739766,B,5.092248916625977,4.9833800315856935,5.032546520233154,5.089615106582642,5.060375547409057,5.188518376350403,5.158134944438935
1994-11-25,54.44127379909394,B,5.057132244110107,5.00093994140625,5.034302806854248,5.079957509040833,5.058854551315307,5.186023669242859,5.158608350753784
1994-11-28,54.45967866157528,B,5.004451751708984,5.011475658416748,5.02376708984375,5.063275909423828,5.058360919952393,5.182828726768494,5.158818354606629
1994-11-29,54.6041025839373,C,5.162487506866455,5.0817138671875,5.027279043197632,5.061520028114319,5.061028003692627,5.181387572288513,5.15939367055893
1994-11-30,54.603847088227646,P,5.109808921813965,5.0852258682250975,5.027279043197632,5.060642075538635,5.061947832107544,5.179419631958008,5.159450674057007
1994-12-01,54.61338877991369,A,5.144926071166992,5.095761299133301,5.039570665359497,5.057130241394043,5.063916845321655,5.176588959693909,5.159768254756927
1994-12-02,54.67896887799831,A,5.250284194946289,5.1343916893005375,5.0676658153533936,5.064154005050659,5.068686656951904,5.175505537986755,5.160272719860077
1994-12-05,54.810936253790096,A,5.338083744049072,5.201118087768554,5.106296873092651,5.078201580047607,5.07694670677185,5.17512668132782,5.161641063690186
1994-12-06,54.88721233790022,A,5.408320426940918,5.250284671783447,5.165999269485473,5.09488308429718,5.086611490249634,5.175970425605774,5.1633605909347535
1994-12-07,54.96574193973694,A,5.302961826324463,5.2889152526855465,5.187070560455322,5.1080527067184445,5.093822240829468,5.176801099777221,5.164723260402679
1994-12-08,54.99571736740984,A,5.197605133056641,5.299451065063477,5.197606182098388,5.115076351165771,5.099272718429566,5.176231393814087,5.166238932609558
1994-12-09,54.96570486731904,A,5.197605133056641,5.2889152526855465,5.211653470993042,5.122978138923645,5.1048917388916015,5.175661687850952,5.167499673366547
1994-12-12,54.899825055989794,A,5.250284194946289,5.27135534286499,5.236236715316773,5.130001902580261,5.112617912292481,5.17509850025177,5.169023809432983
1994-12-13,54.82179866335607,A,5.320522308349609,5.253795719146728,5.252040195465088,5.1396596193313595,5.1228024291992185,5.175237693786621,5.170899136066437
1994-12-14,54.81787656567062,A,5.338083744049072,5.260820102691651,5.274867677688599,5.151073360443116,5.133689393997193,5.176593027114868,5.1732021641731265
1994-12-15,54.83443158696648,A,5.250284194946289,5.27135591506958,5.285403490066528,5.1624870777130125,5.14282036781311,5.176896924972534,5.175066194534302
1994-12-16,54.8321088043218,A,5.215162754058838,5.27486743927002,5.281891345977783,5.174778580665588,5.148439350128174,5.175809092521668,5.176414723396301
1994-12-19,54.80361674729827,A,5.232723236083984,5.271355247497558,5.271355295181275,5.188826084136963,5.15230242729187,5.174376630783081,5.176831383705139
1994-12-20,54.75603388292463,P,5.215162754058838,5.250283336639404,5.252039527893066,5.20901939868927,5.155814294815063,5.1725951147079465,5.176990296840668
1994-12-21,54.64543359905886,P,5.162487506866455,5.215164089202881,5.2379920959472654,5.212531328201294,5.155463094711304,5.170286846160889,5.176291017532349
1994-12-22,54.56851041231709,P,5.144926071166992,5.194092464447022,5.232724189758301,5.2151651859283445,5.154760665893555,5.169016900062561,5.175673882961274
1994-12-23,54.52466038952354,B,5.144926071166992,5.180045127868652,5.227456283569336,5.219554877281189,5.152653503417969,5.1679204034805295,5.175311665534974
1994-12-26,54.49360401184732,B,5.144926071166992,5.1624856948852536,5.216920471191406,5.226578593254089,5.14984395980835,5.166650457382202,5.175119395256043
1994-12-27,54.45333471173722,B,5.109808921813965,5.141414928436279,5.195849132537842,5.223944664001465,5.14633207321167,5.16520278930664,5.174581592082977
1994-12-28,54.46830620485778,B,5.144926071166992,5.137902641296387,5.176533365249634,5.225700521469117,5.144224910736084,5.164106292724609,5.174304351806641
1994-12-29,54.47123808378623,B,5.127367973327637,5.134391021728516,5.164241743087769,5.224822616577148,5.143522520065307,5.162660765647888,5.174109256267547
1994-12-30,54.46124184418369,B,5.101062774658203,5.125618362426758,5.152831745147705,5.217361545562744,5.143347597122192,5.160431933403015,5.174292495250702
1995-01-02,54.4564095091957,B,5.101062774658203,5.116845703125,5.139665699005127,5.205510497093201,5.14598219871521,5.158203101158142,5.174560687541962
1995-01-03,54.49006592805879,P,5.154383659362793,5.125760650634765,5.133587789535523,5.192813658714295,5.148278484344482,5.155467004776001,5.175435392856598
1995-01-04,54.53965300827203,P,5.243253707885742,5.145426177978516,5.1416644096374515,5.189828252792358,5.151298580169677,5.1539663982391355,5.177266173362732
1995-01-05,54.604390590246986,P,5.296572685241699,5.179267120361328,5.156829071044922,5.194776630401611,5.1532779312133785,5.153345861434937,5.178762516975403
1995-01-06,54.683555064324985,A,5.3143463134765625,5.221923828125,5.173771095275879,5.200613689422608,5.154559173583984,5.152729630470276,5.180347728729248
1995-01-09,54.76864138055573,A,5.3498969078063965,5.2716906547546385,5.1942681789398195,5.205594325065613,5.154795436859131,5.152122054100037,5.182454137802124
1995-01-10,54.81570438864486,A,5.296572685241699,5.30012845993042,5.212944555282593,5.204396843910217,5.156774787902832,5.150461010932922,5.1839504814147945
1995-01-11,54.814069011447884,A,5.296572685241699,5.310792255401611,5.228109216690063,5.202321290969849,5.160158882141113,5.148453092575073,5.185446825027466
1995-01-12,54.777502121625126,A,5.2787957191467285,5.307236862182617,5.243251991271973,5.203746867179871,5.161431541442871,5.146614279747009,5.185738027095795
1995-01-13,54.8009269061798,A,5.456537246704102,5.335675048828125,5.278799438476563,5.215815591812134,5.168366107940674,5.1462060070037845,5.187175543308258
1995-01-16,54.83553235556669,A,5.527633666992188,5.371222400665284,5.321456527709961,5.230561113357544,5.1777761363983155,5.146682114601135,5.188195776939392
1995-01-17,54.87299128722416,A,5.456537246704102,5.403215312957764,5.351671886444092,5.242629837989807,5.185413074493408,5.146794114112854,5.189032249450683
1995-01-18,54.90064607340196,A,5.385440349578857,5.420988845825195,5.365890550613403,5.253777480125427,5.192330493927002,5.146888823509216,5.190028424263001
1995-01-19,54.91212105839116,A,5.296572685241699,5.42454423904419,5.365890550613403,5.261359810829163,5.197119302749634,5.146615090370179,5.190408511161804
1995-01-20,54.80614902370311,A,5.207705497741699,5.374777889251709,5.355226469039917,5.264498782157898,5.200482025146484,5.14545268535614,5.190258424282074
1995-01-23,54.70718210116153,A,5.3143463134765625,5.332120418548584,5.351671409606934,5.272969794273377,5.204572772979736,5.145356688499451,5.19107085943222
1995-01-24,54.66147816283053,A,5.367668628692627,5.314346694946289,5.358781003952027,5.285862779617309,5.209378786087036,5.145967345237732,5.192493364810944
1995-01-25,54.66597260961271,A,5.420991897583008,5.321457004547119,5.371222925186157,5.299666070938111,5.215602445602417,5.147458057403565,5.194611804485321
1995-01-26,54.703383075533054,A,5.385440349578857,5.339230537414551,5.38188738822937,5.312569689750672,5.222871055603028,5.148419823646545,5.196294894218445
1995-01-27,54.840979479613715,A,5.509860038757324,5.399661445617676,5.387219667434692,5.333009552955628,5.233681602478027,5.151839737892151,5.199115266799927
1995-01-30,54.91878947046643,A,5.43876314163208,5.424544811248779,5.378332614898682,5.349894571304321,5.243421401977539,5.155415806770325,5.202095334529877
1995-01-31,55.000146271691555,A,5.545406341552734,5.460092353820801,5.387219524383545,5.369445705413819,5.25810359954834,5.159884853363037,5.205436878204345
1995-02-01,55.01791540405002,A,5.4920854568481445,5.474311065673828,5.397884035110474,5.381887292861938,5.266100330352783,5.163647270202636,5.208511817455292
1995-02-02,55.05525713433632,A,5.527633666992188,5.502749729156494,5.420990133285523,5.3934403419494625,5.274808025360107,5.167591786384582,5.212107982635498
1995-02-03,55.073775275444376,A,5.634273052215576,5.527632331848144,5.46364688873291,5.409436678886413,5.286350841522217,5.172602696418762,5.216409056186676
1995-02-06,55.134523520046365,A,5.652047634124756,5.570289230346679,5.497417020797729,5.4245442152023315,5.299302759170533,5.178831839561463,5.220283806324005
1995-02-07,55.125817574452576,A,5.616500854492188,5.584508132934571,5.522300243377686,5.440540623664857,5.308383026123047,5.1847055149078365,5.223894970417023
1995-02-08,55.17316106767631,A,5.66982364654541,5.620055770874024,5.547183418273926,5.459203171730042,5.319583320617676,5.19076557636261,5.227772748470306
1995-02-09,55.1871219739935,A,5.634273052215576,5.641383647918701,5.572066688537598,5.476977038383485,5.3293702602386475,5.196643552780151,5.231730365753174
1995-02-10,55.15212103649467,A,5.66982364654541,5.648493766784668,5.588063049316407,5.48764135837555,5.33776104927063,5.203223853111267,5.236295053958893
1995-02-13,55.116565248408584,A,5.687596321105957,5.655603504180908,5.6129463672637945,5.4956394910812385,5.344751300811768,5.210849003791809,5.241206212043762
1995-02-14,55.11276957304377,A,5.705370903015137,5.673377513885498,5.628942823410035,5.50808117389679,5.350692310333252,5.218651900291443,5.245605189800262
1995-02-15,55.10786027572805,A,5.740915775299072,5.68759593963623,5.6538258552551275,5.525854945182801,5.359451389312744,5.226636815071106,5.2506970691680905
1995-02-16,55.09540224909856,A,5.652047634124756,5.691150856018067,5.666267251968383,5.543628692626954,5.368540239334107,5.233906478881836,5.255344607830048
1995-02-17,55.09981321235494,A,5.66982364654541,5.691150856018067,5.669822311401367,5.566734600067139,5.377984609603882,5.241438174247742,5.2599951672554015
1995-02-20,55.08780060299409,A,5.66982364654541,5.687596321105957,5.671599912643432,5.584508466720582,5.386375398635864,5.249496655464172,5.264473993778228
1995-02-21,55.07578328536451,A,5.687596321105957,5.6840414047241214,5.67870945930481,5.600504851341248,5.3937168788909915,5.258259654045105,5.268354773521423
1995-02-22,55.021138925943376,A,5.66982364654541,5.6698229789733885,5.67870945930481,5.612946438789368,5.400351676940918,5.267020535469055,5.2710304760932924
1995-02-23,55.01142401044071,A,5.687596321105957,5.676932716369629,5.6840417861938475,5.628054237365723,5.409097919464111,5.275959143638611,5.274052619934082
1995-02-24,54.98689619565918,A,5.66982364654541,5.676932716369629,5.6840417861938475,5.636052417755128,5.418191137313843,5.283315243721009,5.277586936950684
1995-02-27,54.95241958218657,A,5.616500854492188,5.666268157958984,5.676932239532471,5.644939303398133,5.425866689682007,5.289084558486938,5.28094051361084
1995-02-28,54.937656588902975,P,5.705370903015137,5.669823074340821,5.676932239532471,5.652937531471253,5.435670852661133,5.2957425737380985,5.284137375354767
1995-03-01,54.93801550154092,A,5.687596321105957,5.673377609252929,5.671600294113159,5.662713074684143,5.446173028945923,5.300818061828613,5.2870736503601075
1995-03-02,54.90509731570577,P,5.652047634124756,5.6662678718566895,5.671600294113159,5.668933773040772,5.4563154602050785,5.305538063049316,5.2899180507659915
1995-03-03,54.87241213291631,P,5.634273052215576,5.659157752990723,5.668045234680176,5.668933773040772,5.46610239982605,5.309377951622009,5.291986639499664
1995-03-06,54.83943134901117,P,5.563179969787598,5.6484935760498045,5.657380867004394,5.664490389823913,5.474467477798462,5.312155718803406,5.2936997628211975
1995-03-07,54.72974704482028,P,5.420991897583008,5.591617774963379,5.630720424652099,5.654714941978455,5.480691137313843,5.3135116052627565,5.294444375038147
1995-03-08,54.60510746840234,P,5.367668628692627,5.527632236480713,5.600504922866821,5.639607191085815,5.485145988464356,5.31468544960022,5.29397786617279
1995-03-09,54.49177585058823,P,5.3498969078063965,5.467202091217041,5.566734981536865,5.6253883838653564,5.489596567153931,5.316559543609619,5.293680078983307
1995-03-10,54.463665802498106,P,5.545406341552734,5.449428749084473,5.554293251037597,5.619167518615723,5.498483438491821,5.3209155178070064,5.294016380310058
1995-03-13,54.4636642168277,P,5.527633666992188,5.44231948852539,5.545406532287598,5.611169385910034,5.507014856338501,5.326498527526855,5.293920364379883
1995-03-14,54.53409153547614,P,5.545406341552734,5.467202377319336,5.529410076141358,5.603171157836914,5.5148353099823,5.3315568971633915,5.294428412914276
1995-03-15,54.64534704358427,P,5.598727703094482,5.513414192199707,5.52052321434021,5.596061754226684,5.521944789886475,5.336621685028076,5.295203068256378
1995-03-16,54.756862337075745,P,5.598727703094482,5.563180351257325,5.515191221237183,5.593395757675171,5.52798789024353,5.340632910728455,5.296063573360443
1995-03-17,54.77370588289534,P,5.598727703094482,5.573844623565674,5.511636686325073,5.589840960502625,5.5336755180358885,5.344117345809937,5.296580610275268
1995-03-20,54.7822008639578,P,5.598727703094482,5.588063430786133,5.515191459655762,5.586286163330078,5.538652133941651,5.346723785400391,5.296496603488922
1995-03-21,54.77050294637508,P,5.527633666992188,5.584508895874023,5.525855636596679,5.57828803062439,5.5432733535766605,5.350024070739746,5.296400587558747
1995-03-22,54.72372271867648,A,5.474312782287598,5.559625911712646,5.536520051956177,5.568512487411499,5.546828155517578,5.353493518829346,5.296037967205048
1995-03-23,54.68350299524218,P,5.509860038757324,5.541852378845215,5.55251636505127,5.559625673294067,5.55144944190979,5.356440491676331,5.295853083133697
1995-03-24,54.64751223897196,P,5.4920854568481445,5.520523929595948,5.54718427658081,5.550738763809204,5.552160406112671,5.360263257026673,5.295922780036927
1995-03-27,54.61040416432413,P,5.474312782287598,5.4956409454345705,5.541852188110352,5.543629360198975,5.551093988418579,5.364435062408448,5.296247072219849
1995-03-28,54.59377185040828,P,5.4920854568481445,5.488531303405762,5.536520099639892,5.532965087890625,5.55180495262146,5.3686090135574345,5.297089564800262
1995-03-29,54.593521190558185,P,5.474312782287598,5.488531303405762,5.524078607559204,5.522300910949707,5.5535824012756345,5.372956447601318,5.297585597038269
1995-03-30,54.5846583262552,P,5.474312782287598,5.481421852111817,5.511637115478516,5.5134141683578495,5.557137203216553,5.377128252983093,5.298253347873688
1995-03-31,54.59140136314493,P,5.429723739624023,5.468949508666992,5.4947367191314695,5.5031867027282715,5.561577568054199,5.381029796600342,5.2990416193008425
1995-04-03,54.613705229015984,P,5.483659744262695,5.470818901062012,5.483229923248291,5.499210691452026,5.5649638366699214,5.384768304824829,5.299584386348724
1995-04-04,54.65514841441283,P,5.555575370788574,5.483516883850098,5.48602409362793,5.505939865112305,5.568721971511841,5.389050378799438,5.300572590827942
1995-04-05,54.73531443173149,P,5.645471096038818,5.517748546600342,5.503139925003052,5.519829988479614,5.573211555480957,5.394407000541687,5.302180216312409
1995-04-06,54.900999778777134,A,5.897181987762451,5.602322387695312,5.541872119903564,5.547194242477417,5.583446388244629,5.403158721923828,5.304959683418274
1995-04-07,55.046856501780574,A,5.843245506286621,5.685026741027832,5.5769881248474125,5.562086200714111,5.590114097595215,5.411897850036621,5.307209339141846
1995-04-10,55.17205283854468,A,5.825264930725098,5.753347778320313,5.6120833396911625,5.576967763900757,5.597844133377075,5.420632767677307,5.30936909198761
1995-04-11,55.23874759679146,A,5.771327495574951,5.796498203277588,5.640007543563843,5.588263821601868,5.6023625564575195,5.43023307800293,5.311605999469757
1995-04-12,55.24333041873309,A,5.753349781036377,5.8180739402771,5.667911243438721,5.595994925498962,5.607587842941284,5.436844086647033,5.313926429748535
1995-04-13,55.13550158350997,A,5.771327495574951,5.792903041839599,5.697612714767456,5.604624915122986,5.61246171951294,5.443634872436523,5.316076624393463
1995-04-14,55.060851651957016,A,5.771327495574951,5.7785194396972654,5.731773090362549,5.613254904747009,5.615202808380127,5.450776824951172,5.318400247097015
1995-04-17,55.01554215576161,A,5.843245506286621,5.78211555480957,5.767731666564941,5.625480794906617,5.619026765823365,5.459164762496949,5.320996744632721
1995-04-18,55.058007070482795,A,6.023034572601318,5.832456970214844,5.814477586746216,5.650250840187073,5.627157440185547,5.4677702331542966,5.324578902721405
1995-04-19,55.09134577549843,A,5.933144092559815,5.868415832519532,5.843244886398315,5.673192405700684,5.632423849105835,5.476003584861755,5.3277116084098814
1995-04-20,55.13031335717548,A,5.951119899749756,5.904374313354492,5.848638677597046,5.695255398750305,5.638760786056519,5.484065523147583,5.330327241420746
1995-04-21,55.14562192469731,A,5.897181987762451,5.929545211791992,5.854032325744629,5.71551022529602,5.64330795288086,5.490534501075745,5.33302001953125
1995-04-24,55.1644561100523,A,6.0050578117370605,5.96190767288208,5.872011613845825,5.7420474767684935,5.649657182693481,5.497204241752624,5.336165461540222
1995-04-25,55.11516276601987,A,6.041017055511475,5.965504169464111,5.898980569839478,5.76949405670166,5.656370105743409,5.50353120803833,5.339750816822052
1995-04-26,55.11000048692855,A,6.023034572601318,5.9834822654724125,5.925949048995972,5.796930146217346,5.6620124816894535,5.510731935501099,5.34376651763916
1995-04-27,55.11515915631036,A,5.9870781898498535,5.990673923492432,5.947524118423462,5.822568416595459,5.668713092803955,5.51862666606903,5.3474290299415586
1995-04-28,55.15035924623724,A,6.0050578117370605,6.012249088287353,5.970897150039673,5.851335120201111,5.675417776107788,5.526701192855835,5.351181440353393
1995-05-01,55.12364741164175,A,5.969099521636963,6.005057430267334,5.983482551574707,5.875607109069824,5.681403293609619,5.533889346122741,5.354493923187256
1995-05-02,55.08552398519396,A,5.9870781898498535,5.99426965713501,5.979886913299561,5.8971822500228885,5.6873929309844975,5.5405549049377445,5.357896299362182
1995-05-03,55.07398809506622,A,6.076972961425781,6.005057334899902,5.994269800186157,5.918757343292237,5.695535917282104,5.547943797111511,5.36226841211319
1995-05-04,55.112697102385674,A,6.220810890197754,6.051803874969482,6.021238899230957,5.9349387884140015,5.70620020866394,5.557649064064026,5.36727299451828
1995-05-05,55.1415515709326,A,6.220810890197754,6.094954490661621,6.053601789474487,5.953817057609558,5.717219953536987,5.567705545425415,5.3717573189735415
1995-05-08,55.23938818519173,A,6.328684329986572,6.166871452331543,6.0859644412994385,5.9789880275726315,5.731463623046875,5.5786651563644405,5.376520893573761
1995-05-09,55.36788732355806,A,6.382626056671143,6.245981025695801,6.120125341415405,6.009552955627441,5.745008726119995,5.590339789390564,5.381467452049256
1995-05-10,55.453165450190745,A,6.382626056671143,6.307111644744873,6.156084489822388,6.04101676940918,5.7589093208312985,5.602541174888611,5.386414010524749
1995-05-11,55.49443709478637,A,6.400601387023926,6.343069744110108,6.197436809539795,6.072480463981629,5.773880395889282,5.61509792804718,5.392057414054871
1995-05-12,55.556103488426004,A,6.472517013549805,6.393410968780517,6.24418272972107,6.107539939880371,5.790645275115967,5.628373837471008,5.398147120475769
1995-05-15,55.5677277651157,A,6.454540252685547,6.418582153320313,6.292726802825928,6.138104677200317,5.808472480773926,5.641469979286194,5.404060218334198
1995-05-16,55.588487807420314,A,6.544433116912842,6.450943565368652,6.348462295532227,6.164174604415893,5.830941305160523,5.655816221237183,5.410509505271912
1995-05-17,55.58895264732766,A,6.472517013549805,6.468921756744384,6.388016700744629,6.191143250465393,5.853038272857666,5.669092130661011,5.41659921169281
1995-05-18,55.5795917388652,A,6.472517013549805,6.483304882049561,6.413187313079834,6.217213106155396,5.875490674972534,5.682543621063233,5.42260219335556
1995-05-19,55.50776331368891,A,6.400601387023926,6.468921756744384,6.431166362762451,6.242384076118469,5.892594575881958,5.695539007186889,5.427985470294953
1995-05-22,55.4966416927661,A,6.562413215637207,6.490496349334717,6.454539251327515,6.270251846313476,5.913290166854859,5.71015251159668,5.434177806377411
1995-05-23,55.509357363067515,A,6.760183811187744,6.533646488189698,6.492295026779175,6.30621018409729,5.9375857162475585,5.726210513114929,5.440838758945465
