Date,GRADE,GPS,PPL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-03-18,51.27917016055965,B,12.611544609069824,11.880880737304688,11.541354751586914,11.987087965011597,13.190686378479004,13.411180820465088,15.98155548095703
2009-03-19,54.09758248541675,C,12.997513771057127,12.228258514404297,11.724693012237548,11.968532180786132,13.160687923431396,13.399839420318603,15.937500700950622
2009-03-20,55.784418380507965,C,12.7506685256958,12.45894546508789,11.880429744720457,11.968621015548706,13.13097620010376,13.383621778488159,15.89143035888672
2009-03-23,57.61899765217715,C,13.32065486907959,12.741694450378418,12.114707660675048,12.010932207107544,13.108945865631103,13.37472375869751,15.847385201454163
2009-03-24,59.2487772440932,C,13.132162094116213,12.96250877380371,12.294232082366943,12.020136070251464,13.088280563354493,13.374710330963135,15.802549452781678
2009-03-25,59.62076357545175,C,13.06035041809082,13.05226993560791,12.466575336456298,12.0279625415802,13.073261642456055,13.373978786468506,15.757159352302551
2009-03-26,59.46555723989096,C,13.159083366394045,13.084583854675293,12.656421184539795,12.056661891937257,13.058712329864502,13.373534069061279,15.710569982528687
2009-03-27,59.14469886041582,C,12.876336097717283,13.10971736907959,12.78433141708374,12.083175992965698,13.031867961883545,13.361156005859375,15.663500142097472
2009-03-30,57.3808924021132,C,12.52177619934082,12.949941635131836,12.845818042755127,12.118743228912354,12.99793239593506,13.352324409484863,15.613376955986023
2009-03-31,56.513559611575936,C,12.885313987731934,12.90057201385498,12.931540393829346,12.193514251708985,12.976491088867187,13.345508375167846,15.56370406150818
2009-04-01,55.774874275236186,C,12.921216011047363,12.872745132446289,12.9625075340271,12.251931142807006,12.953111896514892,13.344917659759522,15.511823210716248
2009-04-02,55.12827597919431,C,13.05585765838623,12.852099990844726,12.96834192276001,12.34651746749878,12.931540145874024,13.335210342407226,15.464131698608398
2009-04-03,54.90546200337457,C,12.86736297607422,12.850305366516114,12.980011367797852,12.430220556259155,12.906021404266358,13.321078968048095,15.415497713088989
2009-04-06,54.932827015114725,C,12.62949275970459,12.871848678588867,12.910895156860352,12.5128014087677,12.872203845977783,13.303999757766723,15.365196862220763
2009-04-07,54.16150849963612,B,12.638470649719238,12.822480010986329,12.861526012420654,12.577879047393798,12.844232025146484,13.287360563278199,15.313291368484498
2009-04-08,54.060143609654965,B,12.89877700805664,12.817992210388184,12.845368671417237,12.655972003936768,12.8215549659729,13.278271417617798,15.263316860198975
2009-04-09,54.17763704533656,B,12.97507381439209,12.801835441589356,12.826967716217041,12.741694450378418,12.801023559570313,13.27821928024292,15.2158074426651
2009-04-10,54.40033026070217,B,12.97507381439209,12.82337760925293,12.836841487884522,12.81058645248413,12.789079914093017,13.267922992706298,15.168298025131225
2009-04-13,54.80347601965045,B,12.71027660369873,12.839534378051757,12.855691528320312,12.85075478553772,12.772637138366699,13.25331521987915,15.121743540763855
2009-04-14,54.797262706679085,B,12.490360260009766,12.809912300109863,12.816196155548095,12.873868274688721,12.752061710357665,13.23116732597351,15.074002671241761
2009-04-15,54.58070300673108,B,12.925708770751951,12.815298652648925,12.816645431518555,12.889576482772828,12.734172954559327,13.214861392974854,15.026485180854797
2009-04-16,54.03874181365848,C,13.091768264770508,12.838637542724609,12.820236492156983,12.894289207458495,12.70809591293335,13.200216054916382,14.979363884925842
2009-04-17,53.7552702407865,C,13.212943077087402,12.886211395263672,12.8547945022583,12.917402935028075,12.678333587646485,13.183980627059936,14.933868589401245
2009-04-20,54.0811912368141,C,13.177042007446287,12.979564476013184,12.90954942703247,12.910222291946411,12.651837234497071,13.182008123397827,14.889995260238647
2009-04-21,55.0292584611544,C,13.091768264770508,13.099846076965331,12.954879188537598,12.908202600479125,12.633551158905028,13.17554931640625,14.846628799438477
2009-04-22,55.46749525007721,C,13.10522747039795,13.135749816894531,12.97552423477173,12.910446453094483,12.618633003234864,13.164278202056884,14.805803961753845
2009-04-23,56.14840992614908,C,13.181528091430664,13.153701782226562,12.996169662475586,12.911568689346314,12.604266929626466,13.163182401657105,14.766141934394836
2009-04-24,56.59982850189143,C,13.150114059448242,13.141135978698731,13.013673686981202,12.925257587432862,12.591574535369872,13.161816263198853,14.726192631721496
2009-04-27,56.901194689548674,C,13.307199478149414,13.167167472839356,13.07336597442627,12.96452875137329,12.582023849487305,13.157483530044555,14.685639653205872
2009-04-28,57.51489928913841,C,13.361058235168455,13.221025466918945,13.160435771942138,12.988315963745118,12.58638780593872,13.159975347518921,14.645833511352539
2009-04-29,58.348519542960595,C,13.437350273132324,13.28745002746582,13.211599922180175,13.014122676849365,12.592985763549805,13.160928211212159,14.608687739372254
2009-04-30,58.895155350801154,C,13.423882484436035,13.335920906066894,13.24481134414673,13.032523918151856,12.594090824127198,13.16298581123352,14.573623361587524
2009-05-01,60.51784829285177,A,14.043238639831545,13.514545822143555,13.327840900421142,13.091317701339722,12.619977760314942,13.170307388305664,14.542372050285339
2009-05-04,62.165795770199175,A,14.10607624053955,13.674321174621582,13.420744323730469,13.16514687538147,12.652610664367677,13.182772588729858,14.512737131118774
2009-05-05,62.90377346620419,A,13.859230995178224,13.773955726623536,13.49749059677124,13.22618489265442,12.670833587646484,13.187501525878906,14.482258687019348
2009-05-06,63.676928603705626,A,13.922064781188965,13.870898628234864,13.579174327850343,13.277349281311036,12.69119846343994,13.197241325378418,14.450792121887208
2009-05-07,64.66027206610124,A,14.05670166015625,13.997462463378906,13.6666916847229,13.331430673599243,12.720630569458008,13.205671424865722,14.41915231704712
2009-05-08,65.44947471362804,A,14.622201919555664,14.11325511932373,13.813900470733643,13.413787078857421,12.766153526306152,13.219579439163208,14.396655912399291
2009-05-11,66.14304057165403,A,14.653620719909668,14.222764015197754,13.948542594909668,13.510954284667969,12.82301731109619,13.23446569442749,14.375445275306701
2009-05-12,67.60110914890298,A,14.631179809570312,14.377153778076172,14.075554752349854,13.617995262145996,12.887843036651612,13.253465671539306,14.352798466682435
2009-05-13,68.01436008002375,A,14.124024391174316,14.417545700073243,14.144222164154053,13.677911043167114,12.935265960693359,13.266375942230225,14.327311992645264
2009-05-14,68.5637555771371,A,14.334968566894531,14.473199081420898,14.235330772399902,13.740071058273315,12.998682708740235,13.281395654678345,14.30131754875183
2009-05-15,67.40875005717804,A,14.079145431518556,14.364587783813477,14.238921451568604,13.783381175994872,13.056399593353271,13.292883319854736,14.274043989181518
2009-05-18,65.66878312575744,A,13.805377006530762,14.194939041137696,14.208851528167724,13.814797925949097,13.112949619293213,13.300703620910644,14.245662055015565
2009-05-19,64.49931404807236,A,14.334968566894531,14.13569679260254,14.256425285339356,13.876957941055299,13.172910633087158,13.30996865272522,14.221273713111877
