Date,GRADE,GPS,KMB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-11-15,48.02884386424742,B,4.346639633178711,4.385448265075683,4.474709129333496,4.632856774330139,4.617527160644531,4.547796058654785,4.400851868391037
1988-11-16,47.97830666051013,B,4.269017219543457,4.348578929901123,4.43589940071106,4.6022944688797,4.612869930267334,4.542510757446289,4.402495027780533
1988-11-17,47.87548728314808,B,4.21080493927002,4.305887889862061,4.3990304470062265,4.565425634384155,4.607630701065063,4.536835985183716,4.403562262058258
1988-11-18,47.85135103799306,B,4.269017219543457,4.286482810974121,4.371863555908203,4.534378075599671,4.604913997650146,4.532225017547607,4.4047781324386595
1988-11-21,47.82262691939315,B,4.269017219543457,4.27289924621582,4.346637535095215,4.501390099525452,4.60122706413269,4.527614049911499,4.405994002819061
1988-11-22,47.83901696854542,B,4.317531108856201,4.267077541351318,4.326262903213501,4.474223566055298,4.5977341842651365,4.522717537879944,4.407547402381897
1988-11-23,47.92920993721081,B,4.356338977813721,4.284541893005371,4.316560411453247,4.44899742603302,4.594823389053345,4.518112783432007,4.4098170578479765
1988-11-24,48.0710025789881,B,4.356338977813721,4.313648700714111,4.309768295288086,4.433958649635315,4.593270978927612,4.513315367698669,4.411706917285919
1988-11-25,48.12470367888059,B,4.317531108856201,4.32335147857666,4.3049171447753904,4.418920087814331,4.589001893997192,4.507166504859924,4.412927985191345
1988-11-28,48.26890226601747,B,4.492175102233887,4.367983055114746,4.320441150665284,4.414554119110107,4.588807821273804,4.503149428367615,4.414167723655701
1988-11-29,48.43769746863282,C,4.598898410797119,4.42425651550293,4.345667028427124,4.41018807888031,4.59113639831543,4.502126297950745,4.4157037258148195
1988-11-30,48.55391056327513,C,4.569791793823242,4.466947078704834,4.375744485855103,4.405821943283081,4.5926887321472165,4.501293802261353,4.416714389324188
1988-12-01,48.61852728700438,C,4.472766399383545,4.4902325630187985,4.401940631866455,4.400485539436341,4.593270902633667,4.500358061790466,4.417524764537811
1988-12-02,48.84470628057996,A,4.715325355529785,4.569791412353515,4.4465714454650875,4.409217500686646,4.598316097259522,4.501847910881042,4.419690368175506
1988-12-05,49.00233454333465,A,4.785645008087158,4.62848539352417,4.498234224319458,4.422435879707336,4.604767684936523,4.505293345451355,4.421958935260773
1988-12-06,49.04380445449467,A,4.697747707366943,4.648255252838135,4.536255884170532,4.431259393692017,4.61043155670166,4.507089114189148,4.423357708454132
1988-12-07,49.06591662833093,A,4.629380702972412,4.660173034667968,4.563560056686401,4.440060234069824,4.615116157531738,4.507526831626892,4.424462459087372
1988-12-08,49.09878498600082,A,4.590312957763672,4.6836823463439945,4.5869574546813965,4.448362874984741,4.617661104202271,4.507573871612549,4.425132791996003
1988-12-09,49.043860678723604,A,4.687978744506836,4.678213024139405,4.62400221824646,4.464459681510926,4.622353401184082,4.510138959884643,4.426195821762085
1988-12-12,48.92688046361878,A,4.648913383483887,4.65086669921875,4.63967604637146,4.480058598518371,4.626264390945434,4.512120752334595,4.427302596569061
1988-12-13,48.82245230541789,A,4.570780277252197,4.625473213195801,4.636864233016968,4.4912656307220455,4.626672267913818,4.513321213722229,4.427349309921265
1988-12-14,48.720991985562954,A,4.512180328369141,4.6020331382751465,4.631103086471557,4.50342378616333,4.620086784362793,4.515091676712036,4.427007391452789
1988-12-15,48.6724683534567,A,4.512180328369141,4.586406612396241,4.6350444793701175,4.518492555618286,4.615829906463623,4.517054829597473,4.427478327751159
1988-12-16,48.53145207059814,P,4.502414226531982,4.54929370880127,4.613753366470337,4.530162405967713,4.610795516967773,4.517667956352234,4.427996044158935
1988-12-19,48.42170527131327,P,4.502414226531982,4.519993877410888,4.58543028831482,4.5418322563171385,4.6049849319458005,4.517703042030335,4.428370323181152
1988-12-20,48.359194351867046,P,4.492648601531982,4.504367542266846,4.564920377731323,4.550588130950928,4.593933792114258,4.517447819709778,4.428887023925781
1988-12-21,48.34518291470683,P,4.512180328369141,4.504367542266846,4.553200340270996,4.558380198478699,4.584049453735352,4.51758056640625,4.4291666936874385
1988-12-22,48.24568027827888,B,4.404745578765869,4.482880592346191,4.534643602371216,4.560800528526306,4.57318073272705,4.51615728855133,4.429148268699646
1988-12-23,48.2069351551503,B,4.424281120300293,4.467253971099853,4.5082738399505615,4.566138029098511,4.563478899002075,4.5149293661117555,4.429084069728852
1988-12-26,48.17207109368106,B,4.424281120300293,4.451627349853515,4.485810613632202,4.562743330001831,4.554941301345825,4.514279465675354,4.428780808448791
1988-12-27,48.13798470479424,B,4.414510250091553,4.4359996795654295,4.470183610916138,4.553523921966553,4.543685684204101,4.5141098690032955,4.428715567588807
1988-12-28,48.09720605136786,B,4.394980430603027,4.412559700012207,4.4584636211395265,4.544783353805542,4.533980026245117,4.514804677963257,4.428887372016907
1988-12-29,48.18606323827063,P,4.502414226531982,4.4320934295654295,4.457487010955811,4.546265745162964,4.525064678192138,4.516670169830323,4.430600442886353
1988-12-30,48.28408705840741,P,4.551248073577881,4.457486820220947,4.4623703956604,4.538061881065369,4.518290271759033,4.519409356117248,4.433083629608154
1989-01-02,48.38402840782967,P,4.551248073577881,4.4828802108764645,4.46725378036499,4.526342034339905,4.510739698410034,4.523015561103821,4.435519008636475
1989-01-03,48.57633030831542,A,4.707512855529785,4.5414807319641115,4.4887402057647705,4.5268302917480465,4.507672719955444,4.527702732086182,4.4381619381904605
1989-01-04,48.75308743154492,A,4.687978744506836,4.600080394744873,4.50632004737854,4.529760193824768,4.504215059280395,4.5320018911361695,4.440946273803711
1989-01-05,48.83543894099489,A,4.629380702972412,4.625473690032959,4.528783559799194,4.531713581085205,4.503660383224488,4.535907740592957,4.443533239364624
1989-01-06,48.86997303272324,A,4.590312957763672,4.633286666870117,4.545386743545532,4.5268302917480465,4.503100595474243,4.539519238471985,4.445924866199493
1989-01-09,48.92058257827975,A,4.590312957763672,4.641099643707276,4.5619899272918705,4.523900270462036,4.503316965103149,4.544190444946289,4.448220872879029
1989-01-10,48.88179209327293,A,4.619612693786621,4.623519611358643,4.582500171661377,4.526341891288757,4.5019848346710205,4.548961958885193,4.45071117401123
1989-01-11,48.83535574020312,A,4.6098456382751465,4.607892990112305,4.603986692428589,4.531225156784058,4.501039457321167,4.552865147590637,4.452196385860443
1989-01-12,48.786206527440875,A,4.590312957763672,4.600079441070557,4.612776565551758,4.535131788253784,4.501255826950073,4.556091299057007,4.453344852924347
1989-01-13,48.765286977862495,A,4.570780277252197,4.596172904968261,4.61472978591919,4.538550090789795,4.501857709884644,4.559603834152222,4.4543000197410585
1989-01-16,48.729679499836145,A,4.5805487632751465,4.594220066070557,4.617659854888916,4.542456817626953,4.50304313659668,4.561768975257873,4.45520840883255
1989-01-17,48.63965998062503,A,4.512180328369141,4.572733592987061,4.598126602172852,4.543433403968811,4.502861194610595,4.562383437156678,4.45567934513092
1989-01-18,48.65479355173294,P,4.678215503692627,4.586407566070557,4.597150278091431,4.551735162734985,4.507358226776123,4.565139884948731,4.457171688079834
1989-01-19,48.76930016568257,A,4.785645008087158,4.625473976135254,4.6127767086029055,4.5707801342010494,4.51458592414856,4.569452338218689,4.459918396472931
1989-01-20,48.86367789782662,A,4.727047443389893,4.656727409362793,4.626450157165527,4.58591845035553,4.521806020736694,4.572092156410218,4.462563374042511
1989-01-23,49.00886318604154,A,4.82471227645874,4.705560111999512,4.6498900890350345,4.6059400081634525,4.53156156539917,4.575708622932434,4.46545761346817
1989-01-24,49.21484879695833,A,4.805179595947266,4.7641599655151365,4.668446779251099,4.625473475456237,4.540732364654541,4.579129762649536,4.46873232126236
1989-01-25,49.336072393829994,A,4.844247341156006,4.797366333007813,4.691886949539184,4.647936820983887,4.552236967086792,4.582553448677063,4.472632696628571
1989-01-26,49.358639557407805,A,4.844247341156006,4.809086799621582,4.717280387878418,4.665028476715088,4.564905815124511,4.586268258094788,4.476676504611969
1989-01-27,49.410367939965994,A,4.8637800216674805,4.8364333152771,4.746580362319946,4.680655074119568,4.576801071166992,4.59085753440857,4.480005145072937
1989-01-30,49.40982348976934,A,4.883314609527588,4.848153781890869,4.77685694694519,4.697258400917053,4.589087018966675,4.595157041549682,4.483527083396911
1989-01-31,49.451837508777636,A,4.990743637084961,4.885266590118408,4.824713277816772,4.711419939994812,4.60255126953125,4.600142726898193,4.487586166858673
1989-02-01,49.4160994653702,A,4.9028425216674805,4.896985626220703,4.847175979614258,4.722163128852844,4.613481340408325,4.604152364730835,4.491301379203796
1989-02-02,49.376563480103954,A,4.873547077178955,4.902845573425293,4.855966186523437,4.734371447563172,4.62382550239563,4.608548240661621,4.494870114326477
1989-02-03,49.33039853778669,A,4.854012966156006,4.900892162322998,4.868662738800049,4.747556447982788,4.634555139541626,4.611778516769409,4.498628053665161
1989-02-06,49.28436298284195,A,4.893079280853272,4.902845096588135,4.875499439239502,4.762694764137268,4.642573223114014,4.615690522193908,4.502533512115479
1989-02-07,49.17838374974719,A,4.912611484527588,4.88721866607666,4.886242628097534,4.777344703674316,4.648847484588623,4.619991941452026,4.506106309890747
1989-02-08,49.13032511276024,A,4.873547077178955,4.881359577178955,4.889172601699829,4.790529775619507,4.654922590255738,4.623805661201477,4.5096272230148315
1989-02-09,49.11167511592888,A,4.8637800216674805,4.87940616607666,4.891125869750977,4.804203128814697,4.662742862701416,4.628006882667542,4.513290565013886
1989-02-10,49.04584231501665,A,4.805179595947266,4.869639492034912,4.885265827178955,4.815923094749451,4.664539947509765,4.631428022384643,4.5164696407318115
1989-02-13,48.99375573758889,A,4.844247341156006,4.859873104095459,4.881359100341797,4.829108023643494,4.665711994171143,4.635239839553833,4.520035319328308
1989-02-14,48.954407518471406,P,4.834476470947266,4.844246101379395,4.8657323837280275,4.8452228307724,4.668446569442749,4.639439063072205,4.523504326343536
1989-02-15,48.93527653134223,P,4.844247341156006,4.838386154174804,4.85987286567688,4.8535244226455685,4.672743902206421,4.64393002986908,4.527117800712586
1989-02-16,48.89866625491796,P,4.844247341156006,4.83447961807251,4.856942892074585,4.856454539299011,4.677822589874268,4.647741847038269,4.53087473154068
1989-02-17,48.91452477971861,P,4.834476470947266,4.84033899307251,4.854989242553711,4.86182599067688,4.680752544403076,4.651552972793579,4.534630608558655
1989-02-20,48.906259247988295,P,4.834476470947266,4.838384819030762,4.84912896156311,4.862314200401306,4.684463806152344,4.6553640985488896,4.538338685035706
1989-02-21,48.89976029204126,P,4.82471227645874,4.836431980133057,4.840339040756225,4.86329083442688,4.689542446136475,4.6581073570251466,4.542189192771912
1989-02-22,48.84138088156802,P,4.756345748901367,4.818851661682129,4.828618907928467,4.858895754814148,4.694425754547119,4.657256269454956,4.546319454908371
1989-02-23,48.81059177397399,P,4.795413494110107,4.809084892272949,4.82178225517273,4.856454062461853,4.700090417861938,4.657960162162781,4.550262542963028
1989-02-24,48.748558721470026,P,4.736813545227051,4.789552307128906,4.814945650100708,4.850105738639831,4.70477840423584,4.657786960601807,4.5536735570430755
1989-02-27,48.702522351300615,P,4.746578693389893,4.771972751617431,4.805178785324097,4.843268942832947,4.709661693572998,4.6573233127594,4.557468099594116
1989-02-28,48.64504107117253,P,4.775877475738525,4.762205791473389,4.799318885803222,4.832525634765625,4.715326271057129,4.654630031585693,4.560883181095123
1989-03-01,48.63401338556749,P,4.756345748901367,4.762205791473389,4.790528726577759,4.825200796127319,4.720209579467774,4.652129516601563,4.564200603961945
1989-03-02,48.6160665156869,P,4.766111373901367,4.75634536743164,4.782715129852295,4.81982901096344,4.7274368953704835,4.650308814048767,4.567710299491882
1989-03-03,48.64098409137836,P,4.766111373901367,4.762204933166504,4.775878620147705,4.815433931350708,4.734273500442505,4.64887619972229,4.571554673910141
1989-03-06,48.69463504100326,P,4.827319145202637,4.778353023529053,4.775162887573242,4.812145924568176,4.742334260940551,4.648637781143188,4.575705087184906
1989-03-07,48.73848695740841,P,4.807577610015869,4.784693050384521,4.773449420928955,4.80689423084259,4.750195608139038,4.646940646171569,4.579613363742828
1989-03-08,48.80218914372603,P,4.827319145202637,4.798887729644775,4.780546760559082,4.804582834243774,4.75884238243103,4.646411204338074,4.583285653591156
1989-03-09,48.82726638835471,A,4.817448139190674,4.809155082702636,4.782750225067138,4.802266240119934,4.7651430606842045,4.645103869438171,4.58681295633316
1989-03-10,48.84054776103997,A,4.807577610015869,4.817448329925537,4.7898266315460205,4.802386140823364,4.770269651412963,4.644279961585998,4.590051844120025
1989-03-13,48.79975302747786,A,4.787831783294678,4.809550857543945,4.793951940536499,4.799565362930298,4.7750013256073,4.642870512008667,4.593182368278503
1989-03-14,48.7764753872815,A,4.787831783294678,4.805601692199707,4.795147371292114,4.797233128547669,4.776607704162598,4.642140212059021,4.5965055656433105
1989-03-15,48.718433700478265,P,4.777959823608398,4.7957298278808596,4.797308778762817,4.793918752670288,4.778407325744629,4.641311192512513,4.599442226886749
1989-03-16,48.70900118998651,P,4.797704219818115,4.791781044006347,4.800468063354492,4.791591596603394,4.781773796081543,4.642717089653015,4.602429437637329
1989-03-17,48.67045637665024,P,4.738475322723389,4.777960586547851,4.797704458236694,4.786791539192199,4.784737043380737,4.6439188194274905,4.604831500053406
1989-03-20,48.6309498696638,P,4.708858489990234,4.762165927886963,4.785858392715454,4.780510640144348,4.787107954025268,4.645212459564209,4.60636293888092
1989-03-21,48.612501008292355,P,4.758215427398682,4.756242656707764,4.780922174453735,4.777185797691345,4.7898800086975095,4.6459324216842655,4.607852168083191
1989-03-22,48.59305250075206,P,4.738475322723389,4.748345756530762,4.77203779220581,4.7762922763824465,4.792452602386475,4.646746029853821,4.608616499900818
1989-03-23,48.51856924379521,P,4.708858489990234,4.730576610565185,4.761178827285766,4.771964526176452,4.794823513031006,4.648039669990539,4.607980389595031
1989-03-24,48.49560119827854,P,4.708858489990234,4.724653244018555,4.7513069152832035,4.770566773414612,4.797585077285767,4.649721393585205,4.608018624782562
1989-03-27,48.502455992743556,P,4.708858489990234,4.724653244018555,4.743409585952759,4.768680763244629,4.800151271820068,4.651597204208374,4.608008697032928
1989-03-28,48.4956084262077,P,4.718728542327881,4.7167558670043945,4.736499261856079,4.765823316574097,4.804282236099243,4.65357171535492,4.608096282482148
1989-03-29,48.47962838114449,P,4.689115047454834,4.706883811950684,4.727614784240723,4.76246178150177,4.804500226974487,4.655929226875305,4.6079876375198365
1989-03-30,48.49488715944497,P,4.698984622955322,4.704909038543701,4.717742824554444,4.759105443954468,4.802767019271851,4.658676471710205,4.608169169425964
1989-03-31,48.559828580275706,P,4.817448139190674,4.726626968383789,4.725640106201172,4.7616722822189335,4.8045750331878665,4.66319052696228,4.609039363861084
1989-04-03,48.647694008460526,P,4.886549472808838,4.762165164947509,4.743409204483032,4.7646337985992435,4.805811777114868,4.668686671257019,4.610303227901459
1989-04-04,48.6922737327458,A,4.827319145202637,4.783883285522461,4.750319576263427,4.765620875358581,4.806254568099976,4.673493466377258,4.610644762516022
1989-04-05,48.76402164490735,A,4.837190628051758,4.813498401641846,4.760191106796265,4.766114449501037,4.806113433837891,4.679175200462342,4.610842978954315
1989-04-06,48.88576418808717,A,4.9260358810424805,4.858908653259277,4.781908845901489,4.771543836593628,4.80774920463562,4.686327509880066,4.611581747531891
1989-04-07,48.95693164047909,A,5.00501012802124,4.89642105102539,4.8115240097045895,4.7814154624938965,4.8105738067626955,4.693687438964844,4.612956228256226
1989-04-10,48.97744452770223,A,4.975393772125244,4.9141899108886715,4.8381775379180905,4.790793561935425,4.812415390014649,4.700751204490661,4.61418262720108
1989-04-11,49.019659245983235,A,4.955650329589844,4.939856147766113,4.8618697166442875,4.799184489250183,4.811713523864746,4.707132396697998,4.614924967288971
1989-04-12,49.055193793816606,A,4.945779800415039,4.96157398223877,4.887536191940308,4.8075754880905155,4.8125722694396975,4.713026804924011,4.615569794178009
1989-04-13,49.01096467352976,A,4.916165828704834,4.95959997177124,4.909254312515259,4.813498568534851,4.8134246444702145,4.718625073432922,4.615970220565796
1989-04-14,48.93882998353411,A,4.945779800415039,4.94775390625,4.922087478637695,4.823863792419433,4.815259981155395,4.724907560348511,4.6160370326042175
1989-04-17,48.88320661823635,A,4.955650329589844,4.94380521774292,4.928997564315796,4.836203384399414,4.816511402130127,4.72954231262207,4.616345870494842
1989-04-18,48.86498226016938,A,4.975393772125244,4.94775390625,4.9438050270080565,4.847062301635742,4.81776704788208,4.733307266235352,4.617716782093048
1989-04-19,48.84483949373117,A,4.955650329589844,4.949728012084961,4.955650997161865,4.857921051979065,4.819409112930298,4.7371658515930175,4.619229826927185
1989-04-20,48.89114886680553,A,5.014883518218994,4.969471549987793,4.964535760879516,4.873222303390503,4.822431182861328,4.742587022781372,4.621472542285919
1989-04-21,48.91451485755697,A,5.00501012802124,4.981317615509033,4.964535760879516,4.888029885292053,4.826427793502807,4.745483870506287,4.6236658906936645
1989-04-24,48.96182247266844,A,5.0346269607543945,4.9971129417419435,4.970459079742431,4.904318308830261,4.830235385894776,4.747973690032959,4.626633517742157
1989-04-25,48.96611745586166,A,4.985267639160156,4.999087715148926,4.973420810699463,4.917645263671875,4.833251209259033,4.750848889350891,4.628969001770019
1989-04-26,48.981084336529044,A,4.995140552520752,5.006985759735107,4.978356885910034,4.9329465389251705,4.836269073486328,4.754506487846374,4.631016659736633
1989-04-27,48.954316861127005,A,4.995140552520752,5.003037166595459,4.986254358291626,4.947754335403443,4.839286937713623,4.758554763793946,4.633064317703247
1989-04-28,48.946072374040796,A,4.995140552520752,5.001063251495362,4.991190433502197,4.956638956069947,4.842500219345093,4.761626381874084,4.635882670879364
1989-05-01,48.89596558782467,A,4.965522289276123,4.987242317199707,4.9921776294708256,4.96058759689331,4.84512113571167,4.764792470932007,4.638456611633301
1989-05-02,48.870483353480864,A,4.935909748077393,4.977370738983154,4.98822922706604,4.966017127037048,4.847345085144043,4.768443765640259,4.6408824896812435
1989-05-03,48.86033869403571,A,4.955650329589844,4.9694726943969725,4.98822922706604,4.971940112113953,4.851331176757813,4.772878465652465,4.643985071182251
1989-05-04,48.80239061600643,P,4.886549472808838,4.9477544784545895,4.975395822525025,4.96996579170227,4.853153896331787,4.776622157096863,4.646838493347168
1989-05-05,48.778785938869646,P,4.955650329589844,4.939856433868409,4.970459842681885,4.9674978017807,4.857530632019043,4.781154518127441,4.649411237239837
1989-05-08,48.77374299670684,P,4.945779800415039,4.935907936096191,4.961575126647949,4.96601710319519,4.861514654159546,4.785588173866272,4.6516456079483035
1989-05-09,48.766652274639284,P,4.9260358810424805,4.933933162689209,4.955651950836182,4.964536380767822,4.864517822265625,4.789922046661377,4.653684933185577
1989-05-10,48.687987352887056,P,4.837190628051758,4.910241222381591,4.939856958389282,4.959106922149658,4.866134719848633,4.793172149658203,4.6553763580322265
1989-05-11,48.67862369395709,P,4.847060680389404,4.902343463897705,4.925048971176148,4.955651664733887,4.8677537059783935,4.7975953006744385,4.656876294612885
1989-05-12,48.65561833848859,P,4.896420001983643,4.890497398376465,4.915176916122436,4.953183674812317,4.8703598785400395,4.802316689491272,4.6586230278015135
1989-05-15,48.660820167900646,P,4.935909748077393,4.888523387908935,4.912215662002564,4.952196645736694,4.872531690597534,4.807432975769043,4.660856220722199
1989-05-16,48.65772474600334,P,4.896420001983643,4.882600212097168,4.908266687393189,4.948247957229614,4.87430853843689,4.812252073287964,4.66318097114563
1989-05-17,48.74231017284985,P,4.945779800415039,4.904318046569824,4.907279634475708,4.947754430770874,4.876677751541138,4.817760066986084,4.6662823724746705
1989-05-18,48.82877741936307,P,4.995140552520752,4.933934020996094,4.918138742446899,4.946767282485962,4.88023159980774,4.822687330245972,4.669678750038147
1989-05-19,48.91550653143883,A,5.044499397277832,4.9635499000549315,4.927023649215698,4.948741745948792,4.884970035552978,4.827619843482971,4.67351459980011
1989-05-22,49.020351704891304,A,5.123471260070801,5.001062202453613,4.944792795181274,4.953183960914612,4.891682825088501,4.8333420753479,4.67817881822586
1989-05-23,49.17001696036676,A,5.192576408386231,5.060293483734132,4.971446847915649,4.963549399375916,4.899777717590332,4.838192710876465,4.682947721481323
1989-05-24,49.26585425995429,A,5.162960052490234,5.10372953414917,5.004023790359497,4.971940374374389,4.907477722167969,4.842942523956299,4.687472207546234
1989-05-25,49.337213383816476,A,5.162960052490234,5.137293434143066,5.03561372756958,4.980331349372864,4.914782838821411,4.848278317451477,4.6920930290222165
1989-05-26,49.39685522026979,A,5.17283296585083,5.162960147857666,5.063255023956299,4.989215970039368,4.92346999168396,4.854103517532349,4.696811378002167
1989-05-29,49.413836115137705,A,5.17283296585083,5.172832489013672,5.086947345733643,4.999581503868103,4.932749481201172,4.85992871761322,4.702059581279754
1989-05-30,49.39330671792171,A,5.182704448699951,5.170858097076416,5.115575790405273,5.011921238899231,4.941239261627198,4.865559635162353,4.707260797023773
1989-05-31,49.394227135631866,A,5.212318420410156,5.180729770660401,5.142229652404785,5.024754643440247,4.950716123580933,4.871584362983704,4.7122247552871706
1989-06-01,49.395622890279185,A,5.202445983886719,5.188626956939697,5.162960195541382,5.040549468994141,4.960587873458862,4.877705693244934,4.716898496150971
1989-06-02,49.41743999265187,A,5.261678218841553,5.206396007537842,5.184678077697754,5.055850863456726,4.971644268035889,4.8846146726608275,4.722109253406525
1989-06-05,49.3706365118448,A,5.154012203216553,5.202631855010987,5.187732172012329,5.066262483596802,4.980547342300415,4.890349307060242,4.726059141159058
1989-06-06,49.29865667064439,A,5.114136219024658,5.188918209075927,5.179888153076172,5.075667500495911,4.9884554958343506,4.896368865966797,4.729376151561737
1989-06-07,49.22002273016434,A,5.114136219024658,5.169281768798828,5.175005769729614,5.0895147800445555,4.996955919265747,4.900728073120117,4.732933979034424
1989-06-08,49.16624987152813,A,5.1639814376831055,5.161588859558106,5.1751079082489015,5.105360817909241,5.006255855560303,4.904511437416077,4.736981887817382
1989-06-09,49.060966967252035,P,5.154012203216553,5.1400556564331055,5.173225831985474,5.118240427970886,5.01298713684082,4.908781085014343,4.740436620712281
1989-06-12,49.03038140829568,P,5.1639814376831055,5.142049503326416,5.172340679168701,5.1296440124511715,5.018535776138306,4.912173776626587,4.743941199779511
1989-06-13,49.03131019672896,P,5.144044876098633,5.148031234741211,5.168474721908569,5.142025256156922,5.024870290756225,4.915562429428101,4.747346096038818
1989-06-14,49.006778605503065,P,5.124106407165527,5.150025272369385,5.159653520584106,5.1509415864944454,5.030608606338501,4.918361020088196,4.75045723438263
1989-06-15,48.936318434703594,P,5.104166507720947,5.138062286376953,5.149825572967529,5.156392884254456,5.03417121887207,4.920960211753846,4.753614234924316
1989-06-16,48.86326347725808,P,5.064291477203369,5.120118141174316,5.130086898803711,5.157382488250732,5.035356845855713,4.922965326309204,4.756911430358887
1989-06-19,48.787346190931714,P,5.064291477203369,5.100180149078369,5.121114826202392,5.154423499107361,5.0371347999572755,4.924775094985962,4.759966068267822
1989-06-20,48.656309019589884,P,4.9745683670043945,5.066284847259522,5.107158041000366,5.143523097038269,5.037513160705567,4.924613342285157,4.762378034591674
1989-06-21,48.53828806449898,P,4.934692859649658,5.0284021377563475,5.089213705062866,5.13210973739624,5.0372914218902585,4.924931845664978,4.764542105197907
1989-06-22,48.45023363634096,P,4.934692859649658,4.9945074081420895,5.066284847259522,5.120696377754212,5.037661962509155,4.925543303489685,4.767045772075653
1989-06-23,48.43292360053243,P,5.014444351196289,4.984537982940674,5.052328062057495,5.1127769470214846,5.03903525352478,4.927147617340088,4.769463067054748
1989-06-26,48.40741286535917,P,5.004474639892578,4.972574615478516,5.036377382278443,5.104359030723572,5.040011739730835,4.928261570930481,4.7719760465621945
1989-06-27,48.454857526845835,P,5.024413585662842,4.982543659210205,5.0244142532348635,5.096444487571716,5.040992136001587,4.929379591941833,4.77468576669693
1989-06-28,48.49435671287585,P,4.9745683670043945,4.9905187606811525,5.00946044921875,5.084556984901428,5.041370496749878,4.930389804840088,4.777097733020782
1989-06-29,48.48486625986471,P,4.884847640991211,4.980549716949463,4.987528562545776,5.068677067756653,5.038769779205322,4.930600481033325,4.7793036818504335
1989-06-30,48.41896470759633,P,4.86491060256958,4.9506429672241214,4.967590475082398,5.048838686943054,5.035967788696289,4.931197791099549,4.781312906742096
1989-07-03,48.371618025393985,P,4.874878883361816,4.924723815917969,4.948649215698242,5.034882020950318,5.032772827148437,4.931504106521606,4.7833719730377195
1989-07-04,48.32096126303242,P,4.874878883361816,4.894816875457764,4.938680267333984,5.022919154167175,5.030565052032471,4.931908130645752,4.785673596858978
1989-07-05,48.30308910266016,P,4.884847640991211,4.876872730255127,4.93369574546814,5.011454725265503,5.0283591938018795,4.932314133644104,4.788122081756592
1989-07-06,48.310975588456806,P,4.844973087310791,4.868897819519043,4.924723768234253,4.995504307746887,5.025355844497681,4.932321391105652,4.790031619071961
1989-07-07,48.363555853070544,P,4.904784202575684,4.876872539520264,4.913757753372193,4.983042907714844,5.023548717498779,4.933024468421936,4.792288720607758
1989-07-10,48.42626707617708,P,4.944660663604736,4.8908288955688475,4.907776355743408,4.972076869010925,5.023131484985352,4.9341263103485105,4.7947452044487
1989-07-11,48.48843922592521,P,4.984538555145264,4.912760829925537,4.90378885269165,4.964101552963257,5.024104061126709,4.935724573135376,4.796915965080261
1989-07-12,48.51596605598899,P,4.964601516723633,4.928711605072022,4.902792167663574,4.956126308441162,5.024283084869385,4.9378071308135985,4.797531700134277
1989-07-13,48.63237537456922,P,5.0543212890625,4.9705812454223635,4.919739532470703,4.95363404750824,5.027638521194458,4.940396208763122,4.799178185462952
1989-07-14,48.71172520179846,A,5.044353008270264,4.99849500656128,4.937683773040772,4.952637124061584,5.029412574768067,4.943471603393554,4.800629281997681
1989-07-17,48.80710888859985,A,5.134073734283447,5.036377620697022,4.963603258132935,4.956126236915589,5.0331784534454345,4.9473465538024906,4.802334933280945
1989-07-18,48.86305641800612,A,5.114136219024658,5.0622971534729,4.987528991699219,4.963104629516602,5.036940460205078,4.950729141235351,4.802679586410522
1989-07-19,48.948752883667574,A,5.104166507720947,5.0902101516723635,5.009460878372193,4.971578311920166,5.0422799777984615,4.954207348823547,4.803168432712555
1989-07-20,48.973766951003675,A,5.134073734283447,5.106160640716553,5.038370943069458,4.9815473556518555,5.048020238876343,4.957886972427368,4.804097893238068
1989-07-21,49.02113505418195,A,5.183917999267578,5.134073638916016,5.066284322738648,4.99002103805542,5.053770198822021,4.96206503868103,4.80547061920166
1989-07-24,48.98872110467986,A,5.134073734283447,5.134073638916016,5.085225629806518,4.996500992774964,5.057733478546143,4.965132584571839,4.806885182857513
1989-07-25,48.966971487957494,A,5.124106407165527,5.136067676544189,5.099182415008545,5.0014856338500975,5.06228720664978,4.968297872543335,4.807619259357453
1989-07-26,48.94876042172566,A,5.134073734283447,5.142049121856689,5.116129636764526,5.00946090221405,5.066053085327148,4.971365418434143,4.8088883113861085
1989-07-27,48.94336125153711,A,5.203856468200684,5.1560056686401365,5.131083154678345,5.025411343574524,5.070227403640747,4.975229501724243,4.8101666855812075
1989-07-28,48.89778786284263,A,5.154012203216553,5.150024509429931,5.142049074172974,5.039866423606872,5.072417659759521,4.97869384765625,4.811486904621124
1989-07-31,48.9088091303474,A,5.203856468200684,5.1639810562133786,5.149027347564697,5.056315302848816,5.074025363922119,4.98285409450531,4.812862303256988
1989-08-01,48.97928126724941,A,5.2935791015625,5.197875595092773,5.166971635818482,5.07725031375885,5.076045417785645,4.987911567687989,4.815025889873505
1989-08-02,49.0428807982073,A,5.303548336029053,5.2317705154418945,5.186909818649292,5.098185348510742,5.078857183456421,4.9931674528121945,4.8172393226623536
1989-08-03,49.106587347576216,A,5.343423366546631,5.259683895111084,5.20784478187561,5.123107862472534,5.082466449737549,4.99862464427948,4.820670866966248
1989-08-04,49.19932880574027,A,5.343423366546631,5.2975661277771,5.223795318603516,5.145039820671082,5.085878257751465,5.004674124717712,4.824296472072601
