Date,GRADE,GPS,CRM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2022-01-03,44.85480503362391,A,254.3309326171875,253.85504455566405,253.35924835205077,256.02043533325195,278.19240417480466,273.4292498779297,253.61292198181152
2022-01-04,44.31752129368136,P,247.1328887939453,252.41742858886718,252.92915802001954,255.08658142089843,277.2589486694336,273.4415950012207,253.80322715759277
2022-01-05,40.3653190855752,B,226.66375732421875,247.0671813964844,250.42726440429686,253.16312103271486,275.9153140258789,273.2071357727051,253.8818780517578
2022-01-06,36.44297974952821,B,228.13720703125,241.8543212890625,248.0388656616211,251.41239166259766,274.53683319091795,272.968992767334,253.93379745483398
2022-01-07,32.564087599799976,B,227.3009185791016,236.71314086914063,245.56683807373048,249.53472671508788,273.11554260253905,272.69202209472655,253.9815354156494
2022-01-10,28.41359950314882,B,228.6151123046875,231.56997680664062,242.71251068115234,247.73620986938477,271.65940734863284,272.3844876098633,254.0280291748047
2022-01-11,26.640461103257888,B,233.8020782470703,228.90381469726563,240.6606216430664,246.7032958984375,270.3032278442383,272.1373844909668,254.09647537231444
2022-01-12,28.491451113096428,B,236.77886962890625,230.9268371582031,238.99700927734375,245.597705078125,269.0077786254883,271.90820205688476,254.18129890441895
2022-01-13,28.988298064553167,B,227.61952209472656,230.82330017089845,236.33881072998048,244.37861709594728,267.4265979003906,271.5183331298828,254.20210662841797
2022-01-14,30.00600747195773,B,230.20802307128903,231.40472106933595,234.05893096923828,243.2984130859375,265.912917175293,271.166893157959,254.20185775756835
2022-01-17,31.236636243950826,B,230.20802307128903,231.72330322265626,231.64664001464843,242.5029441833496,264.34527709960935,270.8309844970703,254.21415321350096
2022-01-18,30.428540836521723,B,225.06088256835935,229.97506408691407,229.43943939208984,241.18429870605468,262.6796716308594,270.4406173706055,254.18458450317382
2022-01-19,29.336073823488267,B,225.2699432373047,227.67327880859375,229.30005798339843,239.86366119384766,261.2181594848633,270.0219758605957,254.1758731842041
2022-01-20,29.319541234514094,B,221.9546661376953,226.5403076171875,228.68180389404296,238.36033477783204,259.6244342041016,269.6116973876953,254.12579544067384
2022-01-21,28.252462594773334,B,217.6637115478516,224.0314453125,227.71808319091798,236.64246063232423,257.87181549072267,269.12933883666994,254.059688873291
2022-01-24,27.558757957291792,B,222.0442657470703,222.39869384765626,227.06099853515624,234.8867546081543,256.22990478515624,268.6907858276367,254.0225038909912
2022-01-25,26.834604475383514,B,214.4380340576172,220.2741241455078,225.12459411621094,232.89260787963866,254.40401092529297,268.19478775024413,253.95993171691896
