Date,GRADE,GPS,XOM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-04-18,50.45838855674901,A,4.973942279815674,4.973941707611084,4.874255561828614,4.861275744438172,4.686720066070556,4.434790759086609,4.248157280683517
1991-04-19,50.43034062839314,A,4.994710445404053,4.980172634124756,4.897100400924683,4.870621275901795,4.698350143432617,4.443232426643371,4.253634567260742
1991-04-22,50.3873135861482,A,4.994710445404053,4.990556812286377,4.917868566513062,4.874775028228759,4.707695779800415,4.451571578979492,4.259111853837967
1991-04-23,50.35500087478218,A,5.057013988494873,5.003017520904541,4.950058841705323,4.880486249923706,4.720156574249268,4.460841250419617,4.2649506568908695
1991-04-24,50.334997758038206,A,5.057013988494873,5.015478229522705,4.981210803985595,4.890870189666748,4.7303329277038575,4.470213384628296,4.270839453935623
1991-04-25,50.26179497650623,A,4.911635398864746,5.00301685333252,4.988479280471802,4.893465948104859,4.739263172149658,4.478644156455994,4.2754014658927915
1991-04-26,50.20370864726082,A,4.942789554595947,4.992632675170898,4.9864026546478275,4.897619414329529,4.749439477920532,4.487693891525269,4.2806691467762
1991-04-29,50.15499935799412,A,4.911635398864746,4.976017665863037,4.983287239074707,4.90436897277832,4.7589927005767825,4.496124663352966,4.286080991029739
1991-04-30,50.05003934988179,A,4.942789554595947,4.953172779083252,4.978095149993896,4.906964921951294,4.768961381912232,4.5047644519805905,4.290798773765564
1991-05-01,49.989509968115755,P,5.015480041503906,4.944865989685058,4.980172109603882,4.91734893321991,4.780176191329956,4.513618783950806,4.296029994487762
1991-05-02,50.011215620113795,P,4.95317268371582,4.953173446655273,4.978095149993896,4.926175355911255,4.789729452133178,4.521747550964355,4.301249606609344
1991-05-03,50.001001434237345,P,4.922022819519043,4.949020099639893,4.9708263874053955,4.933963394165039,4.798867444992066,4.529359827041626,4.3061635005474095
1991-05-06,49.976693164955016,P,4.890870571136475,4.944867134094238,4.960442399978637,4.93915548324585,4.807174663543702,4.536455607414245,4.310321749448776
1991-05-07,49.931810645605196,P,4.842135429382324,4.9247363090515135,4.938954544067383,4.944506692886352,4.8147149085998535,4.543064036369324,4.313786405324936
1991-05-08,49.848820496688916,P,4.894651412963867,4.900570583343506,4.922718286514282,4.951964545249939,4.819982585906982,4.550607590675354,4.317413667440414
1991-05-09,49.8545095734822,P,5.01018762588501,4.911973571777343,4.932573509216309,4.960526394844055,4.828599290847778,4.5594089984893795,4.32116868853569
1991-05-10,49.791608143388466,P,4.863139152526856,4.900196838378907,4.924608469009399,4.9555055618286135,4.833236722946167,4.5664324378967285,4.324238458871841
1991-05-13,49.74295392797895,P,4.831629276275635,4.888348579406738,4.916607856750488,4.949947547912598,4.839113044738769,4.572730851173401,4.3267007672786715
1991-05-14,49.67508707030661,P,4.7265944480896,4.865240383148193,4.894988346099853,4.936541748046875,4.842473316192627,4.577978916168213,4.328749116659164
1991-05-15,49.59176496940097,P,4.737096786499023,4.833729457855225,4.867150020599365,4.923661065101624,4.846043634414673,4.582922081947327,4.331507111787796
1991-05-16,49.471440934999116,P,4.842135429382324,4.800119018554687,4.856046295166015,4.917070722579956,4.85109167098999,4.589325556755066,4.334739755392075
1991-05-17,49.48829498557553,P,4.873645305633545,4.802220249176026,4.8512085437774655,4.9110174655914305,4.856562232971191,4.595736699104309,4.3382310450077055
1991-05-20,49.528496937537426,P,4.894651412963867,4.8148246765136715,4.851586627960205,4.906014513969422,4.862245264053345,4.602255411148072,4.341524068117142
1991-05-21,49.6764682516478,P,4.957672595977783,4.861040306091309,4.863140344619751,4.9010474443435665,4.86794264793396,4.609404335021972,4.3451827466487885
1991-05-22,49.8251404221808,A,4.957672595977783,4.90515546798706,4.869442462921143,4.896080374717712,4.871978511810303,4.617373108863831,4.348942526578903
1991-05-23,49.89499384006374,A,4.9366655349731445,4.924061489105225,4.862090253829956,4.897331881523132,4.87600959777832,4.624926838874817,4.352698365449905
1991-05-24,49.923306602227775,A,4.926163196563721,4.93456506729126,4.868392658233643,4.896500563621521,4.879622974395752,4.631965641975403,4.356250058412552
1991-05-27,49.94269393534851,A,4.926163196563721,4.9408674240112305,4.877846050262451,4.89722695350647,4.8844824886322025,4.639516854286194,4.3595489919185635
1991-05-28,49.916622658275344,A,4.926163196563721,4.934565544128418,4.897802925109863,4.896395635604859,4.889342002868652,4.647170534133911,4.36320177435875
1991-05-29,49.89910745411992,A,4.9366655349731445,4.93036413192749,4.917759799957276,4.89245491027832,4.8931654262542725,4.655646629333496,4.367109261751175
1991-05-30,49.899225021709036,A,4.915659427642822,4.926162910461426,4.925112199783325,4.890579247474671,4.896361026763916,4.6635027551651005,4.371619418859482
1991-05-31,49.88859054908131,P,4.894651412963867,4.919860553741455,4.927212810516357,4.889210677146911,4.898098058700562,4.671558709144592,4.376327828168869
1991-06-03,49.8885664749097,P,4.94716739654541,4.924061393737793,4.9324644088745115,4.892025518417358,4.898808698654175,4.680037336349487,4.380995525121689
1991-06-04,49.859778465410386,P,4.915659427642822,4.921960639953613,4.928263092041016,4.8957017183303835,4.898266096115112,4.688303370475769,4.385303486585617
1991-06-05,49.8035273284141,A,4.863139152526856,4.907255363464356,4.9188097476959225,4.8941261053085325,4.8985421752929685,4.6961466550827025,4.389449936151505
1991-06-06,49.771981851288935,P,4.894651412963867,4.9030537605285645,4.914608335494995,4.888349294662476,4.899240798950196,4.703382749557495,4.394158345460892
1991-06-07,49.72520603575722,P,4.831629276275635,4.890449333190918,4.9051549434661865,4.886773800849914,4.898678979873657,4.709373731613159,4.398096700906754
1991-06-10,49.683872470834366,P,4.873645305633545,4.875744915008545,4.899903154373169,4.88887460231781,4.90061900138855,4.716092305183411,4.402245136499405
1991-06-11,49.69805915510408,P,4.915659427642822,4.875744915008545,4.898852777481079,4.8983278512954715,4.901114778518677,4.723538479804993,4.406553097963333
1991-06-12,49.7033412351866,P,4.842135429382324,4.8715441703796385,4.889399766921997,4.903579783439636,4.901801490783692,4.7293270444869995,4.410190137624741
1991-06-13,49.701201114361425,P,4.863139152526856,4.8652417182922365,4.8841477394104,4.904629969596863,4.90353138923645,4.735325646400452,4.414134403467179
1991-06-14,49.74781607616264,P,4.894651412963867,4.877846145629883,4.8841477394104,4.9056802749633786,4.90609917640686,4.741126990318298,4.418034023046493
1991-06-17,49.721228717671515,P,4.831629276275635,4.869442939758301,4.872593927383423,4.902529168128967,4.906991186141968,4.746400580406189,4.421820739507675
1991-06-18,49.63648374507261,P,4.789616107940674,4.844234275817871,4.859989595413208,4.894126343727112,4.908081283569336,4.7516639518737795,4.4251951825618745
1991-06-19,49.60586208307719,P,4.789616107940674,4.833730411529541,4.85263729095459,4.885723519325256,4.908963718414307,4.757132310867309,4.428367422819138
1991-06-20,49.613856605477515,P,4.884146213531494,4.837931823730469,4.851586771011353,4.883097553253174,4.909867630004883,4.763648462295532,4.432265063524246
1991-06-21,49.61395972370099,P,4.915659427642822,4.84213342666626,4.859989786148072,4.882572364807129,4.908909702301026,4.771402096748352,4.43606752038002
1991-06-24,49.647991873769534,P,4.884146213531494,4.852636814117432,4.861039876937866,4.880471515655517,4.907736835479736,4.778225679397583,4.439611314535141
1991-06-25,49.72581183280254,A,4.915659427642822,4.8778454780578615,4.861039876937866,4.879946327209472,4.906155815124512,4.785327000617981,4.443464320898056
1991-06-26,49.81819007239947,A,4.978679180145264,4.915658092498779,4.8746942520141605,4.882047009468079,4.905835189819336,4.7911894369125365,4.447632426023484
1991-06-27,49.83725495804885,A,4.957672595977783,4.930363368988037,4.884147596359253,4.884147667884827,4.905509796142578,4.796114931106567,4.4517460429668425
1991-06-28,49.793605510158535,A,4.884146213531494,4.924060726165772,4.883097076416016,4.883622407913208,4.903298511505127,4.800824327468872,4.455441483259201
1991-07-01,49.850897211295035,A,5.031198501586914,4.9534711837768555,4.9030539989471436,4.887823963165284,4.904028272628784,4.8058620262146,4.460175484418869
1991-07-02,49.84396340865094,A,4.9366655349731445,4.95767240524292,4.917758941650391,4.888874268531799,4.90162130355835,4.810888938903808,4.464436820745468
1991-07-03,49.73074803113493,A,4.821128845214844,4.926162338256836,4.920910215377807,4.8867737531661986,4.896903600692749,4.813618264198303,4.468373218774795
1991-07-04,49.65157901162272,P,4.821128845214844,4.898853588104248,4.914608478546143,4.883097624778747,4.895093469619751,4.817178320884705,4.472360156774521
1991-07-05,49.640770003610236,P,4.831629276275635,4.888350200653076,4.906205463409424,4.883097624778747,4.892870264053345,4.8211548709869385,4.476702908277511
1991-07-08,49.56604413935559,P,4.915659427642822,4.865242385864258,4.909356784820557,4.885198330879211,4.892950744628906,4.825971722602844,4.481213065385819
1991-07-09,49.50475912870542,P,4.842135429382324,4.846336364746094,4.902004384994507,4.881522130966187,4.890937662124633,4.829949522018433,4.485406144857406
1991-07-10,49.51732185061662,P,4.821128845214844,4.846336364746094,4.886249351501465,4.880471801757812,4.887050638198852,4.833613414764404,4.489443649053573
1991-07-11,49.550774812274625,P,4.863139152526856,4.854738426208496,4.876796007156372,4.880471801757812,4.885249967575073,4.837489709854126,4.493387914896012
1991-07-12,49.61242695199962,P,4.9366655349731445,4.875745677947998,4.882047939300537,4.882572507858276,4.8855428218841555,4.84220513343811,4.4979019963741305
1991-07-15,49.64127495891132,A,4.968176364898682,4.88624906539917,4.875745725631714,4.889399862289428,4.887088937759399,4.8471318006515505,4.502371448278427
1991-07-16,49.73271638192671,A,4.957672595977783,4.909356498718262,4.877846431732178,4.897802686691284,4.889399681091309,4.852057294845581,4.507041105031967
1991-07-17,49.8734961459568,A,5.031198501586914,4.951370429992676,4.898853397369384,4.909881806373596,4.892130622863769,4.856056604385376,4.512482792139053
1991-07-18,49.9727484195538,A,5.031198501586914,4.984982299804687,4.919860363006592,4.917234420776367,4.892550840377807,4.860575065612793,4.518177236318588
1991-07-19,49.999633825953914,A,5.01018762588501,4.9996867179870605,4.9377161979675295,4.921960830688477,4.8954918098449705,4.864364266395569,4.523614983558655
1991-07-22,50.02298666635082,A,4.9996843338012695,5.005988311767578,4.946118688583374,4.927737736701966,4.898852910995483,4.868982977867127,4.528696899414062
1991-07-23,49.988519578301215,A,4.915659427642822,4.997585678100586,4.953471088409424,4.927737736701966,4.902634210586548,4.872553763389587,4.533611454963684
1991-07-24,49.906857372745655,A,4.94716739654541,4.980779457092285,4.9660749435424805,4.926162147521973,4.906835622787476,4.876439628601074,4.538734101057052
1991-07-25,49.84163429982673,A,4.968176364898682,4.968175029754638,4.976578664779663,4.926687335968017,4.909356441497803,4.880224056243897,4.543961791992188
1991-07-26,49.77426289237608,A,4.9366655349731445,4.953470611572266,4.976578664779663,4.9293133020401,4.9106168460845945,4.883589539527893,4.548475873470307
1991-07-29,49.72873396270568,P,4.978679180145264,4.949269580841064,4.977628946304321,4.926687335968017,4.912297401428223,4.8872713327407835,4.553301129341126
1991-07-30,49.74377686748906,A,4.9996843338012695,4.9660745620727536,4.98183012008667,4.9298382759094235,4.913137636184692,4.890540142059326,4.558686360120773
1991-07-31,49.740939022086216,A,4.989182472229004,4.9744775772094725,4.977628517150879,4.938240957260132,4.913767833709716,4.89287317276001,4.564019081592559
1991-08-01,49.740660939156356,A,4.989182472229004,4.978678798675537,4.9734269142150875,4.94664363861084,4.914818172454834,4.895413885116577,4.569655094146729
1991-08-02,49.74527610147904,A,4.9366655349731445,4.978678798675537,4.966074705123901,4.951895451545715,4.915028219223022,4.897325596809387,4.575230730772018
1991-08-05,49.71489025989043,A,4.905156135559082,4.963974189758301,4.956621885299683,4.951370286941528,4.91460807800293,4.899545283317566,4.580497155189514
1991-08-06,49.725810902264584,A,5.020691394805908,4.968175601959229,4.967125082015992,4.960298085212708,4.916498641967774,4.902920322418213,4.585835764408111
1991-08-07,49.737618631781636,P,5.003272533416748,4.970993614196777,4.972735595703125,4.969405269622802,4.917830781936646,4.905498104095459,4.591036732196808
1991-08-08,49.704705927491034,P,4.9395365715026855,4.961064434051513,4.969871616363525,4.973225140571595,4.918308324813843,4.90733467578888,4.595615708827973
1991-08-09,49.66806155805954,P,4.886422634124756,4.951015853881836,4.9648473262786865,4.9707129955291744,4.9181437492370605,4.908120903968811,4.599979681968689
1991-08-12,49.65254511320092,A,4.897045135498047,4.949393653869629,4.956683921813965,4.967156434059143,4.917141304016114,4.907975001335144,4.6043783164024354
1991-08-13,49.55439824603905,P,4.918289661407471,4.928913307189942,4.948544454574585,4.965187287330627,4.917193908691406,4.907730002403259,4.608780684471131
1991-08-14,49.452533266002405,P,4.865180492401123,4.901294898986817,4.936144256591797,4.9568863868713375,4.917234735488892,4.90788845539093,4.613327450752259
1991-08-15,49.40977590560028,P,4.886422634124756,4.890672111511231,4.925868272781372,4.94964759349823,4.917070159912109,4.908155479431152,4.61757048368454
1991-08-16,49.40811185954011,P,4.886422634124756,4.890672111511231,4.920843982696534,4.9434593439102175,4.918166027069092,4.908422503471375,4.621352362632751
1991-08-19,49.42450559236349,P,4.897045135498047,4.890672111511231,4.92003288269043,4.938327383995056,4.918634023666382,4.909626512527466,4.625238585472107
1991-08-20,49.425297093136585,P,4.886422634124756,4.884298706054688,4.906606006622314,4.9368655443191525,4.918049287796021,4.909582033157348,4.629174175262452
1991-08-21,49.496791847582024,P,4.950160026550293,4.901294612884522,4.901294755935669,4.937015175819397,4.92020977973938,4.911005635261535,4.633325972557068
1991-08-22,49.56812625916411,P,4.971405506134033,4.918291187286377,4.904481649398804,4.937176632881164,4.922375106811524,4.912953248023987,4.637686476707459
1991-08-23,49.65188277774697,P,5.013895034790039,4.943785667419434,4.917228889465332,4.941038107872009,4.924759979248047,4.915429577827454,4.642105717658996
1991-08-26,49.69623562742612,A,4.971405506134033,4.958657741546631,4.924664926528931,4.940674424171448,4.927555503845215,4.917273344993592,4.646210026741028
1991-08-27,49.77521896409876,A,4.98202657699585,4.977778530120849,4.9310386180877686,4.939791536331176,4.931403713226318,4.919742498397827,4.6503674411773686
1991-08-28,49.838840973647855,A,5.05638599395752,4.999023723602296,4.950159168243408,4.9431517124176025,4.936739110946656,4.922851414680481,4.654845395088196
1991-08-29,49.83955877503222,A,5.003272533416748,5.005397129058838,4.961844158172608,4.943856215476989,4.9391216373443605,4.924494633674621,4.65905778169632
1991-08-30,49.76786429917174,A,4.950160026550293,4.992650127410888,4.968217897415161,4.944530940055847,4.93981164932251,4.9243606758117675,4.662850887775421
1991-09-02,49.73615975971418,A,4.950160026550293,4.98840103149414,4.973529386520386,4.946781134605407,4.941131925582885,4.924434380531311,4.6666952252388
1991-09-03,49.67113488883117,A,4.928914546966553,4.977778625488281,4.977778577804566,4.94219229221344,4.94139702796936,4.923776421546936,4.670689563751221
1991-09-04,49.54008348947591,P,4.918289661407471,4.950159358978271,4.974591541290283,4.937943148612976,4.940189237594605,4.92301221370697,4.674630777835846
1991-09-05,49.51122882159109,P,4.992648124694824,4.948034477233887,4.976715803146362,4.940598726272583,4.940888748168946,4.923199272155761,4.678995015621186
1991-09-06,49.54650801999838,A,5.013895034790039,4.960781478881836,4.976715803146362,4.946972346305847,4.943483724594116,4.923391118049621,4.683311772346497
1991-09-09,49.558458355103454,A,5.003272533416748,4.971403980255127,4.979902505874634,4.952283716201782,4.942925205230713,4.9234767389297485,4.68752415895462
1991-09-10,49.58761926393655,A,4.98202657699585,4.982026386260986,4.979902505874634,4.955470561981201,4.943832426071167,4.922726864814758,4.691784057617188
1991-09-11,49.662215145948174,A,5.003272533416748,4.999022960662842,4.974591159820557,4.962375164031982,4.947475299835205,4.922189450263977,4.696201417446137
1991-09-12,49.68486583202583,A,5.003272533416748,5.001147842407226,4.974591159820557,4.968217658996582,4.9511181735992436,4.923105821609497,4.700874989032745
1991-09-13,49.664717505736384,A,4.960782051086426,4.990525245666504,4.97565336227417,4.9719356298446655,4.953701229095459,4.923285746574402,4.705489819049835
1991-09-16,49.709856462063016,A,5.067007541656494,5.003272247314453,4.98733811378479,4.980433750152588,4.956728191375732,4.924839468002319,4.710482065677643
1991-09-17,49.760429904557384,A,5.0457634925842285,5.016019630432129,4.999023008346557,4.988400793075561,4.960800752639771,4.925869207382203,4.715316829681396
1991-09-18,49.77644012977742,A,5.035139560699463,5.022393035888672,5.010707998275757,4.99264976978302,4.965080966949463,4.926065802574158,4.719842293262482
1991-09-19,49.78394830344049,A,5.0457634925842285,5.030891227722168,5.016019535064697,4.996367669105529,4.968733453750611,4.926991710662842,4.724369630813599
1991-09-20,49.791968323426154,A,5.013895034790039,5.041513824462891,5.016019535064697,4.996367669105529,4.970278043746948,4.927910432815552,4.7286351299285885
1991-09-23,49.714455006616326,A,4.98202657699585,5.024517631530761,5.013894939422608,4.996898722648621,4.970555047988892,4.928821992874146,4.732638800144196
1991-09-24,49.688459564529744,A,5.05638599395752,5.02664213180542,5.021330881118774,5.0006166934967045,4.972529315948487,4.930964498519898,4.737014267444611
1991-09-25,49.6617774091805,A,5.0457634925842285,5.028766918182373,5.025579977035522,5.000085568428039,4.972820615768432,4.932475619316101,4.741541604995728
1991-09-26,49.60768509252571,A,4.992648124694824,5.018143844604492,5.02451753616333,4.9995543479919435,4.9720496082305905,4.932300224304199,4.74585461139679
1991-09-27,49.597949827930854,A,4.992648124694824,5.01389446258545,5.02770414352417,5.00167875289917,4.971698818206787,4.933595314025879,4.7500138759613035
1991-09-30,49.646870225280765,A,5.05638599395752,5.028766345977783,5.026641988754273,5.006990051269531,4.972832851409912,4.9358428812026975,4.75428686618805
1991-10-01,49.684657851862994,A,5.120122909545898,5.041513729095459,5.03407793045044,5.016550469398498,4.9769221210479735,4.939778165817261,4.758878540992737
1991-10-02,49.74109496268733,A,5.120122909545898,5.056385612487793,5.042576265335084,5.02664213180542,4.980381231307984,4.94360842704773,4.7632652544975285
1991-10-03,49.79094112566312,A,5.05638599395752,5.069133186340332,5.043638515472413,5.029829025268555,4.98214542388916,4.945750932693482,4.767538244724274
1991-10-04,49.80080598847485,A,5.024515628814697,5.075506687164307,5.044700574874879,5.030360054969788,4.983902425765991,4.947259635925293,4.771498167514801
1991-10-07,49.77927318054838,A,5.035139560699463,5.071257400512695,5.05001187324524,5.0319534063339235,4.985031633377075,4.948664517402649,4.77545996427536
1991-10-08,49.73636630291884,A,5.109498977661133,5.069132614135742,5.0553231716156,5.038327026367187,4.987227926254272,4.950182781219483,4.779793558120727
1991-10-09,49.662823040060964,A,5.0457634925842285,5.054260730743408,5.0553231716156,5.040451574325561,4.988359546661377,4.9510636901855465,4.784218399524689
1991-10-10,49.6871511983589,A,5.120122909545898,5.067008113861084,5.068070650100708,5.046294093132019,4.990978355407715,4.952898263931274,4.788912551403046
1991-10-11,49.732985914131724,A,5.109498977661133,5.0840047836303714,5.079755735397339,5.053729939460754,4.994435024261475,4.954731621742249,4.793348631858826
1991-10-14,49.803332295639954,A,5.1732354164123535,5.111623954772949,5.091440677642822,5.0590413331985475,4.9997966098785405,4.957202343940735,4.798359599113464
1991-10-15,49.83043427317883,A,5.1732354164123535,5.1243712425231935,5.096751928329468,5.065414929389954,5.0028474903106686,4.959673066139221,4.803421800136566
1991-10-16,49.88635706182186,A,5.141364097595215,5.14349136352539,5.098876047134399,5.070726156234741,5.005609321594238,4.961720051765442,4.808683340549469
1991-10-17,49.90544505195981,A,5.183858871459961,5.156238555908203,5.111623334884643,5.077630925178528,5.010495767593384,4.964402046203613,4.813952400684356
1991-10-18,49.95754403104754,A,5.22634744644165,5.179608249664307,5.131806516647339,5.088253545761108,5.017294263839721,4.967719006538391,4.8196388578414915
1991-10-21,49.9641662186898,A,5.205105304718018,5.1859822273254395,5.148803091049194,5.099407482147217,5.023455467224121,4.970298385620117,4.825167860984802
1991-10-22,49.97604862440369,A,5.194478511810303,5.190230846405029,5.157301044464111,5.106312108039856,5.028979244232178,4.973086576461792,4.8306949734687805
1991-10-23,49.999976479592725,A,5.1732354164123535,5.196605110168457,5.170048236846924,5.112685704231263,5.035140342712403,4.976187539100647,4.836167097091675
1991-10-24,49.96505926925712,A,5.141364097595215,5.1881061553955075,5.172172355651855,5.120121502876282,5.040239171981812,4.97865466594696,4.8410187077522275
1991-10-25,49.89282908759747,A,5.151987075805664,5.17323408126831,5.176421165466309,5.128088450431823,5.04555046081543,4.981858243942261,4.84561598777771
1991-10-28,49.88635530237705,A,5.247593879699707,5.181731796264648,5.183857011795044,5.1376488447189335,5.052561435699463,4.985597729682922,4.8508450174331665
1991-10-29,49.89096743087683,A,5.236969470977783,5.190229988098144,5.190230417251587,5.143491172790528,5.059572372436524,4.988810830116272,4.856174654960633
1991-10-30,49.866219264849455,A,5.194478511810303,5.194478607177734,5.195541858673096,5.147208952903748,5.064458742141723,4.992334260940551,4.8608306527137755
1991-10-31,49.87523832295424,A,5.183858871459961,5.202977561950684,5.195541858673096,5.15358259677887,5.0687078094482425,4.995541458129883,4.865433552265167
1991-11-01,49.848484889828164,A,5.141364097595215,5.200852966308593,5.187043523788452,5.1594250202178955,5.071257190704346,4.998008584976196,4.869567787647247
1991-11-04,49.826253643447984,A,5.236969470977783,5.198728084564209,5.1902299404144285,5.169516515731812,5.076568470001221,5.002061986923218,4.874231283664703
1991-11-05,49.804581097847546,A,5.219356536865234,5.195205497741699,5.192717742919922,5.175009393692017,5.081315069198609,5.006359391212463,4.879011671543122
1991-11-06,49.83133128027165,A,5.251575469970703,5.20662488937378,5.200551748275757,5.18529999256134,5.085218858718872,5.0109789848327635,4.884055647850037
1991-11-07,49.83601829597858,A,5.208615303039551,5.211576175689697,5.20727686882019,5.189724612236023,5.089325714111328,5.014223675727845,4.888936069011688
1991-11-08,49.8642431053815,A,5.165661334991455,5.2164356231689455,5.20864429473877,5.192532730102539,5.093635740280152,5.016723694801331,4.894062895774841
1991-11-11,49.81862599507187,A,5.176399230957031,5.204321575164795,5.201524829864502,5.192690920829773,5.098160524368286,5.0196462249755855,4.8989359521865845
1991-11-12,49.78594055529239,A,5.176399230957031,5.195730113983155,5.195467805862426,5.192849111557007,5.103110218048096,5.022253623008728,4.903790311813355
1991-11-13,49.716065194083086,P,5.176399230957031,5.18069486618042,5.193659877777099,5.1946008682250975,5.108272409439087,5.024230823516846,4.907710130214691
1991-11-14,49.64620013113508,P,5.133441925048828,5.165660190582275,5.188618183135986,5.192080020904541,5.111088285446167,5.025988516807556,4.911051723957062
1991-11-15,49.48417453978383,P,4.918657779693604,5.116259479522705,5.166347551345825,5.176695537567139,5.1091835403442385,5.026333632469178,4.913578979969024
1991-11-18,49.372771377855095,P,5.004571914672852,5.081894016265869,5.143107795715332,5.16666886806488,5.109209527969361,5.026067366600037,4.915964696407318
1991-11-19,49.30700440098764,P,5.069005966186523,5.060415363311767,5.128072738647461,5.160395240783691,5.110949115753174,5.02739077091217,4.919139854907989
1991-11-20,49.217985779574654,P,5.0153093338012695,5.028197383880615,5.104446125030518,5.152498936653137,5.111189851760864,5.029332575798034,4.921475419998169
1991-11-21,49.19101700719182,P,5.0475263595581055,5.0110142707824705,5.088337230682373,5.147807049751282,5.1120749282836915,5.031596550941467,4.924387435913086
1991-11-22,49.264596137026395,P,4.961613178253174,5.019605350494385,5.067932415008545,5.138288354873657,5.112091550827026,5.032896389961243,4.92702563047409
1991-11-25,49.29839924774373,P,4.993830680847168,5.017457103729248,5.049675559997558,5.12560019493103,5.11062801361084,5.033678102493286,4.9298249125480655
1991-11-26,49.28395778521692,P,5.004571914672852,5.0045702934265135,5.032492828369141,5.113980317115784,5.1098041820526126,5.035302467346192,4.932625994682312
1991-11-27,49.32095431088947,P,5.0153093338012695,5.0045702934265135,5.016383838653565,5.105021858215332,5.109407577514649,5.037244272232056,4.93542884349823
1991-11-28,49.318280813647725,P,5.0153093338012695,4.998126888275147,5.004570579528808,5.096594381332397,5.1087984943389895,5.0387659740448,4.938127841949463
1991-11-29,49.3743816650293,P,5.036788463592529,5.013161945343017,5.016383647918701,5.0913655996322635,5.109256362915039,5.039767203330993,4.940986168384552
1991-12-02,49.458965028242794,P,5.101226329803467,5.034641075134277,5.026049089431763,5.084578442573547,5.111640357971192,5.041097702980042,4.944114751815796
1991-12-03,49.488713954068395,P,5.026049137115479,5.038936519622803,5.021753406524658,5.074913072586059,5.111033620834351,5.041781468391418,4.9469193816185
1991-12-04,49.460866675486095,A,4.972350120544434,5.030344676971436,5.017457485198975,5.060951805114746,5.109565353393554,5.041192984580993,4.948624794483185
1991-12-05,49.40581191133564,P,4.90791654586792,5.0088661193847654,5.003496503829956,5.045916867256165,5.107870721817017,5.039960165023803,4.950267615318299
1991-12-06,49.304909009461966,B,4.90791654586792,4.983091735839844,4.99812684059143,5.033029627799988,5.106176090240479,5.038937454223633,4.951650860309601
1991-12-09,49.13100494798693,B,4.821998119354248,4.92724609375,4.980943584442139,5.015309572219849,5.1014883327484135,5.037160592079163,4.953071784973145
1991-12-10,49.033527940047115,B,4.843478679656982,4.890732002258301,4.964834260940552,4.998663544654846,5.095955448150635,5.036438784599304,4.954496273994446
1991-12-11,48.997204099417424,B,4.875694751739502,4.871400928497314,4.950872802734375,4.9836283206939695,5.091066884994507,5.035724058151245,4.956081843376159
1991-12-12,49.0482078832653,B,4.95087194442749,4.8799920082092285,4.944429063796997,4.974499821662903,5.088956604003906,5.035551013946534,4.957887535095215
1991-12-13,49.125354607292614,B,4.983092784881592,4.8950272560119625,4.939059495925903,4.977721571922302,5.088128147125244,5.036015286445617,4.959802412986756
1991-12-16,49.25433925416553,B,4.972350120544434,4.92509765625,4.926171875,4.976110482215882,5.086872358322143,5.03595199584961,4.961611664295196
1991-12-17,49.358475195714924,B,4.983092784881592,4.953020477294922,4.921876239776611,4.971814823150635,5.084344234466553,5.035786080360412,4.9631631112098695
1991-12-18,49.45815247170527,P,5.004571914672852,4.978795909881592,4.925098419189453,4.971277952194214,5.083520402908325,5.035939974784851,4.964406573772431
1991-12-19,49.51331282856214,P,5.0475263595581055,4.998126792907715,4.939059400558472,4.971277952194214,5.08206847190857,5.036523413658142,4.96596864938736
1991-12-20,49.55491802836724,A,5.079744815826416,5.01745719909668,4.956242227554322,4.977184534072876,5.081473388671875,5.037954206466675,4.967639901638031
1991-12-23,49.5883537950059,A,5.026049137115479,5.028197002410889,4.9766473293304445,4.978795456886291,5.078529663085938,5.039163136482239,4.969354209899902
1991-12-24,49.56470243468632,A,4.940132141113281,5.019604873657227,4.986312675476074,4.975573468208313,5.073867597579956,5.038357543945312,4.970638933181763
1991-12-25,49.51375253909682,A,4.940132141113281,5.006716918945313,4.992756414413452,4.971814608573913,5.069842958450318,5.0377261400222775,4.971612122058868
1991-12-26,49.42772492137286,P,4.929393768310547,4.983090400695801,4.990608596801758,4.967518830299378,5.064753656387329,5.0376247119903566,4.972479693889618
1991-12-27,49.34681794914271,P,5.004571914672852,4.9680558204650875,4.992756509780884,4.965908002853394,5.060318145751953,5.038806204795837,4.973463554382324
1991-12-30,49.2977099806189,P,5.026049137115479,4.9680558204650875,4.998126411437989,4.962149143218994,5.056737022399902,5.040096244812012,4.974035623073578
1991-12-31,49.4369801180085,A,5.230096817016602,5.026048755645752,5.02282681465149,4.97235152721405,5.057449388504028,5.043214316368103,4.975472159385681
1992-01-01,49.59478526809624,A,5.230096817016602,5.084041690826416,5.045379304885865,4.985238862037659,5.058586616516113,5.046863479614258,4.977375967502594
1992-01-02,49.73583882806534,A,5.15492057800293,5.129147052764893,5.056118726730347,4.997589063644409,5.058857746124268,5.04954845905304,4.978851969242096
1992-01-03,49.8374813238328,A,5.165661334991455,5.161364936828614,5.064710378646851,5.010476303100586,5.059131231307983,5.052340846061707,4.980381674766541
1992-01-06,49.90987925088725,A,5.122701644897461,5.18069543838501,5.074375629425049,5.025511479377746,5.056633386611939,5.054597411155701,4.982111961841583
1992-01-07,49.806948052656615,A,5.090484142303467,5.152772903442383,5.089410829544067,5.037861752510071,5.053703680038452,5.056638026237488,4.983110029697418
