Date,GRADE,GPS,VZ,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-03-24,55.18592684188175,P,2.7908682823181152,2.753787708282471,2.755738949775696,2.77476726770401,2.810873227119446,2.7531787514686585,2.701749314069748
1987-03-25,55.25554117575621,P,2.77939510345459,2.7661304473876953,2.7580070734024047,2.7724858999252318,2.8110340642929077,2.754908227920532,2.702337682247162
1987-03-26,55.305428922374226,A,2.7695038318634038,2.7735672473907473,2.758798098564148,2.7711737394332885,2.8105092000961305,2.756442425251007,2.703040907382965
1987-03-27,55.28556760191668,A,2.7348861694335938,2.7701772689819335,2.75612735748291,2.766666924953461,2.8091943740844725,2.757630445957184,2.703195494413376
1987-03-30,55.10960975048959,P,2.665647268295288,2.748060131072998,2.747508478164673,2.7601619362831116,2.806494770050049,2.7580297231674193,2.7032386088371276
1987-03-31,54.900289210450914,P,2.6705939769744877,2.7240052700042723,2.7388964891433716,2.7539042830467224,2.803698959350586,2.758767545223236,2.703277928829193
1987-04-01,54.64329718118601,P,2.626082420349121,2.6933427333831785,2.729736590385437,2.745421051979065,2.7997201585769655,2.7592047953605654,2.7029995846748354
1987-04-02,54.40959311415705,B,2.631028652191162,2.6656476974487306,2.7196074724197388,2.7371851325035097,2.7952547883987426,2.7599323868751524,2.702793527841568
1987-04-03,54.41077617952508,B,2.7200498580932617,2.662680435180664,2.716428852081299,2.7336442112922668,2.7924722623825073,2.761453847885132,2.7031514477729797
1987-04-06,54.50191473928796,P,2.690375566482544,2.6676260948181154,2.7078431129455565,2.730327296257019,2.788901057243347,2.7627267408370972,2.7033847689628603
1987-04-07,54.46114424240947,B,2.611245632171631,2.655756425857544,2.689880847930908,2.722809898853302,2.783942446708679,2.7634974026679995,2.7030560195446016
1987-04-08,54.520381582418146,B,2.626082420349121,2.655756425857544,2.6745495796203613,2.7162783265113832,2.7788902282714845,2.7645609617233275,2.702706354856491
1987-04-09,54.46448924003737,B,2.561790227890014,2.6419087409973145,2.6537782192230224,2.706288158893585,2.7727473163604737,2.764451630115509,2.7020114505290986
1987-04-10,54.20536953420714,B,2.561790227890014,2.610256814956665,2.6364686250686646,2.696297991275787,2.7657261800765993,2.76347510099411,2.701316546201706
1987-04-13,53.916031815911616,B,2.507389545440674,2.573659610748291,2.6206428527832033,2.684075665473938,2.757617030143738,2.7618100118637083,2.7005873847007753
1987-04-14,53.74493066325274,B,2.4777162075042725,2.546953725814819,2.6013550758361816,2.6701257824897766,2.7490119695663453,2.7597518491744997,2.6997811758518218
1987-04-15,53.58193237049901,B,2.497498750686645,2.521236991882324,2.588496708869934,2.6591166496276855,2.7406074380874634,2.758228759765625,2.6990263402462005
1987-04-16,53.60405880000955,B,2.532119035720825,2.515302753448486,2.5786057472229005,2.6491066098213194,2.732895312309265,2.757051873207092,2.6984208261966707
1987-04-17,53.6416626174255,B,2.532119035720825,2.5093685150146485,2.5598126649856567,2.6381207585334776,2.7253783082962038,2.755730450153351,2.6977439951896667
1987-04-20,53.83061981668401,B,2.576627016067505,2.5232160091400146,2.548437809944153,2.628140461444855,2.7196296882629394,2.7549022889137267,2.6973848009109496
1987-04-21,54.14715027828111,B,2.626082420349121,2.5528892517089843,2.549921488761902,2.619901168346405,2.7160411787033083,2.753845989704132,2.6973917484283447
1987-04-22,54.22897090099618,B,2.5172810554504395,2.556845712661743,2.539041352272034,2.6067954659461976,2.7103742504119874,2.751749873161316,2.6967358243465425
1987-04-23,54.30789347597173,B,2.551900148391724,2.560801935195923,2.5380523443222045,2.5959152817726134,2.7065707206726075,2.7500481367111207,2.6962292158603667
1987-04-24,54.37191983522492,B,2.512335777282715,2.556845283508301,2.5331068992614747,2.5847877621650697,2.702171039581299,2.7479989171028136,2.6954296946525576
1987-04-27,54.423123872585755,B,2.571683645248413,2.5558566093444823,2.5395363092422487,2.580089581012726,2.6989583158493042,2.7455796289443968,2.694879356622696
1987-04-28,54.30239527601859,B,2.5469541549682617,2.5400309562683105,2.5464601039886476,2.5739075899124146,2.69466552734375,2.7432502698898316,2.6941102719306946
1987-04-29,54.41443780206779,B,2.5469541549682617,2.545965576171875,2.551405644416809,2.5699511766433716,2.6898848009109497,2.7410654640197754,2.6931985449790954
1987-04-30,54.52636667796143,B,2.611245632171631,2.5578346729278563,2.5593183040618896,2.568962025642395,2.6856092643737792,2.7400535106658936,2.692632048130035
1987-05-01,54.66438495492775,C,2.6161930561065674,2.578606128692627,2.5677257061004637,2.56376918554306,2.680261688232422,2.7389465141296387,2.691757448911667
1987-05-04,54.71773586752163,C,2.6359751224517822,2.5914644241333007,2.5736605167388915,2.561049163341522,2.6763831615447997,2.7377482628822327,2.6911719477176668
1987-05-05,54.877941591452576,C,2.6557557582855225,2.613224744796753,2.5766278505325317,2.5632746696472166,2.673192944526672,2.7362660336494447,2.6908042287826537
1987-05-06,54.95429432898038,C,2.6161930561065674,2.6270725250244142,2.5865190505981444,2.562780201435089,2.669016356468201,2.734629063606262,2.6901436114311217
1987-05-07,54.90991263955914,C,2.5964102745056152,2.624105453491211,2.5909700632095336,2.564511203765869,2.6650296211242677,2.7330833435058595,2.6891463267803193
1987-05-08,54.83968692736104,C,2.566736459732056,2.6142141342163088,2.596410131454468,2.5647585153579713,2.659863901138306,2.730807275772095,2.687929356098175
1987-05-11,54.71886616168492,C,2.542009115219116,2.5954209327697755,2.593442678451538,2.5664894938468934,2.6547891426086427,2.728283934593201,2.686731382608414
1987-05-12,54.61092203219851,C,2.571683645248413,2.5786065101623534,2.5959156274795534,2.5711878657341005,2.6503078746795654,2.7263945937156677,2.685800656080246
1987-05-13,54.536985628973355,C,2.561790227890014,2.567725944519043,2.5973992347717285,2.5744024395942686,2.64562873840332,2.724445357322693,2.6849631094932556
1987-05-14,54.51322989111322,C,2.576627016067505,2.563769292831421,2.593937373161316,2.5766278386116026,2.641246337890625,2.722644488811493,2.6842710745334624
1987-05-15,54.51975666957255,B,2.551900148391724,2.5608020305633543,2.5875080823898315,2.5776168942451476,2.6364669752120973,2.720693919658661,2.683598051071167
1987-05-18,54.572093180232066,B,2.5568459033966064,2.5637693881988524,2.579595160484314,2.5766278386116026,2.6324696159362793,2.7189391803741456,2.6828784251213076
1987-05-19,54.46361684383594,B,2.512335777282715,2.551899814605713,2.565253162384033,2.5709405064582826,2.627484459877014,2.717227244377136,2.681960027217865
1987-05-20,54.318293280824754,B,2.457935094833374,2.5311287879943847,2.549427366256714,2.5679732084274294,2.6215088844299315,2.7154592204093935,2.680389233827591
1987-05-21,54.12251509136768,B,2.4332072734832764,2.502444839477539,2.53310706615448,2.5620385646820067,2.6149411582946778,2.7134439182281493,2.6788374412059786
1987-05-22,54.05728410472062,B,2.492553949356079,2.49057559967041,2.525688815116882,2.5610494732856752,2.60956036567688,2.7111438393592833,2.677487301826477
1987-05-25,53.96734142654008,B,2.492553949356079,2.4777172088623045,2.5207432985305784,2.5570929884910583,2.6043747234344483,2.708599808216095,2.675994507074356
1987-05-26,54.073303080402745,B,2.542009115219116,2.483651876449585,2.517775845527649,2.5568457365036013,2.6000806283950806,2.706696701049805,2.6747727644443513
1987-05-27,54.31806462913448,B,2.591464042663574,2.510357666015625,2.520743227005005,2.5590712308883665,2.5975562810897825,2.705092980861664,2.673513003587723
1987-05-28,54.60564237455733,B,2.6013550758361816,2.5439872264862062,2.5232160329818725,2.5585767030715942,2.5949369859695435,2.703441815376282,2.672255150079727
1987-05-29,54.81623315571883,C,2.640920639038086,2.5736605644226076,2.532118082046509,2.55981308221817,2.592718677520752,2.70189355134964,2.671195124387741
1987-06-01,55.06157752590988,C,2.6557557582855225,2.606300926208496,2.5420090675354006,2.5608021140098574,2.5903091335296633,2.700396029949188,2.6704707872867584
1987-06-02,55.16239490300717,C,2.640920639038086,2.62608323097229,2.5548675537109373,2.5600603580474854,2.5873101806640624,2.6990917038917543,2.6692681097984314
1987-06-03,55.23074839444911,C,2.680484771728516,2.6438873767852784,2.577122521400452,2.5632749438285827,2.585331974029541,2.6981830191612244,2.6682157099246977
1987-06-04,55.311273414671774,C,2.680484771728516,2.659713315963745,2.601850271224976,2.567478668689728,2.583551592826843,2.697030396461487,2.6671633100509644
1987-06-05,55.34805144783767,C,2.685429811477661,2.66861515045166,2.6211378574371342,2.573413336277008,2.5825624656677246,2.6958784198760988,2.6662307286262514
1987-06-08,55.39916965941594,C,2.695321559906006,2.676528310775757,2.641414618492127,2.5810789585113527,2.583155951499939,2.6948253607749937,2.66534760594368
1987-06-09,55.4256189472762,C,2.660700559616089,2.6804842948913574,2.653283762931824,2.5855298042297363,2.582958083152771,2.6933285212516784,2.664434027671814
1987-06-10,55.38535865885317,C,2.675537586212158,2.679494857788086,2.6616911172866824,2.5912171721458437,2.5839471864700316,2.6918336725234986,2.6637372827529906
1987-06-11,55.342229691523215,C,2.685429811477661,2.680483865737915,2.6700985908508303,2.5966573119163514,2.5850352096557616,2.690144999027252,2.6631850957870484
1987-06-12,55.36874063929304,C,2.72994065284729,2.6893860340118407,2.679000592231751,2.6055593371391295,2.5852330255508424,2.688852643966675,2.6634022748470305
1987-06-15,55.41862812929588,C,2.764559030532837,2.703233528137207,2.689880919456482,2.6159449934959413,2.586716694831848,2.6878088760375975,2.6640065133571627
1987-06-16,55.649586853601534,A,2.804121732711792,2.7319177627563476,2.7062010288238527,2.630534291267395,2.5905742168426515,2.687258331775665,2.6646659219264985
1987-06-17,55.836614493160916,A,2.784339904785156,2.753678226470947,2.716586542129517,2.6468545317649843,2.593739366531372,2.6863147974014283,2.6651788651943207
1987-06-18,56.04913858066857,A,2.77939510345459,2.772471284866333,2.726477575302124,2.66416392326355,2.5980914640426636,2.6854193902015684,2.6664278721809387
1987-06-19,56.22169364808667,A,2.818960428237915,2.790275239944458,2.7398306369781493,2.680484247207642,2.6032348680496216,2.6844805240631104,2.6680173432826995
1987-06-22,56.37339294267423,A,2.848631858825684,2.8070898056030273,2.755161666870117,2.698288142681122,2.610059714317322,2.6838383722305297,2.669541208744049
1987-06-23,56.359895398004916,A,2.8239054679870605,2.8110465526580812,2.771482157707214,2.712382960319519,2.6169834995269774,2.6829977345466616,2.6709176683425904
1987-06-24,56.3243661746848,A,2.792223691940308,2.812623310089111,2.7831507682800294,2.722420942783356,2.6228779983520507,2.6817427182197573,2.672278356552124
1987-06-25,56.27968568439124,A,2.812273979187012,2.819199085235596,2.795835185050964,2.732966887950897,2.6284810972213744,2.6806882047653198,2.673763078451157
1987-06-26,56.139966263563565,A,2.792223691940308,2.8138517379760746,2.802063488960266,2.7405320405960083,2.633683190345764,2.6795307493209837,2.6750762283802034
1987-06-29,55.930982847340715,A,2.792223691940308,2.8025701045989995,2.804829955101013,2.747355437278748,2.63799512386322,2.67881240606308,2.6761991751194
1987-06-30,55.67825864528074,A,2.732067108154297,2.784202432632447,2.7976244926452636,2.7519127607345584,2.640114817619324,2.678077998161316,2.6767598283290863
1987-07-01,55.52865058699211,A,2.7370805740356445,2.7731738090515137,2.7928985595703124,2.754742550849915,2.644510807991028,2.6774425292015076,2.6774129939079283
1987-07-02,55.37121483838268,P,2.7420949935913086,2.759138011932373,2.7891685485839846,2.7578230619430544,2.6483147048950197,2.6774427127838134,2.678500746488571
1987-07-03,55.290012368589004,P,2.7420949935913086,2.749112272262573,2.7814820051193236,2.760656321048737,2.6529098892211915,2.677540464401245,2.6794198739528654
1987-07-06,55.20096748090532,P,2.7270541191101074,2.7360783576965333,2.769324231147766,2.762242949008942,2.6560172986984254,2.677487807273865,2.680408338308334
1987-07-07,55.2951284077815,P,2.747103691101074,2.7390856742858887,2.7616440534591673,2.766563105583191,2.6600202894210816,2.677342908382416,2.681737941503525
1987-07-08,55.295620487010865,P,2.7170286178588867,2.735075283050537,2.7541245460510253,2.768637657165528,2.663421778678894,2.676653289794922,2.682724452018738
1987-07-09,55.20815312702107,P,2.68695068359375,2.7240464210510256,2.741592216491699,2.768713700771332,2.6649358797073366,2.6752725720405577,2.683681021928787
1987-07-10,55.12594606180104,P,2.7019894123077397,2.7160253047943117,2.732568788528442,2.767316138744355,2.66665180683136,2.673456747531891,2.6846886956691742
1987-07-13,55.00688098847957,P,2.6518588066101074,2.7009862422943116,2.7185322999954225,2.761681127548218,2.6669694805145263,2.671676321029663,2.6853493571281435
1987-07-14,54.83398366723197,P,2.6719110012054443,2.6859477043151854,2.712516689300537,2.7550705909729007,2.667292585372925,2.6702427649497986,2.686230728626251
1987-07-15,54.66548563896061,P,2.626794815063477,2.667900943756104,2.7014881134033204,2.747193336486817,2.667504620552063,2.668260488510132,2.686790158748627
1987-07-16,54.62066585357572,P,2.6468489170074463,2.659880590438843,2.6919635057449343,2.7405660271644594,2.6685133934020997,2.6667715072631837,2.6872812414169314
1987-07-17,54.591493504317725,P,2.6719110012054443,2.6538649082183836,2.6849451065063477,2.733213555812836,2.6706168842315674,2.6652403926849364,2.6878735423088074
1987-07-20,54.648664571845984,P,2.656871795654297,2.6548675060272218,2.6779268741607667,2.7236255526542665,2.672914137840271,2.6638516402244568,2.6884388267993926
1987-07-21,54.616493662064045,P,2.626794815063477,2.645844268798828,2.6658959865570067,2.7137700200080874,2.674016361236572,2.662162117958069,2.6889259946346282
1987-07-22,54.651187678365034,P,2.611755132675171,2.642836332321167,2.6553686380386354,2.7047465920448306,2.6750156593322756,2.6603221988677976,2.6893379640579225
1987-07-23,54.60831506261227,P,2.601729154586792,2.6338123798370363,2.6468464851379396,2.69421935081482,2.675517702102661,2.658382019996643,2.689555262327194
1987-07-24,54.58292782582182,P,2.626794815063477,2.6247891426086425,2.6393270254135137,2.685947906970978,2.6770155954360964,2.6567412853240966,2.6900183391571044
1987-07-27,54.64181477578719,P,2.661885976791382,2.6257919788360597,2.640329742431641,2.6794310212135315,2.6791163969039915,2.6557930064201356,2.6909459376335145
1987-07-28,54.81757108828376,P,2.6769256591796875,2.6358181476593017,2.6408312082290655,2.676673948764801,2.682408194541931,2.6549463272094727,2.691948734521866
1987-07-29,55.05671931420094,P,2.707003116607666,2.654867744445801,2.648852038383484,2.6751700758934023,2.687389554977417,2.6544492197036744,2.693222367763519
1987-07-30,55.36204122689305,A,2.732067108154297,2.680935335159302,2.657373857498169,2.6746686816215517,2.6933667516708373,2.6541539549827577,2.694524962902069
1987-07-31,55.60619790939824,A,2.7370805740356445,2.702992486953735,2.6638908147811895,2.674417960643768,2.698257284164429,2.6539088249206544,2.695876717567444
1987-08-03,55.74784610609915,A,2.732067108154297,2.7170287132263184,2.6714103460311893,2.674668610095978,2.703047547340393,2.6537111353874208,2.6972034049034117
1987-08-04,55.77063401874178,A,2.7019894123077397,2.722041463851929,2.6789298057556152,2.672412896156311,2.7062471532821655,2.653163890838623,2.698403788805008
1987-08-05,55.80676489191811,A,2.767157077789306,2.7340722560882567,2.694470000267029,2.674919319152832,2.7097610139846804,2.6536586475372315,2.6997854828834535
1987-08-06,55.80679321762732,A,2.772171258926392,2.742093086242676,2.711514210700989,2.679180347919464,2.7131773376464845,2.654057161808014,2.7010717952251433
1987-08-07,55.91331157165752,A,2.84736704826355,2.764150381088257,2.733571434020996,2.6864492297172546,2.7173062658309934,2.6550124716758727,2.7024209308624267
1987-08-10,56.145042230563654,A,2.922560930252075,2.8022491455078127,2.7596389293670653,2.699984335899353,2.7226423692703245,2.6564757513999937,2.703929233551025
1987-08-11,56.58398353534875,A,3.012793779373169,2.8644100189208985,2.7932257413864137,2.7170284748077393,2.7300798320770263,2.6586950063705443,2.7059368789196014
1987-08-12,56.834582507464866,A,2.972689628601074,2.905516529083252,2.8197943925857545,2.7343232154846193,2.7359239292144775,2.6606279516220095,2.7077680897712706
1987-08-13,57.08317487338919,A,2.9827160835266118,2.9476254940032964,2.8448592901229857,2.7511165738105774,2.7419685554504394,2.6627600741386415,2.709601249694824
1987-08-14,57.208807051980266,A,2.9827160835266118,2.9746953010559083,2.8694228410720823,2.766656827926636,2.7479142808914183,2.6652383732795717,2.7114344096183776
1987-08-17,57.272445726647355,A,3.027831554412842,2.9957494258880617,2.898999285697937,2.785204815864563,2.7545644807815552,2.668860216140747,2.713444969654083
1987-08-18,57.146330679004734,A,3.0077803134918213,2.994746732711792,2.9295783758163454,2.8042540907859803,2.76150607585907,2.6722320795059202,2.715499812364578
1987-08-19,57.11398129699532,A,3.0027687549591064,3.0007625579833985,2.953139543533325,2.823804771900177,2.7680506992340086,2.6759989428520203,2.717601869106293
1987-08-20,57.14249103573943,A,3.042872667312622,3.0127938747406007,2.9802096843719483,2.8458619475364686,2.775199556350708,2.680117383003235,2.720024884939194
1987-08-21,57.18620232094224,A,3.0629231929779053,3.0288352966308594,3.0017652988433836,2.86766836643219,2.78185920715332,2.6835461163520815,2.7224999821186064
1987-08-24,57.09915287598711,A,3.0478851795196533,3.0328460216522215,3.0142977237701416,2.8869683265686037,2.7875257301330567,2.6871212124824524,2.724923976659775
1987-08-25,57.10263575999457,A,3.087986946105957,3.048887348175049,3.0218170404434206,2.907521390914917,2.79320303440094,2.6918886256217958,2.7276930141448976
1987-08-26,57.099160484881736,A,3.077963352203369,3.063926267623901,3.03234441280365,2.926069402694702,2.799075503349304,2.696407434940338,2.730484198331833
1987-08-27,56.923360560446746,A,3.022818326950073,3.0599153995513917,3.036354637145996,2.940606963634491,2.803943967819214,2.7010177159309388,2.732734673023224
1987-08-28,56.63899309915974,A,2.9576518535614014,3.038861131668091,3.033848214149475,2.9516355276107786,2.8067177963256835,2.7049763321876528,2.734225716590881
1987-08-31,56.53984230877051,A,3.027831554412842,3.0348504066467283,3.033848214149475,2.966423749923706,2.8103017902374265,2.7101807522773744,2.7359953820705414
1987-09-01,56.30497585704904,A,2.9676759243011475,3.0107882022857666,3.0298377752304075,2.9797080755233765,2.8131771993637087,2.715080349445343,2.7374160993099212
1987-09-02,56.03888395266197,P,2.947624683380127,2.984720468521118,3.0243233680725097,2.9887314558029177,2.8162852191925047,2.7195816087722777,2.7389051842689516
1987-09-03,55.84682638980098,P,2.922560930252075,2.9646689891815186,3.012292194366455,2.996250939369202,2.8184909582138062,2.7234860277175903,2.740268950462341
1987-09-04,55.844250945424214,P,2.9576518535614014,2.9646689891815186,3.0017650604248045,3.001765179634094,2.821799521446228,2.727741355895996,2.7417359030246735
1987-09-07,55.680071248855334,P,2.9576518535614014,2.9506330490112305,2.9927417278289794,3.0035197257995607,2.82510808467865,2.731551604270935,2.743226946592331
1987-09-08,55.53866155334493,P,2.927572727203369,2.942612409591675,2.9767003059387207,2.9992586731910706,2.8290181970596313,2.7345665073394776,2.7442062485218046
1987-09-09,55.531321948423,P,2.9626636505126958,2.9456202030181884,2.9651703357696535,2.998757374286652,2.833529858589172,2.7390203332901,2.745385103225708
1987-09-10,55.55810943651085,P,2.947624683380127,2.9506329536437987,2.957650971412659,2.9970028042793273,2.8376404523849486,2.742977578639984,2.7465128576755524
1987-09-11,55.57858010975841,P,2.972689628601074,2.953640508651733,2.959154748916626,2.9965014815330506,2.8422523450851442,2.747581117153168,2.7477900171279908
1987-09-14,55.64789477993128,P,3.0027687549591064,2.9626638889312744,2.9566484689712524,2.9952483415603637,2.847766637802124,2.7518919682502747,2.7487357985973357
1987-09-15,55.802558068398376,P,2.98772931098938,2.9746952056884766,2.9586538076400757,2.9942457914352416,2.8525791501998903,2.7562997198104857,2.7497749948501586
1987-09-16,55.868807528816795,P,2.9927420616149902,2.9807108879089355,2.963165545463562,2.993744456768036,2.8580934190750122,2.7607575988769533,2.7509115314483643
1987-09-17,55.97570160403038,A,3.012793779373169,2.993744707107544,2.9721888303756714,2.992240512371063,2.8646102809906004,2.7647730803489683,2.752413295507431
1987-09-18,55.96610769183339,A,2.9927420616149902,2.997755193710327,2.9756978511810304,2.9887314558029177,2.870425333976746,2.768538570404053,2.7537425422668456
1987-09-21,55.97443522817209,A,3.0027687549591064,2.997755193710327,2.980209541320801,2.98647563457489,2.8774435329437256,2.772206506729126,2.754977384805679
1987-09-22,56.13444212503381,A,3.1180660724639893,3.023822546005249,2.999258875846863,2.9879795908927917,2.8863666343688963,2.7768296098709104,2.7565478217601775
1987-09-23,56.381424330245174,A,3.173208236694336,3.059915781021118,3.020313334465027,2.9927418351173403,2.8972949028015136,2.782399761676788,2.7585144126415253
1987-09-24,56.53300289727798,A,3.12591290473938,3.08253960609436,3.0381421566009523,2.9978965640068056,2.9068761825561524,2.787694787979126,2.7603890657424928
1987-09-25,56.893131979688555,A,3.207105159759521,3.1254122257232666,3.061583709716797,3.0103692293167112,2.917580065727234,2.7940984749794007,2.7624528753757476
1987-09-28,57.15847269905641,A,3.171586036682129,3.159175682067871,3.078465437889099,3.0175569534301756,2.9278743505477904,2.8003942441940306,2.7643390893936157
1987-09-29,57.18210001426803,A,3.141136884689331,3.1637898445129395,3.093806195259094,3.026230001449585,2.9381611919403077,2.80608877658844,2.7662416851520537
1987-09-30,57.04790872052485,A,3.110690116882324,3.151286220550537,3.1056010007858275,3.034383273124695,2.9481398916244506,2.811577775478363,2.768011566400528
1987-10-01,57.05864221655191,A,3.1512868404388428,3.1563610076904296,3.119450306892395,3.045819568634033,2.9591310453414916,2.8173243737220766,2.7699844312667845
1987-10-02,56.861371753871644,A,3.13606333732605,3.1421526432037354,3.133782434463501,3.054740142822266,2.9693164157867433,2.82316600561142,2.77192996263504
1987-10-05,56.732098772931266,A,3.120839834213257,3.132003402709961,3.145589542388916,3.0628995418548586,2.978495492935181,2.828805944919586,2.773872562646866
1987-10-06,56.66275766393753,A,3.1157660484313965,3.126929235458374,3.1453595399856566,3.07230920791626,2.987272300720215,2.834840247631073,2.7760337460041047
1987-10-07,56.61100149809611,A,3.090393304824829,3.122869873046875,3.137078046798706,3.0786956906318665,2.994940104484558,2.8411648297309875,2.7783120250701905
1987-10-08,56.464758567803734,A,3.0853185653686523,3.109676218032837,3.1330186128616333,3.085580384731293,3.0020051336288454,2.847685942649841,2.780564930438995
1987-10-09,56.34343604518603,P,3.090393304824829,3.1005422115325927,3.121347427368164,3.0914655685424806,3.009071388244629,2.853664336204529,2.7824040877819063
1987-10-12,56.24533904956246,P,3.090393304824829,3.094452905654907,3.1132281541824343,3.0958467960357665,3.0162379121780396,2.859642729759216,2.7841212689876556
1987-10-13,56.342077152039955,P,3.196955680847168,3.1106908321380615,3.118810033798218,3.106308114528656,3.026137237548828,2.866192195415497,2.786444448232651
1987-10-14,56.41667634866855,A,3.1563613414764404,3.123884439468384,3.1233771562576296,3.1144890785217285,3.0339213228225708,2.8718411684036256,2.7884670746326448
1987-10-15,56.43034506810404,A,3.12591290473938,3.1320033073425293,3.120839762687683,3.1201450347900392,3.0409961557388305,2.8770867466926573,2.7902642810344696
1987-10-16,56.23699842387947,A,2.978752374649048,3.1096751213073732,3.1051086664199827,3.1194455504417418,3.0436238622665406,2.8804650640487672,2.7911793076992035
1987-10-19,55.1998204336581,P,2.4560747146606445,2.9828114032745363,3.0386321544647217,3.092110848426819,3.0342941379547117,2.8784682536125183,2.7894321417808534
1987-10-20,54.425942104934315,P,2.801142454147339,2.9036487579345702,3.007169795036316,3.076264667510986,3.030061111450195,2.8800704717636108,2.7895810878276825
1987-10-21,53.985652195969436,P,2.9635283946990967,2.8650821685791015,2.994483304023743,3.0657806754112245,3.0298778867721556,2.8829009079933168,2.7905419635772706
1987-10-22,53.631272050213134,P,2.9584548473358154,2.8315905570983886,2.981796932220459,3.0574077725410462,3.02939266204834,2.88568060874939,2.7913555026054384
1987-10-23,53.68212522878111,P,3.034572124481201,2.8427545070648192,2.976214814186096,3.04878112077713,3.0304297828674316,2.889172031879425,2.7925252258777618
1987-10-26,54.64859402454638,P,2.933082103729248,2.93815598487854,2.960483694076538,3.036855924129486,3.0285347938537597,2.8915496373176577,2.7931874990463257
1987-10-27,55.01110556713778,P,2.943230628967285,2.966573619842529,2.9351111888885497,3.026960611343384,3.027243800163269,2.8943749380111696,2.793851729631424
1987-10-28,54.95742500770111,P,2.8823375701904297,2.950335454940796,2.9077088117599486,3.015542984008789,3.0248351764678953,2.896442937850952,2.7941383051872255
1987-10-29,54.92823993147503,P,2.9178597927093506,2.9422164440155028,2.886903500556946,3.0038716316223146,3.02233491897583,2.898767237663269,2.7944561183452605
1987-10-30,54.76205911572756,P,2.928007841110229,2.9209035873413085,2.881829047203064,2.9934688568115235,3.0196366119384765,2.9007479095458986,2.7948002767562867
1987-11-02,54.76886338077511,P,2.953380823135376,2.9249633312225343,2.931559658050537,2.985095906257629,3.017746524810791,2.902636127471924,2.7952225017547607
1987-11-03,54.81578528045685,P,2.9584548473358154,2.9280081748962403,2.9472908973693848,2.9772303462028504,3.0151558828353884,2.904179458618164,2.7957188951969147
1987-11-04,54.99986473553029,P,2.9584548473358154,2.943231630325317,2.9467835426330566,2.9706334233283997,3.012765712738037,2.9059206080436706,2.7961177027225492
1987-11-05,55.16668475104958,A,2.9736788272857666,2.9543954372406005,2.948305940628052,2.9650514364242553,3.011782922744751,2.9078634452819823,2.7966414177417755
1987-11-06,55.22797720408192,A,2.9381561279296875,2.956425094604492,2.9386643409729003,2.9574395775794984,3.0113930082321168,2.9090554022789004,2.796767963171005
1987-11-09,54.92824213915802,A,2.8671116828918457,2.9391712665557863,2.93206729888916,2.946275496482849,3.008178610801697,2.909240200519562,2.7965392863750456
1987-11-10,54.65099355740927,P,2.8214423656463623,2.9117687702178956,2.919888472557068,2.927499830722809,3.005253939628601,2.909215569496155,2.796106652021408
1987-11-11,54.418222769705324,B,2.81636643409729,2.8833510875701904,2.913291358947754,2.9105000853538514,3.0026287746429445,2.9094569969177244,2.7955998575687406
1987-11-12,54.2343509880688,B,2.8671116828918457,2.8620376586914062,2.9082165479660036,2.8975600242614745,3.00151978969574,2.910005373954773,2.7953467893600465
1987-11-13,54.11170990473064,B,2.81636643409729,2.837679719924927,2.8970524072647095,2.889440727233887,2.9986940813064575,2.910246801376343,2.7948887753486633
1987-11-16,54.29222121103847,B,2.81636643409729,2.8275306701660154,2.883350968360901,2.907455313205719,2.995868372917175,2.9104882287979126,2.7946503174304964
1987-11-17,54.46131711808681,B,2.7909955978393555,2.821441316604614,2.866605043411255,2.90694797039032,2.993136830329895,2.9110775136947633,2.7945777559280396
1987-11-18,54.53540337658803,B,2.785918951034546,2.8153518199920655,2.8493514537811278,2.898067498207092,2.989601936340332,2.9115658974647523,2.7945042133331297
1987-11-19,54.48847759154344,B,2.765621423721313,2.795053768157959,2.8285457134246825,2.888425827026367,2.985961871147156,2.911801161766052,2.794621937274933
1987-11-20,54.52741733810191,P,2.801142454147339,2.792008972167969,2.814844346046448,2.876754343509674,2.982530927658081,2.9123916363716127,2.794966050386429
1987-11-23,54.39144668050071,P,2.7808430194854736,2.7849042892456053,2.8062174797058104,2.8691423892974854,2.9780924129486084,2.9129295253753664,2.7952086663246156
1987-11-24,54.40333546494522,P,2.796069622039795,2.7859190940856933,2.8036802053451537,2.861784338951111,2.9742592191696167,2.9134191846847535,2.7953810465335844
1987-11-25,54.39850628766094,P,2.730099678039551,2.7747552394866943,2.7950535297393797,2.854172444343567,2.969006371498108,2.91354989528656,2.7951015925407408
1987-11-26,54.41917431573035,P,2.730099678039551,2.7676508903503416,2.78135232925415,2.844784438610077,2.9633524894714354,2.913981385231018,2.794626978635788
1987-11-27,54.383912355167645,B,2.7402496337890625,2.7554723262786864,2.7737406492233276,2.8353965282440186,2.958302640914917,2.914363987445831,2.793910367488861
1987-11-30,54.21700001061532,B,2.659056663513184,2.7311150550842287,2.758009672164917,2.820680320262909,2.9514283990859984,2.914435966014862,2.7930561435222625
1987-12-01,54.06223547369142,B,2.709802865982056,2.713861703872681,2.749890398979187,2.808247721195221,2.94326313495636,2.9148148846626283,2.7925288248062134
