Date,GRADE,GPS,ADI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-05-23,44.3183009350038,A,2.8938100337982178,2.833848476409912,2.8155993938446047,2.841669511795044,2.867740063667297,2.821856200695038,2.6501176738739014
1994-05-24,44.4179172136811,A,2.8677399158477783,2.885989284515381,2.8142958164215086,2.841017723083496,2.8643509006500243,2.825506045818329,2.6514863669872284
1994-05-25,44.408198730509206,A,2.8938100337982178,2.8885961532592774,2.815599250793457,2.84166944026947,2.861222462654114,2.829025523662567,2.653050583600998
1994-05-26,44.391437142864,A,2.880775690078736,2.8885961532592774,2.8273309469223022,2.8423212289810182,2.8570512199401854,2.8320236134529115,2.654419282674789
1994-05-27,44.374722377641234,A,2.906845092773437,2.8885961532592774,2.8416695833206176,2.844928336143494,2.8528799486160277,2.835673441886902,2.656309382915497
1994-05-30,44.359818928090995,A,2.906845092773437,2.8912031650543213,2.8625258207321167,2.843624770641327,2.8484479570388794,2.8388018798828125,2.6586557126045225
1994-05-31,44.36302213560569,A,2.9198811054229736,2.90163140296936,2.893810343742371,2.8442765712738036,2.843755292892456,2.8420606780052187,2.660610992908478
1994-06-01,44.409265725274516,A,3.05023193359375,2.932915782928467,2.910755968093872,2.854053020477295,2.841669645309448,2.846753330230713,2.663348375558853
1994-06-02,44.49922780230241,A,3.1675498485565186,2.9902706146240234,2.93943338394165,2.8690435171127318,2.8434945440292356,2.8527495098114013,2.6669330549240113
1994-06-03,44.5481161101719,A,3.0763049125671387,3.0241625785827635,2.9563793659210207,2.880775308609009,2.8447980976104734,2.857181496620178,2.6700615096092224
1994-06-06,44.605543013358066,A,3.0893378257751465,3.0606611251831053,2.9759321451187133,2.8957657694816588,2.848447952270508,2.8616134572029113,2.672994421720505
1994-06-07,44.61421100171617,A,2.9720206260681152,3.071089029312134,2.986360216140747,2.900328016281128,2.852097792625427,2.86461154460907,2.675014865398407
1994-06-08,44.56664775383316,A,2.906845092773437,3.042411661148071,2.987663722038269,2.901631486415863,2.856008319854736,2.8673489332199096,2.676448732614517
1994-06-09,44.45267212317327,A,2.854702949523926,2.979842281341553,2.985056447982788,2.906193697452545,2.8588760042190553,2.869304192066193,2.677296007871628
1994-06-10,44.36188037189023,A,2.815599203109741,2.927701139450073,2.9759318590164185,2.908800721168518,2.8609616136550904,2.870607705116272,2.6778174102306367
1994-06-13,44.26523883620404,P,2.828635931015014,2.875560760498047,2.968110942840576,2.9153183817863466,2.8627865743637084,2.871780877113342,2.678403996229172
1994-06-14,44.22795064272708,P,2.8416690826416016,2.849490451812744,2.960289740562439,2.9270500421524046,2.8627865743637084,2.874127209186554,2.6793816328048705
1994-06-15,44.224415417357854,P,2.9198811054229736,2.8520976543426513,2.9472546577453613,2.9290053129196165,2.8612223482131958,2.87738600730896,2.6810110318660736
1994-06-16,44.244934160502076,P,2.9720206260681152,2.8755611896514894,2.927701735496521,2.933567559719086,2.8570511102676392,2.8807751512527466,2.6824448955059053
1994-06-17,44.294086619448656,P,2.9980924129486084,2.9120598316192625,2.919880485534668,2.938129925727844,2.8565297079086305,2.8845553588867188,2.6835528898239134
1994-06-20,44.32155699497876,A,2.945951223373413,2.9355228900909425,2.9055418252944945,2.940736985206604,2.854965481758118,2.8871623921394347,2.6848564064502716
1994-06-21,44.34188358305314,A,2.9198811054229736,2.951165294647217,2.9003278732299806,2.9433440446853636,2.8578332328796385,2.8895087242126465,2.6864206326007842
1994-06-22,44.383425100603176,A,3.011127233505249,2.9694145202636717,2.9107560873031617,2.9492099046707154,2.8640901231765747,2.8919854092597963,2.688375910520554
1994-06-23,44.400067024764645,A,2.958986759185791,2.966807746887207,2.921184468269348,2.953120458126068,2.8672185707092286,2.8934192848205567,2.6900704860687257
1994-06-24,44.3732412539654,A,2.8677399158477783,2.940737247467041,2.9263985395431518,2.951165199279785,2.8693041944503785,2.8952442049980163,2.6913088274002077
1994-06-27,44.39811177337136,A,2.958986759185791,2.9433443546295166,2.9394336223602293,2.953772282600403,2.8753003883361816,2.89785124540329,2.6926123476028443
1994-06-28,44.42313954890246,A,2.9850564002990723,2.9563794136047363,2.9537723541259764,2.957031047344208,2.8836428785324095,2.900067222118378,2.6944372713565827
1994-06-29,44.41164158467831,A,3.037198066711426,2.961593580245972,2.9655040502548218,2.9563793540000916,2.8930282020568847,2.9018921732902525,2.695740793943405
1994-06-30,44.40140506394631,A,2.9980924129486084,2.969414710998535,2.9681112289428713,2.947906482219696,2.899285092353821,2.903586738109589,2.6966532599925994
1994-07-01,44.431525167670905,A,3.011127233505249,2.9980921745300293,2.969414710998535,2.9446475982666014,2.9050205755233764,2.9061937808990477,2.697761253118515
1994-07-04,44.41482620128178,A,3.011127233505249,3.008520269393921,2.975932312011719,2.9407370686531067,2.908149061203003,2.908800823688507,2.698608543872833
1994-07-05,44.40078614451688,A,3.0632669925689697,3.0241623878479005,2.990270900726318,2.9452993869781494,2.9117988872528078,2.911277501583099,2.6993254733085634
1994-07-06,44.384568644506196,A,3.037198066711426,3.0241623878479005,2.992877984046936,2.951817035675049,2.9149273347854616,2.912972083091736,2.7004334676265715
1994-07-07,44.407812844110424,A,3.0632669925689697,3.037197303771973,3.003306007385254,2.962245237827301,2.9188378763198854,2.914927353858948,2.701476287841797
1994-07-08,44.440635578654174,A,3.1154086589813232,3.0580535888671876,3.028072881698608,2.97723571062088,2.9240519905090334,2.917664749622345,2.7031056880950928
1994-07-11,44.47130641469575,A,3.1023709774017334,3.076302337646484,3.0424113035202027,2.9909224629402162,2.9274410820007324,2.9202717685699464,2.7045395469665525
1994-07-12,44.48534733199031,A,3.1023709774017334,3.084123134613037,3.0541427612304686,3.0039575576782225,2.9313515996932984,2.9227484488487243,2.7067555165290833
1994-07-13,44.529400145355815,A,3.1675498485565186,3.1101934909820557,3.067177939414978,3.0163409948349,2.9376085376739502,2.92522513628006,2.709427734613419
1994-07-14,44.56538114146979,A,3.193621158599853,3.1362643241882324,3.0867308139801026,3.0274210214614867,2.944126162528992,2.928614318370819,2.7123606610298157
1994-07-15,44.54789925054152,A,3.12844467163086,3.1388715267181397,3.0984625577926637,3.033938634395599,2.9498616743087767,2.9309606647491453,2.7151632249355315
1994-07-18,44.48422401866615,A,2.9198811054229736,3.102373552322388,3.089337944984436,3.0326351284980775,2.9524687242507937,2.931221375465393,2.7167926239967346
1994-07-19,44.40768374517375,A,2.8938100337982178,3.0606613636016844,3.0723922491073608,3.0313315749168397,2.952729411125183,2.931091024875641,2.7184220147132874
1994-07-20,44.2551976759573,P,2.724353075027466,2.972022008895874,3.041107749938965,3.0169928669929504,2.9496009588241576,2.9288750433921815,2.719855884313583
1994-07-21,44.090905675313714,P,2.685247898101806,2.8703473567962647,3.0033058404922484,3.0033059239387514,2.9480367422103884,2.926659071445465,2.721680814027786
1994-07-22,44.00162132861052,B,2.828635931015014,2.8103856086730956,2.9746285676956177,3.001350724697113,2.9493402862548828,2.9256162667274475,2.7237664496898653
1994-07-25,43.99082536167029,B,2.8416690826416016,2.794743204116821,2.9485583782196043,2.9954848408699037,2.952208013534546,2.923530638217926,2.7261127817630766
1994-07-26,43.97014342296912,P,2.750422954559326,2.766065788269043,2.9133635759353638,2.983753168582916,2.955075755119324,2.919359369277954,2.728784987926483
1994-07-27,43.97763036097836,P,2.65917706489563,2.7530305862426756,2.862526297569275,2.9648521184921264,2.9506437826156615,2.914666693210602,2.731000964641571
1994-07-28,44.02956914845155,P,2.776493549346924,2.771279716491699,2.820813536643982,2.953772175312042,2.948558139801025,2.9116685795783996,2.733542824983597
1994-07-29,44.01865171030264,B,2.763458728790283,2.758244276046753,2.7843149423599245,2.941388750076294,2.9456904125213623,2.908800847530365,2.735823982954025
1994-08-01,44.020596843193346,B,2.815599203109741,2.753030300140381,2.7738867521286013,2.9316123485565186,2.9441261959075926,2.905933129787445,2.7388872516155245
1994-08-02,44.099670546691705,B,2.945951223373413,2.7921359539031982,2.7791008710861207,2.9257465600967407,2.9456904220581053,2.905020661354065,2.742797805070877
1994-08-03,44.2259364888939,B,2.945951223373413,2.849490785598755,2.8012606859207154,2.92118421792984,2.946733245849609,2.9039778542518615,2.746317310333252
1994-08-04,44.29248827526601,C,2.9198811054229736,2.878168296813965,2.824724006652832,2.91401492357254,2.947515354156494,2.90228328704834,2.7497064650058745
1994-08-05,44.37465715071306,A,2.9720206260681152,2.919880676269531,2.839062476158142,2.90684552192688,2.9488188648223876,2.9008494067192077,2.752965258359909
1994-08-08,44.41177553377569,A,2.945951223373413,2.9459510803222657,2.849490690231323,2.8990245342254637,2.9496009874343874,2.899024472236633,2.755898177623749
1994-08-09,44.4058747433248,A,2.9980924129486084,2.9563793182373046,2.8742576360702516,2.8938106060028077,2.9511652135849,2.897460253238678,2.7592221522331237
1994-08-10,44.42301455995331,A,3.1154086589813232,2.990270805358887,2.9198807954788206,2.8912035465240478,2.9524687480926515,2.89706919670105,2.763849643468857
1994-08-11,44.453014245917664,A,3.1154086589813232,3.0293763160705565,2.9537723064422607,2.8872929215431213,2.9514259243011476,2.897460234165192,2.7689333629608153
1994-08-12,44.498885073282,A,3.1545143127441406,3.0658750534057617,2.9928778648376464,2.8885964035987852,2.9529901123046876,2.8988941049575807,2.773951910734177
1994-08-15,44.56457438470908,A,3.12844467163086,3.102373743057251,3.0241624116897583,2.8990245819091798,2.9537722492218017,2.9011101007461546,2.7788401103019713
1994-08-16,44.634819385719226,A,3.1805825233459477,3.138871765136719,3.0476255416870117,2.913363206386566,2.957943487167358,2.9050206398963927,2.7839238202571868
1994-08-17,44.679264318327704,A,3.2327253818511963,3.1623351097106935,3.07630295753479,2.9387818217277526,2.9644610929489135,2.910234706401825,2.7879647266864778
1994-08-18,44.72793493667515,A,3.219687938690185,3.1831909656524657,3.1062836408615113,2.965503823757172,2.9717607927322387,2.9153183984756468,2.791484215259552
1994-08-19,44.73684203331268,A,3.193621158599853,3.1910123348236086,3.128443694114685,2.9837530851364136,2.9793212318420412,2.9201414227485656,2.7945474874973297
1994-08-22,44.74602403711003,A,3.193621158599853,3.2040476322174074,3.153210687637329,3.001350688934326,2.986620936393738,2.924703755378723,2.7981973481178284
1994-08-23,44.75352531094361,A,3.258794069290161,3.21968994140625,3.1792808532714845,3.026769244670868,2.994963436126709,2.928875005245209,2.802238248586655
1994-08-24,44.71960743432533,A,3.219687938690185,3.217082452774048,3.189708781242371,3.0547947883605957,3.0009595727920533,2.9310909605026243,2.8062139678001405
1994-08-25,44.68096105537941,A,3.2327253818511963,3.21968994140625,3.201440453529358,3.0776063799858093,3.006173667907715,2.931612389087677,2.8109718132019044
1994-08-26,44.686017533775356,A,3.284866571426392,3.2379390239715575,3.214475679397583,3.103676772117615,3.0119091510772704,2.9342194294929502,2.81579483628273
1994-08-29,44.701933665863805,A,3.323971509933472,3.2640090942382813,3.234028363227844,3.1290953874588014,3.0194695568084717,2.9372175192832946,2.8212044429779053
1994-08-30,44.71369938453881,A,3.376112699508667,3.2874728202819825,3.2535813808441163,3.150603461265564,3.0285941886901857,2.943213710784912,2.8263533425331118
1994-08-31,44.74926291182438,A,3.363076448440552,3.3161505222320558,3.2666164875030517,3.1714597225189207,3.0356331729888915,2.949861648082733,2.831437060832977
1994-09-01,44.78561804471976,A,3.3500421047210693,3.3396138668060305,3.27965190410614,3.1929677724838257,3.0434542798995974,2.955336425304413,2.8364556074142455
1994-09-02,44.776514802353034,A,3.284866571426392,3.3396138668060305,3.2887764453887938,3.2086100697517397,3.0517968130111695,2.960550503730774,2.840561695098877
1994-09-05,44.74732038696674,A,3.284866571426392,3.331792879104615,3.297900986671448,3.2255558371543884,3.0583144092559813,2.9668073987960817,2.844341902732849
1994-09-06,44.687229469906704,A,3.245760679244995,3.3057224750518808,3.296597647666931,3.237939250469208,3.0635284948349,2.9735856866836547,2.847796227931976
1994-09-07,44.68351529263831,A,3.428252935409546,3.3187577724456787,3.317454147338867,3.253581464290619,3.0713495922088625,2.9821888971328736,2.8519023132324217
1994-09-08,44.65109562787677,A,3.323971509933472,3.3135436534881593,3.3265787601470946,3.2640096068382265,3.0778671741485595,2.98857613325119,2.8558128595352175
1994-09-09,44.61147929357355,A,3.219687938690185,3.300507926940918,3.320060896873474,3.2672682881355284,3.082038388252258,2.9935294818878173,2.859723403453827
1994-09-12,44.572613781644826,A,3.219687938690185,3.287472200393677,3.3096325397491455,3.271830451488495,3.086209602355957,2.99717933177948,2.86415535569191
1994-09-13,44.55953451744741,A,3.258794069290161,3.29007887840271,3.297900676727295,3.2757410287857054,3.0901201438903807,3.0009595155715942,2.8683917820453644
1994-09-14,44.47485084702117,P,3.245760679244995,3.2535804271698,3.286169099807739,3.2763927936553956,3.094291396141052,3.004609365463257,2.872628220319748
1994-09-15,44.47405478946036,P,3.363076448440552,3.261401414871216,3.2874725341796873,3.283562219142914,3.1002875852584837,3.0095627307891846,2.877907466888428
1994-09-16,44.4947391740364,P,3.284866571426392,3.274437141418457,3.2874725341796873,3.2881244897842405,3.103676743507385,3.013864367008209,2.8831215488910673
1994-09-19,44.5195839758975,A,3.2979023456573486,3.29008002281189,3.2887761116027834,3.2933385491371157,3.1075873708724977,3.017514226436615,2.8883356273174288
1994-09-20,44.539054992348404,A,3.2979023456573486,3.297901678085327,3.2939902782440185,3.295293962955475,3.11149799823761,3.021424798965454,2.893810411691666
1994-09-21,44.550874642968616,A,3.245760679244995,3.297901678085327,3.2757410526275637,3.2965975999832153,3.1130622148513796,3.0253353762626647,2.8986986076831815
1994-09-22,44.50218422041948,A,3.2327253818511963,3.2718314647674562,3.266616439819336,3.2965975999832153,3.113844299316406,3.028985230922699,2.903456453084946
1994-09-23,44.46443534763771,P,3.193621158599853,3.2535823822021483,3.2640097618103026,3.2920353293418883,3.115147829055786,3.0325047516822816,2.907823249101639
1994-09-26,44.41400598399999,P,3.12844467163086,3.2196908473968504,3.25488543510437,3.282258987426758,3.119319100379944,3.0358939123153688,2.9119945096969606
1994-09-27,44.40284225899841,P,3.2718307971954346,3.214476537704468,3.2561891078948975,3.277044892311096,3.126879515647888,3.0398044633865355,2.916882700920105
1994-09-28,44.4832534526736,P,3.441288948059082,3.2535821914672853,3.275741934776306,3.2809555172920226,3.1412182331085203,3.045409595966339,2.922096780538559
1994-09-29,44.573847565780575,A,3.441288948059082,3.295294904708862,3.283563184738159,3.285517859458923,3.156339054107666,3.052187898159027,2.927115329504013
1994-09-30,44.668885822005485,A,3.441288948059082,3.344828462600708,3.2992054224014282,3.2933389782905578,3.1685921144485474,3.058966200351715,2.9321338784694673
1994-10-03,44.79358864427974,A,3.480393648147583,3.4152182579040526,3.3174545526504517,3.3031153321266173,3.181366605758667,3.0667873096466063,2.9371524262428284
1994-10-04,44.812473050380326,A,3.284866571426392,3.4178254127502443,3.316150975227356,3.305070626735687,3.1920554780960084,3.073565616607666,2.9406719255447387
1994-10-05,44.73131556967138,A,3.258794069290161,3.38132643699646,3.3174543142318726,3.296597683429718,3.204047818183899,3.0773458003997805,2.944061062335968
1994-10-06,44.62369902858447,A,3.1675498485565186,3.3265786170959473,3.310936760902405,3.2887766003608703,3.2118689441680908,3.080213541984558,2.947189500331879
1994-10-07,44.58349897549584,A,3.376112699508667,3.313543367385864,3.3291859149932863,3.2965978384017944,3.2241220235824586,3.0849062180519105,2.9512304043769837
1994-10-10,44.54005300471925,A,3.4152166843414307,3.300507974624634,3.357863116264343,3.3063742756843566,3.2361143732070925,3.0901202845573423,2.9559882426261903
1994-10-11,44.57688327885256,A,3.454322576522827,3.334399175643921,3.3761122941970827,3.31615070104599,3.2462818002700806,3.095986111164093,2.9607460784912107
1994-10-12,44.65225598522502,A,3.493429183959961,3.381326198577881,3.3813263177871704,3.3285341262817383,3.2572313594818114,3.1019823026657103,2.965503913164139
1994-10-13,44.731741776424506,A,3.4152166843414307,3.4308595657348633,3.3787190914154053,3.331141138076782,3.2671380710601805,3.1073267126083373,2.969675163030624
1994-10-14,44.722556176782604,A,3.4152166843414307,3.438680362701416,3.37611186504364,3.337658643722534,3.276001992225647,3.1124104285240173,2.9740419352054595
1994-10-17,44.6832723303071,A,3.389147996902466,3.4334666252136232,3.3669872999191286,3.34222092628479,3.284865927696228,3.1172334575653076,2.97801766872406
1994-10-18,44.629504041413725,A,3.363076448440552,3.415217399597168,3.3748082876205445,3.34547963142395,3.292165608406067,3.1216654109954836,2.981863044500351
1994-10-19,44.576616519976454,A,3.402182340621948,3.3969680309295653,3.3891471147537233,3.3533007144927978,3.297901082038879,3.1251849150657653,2.985969122648239
1994-10-20,44.54672619520769,A,3.376112699508667,3.389147233963013,3.410003399848938,3.3604700803756713,3.3031151628494264,3.1272705435752868,2.9900100266933443
1994-10-21,44.51753642125215,A,3.363076448440552,3.378719186782837,3.4086997747421264,3.368942844867706,3.3072864055633544,3.130138258934021,2.9936598777770995
1994-10-24,44.51109860314173,A,3.376112699508667,3.376112127304077,3.40478937625885,3.3813262462615965,3.3122397661209106,3.1330060076713564,2.9973097324371336
1994-10-25,44.49274970752182,A,3.3500421047210693,3.3735052585601806,3.3943613290786745,3.3852368116378786,3.3156289577484133,3.1367862224578857,3.000698883533478
1994-10-26,44.499767028863594,A,3.480393648147583,3.3891475200653076,3.3930577754974367,3.3871920466423036,3.320582323074341,3.142521708011627,3.0049353206157683
1994-10-27,44.55682422346623,A,3.610746145248413,3.436074209213257,3.412610721588135,3.39566490650177,3.3284034872055055,3.150082139968872,3.0096931660175326
1994-10-28,44.694310454241936,A,3.806273460388184,3.5247136116027833,3.45171639919281,3.413914132118225,3.340656533241272,3.1599888825416564,3.0152982938289643
1994-10-31,44.796628330083216,A,3.728062868118286,3.595103645324707,3.485607886314392,3.42629759311676,3.3513453674316405,3.1689831519126894,3.020382014513016
1994-11-01,44.90210284869146,A,3.649851322174072,3.655065488815308,3.514285373687744,3.4445468306541445,3.3591665124893186,3.177064974308014,3.0255960917472837
1994-11-02,44.982158500563514,A,3.701992034912109,3.699385166168213,3.5442663431167603,3.466706728935242,3.3688125944137575,3.184886083602905,3.0311360454559324
1994-11-03,44.98220301190768,A,3.6368141174316406,3.7045987606048585,3.5703364849090575,3.490169942378998,3.3768943691253663,3.1915340185165406,3.0361545848846436
1994-11-04,44.89166395376447,A,3.649851322174072,3.673314332962036,3.5990139722824095,3.503856873512268,3.3841940641403196,3.1980516076087953,3.041303483247757
1994-11-07,44.831040931360214,A,3.649851322174072,3.6576720237731934,3.62638783454895,3.5155886054039,3.390711660385132,3.2050906085968016,3.046126500368118
1994-11-08,44.79479561832423,A,3.675923347473145,3.6628864288330076,3.6589759588241577,3.526668643951416,3.3967078733444214,3.2126510310173035,3.051079877614975
1994-11-09,44.701849895988204,A,3.5716395378112797,3.6368159294128417,3.6681005477905275,3.530579161643982,3.400879135131836,3.218256154060364,3.05512078166008
1994-11-10,44.645087749817826,A,3.584676742553711,3.6263884544372558,3.665493607521057,3.539052164554596,3.4055718278884886,3.224513053894043,3.0589661693572996
1994-11-11,44.60715128684626,A,3.5716395378112797,3.6107460975646974,3.642030215263367,3.5468733072280885,3.4113072872161867,3.231552050113678,3.063398127555847
1994-11-14,44.635308225262285,A,3.780203104019165,3.636816453933716,3.6472442388534545,3.5664260625839233,3.421214017868042,3.2397642135620117,3.068807729482651
1994-11-15,44.627737847355895,P,3.701992034912109,3.642030191421509,3.6524583101272583,3.583371841907501,3.430338644981384,3.2469335699081423,3.07350039601326
1994-11-16,44.67246589362165,A,3.728062868118286,3.67331485748291,3.655065393447876,3.599665868282318,3.436334843635559,3.2538422179222106,3.0778671956062316
1994-11-17,44.721960790841955,A,3.728062868118286,3.701992082595825,3.6641902685165406,3.617263376712799,3.444416670799255,3.2611419224739073,3.082364330291748
1994-11-18,44.78978684173348,A,3.741098403930664,3.735883855819702,3.6733149766921995,3.6361644744873045,3.4548448801040648,3.2684416341781617,3.0873177075386047
1994-11-21,44.71693850505375,A,3.5716395378112797,3.694171142578125,3.6654937982559206,3.6459408164024354,3.4618839120864866,3.274046757221222,3.0914237904548645
1994-11-22,44.61298901520184,P,3.402182340621948,3.6342092037200926,3.638119697570801,3.6485478281974792,3.4647516775131226,3.277435910701752,3.0943567061424258
1994-11-23,44.50783633816233,P,3.402182340621948,3.5690330982208254,3.6211739778518677,3.6446372628211976,3.4678801107406616,3.281085753440857,3.0970289182662962
1994-11-24,44.377581065973395,P,3.402182340621948,3.5038569927215577,3.6029245376586916,3.6342090725898744,3.4686622285842894,3.2844749069213868,3.099701130390167
1994-11-25,44.26884693636533,P,3.532534599304199,3.4621442317962647,3.5990140438079834,3.620522129535675,3.4736155891418456,3.2886461663246154,3.10315545797348
1994-11-28,44.229649898186615,P,3.5064632892608643,3.4491089820861816,3.571640062332153,3.609442150592804,3.477786808013916,3.292687089443207,3.1064794290065767
1994-11-29,44.262751978863406,P,3.493429183959961,3.467358350753784,3.5507837772369384,3.6016210436820986,3.481697344779968,3.2965976715087892,3.1096730601787566
1994-11-30,44.29145110891043,P,3.493429183959961,3.485607719421387,3.527320408821106,3.591192901134491,3.4866507148742674,3.2998564648628235,3.1125408005714417
1994-12-01,44.2974397079557,P,3.363076448440552,3.4777865409851074,3.4908217668533323,3.5775060176849367,3.4892577362060546,3.3015510177612306,3.115082668066025
1994-12-02,44.28965349577507,P,3.454322576522827,3.462144136428833,3.4621441841125487,3.567729580402374,3.4944717645645142,3.30480979681015,3.1178852307796476
1994-12-05,44.3421930871001,P,3.5586047172546387,3.472572422027588,3.4608407020568848,3.5631672501564027,3.5030749654769897,3.311197032928467,3.12120920419693
1994-12-06,44.34746809643244,P,3.454322576522827,3.464751100540161,3.4660547256469725,3.5520872116088866,3.5067248010635375,3.316802158355713,3.123946591615677
1994-12-07,44.36731099413632,P,3.467360496520996,3.4595373630523683,3.4725725412368775,3.5468732595443724,3.507246232032776,3.3242322325706484,3.1265536379814147
1994-12-08,44.387318377457916,P,3.3109371662139893,3.449109506607056,3.4634480237960816,3.5331862807273864,3.504639196395874,3.33048912525177,3.1285740983486177
1994-12-09,44.33262909331088,P,3.206655263900757,3.3995760440826417,3.430860090255737,3.5149370670318603,3.4999465227127073,3.3342693185806276,3.1299427926540373
1994-12-12,44.217090176851876,P,3.2718307971954346,3.342221260070801,3.407396841049194,3.4895184516906737,3.4957752656936645,3.3385709357261657,3.131050786972046
1994-12-13,44.156413411470595,P,3.284866571426392,3.3083300590515137,3.3865405797958372,3.468662178516388,3.4957752656936645,3.3439153718948362,3.1316373705863954
1994-12-14,44.13314680410565,P,3.4152166843414307,3.2979012966156005,3.3787193298339844,3.4530198693275453,3.49890371799469,3.3514757680892946,3.133071230649948
1994-12-15,44.185183480328725,P,3.467360496520996,3.329185962677002,3.389147734642029,3.439984750747681,3.5048999309539797,3.358384437561035,3.1350265085697173
1994-12-16,44.28720797747803,P,3.467360496520996,3.38132700920105,3.390451526641846,3.4262978553771974,3.5067248868942262,3.3654234552383424,3.1371121513843536
1994-12-19,44.32560340626963,P,3.284866571426392,3.383934164047241,3.363077712059021,3.411959207057953,3.5041178846359253,3.370116128921509,3.138024629354477
1994-12-20,44.41702426243348,P,3.5064632892608643,3.428253507614136,3.3682917833328245,3.4171732544898985,3.505160698890686,3.3757212495803834,3.1403709554672243
1994-12-21,44.44914740179734,P,3.5064632892608643,3.4465028285980224,3.3722020626068114,3.4223873019218445,3.505421380996704,3.381326370239258,3.1426521122455595
1994-12-22,44.45083065131476,A,3.5064632892608643,3.454323387145996,3.391754674911499,3.4276013493537905,3.507246313095093,3.3871921920776367,3.1447377395629883
1994-12-23,44.45875376327916,A,3.519498109817505,3.4647509098052978,3.423038959503174,3.4269495248794555,3.5093319416046143,3.392666966915131,3.146758186817169
1994-12-26,44.54838226686869,A,3.519498109817505,3.5116772174835207,3.4478056907653807,3.4276012659072874,3.511938943862915,3.3984024357795715,3.1487134540081025
1994-12-27,44.54992612677774,A,3.5586047172546387,3.522105503082275,3.4751795053482057,3.4308600425720215,3.515849509239197,3.4040075588226317,3.1507339060306547
1994-12-28,44.55915501099178,A,3.584676742553711,3.537748193740845,3.4921255111694336,3.435422420501709,3.519499397277832,3.408700239658356,3.1528847181797026
1994-12-29,44.59175503511974,A,3.66288685798645,3.569032907485962,3.511678147315979,3.450412940979004,3.5252348804473876,3.414175021648407,3.1558176279067993
1994-12-30,44.61865427786628,A,3.66288685798645,3.597710657119751,3.5312307834625245,3.460841155052185,3.5312310886383056,3.41925874710083,3.1590764260292055
1995-01-02,44.64085087880773,A,3.66288685798645,3.62638840675354,3.56903281211853,3.4660552620887755,3.536966571807861,3.424603168964386,3.1628566348552702
1995-01-03,44.60458538945985,A,3.480393648147583,3.6107461929321287,3.566425848007202,3.4673588156700133,3.5395736026763918,3.4276012802124023,3.1663109600543975
1995-01-04,44.537540947679126,A,3.389147996902466,3.57164044380188,3.554694318771362,3.463448190689087,3.5377486896514894,3.429165506362915,3.16970010638237
1995-01-05,44.44499142704834,A,3.421736001968384,3.523410272598267,3.5462215900421143,3.468988132476807,3.5339684867858887,3.431185986995697,3.173252192735672
1995-01-06,44.38518318509094,A,3.519498109817505,3.4947325229644775,3.5462215900421143,3.484630274772644,3.528232979774475,3.4344447565078737,3.1772930896282197
1995-01-09,44.32705664050939,P,3.5586047172546387,3.4738760948181153,3.5501322507858277,3.4989689707756044,3.524843816757202,3.4380945920944215,3.181399173736572
1995-01-10,44.35207797079891,P,3.5781586170196533,3.493429088592529,3.552087640762329,3.5136335730552672,3.5234099626541138,3.441288237571716,3.1850816214084627
1995-01-11,44.370807328135385,P,3.460841178894043,3.5077677249908445,3.5397040843963623,3.515914797782898,3.5185869455337526,3.443699769973755,3.18739536523819
1995-01-12,44.37531922538715,P,3.480393648147583,3.5194992542266847,3.5214547634124758,3.5165664553642273,3.5154585361480715,3.4461764526367187,3.188894420862198
1995-01-13,44.339570942875014,A,3.460841178894043,3.5077678680419924,3.5012501955032347,3.51624048948288,3.511678333282471,3.4479361987113952,3.1910778141021727
1995-01-16,44.346198470362076,A,3.6172609329223633,3.519499111175537,3.4966876029968263,3.532860207557678,3.5110265254974364,3.450869092941284,3.1940433061122895
1995-01-17,44.339917606864994,A,3.6172609329223633,3.527319574356079,3.510374331474304,3.5384000897407533,3.509853277206421,3.453280575275421,3.1982471430301667
1995-01-18,44.357156424692704,A,3.480393648147583,3.531230068206787,3.519498896598816,3.537096607685089,3.508028359413147,3.4544537472724914,3.2021576976776123
1995-01-19,44.39364546219243,A,3.539052963256836,3.542961931228638,3.531230592727661,3.5387260913848877,3.5071158838272094,3.456343855857849,3.205840140581131
1995-01-20,44.41073221891179,A,3.441288948059082,3.5390514850616457,3.523409676551819,3.5348156332969665,3.5045088720321655,3.457908079624176,3.209229291677475
1995-01-23,44.34589158496766,P,3.421736001968384,3.4999464988708495,3.5097228050231934,3.5299275279045106,3.49733952999115,3.459276773929596,3.213042086362839
1995-01-24,44.29509912487006,P,3.460841178894043,3.4686625480651854,3.4979910612106324,3.525039350986481,3.4925165128707887,3.461427578926086,3.2175066328048705
1995-01-25,44.254743792454654,P,3.402182340621948,3.4530202865600588,3.4921251773834228,3.5159146308898928,3.485998902320862,3.4611668729782106,3.221677885055542
1995-01-26,44.18692533945316,P,3.382629156112671,3.4217355251312256,3.4823487281799315,3.5019017457962036,3.4790902280807496,3.4617534494400024,3.2251647913455965
1995-01-27,44.16901649484015,P,3.402182340621948,3.413914203643799,3.4764828443527223,3.4888665199279787,3.4723119068145754,3.4635783934593203,3.228553937673569
1995-01-30,44.12438021516445,P,3.245760679244995,3.378719139099121,3.4393328189849854,3.4680102109909057,3.4657943296432494,3.463839120864868,3.230509226322174
1995-01-31,44.11076407385452,P,3.363076448440552,3.3591661930084227,3.413914370536804,3.4621443510055543,3.4650122117996216,3.464881944656372,3.232920730113983
