Date,GRADE,GPS,LMT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-06-23,43.63090043940395,A,5.7730560302734375,5.743031120300293,5.737571716308594,5.647496032714844,5.279799919128418,5.469361610412598,5.375926938056946
1987-06-24,43.601336256454154,A,5.718464374542236,5.723923873901367,5.7389366149902346,5.647496032714844,5.289886617660523,5.468172631263733,5.380521957874298
1987-06-25,43.57058784198171,A,5.70481538772583,5.710275745391845,5.747124910354614,5.6393070936203005,5.299429483413697,5.467790851593017,5.385383901596069
1987-06-26,43.577225227726075,A,5.759407043457031,5.734841442108154,5.756678295135498,5.650907635688782,5.3100641822814945,5.467415733337402,5.390518803596496
1987-06-29,43.57751269805738,A,5.759407043457031,5.743029975891114,5.756678295135498,5.670696902275085,5.323136663436889,5.467040615081787,5.395586655139923
1987-06-30,43.54603915352478,P,5.636578559875488,5.715734481811523,5.729382801055908,5.676156020164489,5.332669105529785,5.464493517875671,5.399772245883941
1987-07-01,43.53058558976181,P,5.581987857818604,5.688439178466797,5.706181526184082,5.6816154479980465,5.338671951293946,5.46140052318573,5.402947540283203
1987-07-02,43.521139316878866,P,5.622932434082031,5.672062587738037,5.691169166564942,5.684345149993897,5.346577157974243,5.459935865402222,5.406327557563782
1987-07-03,43.498980364581435,P,5.622932434082031,5.6447676658630375,5.689804553985596,5.688439655303955,5.356107530593872,5.457116861343383,5.409975693225861
1987-07-06,43.499012779082044,P,5.800352573394775,5.652956771850586,5.697993373870849,5.703452324867248,5.370540628433227,5.456072058677673,5.414913122653961
1987-07-07,43.541134251083946,P,5.8822407722473145,5.7020892143249515,5.7089118480682375,5.723241782188415,5.389049310684204,5.45652331829071,5.42066219329834
1987-07-08,43.63263285720216,A,6.264383316040039,5.838568305969238,5.763503742218018,5.751220178604126,5.414388227462768,5.461744036674499,5.4279197764396665
1987-07-09,43.69337919254388,A,6.073313236236572,5.928644466400146,5.800353527069092,5.773739218711853,5.436176595687866,5.463970580101013,5.434222009181976
1987-07-10,43.752350511232,A,6.100605010986328,6.024178981781006,5.834473323822022,5.79557580947876,5.455531311035156,5.466740918159485,5.440995850563049
1987-07-13,43.80472633905773,A,6.291676044464111,6.122443675994873,5.88770022392273,5.822189259529114,5.477353143692016,5.471963696479797,5.448792097568512
1987-07-14,43.836029112703386,A,6.250733852386475,6.196142292022705,5.949115753173828,5.8392492771148685,5.498897819519043,5.4775896167755125,5.456651763916016
1987-07-15,43.8205085762099,A,6.305325031280518,6.204330635070801,6.02144947052002,5.863815498352051,5.523430366516113,5.482542591094971,5.464851398468017
1987-07-16,43.83106108592946,A,6.250733852386475,6.239814758300781,6.084229612350464,5.887699389457703,5.548496294021606,5.488033075332641,5.472912147045135
1987-07-17,43.844803440788006,A,6.2780303955078125,6.275299835205078,6.149739408493042,5.919771981239319,5.573295574188233,5.493525676727295,5.481042342185974
1987-07-20,43.81237261183258,A,6.114257335662842,6.239816093444825,6.181129884719849,5.9395616292953495,5.596715440750122,5.497786831855774,5.487616326808929
1987-07-21,43.77784652975911,A,6.073313236236572,6.204331970214843,6.200237131118774,5.954574489593506,5.618232955932617,5.501774020195008,5.494119653701782
1987-07-22,43.74047721221174,A,6.114257335662842,6.166118431091308,6.185224533081055,5.974364137649536,5.64084020614624,5.506306042671204,5.50049254655838
1987-07-23,43.70188390423229,A,6.073313236236572,6.130634307861328,6.185224533081055,5.992789030075073,5.663170337677002,5.51015775680542,5.506526665687561
1987-07-24,43.66627554442755,A,6.114257335662842,6.097879695892334,6.186589765548706,6.010531544685364,5.687402830123902,5.516044082641602,5.513033618927002
1987-07-27,43.65414408676969,P,6.032364368438721,6.081501102447509,6.160658597946167,6.024179410934448,5.709184837341309,5.521924104690552,5.519466257095337
1987-07-28,43.662399495471334,P,6.114257335662842,6.089689922332764,6.147010946273804,6.048063349723816,5.734297046661377,5.527810430526733,5.526174304485321
1987-07-29,43.673164889792425,P,6.100605010986328,6.086959457397461,6.126538944244385,6.073994207382202,5.759682092666626,5.533695688247681,5.5326129961013795
1987-07-30,43.68168566344655,P,6.073313236236572,6.086959457397461,6.108796882629394,6.096513247489929,5.785340242385864,5.5391725730895995,5.538915228843689
1987-07-31,43.67038394793173,P,5.97777271270752,6.059662532806397,6.078771114349365,6.114255261421205,5.809087581634522,5.543423204421997,5.544806790351868
1987-08-03,43.674517882092694,P,6.005070686340332,6.054203796386719,6.067852449417114,6.124491167068482,5.833380880355835,5.548353118896484,5.551035935878754
1987-08-04,43.65878712914965,P,6.018715858459473,6.035095500946045,6.062392711639404,6.131314921379089,5.853306751251221,5.553284029960633,5.5569981408119205
1987-08-05,43.62268130550319,P,5.97777271270752,6.010529041290283,6.048744249343872,6.116984391212464,5.858492918014527,5.558076372146607,5.562286410331726
1987-08-06,43.58702389116806,P,5.964127063751221,5.988691806793213,6.037825632095337,6.111525082588196,5.860403575897217,5.5623259973526,5.567171294689178
1987-08-07,43.567203374640975,P,5.936827182769775,5.980502700805664,6.020082616806031,6.103336191177368,5.868592195510864,5.565354609489441,5.57198671579361
1987-08-10,43.55858481653818,P,6.114257335662842,6.002340030670166,6.028271913528442,6.094465255737305,5.883604907989502,5.56961576461792,5.577220060825348
1987-08-11,43.558663933417506,P,6.155200004577637,6.029636859893799,6.032366180419922,6.089688563346863,5.896160984039307,5.575098943710327,5.58292626619339
1987-08-12,43.5786139475999,P,6.086955547332764,6.0514734268188475,6.031001234054566,6.078770089149475,5.908444108963013,5.580576853752136,5.588894517421722
1987-08-13,43.59125789128834,P,6.029274940490723,6.064503002166748,6.026597404479981,6.067697143554687,5.917662839889527,5.584123659133911,5.594775459766388
1987-08-14,43.61107470961155,A,6.070476055145264,6.091232776641846,6.035867738723755,6.05731942653656,5.928251514434814,5.589165887832642,5.6008624076843265
1987-08-17,43.60607180064184,A,6.056741714477539,6.079729652404785,6.041034841537476,6.054443645477295,5.9393843650817875,5.593258199691772,5.606880683898925
1987-08-18,43.635984923558716,A,6.372623920440674,6.123214435577393,6.076425647735595,6.0694091796875,5.957107810974121,5.601321907043457,5.614411356449128
1987-08-19,43.65816621792077,A,6.276485919952393,6.161120510101318,6.106296968460083,6.0775206089019775,5.968541221618652,5.608559670448304,5.621662411689758
1987-08-20,43.67843725364884,A,6.207816123962402,6.196828746795655,6.130665874481201,6.084245753288269,5.98023889541626,5.613891887664795,5.627221982479096
1987-08-21,43.695219860587436,A,6.386359691619873,6.260005474090576,6.175619125366211,6.097850871086121,5.9946886253356935,5.620603222846984,5.629360318183899
1987-08-24,43.71414193102072,A,6.345160484313965,6.317689228057861,6.198709440231323,6.1134906768798825,6.006403694152832,5.627444276809692,5.632842998504639
1987-08-25,43.68536251956893,A,6.345160484313965,6.312196540832519,6.217705488204956,6.125035834312439,6.015116233825683,5.634827060699463,5.637606384754181
1987-08-26,43.67456188724977,A,6.331426620483398,6.323184680938721,6.24215259552002,6.136576914787293,6.025464754104615,5.6419370746612545,5.642975153923035
1987-08-27,43.708108648117936,A,6.564906597137451,6.3946027755737305,6.295715761184693,6.161156582832336,6.041301765441895,5.6526007556915285,5.649780943393707
1987-08-28,43.70178477470383,A,6.345160484313965,6.386362934112549,6.323184204101563,6.179525971412659,6.055473403930664,5.6607961130142215,5.6538702535629275
1987-08-31,43.697015760477136,A,6.317694187164307,6.380869674682617,6.349279451370239,6.195157146453857,6.067458000183105,5.668581409454346,5.65836149930954
1987-09-01,43.681183751934675,A,6.221551895141602,6.356147956848145,6.334172248840332,6.205298948287964,6.076427917480469,5.678113918304444,5.660484664440155
1987-09-02,43.683494318288034,A,6.4138288497924805,6.372628402709961,6.347906541824341,6.227101755142212,6.090335206985474,5.690110912322998,5.662490696907043
1987-09-03,43.639134063067125,A,6.3588948249816895,6.331426048278809,6.36301441192627,6.246840143203736,6.103416795730591,5.701423139572143,5.6642220592498775
1987-09-04,43.614175501617694,A,6.207816123962402,6.303957176208496,6.345160055160522,6.260389590263367,6.112384977340699,5.7112245798110965,5.665602474212647
1987-09-07,43.588060709031076,P,6.207816123962402,6.281981563568115,6.331425619125366,6.265067529678345,6.1213531589508055,5.722244911193847,5.665634765625
1987-09-08,43.57731041167775,P,6.1116814613342285,6.26000747680664,6.308077716827393,6.2628916025161745,6.13085521697998,5.731762161254883,5.665860443115235
1987-09-09,43.53132874029208,P,6.043010234832764,6.185843753814697,6.279236078262329,6.2606943368911745,6.140075664520264,5.739373807907104,5.66682126045227
1987-09-10,43.50463408812905,P,6.125414371490479,6.139147663116455,6.235286855697632,6.265501308441162,6.150125303268433,5.748351230621338,5.668328917026519
1987-09-11,43.495668835497476,P,6.070476055145264,6.111679649353027,6.207818412780762,6.265501308441162,6.159076175689697,5.7575918531417845,5.669292259216308
1987-09-14,43.49216586899197,P,6.084210395812988,6.086958503723144,6.1844700336456295,6.266874742507935,6.164753332138061,5.767646980285645,5.670863523483276
1987-09-15,43.49300831588593,P,6.043010234832764,6.073224258422852,6.1666158676147464,6.250394058227539,6.16796872138977,5.778509016036987,5.673172466754913
1987-09-16,43.49954086738462,P,6.043010234832764,6.073224258422852,6.129534006118774,6.238720273971557,6.163541259765625,5.788964743614197,5.676357700824737
1987-09-17,43.50083523100319,P,6.043010234832764,6.056743431091308,6.0979455471038815,6.230479979515076,6.162935199737549,5.7995558977127075,5.679205887317657
1987-09-18,43.4871333893654,P,5.946868419647217,6.0320219039917,6.071850776672363,6.208505415916443,6.159860467910766,5.807695889472962,5.68157336473465
1987-09-21,43.446020953956015,P,5.768326282501221,5.968845081329346,6.0279017925262455,6.1796637058258055,6.149393472671509,5.813373308181763,5.68291332244873
1987-09-22,43.43320539540333,P,5.960604190826416,5.9523638725280765,6.012794065475464,6.160435891151428,6.143590879440308,5.8212443494796755,5.685012457370758
1987-09-23,43.433248920871875,P,6.015542984008789,5.946870422363281,6.010047340393067,6.144641709327698,6.137795238494873,5.8306128025054935,5.687049267292022
1987-09-24,43.43188787745844,P,6.043010234832764,5.946870422363281,6.001806926727295,6.118546891212463,6.133640766143799,5.841068530082703,5.689695239067078
1987-09-25,43.44751452665983,P,6.015542984008789,5.960605335235596,5.996313619613647,6.102066016197204,6.128391017913819,5.850843296051026,5.692743136882782
1987-09-28,43.48773629994587,P,5.93313455581665,5.993566989898682,5.981206035614013,6.082838034629821,6.124768562316895,5.8607420015335085,5.695176775455475
1987-09-29,43.49058605525078,P,5.878200531005859,5.9770862579345705,5.964725065231323,6.065670466423034,6.12086630821228,5.869549632072449,5.697133519649506
1987-09-30,43.48022489782871,P,5.878200531005859,5.949617767333985,5.948244094848633,6.038889050483704,6.116145172119141,5.87849268913269,5.699157657623291
1987-10-01,43.488041725121455,P,6.029274940490723,5.9468707084655765,5.946870565414429,6.022408056259155,6.115264406204224,5.889217371940613,5.701937167644501
1987-10-02,43.488539327207484,P,5.960604190826416,5.935882949829102,5.9482441425323485,6.010047459602356,6.1121913433074955,5.899797086715698,5.7044407486915585
1987-10-05,43.52153790972301,P,6.16661262512207,5.982578563690185,5.988072776794434,6.00798728466034,6.114876308441162,5.9120305728912355,5.708041777610779
1987-10-06,43.57059176694366,A,6.221551895141602,6.051248836517334,6.014167547225952,6.013480806350708,6.117022199630737,5.925659623146057,5.711984896659851
1987-10-07,43.6160467677349,A,6.139145851135254,6.103437900543213,6.026527833938599,6.018287587165832,6.1177930164337155,5.938737554550171,5.715650808811188
1987-10-08,43.62713910422706,A,6.056741714477539,6.108931255340576,6.027900981903076,6.0148539543151855,6.1174615859985355,5.9514009141922,5.718904700279236
1987-10-09,43.63478612172792,A,5.974335670471191,6.111677551269532,6.023780250549317,6.010046935081482,6.117392845153809,5.963240213394165,5.721409513950348
1987-10-12,43.59460352447501,A,5.891934394836426,6.0567419052124025,6.019660234451294,6.000433135032654,6.11513011932373,5.974255499839782,5.723165299892425
1987-10-13,43.557884588988166,P,5.988072872161865,6.010046100616455,6.030647468566895,5.997686266899109,6.114517259597778,5.983912005424499,5.725738799571991
1987-10-14,43.51981756676552,P,5.974335670471191,5.977084064483643,6.040260982513428,5.99425253868103,6.1144485187530515,5.986470718383789,5.727771770954132
1987-10-15,43.44805746495922,P,5.603518009185791,5.886439323425293,5.997685289382934,5.9722779273986815,6.107236337661743,5.98381995677948,5.727074394226074
1987-10-16,43.35031366962129,P,5.232696056365967,5.738111400604248,5.92489447593689,5.936569309234619,6.093153715133667,5.9808729553222655,5.72479252576828
1987-10-19,43.11555388552102,B,3.927956581115722,5.345315837860108,5.701028871536255,5.844550824165344,6.049427700042725,5.966516304016113,5.716054358482361
1987-10-20,42.869480794487345,B,3.996626853942871,4.947026634216309,5.478536367416382,5.746351957321167,6.006256237030029,5.9512086105346675,5.707726948261261
1987-10-21,42.71125763206703,B,4.628392219543457,4.677837944030761,5.327461004257202,5.6769944190979,5.977084970474243,5.9427645397186275,5.702558364868164
1987-10-22,42.573982570968454,B,4.285040855407715,4.414142513275147,5.15029091835022,5.589095950126648,5.942200288772583,5.929931564331055,5.695470814704895
1987-10-23,42.486505543785285,B,4.326243877410889,4.2328520774841305,4.9854817390441895,5.504630994796753,5.907315645217896,5.917783579826355,5.688454449176788
1987-10-26,42.54285748389291,B,3.859286308288574,4.2191180229187015,4.782216930389405,5.400938582420349,5.863366537094116,5.901375451087952,5.679238126277924
1987-10-27,42.58544750889382,B,3.77687931060791,4.175168514251709,4.561097574234009,5.295872521400452,5.811451644897461,5.884279727935791,5.670216414928436
1987-10-28,42.5534581348183,B,3.9691567420959473,4.043321418762207,4.3605796813964846,5.200420331954956,5.765305061340332,5.866923141479492,5.662830164432526
1987-10-29,42.59666909595723,B,4.230106830596924,4.032334613800049,4.223238563537597,5.110461926460266,5.725750875473023,5.852994885444641,5.655602748394013
1987-10-30,42.653021641778174,B,4.4361186027526855,4.054309558868408,4.14358081817627,5.03423764705658,5.686746053695678,5.840717339515686,5.650079455375671
1987-11-02,42.755047811331046,B,4.381181716918945,4.158688640594482,4.188903331756592,4.944966101646424,5.647466478347778,5.826935086250305,5.644685924053192
1987-11-03,42.903167825910145,B,4.655866622924805,4.334486103057861,4.254827308654785,4.866681838035584,5.613680601119995,5.814398417472839,5.640598392486572
1987-11-04,43.01416744838457,B,4.518524169921875,4.444359588623047,4.243840503692627,4.785650753974915,5.577422552108764,5.8014436531066895,5.635958979129791
1987-11-05,43.07196045700025,C,4.477322101593018,4.493802642822265,4.263068628311157,4.706679773330689,5.535670862197876,5.788486313819885,5.631180949211121
1987-11-06,43.094444325266174,C,4.504788875579834,4.507536697387695,4.280923128128052,4.633202433586121,5.498863430023193,5.777168416976929,5.624315855503082
1987-11-09,43.07922813931952,C,4.394915580749512,4.510283470153809,4.334486055374145,4.5583514928817745,5.460407857894897,5.763932929039002,5.61629474401474
1987-11-10,43.02263424050665,C,4.326243877410889,4.444358921051025,4.389422512054443,4.475260043144226,5.422501697540283,5.749464807510376,5.609413208961487
1987-11-11,42.99754704777863,B,4.339979648590088,4.408650016784668,4.426504802703858,4.393542242050171,5.3810247135162355,5.735679960250854,5.601926295757294
1987-11-12,42.96741867490838,B,4.212495803833008,4.355684757232666,4.424743700027466,4.323991131782532,5.338096733093262,5.720756764411926,5.594273808002472
1987-11-13,42.934108509824995,B,4.143209934234619,4.283368968963623,4.395452833175659,4.269516825675964,5.2968046092987064,5.7045947933197025,5.586005263328552
1987-11-16,42.93368865146203,B,4.184781074523926,4.241342067718506,4.375812768936157,4.2823580503463745,5.256343908309937,5.688848533630371,5.577944574356079
1987-11-17,42.9379015301657,B,4.157066822052002,4.2075066566467285,4.325932788848877,4.290380048751831,5.217251615524292,5.6740534162521366,5.569273467063904
1987-11-18,42.95335566873132,B,4.281781196594238,4.195866966247559,4.302258491516113,4.2730494976043705,5.182027034759521,5.661051349639893,5.561225936412812
1987-11-19,42.98264087902725,B,4.212495803833008,4.195866966247559,4.2757758617401125,4.269422245025635,5.143768663406372,5.646946983337402,5.553441424369812
1987-11-20,43.000689649647406,B,4.060071468353272,4.179239273071289,4.231304121017456,4.2561136245727536,5.103560571670532,5.631318373680115,5.544217617511749
1987-11-23,42.983501213389815,B,3.976928472518921,4.137668752670288,4.189505410194397,4.261995732784271,5.0614149332046505,5.613084132671356,5.534578095674515
1987-11-24,42.972609365508596,B,3.935358047485352,4.093326997756958,4.150416827201843,4.269919669628143,5.019261889457702,5.593615305423737,5.525069311857224
1987-11-25,42.932920546995625,B,3.866072416305542,4.010185241699219,4.103026103973389,4.264765453338623,4.9757231330871585,5.569632196426392,5.515688116550446
1987-11-26,42.892853611371244,B,3.866072416305542,3.9409005641937256,4.068383765220642,4.246563732624054,4.932184376716614,5.5475597882270815,5.505765184164047
1987-11-27,42.880309696039205,B,3.907644271850586,3.9104151248931887,4.044827198982238,4.220140016078949,4.891399893760681,5.525630180835724,5.496185549497604
1987-11-30,42.861361228324746,B,3.796788215637207,3.8743870735168455,4.0060279130935665,4.190920341014862,4.851969132423401,5.500681302547455,5.486322499513626
1987-12-01,42.8358407669972,B,3.769073724746704,3.8411302089691164,3.9672286033630373,4.146580696105957,4.808138523101807,5.475864701271057,5.476727159023285
1987-12-02,42.8334007744073,B,3.81064510345459,3.830044746398926,3.9201149940490723,4.111186742782593,4.764040565490722,5.450917901992798,5.466730246543884
1987-12-03,42.820064490223594,B,3.6997904777526855,3.7967883586883544,3.86884446144104,4.072310161590576,4.717176170349121,5.42540846824646,5.456720771789551
1987-12-04,42.7907519085903,B,3.630505084991455,3.7413605213165284,3.8258878231048583,4.028595972061157,4.669475412368774,5.398933215141296,5.4462294459342955
1987-12-07,42.79109184981571,B,3.6997904777526855,3.721960973739624,3.798174023628235,3.993839716911316,4.6248085308074955,5.374788546562195,5.436287689208984
1987-12-08,42.81307156921369,B,3.782931089401245,3.724732446670532,3.782931327819824,3.9666740775108336,4.582903141975403,5.351884725093842,5.426829372644424
1987-12-09,42.83338906654081,B,3.796788215637207,3.7219610691070555,3.7760029077529906,3.9395145058631895,4.54127489566803,5.328710033893585,5.417508038282395
1987-12-10,42.852950703597685,B,3.685933589935303,3.719189691543579,3.757989025115967,3.9131863951683044,4.494408068656921,5.304836237430573,5.407496997117996
1987-12-11,42.894041433431084,B,3.769073724746704,3.746903419494629,3.7441319704055784,3.894479584693909,4.450577459335327,5.281384401321411,5.398714241981506
1987-12-14,42.93216779394558,B,3.921501874923706,3.791245698928833,3.7566033363342286,3.881315624713898,4.40567524433136,5.260275776386261,5.391099940538407
1987-12-15,42.9494437332904,B,3.907644271850586,3.816188335418701,3.7704603910446166,3.8688444972038267,4.35939709186554,5.238209645748139,5.383010038137436
1987-12-16,42.97654700861168,C,4.018499851226807,3.860530662536621,3.791245865821838,3.8556804299354552,4.316984171867371,5.217388594150544,5.375542141199112
1987-12-17,43.028507239050896,C,4.07392692565918,3.9381293296813964,3.828659510612488,3.848751986026764,4.277327876091004,5.19739473104477,5.368283652067184
1987-12-18,43.08418562765845,C,4.198638916015625,4.024042367935181,3.885472893714905,3.8556803584098818,4.241813941001892,5.1796033930778504,5.361513298749924
1987-12-21,43.101421283334254,C,4.0462141036987305,4.048984813690185,3.920115256309509,3.8591446399688722,4.2048995351791385,5.160014827251434,5.354183973073959
1987-12-22,43.11249073950601,C,3.963070154190064,4.060069990158081,3.9381291627883916,3.8605302453041075,4.164399480819702,5.13945837020874,5.346371200084686
1987-12-23,43.12398898481021,C,4.07392692565918,4.071155405044555,3.9658430337905886,3.8709229707717894,4.126391305923462,5.1204199123382566,5.339248142242432
1987-12-24,43.126426329513386,C,4.07392692565918,4.071155405044555,4.004642367362976,3.8813156962394713,4.09579948425293,5.1015179109573365,5.331921954154968
1987-12-25,43.10840697490756,C,4.07392692565918,4.046213006973266,4.0351276874542235,3.889629828929901,4.072624101638794,5.082888908386231,5.324121758937836
1987-12-28,43.11389668141596,C,3.921501874923706,4.0212705612182615,4.0351276874542235,3.8958655118942263,4.072495007514954,5.060961353778839,5.31528855919838
1987-12-29,43.13319732556769,C,3.907644271850586,4.010185384750367,4.0351276874542235,3.9027940392494203,4.070715355873108,5.038485796451568,5.306792370080948
1987-12-30,43.12293328220761,C,3.879929304122925,3.971385860443115,4.0212706327438354,3.906258249282837,4.055746097564697,5.01641553401947,5.2984961938858035
1987-12-31,43.10303172871564,B,3.81064510345459,3.9187294960021974,3.9949424505233764,3.911800980567932,4.0462581825256345,4.994229235649109,5.28917644739151
1988-01-01,43.08341045286005,B,3.81064510345459,3.8660731315612793,3.9561430692672728,3.920807981491089,4.035946207046509,4.971630926132202,5.280398406982422
1988-01-04,43.109688465664874,B,4.101641178131104,3.902100992202759,3.961685776710511,3.94090051651001,4.040793304443359,4.952079920768738,5.272669060230255
1988-01-05,43.13992226770356,B,4.157066822052002,3.951985502243042,3.981085443496704,3.9596073031425476,4.048397054672241,4.9299243497848515,5.265623128414154
1988-01-06,43.18801128537996,C,4.184781074523926,4.012955856323242,3.9921708583831785,3.9790069460868835,4.052709541320801,4.909007301330567,5.258783485889435
1988-01-07,43.24851372537904,C,4.267923355102539,4.104411506652832,4.0115705013275145,4.008106434345246,4.053465871810913,4.889608373641968,5.251750130653381
1988-01-08,43.27172723583311,C,4.004642009735107,4.1432108879089355,4.004642009735107,4.019884848594666,4.044836339950561,4.86579119682312,5.243197209835053
1988-01-11,43.24610550936644,C,4.0462141036987305,4.132125473022461,4.01711323261261,4.026120460033416,4.0381369876861575,4.842801733016968,5.23512300491333
1988-01-12,43.20893492380147,C,4.032356262207031,4.107183361053467,4.029584431648255,4.032356059551239,4.025666780471802,4.819673690795899,5.227250375747681
1988-01-13,43.17031869214187,C,4.018499851226807,4.073927116394043,4.043441486358643,4.032356059551239,4.0156662940979,4.796544423103333,5.219240748882294
1988-01-14,43.12609315527976,C,4.07392692565918,4.035127830505371,4.069769668579101,4.032356059551239,4.007598390579224,4.77163462638855,5.212117691040039
1988-01-15,43.12778465984352,C,4.060071468353272,4.0462137222290036,4.0947123050689695,4.025427687168121,3.9987040424346922,4.748783736228943,5.204789924621582
1988-01-18,43.12989927923322,C,4.087782859802246,4.054527473449707,4.093326473236084,4.027506124973297,3.992561388015747,4.726484622955322,5.197533016204834
1988-01-19,43.14032534201524,B,4.0462141036987305,4.057299041748047,4.082241201400757,4.031663322448731,3.986960792541504,4.704731245040893,5.1914225816726685
1988-01-20,43.14135607704796,B,3.99078631401062,4.05175633430481,4.0628417253494264,4.0275062918663025,3.9799769258499147,4.680500819683075,5.185305866003037
1988-01-21,43.13450410234416,B,3.963070154190064,4.029584980010987,4.032356405258179,4.021963453292846,3.974988412857056,4.656542572975159,5.1789828562736515
1988-01-22,43.133974170649175,B,3.99078631401062,4.015727949142456,4.03097083568573,4.017806422710419,3.9719399404525757,4.634372274875641,5.172798427343369
1988-01-25,43.15209588431075,B,4.129354476928711,4.024042272567749,4.039284873008728,4.028199052810669,3.9708314085006715,4.613587658405304,5.167916284799576
1988-01-26,43.164693179049664,B,4.07392692565918,4.029584836959839,4.043441939353943,4.036513185501098,3.969168610572815,4.593210113048554,5.162486137151718
1988-01-27,43.18980140709374,B,4.087782859802246,4.048984146118164,4.050370240211487,4.0469058632850645,3.965288643836975,4.5736578392982485,5.1565158236026765
1988-01-28,43.22552507642118,C,4.129354476928711,4.082241010665894,4.05591299533844,4.06284133195877,3.963625817298889,4.553697240352631,5.151024235486984
1988-01-29,43.26469541984357,C,4.240209102630615,4.132125568389893,4.0739267587661745,4.084319531917572,3.967228569984436,4.535394570827484,5.146493211984635
1988-02-01,43.2729442660869,C,4.198638916015625,4.145982456207276,4.085012364387512,4.089169418811798,3.97166277885437,4.51653885602951,5.142092918157577
1988-02-02,43.281391174046576,C,4.129354476928711,4.157067966461182,4.09332640171051,4.087783801555633,3.9755427074432372,4.49740229845047,5.137955657243729
1988-02-03,43.29410742970381,C,4.170924186706543,4.173696231842041,4.111340188980103,4.087090957164764,3.9816397428512573,4.4786814379692075,5.133823090791703
1988-02-04,43.308521598428456,C,4.254066467285156,4.19863862991333,4.140439820289612,4.086398112773895,3.98939962387085,4.460792000293732,5.130173949003219
1988-02-05,43.30343136375762,C,4.240209102630615,4.19863862991333,4.1653820991516115,4.0981764674186705,3.99605092048645,4.443725407123566,5.125710648298264
1988-02-08,43.30536675799396,C,4.184781074523926,4.19586706161499,4.1709247589111325,4.105104815959931,4.003810777664184,4.427889955043793,5.120631631612778
1988-02-09,43.32209477814427,C,4.267923355102539,4.223580837249756,4.190324401855468,4.116883170604706,4.013787770271302,4.410963146686554,5.116103748083114
1988-02-10,43.349229097495396,C,4.418949604034424,4.273185920715332,4.223441076278687,4.1369056582450865,4.025953860282898,4.3949972128868104,5.112805007696152
1988-02-11,43.35976840276296,C,4.363012790679932,4.2949751853942875,4.246806907653808,4.151359951496124,4.039218306541443,4.378197238445282,5.109632884263992
1988-02-12,43.378454116061555,C,4.418949604034424,4.330723285675049,4.264680957794189,4.169303858280182,4.054987196922302,4.3622313046455385,5.106537300348282
1988-02-15,43.40674373228982,C,4.418949604034424,4.377556991577149,4.286712026596069,4.185862195491791,4.069370379447937,4.347089455127716,5.1039157283306125
1988-02-16,43.42207788491252,C,4.418949604034424,4.407762241363526,4.31567153930664,4.204498970508576,4.0820907497406,4.332496945858002,5.101023288965226
1988-02-17,43.419616424172006,C,4.446918487548828,4.413356018066406,4.343270969390869,4.227305579185486,4.095093355178833,4.318184125423431,5.098338407278061
1988-02-18,43.42919845193264,C,4.474887847900391,4.435731029510498,4.365353107452393,4.252896463871002,4.1108724403381345,4.302640254497528,5.0959288132190705
1988-02-19,43.43847481969919,C,4.530821800231934,4.45810546875,4.394414377212525,4.279898238182068,4.12610740184784,4.288342430591583,5.0940697586536405
1988-02-22,43.494438768251484,C,5.020264148712158,4.578368377685547,4.477962684631348,4.324443721771241,4.1480826473236085,4.276878945827484,5.09445475935936
1988-02-23,43.543201371504665,C,4.950342178344727,4.684646892547607,4.546204566955566,4.368264484405517,4.168936605453491,4.2641668486595155,5.094913235902786
1988-02-24,43.598545817802915,C,5.034248352050781,4.802112865447998,4.607734441757202,4.415587759017944,4.189251575469971,4.25311787366867,5.095927714109421
1988-02-25,43.62658604663823,A,4.824488162994385,4.872032928466797,4.653881978988648,4.450344443321228,4.204262800216675,4.2407953381538395,5.096098126173019
1988-02-26,43.64703159732036,A,4.8524580001831055,4.936360168457031,4.697232818603515,4.480956888198852,4.217339181900025,4.229576561450958,5.096408387422562
1988-02-29,43.602531317645116,A,4.824488162994385,4.897204971313476,4.737786674499512,4.5122493505477905,4.232904663085938,4.218902099132538,5.09657879948616
1988-03-01,43.560076421677515,A,4.768552780151367,4.860847091674804,4.772746992111206,4.544209265708924,4.249014315605163,4.206706898212433,5.0953094518184665
1988-03-02,43.50536866370416,C,4.83847188949585,4.821691799163818,4.811902332305908,4.577586650848389,4.264305214881897,4.195348260402679,5.090909489393234
1988-03-03,43.502330175167344,C,5.006279468536377,4.858050060272217,4.865041494369507,4.61519730091095,4.282952265739441,4.189375874996185,5.0865979158878325
1988-03-04,43.50850039065748,C,4.992295742034912,4.886017608642578,4.9111888885498045,4.6528016328811646,4.3013196420669555,4.186971871852875,5.08392241358757
1988-03-07,43.54184197677043,C,4.978311538696289,4.916782283782959,4.906993627548218,4.692478156089782,4.322455835342407,4.19747542142868,5.081995862722397
1988-03-08,43.58730274985505,A,5.034248352050781,4.969921398162842,4.915384244918823,4.7307944059371945,4.344987916946411,4.207851636409759,5.079530123472214
1988-03-09,43.61668734338093,A,4.9643235206604,4.995091724395752,4.908391761779785,4.758063101768494,4.366675801277161,4.211210949420929,5.076987744569778
1988-03-10,43.60419985045263,A,4.796516418457031,4.953139114379883,4.90559458732605,4.779738283157348,4.3863932275772095,4.216325705051422,5.073128634691239
